year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Lower Saxony,5th Quintile,Yes,0.17860,73,328,0.13709,0.22012
2020,Lower Saxony,5th Quintile,No,0.82140,255,328,0.77988,0.86291
2020,Bremen,1st Quintile,No,0.98396,41,41,0.94504,1.02289
2020,North Rhine-Westphalia,1st Quintile,No,0.99248,781,781,0.98642,0.99855
2020,North Rhine-Westphalia,2nd Quintile,Yes,0.03288,33,683,0.01950,0.04627
2020,North Rhine-Westphalia,2nd Quintile,No,0.96712,650,683,0.95373,0.98050
2020,North Rhine-Westphalia,3rd Quintile,Yes,0.06860,45,570,0.04783,0.08937
2020,North Rhine-Westphalia,3rd Quintile,No,0.93140,525,570,0.91063,0.95217
2020,North Rhine-Westphalia,4th Quintile,Yes,0.07900,67,560,0.05664,0.10136
2020,North Rhine-Westphalia,4th Quintile,No,0.92100,493,560,0.89864,0.94336
2020,North Rhine-Westphalia,5th Quintile,Yes,0.14074,131,776,0.11626,0.16523
2020,North Rhine-Westphalia,5th Quintile,No,0.85926,645,776,0.83477,0.88374
2020,Hesse,1st Quintile,No,0.96275,195,195,0.93610,0.98940
2020,Hesse,2nd Quintile,No,0.98173,179,179,0.96205,1.00140
2020,Hesse,3rd Quintile,No,0.87399,175,175,0.82468,0.92330
2020,Hesse,4th Quintile,No,0.85422,176,176,0.80194,0.90651
2020,Hesse,5th Quintile,Yes,0.09616,47,309,0.06324,0.12909
2020,Hesse,5th Quintile,No,0.90384,262,309,0.87091,0.93676
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.97562,193,193,0.95381,0.99744
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93687,170,170,0.90021,0.97354
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.86405,143,143,0.80768,0.92042
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.77411,117,117,0.69801,0.85021
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.89537,146,146,0.84555,0.94519
2020,Baden-Wuerttemberg,1st Quintile,No,0.92301,287,287,0.89211,0.95390
2020,Baden-Wuerttemberg,2nd Quintile,No,0.89305,239,239,0.85379,0.93232
2020,Baden-Wuerttemberg,3rd Quintile,Yes,0.17014,56,290,0.12682,0.21346
2020,Baden-Wuerttemberg,3rd Quintile,No,0.82986,234,290,0.78654,0.87318
2020,Baden-Wuerttemberg,4th Quintile,Yes,0.18655,70,359,0.14620,0.22690
2020,Baden-Wuerttemberg,4th Quintile,No,0.81345,289,359,0.77310,0.85380
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.25641,148,522,0.21891,0.29390
2020,Baden-Wuerttemberg,5th Quintile,No,0.74359,374,522,0.70610,0.78109
2020,Bavaria,1st Quintile,Yes,0.06635,35,443,0.04314,0.08955
2020,Bavaria,1st Quintile,No,0.93365,408,443,0.91045,0.95686
2020,Bavaria,2nd Quintile,Yes,0.11115,56,528,0.08431,0.13798
2020,Bavaria,2nd Quintile,No,0.88885,472,528,0.86202,0.91569
2020,Bavaria,3rd Quintile,Yes,0.23579,106,476,0.19762,0.27397
2020,Bavaria,3rd Quintile,No,0.76421,370,476,0.72603,0.80238
2020,Bavaria,4th Quintile,Yes,0.22605,123,517,0.18996,0.26214
2020,Bavaria,4th Quintile,No,0.77395,394,517,0.73786,0.81004
2020,Bavaria,5th Quintile,Yes,0.23966,190,656,0.20696,0.27235
2020,Bavaria,5th Quintile,No,0.76034,466,656,0.72765,0.79304
2020,Berlin,1st Quintile,No,0.99661,194,194,0.98842,1.00481
2020,Berlin,2nd Quintile,No,0.99168,173,173,0.97811,1.00526
2020,Berlin,3rd Quintile,No,0.95153,143,143,0.91620,0.98685
2020,Berlin,4th Quintile,No,0.94636,147,147,0.90981,0.98290
2020,Berlin,5th Quintile,No,0.97943,177,177,0.95846,1.00040
2020,Brandenburg,1st Quintile,No,0.99215,155,155,0.97822,1.00609
2020,Brandenburg,2nd Quintile,No,0.94785,147,147,0.91178,0.98391
2020,Brandenburg,3rd Quintile,No,0.86401,118,118,0.80190,0.92612
2020,Brandenburg,4th Quintile,No,0.89999,92,92,0.83835,0.96163
2020,Brandenburg,5th Quintile,Yes,0.25219,33,120,0.17417,0.33022
2020,Brandenburg,5th Quintile,No,0.74781,87,120,0.66978,0.82583
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.99265,88,88,0.97470,1.01060
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97371,90,90,0.94048,1.00695
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.93113,52,52,0.86163,1.00063
2020,Mecklenburg-Western Pomerania,4th Quintile,No,0.74547,33,33,0.59455,0.89640
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.78800,48,48,0.67115,0.90485
2020,Saxony,1st Quintile,No,0.98994,196,196,0.97593,1.00395
2020,Saxony,2nd Quintile,No,0.91025,247,247,0.87453,0.94597
2020,Saxony,3rd Quintile,No,0.85176,197,197,0.80202,0.90151
2020,Saxony,4th Quintile,No,0.88431,121,121,0.82708,0.94154
2020,Saxony,5th Quintile,No,0.87620,127,127,0.81869,0.93371
2020,Saxony-Anhalt,1st Quintile,No,0.96010,157,157,0.92939,0.99081
2020,Saxony-Anhalt,2nd Quintile,No,0.92818,114,114,0.88058,0.97579
2020,Saxony-Anhalt,3rd Quintile,No,0.86184,92,92,0.79094,0.93274
2020,Saxony-Anhalt,4th Quintile,No,0.89978,75,75,0.83135,0.96820
2020,Saxony-Anhalt,5th Quintile,No,0.80540,65,65,0.70841,0.90239
2020,Thuringa,1st Quintile,No,0.98130,145,145,0.95917,1.00342
2020,Thuringa,2nd Quintile,No,0.91911,134,134,0.87276,0.96545
2020,Thuringa,3rd Quintile,No,0.88967,88,88,0.82383,0.95550
2020,Thuringa,4th Quintile,No,0.93112,77,77,0.87418,0.98806
2020,Thuringa,5th Quintile,No,0.77653,67,67,0.67603,0.87704
2021,Schleswig-Holstein,1st Quintile,No,0.78292,61,61,0.67860,0.88723
2021,Schleswig-Holstein,2nd Quintile,No,0.95993,73,73,0.91463,1.00523
2021,Schleswig-Holstein,3rd Quintile,No,0.88554,59,59,0.80360,0.96747
2021,Schleswig-Holstein,4th Quintile,No,0.96889,70,70,0.92793,1.00986
2021,Schleswig-Holstein,5th Quintile,No,0.88416,76,76,0.81173,0.95659
2021,Hamburg,4th Quintile,No,0.98887,41,41,0.95636,1.02138
2021,Hamburg,5th Quintile,No,0.90615,61,61,0.83236,0.97994
2021,Lower Saxony,1st Quintile,No,0.93429,152,152,0.89477,0.97381
2021,Lower Saxony,2nd Quintile,No,0.93965,183,183,0.90505,0.97425
2021,Lower Saxony,3rd Quintile,No,0.94870,164,164,0.91483,0.98257
2021,Lower Saxony,4th Quintile,Yes,0.12925,36,184,0.08064,0.17785
2021,Lower Saxony,4th Quintile,No,0.87075,148,184,0.82215,0.91936
2021,Lower Saxony,5th Quintile,Yes,0.19104,54,226,0.13967,0.24241
2021,Lower Saxony,5th Quintile,No,0.80896,172,226,0.75759,0.86033
2021,North Rhine-Westphalia,1st Quintile,No,0.98162,386,386,0.96821,0.99504
2021,North Rhine-Westphalia,2nd Quintile,No,0.97973,385,385,0.96563,0.99382
2021,North Rhine-Westphalia,3rd Quintile,No,0.94602,336,336,0.92182,0.97022
2021,North Rhine-Westphalia,4th Quintile,Yes,0.13078,52,382,0.09693,0.16464
2021,North Rhine-Westphalia,4th Quintile,No,0.86922,330,382,0.83536,0.90307
2021,North Rhine-Westphalia,5th Quintile,Yes,0.10188,77,520,0.07586,0.12791
2021,North Rhine-Westphalia,5th Quintile,No,0.89812,443,520,0.87209,0.92414
2021,Hesse,1st Quintile,No,0.95110,89,89,0.90605,0.99616
2021,Hesse,2nd Quintile,No,0.92910,78,78,0.87177,0.98643
2021,Hesse,3rd Quintile,No,0.92843,106,106,0.87913,0.97774
2021,Hesse,4th Quintile,No,0.87465,103,103,0.81039,0.93891
2021,Hesse,5th Quintile,No,0.88199,163,163,0.83231,0.93167
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.92792,89,89,0.87388,0.98195
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95884,95,95,0.91868,0.99900
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.90243,83,83,0.83820,0.96666
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.86512,77,77,0.78832,0.94192
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.84953,87,87,0.77396,0.92509
2021,Baden-Wuerttemberg,1st Quintile,No,0.93221,126,126,0.88814,0.97628
2021,Baden-Wuerttemberg,2nd Quintile,No,0.89787,134,134,0.84641,0.94934
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.15608,33,202,0.10591,0.20626
2021,Baden-Wuerttemberg,3rd Quintile,No,0.84392,169,202,0.79374,0.89409
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.17061,46,219,0.12068,0.22055
2021,Baden-Wuerttemberg,4th Quintile,No,0.82939,173,219,0.77945,0.87932
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.28757,103,335,0.23903,0.33611
2021,Baden-Wuerttemberg,5th Quintile,No,0.71243,232,335,0.66389,0.76097
2021,Bavaria,1st Quintile,No,0.94010,191,191,0.90636,0.97384
2021,Bavaria,2nd Quintile,Yes,0.15264,46,321,0.11323,0.19204
2021,Bavaria,2nd Quintile,No,0.84736,275,321,0.80796,0.88677
2021,Bavaria,3rd Quintile,Yes,0.16047,59,284,0.11771,0.20324
2021,Bavaria,3rd Quintile,No,0.83953,225,284,0.79676,0.88229
2021,Bavaria,4th Quintile,Yes,0.30683,100,342,0.25788,0.35578
2021,Bavaria,4th Quintile,No,0.69317,242,342,0.64422,0.74212
2021,Bavaria,5th Quintile,Yes,0.19111,116,420,0.15346,0.22876
2021,Bavaria,5th Quintile,No,0.80889,304,420,0.77124,0.84654
2021,Berlin,1st Quintile,No,0.99543,111,111,0.98282,1.00803
2021,Berlin,2nd Quintile,No,0.99349,79,79,0.97565,1.01134
2021,Berlin,3rd Quintile,No,0.97465,85,85,0.94104,1.00827
2021,Berlin,4th Quintile,No,0.94418,98,98,0.89850,0.98987
2021,Berlin,5th Quintile,No,0.97115,125,125,0.94169,1.00061
2021,Brandenburg,1st Quintile,No,0.97136,82,82,0.93503,1.00768
2021,Brandenburg,2nd Quintile,No,0.94657,87,87,0.89903,0.99410
2021,Brandenburg,3rd Quintile,No,0.85617,65,65,0.77019,0.94214
2021,Brandenburg,4th Quintile,No,0.84112,59,59,0.74704,0.93520
2021,Brandenburg,5th Quintile,No,0.71584,59,59,0.59976,0.83191
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.93239,54,54,0.86479,0.99998
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98046,58,58,0.94453,1.01639
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90023,38,38,0.80367,0.99680
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.98907,35,35,0.95413,1.02402
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.76414,35,35,0.62143,0.90684
2021,Saxony,1st Quintile,No,0.94378,136,136,0.90493,0.98264
2021,Saxony,2nd Quintile,No,0.89102,155,155,0.84180,0.94024
2021,Saxony,3rd Quintile,No,0.89592,143,143,0.84570,0.94615
2021,Saxony,4th Quintile,No,0.83810,85,85,0.75932,0.91687
2021,Saxony,5th Quintile,No,0.82572,94,94,0.74862,0.90282
2021,Saxony-Anhalt,1st Quintile,No,0.96298,81,81,0.92161,1.00436
2021,Saxony-Anhalt,2nd Quintile,No,0.90840,71,71,0.84083,0.97598
2021,Saxony-Anhalt,3rd Quintile,No,0.94118,59,59,0.88062,1.00173
2021,Saxony-Anhalt,4th Quintile,No,0.87715,54,54,0.78878,0.96553
2021,Saxony-Anhalt,5th Quintile,No,0.78162,31,31,0.63377,0.92946
2021,Thuringa,1st Quintile,No,0.96850,77,77,0.92923,1.00777
2021,Thuringa,2nd Quintile,No,0.93196,81,81,0.87678,0.98714
2021,Thuringa,3rd Quintile,No,0.91891,59,59,0.84866,0.98916
2021,Thuringa,4th Quintile,No,0.98154,54,54,0.94530,1.01778
2021,Thuringa,5th Quintile,No,0.91062,46,46,0.82727,0.99398
2022,Schleswig-Holstein,1st Quintile,No,0.86251,113,113,0.79873,0.92629
2022,Schleswig-Holstein,2nd Quintile,No,0.96219,118,118,0.92762,0.99675
2022,Schleswig-Holstein,3rd Quintile,No,0.92028,115,115,0.87056,0.97000
2022,Schleswig-Holstein,4th Quintile,No,0.81114,107,107,0.73663,0.88565
2022,Schleswig-Holstein,5th Quintile,No,0.84245,107,107,0.77309,0.91180
2022,Hamburg,1st Quintile,No,0.97363,91,91,0.94052,1.00673
2022,Hamburg,2nd Quintile,No,0.99050,81,81,0.96924,1.01176
2022,Hamburg,3rd Quintile,No,0.98637,61,61,0.95703,1.01571
2022,Hamburg,4th Quintile,No,0.92086,88,88,0.86413,0.97759
2022,Hamburg,5th Quintile,No,0.82064,86,86,0.73908,0.90220
2022,Lower Saxony,1st Quintile,Yes,0.14478,52,408,0.11060,0.17897
2022,Lower Saxony,1st Quintile,No,0.85522,356,408,0.82103,0.88940
2022,Lower Saxony,2nd Quintile,Yes,0.10480,43,334,0.07190,0.13769
2022,Lower Saxony,2nd Quintile,No,0.89520,291,334,0.86231,0.92810
2022,Lower Saxony,3rd Quintile,Yes,0.13149,41,255,0.08993,0.17305
2022,Lower Saxony,3rd Quintile,No,0.86851,214,255,0.82695,0.91007
2022,Lower Saxony,4th Quintile,Yes,0.13441,58,302,0.09588,0.17294
2022,Lower Saxony,4th Quintile,No,0.86559,244,302,0.82706,0.90412
2022,Lower Saxony,5th Quintile,Yes,0.21613,83,324,0.17125,0.26102
2022,Lower Saxony,5th Quintile,No,0.78387,241,324,0.73898,0.82875
2022,Bremen,1st Quintile,No,0.93839,43,43,0.86568,1.01111
2022,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.99847,34,34,0.98513,1.01181
2022,North Rhine-Westphalia,1st Quintile,Yes,0.06509,86,937,0.04928,0.08089
2022,North Rhine-Westphalia,1st Quintile,No,0.93491,851,937,0.91911,0.95072
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.08019,72,784,0.06117,0.09922
2022,North Rhine-Westphalia,2nd Quintile,No,0.91981,712,784,0.90078,0.93883
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.10346,84,684,0.08062,0.12630
2022,North Rhine-Westphalia,3rd Quintile,No,0.89654,600,684,0.87370,0.91938
2022,North Rhine-Westphalia,4th Quintile,Yes,0.13110,113,664,0.10541,0.15680
2022,North Rhine-Westphalia,4th Quintile,No,0.86890,551,664,0.84320,0.89459
2022,North Rhine-Westphalia,5th Quintile,Yes,0.16357,177,822,0.13827,0.18887
2022,North Rhine-Westphalia,5th Quintile,No,0.83643,645,822,0.81113,0.86173
2022,Hesse,1st Quintile,No,0.91725,230,230,0.88156,0.95293
2022,Hesse,2nd Quintile,No,0.89417,206,206,0.85206,0.93628
2022,Hesse,3rd Quintile,Yes,0.12220,32,243,0.08094,0.16347
2022,Hesse,3rd Quintile,No,0.87780,211,243,0.83653,0.91906
2022,Hesse,4th Quintile,Yes,0.13562,37,238,0.09203,0.17921
2022,Hesse,4th Quintile,No,0.86438,201,238,0.82079,0.90797
2022,Hesse,5th Quintile,Yes,0.12315,48,278,0.08445,0.16185
2022,Hesse,5th Quintile,No,0.87685,230,278,0.83815,0.91555
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.92721,202,202,0.89129,0.96312
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.83837,156,156,0.78041,0.89632
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.85345,142,142,0.79507,0.91183
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.82374,136,136,0.75946,0.88801
2022,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.14807,35,165,0.09371,0.20242
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.85193,130,165,0.79758,0.90629
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.15295,82,520,0.12198,0.18392
2022,Baden-Wuerttemberg,1st Quintile,No,0.84705,438,520,0.81608,0.87802
2022,Baden-Wuerttemberg,2nd Quintile,Yes,0.17205,79,421,0.13596,0.20815
2022,Baden-Wuerttemberg,2nd Quintile,No,0.82795,342,421,0.79185,0.86404
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.20437,88,360,0.16266,0.24608
2022,Baden-Wuerttemberg,3rd Quintile,No,0.79563,272,360,0.75392,0.83734
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.23599,110,436,0.19609,0.27589
2022,Baden-Wuerttemberg,4th Quintile,No,0.76401,326,436,0.72411,0.80391
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.30435,165,524,0.26492,0.34379
2022,Baden-Wuerttemberg,5th Quintile,No,0.69565,359,524,0.65621,0.73508
2022,Bavaria,Not included in this version of the questionnaire,No,0.98173,37,37,0.93798,1.02548
2022,Bavaria,1st Quintile,Yes,0.13760,86,628,0.11064,0.16456
2022,Bavaria,1st Quintile,No,0.86240,542,628,0.83544,0.88936
2022,Bavaria,2nd Quintile,Yes,0.13780,94,565,0.10935,0.16625
2022,Bavaria,2nd Quintile,No,0.86220,471,565,0.83375,0.89065
2022,Bavaria,3rd Quintile,Yes,0.19951,102,535,0.16561,0.23340
2022,Bavaria,3rd Quintile,No,0.80049,433,535,0.76660,0.83439
2022,Bavaria,4th Quintile,Yes,0.25086,157,620,0.21671,0.28502
2022,Bavaria,4th Quintile,No,0.74914,463,620,0.71498,0.78329
2022,Bavaria,5th Quintile,Yes,0.25393,233,733,0.22240,0.28546
2022,Bavaria,5th Quintile,No,0.74607,500,733,0.71454,0.77760
2022,Berlin,1st Quintile,No,0.96698,268,268,0.94555,0.98841
2022,Berlin,2nd Quintile,No,0.96525,214,214,0.94065,0.98984
2022,Berlin,3rd Quintile,No,0.96075,192,192,0.93321,0.98829
2022,Berlin,4th Quintile,No,0.96584,194,194,0.94022,0.99147
2022,Berlin,5th Quintile,No,0.95183,220,220,0.92347,0.98019
2022,Brandenburg,1st Quintile,No,0.95621,172,172,0.92554,0.98688
2022,Brandenburg,2nd Quintile,No,0.91861,139,139,0.87299,0.96423
2022,Brandenburg,3rd Quintile,No,0.89183,127,127,0.83760,0.94606
2022,Brandenburg,4th Quintile,No,0.90194,107,107,0.84532,0.95855
2022,Brandenburg,5th Quintile,Yes,0.22219,38,117,0.14654,0.29785
2022,Brandenburg,5th Quintile,No,0.77781,79,117,0.70215,0.85346
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.95344,102,102,0.91235,0.99453
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92955,107,107,0.88083,0.97827
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.89141,80,80,0.82280,0.96002
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.93219,44,44,0.85704,1.00734
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.69789,43,43,0.55903,0.83676
2022,Saxony,1st Quintile,No,0.94301,333,333,0.91807,0.96795
2022,Saxony,2nd Quintile,No,0.84826,283,283,0.80638,0.89013
2022,Saxony,3rd Quintile,Yes,0.11956,38,256,0.07974,0.15938
2022,Saxony,3rd Quintile,No,0.88044,218,256,0.84062,0.92026
2022,Saxony,4th Quintile,No,0.85937,168,168,0.80664,0.91210
2022,Saxony,5th Quintile,Yes,0.14924,40,153,0.09259,0.20589
2022,Saxony,5th Quintile,No,0.85076,113,153,0.79411,0.90741
2022,Saxony-Anhalt,1st Quintile,No,0.91914,182,182,0.87942,0.95886
2022,Saxony-Anhalt,2nd Quintile,No,0.95270,155,155,0.91917,0.98623
2022,Saxony-Anhalt,3rd Quintile,No,0.90340,104,104,0.84634,0.96045
2022,Saxony-Anhalt,4th Quintile,No,0.80605,81,81,0.71941,0.89269
2022,Saxony-Anhalt,5th Quintile,No,0.79424,59,59,0.69020,0.89828
2022,Thuringa,1st Quintile,No,0.91790,136,136,0.87159,0.96421
2022,Thuringa,2nd Quintile,No,0.89661,123,123,0.84258,0.95063
2022,Thuringa,3rd Quintile,No,0.90711,100,100,0.84992,0.96429
2022,Thuringa,4th Quintile,No,0.92458,66,66,0.86038,0.98877
2022,Thuringa,5th Quintile,No,0.84469,63,63,0.75454,0.93485
