"plb0196_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nein","2005","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2005","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2005","Hauptschule","Schleswig-Holstein","16","","",""
"Nein","2005","Hauptschule","Hamburg","7","","",""
"Nein","2005","Hauptschule","Niedersachsen","50","0.33281519065756","0.259800080500388","0.405830300814732"
"Nein","2005","Hauptschule","Bremen","4","","",""
"Nein","2005","Hauptschule","Nordrhein-Westfalen","108","0.282860462129935","0.235265955796592","0.330454968463277"
"Nein","2005","Hauptschule","Hessen","47","0.40928132151385","0.32308387536461","0.49547876766309"
"Nein","2005","Hauptschule","Rheinland-Pfalz,Saarland","40","0.334749032763878","0.256857373129349","0.412640692398407"
"Nein","2005","Hauptschule","Baden-Wuerttemberg","76","0.253468646381237","0.203403528734067","0.303533764028407"
"Nein","2005","Hauptschule","Bayern","137","0.364761561343552","0.315713691933607","0.413809430753497"
"Nein","2005","Hauptschule","Saarland","","","",""
"Nein","2005","Hauptschule","Berlin","6","","",""
"Nein","2005","Hauptschule","Brandenburg","11","","",""
"Nein","2005","Hauptschule","Mecklenburg-Vorpommern","8","","",""
"Nein","2005","Hauptschule","Sachsen","15","","",""
"Nein","2005","Hauptschule","Sachsen-Anhalt","18","","",""
"Nein","2005","Hauptschule","Thueringen","13","","",""
"Nein","2005","Realschule","Schleswig-Holstein","16","","",""
"Nein","2005","Realschule","Hamburg","3","","",""
"Nein","2005","Realschule","Niedersachsen","67","0.331110547427531","0.267000425943502","0.39522066891156"
"Nein","2005","Realschule","Bremen","1","","",""
"Nein","2005","Realschule","Nordrhein-Westfalen","91","0.26555603598689","0.219808890607603","0.311303181366177"
"Nein","2005","Realschule","Hessen","43","0.289916882196775","0.216570149902511","0.363263614491039"
"Nein","2005","Realschule","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2005","Realschule","Baden-Wuerttemberg","56","0.211165884985016","0.158760628466177","0.263571141503854"
"Nein","2005","Realschule","Bayern","96","0.295538817273503","0.243646189226294","0.347431445320712"
"Nein","2005","Realschule","Saarland","","","",""
"Nein","2005","Realschule","Berlin","27","","",""
"Nein","2005","Realschule","Brandenburg","40","0.294766961515717","0.21813951316014","0.371394409871295"
"Nein","2005","Realschule","Mecklenburg-Vorpommern","25","","",""
"Nein","2005","Realschule","Sachsen","90","0.316441209178947","0.262633860033967","0.370248558323927"
"Nein","2005","Realschule","Sachsen-Anhalt","51","0.37615448635397","0.295037938724743","0.457271033983198"
"Nein","2005","Realschule","Thueringen","59","0.393145453900793","0.316741259887257","0.469549647914329"
"Nein","2005","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Nein","2005","(Fach-)Abitur","Hamburg","9","","",""
"Nein","2005","(Fach-)Abitur","Niedersachsen","22","","",""
"Nein","2005","(Fach-)Abitur","Bremen","1","","",""
"Nein","2005","(Fach-)Abitur","Nordrhein-Westfalen","56","0.281784547450775","0.225105000891884","0.338464094009666"
"Nein","2005","(Fach-)Abitur","Hessen","22","","",""
"Nein","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","12","","",""
"Nein","2005","(Fach-)Abitur","Baden-Wuerttemberg","35","0.398719078424209","0.309616285569788","0.487821871278629"
"Nein","2005","(Fach-)Abitur","Bayern","20","","",""
"Nein","2005","(Fach-)Abitur","Saarland","","","",""
"Nein","2005","(Fach-)Abitur","Berlin","11","","",""
"Nein","2005","(Fach-)Abitur","Brandenburg","11","","",""
"Nein","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Nein","2005","(Fach-)Abitur","Sachsen","11","","",""
"Nein","2005","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Nein","2005","(Fach-)Abitur","Thueringen","8","","",""
"Nein","2005","AkademikerIn","Schleswig-Holstein","15","","",""
"Nein","2005","AkademikerIn","Hamburg","3","","",""
"Nein","2005","AkademikerIn","Niedersachsen","25","","",""
"Nein","2005","AkademikerIn","Bremen","3","","",""
"Nein","2005","AkademikerIn","Nordrhein-Westfalen","72","0.196825066605664","0.155051289458183","0.238598843753146"
"Nein","2005","AkademikerIn","Hessen","34","0.216280171282622","0.151879998184119","0.280680344381125"
"Nein","2005","AkademikerIn","Rheinland-Pfalz,Saarland","21","","",""
"Nein","2005","AkademikerIn","Baden-Wuerttemberg","30","0.147781517867769","0.0982250306987988","0.19733800503674"
"Nein","2005","AkademikerIn","Bayern","70","0.248919958201776","0.196261131348184","0.301578785055367"
"Nein","2005","AkademikerIn","Saarland","","","",""
"Nein","2005","AkademikerIn","Berlin","20","","",""
"Nein","2005","AkademikerIn","Brandenburg","22","","",""
"Nein","2005","AkademikerIn","Mecklenburg-Vorpommern","20","","",""
"Nein","2005","AkademikerIn","Sachsen","41","0.254360123738185","0.188894590910226","0.319825656566143"
"Nein","2005","AkademikerIn","Sachsen-Anhalt","28","","",""
"Nein","2005","AkademikerIn","Thueringen","20","","",""
"Ja","2006","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2006","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2006","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2006","(noch) kein Abschluss","Bremen","","","",""
"Ja","2006","(noch) kein Abschluss","Nordrhein-Westfalen","4","","",""
"Ja","2006","(noch) kein Abschluss","Hessen","","","",""
"Ja","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2006","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Ja","2006","(noch) kein Abschluss","Bayern","4","","",""
"Ja","2006","(noch) kein Abschluss","Saarland","","","",""
"Ja","2006","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2006","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2006","Hauptschule","Schleswig-Holstein","42","0.786884148515136","0.682391590655735","0.891376706374537"
"Ja","2006","Hauptschule","Hamburg","9","","",""
"Ja","2006","Hauptschule","Niedersachsen","106","0.613880908178692","0.539594592348428","0.688167224008956"
"Ja","2006","Hauptschule","Bremen","7","","",""
"Ja","2006","Hauptschule","Nordrhein-Westfalen","279","0.720284277923918","0.675793487780798","0.764775068067039"
"Ja","2006","Hauptschule","Hessen","91","0.638214343440299","0.557751243548738","0.71867744333186"
"Ja","2006","Hauptschule","Rheinland-Pfalz,Saarland","109","0.706492465350349","0.633861300079908","0.77912363062079"
"Ja","2006","Hauptschule","Baden-Wuerttemberg","220","0.706156443221666","0.654437635064628","0.757875251378704"
"Ja","2006","Hauptschule","Bayern","257","0.606597976723872","0.559655046088977","0.653540907358766"
"Ja","2006","Hauptschule","Saarland","","","",""
"Ja","2006","Hauptschule","Berlin","19","","",""
"Ja","2006","Hauptschule","Brandenburg","14","","",""
"Ja","2006","Hauptschule","Mecklenburg-Vorpommern","9","","",""
"Ja","2006","Hauptschule","Sachsen","21","","",""
"Ja","2006","Hauptschule","Sachsen-Anhalt","14","","",""
"Ja","2006","Hauptschule","Thueringen","23","","",""
"Ja","2006","Realschule","Schleswig-Holstein","44","0.592192025669038","0.478680234378383","0.705703816959693"
"Ja","2006","Realschule","Hamburg","22","","",""
"Ja","2006","Realschule","Niedersachsen","156","0.68584567992924","0.624785746618555","0.746905613239924"
"Ja","2006","Realschule","Bremen","13","","",""
"Ja","2006","Realschule","Nordrhein-Westfalen","292","0.739503769668739","0.696055150870467","0.78295238846701"
"Ja","2006","Realschule","Hessen","126","0.757647982017561","0.6922652333103","0.823030730724822"
"Ja","2006","Realschule","Rheinland-Pfalz,Saarland","83","0.772434547189292","0.695132164608964","0.849736929769619"
"Ja","2006","Realschule","Baden-Wuerttemberg","194","0.724914644028994","0.670738884384085","0.779090403673903"
"Ja","2006","Realschule","Bayern","232","0.760283615761529","0.713139283482677","0.807427948040382"
"Ja","2006","Realschule","Saarland","","","",""
"Ja","2006","Realschule","Berlin","65","0.677322321888741","0.583313535919248","0.771331107858234"
"Ja","2006","Realschule","Brandenburg","108","0.720397641505382","0.648813606670978","0.791981676339785"
"Ja","2006","Realschule","Mecklenburg-Vorpommern","66","0.776608343203726","0.689085188067587","0.864131498339865"
"Ja","2006","Realschule","Sachsen","209","0.685567597703267","0.63388360784873","0.737251587557804"
"Ja","2006","Realschule","Sachsen-Anhalt","103","0.658454191202862","0.579617578831765","0.737290803573959"
"Ja","2006","Realschule","Thueringen","115","0.703138014138293","0.635253447470365","0.771022580806221"
"Ja","2006","(Fach-)Abitur","Schleswig-Holstein","26","","",""
"Ja","2006","(Fach-)Abitur","Hamburg","13","","",""
"Ja","2006","(Fach-)Abitur","Niedersachsen","53","0.649274702704655","0.544706201185755","0.753843204223556"
"Ja","2006","(Fach-)Abitur","Bremen","6","","",""
"Ja","2006","(Fach-)Abitur","Nordrhein-Westfalen","194","0.714864973331667","0.660092149509599","0.769637797153736"
"Ja","2006","(Fach-)Abitur","Hessen","58","0.706381272868461","0.607202884710171","0.805559661026751"
"Ja","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","39","0.719340385044895","0.598373265257889","0.840307504831901"
"Ja","2006","(Fach-)Abitur","Baden-Wuerttemberg","97","0.737795929470888","0.662188537598866","0.813403321342911"
"Ja","2006","(Fach-)Abitur","Bayern","85","0.731157663992887","0.650126230974656","0.812189097011118"
"Ja","2006","(Fach-)Abitur","Saarland","","","",""
"Ja","2006","(Fach-)Abitur","Berlin","25","","",""
"Ja","2006","(Fach-)Abitur","Brandenburg","26","","",""
"Ja","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","6","","",""
"Ja","2006","(Fach-)Abitur","Sachsen","30","0.735328333790902","0.60346980091772","0.867186866664085"
"Ja","2006","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Ja","2006","(Fach-)Abitur","Thueringen","9","","",""
"Ja","2006","AkademikerIn","Schleswig-Holstein","28","","",""
"Ja","2006","AkademikerIn","Hamburg","26","","",""
"Ja","2006","AkademikerIn","Niedersachsen","98","0.808006444386209","0.738959601976285","0.877053286796133"
"Ja","2006","AkademikerIn","Bremen","13","","",""
"Ja","2006","AkademikerIn","Nordrhein-Westfalen","322","0.83312727207385","0.795978799054986","0.870275745092714"
"Ja","2006","AkademikerIn","Hessen","142","0.782493013268813","0.721887109759704","0.843098916777922"
"Ja","2006","AkademikerIn","Rheinland-Pfalz,Saarland","68","0.809266462438789","0.725249350010198","0.893283574867379"
"Ja","2006","AkademikerIn","Baden-Wuerttemberg","208","0.865794583749172","0.822936040220243","0.908653127278101"
"Ja","2006","AkademikerIn","Bayern","219","0.829889774521825","0.785237965779934","0.874541583263717"
"Ja","2006","AkademikerIn","Saarland","","","",""
"Ja","2006","AkademikerIn","Berlin","77","0.770749270242563","0.686221733558087","0.855276806927039"
"Ja","2006","AkademikerIn","Brandenburg","68","0.636015612224299","0.541713079435476","0.730318145013121"
"Ja","2006","AkademikerIn","Mecklenburg-Vorpommern","41","0.663280734134753","0.548392888135995","0.778168580133512"
"Ja","2006","AkademikerIn","Sachsen","150","0.81993813740448","0.763961060480835","0.875915214328125"
"Ja","2006","AkademikerIn","Sachsen-Anhalt","81","0.73545016967056","0.652643520309831","0.81825681903129"
"Ja","2006","AkademikerIn","Thueringen","74","0.681534301930338","0.588821989360078","0.774246614500598"
"Nein","2006","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2006","(noch) kein Abschluss","Hamburg","2","","",""
"Nein","2006","(noch) kein Abschluss","Niedersachsen","5","","",""
"Nein","2006","(noch) kein Abschluss","Bremen","","","",""
"Nein","2006","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Nein","2006","(noch) kein Abschluss","Hessen","1","","",""
"Nein","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Nein","2006","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Nein","2006","(noch) kein Abschluss","Bayern","1","","",""
"Nein","2006","(noch) kein Abschluss","Saarland","","","",""
"Nein","2006","(noch) kein Abschluss","Berlin","","","",""
"Nein","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2006","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2006","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nein","2006","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2006","Hauptschule","Schleswig-Holstein","17","","",""
"Nein","2006","Hauptschule","Hamburg","5","","",""
"Nein","2006","Hauptschule","Niedersachsen","59","0.386119091821308","0.311832775991044","0.460405407651572"
"Nein","2006","Hauptschule","Bremen","2","","",""
"Nein","2006","Hauptschule","Nordrhein-Westfalen","112","0.279715722076082","0.235224931932961","0.324206512219202"
"Nein","2006","Hauptschule","Hessen","46","0.361785656559701","0.28132255666814","0.442248756451262"
"Nein","2006","Hauptschule","Rheinland-Pfalz,Saarland","42","0.293507534649651","0.22087636937921","0.366138699920092"
"Nein","2006","Hauptschule","Baden-Wuerttemberg","78","0.293843556778334","0.242124748621295","0.345562364935372"
"Nein","2006","Hauptschule","Bayern","159","0.393402023276128","0.346459092641234","0.440344953911023"
"Nein","2006","Hauptschule","Saarland","","","",""
"Nein","2006","Hauptschule","Berlin","4","","",""
"Nein","2006","Hauptschule","Brandenburg","3","","",""
"Nein","2006","Hauptschule","Mecklenburg-Vorpommern","8","","",""
"Nein","2006","Hauptschule","Sachsen","12","","",""
"Nein","2006","Hauptschule","Sachsen-Anhalt","21","","",""
"Nein","2006","Hauptschule","Thueringen","12","","",""
"Nein","2006","Realschule","Schleswig-Holstein","28","","",""
"Nein","2006","Realschule","Hamburg","5","","",""
"Nein","2006","Realschule","Niedersachsen","66","0.31415432007076","0.253094386760076","0.375214253381445"
"Nein","2006","Realschule","Bremen","2","","",""
"Nein","2006","Realschule","Nordrhein-Westfalen","100","0.260496230331261","0.21704761153299","0.303944849129533"
"Nein","2006","Realschule","Hessen","39","0.242352017982439","0.176969269275178","0.3077347666897"
"Nein","2006","Realschule","Rheinland-Pfalz,Saarland","30","0.227565452810708","0.150263070230381","0.304867835391036"
"Nein","2006","Realschule","Baden-Wuerttemberg","67","0.275085355971006","0.220909596326097","0.329261115615915"
"Nein","2006","Realschule","Bayern","83","0.239716384238471","0.192572051959618","0.286860716517323"
"Nein","2006","Realschule","Saarland","","","",""
"Nein","2006","Realschule","Berlin","30","0.322677678111259","0.228668892141766","0.416686464080752"
"Nein","2006","Realschule","Brandenburg","43","0.279602358494618","0.208018323660214","0.351186393329022"
"Nein","2006","Realschule","Mecklenburg-Vorpommern","21","","",""
"Nein","2006","Realschule","Sachsen","101","0.314432402296733","0.262748412442196","0.36611639215127"
"Nein","2006","Realschule","Sachsen-Anhalt","36","0.341545808797138","0.262709196426041","0.420382421168235"
"Nein","2006","Realschule","Thueringen","59","0.296861985861706","0.228977419193779","0.364746552529634"
"Nein","2006","(Fach-)Abitur","Schleswig-Holstein","4","","",""
"Nein","2006","(Fach-)Abitur","Hamburg","5","","",""
"Nein","2006","(Fach-)Abitur","Niedersachsen","27","","",""
"Nein","2006","(Fach-)Abitur","Bremen","1","","",""
"Nein","2006","(Fach-)Abitur","Nordrhein-Westfalen","67","0.285135026668333","0.230362202846264","0.339907850490401"
"Nein","2006","(Fach-)Abitur","Hessen","23","","",""
"Nein","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Nein","2006","(Fach-)Abitur","Baden-Wuerttemberg","33","0.262204070529111","0.186596678657089","0.337811462401134"
"Nein","2006","(Fach-)Abitur","Bayern","30","0.268842336007113","0.187810902988882","0.349873769025344"
"Nein","2006","(Fach-)Abitur","Saarland","","","",""
"Nein","2006","(Fach-)Abitur","Berlin","13","","",""
"Nein","2006","(Fach-)Abitur","Brandenburg","6","","",""
"Nein","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Nein","2006","(Fach-)Abitur","Sachsen","13","","",""
"Nein","2006","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Nein","2006","(Fach-)Abitur","Thueringen","6","","",""
"Nein","2006","AkademikerIn","Schleswig-Holstein","23","","",""
"Nein","2006","AkademikerIn","Hamburg","5","","",""
"Nein","2006","AkademikerIn","Niedersachsen","27","","",""
"Nein","2006","AkademikerIn","Bremen","2","","",""
"Nein","2006","AkademikerIn","Nordrhein-Westfalen","65","0.16687272792615","0.129724254907286","0.204021200945014"
"Nein","2006","AkademikerIn","Hessen","36","0.217506986731187","0.156901083222078","0.278112890240296"
"Nein","2006","AkademikerIn","Rheinland-Pfalz,Saarland","16","","",""
"Nein","2006","AkademikerIn","Baden-Wuerttemberg","35","0.134205416250828","0.0913468727218993","0.177063959779756"
"Nein","2006","AkademikerIn","Bayern","53","0.170110225478175","0.125458416736284","0.214762034220066"
"Nein","2006","AkademikerIn","Saarland","","","",""
"Nein","2006","AkademikerIn","Berlin","18","","",""
"Nein","2006","AkademikerIn","Brandenburg","32","0.363984387775701","0.269681854986879","0.458286920564524"
"Nein","2006","AkademikerIn","Mecklenburg-Vorpommern","24","","",""
"Nein","2006","AkademikerIn","Sachsen","31","0.18006186259552","0.124084785671875","0.236038939519165"
"Nein","2006","AkademikerIn","Sachsen-Anhalt","28","","",""
"Nein","2006","AkademikerIn","Thueringen","23","","",""
"Ja","2007","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Ja","2007","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2007","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2007","(noch) kein Abschluss","Bremen","","","",""
"Ja","2007","(noch) kein Abschluss","Nordrhein-Westfalen","5","","",""
"Ja","2007","(noch) kein Abschluss","Hessen","","","",""
"Ja","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2007","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Ja","2007","(noch) kein Abschluss","Bayern","2","","",""
"Ja","2007","(noch) kein Abschluss","Saarland","","","",""
"Ja","2007","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2007","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2007","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2007","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2007","Hauptschule","Schleswig-Holstein","32","0.594660649029059","0.451215515773152","0.738105782284965"
"Ja","2007","Hauptschule","Hamburg","11","","",""
"Ja","2007","Hauptschule","Niedersachsen","117","0.6953136368076","0.625713461712196","0.764913811903004"
"Ja","2007","Hauptschule","Bremen","5","","",""
"Ja","2007","Hauptschule","Nordrhein-Westfalen","243","0.735921420704843","0.688140278835905","0.783702562573782"
"Ja","2007","Hauptschule","Hessen","82","0.716990994897355","0.634301061288892","0.799680928505818"
"Ja","2007","Hauptschule","Rheinland-Pfalz,Saarland","88","0.684481553558377","0.605501845826447","0.763461261290306"
"Ja","2007","Hauptschule","Baden-Wuerttemberg","201","0.748313081775671","0.696547845667741","0.800078317883601"
"Ja","2007","Hauptschule","Bayern","265","0.712393842361161","0.667002233301527","0.757785451420794"
"Ja","2007","Hauptschule","Saarland","","","",""
"Ja","2007","Hauptschule","Berlin","14","","",""
"Ja","2007","Hauptschule","Brandenburg","13","","",""
"Ja","2007","Hauptschule","Mecklenburg-Vorpommern","11","","",""
"Ja","2007","Hauptschule","Sachsen","19","","",""
"Ja","2007","Hauptschule","Sachsen-Anhalt","11","","",""
"Ja","2007","Hauptschule","Thueringen","20","","",""
"Ja","2007","Realschule","Schleswig-Holstein","40","0.702601298377743","0.586937760050517","0.81826483670497"
"Ja","2007","Realschule","Hamburg","19","","",""
"Ja","2007","Realschule","Niedersachsen","157","0.736171714669172","0.676423464758378","0.795919964579966"
"Ja","2007","Realschule","Bremen","15","","",""
"Ja","2007","Realschule","Nordrhein-Westfalen","283","0.769904509758571","0.72660656682824","0.813202452688902"
"Ja","2007","Realschule","Hessen","112","0.849392116630672","0.790356174255716","0.908428059005627"
"Ja","2007","Realschule","Rheinland-Pfalz,Saarland","56","0.60812836539699","0.506708592800304","0.709548137993676"
"Ja","2007","Realschule","Baden-Wuerttemberg","181","0.774238602372073","0.720670974472258","0.827806230271889"
"Ja","2007","Realschule","Bayern","233","0.750675177770096","0.702593824421323","0.798756531118868"
"Ja","2007","Realschule","Saarland","","","",""
"Ja","2007","Realschule","Berlin","62","0.71234535151842","0.617767868815296","0.806922834221544"
"Ja","2007","Realschule","Brandenburg","98","0.640862069139897","0.561954831365662","0.719769306914132"
"Ja","2007","Realschule","Mecklenburg-Vorpommern","56","0.678974374935507","0.578534633290119","0.779414116580894"
"Ja","2007","Realschule","Sachsen","194","0.679531538421901","0.625914965239748","0.733148111604054"
"Ja","2007","Realschule","Sachsen-Anhalt","112","0.748014775827794","0.678304374511371","0.817725177144216"
"Ja","2007","Realschule","Thueringen","121","0.734553542025286","0.668175593455894","0.800931490594678"
"Ja","2007","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"Ja","2007","(Fach-)Abitur","Hamburg","19","","",""
"Ja","2007","(Fach-)Abitur","Niedersachsen","55","0.861538069632799","0.781759862848175","0.941316276417422"
"Ja","2007","(Fach-)Abitur","Bremen","6","","",""
"Ja","2007","(Fach-)Abitur","Nordrhein-Westfalen","193","0.803860653236454","0.754038106186051","0.853683200286856"
"Ja","2007","(Fach-)Abitur","Hessen","54","0.707654077472621","0.601102938074758","0.814205216870484"
"Ja","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.783255851642975","0.665461442863054","0.901050260422897"
"Ja","2007","(Fach-)Abitur","Baden-Wuerttemberg","101","0.806789395110037","0.738123386898902","0.875455403321173"
"Ja","2007","(Fach-)Abitur","Bayern","72","0.692463427997965","0.600628259083875","0.784298596912056"
"Ja","2007","(Fach-)Abitur","Saarland","","","",""
"Ja","2007","(Fach-)Abitur","Berlin","22","","",""
"Ja","2007","(Fach-)Abitur","Brandenburg","22","","",""
"Ja","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Ja","2007","(Fach-)Abitur","Sachsen","36","0.799893531308591","0.688999098191131","0.91078796442605"
"Ja","2007","(Fach-)Abitur","Sachsen-Anhalt","16","","",""
"Ja","2007","(Fach-)Abitur","Thueringen","15","","",""
"Ja","2007","AkademikerIn","Schleswig-Holstein","22","","",""
"Ja","2007","AkademikerIn","Hamburg","26","","",""
"Ja","2007","AkademikerIn","Niedersachsen","106","0.846660256871463","0.785653541285551","0.907666972457376"
"Ja","2007","AkademikerIn","Bremen","11","","",""
"Ja","2007","AkademikerIn","Nordrhein-Westfalen","310","0.84335957158523","0.806375096733028","0.880344046437431"
"Ja","2007","AkademikerIn","Hessen","123","0.762922325490069","0.696608353915206","0.829236297064933"
"Ja","2007","AkademikerIn","Rheinland-Pfalz,Saarland","62","0.601561290248155","0.497483195899115","0.705639384597194"
"Ja","2007","AkademikerIn","Baden-Wuerttemberg","183","0.875342932601167","0.831593381493334","0.919092483709"
"Ja","2007","AkademikerIn","Bayern","199","0.825099025151016","0.777038155807524","0.873159894494509"
"Ja","2007","AkademikerIn","Saarland","","","",""
"Ja","2007","AkademikerIn","Berlin","79","0.803479572985781","0.726739757917517","0.880219388054044"
"Ja","2007","AkademikerIn","Brandenburg","64","0.622397771250253","0.523336142049859","0.721459400450647"
"Ja","2007","AkademikerIn","Mecklenburg-Vorpommern","41","0.720514694172305","0.602983002172358","0.838046386172251"
"Ja","2007","AkademikerIn","Sachsen","137","0.72318017238386","0.65726531602498","0.78909502874274"
"Ja","2007","AkademikerIn","Sachsen-Anhalt","80","0.662355239803386","0.575923219164473","0.748787260442299"
"Ja","2007","AkademikerIn","Thueringen","70","0.685125565729743","0.591727028329761","0.778524103129725"
"Nein","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2007","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2007","(noch) kein Abschluss","Niedersachsen","3","","",""
"Nein","2007","(noch) kein Abschluss","Bremen","","","",""
"Nein","2007","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Nein","2007","(noch) kein Abschluss","Hessen","","","",""
"Nein","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Nein","2007","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Nein","2007","(noch) kein Abschluss","Bayern","2","","",""
"Nein","2007","(noch) kein Abschluss","Saarland","","","",""
"Nein","2007","(noch) kein Abschluss","Berlin","1","","",""
"Nein","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2007","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2007","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2007","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2007","Hauptschule","Schleswig-Holstein","13","","",""
"Nein","2007","Hauptschule","Hamburg","10","","",""
"Nein","2007","Hauptschule","Niedersachsen","51","0.3046863631924","0.235086188096996","0.374286538287804"
"Nein","2007","Hauptschule","Bremen","2","","",""
"Nein","2007","Hauptschule","Nordrhein-Westfalen","84","0.264078579295157","0.216297437426218","0.311859721164095"
"Nein","2007","Hauptschule","Hessen","32","0.283009005102645","0.200319071494183","0.365698938711108"
"Nein","2007","Hauptschule","Rheinland-Pfalz,Saarland","45","0.315518446441623","0.236538738709694","0.394498154173553"
"Nein","2007","Hauptschule","Baden-Wuerttemberg","69","0.251686918224329","0.199921682116399","0.303452154332258"
"Nein","2007","Hauptschule","Bayern","117","0.287606157638839","0.242214548579205","0.332997766698473"
"Nein","2007","Hauptschule","Saarland","","","",""
"Nein","2007","Hauptschule","Berlin","7","","",""
"Nein","2007","Hauptschule","Brandenburg","5","","",""
"Nein","2007","Hauptschule","Mecklenburg-Vorpommern","6","","",""
"Nein","2007","Hauptschule","Sachsen","12","","",""
"Nein","2007","Hauptschule","Sachsen-Anhalt","14","","",""
"Nein","2007","Hauptschule","Thueringen","13","","",""
"Nein","2007","Realschule","Schleswig-Holstein","20","","",""
"Nein","2007","Realschule","Hamburg","5","","",""
"Nein","2007","Realschule","Niedersachsen","52","0.263828285330828","0.204080035420034","0.323576535241622"
"Nein","2007","Realschule","Bremen","","","",""
"Nein","2007","Realschule","Nordrhein-Westfalen","80","0.230095490241429","0.186797547311098","0.27339343317176"
"Nein","2007","Realschule","Hessen","29","","",""
"Nein","2007","Realschule","Rheinland-Pfalz,Saarland","33","0.39187163460301","0.290451862006324","0.493291407199696"
"Nein","2007","Realschule","Baden-Wuerttemberg","53","0.225761397627927","0.172193769728111","0.279329025527742"
"Nein","2007","Realschule","Bayern","78","0.249324822229904","0.201243468881132","0.297406175578677"
"Nein","2007","Realschule","Saarland","","","",""
"Nein","2007","Realschule","Berlin","26","","",""
"Nein","2007","Realschule","Brandenburg","44","0.359137930860103","0.280230693085868","0.438045168634337"
"Nein","2007","Realschule","Mecklenburg-Vorpommern","27","","",""
"Nein","2007","Realschule","Sachsen","97","0.320468461578099","0.266851888395946","0.374085034760252"
"Nein","2007","Realschule","Sachsen-Anhalt","37","0.251985224172206","0.182274822855784","0.321695625488629"
"Nein","2007","Realschule","Thueringen","49","0.265446457974714","0.199068509405322","0.331824406544106"
