year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Couple with children,3rd Quintile,8 rooms,0.03875,50,1083,0.02725,0.05025
2010,Couple with children,4th Quintile,3 rooms,0.14686,172,1024,0.12517,0.16855
2010,Couple with children,4th Quintile,4 rooms,0.26817,267,1024,0.24102,0.29532
2010,Couple with children,4th Quintile,5 rooms,0.27875,254,1024,0.25127,0.30623
2010,Couple with children,4th Quintile,6 rooms,0.15415,198,1024,0.13202,0.17627
2010,Couple with children,4th Quintile,7 rooms,0.07221,89,1024,0.05635,0.08807
2010,Couple with children,4th Quintile,8 rooms,0.03455,44,1024,0.02336,0.04574
2010,Couple with children,5th Quintile,3 rooms,0.07804,96,975,0.06120,0.09489
2010,Couple with children,5th Quintile,4 rooms,0.20898,202,975,0.18345,0.23451
2010,Couple with children,5th Quintile,5 rooms,0.25247,246,975,0.22519,0.27975
2010,Couple with children,5th Quintile,6 rooms,0.23258,213,975,0.20605,0.25911
2010,Couple with children,5th Quintile,7 rooms,0.11660,129,975,0.09644,0.13675
2010,Couple with children,5th Quintile,8 rooms,0.04003,57,975,0.02772,0.05234
2010,Couple with children,5th Quintile,9 rooms,0.04586,32,975,0.03272,0.05900
2011,Single-person household,1st Quintile,1 room,0.15918,184,981,0.13628,0.18209
2011,Single-person household,1st Quintile,2 rooms,0.48215,472,981,0.45086,0.51343
2011,Single-person household,1st Quintile,3 rooms,0.25752,261,981,0.23015,0.28490
2011,Single-person household,1st Quintile,4 rooms,0.05277,64,981,0.03877,0.06677
2011,Single-person household,2nd Quintile,1 room,0.07665,57,708,0.05704,0.09626
2011,Single-person household,2nd Quintile,2 rooms,0.41914,309,708,0.38276,0.45551
2011,Single-person household,2nd Quintile,3 rooms,0.31378,234,708,0.27957,0.34798
2011,Single-person household,2nd Quintile,4 rooms,0.09992,67,708,0.07782,0.12203
2011,Single-person household,2nd Quintile,5 rooms,0.05933,41,708,0.04192,0.07675
2011,Single-person household,3rd Quintile,2 rooms,0.34687,226,592,0.30849,0.38524
2011,Single-person household,3rd Quintile,3 rooms,0.32430,219,592,0.28656,0.36204
2011,Single-person household,3rd Quintile,4 rooms,0.13810,95,592,0.11029,0.16592
2011,Single-person household,3rd Quintile,5 rooms,0.07714,52,592,0.05563,0.09865
2011,Single-person household,4th Quintile,2 rooms,0.31915,169,484,0.27757,0.36072
2011,Single-person household,4th Quintile,3 rooms,0.33012,181,484,0.28818,0.37206
2011,Single-person household,4th Quintile,4 rooms,0.15457,91,484,0.12233,0.18681
2011,Single-person household,4th Quintile,5 rooms,0.07746,43,484,0.05362,0.10130
2011,Single-person household,5th Quintile,2 rooms,0.23329,108,504,0.19633,0.27025
2011,Single-person household,5th Quintile,3 rooms,0.29830,164,504,0.25832,0.33828
2011,Single-person household,5th Quintile,4 rooms,0.17940,112,504,0.14587,0.21294
2011,Single-person household,5th Quintile,5 rooms,0.13152,73,504,0.10199,0.16106
2011,Single-person household,5th Quintile,6 rooms,0.06631,47,504,0.04457,0.08806
2011,Couple without children,1st Quintile,2 rooms,0.23261,123,445,0.19331,0.27191
2011,Couple without children,1st Quintile,3 rooms,0.47367,228,445,0.42722,0.52011
2011,Couple without children,1st Quintile,4 rooms,0.13112,63,445,0.09973,0.16252
2011,Couple without children,1st Quintile,5 rooms,0.08885,31,445,0.06238,0.11531
2011,Couple without children,2nd Quintile,2 rooms,0.13606,98,702,0.11068,0.16144
2011,Couple without children,2nd Quintile,3 rooms,0.43934,315,702,0.40260,0.47608
2011,Couple without children,2nd Quintile,4 rooms,0.24244,175,702,0.21071,0.27417
2011,Couple without children,2nd Quintile,5 rooms,0.10765,78,702,0.08470,0.13059
2011,Couple without children,2nd Quintile,6 rooms,0.04197,36,702,0.02712,0.05681
2011,Couple without children,3rd Quintile,2 rooms,0.13793,104,760,0.11339,0.16246
2011,Couple without children,3rd Quintile,3 rooms,0.38040,299,760,0.34586,0.41494
2011,Couple without children,3rd Quintile,4 rooms,0.22588,170,760,0.19613,0.25563
2011,Couple without children,3rd Quintile,5 rooms,0.13456,114,760,0.11028,0.15883
2011,Couple without children,3rd Quintile,6 rooms,0.07050,73,760,0.05229,0.08871
2011,Couple without children,4th Quintile,2 rooms,0.06925,66,934,0.05296,0.08554
2011,Couple without children,4th Quintile,3 rooms,0.34904,319,934,0.31845,0.37962
2011,Couple without children,4th Quintile,4 rooms,0.25494,252,934,0.22697,0.28291
2011,Couple without children,4th Quintile,5 rooms,0.18826,175,934,0.16318,0.21335
2011,Couple without children,4th Quintile,6 rooms,0.08092,80,934,0.06342,0.09842
2011,Couple without children,4th Quintile,7 rooms,0.04225,42,934,0.02934,0.05515
2011,Couple without children,5th Quintile,2 rooms,0.05428,63,1373,0.04229,0.06627
2011,Couple without children,5th Quintile,3 rooms,0.24906,305,1373,0.22617,0.27194
2011,Couple without children,5th Quintile,4 rooms,0.23957,351,1373,0.21699,0.26216
2011,Couple without children,5th Quintile,5 rooms,0.21063,309,1373,0.18905,0.23220
2011,Couple without children,5th Quintile,6 rooms,0.11860,193,1373,0.10150,0.13571
2011,Couple without children,5th Quintile,7 rooms,0.05660,94,1373,0.04438,0.06883
2011,Couple without children,5th Quintile,8 rooms,0.03872,58,1373,0.02851,0.04893
2011,Single parent,1st Quintile,2 rooms,0.14949,131,996,0.12733,0.17164
2011,Single parent,1st Quintile,3 rooms,0.54214,561,996,0.51119,0.57310
2011,Single parent,1st Quintile,4 rooms,0.20826,235,996,0.18303,0.23349
2011,Single parent,1st Quintile,5 rooms,0.06469,69,996,0.04940,0.07997
2011,Single parent,2nd Quintile,2 rooms,0.13380,71,507,0.10414,0.16347
2011,Single parent,2nd Quintile,3 rooms,0.49298,262,507,0.44942,0.53654
2011,Single parent,2nd Quintile,4 rooms,0.19407,124,507,0.15961,0.22853
2011,Single parent,2nd Quintile,5 rooms,0.08041,50,507,0.05672,0.10410
2011,Single parent,3rd Quintile,2 rooms,0.11403,33,331,0.07973,0.14832
2011,Single parent,3rd Quintile,3 rooms,0.42359,165,331,0.37028,0.47691
2011,Single parent,3rd Quintile,4 rooms,0.24468,88,331,0.19830,0.29107
2011,Single parent,3rd Quintile,5 rooms,0.11626,45,331,0.08167,0.15084
2011,Single parent,4th Quintile,3 rooms,0.36856,79,172,0.29625,0.44087
2011,Single parent,4th Quintile,4 rooms,0.20226,51,172,0.14206,0.26247
2011,Single parent,4th Quintile,5 rooms,0.18338,42,172,0.12538,0.24138
2011,Single parent,5th Quintile,4 rooms,0.26262,36,67,0.15645,0.36878
2011,Single parent,5th Quintile,5 rooms,0.29215,31,67,0.18244,0.40186
2011,Couple with children,1st Quintile,2 rooms,0.03532,45,1082,0.02432,0.04633
2011,Couple with children,1st Quintile,3 rooms,0.39958,392,1082,0.37038,0.42878
2011,Couple with children,1st Quintile,4 rooms,0.33288,381,1082,0.30478,0.36097
2011,Couple with children,1st Quintile,5 rooms,0.13125,145,1082,0.11112,0.15138
2011,Couple with children,1st Quintile,6 rooms,0.05759,83,1082,0.04370,0.07148
2011,Couple with children,1st Quintile,7 rooms,0.02773,36,1082,0.01795,0.03752
2011,Couple with children,2nd Quintile,3 rooms,0.31059,346,1313,0.28555,0.33563
2011,Couple with children,2nd Quintile,4 rooms,0.27228,402,1313,0.24819,0.29637
2011,Couple with children,2nd Quintile,5 rooms,0.21174,270,1313,0.18963,0.23385
2011,Couple with children,2nd Quintile,6 rooms,0.08311,144,1313,0.06818,0.09805
2011,Couple with children,2nd Quintile,7 rooms,0.07217,98,1313,0.05817,0.08617
2011,Couple with children,2nd Quintile,8 rooms,0.03171,53,1313,0.02222,0.04119
2011,Couple with children,3rd Quintile,3 rooms,0.20570,265,1285,0.18359,0.22781
2011,Couple with children,3rd Quintile,4 rooms,0.28120,337,1285,0.25661,0.30579
2011,Couple with children,3rd Quintile,5 rooms,0.24122,312,1285,0.21782,0.26462
2011,Couple with children,3rd Quintile,6 rooms,0.15503,208,1285,0.13523,0.17483
2011,Couple with children,3rd Quintile,7 rooms,0.05580,110,1285,0.04324,0.06835
2011,Couple with children,3rd Quintile,8 rooms,0.03320,53,1285,0.02340,0.04300
2011,Couple with children,4th Quintile,3 rooms,0.15839,168,1212,0.13783,0.17895
2011,Couple with children,4th Quintile,4 rooms,0.22181,263,1212,0.19841,0.24521
2011,Couple with children,4th Quintile,5 rooms,0.26402,318,1212,0.23919,0.28884
2011,Couple with children,4th Quintile,6 rooms,0.19087,279,1212,0.16873,0.21300
2011,Couple with children,4th Quintile,7 rooms,0.07212,120,1212,0.05755,0.08668
2011,Couple with children,4th Quintile,8 rooms,0.03663,64,1212,0.02605,0.04721
2011,Couple with children,5th Quintile,3 rooms,0.06396,74,1065,0.04926,0.07866
2011,Couple with children,5th Quintile,4 rooms,0.21571,200,1065,0.19099,0.24042
2011,Couple with children,5th Quintile,5 rooms,0.23411,255,1065,0.20866,0.25955
2011,Couple with children,5th Quintile,6 rooms,0.21033,237,1065,0.18584,0.23481
2011,Couple with children,5th Quintile,7 rooms,0.12937,143,1065,0.10920,0.14954
2011,Couple with children,5th Quintile,8 rooms,0.08612,85,1065,0.06926,0.10297
2011,Couple with children,5th Quintile,9 rooms,0.02856,38,1065,0.01855,0.03857
2011,Couple with children,5th Quintile,10 or more rooms,0.02151,33,1065,0.01279,0.03022
2012,Single-person household,1st Quintile,1 room,0.15227,200,1053,0.13056,0.17399
2012,Single-person household,1st Quintile,2 rooms,0.50254,514,1053,0.47233,0.53275
2012,Single-person household,1st Quintile,3 rooms,0.25504,282,1053,0.22870,0.28138
2012,Single-person household,1st Quintile,4 rooms,0.05263,57,1053,0.03914,0.06613
2012,Single-person household,2nd Quintile,1 room,0.08301,62,714,0.06276,0.10327
2012,Single-person household,2nd Quintile,2 rooms,0.38006,290,714,0.34443,0.41569
2012,Single-person household,2nd Quintile,3 rooms,0.35073,251,714,0.31570,0.38575
2012,Single-person household,2nd Quintile,4 rooms,0.11050,78,714,0.08749,0.13352
2012,Single-person household,2nd Quintile,5 rooms,0.04700,33,714,0.03146,0.06253
2012,Single-person household,3rd Quintile,1 room,0.06166,38,637,0.04297,0.08036
2012,Single-person household,3rd Quintile,2 rooms,0.37568,241,637,0.33804,0.41332
2012,Single-person household,3rd Quintile,3 rooms,0.33054,226,637,0.29398,0.36710
2012,Single-person household,3rd Quintile,4 rooms,0.13176,91,637,0.10548,0.15805
2012,Single-person household,3rd Quintile,5 rooms,0.05642,41,637,0.03849,0.07435
2012,Single-person household,4th Quintile,2 rooms,0.26825,168,582,0.23222,0.30427
2012,Single-person household,4th Quintile,3 rooms,0.34691,209,582,0.30820,0.38561
2012,Single-person household,4th Quintile,4 rooms,0.17458,111,582,0.14371,0.20545
2012,Single-person household,4th Quintile,5 rooms,0.09889,58,582,0.07462,0.12317
2012,Single-person household,4th Quintile,6 rooms,0.04984,36,582,0.03215,0.06754
2012,Single-person household,5th Quintile,2 rooms,0.23501,115,517,0.19842,0.27159
2012,Single-person household,5th Quintile,3 rooms,0.33295,188,517,0.29229,0.37361
2012,Single-person household,5th Quintile,4 rooms,0.14349,92,517,0.11324,0.17374
2012,Single-person household,5th Quintile,5 rooms,0.13856,80,517,0.10875,0.16837
2012,Single-person household,5th Quintile,6 rooms,0.06166,42,517,0.04091,0.08242
2012,Couple without children,1st Quintile,2 rooms,0.23127,116,407,0.19025,0.27228
2012,Couple without children,1st Quintile,3 rooms,0.48892,234,407,0.44029,0.53754
2012,Couple without children,1st Quintile,4 rooms,0.12110,57,407,0.08936,0.15283
2012,Couple without children,2nd Quintile,2 rooms,0.16047,103,714,0.13353,0.18742
2012,Couple without children,2nd Quintile,3 rooms,0.42713,331,714,0.39082,0.46344
2012,Couple without children,2nd Quintile,4 rooms,0.23673,170,714,0.20553,0.26793
2012,Couple without children,2nd Quintile,5 rooms,0.09340,70,714,0.07204,0.11475
2012,Couple without children,2nd Quintile,6 rooms,0.05148,40,714,0.03526,0.06770
2012,Couple without children,3rd Quintile,2 rooms,0.12069,90,807,0.09820,0.14318
2012,Couple without children,3rd Quintile,3 rooms,0.39918,340,807,0.36537,0.43299
2012,Couple without children,3rd Quintile,4 rooms,0.22555,191,807,0.19670,0.25441
2012,Couple without children,3rd Quintile,5 rooms,0.13126,121,807,0.10795,0.15457
2012,Couple without children,3rd Quintile,6 rooms,0.08233,65,807,0.06335,0.10131
2012,Couple without children,4th Quintile,2 rooms,0.07249,79,941,0.05591,0.08907
2012,Couple without children,4th Quintile,3 rooms,0.29987,282,941,0.27058,0.32916
2012,Couple without children,4th Quintile,4 rooms,0.31439,274,941,0.28471,0.34407
2012,Couple without children,4th Quintile,5 rooms,0.16037,171,941,0.13691,0.18383
2012,Couple without children,4th Quintile,6 rooms,0.08175,91,941,0.06424,0.09927
2012,Couple without children,4th Quintile,7 rooms,0.04720,44,941,0.03364,0.06076
2012,Couple without children,5th Quintile,2 rooms,0.05166,58,1390,0.04002,0.06330
2012,Couple without children,5th Quintile,3 rooms,0.23657,288,1390,0.21422,0.25892
2012,Couple without children,5th Quintile,4 rooms,0.21928,334,1390,0.19752,0.24104
2012,Couple without children,5th Quintile,5 rooms,0.22457,332,1390,0.20262,0.24652
2012,Couple without children,5th Quintile,6 rooms,0.13399,209,1390,0.11607,0.15190
2012,Couple without children,5th Quintile,7 rooms,0.07164,116,1390,0.05808,0.08520
2012,Couple without children,5th Quintile,8 rooms,0.03366,53,1390,0.02417,0.04314
2012,Single parent,1st Quintile,2 rooms,0.12384,106,917,0.10251,0.14517
2012,Single parent,1st Quintile,3 rooms,0.55541,517,917,0.52323,0.58759
2012,Single parent,1st Quintile,4 rooms,0.19348,230,917,0.16790,0.21906
2012,Single parent,1st Quintile,5 rooms,0.07120,64,917,0.05455,0.08785
2012,Single parent,2nd Quintile,2 rooms,0.11991,62,505,0.09155,0.14827
2012,Single parent,2nd Quintile,3 rooms,0.48574,257,505,0.44210,0.52937
2012,Single parent,2nd Quintile,4 rooms,0.24026,137,505,0.20295,0.27756
2012,Single parent,2nd Quintile,5 rooms,0.05454,49,505,0.03471,0.07436
2012,Single parent,3rd Quintile,2 rooms,0.08773,33,309,0.05613,0.11932
2012,Single parent,3rd Quintile,3 rooms,0.40215,145,309,0.34738,0.45691
2012,Single parent,3rd Quintile,4 rooms,0.28522,88,309,0.23479,0.33565
2012,Single parent,3rd Quintile,5 rooms,0.10066,43,309,0.06705,0.13426
2012,Single parent,4th Quintile,3 rooms,0.39282,67,160,0.31691,0.46873
2012,Single parent,4th Quintile,4 rooms,0.25010,58,160,0.18279,0.31742
2012,Single parent,4th Quintile,5 rooms,0.16460,35,160,0.10696,0.22224
2012,Single parent,5th Quintile,5 rooms,0.30253,33,33,0.14337,0.46169
2012,Couple with children,1st Quintile,2 rooms,0.03363,34,952,0.02217,0.04508
2012,Couple with children,1st Quintile,3 rooms,0.35903,342,952,0.32854,0.38952
2012,Couple with children,1st Quintile,4 rooms,0.35077,355,952,0.32044,0.38110
2012,Couple with children,1st Quintile,5 rooms,0.15338,134,952,0.13047,0.17628
2012,Couple with children,1st Quintile,6 rooms,0.06422,87,952,0.04864,0.07980
2012,Couple with children,2nd Quintile,3 rooms,0.27980,296,1188,0.25426,0.30533
2012,Couple with children,2nd Quintile,4 rooms,0.27369,354,1188,0.24832,0.29905
2012,Couple with children,2nd Quintile,5 rooms,0.21405,245,1188,0.19072,0.23738
2012,Couple with children,2nd Quintile,6 rooms,0.09823,145,1188,0.08130,0.11516
2012,Couple with children,2nd Quintile,7 rooms,0.07220,101,1188,0.05748,0.08692
2012,Couple with children,2nd Quintile,8 rooms,0.03197,47,1188,0.02196,0.04197
2012,Couple with children,3rd Quintile,3 rooms,0.20993,232,1248,0.18733,0.23254
2012,Couple with children,3rd Quintile,4 rooms,0.26800,337,1248,0.24341,0.29258
2012,Couple with children,3rd Quintile,5 rooms,0.22918,303,1248,0.20585,0.25251
2012,Couple with children,3rd Quintile,6 rooms,0.14853,217,1248,0.12880,0.16827
2012,Couple with children,3rd Quintile,7 rooms,0.06726,101,1248,0.05336,0.08117
2012,Couple with children,3rd Quintile,8 rooms,0.02706,58,1248,0.01806,0.03607
2012,Couple with children,4th Quintile,3 rooms,0.14313,165,1152,0.12290,0.16336
2012,Couple with children,4th Quintile,4 rooms,0.26532,269,1152,0.23982,0.29083
2012,Couple with children,4th Quintile,5 rooms,0.25806,305,1152,0.23278,0.28334
2012,Couple with children,4th Quintile,6 rooms,0.17526,244,1152,0.15330,0.19722
2012,Couple with children,4th Quintile,7 rooms,0.07121,114,1152,0.05635,0.08607
2012,Couple with children,4th Quintile,8 rooms,0.03963,55,1152,0.02836,0.05090
2012,Couple with children,5th Quintile,3 rooms,0.06883,57,1008,0.05320,0.08447
2012,Couple with children,5th Quintile,4 rooms,0.22137,199,1008,0.19572,0.24701
2012,Couple with children,5th Quintile,5 rooms,0.26586,251,1008,0.23857,0.29315
2012,Couple with children,5th Quintile,6 rooms,0.18504,216,1008,0.16105,0.20902
2012,Couple with children,5th Quintile,7 rooms,0.13271,134,1008,0.11176,0.15366
2012,Couple with children,5th Quintile,8 rooms,0.07209,81,1008,0.05611,0.08806
2012,Couple with children,5th Quintile,9 rooms,0.03136,35,1008,0.02059,0.04212
2012,Couple with children,5th Quintile,10 or more rooms,0.01997,35,1008,0.01133,0.02862
2013,Single-person household,1st Quintile,1 room,0.16501,226,1085,0.14291,0.18710
2013,Single-person household,1st Quintile,2 rooms,0.49123,527,1085,0.46147,0.52099
2013,Single-person household,1st Quintile,3 rooms,0.25770,265,1085,0.23166,0.28373
2013,Single-person household,1st Quintile,4 rooms,0.06417,67,1085,0.04958,0.07876
2013,Single-person household,2nd Quintile,1 room,0.09370,95,774,0.07316,0.11425
2013,Single-person household,2nd Quintile,2 rooms,0.41841,356,774,0.38364,0.45319
2013,Single-person household,2nd Quintile,3 rooms,0.30272,244,774,0.27033,0.33511
2013,Single-person household,2nd Quintile,4 rooms,0.09898,79,774,0.07793,0.12004
2013,Single-person household,3rd Quintile,1 room,0.05095,31,641,0.03392,0.06799
2013,Single-person household,3rd Quintile,2 rooms,0.33092,234,641,0.29446,0.36737
2013,Single-person household,3rd Quintile,3 rooms,0.31973,220,641,0.28360,0.35587
2013,Single-person household,3rd Quintile,4 rooms,0.14601,96,641,0.11866,0.17337
2013,Single-person household,3rd Quintile,5 rooms,0.09422,60,641,0.07159,0.11685
2013,Single-person household,4th Quintile,2 rooms,0.31016,197,541,0.27115,0.34918
2013,Single-person household,4th Quintile,3 rooms,0.33876,193,541,0.29884,0.37868
2013,Single-person household,4th Quintile,4 rooms,0.16823,108,541,0.13668,0.19978
2013,Single-person household,4th Quintile,5 rooms,0.07599,43,541,0.05364,0.09834
2013,Single-person household,5th Quintile,2 rooms,0.22073,128,532,0.18546,0.25601
2013,Single-person household,5th Quintile,3 rooms,0.32989,191,532,0.28990,0.36988
2013,Single-person household,5th Quintile,4 rooms,0.14216,96,532,0.11245,0.17186
2013,Single-person household,5th Quintile,5 rooms,0.14132,71,532,0.11169,0.17096
