year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Bavaria,5th Quintile,5 rooms,0.23408,116,402,0.19263,0.27552
2008,Bavaria,5th Quintile,6 rooms,0.12883,72,402,0.09604,0.16162
2008,Bavaria,5th Quintile,7 rooms,0.05748,35,402,0.03470,0.08026
2008,Berlin,1st Quintile,2 rooms,0.43922,39,70,0.32211,0.55632
2008,Berlin,1st Quintile,3 rooms,0.24532,31,70,0.14379,0.34685
2008,Berlin,2nd Quintile,3 rooms,0.45105,32,32,0.27588,0.62622
2008,Berlin,3rd Quintile,3 rooms,0.31508,37,37,0.16333,0.46683
2008,Berlin,5th Quintile,3 rooms,0.36758,35,67,0.25125,0.48390
2008,Berlin,5th Quintile,4 rooms,0.25563,32,67,0.15039,0.36087
2008,Brandenburg,1st Quintile,2 rooms,0.33317,31,81,0.22988,0.43646
2008,Brandenburg,1st Quintile,3 rooms,0.46281,50,81,0.35354,0.57207
2008,Brandenburg,2nd Quintile,3 rooms,0.43433,50,50,0.29554,0.57312
2008,Brandenburg,3rd Quintile,3 rooms,0.32525,40,40,0.17822,0.47228
2008,Saxony,1st Quintile,2 rooms,0.44864,60,123,0.36039,0.53690
2008,Saxony,1st Quintile,3 rooms,0.31765,63,123,0.23504,0.40027
2008,Saxony,2nd Quintile,2 rooms,0.29581,49,170,0.22700,0.36462
2008,Saxony,2nd Quintile,3 rooms,0.42252,90,170,0.34805,0.49700
2008,Saxony,2nd Quintile,4 rooms,0.13563,31,170,0.08401,0.18726
2008,Saxony,3rd Quintile,3 rooms,0.41310,74,121,0.32500,0.50120
2008,Saxony,3rd Quintile,4 rooms,0.22329,47,121,0.14877,0.29780
2008,Saxony,4th Quintile,3 rooms,0.31949,44,83,0.21857,0.42042
2008,Saxony,4th Quintile,4 rooms,0.26838,39,83,0.17247,0.36429
2008,Saxony-Anhalt,1st Quintile,2 rooms,0.42854,33,33,0.25708,0.60001
2008,Saxony-Anhalt,2nd Quintile,3 rooms,0.36762,39,39,0.21432,0.52092
2008,Saxony-Anhalt,3rd Quintile,3 rooms,0.43079,49,49,0.29070,0.57088
2008,Thuringa,1st Quintile,2 rooms,0.32794,32,78,0.22308,0.43280
2008,Thuringa,1st Quintile,3 rooms,0.37952,46,78,0.27113,0.48791
2008,Thuringa,3rd Quintile,3 rooms,0.31656,43,74,0.20985,0.42326
2008,Thuringa,3rd Quintile,4 rooms,0.22118,31,74,0.12597,0.31639
2009,Lower Saxony,1st Quintile,2 rooms,0.25924,35,90,0.16819,0.35028
2009,Lower Saxony,1st Quintile,3 rooms,0.32865,55,90,0.23106,0.42624
2009,Lower Saxony,2nd Quintile,3 rooms,0.40385,55,94,0.30413,0.50358
2009,Lower Saxony,2nd Quintile,4 rooms,0.24555,39,94,0.15808,0.33303
2009,Lower Saxony,3rd Quintile,3 rooms,0.33599,42,107,0.24607,0.42591
2009,Lower Saxony,3rd Quintile,4 rooms,0.17407,31,107,0.10189,0.24626
2009,Lower Saxony,3rd Quintile,5 rooms,0.21885,34,107,0.14014,0.29757
2009,Lower Saxony,4th Quintile,3 rooms,0.20365,38,142,0.13718,0.27012
2009,Lower Saxony,4th Quintile,4 rooms,0.30195,59,142,0.22617,0.37773
2009,Lower Saxony,4th Quintile,5 rooms,0.20672,45,142,0.13988,0.27357
2009,Lower Saxony,5th Quintile,4 rooms,0.21815,60,141,0.14974,0.28657
2009,Lower Saxony,5th Quintile,5 rooms,0.20926,44,141,0.14187,0.27664
2009,Lower Saxony,5th Quintile,6 rooms,0.14039,37,141,0.08284,0.19793
2009,North Rhine-Westphalia,1st Quintile,2 rooms,0.30744,102,316,0.25648,0.35839
2009,North Rhine-Westphalia,1st Quintile,3 rooms,0.39339,150,316,0.33944,0.44733
2009,North Rhine-Westphalia,1st Quintile,4 rooms,0.15786,64,316,0.11759,0.19812
2009,North Rhine-Westphalia,2nd Quintile,2 rooms,0.27270,74,319,0.22375,0.32165
2009,North Rhine-Westphalia,2nd Quintile,3 rooms,0.36087,134,319,0.30809,0.41366
2009,North Rhine-Westphalia,2nd Quintile,4 rooms,0.18344,73,319,0.14091,0.22598
2009,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09790,38,319,0.06524,0.13056
2009,North Rhine-Westphalia,3rd Quintile,2 rooms,0.16789,45,310,0.12622,0.20957
2009,North Rhine-Westphalia,3rd Quintile,3 rooms,0.35201,118,310,0.29876,0.40527
2009,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19599,69,310,0.15173,0.24025
2009,North Rhine-Westphalia,3rd Quintile,5 rooms,0.09320,41,310,0.06078,0.12561
2009,North Rhine-Westphalia,3rd Quintile,6 rooms,0.09655,37,310,0.06362,0.12948
2009,North Rhine-Westphalia,4th Quintile,2 rooms,0.13677,40,377,0.10204,0.17151
2009,North Rhine-Westphalia,4th Quintile,3 rooms,0.29749,102,377,0.25128,0.34370
2009,North Rhine-Westphalia,4th Quintile,4 rooms,0.20742,96,377,0.16644,0.24840
2009,North Rhine-Westphalia,4th Quintile,5 rooms,0.21320,90,377,0.17180,0.25460
2009,North Rhine-Westphalia,4th Quintile,6 rooms,0.08632,49,377,0.05793,0.11470
2009,North Rhine-Westphalia,5th Quintile,2 rooms,0.09028,38,506,0.06529,0.11528
2009,North Rhine-Westphalia,5th Quintile,3 rooms,0.23493,106,506,0.19795,0.27191
2009,North Rhine-Westphalia,5th Quintile,4 rooms,0.17881,118,506,0.14539,0.21223
2009,North Rhine-Westphalia,5th Quintile,5 rooms,0.23760,125,506,0.20048,0.27472
2009,North Rhine-Westphalia,5th Quintile,6 rooms,0.10645,68,506,0.07955,0.13335
2009,North Rhine-Westphalia,5th Quintile,7 rooms,0.07737,51,506,0.05406,0.10067
2009,Hesse,1st Quintile,3 rooms,0.23846,35,35,0.09522,0.38170
2009,Hesse,2nd Quintile,3 rooms,0.39502,31,31,0.22009,0.56996
2009,Hesse,4th Quintile,3 rooms,0.30769,41,75,0.20253,0.41285
2009,Hesse,4th Quintile,4 rooms,0.20682,34,75,0.11454,0.29911
2009,Hesse,5th Quintile,3 rooms,0.18900,39,142,0.12438,0.25362
2009,Hesse,5th Quintile,4 rooms,0.25481,53,142,0.18288,0.32674
2009,Hesse,5th Quintile,5 rooms,0.18659,50,142,0.12228,0.25089
2009,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.19895,31,31,0.05610,0.34181
2009,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.21213,31,31,0.06584,0.35842
2009,Baden-Wuerttemberg,1st Quintile,2 rooms,0.22959,34,84,0.13911,0.32007
2009,Baden-Wuerttemberg,1st Quintile,3 rooms,0.34040,50,84,0.23846,0.44234
2009,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.31799,59,96,0.22434,0.41164
2009,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.21215,37,96,0.12994,0.29436
2009,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.34624,62,136,0.26598,0.42650
2009,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.17200,43,136,0.10834,0.23565
2009,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.14064,31,136,0.08199,0.19928
2009,Baden-Wuerttemberg,4th Quintile,2 rooms,0.16136,38,236,0.11433,0.20839
2009,Baden-Wuerttemberg,4th Quintile,3 rooms,0.20235,57,236,0.15098,0.25372
2009,Baden-Wuerttemberg,4th Quintile,4 rooms,0.23970,65,236,0.18512,0.29428
2009,Baden-Wuerttemberg,4th Quintile,5 rooms,0.16379,41,236,0.11647,0.21110
2009,Baden-Wuerttemberg,4th Quintile,6 rooms,0.11511,35,236,0.07430,0.15591
2009,Baden-Wuerttemberg,5th Quintile,3 rooms,0.24111,60,303,0.19287,0.28936
2009,Baden-Wuerttemberg,5th Quintile,4 rooms,0.21380,74,303,0.16756,0.26004
2009,Baden-Wuerttemberg,5th Quintile,5 rooms,0.19847,78,303,0.15349,0.24346
2009,Baden-Wuerttemberg,5th Quintile,6 rooms,0.12301,55,303,0.08597,0.16006
2009,Baden-Wuerttemberg,5th Quintile,7 rooms,0.08913,36,303,0.05699,0.12126
2009,Bavaria,1st Quintile,2 rooms,0.37097,59,119,0.28381,0.45813
2009,Bavaria,1st Quintile,3 rooms,0.28503,60,119,0.20358,0.36648
2009,Bavaria,2nd Quintile,2 rooms,0.18244,39,217,0.13094,0.23395
2009,Bavaria,2nd Quintile,3 rooms,0.27556,71,217,0.21597,0.33514
2009,Bavaria,2nd Quintile,4 rooms,0.28061,69,217,0.22069,0.34053
2009,Bavaria,2nd Quintile,5 rooms,0.11893,38,217,0.07576,0.16210
2009,Bavaria,3rd Quintile,2 rooms,0.20381,36,200,0.14784,0.25978
2009,Bavaria,3rd Quintile,3 rooms,0.27207,68,200,0.21024,0.33390
2009,Bavaria,3rd Quintile,4 rooms,0.20606,50,200,0.14986,0.26226
2009,Bavaria,3rd Quintile,5 rooms,0.16145,46,200,0.11032,0.21257
2009,Bavaria,4th Quintile,2 rooms,0.17109,40,274,0.12641,0.21576
2009,Bavaria,4th Quintile,3 rooms,0.22498,65,274,0.17545,0.27452
2009,Bavaria,4th Quintile,4 rooms,0.20417,70,274,0.15636,0.25199
2009,Bavaria,4th Quintile,5 rooms,0.16100,58,274,0.11740,0.20459
2009,Bavaria,4th Quintile,6 rooms,0.09009,41,274,0.05612,0.12405
2009,Bavaria,5th Quintile,3 rooms,0.22480,77,358,0.18150,0.26811
2009,Bavaria,5th Quintile,4 rooms,0.18876,79,358,0.14817,0.22936
2009,Bavaria,5th Quintile,5 rooms,0.19109,93,358,0.15031,0.23188
2009,Bavaria,5th Quintile,6 rooms,0.10330,66,358,0.07173,0.13487
2009,Bavaria,5th Quintile,7 rooms,0.08022,43,358,0.05204,0.10839
2009,Berlin,1st Quintile,2 rooms,0.41485,32,32,0.24141,0.58830
2009,Berlin,2nd Quintile,2 rooms,0.41239,35,71,0.29707,0.52771
2009,Berlin,2nd Quintile,3 rooms,0.38914,36,71,0.27492,0.50336
2009,Berlin,3rd Quintile,3 rooms,0.47398,41,41,0.31923,0.62872
2009,Berlin,4th Quintile,3 rooms,0.40889,31,31,0.23296,0.58481
2009,Brandenburg,1st Quintile,2 rooms,0.36428,36,76,0.25537,0.47320
2009,Brandenburg,1st Quintile,3 rooms,0.34626,40,76,0.23858,0.45394
2009,Brandenburg,2nd Quintile,3 rooms,0.43596,40,40,0.28033,0.59160
2009,Brandenburg,3rd Quintile,3 rooms,0.42775,53,53,0.29327,0.56222
2009,Saxony,1st Quintile,2 rooms,0.40981,54,120,0.32145,0.49818
2009,Saxony,1st Quintile,3 rooms,0.37626,66,120,0.28921,0.46330
2009,Saxony,2nd Quintile,2 rooms,0.25885,49,166,0.19202,0.32568
2009,Saxony,2nd Quintile,3 rooms,0.44585,85,166,0.37001,0.52170
2009,Saxony,2nd Quintile,4 rooms,0.13094,32,166,0.07947,0.18242
2009,Saxony,3rd Quintile,3 rooms,0.46757,70,108,0.37303,0.56212
2009,Saxony,3rd Quintile,4 rooms,0.19658,38,108,0.12128,0.27188
2009,Saxony,4th Quintile,3 rooms,0.25914,36,70,0.15575,0.36253
2009,Saxony,4th Quintile,4 rooms,0.22559,34,70,0.12697,0.32422
2009,Saxony-Anhalt,1st Quintile,2 rooms,0.39108,33,64,0.27057,0.51158
2009,Saxony-Anhalt,1st Quintile,3 rooms,0.29906,31,64,0.18600,0.41212
2009,Saxony-Anhalt,2nd Quintile,3 rooms,0.44499,44,44,0.29644,0.59353
2009,Saxony-Anhalt,3rd Quintile,3 rooms,0.36471,38,38,0.20961,0.51981
2009,Thuringa,1st Quintile,2 rooms,0.38824,31,81,0.28145,0.49504
2009,Thuringa,1st Quintile,3 rooms,0.38776,50,81,0.28099,0.49454
2009,Thuringa,2nd Quintile,4 rooms,0.24791,36,36,0.10486,0.39097
2009,Thuringa,3rd Quintile,3 rooms,0.29034,31,62,0.17643,0.40425
2009,Thuringa,3rd Quintile,4 rooms,0.29201,31,62,0.17790,0.40611
2010,Schleswig-Holstein,1st Quintile,3 rooms,0.35145,51,51,0.21912,0.48379
2010,Schleswig-Holstein,2nd Quintile,4 rooms,0.29275,36,36,0.14200,0.44350
2010,Lower Saxony,1st Quintile,2 rooms,0.23566,37,213,0.17852,0.29279
2010,Lower Saxony,1st Quintile,3 rooms,0.32859,101,213,0.26536,0.39182
2010,Lower Saxony,1st Quintile,4 rooms,0.16582,75,213,0.11576,0.21589
2010,Lower Saxony,2nd Quintile,3 rooms,0.35435,73,183,0.28486,0.42384
2010,Lower Saxony,2nd Quintile,4 rooms,0.19270,66,183,0.13540,0.25000
2010,Lower Saxony,2nd Quintile,5 rooms,0.20183,44,183,0.14352,0.26015
2010,Lower Saxony,3rd Quintile,3 rooms,0.31564,49,152,0.24151,0.38977
2010,Lower Saxony,3rd Quintile,4 rooms,0.14816,48,152,0.09150,0.20483
2010,Lower Saxony,3rd Quintile,5 rooms,0.22570,55,152,0.15902,0.29238
2010,Lower Saxony,4th Quintile,3 rooms,0.25006,45,187,0.18783,0.31230
2010,Lower Saxony,4th Quintile,4 rooms,0.27096,66,187,0.20708,0.33483
2010,Lower Saxony,4th Quintile,5 rooms,0.16630,45,187,0.11279,0.21981
2010,Lower Saxony,4th Quintile,6 rooms,0.11934,31,187,0.07275,0.16593
2010,Lower Saxony,5th Quintile,3 rooms,0.21152,33,218,0.15718,0.26585
2010,Lower Saxony,5th Quintile,4 rooms,0.28173,66,218,0.22188,0.34158
2010,Lower Saxony,5th Quintile,5 rooms,0.14722,44,218,0.10008,0.19437
2010,Lower Saxony,5th Quintile,6 rooms,0.16377,42,218,0.11453,0.21301
2010,Lower Saxony,5th Quintile,7 rooms,0.10262,33,218,0.06225,0.14300
2010,North Rhine-Westphalia,1st Quintile,2 rooms,0.30588,116,641,0.27018,0.34158
2010,North Rhine-Westphalia,1st Quintile,3 rooms,0.42572,332,641,0.38741,0.46403
2010,North Rhine-Westphalia,1st Quintile,4 rooms,0.14255,153,641,0.11547,0.16964
2010,North Rhine-Westphalia,1st Quintile,5 rooms,0.04339,40,641,0.02761,0.05917
2010,North Rhine-Westphalia,2nd Quintile,2 rooms,0.21546,70,495,0.17921,0.25172
2010,North Rhine-Westphalia,2nd Quintile,3 rooms,0.40882,203,495,0.36546,0.45217
2010,North Rhine-Westphalia,2nd Quintile,4 rooms,0.20786,125,495,0.17208,0.24364
2010,North Rhine-Westphalia,2nd Quintile,5 rooms,0.08654,66,495,0.06174,0.11133
2010,North Rhine-Westphalia,2nd Quintile,6 rooms,0.03129,31,495,0.01594,0.04664
2010,North Rhine-Westphalia,3rd Quintile,2 rooms,0.17428,53,423,0.13808,0.21047
2010,North Rhine-Westphalia,3rd Quintile,3 rooms,0.34512,155,423,0.29977,0.39048
2010,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19591,96,423,0.15805,0.23378
2010,North Rhine-Westphalia,3rd Quintile,5 rooms,0.14802,77,423,0.11413,0.18190
2010,North Rhine-Westphalia,3rd Quintile,6 rooms,0.08947,42,423,0.06224,0.11671
2010,North Rhine-Westphalia,4th Quintile,2 rooms,0.10052,34,468,0.07324,0.12779
2010,North Rhine-Westphalia,4th Quintile,3 rooms,0.32159,142,468,0.27923,0.36395
2010,North Rhine-Westphalia,4th Quintile,4 rooms,0.23908,120,468,0.20040,0.27777
2010,North Rhine-Westphalia,4th Quintile,5 rooms,0.18636,111,468,0.15105,0.22168
2010,North Rhine-Westphalia,4th Quintile,6 rooms,0.06872,61,468,0.04578,0.09167
2010,North Rhine-Westphalia,5th Quintile,2 rooms,0.08972,32,569,0.06622,0.11322
2010,North Rhine-Westphalia,5th Quintile,3 rooms,0.26699,121,569,0.23061,0.30338
2010,North Rhine-Westphalia,5th Quintile,4 rooms,0.18194,132,569,0.15021,0.21367
2010,North Rhine-Westphalia,5th Quintile,5 rooms,0.18642,131,569,0.15439,0.21845
2010,North Rhine-Westphalia,5th Quintile,6 rooms,0.14025,98,569,0.11169,0.16880
2010,North Rhine-Westphalia,5th Quintile,7 rooms,0.05917,55,569,0.03976,0.07857
2010,Hesse,1st Quintile,3 rooms,0.31868,82,125,0.23666,0.40069
2010,Hesse,1st Quintile,4 rooms,0.12694,43,125,0.06834,0.18553
2010,Hesse,2nd Quintile,3 rooms,0.31970,58,108,0.23133,0.40806
2010,Hesse,2nd Quintile,4 rooms,0.18756,50,108,0.11359,0.26152
2010,Hesse,3rd Quintile,3 rooms,0.28733,52,52,0.16313,0.41152
2010,Hesse,4th Quintile,3 rooms,0.26079,47,121,0.18223,0.33935
2010,Hesse,4th Quintile,4 rooms,0.16406,42,121,0.09780,0.23032
2010,Hesse,4th Quintile,5 rooms,0.19457,32,121,0.12374,0.26540
2010,Hesse,5th Quintile,3 rooms,0.23589,52,225,0.18029,0.29149
2010,Hesse,5th Quintile,4 rooms,0.24803,63,225,0.19148,0.30459
2010,Hesse,5th Quintile,5 rooms,0.14358,45,225,0.09766,0.18950
2010,Hesse,5th Quintile,6 rooms,0.07788,33,225,0.04279,0.11298
2010,Hesse,5th Quintile,7 rooms,0.09381,32,225,0.05563,0.13199
2010,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.31582,35,126,0.23433,0.39731
2010,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.36284,55,126,0.27855,0.44713
2010,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.12469,36,126,0.06677,0.18261
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.27876,38,73,0.17519,0.38233
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.20017,35,73,0.10774,0.29259
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.21977,33,111,0.14239,0.29716
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.20762,38,111,0.13182,0.28341
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.21700,40,111,0.13997,0.29403
2010,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.17493,32,32,0.04119,0.30867
2010,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.15923,32,32,0.03043,0.28803
2010,Baden-Wuerttemberg,1st Quintile,2 rooms,0.26889,51,227,0.21109,0.32670
2010,Baden-Wuerttemberg,1st Quintile,3 rooms,0.29795,106,227,0.23832,0.35758
2010,Baden-Wuerttemberg,1st Quintile,4 rooms,0.17913,70,227,0.12913,0.22912
2010,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.21711,39,238,0.16462,0.26960
2010,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.31572,90,238,0.25654,0.37490
2010,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.19876,67,238,0.14795,0.24956
2010,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.10952,42,238,0.06976,0.14928
2010,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.14312,38,281,0.10210,0.18414
2010,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.31167,89,281,0.25742,0.36593
2010,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.21720,78,281,0.16890,0.26550
2010,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.14577,42,281,0.10444,0.18711
2010,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.08330,34,281,0.05093,0.11567
2010,Baden-Wuerttemberg,4th Quintile,3 rooms,0.24434,66,256,0.19160,0.29708
2010,Baden-Wuerttemberg,4th Quintile,4 rooms,0.25751,87,256,0.20384,0.31118
2010,Baden-Wuerttemberg,4th Quintile,5 rooms,0.16800,59,256,0.12211,0.21389
2010,Baden-Wuerttemberg,4th Quintile,6 rooms,0.11887,44,256,0.07915,0.15860
2010,Baden-Wuerttemberg,5th Quintile,3 rooms,0.20321,66,368,0.16204,0.24438
2010,Baden-Wuerttemberg,5th Quintile,4 rooms,0.22357,79,368,0.18095,0.26620
2010,Baden-Wuerttemberg,5th Quintile,5 rooms,0.19673,100,368,0.15606,0.23740
2010,Baden-Wuerttemberg,5th Quintile,6 rooms,0.16494,79,368,0.12697,0.20291
2010,Baden-Wuerttemberg,5th Quintile,7 rooms,0.07810,44,368,0.05065,0.10556
2010,Bavaria,1st Quintile,2 rooms,0.37642,77,317,0.32300,0.42983
2010,Bavaria,1st Quintile,3 rooms,0.31055,131,317,0.25953,0.36157
2010,Bavaria,1st Quintile,4 rooms,0.14235,77,317,0.10382,0.18087
2010,Bavaria,1st Quintile,5 rooms,0.07100,32,317,0.04268,0.09932
2010,Bavaria,2nd Quintile,2 rooms,0.23670,52,390,0.19446,0.27894
2010,Bavaria,2nd Quintile,3 rooms,0.29236,129,390,0.24716,0.33756
2010,Bavaria,2nd Quintile,4 rooms,0.25389,112,390,0.21064,0.29714
2010,Bavaria,2nd Quintile,5 rooms,0.10482,57,390,0.07438,0.13526
2010,Bavaria,2nd Quintile,6 rooms,0.05177,40,390,0.02975,0.07379
2010,Bavaria,3rd Quintile,2 rooms,0.16207,38,333,0.12243,0.20172
2010,Bavaria,3rd Quintile,3 rooms,0.28586,94,333,0.23726,0.33447
2010,Bavaria,3rd Quintile,4 rooms,0.25309,88,333,0.20632,0.29986
2010,Bavaria,3rd Quintile,5 rooms,0.15290,78,333,0.11419,0.19162
2010,Bavaria,3rd Quintile,6 rooms,0.05524,35,333,0.03067,0.07982
2010,Bavaria,4th Quintile,2 rooms,0.15649,35,322,0.11674,0.19623
2010,Bavaria,4th Quintile,3 rooms,0.23538,80,322,0.18897,0.28179
2010,Bavaria,4th Quintile,4 rooms,0.21687,88,322,0.17179,0.26196
2010,Bavaria,4th Quintile,5 rooms,0.15726,76,322,0.11744,0.19709
2010,Bavaria,4th Quintile,6 rooms,0.09472,43,322,0.06269,0.12676
2010,Bavaria,5th Quintile,3 rooms,0.25984,101,401,0.21686,0.30281
2010,Bavaria,5th Quintile,4 rooms,0.16352,82,401,0.12728,0.19977
2010,Bavaria,5th Quintile,5 rooms,0.20992,107,401,0.17001,0.24983
2010,Bavaria,5th Quintile,6 rooms,0.11973,75,401,0.08791,0.15154
2010,Bavaria,5th Quintile,7 rooms,0.07358,36,401,0.04800,0.09917
2010,Berlin,1st Quintile,2 rooms,0.43076,52,143,0.34932,0.51221
2010,Berlin,1st Quintile,3 rooms,0.21972,55,143,0.15161,0.28782
2010,Berlin,1st Quintile,4 rooms,0.11240,36,143,0.06045,0.16435
2010,Berlin,2nd Quintile,3 rooms,0.53358,54,54,0.39927,0.66789
2010,Berlin,3rd Quintile,2 rooms,0.38607,31,77,0.27662,0.49553
2010,Berlin,3rd Quintile,3 rooms,0.37247,46,77,0.26377,0.48116
2010,Berlin,4th Quintile,3 rooms,0.45428,47,47,0.31039,0.59817
2010,Brandenburg,1st Quintile,3 rooms,0.45675,73,73,0.34168,0.57181
2010,Brandenburg,2nd Quintile,3 rooms,0.43646,68,104,0.34068,0.53224
2010,Brandenburg,2nd Quintile,4 rooms,0.17298,36,104,0.09994,0.24603
2010,Brandenburg,3rd Quintile,3 rooms,0.45354,50,50,0.31415,0.59294
2010,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.33158,48,48,0.19699,0.46618
2010,Saxony,1st Quintile,2 rooms,0.36072,56,221,0.29727,0.42418
2010,Saxony,1st Quintile,3 rooms,0.44740,116,221,0.38169,0.51310
2010,Saxony,1st Quintile,4 rooms,0.11475,49,221,0.07263,0.15687
2010,Saxony,2nd Quintile,2 rooms,0.22239,41,220,0.16731,0.27746
2010,Saxony,2nd Quintile,3 rooms,0.45534,122,220,0.38938,0.52130
2010,Saxony,2nd Quintile,4 rooms,0.16251,57,220,0.11365,0.21137
2010,Saxony,3rd Quintile,3 rooms,0.43885,72,156,0.36073,0.51697
2010,Saxony,3rd Quintile,4 rooms,0.22096,51,156,0.15564,0.28627
2010,Saxony,3rd Quintile,5 rooms,0.09062,33,156,0.04543,0.13582
2010,Saxony,4th Quintile,3 rooms,0.24310,36,80,0.14851,0.33769
2010,Saxony,4th Quintile,4 rooms,0.32277,44,80,0.21967,0.42587
2010,Saxony-Anhalt,1st Quintile,2 rooms,0.35939,40,138,0.27904,0.43974
2010,Saxony-Anhalt,1st Quintile,3 rooms,0.27381,61,138,0.19914,0.34848
2010,Saxony-Anhalt,1st Quintile,4 rooms,0.16994,37,138,0.10705,0.23283
2010,Saxony-Anhalt,2nd Quintile,3 rooms,0.38872,56,96,0.29070,0.48674
2010,Saxony-Anhalt,2nd Quintile,4 rooms,0.23030,40,96,0.14564,0.31497
2010,Saxony-Anhalt,3rd Quintile,4 rooms,0.23077,31,31,0.08000,0.38154
2010,Thuringa,1st Quintile,2 rooms,0.38817,40,97,0.29068,0.48566
2010,Thuringa,1st Quintile,3 rooms,0.35891,57,97,0.26295,0.45487
2010,Thuringa,2nd Quintile,3 rooms,0.26154,43,85,0.16756,0.35553
2010,Thuringa,2nd Quintile,4 rooms,0.22558,42,85,0.13619,0.31496
2010,Thuringa,3rd Quintile,3 rooms,0.41928,45,45,0.27348,0.56508
2011,Schleswig-Holstein,1st Quintile,3 rooms,0.27046,52,91,0.17868,0.36223
2011,Schleswig-Holstein,1st Quintile,4 rooms,0.18779,39,91,0.10711,0.26848
2011,Schleswig-Holstein,2nd Quintile,3 rooms,0.42476,46,46,0.28033,0.56918
2011,Schleswig-Holstein,3rd Quintile,3 rooms,0.33300,35,35,0.17458,0.49142
2011,Lower Saxony,1st Quintile,2 rooms,0.29531,49,262,0.23996,0.35065
2011,Lower Saxony,1st Quintile,3 rooms,0.30953,109,262,0.25345,0.36562
2011,Lower Saxony,1st Quintile,4 rooms,0.11623,65,262,0.07735,0.15511
2011,Lower Saxony,1st Quintile,5 rooms,0.10088,39,262,0.06434,0.13741
2011,Lower Saxony,2nd Quintile,3 rooms,0.35551,72,200,0.28900,0.42201
2011,Lower Saxony,2nd Quintile,4 rooms,0.22388,78,200,0.16596,0.28180
2011,Lower Saxony,2nd Quintile,5 rooms,0.17952,50,200,0.12619,0.23284
2011,Lower Saxony,3rd Quintile,3 rooms,0.28433,65,245,0.22773,0.34094
2011,Lower Saxony,3rd Quintile,4 rooms,0.21267,75,245,0.16133,0.26401
2011,Lower Saxony,3rd Quintile,5 rooms,0.23454,68,245,0.18137,0.28770
2011,Lower Saxony,3rd Quintile,6 rooms,0.08413,37,245,0.04930,0.11897
2011,Lower Saxony,4th Quintile,3 rooms,0.22537,43,232,0.17149,0.27925
2011,Lower Saxony,4th Quintile,4 rooms,0.24806,73,232,0.19237,0.30376
2011,Lower Saxony,4th Quintile,5 rooms,0.15822,56,232,0.11116,0.20529
2011,Lower Saxony,4th Quintile,6 rooms,0.16407,60,232,0.11631,0.21183
2011,Lower Saxony,5th Quintile,3 rooms,0.18329,36,266,0.13670,0.22987
2011,Lower Saxony,5th Quintile,4 rooms,0.27162,87,266,0.21806,0.32517
2011,Lower Saxony,5th Quintile,5 rooms,0.15689,55,266,0.11310,0.20068
2011,Lower Saxony,5th Quintile,6 rooms,0.16312,55,266,0.11864,0.20761
2011,Lower Saxony,5th Quintile,7 rooms,0.08028,33,266,0.04757,0.11300
2011,North Rhine-Westphalia,1st Quintile,2 rooms,0.31022,145,718,0.27636,0.34408
2011,North Rhine-Westphalia,1st Quintile,3 rooms,0.39681,324,718,0.36100,0.43263
2011,North Rhine-Westphalia,1st Quintile,4 rooms,0.12939,152,718,0.10482,0.15396
2011,North Rhine-Westphalia,1st Quintile,5 rooms,0.05611,57,718,0.03926,0.07296
2011,North Rhine-Westphalia,1st Quintile,6 rooms,0.02956,40,718,0.01716,0.04195
2011,North Rhine-Westphalia,2nd Quintile,2 rooms,0.21955,86,578,0.18578,0.25333
