"pgfamstd","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","147","0.237056043915718","0.208313716796359","0.265798371035077"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","3037","0.591318022041408","0.576752946701021","0.605883097381795"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","4768","0.588732098406977","0.577456684127697","0.600007512686258"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","3195","0.518626392074288","0.505315795459201","0.531936988689375"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","56","0.0372481432737292","0.0296063793388682","0.0448899072085901"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","152","0.0409507220093545","0.0350790650154143","0.0468223790032948"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","892","0.142435858123787","0.134427302111643","0.150444414135931"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","201","0.050740629200361","0.0448940821618195","0.0565871762389024"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","106","0.064633077596849","0.0542926951338846","0.0749734600598133"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","310","0.0916930654648753","0.0829432989028869","0.100442832026864"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","536","0.0938886852367613","0.0869576954153546","0.100819675058168"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","489","0.1113925135849","0.102782284086348","0.120002743083451"
"Ledig","2008","(Fach-)Abitur","957","0.456628276691048","0.435680009792939","0.477576543589156"
"Ledig","2008","(noch) kein Abschluss","583","0.704281184210455","0.671488713044601","0.737073655376309"
"Ledig","2008","AkademikerIn","733","0.253472168251345","0.240283527238638","0.266660809264052"
"Ledig","2008","Hauptschule","841","0.153540141184553","0.144973471784855","0.162106810584251"
"Ledig","2008","Realschule","1318","0.300455745015128","0.287909042672857","0.313002447357399"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","55","0.024104552740482","0.0176544094101409","0.0305546960708232"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","104","0.0287717492148052","0.023703526490562","0.0338399719390483"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","165","0.0253577676843758","0.0216220334022711","0.0290935019664804"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","93","0.0214074711410729","0.0174463750952502","0.0253685671868955"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","1005","0.420345768893178","0.399586788159348","0.441104749627007"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","125","0.221001040297108","0.191186561535204","0.250815519059012"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","2876","0.582807583400707","0.567857531330728","0.597757635470685"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","4401","0.580796355358853","0.569071099679561","0.592521611038146"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","3036","0.516513919612728","0.502837741631983","0.530190097593474"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","49","0.0342883240784437","0.0266356176922371","0.0419410304646502"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","156","0.043255433668268","0.0370876342325318","0.0494232331040043"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","860","0.146417050535457","0.138016329789914","0.154817771281"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","193","0.050230350646171","0.0442527900131947","0.0562079112791474"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(Fach-)Abitur","100","0.064502858337704","0.0537451855871022","0.0752605310883058"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","AkademikerIn","307","0.0874739004306786","0.0787456531447997","0.0962021477165575"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Hauptschule","515","0.0958860654237715","0.0885606621887255","0.103211468658818"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2009","Realschule","461","0.106527149076065","0.0978148936347333","0.115239404517396"
"Ledig","2009","(Fach-)Abitur","893","0.473551149182845","0.451685158696669","0.495417139669021"
"Ledig","2009","(noch) kein Abschluss","527","0.696246036588894","0.661553300751431","0.730938772426358"
"Ledig","2009","AkademikerIn","750","0.26695865585742","0.253292342103963","0.280624969610876"
"Ledig","2009","Hauptschule","750","0.152458344571642","0.143515033612218","0.161401655531066"
"Ledig","2009","Realschule","1213","0.295110339833686","0.282230438058784","0.307990241608588"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(Fach-)Abitur","46","0.0197895857624572","0.0136902067034913","0.0258889648214232"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","AkademikerIn","98","0.0290152098413235","0.0238297864783464","0.0342006332043007"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Hauptschule","142","0.0240803023136244","0.0202663064760408","0.027894298151208"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2009","Realschule","109","0.0267795323390753","0.0222205608199326","0.031338503858218"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(Fach-)Abitur","924","0.411343271488369","0.389793589207171","0.432892953769566"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","116","0.226831083695087","0.195238533708488","0.258423633681687"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","AkademikerIn","2713","0.573584710800438","0.558306224964638","0.588863196636239"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","3975","0.5771128069906","0.564821874652739","0.589403739328461"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","2844","0.519581352808809","0.505472344994043","0.533690360623575"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(Fach-)Abitur","40","0.0308131352286252","0.0232451666348416","0.0383811038224089"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","AkademikerIn","157","0.0429675230701397","0.0367028466205873","0.0492321995196921"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Hauptschule","824","0.150462480700362","0.141567447031209","0.159357514369515"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2009","Realschule","190","0.0520016259423655","0.0457315611945706","0.0582716906901603"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2010","(Fach-)Abitur","188","0.0652203491926","0.0564632602772162","0.0739774381079837"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2010","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2010","AkademikerIn","392","0.0876207157435257","0.0800542196420065","0.0951872118450449"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2010","Hauptschule","658","0.0943466255611259","0.0877267264185618","0.10096652470369"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2010","Realschule","754","0.117962864610711","0.110301773534487","0.125623955686935"
"Ledig","2010","(Fach-)Abitur","1075","0.463233058293315","0.445548010920211","0.480918105666419"
"Ledig","2010","(noch) kein Abschluss","785","0.692154843485922","0.664405721096763","0.719903965875082"
"Ledig","2010","AkademikerIn","919","0.259581964376684","0.247849764364935","0.271314164388432"
"Ledig","2010","Hauptschule","1044","0.150254754517662","0.142162572077908","0.158346936957417"
"Ledig","2010","Realschule","1629","0.298345900204962","0.287479239532923","0.309212560877001"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(Fach-)Abitur","90","0.0236715535593995","0.0182798633991987","0.0290632437196004"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","AkademikerIn","145","0.032419387864702","0.0276797005615452","0.0371590751678589"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Hauptschule","171","0.0247335579207782","0.0212162359922312","0.0282508798493252"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2010","Realschule","175","0.0253548342120844","0.0216212307622018","0.029088437661967"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(Fach-)Abitur","1657","0.419286217646289","0.401785738683141","0.436786696609437"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","(noch) kein Abschluss","229","0.228400449011342","0.203164135236238","0.253636762786445"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","AkademikerIn","3747","0.578800496155261","0.565587172309347","0.592013820001175"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Hauptschule","4840","0.578688420785549","0.567506117266049","0.589870724305049"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2010","Realschule","4043","0.507959210370823","0.496085416421808","0.519833004319839"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2010","(Fach-)Abitur","44","0.0285888213083968","0.0226784706494208","0.0344991719673729"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2010","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2010","AkademikerIn","161","0.0415774358598277","0.0362353474344863","0.0469195242851691"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2010","Hauptschule","777","0.151976641214885","0.143846473385498","0.160106809044271"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2010","Realschule","209","0.0503771906014185","0.0451824116033129","0.0555719695995241"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2011","(Fach-)Abitur","238","0.0674990783848463","0.059299117024721","0.0756990397449716"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2011","(noch) kein Abschluss","45","0.0526382138957721","0.0404944862357542","0.0647819415557901"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2011","AkademikerIn","472","0.0895117616524164","0.0823970801809397","0.0966264431238932"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2011","Hauptschule","813","0.0922146806498942","0.0862077569863268","0.0982216043134617"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2011","Realschule","898","0.115655171481401","0.10859889778031","0.122711445182492"
"Ledig","2011","(Fach-)Abitur","1286","0.474125047741598","0.457804830252948","0.490445265230248"
"Ledig","2011","(noch) kein Abschluss","973","0.681186112797202","0.655843871397248","0.706528354197155"
"Ledig","2011","AkademikerIn","1068","0.269214108532971","0.25816003818368","0.280268178882262"
"Ledig","2011","Hauptschule","1188","0.148444515425638","0.141062940106592","0.155826090744684"
"Ledig","2011","Realschule","1791","0.296445451674938","0.286369099161885","0.306521804187992"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2011","(Fach-)Abitur","110","0.0258742175328736","0.0206852687854562","0.031063166280291"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2011","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2011","AkademikerIn","165","0.0282264679013472","0.0240989492889845","0.0323539865137099"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2011","Hauptschule","206","0.0223760469822779","0.0193053419435886","0.0254467520209672"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2011","Realschule","220","0.0231699639677993","0.0198506047715878","0.0264893231640109"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2011","(Fach-)Abitur","1902","0.406213665590233","0.390161611537874","0.422265719642592"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2011","(noch) kein Abschluss","240","0.204838418281587","0.182891329687394","0.226785506875781"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2011","AkademikerIn","4274","0.566607901837297","0.554258098356382","0.578957705318212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2011","Hauptschule","5767","0.589456845862374","0.579243549894885","0.599670141829863"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2011","Realschule","4702","0.512539367580029","0.501510892721476","0.523567842438581"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","(Fach-)Abitur","60","0.026287990750449","0.0210588273922451","0.0315171541086528"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","AkademikerIn","206","0.0464397600759686","0.0411953421904628","0.0516841779614743"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","Hauptschule","938","0.147507911079816","0.140145614011109","0.154870208148524"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2011","Realschule","280","0.0521900452958329","0.0472828138788674","0.0570972767127983"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(Fach-)Abitur","279","0.0698751542272486","0.0614877590829229","0.0782625493715743"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","(noch) kein Abschluss","48","0.0645707250553816","0.0513425589651265","0.0777988911456366"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","AkademikerIn","490","0.0870127078098561","0.0799564085892144","0.0940690070304979"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Hauptschule","816","0.0940940376314829","0.0879463544157958","0.10024172084717"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2012","Realschule","929","0.116897107565975","0.109761307785823","0.124032907346127"
"Ledig","2012","(Fach-)Abitur","1274","0.461465195057711","0.445064152516607","0.477866237598814"
"Ledig","2012","(noch) kein Abschluss","1009","0.669303332064523","0.643981056415242","0.694625607713805"
"Ledig","2012","AkademikerIn","1066","0.267239967180737","0.256161367441878","0.278318566919595"
"Ledig","2012","Hauptschule","1147","0.147385846921473","0.139921479157483","0.154850214685464"
"Ledig","2012","Realschule","1772","0.291721022893296","0.281625678033467","0.301816367753125"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(Fach-)Abitur","104","0.0269251508793474","0.0215998115278235","0.0322504902308713"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","AkademikerIn","156","0.0261765436014075","0.0221794018831487","0.0301736853196662"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Hauptschule","222","0.0238800437342526","0.0206652136482528","0.0270948738202523"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2012","Realschule","212","0.0225390966173166","0.0192425966943192","0.025835596540314"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(Fach-)Abitur","1822","0.41049716048401","0.394312890275772","0.426681430692248"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","(noch) kein Abschluss","224","0.210656180766885","0.188708100572184","0.232604260961587"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","AkademikerIn","4208","0.575393755283397","0.563019215934395","0.5877682946324"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Hauptschule","5578","0.596583654774223","0.586253631746044","0.606913677802402"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2012","Realschule","4598","0.520464792789788","0.50936944175221","0.531560143827365"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(Fach-)Abitur","70","0.0312373393516835","0.0255141145502307","0.0369605641531364"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","(noch) kein Abschluss","31","0.0450946448561878","0.033925524292042","0.0562637654203336"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","AkademikerIn","209","0.0441770261246026","0.0390325607169322","0.0493214915322729"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Hauptschule","901","0.138056416938568","0.130792738857222","0.145320095019914"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2012","Realschule","277","0.0483779801336248","0.0436126693805672","0.0531432908866823"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(Fach-)Abitur","333","0.0746491531867897","0.066928817765574","0.0823694886080053"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","(noch) kein Abschluss","70","0.0704260661706736","0.058421152006476","0.0824309803348712"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","AkademikerIn","539","0.0895540050472338","0.0827866121589518","0.0963213979355158"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Hauptschule","871","0.0947562178174139","0.0888421510509816","0.100670284583846"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2013","Realschule","918","0.113665890935139","0.106635025984941","0.120696755885337"
"Ledig","2013","(Fach-)Abitur","1519","0.452847234343328","0.438225439959162","0.467469028727494"
"Ledig","2013","(noch) kein Abschluss","1187","0.638417312372085","0.615874581956809","0.660960042787362"
"Ledig","2013","AkademikerIn","1235","0.275860659972263","0.265267933803691","0.286453386140835"
"Ledig","2013","Hauptschule","1390","0.155956549961353","0.148630265103205","0.163282834819502"
"Ledig","2013","Realschule","1960","0.28896709389006","0.278926393926654","0.299007793853467"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(Fach-)Abitur","128","0.028532963342723","0.0236424101506552","0.0334235165347908"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","AkademikerIn","186","0.0260172385951776","0.0222444886263405","0.0297899885640146"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Hauptschule","236","0.0225585711625091","0.0195600939364473","0.0255570483885709"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2013","Realschule","225","0.0240409614656021","0.0206479396192601","0.0274339833119441"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(Fach-)Abitur","2384","0.409011821459832","0.394569804844949","0.423453838074715"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","(noch) kein Abschluss","420","0.229064113732649","0.209347240946448","0.24878098651885"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","AkademikerIn","4670","0.565816444816447","0.55406946406415","0.577563425568744"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Hauptschule","6057","0.585421462781051","0.575473427500412","0.59536949806169"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2013","Realschule","4452","0.521751696512205","0.510686640964232","0.532816752060179"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(Fach-)Abitur","88","0.0349588276673273","0.0295634498190408","0.0403542055156138"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","(noch) kein Abschluss","39","0.0402921199223425","0.0310657690889612","0.0495184707557239"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","AkademikerIn","209","0.0427516515688787","0.0379571821763595","0.047546120961398"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Hauptschule","867","0.141307198277673","0.134273226149755","0.14834117040559"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2013","Realschule","274","0.0515743571969934","0.0466752888293468","0.0564734255646399"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(Fach-)Abitur","288","0.0745488780118024","0.066351462734542","0.0827462932890628"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","(noch) kein Abschluss","59","0.0753073151917404","0.0616348896334939","0.088979740749987"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","AkademikerIn","495","0.0907209711047881","0.083581023566379","0.0978609186431973"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Hauptschule","793","0.100712252143492","0.0942107713732913","0.107213732913694"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2014","Realschule","778","0.114020023524727","0.106537421310723","0.12150262573873"
"Ledig","2014","(Fach-)Abitur","1382","0.449648636550778","0.434123468792039","0.465173804309517"
"Ledig","2014","(noch) kein Abschluss","992","0.62530881879366","0.600229699183052","0.650387938404268"
"Ledig","2014","AkademikerIn","1130","0.280634223788458","0.269464619413888","0.291803828163028"
"Ledig","2014","Hauptschule","1184","0.156235090063407","0.148391374953989","0.164078805172825"
"Ledig","2014","Realschule","1704","0.279551427657479","0.268986111647128","0.29011674366783"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(Fach-)Abitur","113","0.0346377178927832","0.0289308287489389","0.0403446070366275"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","AkademikerIn","177","0.025482004866871","0.0215645471570744","0.0293994625766675"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Hauptschule","212","0.0261994580434047","0.0227487918425822","0.0296501242442272"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2014","Realschule","165","0.0231782137858033","0.0196358122104553","0.0267206153611513"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(Fach-)Abitur","2078","0.404674951089328","0.389356675538973","0.419993226639684"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","(noch) kein Abschluss","329","0.240458314367659","0.218315950650307","0.26260067808501"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","AkademikerIn","4205","0.558380639538616","0.546035903266995","0.570725375810237"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Hauptschule","5226","0.574329058429969","0.56364738767824","0.585010729181698"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2014","Realschule","4016","0.527443350326322","0.515689910406051","0.539196790246594"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(Fach-)Abitur","83","0.0364898164553078","0.0306379604384879","0.0423416724721278"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","(noch) kein Abschluss","31","0.0345261055935409","0.025066515037863","0.0439856961492189"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","AkademikerIn","209","0.0447821607012671","0.0396405839581789","0.0499237374443554"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Hauptschule","816","0.142524141319727","0.134971880889614","0.15007640174984"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2014","Realschule","268","0.0558069847056689","0.050402866844079","0.0612111025672588"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(Fach-)Abitur","287","0.0784968247451079","0.0703101430510897","0.0866835064391262"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","(noch) kein Abschluss","56","0.0887202800486512","0.0736084889448464","0.103832071152456"
