"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden","2017","Hauptschule","3","136","0.0894773703512288","0.0752768515678893","0.103677889134568"
"Geschieden","2017","Hauptschule","4","125","0.0882096478381344","0.0751768613061995","0.101242434370069"
"Geschieden","2017","Hauptschule","5 Einkommensstärkstes Quintil","83","0.0754387592560681","0.0599856180678003","0.090891900444336"
"Geschieden","2017","Realschule","1 Einkommensschwächstes Quintil","131","0.210718593721608","0.179123076469778","0.242314110973437"
"Geschieden","2017","Realschule","2","161","0.169071444217595","0.145944434586978","0.192198453848212"
"Geschieden","2017","Realschule","3","122","0.0950824537560676","0.0793770036708913","0.110787903841244"
"Geschieden","2017","Realschule","4","197","0.119878416804962","0.105527574936316","0.134229258673607"
"Geschieden","2017","Realschule","5 Einkommensstärkstes Quintil","172","0.0881277416769963","0.0758413386513154","0.100414144702677"
"Geschieden","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","53","0.0979075923161825","0.0804479956007219","0.115367189031643"
"Geschieden","2017","(Fach-)Abitur","2","59","0.133422735079117","0.108161066316841","0.158684403841393"
"Geschieden","2017","(Fach-)Abitur","3","66","0.0797304246222725","0.0599309705141529","0.099529878730392"
"Geschieden","2017","(Fach-)Abitur","4","80","0.0644661804055284","0.049730791691789","0.0792015691192677"
"Geschieden","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","81","0.0797274555264986","0.0645651570864599","0.0948897539665372"
"Geschieden","2017","AkademikerIn","1 Einkommensschwächstes Quintil","61","0.16982652974522","0.145524048530242","0.194129010960198"
"Geschieden","2017","AkademikerIn","2","56","0.123127895549059","0.0937022032138009","0.152553587884318"
"Geschieden","2017","AkademikerIn","3","45","0.0858091519933085","0.0646329196106799","0.106985384375937"
"Geschieden","2017","AkademikerIn","4","103","0.0935192874720482","0.0783219183046414","0.108716656639455"
"Geschieden","2017","AkademikerIn","5 Einkommensstärkstes Quintil","248","0.0709856790098204","0.0627730562545199","0.0791983017651209"
"Verwitwet","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","43","0.0420821511984782","0.0326941030297004","0.0514701993672559"
"Verwitwet","2017","(noch) kein Abschluss","2","9","","",""
"Verwitwet","2017","(noch) kein Abschluss","3","7","","",""
"Verwitwet","2017","(noch) kein Abschluss","4","5","","",""
"Verwitwet","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Verwitwet","2017","Hauptschule","1 Einkommensschwächstes Quintil","86","0.102013059149539","0.0887251289610286","0.115300989338049"
"Verwitwet","2017","Hauptschule","2","125","0.142874311261245","0.125635513916089","0.1601131086064"
"Verwitwet","2017","Hauptschule","3","176","0.176272546440348","0.157314816074246","0.19523027680645"
"Verwitwet","2017","Hauptschule","4","224","0.167694733097372","0.150526216436777","0.184863249757966"
"Verwitwet","2017","Hauptschule","5 Einkommensstärkstes Quintil","118","0.116210896006894","0.0974588176582305","0.134962974355557"
"Verwitwet","2017","Realschule","1 Einkommensschwächstes Quintil","15","","",""
"Verwitwet","2017","Realschule","2","29","","",""
"Verwitwet","2017","Realschule","3","55","0.0736914666734405","0.0597026130948122","0.0876803202520687"
"Verwitwet","2017","Realschule","4","97","0.0653815598918443","0.0544601085391412","0.0763030112445473"
"Verwitwet","2017","Realschule","5 Einkommensstärkstes Quintil","79","0.0443470273320084","0.0354245839837588","0.0532694706802579"
"Verwitwet","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Verwitwet","2017","(Fach-)Abitur","2","7","","",""
"Verwitwet","2017","(Fach-)Abitur","3","23","","",""
"Verwitwet","2017","(Fach-)Abitur","4","27","","",""
"Verwitwet","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Verwitwet","2017","AkademikerIn","1 Einkommensschwächstes Quintil","14","","",""
"Verwitwet","2017","AkademikerIn","2","15","","",""
"Verwitwet","2017","AkademikerIn","3","20","","",""
"Verwitwet","2017","AkademikerIn","4","55","0.0528259935437149","0.0411504459851876","0.0645015411022422"
"Verwitwet","2017","AkademikerIn","5 Einkommensstärkstes Quintil","122","0.0441934914760657","0.0376207061500921","0.0507662768020394"
"Zusammenlebend","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","893","0.333018881248437","0.30949564323757","0.356542119259304"
"Zusammenlebend","2018","(noch) kein Abschluss","2","180","0.383452964266187","0.334757572882334","0.432148355650041"
"Zusammenlebend","2018","(noch) kein Abschluss","3","48","0.263175102778767","0.208034742989089","0.318315462568445"
"Zusammenlebend","2018","(noch) kein Abschluss","4","36","0.166004940222344","0.119602388901844","0.212407491542845"
"Zusammenlebend","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Zusammenlebend","2018","Hauptschule","1 Einkommensschwächstes Quintil","813","0.341444594998406","0.318782952932871","0.364106237063941"
"Zusammenlebend","2018","Hauptschule","2","819","0.467771489498496","0.442107112601475","0.493435866395516"
"Zusammenlebend","2018","Hauptschule","3","922","0.554730742197318","0.52931576840738","0.580145715987256"
"Zusammenlebend","2018","Hauptschule","4","1164","0.606931205027539","0.5842535440552","0.629608865999878"
"Zusammenlebend","2018","Hauptschule","5 Einkommensstärkstes Quintil","805","0.632103563208209","0.605054815129772","0.659152311286645"
"Zusammenlebend","2018","Realschule","1 Einkommensschwächstes Quintil","178","0.29046238685987","0.254377199576288","0.326547574143452"
"Zusammenlebend","2018","Realschule","2","355","0.374422609272754","0.342170242334316","0.406674976211193"
"Zusammenlebend","2018","Realschule","3","689","0.473598455442927","0.445265519136366","0.501931391749488"
"Zusammenlebend","2018","Realschule","4","1198","0.566380201008549","0.544622999943801","0.588137402073297"
"Zusammenlebend","2018","Realschule","5 Einkommensstärkstes Quintil","1380","0.5801022535527","0.558861605487394","0.601342901618006"
"Zusammenlebend","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","481","0.253672895431796","0.225541454657789","0.281804336205803"
"Zusammenlebend","2018","(Fach-)Abitur","2","304","0.352307132793712","0.314946558423646","0.389667707163778"
"Zusammenlebend","2018","(Fach-)Abitur","3","336","0.402220454000928","0.36637894820737","0.438061959794487"
"Zusammenlebend","2018","(Fach-)Abitur","4","507","0.415804089689658","0.386355426169785","0.445252753209531"
"Zusammenlebend","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","693","0.496277559444592","0.468961579454407","0.523593539434776"
"Zusammenlebend","2018","AkademikerIn","1 Einkommensschwächstes Quintil","441","0.361831636358331","0.327486908910815","0.396176363805847"
"Zusammenlebend","2018","AkademikerIn","2","256","0.431657591681513","0.386196444255145","0.477118739107881"
"Zusammenlebend","2018","AkademikerIn","3","371","0.467700561741704","0.427507676105768","0.50789344737764"
"Zusammenlebend","2018","AkademikerIn","4","951","0.596213225694779","0.570666219477767","0.62176023191179"
"Zusammenlebend","2018","AkademikerIn","5 Einkommensstärkstes Quintil","2581","0.584315943895561","0.568523120135714","0.600108767655408"
"Getrennt lebend","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","84","0.0489812777084072","0.038208802768683","0.0597537526481314"
"Getrennt lebend","2018","(noch) kein Abschluss","2","13","","",""
"Getrennt lebend","2018","(noch) kein Abschluss","3","6","","",""
"Getrennt lebend","2018","(noch) kein Abschluss","4","4","","",""
"Getrennt lebend","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Getrennt lebend","2018","Hauptschule","1 Einkommensschwächstes Quintil","67","0.0561173897601125","0.0451186527252264","0.0671161267949985"
"Getrennt lebend","2018","Hauptschule","2","52","0.0234151292291316","0.0156371270890431","0.0311931313692202"
"Getrennt lebend","2018","Hauptschule","3","32","0.0221699650217583","0.0146407208138075","0.029699209229709"
"Getrennt lebend","2018","Hauptschule","4","33","0.0180062910964317","0.0118323749400173","0.0241802072528462"
"Getrennt lebend","2018","Hauptschule","5 Einkommensstärkstes Quintil","37","0.0267141147749023","0.017669691781365","0.0357585377684397"
"Getrennt lebend","2018","Realschule","1 Einkommensschwächstes Quintil","22","","",""
"Getrennt lebend","2018","Realschule","2","36","0.0330962459093423","0.0211750169841533","0.0450174748345314"
"Getrennt lebend","2018","Realschule","3","37","0.0290056319415642","0.0194825528655888","0.0385287110175396"
"Getrennt lebend","2018","Realschule","4","56","0.0300148345282226","0.0225237453948858","0.0375059236615594"
"Getrennt lebend","2018","Realschule","5 Einkommensstärkstes Quintil","38","0.0240383975458792","0.0174464637450958","0.0306303313466625"
"Getrennt lebend","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","42","0.0351130669448076","0.0232126293822919","0.0470135045073232"
"Getrennt lebend","2018","(Fach-)Abitur","2","28","","",""
"Getrennt lebend","2018","(Fach-)Abitur","3","15","","",""
"Getrennt lebend","2018","(Fach-)Abitur","4","23","","",""
"Getrennt lebend","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","23","","",""
"Getrennt lebend","2018","AkademikerIn","1 Einkommensschwächstes Quintil","51","0.0565298418186476","0.0400238304514076","0.0730358531858875"
"Getrennt lebend","2018","AkademikerIn","2","22","","",""
"Getrennt lebend","2018","AkademikerIn","3","22","","",""
"Getrennt lebend","2018","AkademikerIn","4","35","0.0219442343383635","0.0143163308261224","0.0295721378506046"
"Getrennt lebend","2018","AkademikerIn","5 Einkommensstärkstes Quintil","94","0.0255074465700858","0.0204552877788461","0.0305596053613255"
"Ledig","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","463","0.441577619742349","0.416792510412253","0.466362729072446"
"Ledig","2018","(noch) kein Abschluss","2","164","0.429337736680819","0.379765580128795","0.478909893232843"
"Ledig","2018","(noch) kein Abschluss","3","168","0.55600906269131","0.493794359040645","0.618223766341975"
"Ledig","2018","(noch) kein Abschluss","4","189","0.725449934342093","0.669793662291153","0.781106206393033"
"Ledig","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","151","0.756079264512364","0.693342825686079","0.818815703338648"
"Ledig","2018","Hauptschule","1 Einkommensschwächstes Quintil","510","0.277127571743027","0.255737817558216","0.298517325927838"
"Ledig","2018","Hauptschule","2","277","0.180241695965092","0.160470391328178","0.200013000602006"
"Ledig","2018","Hauptschule","3","210","0.171488440062628","0.152213017649483","0.190763862475772"
"Ledig","2018","Hauptschule","4","249","0.13604497371313","0.120127246437406","0.151962700988854"
"Ledig","2018","Hauptschule","5 Einkommensstärkstes Quintil","146","0.141736962600576","0.122173666667975","0.161300258533177"
"Ledig","2018","Realschule","1 Einkommensschwächstes Quintil","257","0.428166317753169","0.388835097764819","0.467497537741519"
"Ledig","2018","Realschule","2","293","0.338259562031971","0.306730655019416","0.369788469044526"
"Ledig","2018","Realschule","3","297","0.306238700557322","0.280083205734218","0.332394195380427"
"Ledig","2018","Realschule","4","443","0.243955967180303","0.225101089929437","0.262810844431168"
"Ledig","2018","Realschule","5 Einkommensstärkstes Quintil","400","0.246675863245891","0.228123553583327","0.265228172908455"
"Ledig","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","323","0.577307722762353","0.545369836091419","0.609245609433287"
"Ledig","2018","(Fach-)Abitur","2","227","0.433283029536961","0.394527183875353","0.472038875198569"
"Ledig","2018","(Fach-)Abitur","3","298","0.450384535928333","0.414017755629547","0.486751316227119"
"Ledig","2018","(Fach-)Abitur","4","433","0.449920711517821","0.420195661444109","0.479645761591533"
"Ledig","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","467","0.376608055870078","0.350136210748493","0.403079900991664"
"Ledig","2018","AkademikerIn","1 Einkommensschwächstes Quintil","191","0.414678698538703","0.37946657645435","0.449890820623056"
"Ledig","2018","AkademikerIn","2","112","0.346278815041401","0.302609647745987","0.389947982336814"
"Ledig","2018","AkademikerIn","3","123","0.344698158751117","0.30641326787478","0.382983049627454"
"Ledig","2018","AkademikerIn","4","273","0.24561013918849","0.223197952422889","0.26802232595409"
"Ledig","2018","AkademikerIn","5 Einkommensstärkstes Quintil","684","0.27267634456293","0.258405757976803","0.286946931149058"
"Geschieden","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.121829444743905","0.105503757504049","0.138155131983761"
"Geschieden","2018","(noch) kein Abschluss","2","23","","",""
"Geschieden","2018","(noch) kein Abschluss","3","12","","",""
"Geschieden","2018","(noch) kein Abschluss","4","7","","",""
"Geschieden","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Geschieden","2018","Hauptschule","1 Einkommensschwächstes Quintil","226","0.214200448196431","0.194593898645761","0.233806997747101"
"Geschieden","2018","Hauptschule","2","182","0.163676465342865","0.144646190489449","0.182706740196282"
"Geschieden","2018","Hauptschule","3","145","0.104179689507863","0.0885575980905068","0.119801780925219"
"Geschieden","2018","Hauptschule","4","126","0.0780714468675494","0.0656151489110446","0.0905277448240542"
"Geschieden","2018","Hauptschule","5 Einkommensstärkstes Quintil","97","0.073537110048935","0.0588965546492843","0.0881776654485857"
"Geschieden","2018","Realschule","1 Einkommensschwächstes Quintil","138","0.236419045019136","0.202646400043465","0.270191689994807"
"Geschieden","2018","Realschule","2","150","0.200163488502693","0.173499010839152","0.226827966166235"
"Geschieden","2018","Realschule","3","118","0.112735441186299","0.0947887383941535","0.130682143978444"
"Geschieden","2018","Realschule","4","197","0.098897035682692","0.0857909413949317","0.112003129970452"
"Geschieden","2018","Realschule","5 Einkommensstärkstes Quintil","174","0.097941163352752","0.0851490064752957","0.110733320230208"
"Geschieden","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","57","0.122176556813106","0.101003290323984","0.143349823302227"
"Geschieden","2018","(Fach-)Abitur","2","55","0.139960899636565","0.112825843151983","0.167095956121147"
"Geschieden","2018","(Fach-)Abitur","3","58","0.0868223914418617","0.0662408856916","0.107403897192123"
"Geschieden","2018","(Fach-)Abitur","4","88","0.0665114421126577","0.0516231583694579","0.0813997258558575"
"Geschieden","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","75","0.070730652819846","0.0567240292620967","0.0847372763775952"
"Geschieden","2018","AkademikerIn","1 Einkommensschwächstes Quintil","54","0.138275517330686","0.113603990189011","0.162947044472361"
"Geschieden","2018","AkademikerIn","2","56","0.168357456942743","0.134013510588336","0.20270140329715"
"Geschieden","2018","AkademikerIn","3","57","0.100080736872104","0.0759058606629912","0.124255613081216"
"Geschieden","2018","AkademikerIn","4","109","0.0891837224157283","0.0743441510993871","0.10402329373207"
"Geschieden","2018","AkademikerIn","5 Einkommensstärkstes Quintil","252","0.0715590856134742","0.0632993953158104","0.079818775911138"
"Verwitwet","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","47","0.0545927765569016","0.0432535625027258","0.0659319906110774"
