"pli0080","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2003","(noch) kein Abschluss","Sachsen","4","","",""
"Seltener","2003","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Seltener","2003","(noch) kein Abschluss","Thüringen","1","","",""
"Seltener","2003","Hauptschule","Schleswig-Holstein","67","0.219185179587824","0.171071503759404","0.267298855416243"
"Seltener","2003","Hauptschule","Hamburg","11","","",""
"Seltener","2003","Hauptschule","Niedersachsen","183","0.285277007544883","0.253110610885753","0.317443404204012"
"Seltener","2003","Hauptschule","Bremen","18","","",""
"Seltener","2003","Hauptschule","Nordrhein-Westfalen","388","0.209224349347733","0.190949178153611","0.227499520541855"
"Seltener","2003","Hauptschule","Hessen","103","0.17853881339922","0.146677663520205","0.210399963278235"
"Seltener","2003","Hauptschule","Rheinland-Pfalz,Saarland","181","0.268060340581028","0.234961880065216","0.301158801096841"
"Seltener","2003","Hauptschule","Baden-Württemberg","217","0.234034834567984","0.209596129004112","0.258473540131856"
"Seltener","2003","Hauptschule","Bayern","315","0.234864543358337","0.212722145170112","0.257006941546562"
"Seltener","2003","Hauptschule","Saarland","","","",""
"Seltener","2003","Hauptschule","Berlin","39","0.247372835808483","0.180092911233218","0.314652760383748"
"Seltener","2003","Hauptschule","Brandenburg","74","0.303986133927025","0.246271092626464","0.361701175227585"
"Seltener","2003","Hauptschule","Mecklenburg-Vorpommern","27","","",""
"Seltener","2003","Hauptschule","Sachsen","165","0.381237230561966","0.334508521532329","0.427965939591603"
"Seltener","2003","Hauptschule","Sachsen-Anhalt","79","0.226347614033065","0.178101752650314","0.274593475415816"
"Seltener","2003","Hauptschule","Thüringen","98","0.295467250915943","0.24375210370493","0.347182398126956"
"Seltener","2003","Realschule","Schleswig-Holstein","22","","",""
"Seltener","2003","Realschule","Hamburg","8","","",""
"Seltener","2003","Realschule","Niedersachsen","73","0.179483165733676","0.147264655999287","0.211701675468065"
"Seltener","2003","Realschule","Bremen","7","","",""
"Seltener","2003","Realschule","Nordrhein-Westfalen","134","0.146822966925126","0.124149040002631","0.169496893847621"
"Seltener","2003","Realschule","Hessen","51","0.178065858058886","0.137871295381025","0.218260420736747"
"Seltener","2003","Realschule","Rheinland-Pfalz,Saarland","50","0.198280440892115","0.150276561989757","0.246284319794473"
"Seltener","2003","Realschule","Baden-Württemberg","76","0.129101024136768","0.10167007224547","0.156531976028066"
"Seltener","2003","Realschule","Bayern","124","0.202553376163706","0.17267367540366","0.232433076923751"
"Seltener","2003","Realschule","Saarland","","","",""
"Seltener","2003","Realschule","Berlin","49","0.199003524888948","0.148701427351929","0.249305622425968"
"Seltener","2003","Realschule","Brandenburg","86","0.220133130098497","0.175086806684291","0.265179453512702"
"Seltener","2003","Realschule","Mecklenburg-Vorpommern","41","0.212872542741098","0.15750939192904","0.268235693553157"
"Seltener","2003","Realschule","Sachsen","155","0.243639819342124","0.210638608442777","0.276641030241471"
"Seltener","2003","Realschule","Sachsen-Anhalt","67","0.191649117021904","0.147620780917254","0.235677453126555"
"Seltener","2003","Realschule","Thüringen","84","0.275428942855851","0.230334534360901","0.3205233513508"
"Seltener","2003","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Seltener","2003","(Fach-)Abitur","Hamburg","2","","",""
"Seltener","2003","(Fach-)Abitur","Niedersachsen","19","","",""
"Seltener","2003","(Fach-)Abitur","Bremen","4","","",""
"Seltener","2003","(Fach-)Abitur","Nordrhein-Westfalen","77","0.134780171200978","0.109094587605363","0.160465754796592"
"Seltener","2003","(Fach-)Abitur","Hessen","28","","",""
"Seltener","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"Seltener","2003","(Fach-)Abitur","Baden-Württemberg","48","0.167489843510429","0.126055562925543","0.208924124095315"
"Seltener","2003","(Fach-)Abitur","Bayern","40","0.156726925234545","0.115311878184003","0.198141972285086"
"Seltener","2003","(Fach-)Abitur","Saarland","","","",""
"Seltener","2003","(Fach-)Abitur","Berlin","10","","",""
"Seltener","2003","(Fach-)Abitur","Brandenburg","9","","",""
"Seltener","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Seltener","2003","(Fach-)Abitur","Sachsen","11","","",""
"Seltener","2003","(Fach-)Abitur","Sachsen-Anhalt","13","","",""
"Seltener","2003","(Fach-)Abitur","Thüringen","9","","",""
"Seltener","2003","AkademikerIn","Schleswig-Holstein","7","","",""
"Seltener","2003","AkademikerIn","Hamburg","7","","",""
"Seltener","2003","AkademikerIn","Niedersachsen","40","0.146820951104094","0.106636867695073","0.187005034513115"
"Seltener","2003","AkademikerIn","Bremen","5","","",""
"Seltener","2003","AkademikerIn","Nordrhein-Westfalen","111","0.143145389593088","0.119503806469276","0.166786972716899"
"Seltener","2003","AkademikerIn","Hessen","50","0.185249310330788","0.142946788895691","0.227551831765886"
"Seltener","2003","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.210674305793974","0.152070539900998","0.269278071686951"
"Seltener","2003","AkademikerIn","Baden-Württemberg","59","0.146430151389181","0.114434094653262","0.178426208125101"
"Seltener","2003","AkademikerIn","Bayern","106","0.195614568072924","0.163387611452113","0.227841524693735"
"Seltener","2003","AkademikerIn","Saarland","","","",""
"Seltener","2003","AkademikerIn","Berlin","46","0.170191981906615","0.123514568838008","0.216869394975221"
"Seltener","2003","AkademikerIn","Brandenburg","79","0.273690340351259","0.219074483284282","0.328306197418236"
"Seltener","2003","AkademikerIn","Mecklenburg-Vorpommern","22","","",""
"Seltener","2003","AkademikerIn","Sachsen","101","0.269971250112523","0.225038686500237","0.31490381372481"
"Seltener","2003","AkademikerIn","Sachsen-Anhalt","55","0.217853710550609","0.163796882668727","0.271910538432492"
"Seltener","2003","AkademikerIn","Thüringen","38","0.236657131185683","0.173504261320513","0.299810001050853"
"Nie","2003","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Nie","2003","(noch) kein Abschluss","Hamburg","","","",""
"Nie","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","2003","(noch) kein Abschluss","Bremen","","","",""
"Nie","2003","(noch) kein Abschluss","Nordrhein-Westfalen","6","","",""
"Nie","2003","(noch) kein Abschluss","Hessen","1","","",""
"Nie","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Nie","2003","(noch) kein Abschluss","Baden-Württemberg","2","","",""
"Nie","2003","(noch) kein Abschluss","Bayern","3","","",""
"Nie","2003","(noch) kein Abschluss","Saarland","","","",""
"Nie","2003","(noch) kein Abschluss","Berlin","1","","",""
"Nie","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Nie","2003","(noch) kein Abschluss","Sachsen","1","","",""
"Nie","2003","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Nie","2003","(noch) kein Abschluss","Thüringen","","","",""
"Nie","2003","Hauptschule","Schleswig-Holstein","10","","",""
"Nie","2003","Hauptschule","Hamburg","4","","",""
"Nie","2003","Hauptschule","Niedersachsen","27","","",""
"Nie","2003","Hauptschule","Bremen","2","","",""
"Nie","2003","Hauptschule","Nordrhein-Westfalen","98","0.0534868795910739","0.0433777061638502","0.0635960530182977"
"Nie","2003","Hauptschule","Hessen","28","","",""
"Nie","2003","Hauptschule","Rheinland-Pfalz,Saarland","44","0.0676957466855414","0.0489236234715912","0.0864678698994916"
"Nie","2003","Hauptschule","Baden-Württemberg","40","0.0504825961916445","0.0378452540756235","0.0631199383076654"
"Nie","2003","Hauptschule","Bayern","63","0.0522509389494222","0.0406273432767616","0.0638745346220829"
"Nie","2003","Hauptschule","Saarland","","","",""
"Nie","2003","Hauptschule","Berlin","7","","",""
"Nie","2003","Hauptschule","Brandenburg","20","","",""
"Nie","2003","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Nie","2003","Hauptschule","Sachsen","32","0.0851226277091813","0.0582736350185449","0.111971620399818"
"Nie","2003","Hauptschule","Sachsen-Anhalt","25","","",""
"Nie","2003","Hauptschule","Thüringen","14","","",""
"Nie","2003","Realschule","Schleswig-Holstein","1","","",""
"Nie","2003","Realschule","Hamburg","1","","",""
"Nie","2003","Realschule","Niedersachsen","6","","",""
"Nie","2003","Realschule","Bremen","1","","",""
"Nie","2003","Realschule","Nordrhein-Westfalen","12","","",""
"Nie","2003","Realschule","Hessen","2","","",""
"Nie","2003","Realschule","Rheinland-Pfalz,Saarland","8","","",""
"Nie","2003","Realschule","Baden-Württemberg","11","","",""
"Nie","2003","Realschule","Bayern","11","","",""
"Nie","2003","Realschule","Saarland","","","",""
"Nie","2003","Realschule","Berlin","9","","",""
"Nie","2003","Realschule","Brandenburg","6","","",""
"Nie","2003","Realschule","Mecklenburg-Vorpommern","6","","",""
"Nie","2003","Realschule","Sachsen","11","","",""
"Nie","2003","Realschule","Sachsen-Anhalt","5","","",""
"Nie","2003","Realschule","Thüringen","1","","",""
"Nie","2003","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Nie","2003","(Fach-)Abitur","Hamburg","","","",""
"Nie","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2003","(Fach-)Abitur","Bremen","","","",""
"Nie","2003","(Fach-)Abitur","Nordrhein-Westfalen","13","","",""
"Nie","2003","(Fach-)Abitur","Hessen","6","","",""
"Nie","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","","",""
"Nie","2003","(Fach-)Abitur","Baden-Württemberg","5","","",""
"Nie","2003","(Fach-)Abitur","Bayern","3","","",""
"Nie","2003","(Fach-)Abitur","Saarland","","","",""
"Nie","2003","(Fach-)Abitur","Berlin","","","",""
"Nie","2003","(Fach-)Abitur","Brandenburg","2","","",""
"Nie","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2003","(Fach-)Abitur","Sachsen","","","",""
"Nie","2003","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Nie","2003","(Fach-)Abitur","Thüringen","","","",""
"Nie","2003","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2003","AkademikerIn","Hamburg","","","",""
"Nie","2003","AkademikerIn","Niedersachsen","3","","",""
"Nie","2003","AkademikerIn","Bremen","","","",""
"Nie","2003","AkademikerIn","Nordrhein-Westfalen","6","","",""
"Nie","2003","AkademikerIn","Hessen","7","","",""
"Nie","2003","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Nie","2003","AkademikerIn","Baden-Württemberg","3","","",""
"Nie","2003","AkademikerIn","Bayern","10","","",""
"Nie","2003","AkademikerIn","Saarland","","","",""
"Nie","2003","AkademikerIn","Berlin","4","","",""
"Nie","2003","AkademikerIn","Brandenburg","2","","",""
"Nie","2003","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Nie","2003","AkademikerIn","Sachsen","2","","",""
"Nie","2003","AkademikerIn","Sachsen-Anhalt","5","","",""
"Nie","2003","AkademikerIn","Thüringen","1","","",""
"Täglich","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Täglich","2004","(noch) kein Abschluss","Hamburg","","","",""
"Täglich","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Täglich","2004","(noch) kein Abschluss","Bremen","","","",""
"Täglich","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Täglich","2004","(noch) kein Abschluss","Hessen","","","",""
"Täglich","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2004","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Täglich","2004","(noch) kein Abschluss","Bayern","","","",""
"Täglich","2004","(noch) kein Abschluss","Saarland","","","",""
"Täglich","2004","(noch) kein Abschluss","Berlin","","","",""
"Täglich","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Täglich","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Täglich","2004","(noch) kein Abschluss","Sachsen","","","",""
"Täglich","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Täglich","2004","(noch) kein Abschluss","Thüringen","","","",""
"Täglich","2004","Hauptschule","Schleswig-Holstein","","","",""
"Täglich","2004","Hauptschule","Hamburg","","","",""
"Täglich","2004","Hauptschule","Niedersachsen","","","",""
"Täglich","2004","Hauptschule","Bremen","","","",""
"Täglich","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Täglich","2004","Hauptschule","Hessen","","","",""
"Täglich","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2004","Hauptschule","Baden-Württemberg","","","",""
"Täglich","2004","Hauptschule","Bayern","","","",""
"Täglich","2004","Hauptschule","Saarland","","","",""
"Täglich","2004","Hauptschule","Berlin","","","",""
"Täglich","2004","Hauptschule","Brandenburg","","","",""
"Täglich","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Täglich","2004","Hauptschule","Sachsen","","","",""
"Täglich","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Täglich","2004","Hauptschule","Thüringen","","","",""
"Täglich","2004","Realschule","Schleswig-Holstein","","","",""
"Täglich","2004","Realschule","Hamburg","","","",""
"Täglich","2004","Realschule","Niedersachsen","","","",""
"Täglich","2004","Realschule","Bremen","","","",""
"Täglich","2004","Realschule","Nordrhein-Westfalen","","","",""
"Täglich","2004","Realschule","Hessen","","","",""
"Täglich","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2004","Realschule","Baden-Württemberg","","","",""
"Täglich","2004","Realschule","Bayern","","","",""
"Täglich","2004","Realschule","Saarland","","","",""
"Täglich","2004","Realschule","Berlin","","","",""
"Täglich","2004","Realschule","Brandenburg","","","",""
"Täglich","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Täglich","2004","Realschule","Sachsen","","","",""
"Täglich","2004","Realschule","Sachsen-Anhalt","","","",""
"Täglich","2004","Realschule","Thüringen","","","",""
"Täglich","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Täglich","2004","(Fach-)Abitur","Hamburg","","","",""
"Täglich","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Täglich","2004","(Fach-)Abitur","Bremen","","","",""
"Täglich","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Täglich","2004","(Fach-)Abitur","Hessen","","","",""
"Täglich","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2004","(Fach-)Abitur","Baden-Württemberg","","","",""
"Täglich","2004","(Fach-)Abitur","Bayern","","","",""
"Täglich","2004","(Fach-)Abitur","Saarland","","","",""
"Täglich","2004","(Fach-)Abitur","Berlin","","","",""
"Täglich","2004","(Fach-)Abitur","Brandenburg","","","",""
"Täglich","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Täglich","2004","(Fach-)Abitur","Sachsen","","","",""
"Täglich","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Täglich","2004","(Fach-)Abitur","Thüringen","","","",""
"Täglich","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Täglich","2004","AkademikerIn","Hamburg","","","",""
"Täglich","2004","AkademikerIn","Niedersachsen","","","",""
"Täglich","2004","AkademikerIn","Bremen","","","",""
"Täglich","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Täglich","2004","AkademikerIn","Hessen","","","",""
"Täglich","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2004","AkademikerIn","Baden-Württemberg","","","",""
"Täglich","2004","AkademikerIn","Bayern","","","",""
"Täglich","2004","AkademikerIn","Saarland","","","",""
"Täglich","2004","AkademikerIn","Berlin","","","",""
"Täglich","2004","AkademikerIn","Brandenburg","","","",""
"Täglich","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Täglich","2004","AkademikerIn","Sachsen","","","",""
"Täglich","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Täglich","2004","AkademikerIn","Thüringen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Thüringen","","","",""
"Min 1x pro Woche","2004","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2004","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","2004","Hauptschule","Niedersachsen","","","",""
