year,bula_h,quintil_oecd_hh,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2013,Saxony,4th Quintile,Yes,1.00000,109,13252,0,0.78976,0,1.18159
2013,Saxony,5th Quintile,Yes,1.00000,84,13252,0,0.77194,0,1.19926
2013,Saxony-Anhalt,1st Quintile,Yes,0.41070,54,13252,0,0.30389,0,0.55828
2013,Saxony-Anhalt,1st Quintile,No,0.58930,99,13252,0,0.45223,0,0.77184
2013,Saxony-Anhalt,2nd Quintile,Yes,0.72264,84,13252,0,0.61757,0,0.82986
2013,Saxony-Anhalt,2nd Quintile,No,0.27736,35,13252,0,0.19738,0,0.36224
2013,Saxony-Anhalt,3rd Quintile,Yes,1.00000,82,13252,0,0.82703,0,1.21835
2013,Saxony-Anhalt,4th Quintile,Yes,1.00000,68,13252,0,0.78789,0,1.23516
2013,Saxony-Anhalt,5th Quintile,Yes,1.00000,53,13252,0,0.71440,0,1.33214
2013,Thuringa,1st Quintile,Yes,0.40234,45,13252,0,0.30759,0,0.49665
2013,Thuringa,1st Quintile,No,0.59766,81,13252,0,0.49313,0,0.72210
2013,Thuringa,2nd Quintile,Yes,0.72353,101,13252,0,0.61666,0,0.83770
2013,Thuringa,2nd Quintile,No,0.27647,32,13252,0,0.20151,0,0.38850
2013,Thuringa,3rd Quintile,Yes,1.00000,83,13252,0,0.83938,0,1.25091
2013,Thuringa,4th Quintile,Yes,1.00000,74,13252,0,0.79281,0,1.26313
2013,Thuringa,5th Quintile,Yes,1.00000,43,13252,0,0.61460,0,1.43983
2015,Schleswig-Holstein,1st Quintile,Yes,0.30942,39,15138,0,0.22484,0,0.38665
2015,Schleswig-Holstein,1st Quintile,No,0.69058,91,15138,0,0.52806,0,0.87991
2015,Schleswig-Holstein,2nd Quintile,Yes,0.57870,56,15138,0,0.43645,0,0.78278
2015,Schleswig-Holstein,2nd Quintile,No,0.42130,61,15138,0,0.30219,0,0.54371
2015,Schleswig-Holstein,3rd Quintile,Yes,0.78451,77,15138,0,0.62631,0,0.94642
2015,Schleswig-Holstein,3rd Quintile,No,0.21549,31,15138,0,0.13355,0,0.29518
2015,Schleswig-Holstein,4th Quintile,Yes,1.00000,84,15138,0,0.82113,0,1.25153
2015,Schleswig-Holstein,5th Quintile,Yes,1.00000,76,15138,0,0.76370,0,1.20176
2015,Hamburg,1st Quintile,No,1.00000,34,15138,0,0.69944,0,1.45413
2015,Hamburg,2nd Quintile,Yes,1.00000,35,15138,0,0.74189,0,1.28749
2015,Hamburg,3rd Quintile,Yes,1.00000,41,15138,0,0.66854,0,1.35525
2015,Hamburg,4th Quintile,Yes,1.00000,40,15138,0,0.70926,0,1.25953
2015,Hamburg,5th Quintile,Yes,1.00000,67,15138,0,0.73364,0,1.25740
2015,Lower Saxony,1st Quintile,Yes,0.38333,118,15138,0,0.30133,0,0.46986
2015,Lower Saxony,1st Quintile,No,0.61667,226,15138,0,0.52144,0,0.73701
2015,Lower Saxony,2nd Quintile,Yes,0.64213,176,15138,0,0.53838,0,0.76799
2015,Lower Saxony,2nd Quintile,No,0.35787,102,15138,0,0.28295,0,0.45483
2015,Lower Saxony,3rd Quintile,Yes,0.76754,215,15138,0,0.65265,0,0.86901
2015,Lower Saxony,3rd Quintile,No,0.23246,78,15138,0,0.16664,0,0.29966
2015,Lower Saxony,4th Quintile,Yes,0.84656,235,15138,0,0.75089,0,0.96634
2015,Lower Saxony,4th Quintile,No,0.15344,49,15138,0,0.10785,0,0.21731
2015,Lower Saxony,5th Quintile,Yes,1.00000,260,15138,0,0.88657,0,1.11941
2015,North Rhine-Westphalia,1st Quintile,Yes,0.39589,267,15138,0,0.34505,0,0.45063
2015,North Rhine-Westphalia,1st Quintile,No,0.60411,551,15138,0,0.53354,0,0.69183
2015,North Rhine-Westphalia,2nd Quintile,Yes,0.62312,349,15138,0,0.56465,0,0.68946
2015,North Rhine-Westphalia,2nd Quintile,No,0.37688,276,15138,0,0.32850,0,0.43467
2015,North Rhine-Westphalia,3rd Quintile,Yes,0.75765,435,15138,0,0.68506,0,0.83957
2015,North Rhine-Westphalia,3rd Quintile,No,0.24235,143,15138,0,0.20042,0,0.28720
2015,North Rhine-Westphalia,4th Quintile,Yes,0.83000,471,15138,0,0.75993,0,0.90740
2015,North Rhine-Westphalia,4th Quintile,No,0.17000,87,15138,0,0.13543,0,0.20828
2015,North Rhine-Westphalia,5th Quintile,Yes,0.92995,571,15138,0,0.85200,0,1.01482
2015,North Rhine-Westphalia,5th Quintile,No,0.07005,40,15138,0,0.05169,0,0.08893
2015,Hesse,1st Quintile,Yes,0.47655,100,15138,0,0.38286,0,0.57108
2015,Hesse,1st Quintile,No,0.52345,141,15138,0,0.40875,0,0.63181
2015,Hesse,2nd Quintile,Yes,0.62133,111,15138,0,0.48949,0,0.74420
2015,Hesse,2nd Quintile,No,0.37867,85,15138,0,0.28465,0,0.49134
2015,Hesse,3rd Quintile,Yes,0.70321,149,15138,0,0.60133,0,0.83035
2015,Hesse,3rd Quintile,No,0.29679,67,15138,0,0.21301,0,0.37051
2015,Hesse,4th Quintile,Yes,0.81724,161,15138,0,0.68141,0,0.95704
2015,Hesse,4th Quintile,No,0.18276,31,15138,0,0.10648,0,0.26545
2015,Hesse,5th Quintile,Yes,1.00000,254,15138,0,0.85938,0,1.10697
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.34207,55,15138,0,0.25394,0,0.42622
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.65793,145,15138,0,0.53154,0,0.79773
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.58542,120,15138,0,0.48595,0,0.69976
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.41458,82,15138,0,0.30168,0,0.53107
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.79711,138,15138,0,0.67406,0,0.92729
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.20289,50,15138,0,0.14113,0,0.25909
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,138,15138,0,0.84769,0,1.19252
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,152,15138,0,0.83874,0,1.17634
2015,Baden-Wuerttemberg,1st Quintile,Yes,0.41722,93,15138,0,0.33967,0,0.51121
2015,Baden-Wuerttemberg,1st Quintile,No,0.58278,196,15138,0,0.49601,0,0.68204
2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.66698,180,15138,0,0.56960,0,0.76268
2015,Baden-Wuerttemberg,2nd Quintile,No,0.33302,139,15138,0,0.27662,0,0.39126
2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.78680,281,15138,0,0.68456,0,0.89946
2015,Baden-Wuerttemberg,3rd Quintile,No,0.21320,94,15138,0,0.16529,0,0.27534
2015,Baden-Wuerttemberg,4th Quintile,Yes,0.83939,305,15138,0,0.73947,0,0.94686
2015,Baden-Wuerttemberg,4th Quintile,No,0.16061,74,15138,0,0.12048,0,0.20587
2015,Baden-Wuerttemberg,5th Quintile,Yes,0.94606,420,15138,0,0.84982,0,1.04442
2015,Baden-Wuerttemberg,5th Quintile,No,0.05394,32,15138,0,0.03067,0,0.08214
2015,Bavaria,1st Quintile,Yes,0.46354,175,15138,0,0.38709,0,0.53916
2015,Bavaria,1st Quintile,No,0.53646,266,15138,0,0.45506,0,0.63395
2015,Bavaria,2nd Quintile,Yes,0.71529,339,15138,0,0.63295,0,0.80840
2015,Bavaria,2nd Quintile,No,0.28471,199,15138,0,0.23612,0,0.33308
2015,Bavaria,3rd Quintile,Yes,0.73828,357,15138,0,0.63249,0,0.83770
2015,Bavaria,3rd Quintile,No,0.26172,125,15138,0,0.20869,0,0.32195
2015,Bavaria,4th Quintile,Yes,0.85180,421,15138,0,0.76347,0,0.93041
2015,Bavaria,4th Quintile,No,0.14820,73,15138,0,0.11814,0,0.18522
2015,Bavaria,5th Quintile,Yes,0.91069,571,15138,0,0.83229,0,1.00059
2015,Bavaria,5th Quintile,No,0.08931,43,15138,0,0.06089,0,0.11704
2015,Berlin,1st Quintile,Yes,0.35201,51,15138,0,0.24889,0,0.46082
2015,Berlin,1st Quintile,No,0.64799,109,15138,0,0.53577,0,0.76649
2015,Berlin,2nd Quintile,Yes,0.55617,80,15138,0,0.44350,0,0.67938
2015,Berlin,2nd Quintile,No,0.44383,67,15138,0,0.33615,0,0.57297
2015,Berlin,3rd Quintile,Yes,1.00000,82,15138,0,0.80102,0,1.24499
2015,Berlin,4th Quintile,Yes,1.00000,99,15138,0,0.82196,0,1.18041
2015,Berlin,5th Quintile,Yes,1.00000,91,15138,0,0.78456,0,1.20843
2015,Brandenburg,1st Quintile,Yes,0.42151,60,15138,0,0.31663,0,0.56177
2015,Brandenburg,1st Quintile,No,0.57849,101,15138,0,0.44004,0,0.70342
2015,Brandenburg,2nd Quintile,Yes,0.73427,103,15138,0,0.60827,0,0.86648
2015,Brandenburg,2nd Quintile,No,0.26573,50,15138,0,0.19538,0,0.36076
2015,Brandenburg,3rd Quintile,Yes,1.00000,96,15138,0,0.79855,0,1.28844
2015,Brandenburg,4th Quintile,Yes,1.00000,81,15138,0,0.74573,0,1.27067
2015,Brandenburg,5th Quintile,Yes,1.00000,68,15138,0,0.76521,0,1.20417
2015,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.39347,32,15138,0,0.25824,0,0.55614
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.60653,69,15138,0,0.47117,0,0.79208
2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.68651,67,15138,0,0.55784,0,0.85440
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.31349,40,15138,0,0.23605,0,0.39886
2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,53,15138,0,0.72966,0,1.28749
2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,33,15138,0,0.75548,0,1.25844
2015,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,31,15138,0,0.71595,0,1.34475
2015,Saxony,1st Quintile,Yes,0.40434,78,15138,0,0.31383,0,0.49663
2015,Saxony,1st Quintile,No,0.59566,136,15138,0,0.48717,0,0.68908
2015,Saxony,2nd Quintile,Yes,0.71344,201,15138,0,0.63173,0,0.79714
2015,Saxony,2nd Quintile,No,0.28656,80,15138,0,0.21147,0,0.35206
2015,Saxony,3rd Quintile,Yes,0.72844,150,15138,0,0.61946,0,0.85870
2015,Saxony,3rd Quintile,No,0.27156,37,15138,0,0.18170,0,0.38430
2015,Saxony,4th Quintile,Yes,1.00000,129,15138,0,0.83743,0,1.16949
2015,Saxony,5th Quintile,Yes,1.00000,77,15138,0,0.82867,0,1.17202
2015,Saxony-Anhalt,1st Quintile,Yes,0.37553,54,15138,0,0.26619,0,0.50939
2015,Saxony-Anhalt,1st Quintile,No,0.62447,108,15138,0,0.47661,0,0.77147
2015,Saxony-Anhalt,2nd Quintile,Yes,0.66534,86,15138,0,0.54360,0,0.78587
2015,Saxony-Anhalt,2nd Quintile,No,0.33466,54,15138,0,0.26193,0,0.41899
2015,Saxony-Anhalt,3rd Quintile,Yes,1.00000,83,15138,0,0.86001,0,1.19409
2015,Saxony-Anhalt,4th Quintile,Yes,1.00000,67,15138,0,0.80577,0,1.24235
2015,Saxony-Anhalt,5th Quintile,Yes,1.00000,47,15138,0,0.72747,0,1.35282
2015,Thuringa,1st Quintile,Yes,0.34175,46,15138,0,0.24393,0,0.44986
2015,Thuringa,1st Quintile,No,0.65825,111,15138,0,0.53441,0,0.78565
2015,Thuringa,2nd Quintile,Yes,0.64023,119,15138,0,0.51423,0,0.77684
2015,Thuringa,2nd Quintile,No,0.35977,51,15138,0,0.24327,0,0.49305
2015,Thuringa,3rd Quintile,Yes,1.00000,92,15138,0,0.83250,0,1.22257
2015,Thuringa,4th Quintile,Yes,1.00000,73,15138,0,0.79315,0,1.23945
2015,Thuringa,5th Quintile,Yes,1.00000,53,15138,0,0.73328,0,1.42652
2016,Schleswig-Holstein,1st Quintile,Yes,0.27725,46,15714,0,0.16409,0,0.38960
2016,Schleswig-Holstein,1st Quintile,No,0.72275,207,15714,0,0.54579,0,0.94081
2016,Schleswig-Holstein,2nd Quintile,Yes,0.66073,65,15714,0,0.52463,0,0.80733
2016,Schleswig-Holstein,2nd Quintile,No,0.33927,41,15714,0,0.19654,0,0.52228
2016,Schleswig-Holstein,3rd Quintile,Yes,1.00000,84,15714,0,0.78434,0,1.21465
2016,Schleswig-Holstein,4th Quintile,Yes,1.00000,74,15714,0,0.82804,0,1.22167
2016,Schleswig-Holstein,5th Quintile,Yes,1.00000,74,15714,0,0.77399,0,1.24896
2016,Hamburg,1st Quintile,No,1.00000,49,15714,0,0.60081,0,1.40291
2016,Hamburg,3rd Quintile,Yes,1.00000,36,15714,0,0.70404,0,1.25836
2016,Hamburg,4th Quintile,Yes,1.00000,48,15714,0,0.75640,0,1.20566
2016,Hamburg,5th Quintile,Yes,1.00000,60,15714,0,0.71890,0,1.32079
2016,Lower Saxony,1st Quintile,Yes,0.28622,104,15714,0,0.22364,0,0.37252
2016,Lower Saxony,1st Quintile,No,0.71378,417,15714,0,0.59068,0,0.85137
2016,Lower Saxony,2nd Quintile,Yes,0.63082,157,15714,0,0.54215,0,0.72447
2016,Lower Saxony,2nd Quintile,No,0.36918,104,15714,0,0.27494,0,0.46248
2016,Lower Saxony,3rd Quintile,Yes,0.79490,190,15714,0,0.68774,0,0.93027
2016,Lower Saxony,3rd Quintile,No,0.20510,45,15714,0,0.14285,0,0.27234
2016,Lower Saxony,4th Quintile,Yes,0.85356,248,15714,0,0.75165,0,0.95159
2016,Lower Saxony,4th Quintile,No,0.14644,32,15714,0,0.10490,0,0.19473
2016,Lower Saxony,5th Quintile,Yes,1.00000,247,15714,0,0.87800,0,1.12604
2016,Bremen,1st Quintile,No,1.00000,51,15714,0,0.55058,0,1.64014
2016,North Rhine-Westphalia,1st Quintile,Yes,0.37393,275,15714,0,0.32142,0,0.44325
2016,North Rhine-Westphalia,1st Quintile,No,0.62607,859,15714,0,0.53426,0,0.70380
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.67236,362,15714,0,0.60645,0,0.74145
2016,North Rhine-Westphalia,2nd Quintile,No,0.32764,231,15714,0,0.27369,0,0.37977
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.86592,423,15714,0,0.77131,0,0.96262
2016,North Rhine-Westphalia,3rd Quintile,No,0.13408,87,15714,0,0.10410,0,0.17226
2016,North Rhine-Westphalia,4th Quintile,Yes,0.87147,489,15714,0,0.78397,0,0.95595
2016,North Rhine-Westphalia,4th Quintile,No,0.12853,57,15714,0,0.09203,0,0.16105
2016,North Rhine-Westphalia,5th Quintile,Yes,1.00000,549,15714,0,0.90573,0,1.08312
2016,Hesse,1st Quintile,Yes,0.45466,83,15714,0,0.34327,0,0.56188
2016,Hesse,1st Quintile,No,0.54534,257,15714,0,0.42235,0,0.66867
2016,Hesse,2nd Quintile,Yes,0.63007,115,15714,0,0.51884,0,0.75479
2016,Hesse,2nd Quintile,No,0.36993,75,15714,0,0.26498,0,0.50040
2016,Hesse,3rd Quintile,Yes,0.76792,126,15714,0,0.65988,0,0.88816
2016,Hesse,3rd Quintile,No,0.23208,40,15714,0,0.17138,0,0.32140
2016,Hesse,4th Quintile,Yes,1.00000,149,15714,0,0.84443,0,1.17949
2016,Hesse,5th Quintile,Yes,1.00000,238,15714,0,0.87523,0,1.12626
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.42835,80,15714,0,0.33624,0,0.53666
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.57165,300,15714,0,0.46229,0,0.69911
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.75848,126,15714,0,0.62748,0,0.86497
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.24152,62,15714,0,0.17855,0,0.31831
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,131,15714,0,0.86387,0,1.16953
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,138,15714,0,0.83943,0,1.15351
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,146,15714,0,0.86183,0,1.17491
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.41040,101,15714,0,0.31026,0,0.50234
2016,Baden-Wuerttemberg,1st Quintile,No,0.58960,350,15714,0,0.47819,0,0.71788
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.63225,181,15714,0,0.53500,0,0.72032
2016,Baden-Wuerttemberg,2nd Quintile,No,0.36775,123,15714,0,0.29989,0,0.46819
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.82214,259,15714,0,0.71932,0,0.91515
2016,Baden-Wuerttemberg,3rd Quintile,No,0.17786,64,15714,0,0.13030,0,0.23204
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.89540,325,15714,0,0.79511,0,0.99777
2016,Baden-Wuerttemberg,4th Quintile,No,0.10460,44,15714,0,0.07330,0,0.13484
2016,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,393,15714,0,0.90279,0,1.11541
2016,Bavaria,1st Quintile,Yes,0.50266,177,15714,0,0.42269,0,0.58736
2016,Bavaria,1st Quintile,No,0.49734,407,15714,0,0.40884,0,0.60977
2016,Bavaria,2nd Quintile,Yes,0.71370,342,15714,0,0.64002,0,0.81105
2016,Bavaria,2nd Quintile,No,0.28630,155,15714,0,0.22929,0,0.34781
2016,Bavaria,3rd Quintile,Yes,0.83727,369,15714,0,0.74530,0,0.94023
2016,Bavaria,3rd Quintile,No,0.16273,89,15714,0,0.12570,0,0.20209
2016,Bavaria,4th Quintile,Yes,0.89369,393,15714,0,0.79735,0,0.98471
2016,Bavaria,4th Quintile,No,0.10631,56,15714,0,0.07459,0,0.13722
2016,Bavaria,5th Quintile,Yes,1.00000,498,15714,0,0.90362,0,1.08970
2016,Berlin,1st Quintile,Yes,0.31498,62,15714,0,0.23624,0,0.41284
2016,Berlin,1st Quintile,No,0.68502,146,15714,0,0.53531,0,0.84829
2016,Berlin,2nd Quintile,Yes,0.62495,70,15714,0,0.51459,0,0.76135
2016,Berlin,2nd Quintile,No,0.37505,43,15714,0,0.27010,0,0.48902
2016,Berlin,3rd Quintile,Yes,1.00000,89,15714,0,0.81933,0,1.22957
2016,Berlin,4th Quintile,Yes,1.00000,105,15714,0,0.80653,0,1.19651
2016,Berlin,5th Quintile,Yes,1.00000,99,15714,0,0.81849,0,1.22847
2016,Brandenburg,1st Quintile,Yes,0.46485,61,15714,0,0.34399,0,0.59293
2016,Brandenburg,1st Quintile,No,0.53515,160,15714,0,0.39712,0,0.71115
2016,Brandenburg,2nd Quintile,Yes,0.76438,114,15714,0,0.63957,0,0.90775
2016,Brandenburg,2nd Quintile,No,0.23562,34,15714,0,0.12910,0,0.38534
2016,Brandenburg,3rd Quintile,Yes,1.00000,112,15714,0,0.82490,0,1.19424
2016,Brandenburg,4th Quintile,Yes,1.00000,69,15714,0,0.78617,0,1.33846
2016,Brandenburg,5th Quintile,Yes,1.00000,65,15714,0,0.71219,0,1.35581
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.30361,33,15714,0,0.20438,0,0.43645
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.69639,116,15714,0,0.50434,0,0.91349
2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,68,15714,0,0.80681,0,1.26136
2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,58,15714,0,0.75850,0,1.31095
2016,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,32,15714,0,0.70497,0,1.34365
2016,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,34,15714,0,0.74134,0,1.26069
2016,Saxony,1st Quintile,Yes,0.43255,96,15714,0,0.34253,0,0.53101
2016,Saxony,1st Quintile,No,0.56745,216,15714,0,0.46323,0,0.68173
2016,Saxony,2nd Quintile,Yes,0.78310,191,15714,0,0.68757,0,0.88206
2016,Saxony,2nd Quintile,No,0.21690,53,15714,0,0.14596,0,0.29191
2016,Saxony,3rd Quintile,Yes,1.00000,181,15714,0,0.84500,0,1.15973
2016,Saxony,4th Quintile,Yes,1.00000,111,15714,0,0.79639,0,1.20900
2016,Saxony,5th Quintile,Yes,1.00000,80,15714,0,0.79850,0,1.23366
2016,Saxony-Anhalt,1st Quintile,Yes,0.48214,66,15714,0,0.31965,0,0.65181
2016,Saxony-Anhalt,1st Quintile,No,0.51786,155,15714,0,0.37826,0,0.64010
2016,Saxony-Anhalt,2nd Quintile,Yes,0.72987,89,15714,0,0.57562,0,0.85799
2016,Saxony-Anhalt,2nd Quintile,No,0.27013,45,15714,0,0.19384,0,0.35596
2016,Saxony-Anhalt,3rd Quintile,Yes,1.00000,75,15714,0,0.81866,0,1.16248
2016,Saxony-Anhalt,4th Quintile,Yes,1.00000,67,15714,0,0.76417,0,1.24798
2016,Saxony-Anhalt,5th Quintile,Yes,1.00000,47,15714,0,0.70936,0,1.46943
2016,Thuringa,1st Quintile,Yes,0.38123,51,15714,0,0.28020,0,0.49594
2016,Thuringa,1st Quintile,No,0.61877,149,15714,0,0.45449,0,0.79251
2016,Thuringa,2nd Quintile,Yes,0.76570,109,15714,0,0.62467,0,0.95563
2016,Thuringa,2nd Quintile,No,0.23430,37,15714,0,0.16150,0,0.32463
2016,Thuringa,3rd Quintile,Yes,1.00000,98,15714,0,0.85864,0,1.15228
2016,Thuringa,4th Quintile,Yes,1.00000,73,15714,0,0.78648,0,1.23602
2016,Thuringa,5th Quintile,Yes,1.00000,52,15714,0,0.66331,0,1.45168
2017,Schleswig-Holstein,1st Quintile,Yes,0.42126,89,17527,0,0.27355,0,0.58739
2017,Schleswig-Holstein,1st Quintile,No,0.57874,184,17527,0,0.44565,0,0.75410
2017,Schleswig-Holstein,2nd Quintile,Yes,0.72656,74,17527,0,0.56629,0,0.94012
2017,Schleswig-Holstein,2nd Quintile,No,0.27344,51,17527,0,0.19987,0,0.37373
2017,Schleswig-Holstein,3rd Quintile,Yes,1.00000,97,17527,0,0.80067,0,1.22165
2017,Schleswig-Holstein,4th Quintile,Yes,1.00000,92,17527,0,0.81236,0,1.19603
2017,Schleswig-Holstein,5th Quintile,Yes,1.00000,92,17527,0,0.79712,0,1.22315
2017,Hamburg,1st Quintile,No,1.00000,69,17527,0,0.69287,0,1.30542
2017,Hamburg,2nd Quintile,Yes,1.00000,31,17527,0,0.71742,0,1.35370
2017,Hamburg,3rd Quintile,Yes,1.00000,41,17527,0,0.68765,0,1.26852
2017,Hamburg,4th Quintile,Yes,1.00000,46,17527,0,0.74326,0,1.28313
2017,Hamburg,5th Quintile,Yes,1.00000,77,17527,0,0.75422,0,1.21729
2017,Lower Saxony,1st Quintile,Yes,0.40536,185,17527,0,0.33321,0,0.49923
2017,Lower Saxony,1st Quintile,No,0.59464,471,17527,0,0.48416,0,0.71770
2017,Lower Saxony,2nd Quintile,Yes,0.74873,227,17527,0,0.64215,0,0.85838
2017,Lower Saxony,2nd Quintile,No,0.25127,102,17527,0,0.19738,0,0.30702
2017,Lower Saxony,3rd Quintile,Yes,0.79228,236,17527,0,0.67971,0,0.89954
2017,Lower Saxony,3rd Quintile,No,0.20772,53,17527,0,0.15270,0,0.27367
2017,Lower Saxony,4th Quintile,Yes,1.00000,280,17527,0,0.86394,0,1.11361
2017,Lower Saxony,5th Quintile,Yes,1.00000,287,17527,0,0.88100,0,1.09228
2017,Bremen,1st Quintile,No,1.00000,69,17527,0,0.55073,0,1.47035
2017,North Rhine-Westphalia,1st Quintile,Yes,0.43758,317,17527,0,0.38094,0,0.50754
2017,North Rhine-Westphalia,1st Quintile,No,0.56242,973,17527,0,0.49239,0,0.63054
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.67683,382,17527,0,0.61798,0,0.73884
2017,North Rhine-Westphalia,2nd Quintile,No,0.32317,228,17527,0,0.27289,0,0.37278
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.82755,507,17527,0,0.76112,0,0.91329
2017,North Rhine-Westphalia,3rd Quintile,No,0.17245,103,17527,0,0.14021,0,0.20452
2017,North Rhine-Westphalia,4th Quintile,Yes,0.87456,555,17527,0,0.80858,0,0.94046
2017,North Rhine-Westphalia,4th Quintile,No,0.12544,65,17527,0,0.09372,0,0.15520
2017,North Rhine-Westphalia,5th Quintile,Yes,1.00000,640,17527,0,0.94401,0,1.08317
2017,Hesse,1st Quintile,Yes,0.38053,95,17527,0,0.27812,0,0.49603
2017,Hesse,1st Quintile,No,0.61947,321,17527,0,0.51190,0,0.76678
2017,Hesse,2nd Quintile,Yes,0.65340,108,17527,0,0.53549,0,0.79143
2017,Hesse,2nd Quintile,No,0.34660,67,17527,0,0.24814,0,0.43972
2017,Hesse,3rd Quintile,Yes,0.81707,166,17527,0,0.71402,0,0.93529
2017,Hesse,3rd Quintile,No,0.18293,46,17527,0,0.13727,0,0.24123
2017,Hesse,4th Quintile,Yes,1.00000,174,17527,0,0.82990,0,1.14866
2017,Hesse,5th Quintile,Yes,1.00000,255,17527,0,0.88246,0,1.12485
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.36137,71,17527,0,0.27874,0,0.45406
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.63863,287,17527,0,0.52014,0,0.76292
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.73651,129,17527,0,0.62944,0,0.85639
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.26349,73,17527,0,0.19633,0,0.31984
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.77720,127,17527,0,0.63253,0,0.94176
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.22280,33,17527,0,0.15400,0,0.29539
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,155,17527,0,0.82539,0,1.13612
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,156,17527,0,0.87790,0,1.13793
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.42993,111,17527,0,0.34136,0,0.53545
2017,Baden-Wuerttemberg,1st Quintile,No,0.57007,372,17527,0,0.45840,0,0.67228
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.71622,188,17527,0,0.60594,0,0.82463
2017,Baden-Wuerttemberg,2nd Quintile,No,0.28378,119,17527,0,0.22927,0,0.34019
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.85067,274,17527,0,0.74162,0,0.96761
2017,Baden-Wuerttemberg,3rd Quintile,No,0.14933,60,17527,0,0.11294,0,0.18907
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.88971,361,17527,0,0.78863,0,0.99473
2017,Baden-Wuerttemberg,4th Quintile,No,0.11029,50,17527,0,0.08036,0,0.14245
2017,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,442,17527,0,0.89329,0,1.07942
2017,Bavaria,1st Quintile,Yes,0.52052,204,17527,0,0.44759,0,0.59641
2017,Bavaria,1st Quintile,No,0.47948,413,17527,0,0.40508,0,0.56775
2017,Bavaria,2nd Quintile,Yes,0.72615,343,17527,0,0.63609,0,0.81474
2017,Bavaria,2nd Quintile,No,0.27385,163,17527,0,0.22695,0,0.32733
2017,Bavaria,3rd Quintile,Yes,0.88240,416,17527,0,0.81306,0,0.98396
2017,Bavaria,3rd Quintile,No,0.11760,77,17527,0,0.08582,0,0.15235
2017,Bavaria,4th Quintile,Yes,0.91393,479,17527,0,0.84201,0,1.01025
2017,Bavaria,4th Quintile,No,0.08607,56,17527,0,0.06444,0,0.11237
