year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Brandenburg,Not Working,0.42329,460,1108,0.39418,0.45239
2012,Mecklenburg-Western Pomerania,Full Time,0.37195,244,645,0.33462,0.40928
2012,Mecklenburg-Western Pomerania,Part Time,0.19594,139,645,0.16528,0.22659
2012,Mecklenburg-Western Pomerania,Not Working,0.43211,262,645,0.39385,0.47037
2012,Saxony,Full Time,0.40761,728,1872,0.38535,0.42988
2012,Saxony,Part Time,0.18336,434,1872,0.16582,0.20089
2012,Saxony,Not Working,0.40903,710,1872,0.38675,0.43131
2012,Saxony-Anhalt,Full Time,0.38483,406,1049,0.35537,0.41429
2012,Saxony-Anhalt,Part Time,0.18275,221,1049,0.15935,0.20614
2012,Saxony-Anhalt,Not Working,0.43242,422,1049,0.40243,0.46242
2012,Thuringa,Full Time,0.41269,443,1094,0.38350,0.44188
2012,Thuringa,Part Time,0.17985,226,1094,0.15708,0.20262
2012,Thuringa,Not Working,0.40746,425,1094,0.37833,0.43659
2013,Schleswig-Holstein,Full Time,0.31818,324,1096,0.29059,0.34577
2013,Schleswig-Holstein,Part Time,0.22028,286,1096,0.19573,0.24482
2013,Schleswig-Holstein,Not Working,0.46154,486,1096,0.43202,0.49107
2013,Hamburg,Full Time,0.37661,157,572,0.33687,0.41635
2013,Hamburg,Part Time,0.11308,106,572,0.08711,0.13906
2013,Hamburg,Not Working,0.51031,309,572,0.46930,0.55131
2013,Lower Saxony,Full Time,0.33710,867,2968,0.32009,0.35411
2013,Lower Saxony,Part Time,0.21948,729,2968,0.20459,0.23438
2013,Lower Saxony,Not Working,0.44342,1372,2968,0.42554,0.46129
2013,Bremen,Full Time,0.23821,56,245,0.18476,0.29166
2013,Bremen,Part Time,0.18296,64,245,0.13445,0.23148
2013,Bremen,Not Working,0.57882,125,245,0.51687,0.64078
2013,North Rhine-Westphalia,Full Time,0.33555,1858,6522,0.32409,0.34701
2013,North Rhine-Westphalia,Part Time,0.21591,1488,6522,0.20592,0.22589
2013,North Rhine-Westphalia,Not Working,0.44854,3176,6522,0.43647,0.46061
2013,Hesse,Full Time,0.35901,694,2248,0.33918,0.37885
2013,Hesse,Part Time,0.20597,509,2248,0.18925,0.22269
2013,Hesse,Not Working,0.43502,1045,2248,0.41452,0.45552
2013,"Rhineland-Palatinate, Saarland",Full Time,0.34496,538,1803,0.32301,0.36690
2013,"Rhineland-Palatinate, Saarland",Part Time,0.21030,383,1803,0.19148,0.22911
2013,"Rhineland-Palatinate, Saarland",Not Working,0.44474,882,1803,0.42180,0.46769
2013,Baden-Wuerttemberg,Full Time,0.34636,1213,3844,0.33131,0.36140
2013,Baden-Wuerttemberg,Part Time,0.20498,881,3844,0.19222,0.21775
2013,Baden-Wuerttemberg,Not Working,0.44866,1750,3844,0.43293,0.46438
2013,Bavaria,Full Time,0.36044,1603,4985,0.34711,0.37377
2013,Bavaria,Part Time,0.21312,1180,4985,0.20175,0.22449
2013,Bavaria,Not Working,0.42644,2202,4985,0.41271,0.44017
2013,Berlin,Full Time,0.34199,355,1185,0.31497,0.36901
2013,Berlin,Part Time,0.20934,287,1185,0.18616,0.23251
2013,Berlin,Not Working,0.44868,543,1185,0.42035,0.47701
2013,Brandenburg,Full Time,0.36533,362,1144,0.33742,0.39325
2013,Brandenburg,Part Time,0.17627,240,1144,0.15418,0.19836
2013,Brandenburg,Not Working,0.45840,542,1144,0.42951,0.48729
2013,Mecklenburg-Western Pomerania,Full Time,0.37229,230,614,0.33402,0.41056
2013,Mecklenburg-Western Pomerania,Part Time,0.18111,126,614,0.15062,0.21160
2013,Mecklenburg-Western Pomerania,Not Working,0.44660,258,614,0.40724,0.48595
2013,Saxony,Full Time,0.39955,690,1810,0.37698,0.42212
2013,Saxony,Part Time,0.20670,406,1810,0.18803,0.22536
2013,Saxony,Not Working,0.39376,714,1810,0.37124,0.41627
2013,Saxony-Anhalt,Full Time,0.35257,380,1089,0.32418,0.38096
2013,Saxony-Anhalt,Part Time,0.20194,231,1089,0.17808,0.22579
2013,Saxony-Anhalt,Not Working,0.44550,478,1089,0.41596,0.47503
2013,Thuringa,Full Time,0.40205,389,1058,0.37249,0.43161
2013,Thuringa,Part Time,0.20265,242,1058,0.17841,0.22688
2013,Thuringa,Not Working,0.39530,427,1058,0.36583,0.42478
2014,Schleswig-Holstein,Full Time,0.32428,313,952,0.29452,0.35403
2014,Schleswig-Holstein,Part Time,0.23130,278,952,0.20450,0.25810
2014,Schleswig-Holstein,Not Working,0.44443,361,952,0.41284,0.47601
2014,Hamburg,Full Time,0.41181,174,454,0.36648,0.45713
2014,Hamburg,Part Time,0.19097,121,454,0.15477,0.22717
2014,Hamburg,Not Working,0.39722,159,454,0.35216,0.44228
2014,Lower Saxony,Full Time,0.36484,893,2665,0.34656,0.38312
2014,Lower Saxony,Part Time,0.24052,764,2665,0.22429,0.25675
2014,Lower Saxony,Not Working,0.39464,1008,2665,0.37608,0.41320
2014,Bremen,Full Time,0.27138,61,218,0.21221,0.33054
2014,Bremen,Part Time,0.26620,65,218,0.20740,0.32501
2014,Bremen,Not Working,0.46242,92,218,0.39608,0.52876
2014,North Rhine-Westphalia,Full Time,0.36402,2040,5770,0.35161,0.37644
2014,North Rhine-Westphalia,Part Time,0.25451,1662,5770,0.24327,0.26575
2014,North Rhine-Westphalia,Not Working,0.38146,2068,5770,0.36893,0.39400
2014,Hesse,Full Time,0.38064,730,1936,0.35901,0.40228
2014,Hesse,Part Time,0.25341,556,1936,0.23403,0.27280
2014,Hesse,Not Working,0.36594,650,1936,0.34448,0.38741
2014,"Rhineland-Palatinate, Saarland",Full Time,0.38537,621,1622,0.36168,0.40906
2014,"Rhineland-Palatinate, Saarland",Part Time,0.20798,392,1622,0.18822,0.22774
2014,"Rhineland-Palatinate, Saarland",Not Working,0.40665,609,1622,0.38274,0.43056
2014,Baden-Wuerttemberg,Full Time,0.38789,1289,3297,0.37126,0.40453
2014,Baden-Wuerttemberg,Part Time,0.24527,949,3297,0.23058,0.25996
2014,Baden-Wuerttemberg,Not Working,0.36684,1059,3297,0.35039,0.38329
2014,Bavaria,Full Time,0.40842,1757,4490,0.39404,0.42280
2014,Bavaria,Part Time,0.24429,1282,4490,0.23172,0.25686
2014,Bavaria,Not Working,0.34729,1451,4490,0.33336,0.36122
2014,Berlin,Full Time,0.36139,361,1010,0.33174,0.39103
2014,Berlin,Part Time,0.27023,281,1010,0.24283,0.29764
2014,Berlin,Not Working,0.36838,368,1010,0.33862,0.39814
2014,Brandenburg,Full Time,0.37729,362,1043,0.34786,0.40672
2014,Brandenburg,Part Time,0.19051,226,1043,0.16667,0.21436
2014,Brandenburg,Not Working,0.43219,455,1043,0.40211,0.46227
2014,Mecklenburg-Western Pomerania,Full Time,0.37125,211,567,0.33145,0.41106
2014,Mecklenburg-Western Pomerania,Part Time,0.21068,131,567,0.17708,0.24428
2014,Mecklenburg-Western Pomerania,Not Working,0.41807,225,567,0.37743,0.45870
2014,Saxony,Full Time,0.43618,666,1635,0.41214,0.46023
2014,Saxony,Part Time,0.19332,367,1635,0.17417,0.21247
2014,Saxony,Not Working,0.37050,602,1635,0.34708,0.39391
2014,Saxony-Anhalt,Full Time,0.35215,355,979,0.32222,0.38209
2014,Saxony-Anhalt,Part Time,0.20836,239,979,0.18290,0.23381
2014,Saxony-Anhalt,Not Working,0.43949,385,979,0.40839,0.47060
2014,Thuringa,Full Time,0.38081,390,1016,0.35093,0.41068
2014,Thuringa,Part Time,0.21907,231,1016,0.19362,0.24452
2014,Thuringa,Not Working,0.40012,395,1016,0.36998,0.43026
2015,Schleswig-Holstein,Full Time,0.34739,288,915,0.31652,0.37826
2015,Schleswig-Holstein,Part Time,0.24881,276,915,0.22078,0.27684
2015,Schleswig-Holstein,Not Working,0.40380,351,915,0.37199,0.43561
2015,Hamburg,Full Time,0.40272,171,470,0.35833,0.44711
2015,Hamburg,Part Time,0.16664,118,470,0.13291,0.20037
2015,Hamburg,Not Working,0.43064,181,470,0.38583,0.47546
2015,Lower Saxony,Full Time,0.36600,848,2671,0.34773,0.38427
2015,Lower Saxony,Part Time,0.23583,723,2671,0.21973,0.25193
2015,Lower Saxony,Not Working,0.39817,1100,2671,0.37960,0.41674
2015,Bremen,Full Time,0.26337,47,193,0.20107,0.32568
2015,Bremen,Part Time,0.21793,55,193,0.15953,0.27633
2015,Bremen,Not Working,0.51870,91,193,0.44802,0.58937
2015,North Rhine-Westphalia,Full Time,0.35348,1889,5716,0.34109,0.36587
2015,North Rhine-Westphalia,Part Time,0.24950,1524,5716,0.23828,0.26072
2015,North Rhine-Westphalia,Not Working,0.39702,2303,5716,0.38433,0.40971
2015,Hesse,Full Time,0.37442,672,1917,0.35275,0.39609
2015,Hesse,Part Time,0.26195,515,1917,0.24226,0.28164
2015,Hesse,Not Working,0.36363,730,1917,0.34209,0.38517
2015,"Rhineland-Palatinate, Saarland",Full Time,0.36874,574,1648,0.34544,0.39205
2015,"Rhineland-Palatinate, Saarland",Part Time,0.20917,390,1648,0.18953,0.22881
2015,"Rhineland-Palatinate, Saarland",Not Working,0.42209,684,1648,0.39823,0.44594
2015,Baden-Wuerttemberg,Full Time,0.39001,1202,3273,0.37330,0.40672
2015,Baden-Wuerttemberg,Part Time,0.23452,896,3273,0.22000,0.24903
2015,Baden-Wuerttemberg,Not Working,0.37547,1175,3273,0.35888,0.39207
2015,Bavaria,Full Time,0.40559,1657,4478,0.39120,0.41997
2015,Bavaria,Part Time,0.24985,1207,4478,0.23717,0.26253
2015,Bavaria,Not Working,0.34456,1614,4478,0.33064,0.35848
2015,Berlin,Full Time,0.33305,321,1005,0.30390,0.36221
2015,Berlin,Part Time,0.26793,267,1005,0.24054,0.29533
2015,Berlin,Not Working,0.39901,417,1005,0.36872,0.42930
2015,Brandenburg,Full Time,0.36837,361,1031,0.33891,0.39783
2015,Brandenburg,Part Time,0.16801,202,1031,0.14518,0.19084
2015,Brandenburg,Not Working,0.46362,468,1031,0.43316,0.49407
2015,Mecklenburg-Western Pomerania,Full Time,0.36758,196,563,0.32772,0.40745
2015,Mecklenburg-Western Pomerania,Part Time,0.24878,146,563,0.21304,0.28452
2015,Mecklenburg-Western Pomerania,Not Working,0.38363,221,563,0.34343,0.42384
2015,Saxony,Full Time,0.45040,612,1564,0.42573,0.47507
2015,Saxony,Part Time,0.19889,377,1564,0.17910,0.21868
2015,Saxony,Not Working,0.35071,575,1564,0.32705,0.37437
2015,Saxony-Anhalt,Full Time,0.33897,309,911,0.30821,0.36972
2015,Saxony-Anhalt,Part Time,0.18289,209,911,0.15777,0.20800
2015,Saxony-Anhalt,Not Working,0.47815,393,911,0.44569,0.51060
2015,Thuringa,Full Time,0.37559,368,987,0.34536,0.40582
2015,Thuringa,Part Time,0.22562,205,987,0.19953,0.25171
2015,Thuringa,Not Working,0.39879,414,987,0.36822,0.42935
2016,Schleswig-Holstein,Full Time,0.35125,270,1025,0.32201,0.38049
2016,Schleswig-Holstein,Part Time,0.25380,272,1025,0.22715,0.28046
2016,Schleswig-Holstein,Not Working,0.39495,483,1025,0.36501,0.42489
2016,Hamburg,Full Time,0.37175,160,471,0.32806,0.41544
2016,Hamburg,Part Time,0.20276,123,471,0.16642,0.23911
2016,Hamburg,Not Working,0.42549,188,471,0.38079,0.47019
2016,Lower Saxony,Full Time,0.36812,820,2794,0.35024,0.38601
2016,Lower Saxony,Part Time,0.24614,718,2794,0.23016,0.26212
2016,Lower Saxony,Not Working,0.38574,1256,2794,0.36768,0.40379
2016,Bremen,Full Time,0.22579,47,235,0.17222,0.27936
2016,Bremen,Part Time,0.21177,53,235,0.15942,0.26412
2016,Bremen,Not Working,0.56244,135,235,0.49888,0.62601
2016,North Rhine-Westphalia,Full Time,0.37262,1851,5894,0.36027,0.38496
2016,North Rhine-Westphalia,Part Time,0.24164,1457,5894,0.23071,0.25257
2016,North Rhine-Westphalia,Not Working,0.38574,2586,5894,0.37331,0.39817
2016,Hesse,Full Time,0.38685,639,1904,0.36497,0.40874
2016,Hesse,Part Time,0.24274,464,1904,0.22347,0.26200
2016,Hesse,Not Working,0.37041,801,1904,0.34871,0.39211
2016,"Rhineland-Palatinate, Saarland",Full Time,0.37755,541,1782,0.35504,0.40007
2016,"Rhineland-Palatinate, Saarland",Part Time,0.22876,422,1782,0.20925,0.24827
2016,"Rhineland-Palatinate, Saarland",Not Working,0.39369,819,1782,0.37100,0.41638
2016,Baden-Wuerttemberg,Full Time,0.39394,1142,3270,0.37719,0.41070
2016,Baden-Wuerttemberg,Part Time,0.25826,901,3270,0.24326,0.27327
2016,Baden-Wuerttemberg,Not Working,0.34779,1227,3270,0.33147,0.36412
2016,Bavaria,Full Time,0.41564,1581,4330,0.40096,0.43032
2016,Bavaria,Part Time,0.26098,1181,4330,0.24790,0.27406
2016,Bavaria,Not Working,0.32338,1568,4330,0.30945,0.33732
2016,Berlin,Full Time,0.35098,321,1027,0.32178,0.38019
2016,Berlin,Part Time,0.27234,261,1027,0.24510,0.29958
2016,Berlin,Not Working,0.37668,445,1027,0.34703,0.40633
2016,Brandenburg,Full Time,0.39641,343,1077,0.36718,0.42564
2016,Brandenburg,Part Time,0.19031,204,1077,0.16685,0.21376
2016,Brandenburg,Not Working,0.41328,530,1077,0.38386,0.44270
2016,Mecklenburg-Western Pomerania,Full Time,0.37382,188,606,0.33526,0.41237
2016,Mecklenburg-Western Pomerania,Part Time,0.26546,131,606,0.23027,0.30065
2016,Mecklenburg-Western Pomerania,Not Working,0.36072,287,606,0.32246,0.39899
2016,Saxony,Full Time,0.45876,599,1624,0.43452,0.48301
2016,Saxony,Part Time,0.19939,338,1624,0.17996,0.21883
2016,Saxony,Not Working,0.34184,687,1624,0.31876,0.36492
2016,Saxony-Anhalt,Full Time,0.35840,318,937,0.32768,0.38913
2016,Saxony-Anhalt,Part Time,0.20784,190,937,0.18185,0.23384
2016,Saxony-Anhalt,Not Working,0.43375,429,937,0.40200,0.46550
2016,Thuringa,Full Time,0.37562,350,996,0.34553,0.40572
2016,Thuringa,Part Time,0.26259,230,996,0.23525,0.28994
2016,Thuringa,Not Working,0.36178,416,996,0.33192,0.39164
2017,Schleswig-Holstein,Full Time,0.37823,364,1219,0.35100,0.40547
2017,Schleswig-Holstein,Part Time,0.23378,289,1219,0.21001,0.25755
2017,Schleswig-Holstein,Not Working,0.38798,566,1219,0.36062,0.41535
2017,Hamburg,Full Time,0.42431,200,547,0.38285,0.46576
2017,Hamburg,Part Time,0.17338,119,547,0.14162,0.20513
2017,Hamburg,Not Working,0.40231,228,547,0.36118,0.44345
2017,Lower Saxony,Full Time,0.38248,1023,3316,0.36594,0.39903
2017,Lower Saxony,Part Time,0.24141,812,3316,0.22684,0.25597
2017,Lower Saxony,Not Working,0.37611,1481,3316,0.35962,0.39260
2017,Bremen,Full Time,0.30633,74,289,0.25309,0.35957
2017,Bremen,Part Time,0.20702,65,289,0.16022,0.25381
2017,Bremen,Not Working,0.48665,150,289,0.42893,0.54438
2017,North Rhine-Westphalia,Full Time,0.37136,2025,6668,0.35976,0.38296
2017,North Rhine-Westphalia,Part Time,0.25022,1681,6668,0.23983,0.26062
2017,North Rhine-Westphalia,Not Working,0.37842,2962,6668,0.36678,0.39006
2017,Hesse,Full Time,0.38167,712,2214,0.36143,0.40191
2017,Hesse,Part Time,0.27146,573,2214,0.25293,0.28999
2017,Hesse,Not Working,0.34687,929,2214,0.32703,0.36670
2017,"Rhineland-Palatinate, Saarland",Full Time,0.39066,603,1827,0.36828,0.41303
2017,"Rhineland-Palatinate, Saarland",Part Time,0.22246,414,1827,0.20338,0.24153
2017,"Rhineland-Palatinate, Saarland",Not Working,0.38689,810,1827,0.36455,0.40923
2017,Baden-Wuerttemberg,Full Time,0.39872,1240,3555,0.38262,0.41482
2017,Baden-Wuerttemberg,Part Time,0.25408,981,3555,0.23977,0.26840
2017,Baden-Wuerttemberg,Not Working,0.34720,1334,3555,0.33154,0.36285
2017,Bavaria,Full Time,0.40784,1739,4726,0.39382,0.42185
2017,Bavaria,Part Time,0.26908,1314,4726,0.25643,0.28172
2017,Bavaria,Not Working,0.32309,1673,4726,0.30975,0.33642
2017,Berlin,Full Time,0.33754,366,1106,0.30966,0.36542
2017,Berlin,Part Time,0.28899,306,1106,0.26226,0.31572
2017,Berlin,Not Working,0.37347,434,1106,0.34495,0.40199
2017,Brandenburg,Full Time,0.38326,410,1187,0.35559,0.41093
2017,Brandenburg,Part Time,0.17347,208,1187,0.15192,0.19502
2017,Brandenburg,Not Working,0.44327,569,1187,0.41499,0.47154
2017,Mecklenburg-Western Pomerania,Full Time,0.37815,207,630,0.34025,0.41605
2017,Mecklenburg-Western Pomerania,Part Time,0.25992,152,630,0.22564,0.29420
2017,Mecklenburg-Western Pomerania,Not Working,0.36193,271,630,0.32437,0.39949
2017,Saxony,Full Time,0.45532,710,1838,0.43255,0.47809
2017,Saxony,Part Time,0.19653,393,1838,0.17836,0.21470
2017,Saxony,Not Working,0.34815,735,1838,0.32636,0.36994
2017,Saxony-Anhalt,Full Time,0.36166,359,1044,0.33250,0.39082
2017,Saxony-Anhalt,Part Time,0.20737,219,1044,0.18276,0.23197
2017,Saxony-Anhalt,Not Working,0.43097,466,1044,0.40092,0.46102
2017,Thuringa,Full Time,0.38120,407,1093,0.35239,0.41001
2017,Thuringa,Part Time,0.26728,246,1093,0.24103,0.29353
2017,Thuringa,Not Working,0.35152,440,1093,0.32320,0.37984
2018,Schleswig-Holstein,Full Time,0.37213,337,1125,0.34387,0.40039
2018,Schleswig-Holstein,Part Time,0.24369,314,1125,0.21859,0.26879
2018,Schleswig-Holstein,Not Working,0.38418,474,1125,0.35574,0.41261
2018,Hamburg,Full Time,0.42273,201,546,0.38126,0.46421
2018,Hamburg,Part Time,0.18968,131,546,0.15677,0.22260
2018,Hamburg,Not Working,0.38758,214,546,0.34668,0.42849
2018,Lower Saxony,Full Time,0.37494,956,3137,0.35799,0.39188
2018,Lower Saxony,Part Time,0.27024,838,3137,0.25470,0.28578
2018,Lower Saxony,Not Working,0.35482,1343,3137,0.33808,0.37157
2018,Bremen,Full Time,0.35640,71,309,0.30291,0.40989
2018,Bremen,Part Time,0.20850,66,309,0.16313,0.25387
2018,Bremen,Not Working,0.43510,172,309,0.37973,0.49047
2018,North Rhine-Westphalia,Full Time,0.36829,1954,6378,0.35645,0.38013
2018,North Rhine-Westphalia,Part Time,0.26431,1740,6378,0.25349,0.27514
2018,North Rhine-Westphalia,Not Working,0.36740,2684,6378,0.35556,0.37923
2018,Hesse,Full Time,0.40378,722,2144,0.38301,0.42455
2018,Hesse,Part Time,0.24443,515,2144,0.22624,0.26263
2018,Hesse,Not Working,0.35179,907,2144,0.33157,0.37200
2018,"Rhineland-Palatinate, Saarland",Full Time,0.37768,570,1765,0.35506,0.40031
2018,"Rhineland-Palatinate, Saarland",Part Time,0.24351,449,1765,0.22348,0.26354
2018,"Rhineland-Palatinate, Saarland",Not Working,0.37881,746,1765,0.35617,0.40145
2018,Baden-Wuerttemberg,Full Time,0.40380,1188,3236,0.38689,0.42071
2018,Baden-Wuerttemberg,Part Time,0.26134,911,3236,0.24620,0.27648
2018,Baden-Wuerttemberg,Not Working,0.33487,1137,3236,0.31860,0.35113
2018,Bavaria,Full Time,0.41445,1642,4418,0.39992,0.42897
2018,Bavaria,Part Time,0.26570,1243,4418,0.25267,0.27872
2018,Bavaria,Not Working,0.31986,1533,4418,0.30610,0.33361
2018,Berlin,Full Time,0.36797,381,1149,0.34007,0.39587
2018,Berlin,Part Time,0.30885,323,1149,0.28212,0.33557
2018,Berlin,Not Working,0.32319,445,1149,0.29613,0.35024
2018,Brandenburg,Full Time,0.41313,395,1154,0.38471,0.44156
2018,Brandenburg,Part Time,0.20467,241,1154,0.18138,0.22796
2018,Brandenburg,Not Working,0.38220,518,1154,0.35415,0.41025
2018,Mecklenburg-Western Pomerania,Full Time,0.33106,211,665,0.29527,0.36686
2018,Mecklenburg-Western Pomerania,Part Time,0.29297,158,665,0.25835,0.32758
2018,Mecklenburg-Western Pomerania,Not Working,0.37597,296,665,0.33913,0.41281
2018,Saxony,Full Time,0.44103,666,1772,0.41791,0.46416
2018,Saxony,Part Time,0.21700,400,1772,0.19780,0.23620
2018,Saxony,Not Working,0.34196,706,1772,0.31987,0.36406
2018,Saxony-Anhalt,Full Time,0.35603,360,1026,0.32672,0.38534
2018,Saxony-Anhalt,Part Time,0.19265,225,1026,0.16851,0.21680
2018,Saxony-Anhalt,Not Working,0.45132,441,1026,0.42085,0.48178
2018,Thuringa,Full Time,0.38275,394,1065,0.35354,0.41196
2018,Thuringa,Part Time,0.26210,242,1065,0.23567,0.28852
2018,Thuringa,Not Working,0.35515,429,1065,0.32640,0.38391
2019,Schleswig-Holstein,Full Time,0.40138,391,1185,0.37346,0.42930
2019,Schleswig-Holstein,Part Time,0.22128,302,1185,0.19763,0.24492
2019,Schleswig-Holstein,Not Working,0.37734,492,1185,0.34973,0.40495
2019,Hamburg,Full Time,0.41678,232,598,0.37723,0.45633
2019,Hamburg,Part Time,0.16035,136,598,0.13092,0.18979
2019,Hamburg,Not Working,0.42287,230,598,0.38324,0.46250
2019,Lower Saxony,Full Time,0.38360,982,3000,0.36620,0.40101
2019,Lower Saxony,Part Time,0.25904,786,3000,0.24336,0.27472
2019,Lower Saxony,Not Working,0.35735,1232,3000,0.34020,0.37450
2019,Bremen,Full Time,0.38815,79,298,0.33273,0.44357
2019,Bremen,Part Time,0.16608,66,298,0.12375,0.20840
2019,Bremen,Not Working,0.44577,153,298,0.38924,0.50230
2019,North Rhine-Westphalia,Full Time,0.35593,2089,6438,0.34423,0.36763
2019,North Rhine-Westphalia,Part Time,0.27303,1752,6438,0.26214,0.28391
2019,North Rhine-Westphalia,Not Working,0.37104,2597,6438,0.35924,0.38285
2019,Hesse,Full Time,0.40397,795,2065,0.38280,0.42514
2019,Hesse,Part Time,0.24452,495,2065,0.22598,0.26306
2019,Hesse,Not Working,0.35152,775,2065,0.33092,0.37211
2019,"Rhineland-Palatinate, Saarland",Full Time,0.37254,592,1700,0.34955,0.39553
2019,"Rhineland-Palatinate, Saarland",Part Time,0.26487,434,1700,0.24389,0.28585
2019,"Rhineland-Palatinate, Saarland",Not Working,0.36259,674,1700,0.33973,0.38545
2019,Baden-Wuerttemberg,Full Time,0.41920,1237,3255,0.40225,0.43615
2019,Baden-Wuerttemberg,Part Time,0.25659,932,3255,0.24159,0.27160
2019,Baden-Wuerttemberg,Not Working,0.32421,1086,3255,0.30813,0.34029
2019,Bavaria,Full Time,0.41231,1758,4416,0.39779,0.42683
2019,Bavaria,Part Time,0.26205,1217,4416,0.24908,0.27502
2019,Bavaria,Not Working,0.32564,1441,4416,0.31181,0.33946
2019,Berlin,Full Time,0.36712,428,1162,0.33939,0.39484
2019,Berlin,Part Time,0.28525,325,1162,0.25928,0.31122
2019,Berlin,Not Working,0.34763,409,1162,0.32024,0.37503
2019,Brandenburg,Full Time,0.40513,461,1240,0.37779,0.43247
2019,Brandenburg,Part Time,0.17567,253,1240,0.15448,0.19686
2019,Brandenburg,Not Working,0.41920,526,1240,0.39173,0.44668
2019,Mecklenburg-Western Pomerania,Full Time,0.33432,239,665,0.29844,0.37020
2019,Mecklenburg-Western Pomerania,Part Time,0.26665,152,665,0.23301,0.30028
2019,Mecklenburg-Western Pomerania,Not Working,0.39903,274,665,0.36178,0.43628
2019,Saxony,Full Time,0.44620,749,1768,0.42302,0.46938
2019,Saxony,Part Time,0.20535,367,1768,0.18651,0.22418
2019,Saxony,Not Working,0.34846,652,1768,0.32624,0.37067
2019,Saxony-Anhalt,Full Time,0.35064,371,1018,0.32132,0.37997
2019,Saxony-Anhalt,Part Time,0.18688,207,1018,0.16292,0.21084
2019,Saxony-Anhalt,Not Working,0.46248,440,1018,0.43184,0.49312
2019,Thuringa,Full Time,0.36411,406,1022,0.33459,0.39362
2019,Thuringa,Part Time,0.22056,217,1022,0.19513,0.24599
2019,Thuringa,Not Working,0.41533,399,1022,0.38510,0.44556
2020,Schleswig-Holstein,Full Time,0.38429,371,1098,0.35550,0.41308
2020,Schleswig-Holstein,Part Time,0.26710,305,1098,0.24092,0.29328
2020,Schleswig-Holstein,Not Working,0.34861,422,1098,0.32041,0.37681
2020,Hamburg,Full Time,0.39747,231,617,0.35882,0.43612
2020,Hamburg,Part Time,0.16905,142,617,0.13945,0.19865
2020,Hamburg,Not Working,0.43348,244,617,0.39435,0.47262
2020,Lower Saxony,Full Time,0.38102,1033,2955,0.36350,0.39853
2020,Lower Saxony,Part Time,0.25373,788,2955,0.23803,0.26942
2020,Lower Saxony,Not Working,0.36526,1134,2955,0.34789,0.38262
2020,Bremen,Full Time,0.36801,83,318,0.31492,0.42110
2020,Bremen,Part Time,0.20910,62,318,0.16433,0.25387
2020,Bremen,Not Working,0.42289,173,318,0.36850,0.47727
2020,North Rhine-Westphalia,Full Time,0.36909,2208,6706,0.35754,0.38064
2020,North Rhine-Westphalia,Part Time,0.25931,1753,6706,0.24882,0.26980
2020,North Rhine-Westphalia,Not Working,0.37160,2745,6706,0.36004,0.38317
2020,Hesse,Full Time,0.39616,813,2131,0.37538,0.41693
2020,Hesse,Part Time,0.24151,584,2131,0.22333,0.25968
2020,Hesse,Not Working,0.36234,734,2131,0.34192,0.38275
2020,"Rhineland-Palatinate, Saarland",Full Time,0.35947,565,1610,0.33602,0.38291
2020,"Rhineland-Palatinate, Saarland",Part Time,0.24409,395,1610,0.22310,0.26507
2020,"Rhineland-Palatinate, Saarland",Not Working,0.39645,650,1610,0.37255,0.42035
2020,Baden-Wuerttemberg,Full Time,0.40648,1288,3280,0.38967,0.42329
2020,Baden-Wuerttemberg,Part Time,0.25126,941,3280,0.23641,0.26610
2020,Baden-Wuerttemberg,Not Working,0.34226,1051,3280,0.32602,0.35850
2020,Bavaria,Full Time,0.41135,1870,4474,0.39693,0.42577
2020,Bavaria,Part Time,0.27078,1262,4474,0.25776,0.28380
2020,Bavaria,Not Working,0.31787,1342,4474,0.30423,0.33152
2020,Berlin,Full Time,0.35596,514,1396,0.33083,0.38108
2020,Berlin,Part Time,0.29047,394,1396,0.26664,0.31429
2020,Berlin,Not Working,0.35357,488,1396,0.32849,0.37866
2020,Brandenburg,Full Time,0.39866,437,1185,0.37077,0.42655
2020,Brandenburg,Part Time,0.20418,246,1185,0.18122,0.22714
2020,Brandenburg,Not Working,0.39716,502,1185,0.36929,0.42503
2020,Mecklenburg-Western Pomerania,Full Time,0.35694,198,549,0.31682,0.39705
2020,Mecklenburg-Western Pomerania,Part Time,0.18687,111,549,0.15423,0.21950
2020,Mecklenburg-Western Pomerania,Not Working,0.45620,240,549,0.41450,0.49790
2020,Saxony,Full Time,0.44176,673,1701,0.41815,0.46537
2020,Saxony,Part Time,0.22309,372,1701,0.20330,0.24288
2020,Saxony,Not Working,0.33515,656,1701,0.31271,0.35759
2020,Saxony-Anhalt,Full Time,0.36632,370,1001,0.33645,0.39618
2020,Saxony-Anhalt,Part Time,0.18782,203,1001,0.16361,0.21203
2020,Saxony-Anhalt,Not Working,0.44586,428,1001,0.41506,0.47667
2020,Thuringa,Full Time,0.35926,385,991,0.32937,0.38914
2020,Thuringa,Part Time,0.26641,246,991,0.23887,0.29395
2020,Thuringa,Not Working,0.37433,360,991,0.34419,0.40448
2021,Schleswig-Holstein,Full Time,0.38129,282,873,0.34905,0.41352
2021,Schleswig-Holstein,Part Time,0.23338,209,873,0.20531,0.26146
2021,Schleswig-Holstein,Not Working,0.38533,382,873,0.35303,0.41763
2021,Hamburg,Full Time,0.31247,148,458,0.26997,0.35496
2021,Hamburg,Part Time,0.27342,119,458,0.23256,0.31429
