"e11103","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2016","AkademikerIn","Baden-Wuerttemberg","256","","",""
"Teilzeit","2016","AkademikerIn","Bayern","264","","",""
"Teilzeit","2016","AkademikerIn","Saarland","","","",""
"Teilzeit","2016","AkademikerIn","Berlin","119","","",""
"Teilzeit","2016","AkademikerIn","Brandenburg","49","0.165896774858826","0.120417827808572","0.21137572190908"
"Teilzeit","2016","AkademikerIn","Mecklenburg-Vorpommern","20","","",""
"Teilzeit","2016","AkademikerIn","Sachsen","92","0.199451190987518","0.161098813756872","0.237803568218165"
"Teilzeit","2016","AkademikerIn","Sachsen-Anhalt","50","0.263023940264418","0.204579369404334","0.321468511124501"
"Teilzeit","2016","AkademikerIn","Thueringen","61","0.327963676919664","0.266346058785507","0.38958129505382"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Schleswig-Holstein","96","0.870525031595215","0.806309958663249","0.934740104527181"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Hamburg","30","0.619823761940874","0.461252882105843","0.778394641775905"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Niedersachsen","248","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Bremen","23","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Nordrhein-Westfalen","474","0.708223143474065","0.671259863426783","0.745186423521347"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Hessen","151","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","116","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Baden-Wuerttemberg","207","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Bayern","250","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Berlin","54","0.777465889843443","0.675560519709577","0.879371259977309"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Brandenburg","74","0.934137776237851","0.879091942721097","0.989183609754606"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","44","0.803465189666526","0.688630672170137","0.918299707162915"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Sachsen","104","","",""
"nicht erwerbstätig","2016","(noch) kein Abschluss","Sachsen-Anhalt","50","0.766526881740756","0.657654874210625","0.875398889270886"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Thueringen","41","0.891638991845645","0.800820794219253","0.982457189472037"
"nicht erwerbstätig","2016","Hauptschule","Schleswig-Holstein","152","","",""
"nicht erwerbstätig","2016","Hauptschule","Hamburg","54","0.70969402256506","0.615392946075201","0.803995099054919"
"nicht erwerbstätig","2016","Hauptschule","Niedersachsen","407","0.556388585676207","0.521090900548909","0.591686270803505"
"nicht erwerbstätig","2016","Hauptschule","Bremen","34","0.601975208477808","0.476001922221886","0.727948494733731"
"nicht erwerbstätig","2016","Hauptschule","Nordrhein-Westfalen","866","0.526115159006969","0.502080794481258","0.550149523532679"
"nicht erwerbstätig","2016","Hauptschule","Hessen","248","","",""
"nicht erwerbstätig","2016","Hauptschule","Rheinland-Pfalz,Saarland","329","0.487605890930719","0.449953696502325","0.525258085359112"
"nicht erwerbstätig","2016","Hauptschule","Baden-Wuerttemberg","424","0.450841596787125","0.419016033334996","0.482667160239254"
"nicht erwerbstätig","2016","Hauptschule","Bayern","589","0.381449826946521","0.356525317323572","0.406374336569471"
"nicht erwerbstätig","2016","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","2016","Hauptschule","Berlin","110","","",""
"nicht erwerbstätig","2016","Hauptschule","Brandenburg","172","","",""
"nicht erwerbstätig","2016","Hauptschule","Mecklenburg-Vorpommern","70","0.599381134768583","0.507807810210379","0.690954459326788"
"nicht erwerbstätig","2016","Hauptschule","Sachsen","224","","",""
"nicht erwerbstätig","2016","Hauptschule","Sachsen-Anhalt","158","","",""
"nicht erwerbstätig","2016","Hauptschule","Thueringen","175","","",""
"nicht erwerbstätig","2016","Realschule","Schleswig-Holstein","62","0.324206244647402","0.262354133784151","0.386058355510652"
"nicht erwerbstätig","2016","Realschule","Hamburg","33","0.568851280450571","0.458947227063655","0.678755333837486"
"nicht erwerbstätig","2016","Realschule","Niedersachsen","193","","",""
"nicht erwerbstätig","2016","Realschule","Bremen","9","0.618728152863119","0.447752389267805","0.789703916458434"
"nicht erwerbstätig","2016","Realschule","Nordrhein-Westfalen","280","","",""
"nicht erwerbstätig","2016","Realschule","Hessen","92","0.280415428842685","0.233287619614714","0.327543238070656"
"nicht erwerbstätig","2016","Realschule","Rheinland-Pfalz,Saarland","88","0.341412328770075","0.285266278808235","0.397558378731914"
"nicht erwerbstätig","2016","Realschule","Baden-Wuerttemberg","155","","",""
"nicht erwerbstätig","2016","Realschule","Bayern","223","","",""
"nicht erwerbstätig","2016","Realschule","Saarland","","","",""
"nicht erwerbstätig","2016","Realschule","Berlin","85","0.434783959362657","0.368366050158115","0.501201868567199"
"nicht erwerbstätig","2016","Realschule","Brandenburg","83","0.220064408413888","0.174672611448259","0.265456205379517"
"nicht erwerbstätig","2016","Realschule","Mecklenburg-Vorpommern","67","0.233672041280348","0.177108111741616","0.29023597081908"
"nicht erwerbstätig","2016","Realschule","Sachsen","136","","",""
"nicht erwerbstätig","2016","Realschule","Sachsen-Anhalt","91","0.311099548085265","0.260768689910359","0.36143040626017"
"nicht erwerbstätig","2016","Realschule","Thueringen","89","0.206536736777632","0.16412596883947","0.248947504715795"
"nicht erwerbstätig","2016","(Fach-)Abitur","Schleswig-Holstein","68","0.370748556564867","0.2959074940812","0.445589619048534"
"nicht erwerbstätig","2016","(Fach-)Abitur","Hamburg","23","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Niedersachsen","143","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Bremen","38","0.82285761604712","0.719088048151752","0.926627183942489"
"nicht erwerbstätig","2016","(Fach-)Abitur","Nordrhein-Westfalen","362","0.268067610394002","0.242365846875745","0.293769373912259"
"nicht erwerbstätig","2016","(Fach-)Abitur","Hessen","135","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","102","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Baden-Wuerttemberg","144","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Bayern","178","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Berlin","54","0.21159336842371","0.148107701052108","0.275079035795312"
"nicht erwerbstätig","2016","(Fach-)Abitur","Brandenburg","61","0.197083162403215","0.132111064679618","0.262055260126812"
"nicht erwerbstätig","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","Sachsen","47","0.191021324533385","0.12913542543232","0.25290722363445"
"nicht erwerbstätig","2016","(Fach-)Abitur","Sachsen-Anhalt","32","0.258035677254944","0.158342916842637","0.35772843766725"
"nicht erwerbstätig","2016","(Fach-)Abitur","Thueringen","29","","",""
"nicht erwerbstätig","2016","AkademikerIn","Schleswig-Holstein","77","0.264011811381236","0.202142129058678","0.325881493703794"
"nicht erwerbstätig","2016","AkademikerIn","Hamburg","38","0.223816807689533","0.158826586782726","0.288807028596339"
"nicht erwerbstätig","2016","AkademikerIn","Niedersachsen","195","","",""
"nicht erwerbstätig","2016","AkademikerIn","Bremen","21","","",""
"nicht erwerbstätig","2016","AkademikerIn","Nordrhein-Westfalen","412","0.266867984619025","0.242128637275778","0.291607331962272"
"nicht erwerbstätig","2016","AkademikerIn","Hessen","126","","",""
"nicht erwerbstätig","2016","AkademikerIn","Rheinland-Pfalz,Saarland","130","","",""
"nicht erwerbstätig","2016","AkademikerIn","Baden-Wuerttemberg","227","","",""
"nicht erwerbstätig","2016","AkademikerIn","Bayern","264","","",""
"nicht erwerbstätig","2016","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","2016","AkademikerIn","Berlin","119","","",""
"nicht erwerbstätig","2016","AkademikerIn","Brandenburg","114","","",""
"nicht erwerbstätig","2016","AkademikerIn","Mecklenburg-Vorpommern","70","0.440716403609276","0.360459006211566","0.520973801006986"
"nicht erwerbstätig","2016","AkademikerIn","Sachsen","152","","",""
"nicht erwerbstätig","2016","AkademikerIn","Sachsen-Anhalt","82","0.344879280634132","0.281781502932328","0.407977058335936"
"nicht erwerbstätig","2016","AkademikerIn","Thueringen","65","0.233472725025795","0.177949134590558","0.288996315461031"
"Vollzeit","2017","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Vollzeit","2017","(noch) kein Abschluss","Hamburg","1","","",""
"Vollzeit","2017","(noch) kein Abschluss","Niedersachsen","18","","",""
"Vollzeit","2017","(noch) kein Abschluss","Bremen","3","","",""
"Vollzeit","2017","(noch) kein Abschluss","Nordrhein-Westfalen","36","0.0914156351844227","0.0703499050652498","0.112481365303596"
"Vollzeit","2017","(noch) kein Abschluss","Hessen","12","","",""
"Vollzeit","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.0614143745385146","0.0237389844395109","0.0990897646375183"
"Vollzeit","2017","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Vollzeit","2017","(noch) kein Abschluss","Bayern","21","","",""
"Vollzeit","2017","(noch) kein Abschluss","Saarland","","","",""
"Vollzeit","2017","(noch) kein Abschluss","Berlin","2","","",""
"Vollzeit","2017","(noch) kein Abschluss","Brandenburg","2","","",""
"Vollzeit","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Vollzeit","2017","(noch) kein Abschluss","Sachsen","2","","",""
"Vollzeit","2017","(noch) kein Abschluss","Sachsen-Anhalt","4","0.154466319796387","0.0709898262093412","0.237942813383434"
"Vollzeit","2017","(noch) kein Abschluss","Thueringen","1","","",""
"Vollzeit","2017","Hauptschule","Schleswig-Holstein","79","0.266696912948626","0.2180914278349","0.315302398062353"
"Vollzeit","2017","Hauptschule","Hamburg","26","","",""
"Vollzeit","2017","Hauptschule","Niedersachsen","209","","",""
"Vollzeit","2017","Hauptschule","Bremen","14","","",""
"Vollzeit","2017","Hauptschule","Nordrhein-Westfalen","459","0.272800896166381","0.252132811600711","0.293468980732051"
"Vollzeit","2017","Hauptschule","Hessen","142","","",""
"Vollzeit","2017","Hauptschule","Rheinland-Pfalz,Saarland","213","","",""
"Vollzeit","2017","Hauptschule","Baden-Wuerttemberg","287","","",""
"Vollzeit","2017","Hauptschule","Bayern","511","0.340491961490194","0.316566796399908","0.36441712658048"
"Vollzeit","2017","Hauptschule","Saarland","","","",""
"Vollzeit","2017","Hauptschule","Berlin","26","","",""
"Vollzeit","2017","Hauptschule","Brandenburg","40","0.160142272986779","0.115217699389504","0.205066846584053"
"Vollzeit","2017","Hauptschule","Mecklenburg-Vorpommern","16","","",""
"Vollzeit","2017","Hauptschule","Sachsen","46","0.206825641226099","0.162858744450028","0.25079253800217"
"Vollzeit","2017","Hauptschule","Sachsen-Anhalt","37","0.156226845041381","0.110003156180573","0.202450533902188"
"Vollzeit","2017","Hauptschule","Thueringen","51","0.157550432807237","0.112116391302948","0.202984474311526"
"Vollzeit","2017","Realschule","Schleswig-Holstein","114","","",""
"Vollzeit","2017","Realschule","Hamburg","31","0.334138214408366","0.230124725370028","0.438151703446704"
"Vollzeit","2017","Realschule","Niedersachsen","325","0.481561893367184","0.446429147340061","0.516694639394307"
"Vollzeit","2017","Realschule","Bremen","20","","",""
"Vollzeit","2017","Realschule","Nordrhein-Westfalen","457","0.444873397017125","0.416038426810884","0.473708367223365"
"Vollzeit","2017","Realschule","Hessen","179","","",""
"Vollzeit","2017","Realschule","Rheinland-Pfalz,Saarland","124","","",""
"Vollzeit","2017","Realschule","Baden-Wuerttemberg","306","0.49350260928203","0.456386278647962","0.530618939916099"
"Vollzeit","2017","Realschule","Bayern","421","0.429062913109163","0.398185270896743","0.459940555321584"
"Vollzeit","2017","Realschule","Saarland","","","",""
"Vollzeit","2017","Realschule","Berlin","96","0.396510065974078","0.333699565436825","0.459320566511331"
"Vollzeit","2017","Realschule","Brandenburg","189","","",""
"Vollzeit","2017","Realschule","Mecklenburg-Vorpommern","96","0.41402077090829","0.352470111025964","0.475571430790616"
"Vollzeit","2017","Realschule","Sachsen","379","0.596905721018969","0.560620002871124","0.633191439166815"
"Vollzeit","2017","Realschule","Sachsen-Anhalt","173","","",""
"Vollzeit","2017","Realschule","Thueringen","192","","",""
"Vollzeit","2017","(Fach-)Abitur","Schleswig-Holstein","49","0.292270617516455","0.227258343351886","0.357282891681023"
"Vollzeit","2017","(Fach-)Abitur","Hamburg","42","0.599945451781607","0.497587345201014","0.7023035583622"
"Vollzeit","2017","(Fach-)Abitur","Niedersachsen","169","","",""
"Vollzeit","2017","(Fach-)Abitur","Bremen","8","0.101652878259904","0.0245440656451391","0.178761690874668"
"Vollzeit","2017","(Fach-)Abitur","Nordrhein-Westfalen","450","0.429353910528008","0.402661498728874","0.456046322327142"
"Vollzeit","2017","(Fach-)Abitur","Hessen","114","","",""
"Vollzeit","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","118","","",""
"Vollzeit","2017","(Fach-)Abitur","Baden-Wuerttemberg","193","","",""
"Vollzeit","2017","(Fach-)Abitur","Bayern","218","","",""
"Vollzeit","2017","(Fach-)Abitur","Saarland","","","",""
"Vollzeit","2017","(Fach-)Abitur","Berlin","61","0.319486325380516","0.25136918558091","0.387603465180122"
"Vollzeit","2017","(Fach-)Abitur","Brandenburg","52","0.414468385964242","0.33716354856695","0.491773223361534"
"Vollzeit","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","27","","",""
"Vollzeit","2017","(Fach-)Abitur","Sachsen","71","0.539243654229801","0.46475123963196","0.613736068827642"
"Vollzeit","2017","(Fach-)Abitur","Sachsen-Anhalt","35","0.507036900859259","0.414446477685252","0.599627324033266"
"Vollzeit","2017","(Fach-)Abitur","Thueringen","40","0.395413446792023","0.306818261841703","0.484008631742342"
"Vollzeit","2017","AkademikerIn","Schleswig-Holstein","104","","",""
"Vollzeit","2017","AkademikerIn","Hamburg","94","0.544290279442788","0.473098704340859","0.615481854544716"
"Vollzeit","2017","AkademikerIn","Niedersachsen","267","","",""
"Vollzeit","2017","AkademikerIn","Bremen","25","","",""
"Vollzeit","2017","AkademikerIn","Nordrhein-Westfalen","566","0.483674600035831","0.457571917030011","0.50977728304165"
"Vollzeit","2017","AkademikerIn","Hessen","251","","",""
"Vollzeit","2017","AkademikerIn","Rheinland-Pfalz,Saarland","126","","",""
"Vollzeit","2017","AkademikerIn","Baden-Wuerttemberg","407","0.485624299381068","0.453809121980662","0.517439476781474"
"Vollzeit","2017","AkademikerIn","Bayern","516","0.521626778365542","0.492120271324542","0.551133285406543"
"Vollzeit","2017","AkademikerIn","Saarland","","","",""
"Vollzeit","2017","AkademikerIn","Berlin","174","","",""
"Vollzeit","2017","AkademikerIn","Brandenburg","112","","",""
"Vollzeit","2017","AkademikerIn","Mecklenburg-Vorpommern","62","0.468500243726308","0.38755746516228","0.549443022290337"
"Vollzeit","2017","AkademikerIn","Sachsen","195","","",""
"Vollzeit","2017","AkademikerIn","Sachsen-Anhalt","99","0.388318711046958","0.325333160524389","0.451304261569526"
"Vollzeit","2017","AkademikerIn","Thueringen","112","","",""
"Teilzeit","2017","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"Teilzeit","2017","(noch) kein Abschluss","Hamburg","3","","",""
"Teilzeit","2017","(noch) kein Abschluss","Niedersachsen","31","0.163337387276813","0.125412906619874","0.201261867933751"
"Teilzeit","2017","(noch) kein Abschluss","Bremen","7","0.405192855246414","0.264841005810529","0.545544704682298"
"Teilzeit","2017","(noch) kein Abschluss","Nordrhein-Westfalen","78","0.14894539312139","0.122921282471296","0.174969503771485"
"Teilzeit","2017","(noch) kein Abschluss","Hessen","20","","",""
"Teilzeit","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Teilzeit","2017","(noch) kein Abschluss","Baden-Wuerttemberg","30","0.163839817850934","0.120943546486894","0.206736089214974"
"Teilzeit","2017","(noch) kein Abschluss","Bayern","35","0.162523083944562","0.124091311886503","0.200954856002621"
"Teilzeit","2017","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","2017","(noch) kein Abschluss","Berlin","6","0.0450195809612837","-0.00462920658938135","0.0946683685119488"
"Teilzeit","2017","(noch) kein Abschluss","Brandenburg","2","","",""
"Teilzeit","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.173324860376863","0.066240674178071","0.280409046575656"
"Teilzeit","2017","(noch) kein Abschluss","Sachsen","7","0.149132046543373","0.0876611130656536","0.210602980021093"
"Teilzeit","2017","(noch) kein Abschluss","Sachsen-Anhalt","5","0.153672925703594","0.0703720360294613","0.236973815377727"
"Teilzeit","2017","(noch) kein Abschluss","Thueringen","2","","",""
"Teilzeit","2017","Hauptschule","Schleswig-Holstein","72","0.219204506261189","0.17373419584574","0.264674816676638"
"Teilzeit","2017","Hauptschule","Hamburg","12","","",""
"Teilzeit","2017","Hauptschule","Niedersachsen","179","","",""
"Teilzeit","2017","Hauptschule","Bremen","12","","",""
"Teilzeit","2017","Hauptschule","Nordrhein-Westfalen","392","0.207150383212343","0.188344707325536","0.225956059099151"
"Teilzeit","2017","Hauptschule","Hessen","101","","",""
"Teilzeit","2017","Hauptschule","Rheinland-Pfalz,Saarland","149","","",""
"Teilzeit","2017","Hauptschule","Baden-Wuerttemberg","222","","",""
"Teilzeit","2017","Hauptschule","Bayern","387","0.253470608965238","0.231508263214423","0.275432954716054"
"Teilzeit","2017","Hauptschule","Saarland","","","",""
"Teilzeit","2017","Hauptschule","Berlin","40","0.227978467218291","0.165098594008048","0.290858340428535"
"Teilzeit","2017","Hauptschule","Brandenburg","28","","",""
"Teilzeit","2017","Hauptschule","Mecklenburg-Vorpommern","30","0.245678376476561","0.165952220460778","0.325404532492344"
"Teilzeit","2017","Hauptschule","Sachsen","50","0.105773478334457","0.0723884724363269","0.139158484232588"
"Teilzeit","2017","Hauptschule","Sachsen-Anhalt","36","0.122530703355399","0.0807849458726504","0.164276460838148"
"Teilzeit","2017","Hauptschule","Thueringen","42","0.172676610027671","0.125540469187144","0.219812750868197"
"Teilzeit","2017","Realschule","Schleswig-Holstein","75","0.203071646594977","0.154452816845154","0.251690476344799"
"Teilzeit","2017","Realschule","Hamburg","18","","",""
"Teilzeit","2017","Realschule","Niedersachsen","245","","",""
"Teilzeit","2017","Realschule","Bremen","16","","",""
"Teilzeit","2017","Realschule","Nordrhein-Westfalen","360","0.258270895227717","0.232874875071192","0.283666915384242"
"Teilzeit","2017","Realschule","Hessen","125","","",""
"Teilzeit","2017","Realschule","Rheinland-Pfalz,Saarland","84","0.234710357345629","0.186510149439045","0.282910565252213"
"Teilzeit","2017","Realschule","Baden-Wuerttemberg","233","","",""
"Teilzeit","2017","Realschule","Bayern","335","0.289672646469205","0.261373552731664","0.317971740206746"
"Teilzeit","2017","Realschule","Saarland","","","",""
"Teilzeit","2017","Realschule","Berlin","54","0.176337366718543","0.127402660196323","0.225272073240764"
"Teilzeit","2017","Realschule","Brandenburg","77","0.197542587430402","0.157352515688991","0.237732659171813"
"Teilzeit","2017","Realschule","Mecklenburg-Vorpommern","76","0.357136849191388","0.297260248710037","0.417013449672739"
"Teilzeit","2017","Realschule","Sachsen","173","","",""
"Teilzeit","2017","Realschule","Sachsen-Anhalt","95","0.248233113707398","0.204096842951603","0.292369384463192"
"Teilzeit","2017","Realschule","Thueringen","102","","",""
"Teilzeit","2017","(Fach-)Abitur","Schleswig-Holstein","67","0.375958181120332","0.306719978824589","0.445196383416074"
"Teilzeit","2017","(Fach-)Abitur","Hamburg","28","","",""
"Teilzeit","2017","(Fach-)Abitur","Niedersachsen","167","","",""
"Teilzeit","2017","(Fach-)Abitur","Bremen","12","","",""
"Teilzeit","2017","(Fach-)Abitur","Nordrhein-Westfalen","432","0.318374413615047","0.29325331065995","0.343495516570144"
"Teilzeit","2017","(Fach-)Abitur","Hessen","138","","",""
"Teilzeit","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","77","0.255754477320625","0.206136437379797","0.305372517261454"
"Teilzeit","2017","(Fach-)Abitur","Baden-Wuerttemberg","181","","",""
"Teilzeit","2017","(Fach-)Abitur","Bayern","206","","",""
"Teilzeit","2017","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","2017","(Fach-)Abitur","Berlin","71","0.444364094443192","0.371774149076674","0.516954039809709"
"Teilzeit","2017","(Fach-)Abitur","Brandenburg","46","0.345262415738333","0.270652924228475","0.41987190724819"
"Teilzeit","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","19","","",""
"Teilzeit","2017","(Fach-)Abitur","Sachsen","49","0.24705407004624","0.182598304771775","0.311509835320706"
"Teilzeit","2017","(Fach-)Abitur","Sachsen-Anhalt","26","","",""
"Teilzeit","2017","(Fach-)Abitur","Thueringen","34","0.339539439983786","0.253732242400372","0.4253466375672"
"Teilzeit","2017","AkademikerIn","Schleswig-Holstein","52","0.23572817901901","0.183007852450982","0.288448505587039"
"Teilzeit","2017","AkademikerIn","Hamburg","49","0.262141704689611","0.199274564027897","0.325008845351326"
"Teilzeit","2017","AkademikerIn","Niedersachsen","163","","",""
"Teilzeit","2017","AkademikerIn","Bremen","15","","",""
"Teilzeit","2017","AkademikerIn","Nordrhein-Westfalen","354","0.265224491380279","0.242165998808864","0.288282983951695"
"Teilzeit","2017","AkademikerIn","Hessen","167","","",""
"Teilzeit","2017","AkademikerIn","Rheinland-Pfalz,Saarland","76","0.25191632615479","0.205149560065035","0.298683092244544"
"Teilzeit","2017","AkademikerIn","Baden-Wuerttemberg","290","","",""
"Teilzeit","2017","AkademikerIn","Bayern","314","0.249595695683237","0.224032176785876","0.275159214580599"
"Teilzeit","2017","AkademikerIn","Saarland","","","",""
"Teilzeit","2017","AkademikerIn","Berlin","128","","",""
"Teilzeit","2017","AkademikerIn","Brandenburg","51","0.172057680048938","0.126268284592017","0.217847075505859"
"Teilzeit","2017","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"Teilzeit","2017","AkademikerIn","Sachsen","107","","",""
"Teilzeit","2017","AkademikerIn","Sachsen-Anhalt","50","0.207101090500015","0.154730885233352","0.259471295766678"
"Teilzeit","2017","AkademikerIn","Thueringen","60","0.254634886666021","0.199859123457448","0.309410649874594"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Schleswig-Holstein","127","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Hamburg","46","0.718821510746783","0.594208133055275","0.84343488843829"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Niedersachsen","316","0.761990210801016","0.718301043765453","0.805679377836579"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Bremen","37","0.359314612164182","0.222144652456136","0.496484571872229"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Nordrhein-Westfalen","605","0.759638971694187","0.728405569684595","0.790872373703778"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Hessen","220","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","137","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Baden-Wuerttemberg","246","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Bayern","298","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Berlin","59","0.875068677962511","0.795897441598058","0.954239914326964"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Brandenburg","93","0.936679261319826","0.888213988415661","0.985144534223991"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","40","0.713140699914376","0.585187971509249","0.841093428319504"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Sachsen","120","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","Sachsen-Anhalt","63","0.691860754500018","0.585209811871727","0.79851169712831"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Thueringen","52","0.622022487957419","0.493877161945933","0.750167813968904"
"nicht erwerbstätig","2017","Hauptschule","Schleswig-Holstein","167","","",""
"nicht erwerbstätig","2017","Hauptschule","Hamburg","71","0.685548629837612","0.598385920480325","0.772711339194898"
"nicht erwerbstätig","2017","Hauptschule","Niedersachsen","465","0.567199056953088","0.533949533537929","0.600448580368247"
"nicht erwerbstätig","2017","Hauptschule","Bremen","29","","",""
"nicht erwerbstätig","2017","Hauptschule","Nordrhein-Westfalen","933","0.520048720621276","0.496865633942457","0.543231807300094"
"nicht erwerbstätig","2017","Hauptschule","Hessen","281","","",""
"nicht erwerbstätig","2017","Hauptschule","Rheinland-Pfalz,Saarland","305","0.479879983519249","0.441965663146561","0.517794303891937"
"nicht erwerbstätig","2017","Hauptschule","Baden-Wuerttemberg","436","0.46057840068549","0.42879882190252","0.49235797946846"
"nicht erwerbstätig","2017","Hauptschule","Bayern","609","0.406037429544568","0.381243004680312","0.430831854408823"
"nicht erwerbstätig","2017","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","2017","Hauptschule","Berlin","105","","",""
"nicht erwerbstätig","2017","Hauptschule","Brandenburg","188","","",""
"nicht erwerbstätig","2017","Hauptschule","Mecklenburg-Vorpommern","66","0.614318237889468","0.52417143362156","0.704465042157375"
"nicht erwerbstätig","2017","Hauptschule","Sachsen","230","","",""
"nicht erwerbstätig","2017","Hauptschule","Sachsen-Anhalt","164","","",""
"nicht erwerbstätig","2017","Hauptschule","Thueringen","154","","",""
"nicht erwerbstätig","2017","Realschule","Schleswig-Holstein","74","0.318226518851696","0.261932992713879","0.374520044989514"
"nicht erwerbstätig","2017","Realschule","Hamburg","30","0.550328582472286","0.440631968642642","0.66002519630193"
"nicht erwerbstätig","2017","Realschule","Niedersachsen","207","","",""
"nicht erwerbstätig","2017","Realschule","Bremen","12","","",""
"nicht erwerbstätig","2017","Realschule","Nordrhein-Westfalen","324","0.296855707755158","0.270346289426382","0.323365126083935"
"nicht erwerbstätig","2017","Realschule","Hessen","107","","",""
"nicht erwerbstätig","2017","Realschule","Rheinland-Pfalz,Saarland","89","0.306568782576115","0.254132061670142","0.359005503482087"
"nicht erwerbstätig","2017","Realschule","Baden-Wuerttemberg","158","","",""
"nicht erwerbstätig","2017","Realschule","Bayern","231","","",""
"nicht erwerbstätig","2017","Realschule","Saarland","","","",""
"nicht erwerbstätig","2017","Realschule","Berlin","83","0.427152567307379","0.363636861786819","0.490668272827938"
"nicht erwerbstätig","2017","Realschule","Brandenburg","111","","",""
"nicht erwerbstätig","2017","Realschule","Mecklenburg-Vorpommern","74","0.228842379900322","0.176347089507727","0.281337670292917"
"nicht erwerbstätig","2017","Realschule","Sachsen","150","","",""
"nicht erwerbstätig","2017","Realschule","Sachsen-Anhalt","100","","",""
"nicht erwerbstätig","2017","Realschule","Thueringen","101","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Schleswig-Holstein","72","0.331771201363214","0.264465616369205","0.399076786357222"
"nicht erwerbstätig","2017","(Fach-)Abitur","Hamburg","18","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Niedersachsen","175","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Bremen","39","0.723353464807035","0.609207651755533","0.837499277858537"
"nicht erwerbstätig","2017","(Fach-)Abitur","Nordrhein-Westfalen","439","0.252271675856945","0.228850815514485","0.275692536199405"
"nicht erwerbstätig","2017","(Fach-)Abitur","Hessen","145","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","102","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Baden-Wuerttemberg","173","","",""
