"plb0218","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2012","Bayern","Staedtischer Raum","37","0.130615518840524","0.0927972623402903","0.168433775340757"
"Ja, jede Woche","2012","Bayern","Laendlicher Raum","107","","",""
"Ja, jede Woche","2012","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2012","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2012","Berlin","Staedtischer Raum","16","","",""
"Ja, jede Woche","2012","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2012","Brandenburg","Staedtischer Raum","3","","",""
"Ja, jede Woche","2012","Brandenburg","Laendlicher Raum","26","","",""
"Ja, jede Woche","2012","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.217279825554309","0.00125829488294849","0.433301356225669"
"Ja, jede Woche","2012","Mecklenburg-Vorpommern","Laendlicher Raum","13","","",""
"Ja, jede Woche","2012","Sachsen","Staedtischer Raum","19","","",""
"Ja, jede Woche","2012","Sachsen","Laendlicher Raum","13","","",""
"Ja, jede Woche","2012","Sachsen-Anhalt","Staedtischer Raum","1","","",""
"Ja, jede Woche","2012","Sachsen-Anhalt","Laendlicher Raum","14","","",""
"Ja, jede Woche","2012","Thueringen","Staedtischer Raum","4","0.0319363517505908","-0.0101658974315087","0.0740386009326904"
"Ja, jede Woche","2012","Thueringen","Laendlicher Raum","15","","",""
"Ja, alle 2 Wochen","2012","Schleswig-Holstein","Staedtischer Raum","10","","",""
"Ja, alle 2 Wochen","2012","Schleswig-Holstein","Laendlicher Raum","35","0.211673386999301","0.151494010836675","0.271852763161927"
"Ja, alle 2 Wochen","2012","Hamburg","Staedtischer Raum","24","","",""
"Ja, alle 2 Wochen","2012","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","Niedersachsen","Staedtischer Raum","36","0.213572075813467","0.156915312615292","0.270228839011641"
"Ja, alle 2 Wochen","2012","Niedersachsen","Laendlicher Raum","48","0.158673279005323","0.117049982276788","0.200296575733859"
"Ja, alle 2 Wochen","2012","Bremen","Staedtischer Raum","9","0.16165927452074","0.0540988694913876","0.269219679550093"
"Ja, alle 2 Wochen","2012","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","Nordrhein-Westfalen","Staedtischer Raum","171","","",""
"Ja, alle 2 Wochen","2012","Nordrhein-Westfalen","Laendlicher Raum","2","","",""
"Ja, alle 2 Wochen","2012","Hessen","Staedtischer Raum","38","0.13613818404405","0.094692211748803","0.177584156339298"
"Ja, alle 2 Wochen","2012","Hessen","Laendlicher Raum","19","","",""
"Ja, alle 2 Wochen","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","31","0.194777533080756","0.139475340479666","0.250079725681846"
"Ja, alle 2 Wochen","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","10","","",""
"Ja, alle 2 Wochen","2012","Baden-Wuerttemberg","Staedtischer Raum","88","0.164013085601008","0.135302856949998","0.192723314252019"
"Ja, alle 2 Wochen","2012","Baden-Wuerttemberg","Laendlicher Raum","17","","",""
"Ja, alle 2 Wochen","2012","Bayern","Staedtischer Raum","41","0.11116619220795","0.0758889344043237","0.146443450011577"
"Ja, alle 2 Wochen","2012","Bayern","Laendlicher Raum","96","0.175780608673555","0.145425169699286","0.206136047647824"
"Ja, alle 2 Wochen","2012","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","Berlin","Staedtischer Raum","25","","",""
"Ja, alle 2 Wochen","2012","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","Brandenburg","Staedtischer Raum","1","","",""
"Ja, alle 2 Wochen","2012","Brandenburg","Laendlicher Raum","27","","",""
"Ja, alle 2 Wochen","2012","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Ja, alle 2 Wochen","2012","Mecklenburg-Vorpommern","Laendlicher Raum","21","","",""
"Ja, alle 2 Wochen","2012","Sachsen","Staedtischer Raum","26","","",""
"Ja, alle 2 Wochen","2012","Sachsen","Laendlicher Raum","29","","",""
"Ja, alle 2 Wochen","2012","Sachsen-Anhalt","Staedtischer Raum","2","","",""
"Ja, alle 2 Wochen","2012","Sachsen-Anhalt","Laendlicher Raum","21","","",""
"Ja, alle 2 Wochen","2012","Thueringen","Staedtischer Raum","12","","",""
"Ja, alle 2 Wochen","2012","Thueringen","Laendlicher Raum","18","","",""
"Ja, alle 3-4 Wochen","2012","Schleswig-Holstein","Staedtischer Raum","4","0.0221711697306947","-0.0123213398250897","0.056663679286479"
"Ja, alle 3-4 Wochen","2012","Schleswig-Holstein","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2012","Hamburg","Staedtischer Raum","5","0.0412423744907546","-0.00317255476702974","0.085657303748539"
"Ja, alle 3-4 Wochen","2012","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Niedersachsen","Staedtischer Raum","13","","",""
"Ja, alle 3-4 Wochen","2012","Niedersachsen","Laendlicher Raum","14","","",""
"Ja, alle 3-4 Wochen","2012","Bremen","Staedtischer Raum","4","0.0670164160860619","-0.00604186243998037","0.140074694612104"
"Ja, alle 3-4 Wochen","2012","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Nordrhein-Westfalen","Staedtischer Raum","92","0.099118260293335","0.0805603466585008","0.117676173928169"
"Ja, alle 3-4 Wochen","2012","Nordrhein-Westfalen","Laendlicher Raum","1","","",""
"Ja, alle 3-4 Wochen","2012","Hessen","Staedtischer Raum","29","","",""
"Ja, alle 3-4 Wochen","2012","Hessen","Laendlicher Raum","11","","",""
"Ja, alle 3-4 Wochen","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","18","","",""
"Ja, alle 3-4 Wochen","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","8","0.103186215445499","0.0352400882148718","0.171132342676126"
"Ja, alle 3-4 Wochen","2012","Baden-Wuerttemberg","Staedtischer Raum","60","0.106139321392296","0.0822573193206804","0.130021323463912"
"Ja, alle 3-4 Wochen","2012","Baden-Wuerttemberg","Laendlicher Raum","15","","",""
"Ja, alle 3-4 Wochen","2012","Bayern","Staedtischer Raum","32","0.103917837404592","0.0696712629233925","0.138164411885791"
"Ja, alle 3-4 Wochen","2012","Bayern","Laendlicher Raum","55","0.0958450758972241","0.0723684353523501","0.119321716442098"
"Ja, alle 3-4 Wochen","2012","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Berlin","Staedtischer Raum","9","0.101948319111816","0.053200192190275","0.150696446033358"
"Ja, alle 3-4 Wochen","2012","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Brandenburg","Staedtischer Raum","2","","",""
"Ja, alle 3-4 Wochen","2012","Brandenburg","Laendlicher Raum","13","","",""
"Ja, alle 3-4 Wochen","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","Mecklenburg-Vorpommern","Laendlicher Raum","4","0.0494647656484601","0.0030943983597481","0.095835132937172"
"Ja, alle 3-4 Wochen","2012","Sachsen","Staedtischer Raum","12","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen","Laendlicher Raum","13","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen-Anhalt","Staedtischer Raum","2","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen-Anhalt","Laendlicher Raum","12","","",""
"Ja, alle 3-4 Wochen","2012","Thueringen","Staedtischer Raum","10","","",""
"Ja, alle 3-4 Wochen","2012","Thueringen","Laendlicher Raum","11","","",""
"Seltener","2012","Schleswig-Holstein","Staedtischer Raum","14","","",""
"Seltener","2012","Schleswig-Holstein","Laendlicher Raum","27","","",""
"Seltener","2012","Hamburg","Staedtischer Raum","6","0.0517703037498622","0.00228230848440274","0.101258299015322"
"Seltener","2012","Hamburg","Laendlicher Raum","","","",""
"Seltener","2012","Niedersachsen","Staedtischer Raum","43","0.176517590313045","0.123810235548537","0.229224945077554"
"Seltener","2012","Niedersachsen","Laendlicher Raum","63","0.229201537492093","0.181318530180762","0.277084544803424"
"Seltener","2012","Bremen","Staedtischer Raum","3","","",""
"Seltener","2012","Bremen","Laendlicher Raum","","","",""
"Seltener","2012","Nordrhein-Westfalen","Staedtischer Raum","173","","",""
"Seltener","2012","Nordrhein-Westfalen","Laendlicher Raum","3","","",""
"Seltener","2012","Hessen","Staedtischer Raum","57","0.227853932506226","0.177160906881719","0.278546958130733"
"Seltener","2012","Hessen","Laendlicher Raum","13","","",""
"Seltener","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","47","0.233857953813027","0.174750030761464","0.29296587686459"
"Seltener","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","13","","",""
"Seltener","2012","Baden-Wuerttemberg","Staedtischer Raum","149","","",""
"Seltener","2012","Baden-Wuerttemberg","Laendlicher Raum","17","","",""
"Seltener","2012","Bayern","Staedtischer Raum","68","0.203127686246674","0.15797567489794","0.248279697595407"
"Seltener","2012","Bayern","Laendlicher Raum","122","","",""
"Seltener","2012","Saarland","Staedtischer Raum","","","",""
"Seltener","2012","Saarland","Laendlicher Raum","","","",""
"Seltener","2012","Berlin","Staedtischer Raum","41","0.232588231119302","0.164522999172112","0.300653463066493"
"Seltener","2012","Berlin","Laendlicher Raum","","","",""
"Seltener","2012","Brandenburg","Staedtischer Raum","5","0.468003429371103","0.206629054408622","0.729377804333583"
"Seltener","2012","Brandenburg","Laendlicher Raum","28","","",""
"Seltener","2012","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Seltener","2012","Mecklenburg-Vorpommern","Laendlicher Raum","11","","",""
"Seltener","2012","Sachsen","Staedtischer Raum","33","0.259842178689566","0.187711351995008","0.331973005384124"
"Seltener","2012","Sachsen","Laendlicher Raum","24","","",""
"Seltener","2012","Sachsen-Anhalt","Staedtischer Raum","6","0.457066643011925","0.186272391382471","0.727860894641378"
"Seltener","2012","Sachsen-Anhalt","Laendlicher Raum","27","","",""
"Seltener","2012","Thueringen","Staedtischer Raum","16","","",""
"Seltener","2012","Thueringen","Laendlicher Raum","17","","",""
"Nein, nie","2013","Schleswig-Holstein","Staedtischer Raum","66","0.465517408554427","0.3874925463576","0.543542270751254"
"Nein, nie","2013","Schleswig-Holstein","Laendlicher Raum","146","","",""
"Nein, nie","2013","Hamburg","Staedtischer Raum","100","","",""
"Nein, nie","2013","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2013","Niedersachsen","Staedtischer Raum","235","","",""
"Nein, nie","2013","Niedersachsen","Laendlicher Raum","305","0.359571926927201","0.32775776817398","0.391386085680421"
"Nein, nie","2013","Bremen","Staedtischer Raum","49","0.402803180952555","0.311970053327703","0.493636308577407"
"Nein, nie","2013","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2013","Nordrhein-Westfalen","Staedtischer Raum","1195","","",""
"Nein, nie","2013","Nordrhein-Westfalen","Laendlicher Raum","23","","",""
"Nein, nie","2013","Hessen","Staedtischer Raum","315","0.337328443800477","0.306072738762103","0.368584148838851"
"Nein, nie","2013","Hessen","Laendlicher Raum","70","0.273781520649523","0.216280200627744","0.331282840671302"
"Nein, nie","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","269","","",""
"Nein, nie","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","72","0.287152037163285","0.227230845613063","0.347073228713506"
"Nein, nie","2013","Baden-Wuerttemberg","Staedtischer Raum","760","0.414115919398306","0.390837650566736","0.437394188229877"
"Nein, nie","2013","Baden-Wuerttemberg","Laendlicher Raum","69","0.323324803129438","0.261656557429075","0.384993048829801"
"Nein, nie","2013","Bayern","Staedtischer Raum","439","0.395989618005356","0.366767879033666","0.425211356977045"
"Nein, nie","2013","Bayern","Laendlicher Raum","611","0.432954842195778","0.40787196231953","0.458037722072026"
"Nein, nie","2013","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2013","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2013","Berlin","Staedtischer Raum","216","","",""
"Nein, nie","2013","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2013","Brandenburg","Staedtischer Raum","18","","",""
"Nein, nie","2013","Brandenburg","Laendlicher Raum","165","","",""
"Nein, nie","2013","Mecklenburg-Vorpommern","Staedtischer Raum","12","","",""
"Nein, nie","2013","Mecklenburg-Vorpommern","Laendlicher Raum","107","","",""
"Nein, nie","2013","Sachsen","Staedtischer Raum","179","","",""
"Nein, nie","2013","Sachsen","Laendlicher Raum","175","","",""
"Nein, nie","2013","Sachsen-Anhalt","Staedtischer Raum","32","0.217570585209474","0.137500428295794","0.297640742123155"
"Nein, nie","2013","Sachsen-Anhalt","Laendlicher Raum","165","","",""
"Nein, nie","2013","Thueringen","Staedtischer Raum","65","0.336957500909581","0.269029338485611","0.404885663333551"
"Nein, nie","2013","Thueringen","Laendlicher Raum","138","","",""
"Ja, jede Woche","2013","Schleswig-Holstein","Staedtischer Raum","23","","",""
"Ja, jede Woche","2013","Schleswig-Holstein","Laendlicher Raum","53","0.146343740508908","0.111037919388151","0.181649561629664"
"Ja, jede Woche","2013","Hamburg","Staedtischer Raum","25","","",""
"Ja, jede Woche","2013","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2013","Niedersachsen","Staedtischer Raum","77","0.151894839733487","0.122810010329231","0.180979669137743"
"Ja, jede Woche","2013","Niedersachsen","Laendlicher Raum","117","","",""
"Ja, jede Woche","2013","Bremen","Staedtischer Raum","11","","",""
"Ja, jede Woche","2013","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2013","Nordrhein-Westfalen","Staedtischer Raum","427","0.146912750378305","0.134257228089584","0.159568272667027"
"Ja, jede Woche","2013","Nordrhein-Westfalen","Laendlicher Raum","7","0.0885483499714876","0.0194848685566308","0.157611831386344"
"Ja, jede Woche","2013","Hessen","Staedtischer Raum","134","","",""
"Ja, jede Woche","2013","Hessen","Laendlicher Raum","29","","",""
"Ja, jede Woche","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","79","0.12361925543568","0.0979782110067685","0.149260299864591"
"Ja, jede Woche","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","31","0.162724692123149","0.113838421830001","0.211610962416297"
"Ja, jede Woche","2013","Baden-Wuerttemberg","Staedtischer Raum","200","","",""
"Ja, jede Woche","2013","Baden-Wuerttemberg","Laendlicher Raum","30","0.0787630054946352","0.043249071840534","0.114276939148736"
"Ja, jede Woche","2013","Bayern","Staedtischer Raum","160","","",""
"Ja, jede Woche","2013","Bayern","Laendlicher Raum","242","","",""
"Ja, jede Woche","2013","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2013","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2013","Berlin","Staedtischer Raum","71","0.134826507535437","0.106910493140565","0.16274252193031"
"Ja, jede Woche","2013","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2013","Brandenburg","Staedtischer Raum","6","0.0649691714672234","-0.00016867189558771","0.130107014830035"
"Ja, jede Woche","2013","Brandenburg","Laendlicher Raum","64","0.187095873236679","0.152600637810958","0.2215911086624"
"Ja, jede Woche","2013","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.108487352917068","0.00238025619819809","0.214594449635938"
"Ja, jede Woche","2013","Mecklenburg-Vorpommern","Laendlicher Raum","35","0.0979340646646706","0.0640739622877103","0.131794167041631"
"Ja, jede Woche","2013","Sachsen","Staedtischer Raum","52","0.0988196114909917","0.0730461996469457","0.124593023335038"
"Ja, jede Woche","2013","Sachsen","Laendlicher Raum","65","0.13621065357992","0.106585955250647","0.165835351909193"
"Ja, jede Woche","2013","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Ja, jede Woche","2013","Sachsen-Anhalt","Laendlicher Raum","60","0.106836889010019","0.0782003627487924","0.135473415271245"
"Ja, jede Woche","2013","Thueringen","Staedtischer Raum","25","","",""
"Ja, jede Woche","2013","Thueringen","Laendlicher Raum","52","0.102533126343296","0.0726934470525085","0.132372805634084"
"Ja, alle 2 Wochen","2013","Schleswig-Holstein","Staedtischer Raum","23","","",""
"Ja, alle 2 Wochen","2013","Schleswig-Holstein","Laendlicher Raum","83","0.183987922908092","0.145283492750359","0.222692353065825"
"Ja, alle 2 Wochen","2013","Hamburg","Staedtischer Raum","37","0.129802037902839","0.0875454193949229","0.172058656410755"
"Ja, alle 2 Wochen","2013","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2013","Niedersachsen","Staedtischer Raum","93","0.129739143875485","0.102510225083796","0.156968062667175"
"Ja, alle 2 Wochen","2013","Niedersachsen","Laendlicher Raum","165","","",""
"Ja, alle 2 Wochen","2013","Bremen","Staedtischer Raum","13","","",""
"Ja, alle 2 Wochen","2013","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2013","Nordrhein-Westfalen","Staedtischer Raum","447","0.132117535554931","0.120012549550006","0.144222521559856"
"Ja, alle 2 Wochen","2013","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Ja, alle 2 Wochen","2013","Hessen","Staedtischer Raum","121","","",""
"Ja, alle 2 Wochen","2013","Hessen","Laendlicher Raum","48","0.167791322047822","0.119602870735755","0.215979773359889"
"Ja, alle 2 Wochen","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","93","0.160317693281106","0.131735571535773","0.188899815026439"
"Ja, alle 2 Wochen","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","33","0.214934405894629","0.160530262510028","0.26933854927923"
"Ja, alle 2 Wochen","2013","Baden-Wuerttemberg","Staedtischer Raum","218","","",""
"Ja, alle 2 Wochen","2013","Baden-Wuerttemberg","Laendlicher Raum","32","0.183084013346176","0.132096261473736","0.234071765218616"
"Ja, alle 2 Wochen","2013","Bayern","Staedtischer Raum","143","","",""
"Ja, alle 2 Wochen","2013","Bayern","Laendlicher Raum","212","","",""
"Ja, alle 2 Wochen","2013","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2013","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2013","Berlin","Staedtischer Raum","90","0.175637069444122","0.144535558574181","0.206738580314063"
"Ja, alle 2 Wochen","2013","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2013","Brandenburg","Staedtischer Raum","11","","",""
"Ja, alle 2 Wochen","2013","Brandenburg","Laendlicher Raum","97","0.190914108230815","0.156150594154644","0.225677622306986"
"Ja, alle 2 Wochen","2013","Mecklenburg-Vorpommern","Staedtischer Raum","6","0.179532330686806","0.0485860427148383","0.310478618658774"
"Ja, alle 2 Wochen","2013","Mecklenburg-Vorpommern","Laendlicher Raum","58","0.193967262636286","0.14892265643076","0.239011868841811"
"Ja, alle 2 Wochen","2013","Sachsen","Staedtischer Raum","88","0.138316560976928","0.108500144861569","0.168132977092286"
"Ja, alle 2 Wochen","2013","Sachsen","Laendlicher Raum","102","","",""
"Ja, alle 2 Wochen","2013","Sachsen-Anhalt","Staedtischer Raum","14","","",""
"Ja, alle 2 Wochen","2013","Sachsen-Anhalt","Laendlicher Raum","76","0.188197213461141","0.151962386416506","0.224432040505777"
"Ja, alle 2 Wochen","2013","Thueringen","Staedtischer Raum","33","0.193501207344406","0.136729060259491","0.250273354429321"
"Ja, alle 2 Wochen","2013","Thueringen","Laendlicher Raum","65","0.222559987473259","0.181642418223286","0.263477556723233"
"Ja, alle 3-4 Wochen","2013","Schleswig-Holstein","Staedtischer Raum","13","","",""
"Ja, alle 3-4 Wochen","2013","Schleswig-Holstein","Laendlicher Raum","27","","",""
"Ja, alle 3-4 Wochen","2013","Hamburg","Staedtischer Raum","23","","",""
"Ja, alle 3-4 Wochen","2013","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2013","Niedersachsen","Staedtischer Raum","49","0.0720401577360901","0.0510883221842303","0.09299199328795"
"Ja, alle 3-4 Wochen","2013","Niedersachsen","Laendlicher Raum","70","0.0702950814467845","0.0533467320636473","0.0872434308299218"
"Ja, alle 3-4 Wochen","2013","Bremen","Staedtischer Raum","10","","",""
"Ja, alle 3-4 Wochen","2013","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2013","Nordrhein-Westfalen","Staedtischer Raum","230","","",""
"Ja, alle 3-4 Wochen","2013","Nordrhein-Westfalen","Laendlicher Raum","8","0.164414287581006","0.0743076688724082","0.254520906289604"
"Ja, alle 3-4 Wochen","2013","Hessen","Staedtischer Raum","74","0.107719844245553","0.087224645736894","0.128215042754211"
"Ja, alle 3-4 Wochen","2013","Hessen","Laendlicher Raum","21","","",""
"Ja, alle 3-4 Wochen","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","62","0.0977032297408733","0.0745732422677705","0.120833217213976"
"Ja, alle 3-4 Wochen","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2013","Baden-Wuerttemberg","Staedtischer Raum","152","","",""
"Ja, alle 3-4 Wochen","2013","Baden-Wuerttemberg","Laendlicher Raum","29","","",""
"Ja, alle 3-4 Wochen","2013","Bayern","Staedtischer Raum","89","0.0915024259428136","0.0742750097631505","0.108729842122477"
"Ja, alle 3-4 Wochen","2013","Bayern","Laendlicher Raum","122","","",""
"Ja, alle 3-4 Wochen","2013","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2013","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2013","Berlin","Staedtischer Raum","49","0.0852871260799881","0.0624575259583773","0.108116726201599"
"Ja, alle 3-4 Wochen","2013","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2013","Brandenburg","Staedtischer Raum","5","0.0521622309936907","-0.00660183400289945","0.110926295990281"
"Ja, alle 3-4 Wochen","2013","Brandenburg","Laendlicher Raum","42","0.0768701455800565","0.0533078502592242","0.100432440900889"
"Ja, alle 3-4 Wochen","2013","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Ja, alle 3-4 Wochen","2013","Mecklenburg-Vorpommern","Laendlicher Raum","27","","",""
"Ja, alle 3-4 Wochen","2013","Sachsen","Staedtischer Raum","49","0.126622683511252","0.0979015756994715","0.155343791323032"
"Ja, alle 3-4 Wochen","2013","Sachsen","Laendlicher Raum","53","0.0871665049432594","0.0628043850249129","0.111528624861606"
"Ja, alle 3-4 Wochen","2013","Sachsen-Anhalt","Staedtischer Raum","14","","",""
"Ja, alle 3-4 Wochen","2013","Sachsen-Anhalt","Laendlicher Raum","42","0.0845222732955423","0.0587350960510434","0.110309450540041"
"Ja, alle 3-4 Wochen","2013","Thueringen","Staedtischer Raum","21","","",""
"Ja, alle 3-4 Wochen","2013","Thueringen","Laendlicher Raum","52","0.1269510848178","0.0942026661201602","0.159699503515439"
"Seltener","2013","Schleswig-Holstein","Staedtischer Raum","32","0.180629077700078","0.120451823050643","0.240806332349513"
"Seltener","2013","Schleswig-Holstein","Laendlicher Raum","76","0.254056582427693","0.210571940817652","0.297541224037733"
"Seltener","2013","Hamburg","Staedtischer Raum","58","0.270738111198677","0.214870331677469","0.326605890719886"
"Seltener","2013","Hamburg","Laendlicher Raum","","","",""
"Seltener","2013","Niedersachsen","Staedtischer Raum","131","","",""
"Seltener","2013","Niedersachsen","Laendlicher Raum","217","","",""
"Seltener","2013","Bremen","Staedtischer Raum","29","","",""
"Seltener","2013","Bremen","Laendlicher Raum","","","",""
"Seltener","2013","Nordrhein-Westfalen","Staedtischer Raum","707","0.262536017500479","0.246806389328886","0.278265645672072"
"Seltener","2013","Nordrhein-Westfalen","Laendlicher Raum","17","","",""
"Seltener","2013","Hessen","Staedtischer Raum","235","","",""
"Seltener","2013","Hessen","Laendlicher Raum","63","0.276430629766749","0.21875726764045","0.334103991893047"
"Seltener","2013","Rheinland-Pfalz,Saarland","Staedtischer Raum","130","","",""
"Seltener","2013","Rheinland-Pfalz,Saarland","Laendlicher Raum","61","0.23199892290638","0.176094015504951","0.287903830307809"
"Seltener","2013","Baden-Wuerttemberg","Staedtischer Raum","390","0.236688178167399","0.216600805108723","0.256775551226075"
"Seltener","2013","Baden-Wuerttemberg","Laendlicher Raum","61","0.316070843179937","0.254772359589152","0.377369326770722"
"Seltener","2013","Bayern","Staedtischer Raum","245","","",""
"Seltener","2013","Bayern","Laendlicher Raum","312","0.203949377194285","0.183551789471724","0.224346964916846"
"Seltener","2013","Saarland","Staedtischer Raum","","","",""
"Seltener","2013","Saarland","Laendlicher Raum","","","",""
"Seltener","2013","Berlin","Staedtischer Raum","149","","",""
"Seltener","2013","Berlin","Laendlicher Raum","","","",""
"Seltener","2013","Brandenburg","Staedtischer Raum","15","","",""
"Seltener","2013","Brandenburg","Laendlicher Raum","123","","",""
"Seltener","2013","Mecklenburg-Vorpommern","Staedtischer Raum","8","0.197062560895493","0.0613456279528974","0.332779493838089"
"Seltener","2013","Mecklenburg-Vorpommern","Laendlicher Raum","69","0.231674012865238","0.183610704953544","0.279737320776933"
"Seltener","2013","Sachsen","Staedtischer Raum","147","","",""
"Seltener","2013","Sachsen","Laendlicher Raum","120","","",""
"Seltener","2013","Sachsen-Anhalt","Staedtischer Raum","29","","",""
"Seltener","2013","Sachsen-Anhalt","Laendlicher Raum","104","","",""
"Seltener","2013","Thueringen","Staedtischer Raum","42","0.260215237482589","0.197161523583541","0.323268951381637"
"Seltener","2013","Thueringen","Laendlicher Raum","90","0.230070370026883","0.188669573211613","0.271471166842154"
"Nein, nie","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein, nie","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein, nie","2014","Hamburg","Staedtischer Raum","","","",""
"Nein, nie","2014","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2014","Niedersachsen","Staedtischer Raum","","","",""
"Nein, nie","2014","Niedersachsen","Laendlicher Raum","","","",""
"Nein, nie","2014","Bremen","Staedtischer Raum","","","",""
"Nein, nie","2014","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein, nie","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein, nie","2014","Hessen","Staedtischer Raum","","","",""
"Nein, nie","2014","Hessen","Laendlicher Raum","","","",""
"Nein, nie","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein, nie","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein, nie","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein, nie","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein, nie","2014","Bayern","Staedtischer Raum","","","",""
"Nein, nie","2014","Bayern","Laendlicher Raum","","","",""
"Nein, nie","2014","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2014","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2014","Berlin","Staedtischer Raum","","","",""
"Nein, nie","2014","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2014","Brandenburg","Staedtischer Raum","","","",""
"Nein, nie","2014","Brandenburg","Laendlicher Raum","","","",""
"Nein, nie","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein, nie","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein, nie","2014","Sachsen","Staedtischer Raum","","","",""
"Nein, nie","2014","Sachsen","Laendlicher Raum","","","",""
"Nein, nie","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein, nie","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
