year,pgisced97,sampreg,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,First Stage of Tertiary Education,East,At least once per week,0.09936,37,396,0.06986,0.12886
2015,First Stage of Tertiary Education,East,At least once per month,0.09180,46,396,0.06333,0.12028
2015,First Stage of Tertiary Education,East,Seldom,0.09344,44,396,0.06474,0.12214
2015,First Stage of Tertiary Education,East,Never,0.71061,269,396,0.66589,0.75533
2015,Second Stage of Tertiary Education,West,At least once per week,0.14950,736,4994,0.13961,0.15939
2015,Second Stage of Tertiary Education,West,At least once per month,0.10643,566,4994,0.09788,0.11499
2015,Second Stage of Tertiary Education,West,Seldom,0.16068,773,4994,0.15049,0.17087
2015,Second Stage of Tertiary Education,West,Never,0.58081,2919,4994,0.56712,0.59450
2015,Second Stage of Tertiary Education,East,At least once per week,0.10669,182,1416,0.09060,0.12278
2015,Second Stage of Tertiary Education,East,At least once per month,0.12518,207,1416,0.10794,0.14243
2015,Second Stage of Tertiary Education,East,Seldom,0.16363,231,1416,0.14435,0.18291
2015,Second Stage of Tertiary Education,East,Never,0.60435,796,1416,0.57887,0.62983
2017,Pre-primary Level,West,At least once per week,0.10008,55,345,0.06836,0.13179
2017,Pre-primary Level,West,At least once per month,0.06965,35,345,0.04275,0.09655
2017,Pre-primary Level,West,Seldom,0.07450,61,345,0.04675,0.10225
2017,Pre-primary Level,West,Never,0.29377,194,345,0.24564,0.34190
2017,Pre-primary Level,East,Never,0.28819,41,41,0.14783,0.42855
2017,Primary Level,West,Never,0.77534,345,345,0.73123,0.81944
2017,Primary Level,East,Never,0.70182,47,47,0.56962,0.83402
2017,Lower Secondary Level,West,At least once per week,0.07055,173,2357,0.06021,0.08089
2017,Lower Secondary Level,West,At least once per month,0.05467,130,2357,0.04549,0.06385
2017,Lower Secondary Level,West,Seldom,0.06881,197,2357,0.05859,0.07903
2017,Lower Secondary Level,West,Never,0.75977,1857,2357,0.74252,0.77702
2017,Lower Secondary Level,East,Never,0.83912,321,321,0.79887,0.87938
2017,Upper Secondary Level,West,At least once per week,0.10825,1019,9188,0.10189,0.11460
2017,Upper Secondary Level,West,At least once per month,0.08494,863,9188,0.07923,0.09064
2017,Upper Secondary Level,West,Seldom,0.11539,1110,9188,0.10885,0.12192
2017,Upper Secondary Level,West,Never,0.68223,6196,9188,0.67271,0.69175
2017,Upper Secondary Level,East,At least once per week,0.05963,201,2840,0.05092,0.06834
2017,Upper Secondary Level,East,At least once per month,0.08070,244,2840,0.07068,0.09072
2017,Upper Secondary Level,East,Seldom,0.10105,252,2840,0.08996,0.11214
2017,Upper Secondary Level,East,Never,0.75016,2143,2840,0.73423,0.76608
2017,Post-secondary Non-tertiary Level,West,At least once per week,0.11686,221,1880,0.10234,0.13139
2017,Post-secondary Non-tertiary Level,West,At least once per month,0.11054,204,1880,0.09636,0.12471
2017,Post-secondary Non-tertiary Level,West,Seldom,0.11637,220,1880,0.10187,0.13087
2017,Post-secondary Non-tertiary Level,West,Never,0.65237,1235,1880,0.63083,0.67390
2017,Post-secondary Non-tertiary Level,East,Seldom,0.12280,39,279,0.08422,0.16138
2017,Post-secondary Non-tertiary Level,East,Never,0.70657,240,279,0.65305,0.76010
2017,First Stage of Tertiary Education,West,At least once per week,0.17179,205,1129,0.14978,0.19380
2017,First Stage of Tertiary Education,West,At least once per month,0.11325,171,1129,0.09476,0.13174
2017,First Stage of Tertiary Education,West,Seldom,0.15335,183,1129,0.13233,0.17438
2017,First Stage of Tertiary Education,West,Never,0.55988,570,1129,0.53091,0.58885
2017,First Stage of Tertiary Education,East,At least once per week,0.07856,38,393,0.05192,0.10519
2017,First Stage of Tertiary Education,East,At least once per month,0.13399,60,393,0.10027,0.16772
2017,First Stage of Tertiary Education,East,Seldom,0.13844,52,393,0.10425,0.17263
2017,First Stage of Tertiary Education,East,Never,0.63085,243,393,0.58308,0.67863
2017,Second Stage of Tertiary Education,West,At least once per week,0.15867,811,5066,0.14861,0.16873
2017,Second Stage of Tertiary Education,West,At least once per month,0.10572,597,5066,0.09725,0.11419
2017,Second Stage of Tertiary Education,West,Seldom,0.14722,756,5066,0.13746,0.15698
2017,Second Stage of Tertiary Education,West,Never,0.57838,2902,5066,0.56478,0.59198
2017,Second Stage of Tertiary Education,East,At least once per week,0.12304,183,1428,0.10599,0.14008
2017,Second Stage of Tertiary Education,East,At least once per month,0.10962,211,1428,0.09341,0.12583
2017,Second Stage of Tertiary Education,East,Seldom,0.14503,227,1428,0.12676,0.16330
2017,Second Stage of Tertiary Education,East,Never,0.61338,807,1428,0.58811,0.63865
2019,Pre-primary Level,West,At least once per week,0.09689,52,254,0.06044,0.13334
2019,Pre-primary Level,West,Seldom,0.10086,40,254,0.06375,0.13797
2019,Pre-primary Level,West,Never,0.35102,162,254,0.29220,0.40983
2019,Pre-primary Level,East,Never,0.29366,34,34,0.13827,0.44905
2019,Primary Level,West,Never,0.76708,299,299,0.71909,0.81507
2019,Primary Level,East,Never,0.57551,39,39,0.41836,0.73267
2019,Lower Secondary Level,West,At least once per week,0.06668,157,2030,0.05583,0.07754
2019,Lower Secondary Level,West,At least once per month,0.04892,95,2030,0.03954,0.05831
2019,Lower Secondary Level,West,Seldom,0.07414,148,2030,0.06274,0.08554
2019,Lower Secondary Level,West,Never,0.76271,1630,2030,0.74420,0.78122
2019,Lower Secondary Level,East,Never,0.82540,324,324,0.78400,0.86680
2019,Upper Secondary Level,West,At least once per week,0.11540,1070,8469,0.10859,0.12220
2019,Upper Secondary Level,West,At least once per month,0.07792,715,8469,0.07221,0.08362
2019,Upper Secondary Level,West,Seldom,0.09918,856,8469,0.09281,0.10555
2019,Upper Secondary Level,West,Never,0.69985,5828,8469,0.69009,0.70961
2019,Upper Secondary Level,East,At least once per week,0.07814,217,2591,0.06780,0.08847
2019,Upper Secondary Level,East,At least once per month,0.05847,178,2591,0.04944,0.06751
2019,Upper Secondary Level,East,Seldom,0.08048,200,2591,0.07000,0.09096
2019,Upper Secondary Level,East,Never,0.77347,1996,2591,0.75735,0.78959
2019,Post-secondary Non-tertiary Level,West,At least once per week,0.13226,252,1842,0.11678,0.14773
2019,Post-secondary Non-tertiary Level,West,At least once per month,0.07749,152,1842,0.06528,0.08970
2019,Post-secondary Non-tertiary Level,West,Seldom,0.11659,214,1842,0.10193,0.13125
2019,Post-secondary Non-tertiary Level,West,Never,0.66753,1224,1842,0.64601,0.68905
2019,Post-secondary Non-tertiary Level,East,Seldom,0.13936,34,270,0.09797,0.18074
2019,Post-secondary Non-tertiary Level,East,Never,0.72659,236,270,0.67333,0.77985
2019,First Stage of Tertiary Education,West,At least once per week,0.16931,224,1212,0.14818,0.19043
2019,First Stage of Tertiary Education,West,At least once per month,0.10821,168,1212,0.09071,0.12571
2019,First Stage of Tertiary Education,West,Seldom,0.13618,149,1212,0.11687,0.15550
2019,First Stage of Tertiary Education,West,Never,0.57870,671,1212,0.55089,0.60651
2019,First Stage of Tertiary Education,East,At least once per week,0.11389,66,435,0.08400,0.14378
2019,First Stage of Tertiary Education,East,At least once per month,0.09543,53,435,0.06779,0.12307
2019,First Stage of Tertiary Education,East,Seldom,0.09881,45,435,0.07074,0.12689
2019,First Stage of Tertiary Education,East,Never,0.68538,271,435,0.64169,0.72907
2019,Second Stage of Tertiary Education,West,At least once per week,0.14889,897,5387,0.13938,0.15840
2019,Second Stage of Tertiary Education,West,At least once per month,0.10162,685,5387,0.09355,0.10969
2019,Second Stage of Tertiary Education,West,Seldom,0.12117,716,5387,0.11246,0.12989
2019,Second Stage of Tertiary Education,West,Never,0.62033,3089,5387,0.60736,0.63329
2019,Second Stage of Tertiary Education,East,At least once per week,0.14032,216,1579,0.12318,0.15745
2019,Second Stage of Tertiary Education,East,At least once per month,0.11213,227,1579,0.09656,0.12769
2019,Second Stage of Tertiary Education,East,Seldom,0.11186,200,1579,0.09631,0.12741
2019,Second Stage of Tertiary Education,East,Never,0.62813,936,1579,0.60429,0.65198
2021,Pre-primary Level,West,Never,0.31473,87,87,0.21658,0.41288
2021,Primary Level,West,Never,0.70036,152,152,0.62730,0.77343
2021,Lower Secondary Level,West,At least once per week,0.08193,112,1157,0.06612,0.09774
2021,Lower Secondary Level,West,At least once per month,0.04611,71,1157,0.03402,0.05820
2021,Lower Secondary Level,West,Seldom,0.07391,108,1157,0.05883,0.08899
2021,Lower Secondary Level,West,Never,0.74931,866,1157,0.72433,0.77430
2021,Lower Secondary Level,East,Never,0.78791,179,179,0.72785,0.84796
2021,Upper Secondary Level,West,At least once per week,0.12368,713,5336,0.11484,0.13251
2021,Upper Secondary Level,West,At least once per month,0.08818,513,5336,0.08057,0.09579
2021,Upper Secondary Level,West,Seldom,0.11640,615,5336,0.10780,0.12501
2021,Upper Secondary Level,West,Never,0.66169,3495,5336,0.64900,0.67439
2021,Upper Secondary Level,East,At least once per week,0.10226,164,1623,0.08751,0.11700
2021,Upper Secondary Level,East,At least once per month,0.09484,151,1623,0.08058,0.10910
2021,Upper Secondary Level,East,Seldom,0.11000,173,1623,0.09478,0.12523
2021,Upper Secondary Level,East,Never,0.68866,1135,1623,0.66612,0.71119
2021,Post-secondary Non-tertiary Level,West,At least once per week,0.13247,190,1315,0.11414,0.15080
2021,Post-secondary Non-tertiary Level,West,At least once per month,0.08665,123,1315,0.07144,0.10186
2021,Post-secondary Non-tertiary Level,West,Seldom,0.13223,186,1315,0.11391,0.15055
2021,Post-secondary Non-tertiary Level,West,Never,0.64484,816,1315,0.61897,0.67072
2021,Post-secondary Non-tertiary Level,East,Never,0.71709,152,152,0.64524,0.78893
2021,First Stage of Tertiary Education,West,At least once per week,0.16415,143,731,0.13728,0.19102
2021,First Stage of Tertiary Education,West,At least once per month,0.10661,96,731,0.08422,0.12899
2021,First Stage of Tertiary Education,West,Seldom,0.14100,93,731,0.11576,0.16625
2021,First Stage of Tertiary Education,West,Never,0.57650,399,731,0.54065,0.61234
2021,First Stage of Tertiary Education,East,At least once per week,0.10491,32,266,0.06801,0.14180
2021,First Stage of Tertiary Education,East,At least once per month,0.11284,42,266,0.07474,0.15093
2021,First Stage of Tertiary Education,East,Seldom,0.15954,31,266,0.11545,0.20363
2021,First Stage of Tertiary Education,East,Never,0.62272,161,266,0.56436,0.68108
2021,Second Stage of Tertiary Education,West,At least once per week,0.15511,690,4173,0.14413,0.16610
2021,Second Stage of Tertiary Education,West,At least once per month,0.12123,534,4173,0.11132,0.13113
2021,Second Stage of Tertiary Education,West,Seldom,0.15570,701,4173,0.14470,0.16671
2021,Second Stage of Tertiary Education,West,Never,0.55982,2248,4173,0.54476,0.57489
2021,Second Stage of Tertiary Education,East,At least once per week,0.13626,169,1132,0.11627,0.15626
2021,Second Stage of Tertiary Education,East,At least once per month,0.14150,172,1132,0.12119,0.16181
2021,Second Stage of Tertiary Education,East,Seldom,0.18337,198,1132,0.16082,0.20592
2021,Second Stage of Tertiary Education,East,Never,0.52992,593,1132,0.50083,0.55901
