year,bula_h,regtyp,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,North Rhine-Westphalia,Urban regions,Never,0.76756,3394,4460,0.75516,0.77996
2001,North Rhine-Westphalia,Rural regions,Never,0.81862,92,92,0.73945,0.89779
2001,Hesse,Urban regions,At least once per week,0.08944,105,1171,0.07309,0.10579
2001,Hesse,Urban regions,At least once per month,0.07945,98,1171,0.06395,0.09494
2001,Hesse,Urban regions,Seldom,0.10174,122,1171,0.08442,0.11907
2001,Hesse,Urban regions,Never,0.72937,846,1171,0.70391,0.75483
2001,Hesse,Rural regions,At least once per week,0.12313,34,300,0.08589,0.16038
2001,Hesse,Rural regions,At least once per month,0.11009,35,300,0.07461,0.14557
2001,Hesse,Rural regions,Seldom,0.13230,38,300,0.09390,0.17071
2001,Hesse,Rural regions,Never,0.63447,193,300,0.57988,0.68906
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.06665,73,1018,0.05132,0.08198
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07837,72,1018,0.06185,0.09489
2001,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.13555,134,1018,0.11451,0.15659
2001,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.71943,739,1018,0.69181,0.74704
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.10606,36,325,0.07253,0.13959
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.09189,34,325,0.06044,0.12335
2001,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.20215,66,325,0.15842,0.24588
2001,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.59990,189,325,0.54656,0.65325
2001,Baden-Wuerttemberg,Urban regions,At least once per week,0.10458,236,2327,0.09214,0.11701
2001,Baden-Wuerttemberg,Urban regions,At least once per month,0.07992,176,2327,0.06890,0.09094
2001,Baden-Wuerttemberg,Urban regions,Seldom,0.13982,314,2327,0.12572,0.15391
2001,Baden-Wuerttemberg,Urban regions,Never,0.67569,1601,2327,0.65666,0.69471
2001,Baden-Wuerttemberg,Rural regions,At least once per week,0.13534,34,230,0.09103,0.17964
2001,Baden-Wuerttemberg,Rural regions,Seldom,0.20607,50,230,0.15368,0.25846
2001,Baden-Wuerttemberg,Rural regions,Never,0.58188,146,230,0.51800,0.64577
2001,Bavaria,Urban regions,At least once per week,0.08064,118,1455,0.06665,0.09464
2001,Bavaria,Urban regions,At least once per month,0.07753,108,1455,0.06378,0.09128
2001,Bavaria,Urban regions,Seldom,0.09736,143,1455,0.08212,0.11260
2001,Bavaria,Urban regions,Never,0.74447,1086,1455,0.72205,0.76689
2001,Bavaria,Rural regions,At least once per week,0.09382,163,1542,0.07926,0.10838
2001,Bavaria,Rural regions,At least once per month,0.11733,160,1542,0.10126,0.13340
2001,Bavaria,Rural regions,Seldom,0.12029,210,1542,0.10405,0.13653
2001,Bavaria,Rural regions,Never,0.66856,1009,1542,0.64505,0.69206
2001,Berlin,Urban regions,At least once per week,0.05598,45,787,0.03991,0.07205
2001,Berlin,Urban regions,At least once per month,0.04544,38,787,0.03088,0.06000
2001,Berlin,Urban regions,Seldom,0.11882,91,787,0.09620,0.14144
2001,Berlin,Urban regions,Never,0.77976,613,787,0.75079,0.80874
2001,Brandenburg,Urban regions,Never,0.66243,48,48,0.52723,0.79762
2001,Brandenburg,Rural regions,At least once per week,0.05468,46,879,0.03965,0.06972
2001,Brandenburg,Rural regions,At least once per month,0.08443,70,879,0.06604,0.10282
2001,Brandenburg,Rural regions,Seldom,0.12641,111,879,0.10443,0.14839
2001,Brandenburg,Rural regions,Never,0.73448,652,879,0.70526,0.76369
2001,Mecklenburg-Western Pomerania,Urban regions,Never,0.67369,42,42,0.53017,0.81721
2001,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.09288,43,426,0.06528,0.12048
2001,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.12572,63,426,0.09420,0.15724
2001,Mecklenburg-Western Pomerania,Rural regions,Never,0.73978,320,426,0.69806,0.78149
2001,Saxony,Urban regions,At least once per week,0.06283,51,782,0.04582,0.07985
2001,Saxony,Urban regions,At least once per month,0.06779,66,782,0.05016,0.08542
2001,Saxony,Urban regions,Seldom,0.09334,75,782,0.07293,0.11374
2001,Saxony,Urban regions,Never,0.77604,590,782,0.74680,0.80528
2001,Saxony,Rural regions,At least once per week,0.05966,51,848,0.04371,0.07561
2001,Saxony,Rural regions,At least once per month,0.07354,67,848,0.05596,0.09112
2001,Saxony,Rural regions,Seldom,0.10335,100,848,0.08285,0.12385
2001,Saxony,Rural regions,Never,0.76344,630,848,0.73482,0.79206
2001,Saxony-Anhalt,Urban regions,Never,0.85107,153,153,0.79447,0.90767
2001,Saxony-Anhalt,Rural regions,At least once per week,0.04255,41,807,0.02861,0.05648
2001,Saxony-Anhalt,Rural regions,At least once per month,0.07209,57,807,0.05423,0.08994
2001,Saxony-Anhalt,Rural regions,Seldom,0.08977,82,807,0.07003,0.10950
2001,Saxony-Anhalt,Rural regions,Never,0.79560,627,807,0.76775,0.82344
2001,Thuringa,Urban regions,Seldom,0.13440,39,253,0.09229,0.17652
2001,Thuringa,Urban regions,Never,0.79128,214,253,0.74111,0.84146
2001,Thuringa,Rural regions,At least once per week,0.07261,52,686,0.05318,0.09204
2001,Thuringa,Rural regions,At least once per month,0.07077,51,686,0.05156,0.08997
2001,Thuringa,Rural regions,Seldom,0.11641,93,686,0.09239,0.14043
2001,Thuringa,Rural regions,Never,0.74022,490,686,0.70738,0.77305
2003,Schleswig-Holstein,Urban regions,Seldom,0.24528,77,243,0.19107,0.29948
2003,Schleswig-Holstein,Urban regions,Never,0.62166,166,243,0.56056,0.68276
2003,Schleswig-Holstein,Rural regions,At least once per week,0.07644,32,378,0.04962,0.10326
2003,Schleswig-Holstein,Rural regions,At least once per month,0.11249,47,378,0.08059,0.14438
2003,Schleswig-Holstein,Rural regions,Seldom,0.19544,66,378,0.15542,0.23547
2003,Schleswig-Holstein,Rural regions,Never,0.61563,233,378,0.56652,0.66473
2003,Hamburg,Urban regions,Never,0.77281,226,226,0.71806,0.82756
2003,Lower Saxony,Urban regions,At least once per week,0.09764,100,918,0.07843,0.11685
2003,Lower Saxony,Urban regions,At least once per month,0.06983,65,918,0.05333,0.08632
2003,Lower Saxony,Urban regions,Seldom,0.09174,74,918,0.07306,0.11042
2003,Lower Saxony,Urban regions,Never,0.74080,679,918,0.71243,0.76916
2003,Lower Saxony,Rural regions,At least once per week,0.11421,115,983,0.09432,0.13410
2003,Lower Saxony,Rural regions,At least once per month,0.06472,74,983,0.04933,0.08011
2003,Lower Saxony,Rural regions,Seldom,0.09640,109,983,0.07794,0.11486
2003,Lower Saxony,Rural regions,Never,0.72467,685,983,0.69673,0.75261
2003,Bremen,Urban regions,Never,0.85451,142,142,0.79631,0.91271
2003,North Rhine-Westphalia,Urban regions,At least once per week,0.07657,397,4512,0.06881,0.08433
2003,North Rhine-Westphalia,Urban regions,At least once per month,0.05964,291,4512,0.05273,0.06655
2003,North Rhine-Westphalia,Urban regions,Seldom,0.07741,395,4512,0.06961,0.08521
2003,North Rhine-Westphalia,Urban regions,Never,0.78638,3429,4512,0.77442,0.79834
2003,North Rhine-Westphalia,Rural regions,Never,0.79635,80,80,0.70755,0.88516
2003,Hesse,Urban regions,At least once per week,0.07412,102,1226,0.05945,0.08879
2003,Hesse,Urban regions,At least once per month,0.08041,112,1226,0.06518,0.09564
2003,Hesse,Urban regions,Seldom,0.09843,127,1226,0.08175,0.11511
2003,Hesse,Urban regions,Never,0.74704,885,1226,0.72270,0.77139
2003,Hesse,Rural regions,At least once per week,0.16046,45,221,0.11196,0.20897
2003,Hesse,Rural regions,Never,0.65390,176,221,0.59104,0.71677
2003,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.09390,99,1024,0.07603,0.11178
2003,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.05750,58,1024,0.04324,0.07177
2003,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.14651,134,1024,0.12484,0.16818
2003,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.70208,733,1024,0.67405,0.73011
2003,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.12075,39,319,0.08493,0.15656
2003,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.09131,32,319,0.05965,0.12297
2003,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.17225,65,319,0.13074,0.21375
2003,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.61569,183,319,0.56223,0.66916
2003,Baden-Wuerttemberg,Urban regions,At least once per week,0.10530,288,2440,0.09311,0.11748
2003,Baden-Wuerttemberg,Urban regions,At least once per month,0.08846,214,2440,0.07719,0.09973
2003,Baden-Wuerttemberg,Urban regions,Seldom,0.11501,275,2440,0.10235,0.12768
2003,Baden-Wuerttemberg,Urban regions,Never,0.69123,1663,2440,0.67289,0.70956
2003,Baden-Wuerttemberg,Rural regions,At least once per week,0.11943,31,206,0.07503,0.16382
2003,Baden-Wuerttemberg,Rural regions,Seldom,0.20607,37,206,0.15070,0.26144
2003,Baden-Wuerttemberg,Rural regions,Never,0.58894,138,206,0.52159,0.65630
2003,Bavaria,Urban regions,At least once per week,0.10146,163,1586,0.08660,0.11633
2003,Bavaria,Urban regions,At least once per month,0.05856,105,1586,0.04700,0.07012
2003,Bavaria,Urban regions,Seldom,0.09480,166,1586,0.08038,0.10922
2003,Bavaria,Urban regions,Never,0.74518,1152,1586,0.72373,0.76663
2003,Bavaria,Rural regions,At least once per week,0.09809,174,1517,0.08312,0.11307
2003,Bavaria,Rural regions,At least once per month,0.08592,142,1517,0.07181,0.10003
2003,Bavaria,Rural regions,Seldom,0.12418,229,1517,0.10758,0.14078
2003,Bavaria,Rural regions,Never,0.69181,972,1517,0.66857,0.71505
2003,Berlin,Urban regions,At least once per week,0.04212,38,821,0.02837,0.05587
2003,Berlin,Urban regions,At least once per month,0.04952,39,821,0.03467,0.06437
2003,Berlin,Urban regions,Seldom,0.09032,80,821,0.07070,0.10994
2003,Berlin,Urban regions,Never,0.81803,664,821,0.79163,0.84444
2003,Brandenburg,Urban regions,Never,0.71659,50,50,0.59041,0.84278
2003,Brandenburg,Rural regions,At least once per week,0.07365,57,869,0.05627,0.09102
2003,Brandenburg,Rural regions,At least once per month,0.05930,55,869,0.04358,0.07501
2003,Brandenburg,Rural regions,Seldom,0.09943,89,869,0.07952,0.11933
2003,Brandenburg,Rural regions,Never,0.76763,668,869,0.73954,0.79573
2003,Mecklenburg-Western Pomerania,Urban regions,Never,0.84154,58,58,0.74674,0.93634
2003,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.07654,40,425,0.05124,0.10185
2003,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.08855,46,425,0.06151,0.11560
2003,Mecklenburg-Western Pomerania,Rural regions,Never,0.77977,339,425,0.74032,0.81921
2003,Saxony,Urban regions,At least once per week,0.07320,63,776,0.05486,0.09154
2003,Saxony,Urban regions,At least once per month,0.05107,50,776,0.03557,0.06656
2003,Saxony,Urban regions,Seldom,0.07527,59,776,0.05670,0.09385
2003,Saxony,Urban regions,Never,0.80046,604,776,0.77233,0.82860
2003,Saxony,Rural regions,At least once per week,0.06707,52,829,0.05003,0.08411
2003,Saxony,Rural regions,At least once per month,0.05557,47,829,0.03997,0.07118
2003,Saxony,Rural regions,Seldom,0.06668,69,829,0.04969,0.08367
2003,Saxony,Rural regions,Never,0.81068,661,829,0.78399,0.83736
2003,Saxony-Anhalt,Urban regions,Never,0.81255,145,145,0.74881,0.87629
2003,Saxony-Anhalt,Rural regions,At least once per week,0.04738,33,753,0.03219,0.06256
2003,Saxony-Anhalt,Rural regions,At least once per month,0.06708,59,753,0.04920,0.08496
2003,Saxony-Anhalt,Rural regions,Seldom,0.07209,63,753,0.05361,0.09058
2003,Saxony-Anhalt,Rural regions,Never,0.81345,598,753,0.78561,0.84129
2003,Thuringa,Urban regions,Seldom,0.12350,38,251,0.08271,0.16428
2003,Thuringa,Urban regions,Never,0.77348,213,251,0.72159,0.82536
2003,Thuringa,Rural regions,At least once per week,0.07609,59,667,0.05595,0.09622
2003,Thuringa,Rural regions,At least once per month,0.07430,46,667,0.05438,0.09421
2003,Thuringa,Rural regions,Seldom,0.08093,55,667,0.06022,0.10164
2003,Thuringa,Rural regions,Never,0.76869,507,667,0.73666,0.80071
2005,Schleswig-Holstein,Urban regions,Seldom,0.34142,89,222,0.27890,0.40394
2005,Schleswig-Holstein,Urban regions,Never,0.48122,133,222,0.41534,0.54710
2005,Schleswig-Holstein,Rural regions,At least once per week,0.12937,49,368,0.09503,0.16370
2005,Schleswig-Holstein,Rural regions,At least once per month,0.13029,49,368,0.09585,0.16473
2005,Schleswig-Holstein,Rural regions,Seldom,0.23356,77,368,0.19028,0.27685
2005,Schleswig-Holstein,Rural regions,Never,0.50678,193,368,0.45563,0.55793
2005,Hamburg,Urban regions,Never,0.71727,204,204,0.65532,0.77922
2005,Lower Saxony,Urban regions,At least once per week,0.09368,91,850,0.07408,0.11328
2005,Lower Saxony,Urban regions,At least once per month,0.09444,80,850,0.07477,0.11411
2005,Lower Saxony,Urban regions,Seldom,0.10204,92,850,0.08168,0.12240
2005,Lower Saxony,Urban regions,Never,0.70985,587,850,0.67932,0.74037
2005,Lower Saxony,Rural regions,At least once per week,0.10831,97,921,0.08823,0.12839
2005,Lower Saxony,Rural regions,At least once per month,0.09198,91,921,0.07331,0.11066
2005,Lower Saxony,Rural regions,Seldom,0.11974,126,921,0.09876,0.14072
2005,Lower Saxony,Rural regions,Never,0.67996,607,921,0.64982,0.71011
2005,Bremen,Urban regions,Never,0.80025,108,108,0.72450,0.87601
2005,North Rhine-Westphalia,Urban regions,At least once per week,0.08819,389,4214,0.07963,0.09676
2005,North Rhine-Westphalia,Urban regions,At least once per month,0.06505,324,4214,0.05760,0.07249
2005,North Rhine-Westphalia,Urban regions,Seldom,0.10876,497,4214,0.09936,0.11816
2005,North Rhine-Westphalia,Urban regions,Never,0.73800,3004,4214,0.72472,0.75128
2005,North Rhine-Westphalia,Rural regions,Never,0.70587,69,69,0.59757,0.81417
2005,Hesse,Urban regions,At least once per week,0.08021,103,1113,0.06424,0.09617
2005,Hesse,Urban regions,At least once per month,0.09013,114,1113,0.07330,0.10696
2005,Hesse,Urban regions,Seldom,0.13828,170,1113,0.11799,0.15857
2005,Hesse,Urban regions,Never,0.69139,726,1113,0.66424,0.71854
2005,Hesse,Rural regions,At least once per week,0.16694,36,222,0.11777,0.21611
2005,Hesse,Rural regions,Seldom,0.14670,36,222,0.10005,0.19335
2005,Hesse,Rural regions,Never,0.55692,150,222,0.49143,0.62241
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.09221,96,944,0.07375,0.11068
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.06815,71,944,0.05206,0.08423
2005,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.12481,128,944,0.10372,0.14591
2005,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.71482,649,944,0.68601,0.74364
2005,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.11521,35,292,0.07853,0.15190
2005,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.13998,41,292,0.10012,0.17985
2005,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.18515,60,292,0.14052,0.22978
2005,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.55965,156,292,0.50262,0.61669
2005,Baden-Wuerttemberg,Urban regions,At least once per week,0.09841,258,2291,0.08621,0.11061
2005,Baden-Wuerttemberg,Urban regions,At least once per month,0.08315,206,2291,0.07184,0.09446
2005,Baden-Wuerttemberg,Urban regions,Seldom,0.15573,336,2291,0.14088,0.17058
2005,Baden-Wuerttemberg,Urban regions,Never,0.66271,1491,2291,0.64334,0.68207
2005,Baden-Wuerttemberg,Rural regions,At least once per week,0.16898,40,185,0.11483,0.22313
2005,Baden-Wuerttemberg,Rural regions,Seldom,0.21579,38,185,0.15635,0.27524
2005,Baden-Wuerttemberg,Rural regions,Never,0.49939,107,185,0.42714,0.57164
2005,Bavaria,Urban regions,At least once per week,0.09098,135,1458,0.07621,0.10575
2005,Bavaria,Urban regions,At least once per month,0.07160,121,1458,0.05836,0.08484
2005,Bavaria,Urban regions,Seldom,0.14627,227,1458,0.12813,0.16442
2005,Bavaria,Urban regions,Never,0.69115,975,1458,0.66742,0.71487
2005,Bavaria,Rural regions,At least once per week,0.11007,177,1414,0.09376,0.12639
2005,Bavaria,Rural regions,At least once per month,0.10870,155,1414,0.09247,0.12493
2005,Bavaria,Rural regions,Seldom,0.15007,243,1414,0.13144,0.16869
2005,Bavaria,Rural regions,Never,0.63115,839,1414,0.60600,0.65631
2005,Berlin,Urban regions,At least once per week,0.04957,43,755,0.03408,0.06507
2005,Berlin,Urban regions,At least once per month,0.07459,55,755,0.05584,0.09335
2005,Berlin,Urban regions,Seldom,0.14149,98,755,0.11661,0.16637
2005,Berlin,Urban regions,Never,0.73434,559,755,0.70282,0.76587
2005,Brandenburg,Urban regions,Never,0.77576,54,54,0.66348,0.88805
2005,Brandenburg,Rural regions,At least once per week,0.05842,52,799,0.04215,0.07469
2005,Brandenburg,Rural regions,At least once per month,0.08306,72,799,0.06391,0.10221
2005,Brandenburg,Rural regions,Seldom,0.16784,122,799,0.14191,0.19377
2005,Brandenburg,Rural regions,Never,0.69068,553,799,0.65861,0.72275
2005,Mecklenburg-Western Pomerania,Urban regions,Never,0.80003,48,48,0.68568,0.91438
2005,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.11858,50,407,0.08714,0.15003
2005,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.13576,63,407,0.10244,0.16907
2005,Mecklenburg-Western Pomerania,Rural regions,Never,0.69699,294,407,0.65229,0.74169
2005,Saxony,Urban regions,At least once per week,0.07884,61,760,0.05967,0.09801
2005,Saxony,Urban regions,At least once per month,0.07346,60,760,0.05490,0.09203
2005,Saxony,Urban regions,Seldom,0.09829,84,760,0.07711,0.11947
2005,Saxony,Urban regions,Never,0.74940,555,760,0.71857,0.78023
2005,Saxony,Rural regions,At least once per week,0.05019,40,754,0.03460,0.06579
2005,Saxony,Rural regions,At least once per month,0.07911,63,754,0.05983,0.09838
2005,Saxony,Rural regions,Seldom,0.13749,122,754,0.11289,0.16208
2005,Saxony,Rural regions,Never,0.73321,529,754,0.70162,0.76480
2005,Saxony-Anhalt,Urban regions,Never,0.75284,129,129,0.67811,0.82757
2005,Saxony-Anhalt,Rural regions,At least once per week,0.05292,32,711,0.03646,0.06939
2005,Saxony-Anhalt,Rural regions,At least once per month,0.07332,60,711,0.05414,0.09249
2005,Saxony-Anhalt,Rural regions,Seldom,0.11680,102,711,0.09318,0.14043
2005,Saxony-Anhalt,Rural regions,Never,0.75696,517,711,0.72541,0.78851
2005,Thuringa,Urban regions,Seldom,0.12377,37,239,0.08193,0.16561
2005,Thuringa,Urban regions,Never,0.79110,202,239,0.73945,0.84275
2005,Thuringa,Rural regions,At least once per week,0.05325,43,619,0.03555,0.07095
2005,Thuringa,Rural regions,At least once per month,0.08760,59,619,0.06531,0.10989
2005,Thuringa,Rural regions,Seldom,0.14475,83,619,0.11701,0.17249
2005,Thuringa,Rural regions,Never,0.71441,434,619,0.67880,0.75002
2007,Schleswig-Holstein,Urban regions,Seldom,0.16032,34,207,0.11021,0.21042
2007,Schleswig-Holstein,Urban regions,Never,0.67709,173,207,0.61324,0.74095
2007,Schleswig-Holstein,Rural regions,At least once per week,0.08045,36,338,0.05141,0.10948
2007,Schleswig-Holstein,Rural regions,Seldom,0.18382,58,338,0.14247,0.22518
2007,Schleswig-Holstein,Rural regions,Never,0.69088,244,338,0.64153,0.74022
2007,Hamburg,Urban regions,Never,0.77656,221,221,0.72151,0.83160
2007,Lower Saxony,Urban regions,At least once per week,0.12375,118,855,0.10166,0.14583
2007,Lower Saxony,Urban regions,At least once per month,0.06707,67,855,0.05030,0.08385
2007,Lower Saxony,Urban regions,Seldom,0.10742,95,855,0.08665,0.12819
2007,Lower Saxony,Urban regions,Never,0.70176,575,855,0.67107,0.73244
2007,Lower Saxony,Rural regions,At least once per week,0.14049,128,956,0.11845,0.16253
2007,Lower Saxony,Rural regions,At least once per month,0.09969,101,956,0.08069,0.11869
2007,Lower Saxony,Rural regions,Seldom,0.13653,131,956,0.11476,0.15831
2007,Lower Saxony,Rural regions,Never,0.62329,596,956,0.59255,0.65402
2007,Bremen,Urban regions,Never,0.78541,108,108,0.70762,0.86320
2007,North Rhine-Westphalia,Urban regions,At least once per week,0.08099,368,4064,0.07260,0.08938
2007,North Rhine-Westphalia,Urban regions,At least once per month,0.06733,311,4064,0.05963,0.07504
2007,North Rhine-Westphalia,Urban regions,Seldom,0.10528,446,4064,0.09584,0.11472
2007,North Rhine-Westphalia,Urban regions,Never,0.74640,2939,4064,0.73302,0.75978
2007,North Rhine-Westphalia,Rural regions,Never,0.74424,68,68,0.63977,0.84871
2007,Hesse,Urban regions,At least once per week,0.08598,120,1133,0.06965,0.10231
2007,Hesse,Urban regions,At least once per month,0.07147,98,1133,0.05646,0.08648
2007,Hesse,Urban regions,Seldom,0.13692,157,1133,0.11689,0.15695
2007,Hesse,Urban regions,Never,0.70563,758,1133,0.67908,0.73218
2007,Hesse,Rural regions,At least once per week,0.18846,37,198,0.13385,0.24307
2007,Hesse,Rural regions,Never,0.58327,161,198,0.51442,0.65212
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.08830,89,882,0.06957,0.10704
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.05066,57,882,0.03618,0.06514
2007,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.11625,102,882,0.09509,0.13742
2007,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.74479,634,882,0.71600,0.77358
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.09999,36,281,0.06486,0.13513
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.13301,40,281,0.09323,0.17278
2007,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.12335,39,281,0.08483,0.16187
2007,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.64365,166,281,0.58755,0.69974
2007,Baden-Wuerttemberg,Urban regions,At least once per week,0.10885,287,2251,0.09598,0.12172
2007,Baden-Wuerttemberg,Urban regions,At least once per month,0.08422,202,2251,0.07275,0.09570
2007,Baden-Wuerttemberg,Urban regions,Seldom,0.13892,292,2251,0.12463,0.15321
2007,Baden-Wuerttemberg,Urban regions,Never,0.66801,1470,2251,0.64855,0.68747
2007,Baden-Wuerttemberg,Rural regions,At least once per week,0.14901,37,217,0.10152,0.19650
2007,Baden-Wuerttemberg,Rural regions,At least once per month,0.15575,33,217,0.10739,0.20411
2007,Baden-Wuerttemberg,Rural regions,Seldom,0.19016,31,217,0.13782,0.24249
2007,Baden-Wuerttemberg,Rural regions,Never,0.50509,116,217,0.43841,0.57176
2007,Bavaria,Urban regions,At least once per week,0.09317,144,1433,0.07812,0.10823
2007,Bavaria,Urban regions,At least once per month,0.07531,118,1433,0.06164,0.08898
2007,Bavaria,Urban regions,Seldom,0.13904,212,1433,0.12112,0.15696
2007,Bavaria,Urban regions,Never,0.69247,959,1433,0.66857,0.71637
2007,Bavaria,Rural regions,At least once per week,0.10195,181,1490,0.08658,0.11732
2007,Bavaria,Rural regions,At least once per month,0.11472,188,1490,0.09854,0.13091
2007,Bavaria,Rural regions,Seldom,0.14063,231,1490,0.12297,0.15829
2007,Bavaria,Rural regions,Never,0.64269,890,1490,0.61835,0.66704
2007,Berlin,Urban regions,At least once per week,0.06506,52,747,0.04736,0.08276
2007,Berlin,Urban regions,At least once per month,0.04650,44,747,0.03139,0.06162
2007,Berlin,Urban regions,Seldom,0.10612,85,747,0.08402,0.12822
2007,Berlin,Urban regions,Never,0.78231,566,747,0.75270,0.81193
2007,Brandenburg,Urban regions,Never,0.75198,51,51,0.63227,0.87169
2007,Brandenburg,Rural regions,At least once per week,0.05935,54,781,0.04276,0.07593
2007,Brandenburg,Rural regions,At least once per month,0.08458,73,781,0.06505,0.10411
2007,Brandenburg,Rural regions,Seldom,0.14046,103,781,0.11607,0.16484
2007,Brandenburg,Rural regions,Never,0.71562,551,781,0.68396,0.74728
2007,Mecklenburg-Western Pomerania,Urban regions,Never,0.76584,48,48,0.64477,0.88691
2007,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.08876,50,408,0.06113,0.11639
2007,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.09820,55,408,0.06929,0.12712
2007,Mecklenburg-Western Pomerania,Rural regions,Never,0.74860,303,408,0.70645,0.79075
2007,Saxony,Urban regions,At least once per week,0.06593,58,754,0.04821,0.08366
2007,Saxony,Urban regions,At least once per month,0.06136,52,754,0.04421,0.07850
2007,Saxony,Urban regions,Seldom,0.10662,92,754,0.08458,0.12866
2007,Saxony,Urban regions,Never,0.76609,552,754,0.73586,0.79633
2007,Saxony,Rural regions,At least once per week,0.06347,47,748,0.04598,0.08095
2007,Saxony,Rural regions,At least once per month,0.08943,57,748,0.06896,0.10989
2007,Saxony,Rural regions,Seldom,0.13725,93,748,0.11257,0.16193
2007,Saxony,Rural regions,Never,0.70986,551,748,0.67731,0.74240
2007,Saxony-Anhalt,Urban regions,Never,0.71458,114,114,0.63132,0.79785
2007,Saxony-Anhalt,Rural regions,At least once per week,0.04894,34,705,0.03300,0.06487
2007,Saxony-Anhalt,Rural regions,At least once per month,0.07141,56,705,0.05239,0.09043
2007,Saxony-Anhalt,Rural regions,Seldom,0.10036,80,705,0.07816,0.12255
2007,Saxony-Anhalt,Rural regions,Never,0.77929,535,705,0.74866,0.80993
2007,Thuringa,Urban regions,Never,0.80089,198,198,0.74513,0.85666
2007,Thuringa,Rural regions,At least once per week,0.06096,46,643,0.04245,0.07946
2007,Thuringa,Rural regions,At least once per month,0.11361,63,643,0.08906,0.13816
2007,Thuringa,Rural regions,Seldom,0.11950,82,643,0.09441,0.14459
2007,Thuringa,Rural regions,Never,0.70593,452,643,0.67069,0.74118
2008,Schleswig-Holstein,Urban regions,Never,0.77588,171,171,0.71319,0.83856
2008,Schleswig-Holstein,Rural regions,Seldom,0.10959,32,276,0.07267,0.14651
2008,Schleswig-Holstein,Rural regions,Never,0.76512,244,276,0.71501,0.81522
2008,Hamburg,Urban regions,Never,0.72847,207,207,0.66774,0.78921
2008,Lower Saxony,Urban regions,At least once per week,0.14649,121,827,0.12238,0.17061
2008,Lower Saxony,Urban regions,At least once per month,0.06504,61,827,0.04822,0.08185
2008,Lower Saxony,Urban regions,Seldom,0.09644,85,827,0.07631,0.11657
2008,Lower Saxony,Urban regions,Never,0.69204,560,827,0.66055,0.72352
2008,Lower Saxony,Rural regions,At least once per week,0.12048,113,904,0.09925,0.14171
2008,Lower Saxony,Rural regions,At least once per month,0.07817,86,904,0.06066,0.09568
2008,Lower Saxony,Rural regions,Seldom,0.12062,111,904,0.09937,0.14186
2008,Lower Saxony,Rural regions,Never,0.68074,594,904,0.65033,0.71114
2008,Bremen,Urban regions,Never,0.69189,99,99,0.60048,0.78331
2008,North Rhine-Westphalia,Urban regions,At least once per week,0.08519,363,3816,0.07633,0.09405
2008,North Rhine-Westphalia,Urban regions,At least once per month,0.05952,261,3816,0.05201,0.06703
2008,North Rhine-Westphalia,Urban regions,Seldom,0.09660,395,3816,0.08722,0.10597
2008,North Rhine-Westphalia,Urban regions,Never,0.75869,2797,3816,0.74512,0.77227
2008,North Rhine-Westphalia,Rural regions,Never,0.79784,73,73,0.70507,0.89061
