"plh0035","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","Berlin","Westdeutschland","185","","",""
"Einige Sorgen","2009","Berlin","Ostdeutschland","175","","",""
"Einige Sorgen","2009","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2009","Brandenburg","Ostdeutschland","436","0.537815686071909","0.502938808568442","0.572692563575376"
"Einige Sorgen","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2009","Mecklenburg-Vorpommern","Ostdeutschland","263","","",""
"Einige Sorgen","2009","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2009","Sachsen","Ostdeutschland","771","0.530443556077577","0.503987364599389","0.556899747555765"
"Einige Sorgen","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2009","Sachsen-Anhalt","Ostdeutschland","417","0.543321563858934","0.508069533726954","0.578573593990914"
"Einige Sorgen","2009","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2009","Thueringen","Ostdeutschland","440","0.520152434174337","0.485999411387906","0.554305456960768"
"Keine Sorgen","2009","Schleswig-Holstein","Westdeutschland","196","","",""
"Keine Sorgen","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2009","Hamburg","Westdeutschland","92","0.315524866390733","0.259572199998579","0.371477532782887"
"Keine Sorgen","2009","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2009","Niedersachsen","Westdeutschland","474","0.275762316962313","0.25404719198394","0.297477441940685"
"Keine Sorgen","2009","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2009","Bremen","Westdeutschland","48","0.331548577357555","0.246965570354124","0.416131584360986"
"Keine Sorgen","2009","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2009","Nordrhein-Westfalen","Westdeutschland","1091","","",""
"Keine Sorgen","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2009","Hessen","Westdeutschland","348","0.27664525837256","0.251439910970677","0.301850605774443"
"Keine Sorgen","2009","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2009","Rheinland-Pfalz,Saarland","Westdeutschland","328","0.316491816315444","0.287976660773969","0.34500697185692"
"Keine Sorgen","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2009","Baden-Wuerttemberg","Westdeutschland","721","0.317353767594601","0.297446661924016","0.337260873265186"
"Keine Sorgen","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2009","Bayern","Westdeutschland","769","0.271104989514547","0.254008247428469","0.288201731600625"
"Keine Sorgen","2009","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2009","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2009","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2009","Berlin","Westdeutschland","113","","",""
"Keine Sorgen","2009","Berlin","Ostdeutschland","75","0.237436110706878","0.19074176952867","0.284130451885085"
"Keine Sorgen","2009","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2009","Brandenburg","Ostdeutschland","181","","",""
"Keine Sorgen","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2009","Mecklenburg-Vorpommern","Ostdeutschland","106","","",""
"Keine Sorgen","2009","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2009","Sachsen","Ostdeutschland","348","0.245496473331256","0.222681650552309","0.268311296110203"
"Keine Sorgen","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2009","Sachsen-Anhalt","Ostdeutschland","185","","",""
"Keine Sorgen","2009","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2009","Thueringen","Ostdeutschland","177","","",""
"Grosse Sorgen","2010","Schleswig-Holstein","Westdeutschland","132","","",""
"Grosse Sorgen","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Hamburg","Westdeutschland","42","0.127570854078764","0.0941598506789609","0.160981857478567"
"Grosse Sorgen","2010","Hamburg","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Niedersachsen","Westdeutschland","412","0.201504437921101","0.184658402310451","0.21835047353175"
"Grosse Sorgen","2010","Niedersachsen","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Bremen","Westdeutschland","35","0.25510007931258","0.189954023293205","0.320246135331955"
"Grosse Sorgen","2010","Bremen","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Nordrhein-Westfalen","Westdeutschland","1036","","",""
"Grosse Sorgen","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Hessen","Westdeutschland","299","","",""
"Grosse Sorgen","2010","Hessen","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Rheinland-Pfalz,Saarland","Westdeutschland","265","","",""
"Grosse Sorgen","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Baden-Wuerttemberg","Westdeutschland","452","0.194099782724918","0.179667722140642","0.208531843309194"
"Grosse Sorgen","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Bayern","Westdeutschland","594","0.195830437132817","0.182823853185075","0.208837021080559"
"Grosse Sorgen","2010","Bayern","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Saarland","Westdeutschland","","","",""
"Grosse Sorgen","2010","Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2010","Berlin","Westdeutschland","101","","",""
"Grosse Sorgen","2010","Berlin","Ostdeutschland","77","0.244197682447427","0.200945964256195","0.287449400638658"
"Grosse Sorgen","2010","Brandenburg","Westdeutschland","","","",""
"Grosse Sorgen","2010","Brandenburg","Ostdeutschland","241","","",""
"Grosse Sorgen","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Grosse Sorgen","2010","Mecklenburg-Vorpommern","Ostdeutschland","137","","",""
"Grosse Sorgen","2010","Sachsen","Westdeutschland","","","",""
"Grosse Sorgen","2010","Sachsen","Ostdeutschland","313","0.243932333463827","0.223353766018467","0.264510900909188"
"Grosse Sorgen","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"Grosse Sorgen","2010","Sachsen-Anhalt","Ostdeutschland","229","","",""
"Grosse Sorgen","2010","Thueringen","Westdeutschland","","","",""
"Grosse Sorgen","2010","Thueringen","Ostdeutschland","213","","",""
"Einige Sorgen","2010","Schleswig-Holstein","Westdeutschland","362","0.522155729137965","0.485920594747189","0.55839086352874"
"Einige Sorgen","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Einige Sorgen","2010","Hamburg","Westdeutschland","196","","",""
"Einige Sorgen","2010","Hamburg","Ostdeutschland","","","",""
"Einige Sorgen","2010","Niedersachsen","Westdeutschland","1100","","",""
"Einige Sorgen","2010","Niedersachsen","Ostdeutschland","","","",""
"Einige Sorgen","2010","Bremen","Westdeutschland","73","0.479170806600172","0.404512746243368","0.553828866956977"
"Einige Sorgen","2010","Bremen","Ostdeutschland","","","",""
"Einige Sorgen","2010","Nordrhein-Westfalen","Westdeutschland","2263","","",""
"Einige Sorgen","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Einige Sorgen","2010","Hessen","Westdeutschland","832","0.504463442966879","0.480462241057492","0.528464644876267"
"Einige Sorgen","2010","Hessen","Ostdeutschland","","","",""
"Einige Sorgen","2010","Rheinland-Pfalz,Saarland","Westdeutschland","632","0.4669367384322","0.440012458822891","0.49386101804151"
"Einige Sorgen","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2010","Baden-Wuerttemberg","Westdeutschland","1384","","",""
"Einige Sorgen","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Einige Sorgen","2010","Bayern","Westdeutschland","1849","","",""
"Einige Sorgen","2010","Bayern","Ostdeutschland","","","",""
"Einige Sorgen","2010","Saarland","Westdeutschland","","","",""
"Einige Sorgen","2010","Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2010","Berlin","Westdeutschland","278","","",""
"Einige Sorgen","2010","Berlin","Ostdeutschland","197","","",""
"Einige Sorgen","2010","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2010","Brandenburg","Ostdeutschland","479","0.493032825451295","0.461307817378303","0.524757833524287"
"Einige Sorgen","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2010","Mecklenburg-Vorpommern","Ostdeutschland","309","0.567347763519519","0.52730227665385","0.607393250385187"
"Einige Sorgen","2010","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2010","Sachsen","Ostdeutschland","847","0.484573897384976","0.460626223631907","0.508521571138046"
"Einige Sorgen","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2010","Sachsen-Anhalt","Ostdeutschland","489","0.526699665965271","0.49418839714091","0.559210934789631"
"Einige Sorgen","2010","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2010","Thueringen","Ostdeutschland","509","0.524569166536766","0.492879406142334","0.556258926931197"
"Keine Sorgen","2010","Schleswig-Holstein","Westdeutschland","236","","",""
"Keine Sorgen","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2010","Hamburg","Westdeutschland","145","","",""
"Keine Sorgen","2010","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2010","Niedersachsen","Westdeutschland","666","0.294060513557196","0.274925831677943","0.313195195436449"
"Keine Sorgen","2010","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2010","Bremen","Westdeutschland","64","0.265729114087248","0.199715791582692","0.331742436591803"
"Keine Sorgen","2010","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2010","Nordrhein-Westfalen","Westdeutschland","1676","","",""
"Keine Sorgen","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2010","Hessen","Westdeutschland","536","0.289459924568221","0.267689404579641","0.3112304445568"
"Keine Sorgen","2010","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2010","Rheinland-Pfalz,Saarland","Westdeutschland","422","0.29303629487488","0.268473094017392","0.317599495732368"
"Keine Sorgen","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2010","Baden-Wuerttemberg","Westdeutschland","1049","","",""
"Keine Sorgen","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2010","Bayern","Westdeutschland","1133","","",""
"Keine Sorgen","2010","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2010","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2010","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2010","Berlin","Westdeutschland","164","","",""
"Keine Sorgen","2010","Berlin","Ostdeutschland","105","","",""
"Keine Sorgen","2010","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2010","Brandenburg","Ostdeutschland","234","","",""
"Keine Sorgen","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2010","Mecklenburg-Vorpommern","Ostdeutschland","142","","",""
"Keine Sorgen","2010","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2010","Sachsen","Ostdeutschland","513","0.271493769151196","0.250183119501214","0.292804418801179"
"Keine Sorgen","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2010","Sachsen-Anhalt","Ostdeutschland","188","","",""
"Keine Sorgen","2010","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2010","Thueringen","Ostdeutschland","232","","",""
"Grosse Sorgen","2011","Schleswig-Holstein","Westdeutschland","88","0.12371960007745","0.0982698567173698","0.14916934343753"
"Grosse Sorgen","2011","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Hamburg","Westdeutschland","43","0.182933165268283","0.139544810042634","0.226321520493933"
"Grosse Sorgen","2011","Hamburg","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Niedersachsen","Westdeutschland","379","0.214181814022486","0.195686167243522","0.23267746080145"
"Grosse Sorgen","2011","Niedersachsen","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Bremen","Westdeutschland","22","","",""
"Grosse Sorgen","2011","Bremen","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Nordrhein-Westfalen","Westdeutschland","902","0.225892918970809","0.213086728829149","0.238699109112469"
"Grosse Sorgen","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Hessen","Westdeutschland","267","","",""
"Grosse Sorgen","2011","Hessen","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Rheinland-Pfalz,Saarland","Westdeutschland","252","","",""
"Grosse Sorgen","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Baden-Wuerttemberg","Westdeutschland","459","0.183115158620917","0.167868789671814","0.19836152757002"
"Grosse Sorgen","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Bayern","Westdeutschland","589","0.208006463120422","0.193796340404234","0.22221658583661"
"Grosse Sorgen","2011","Bayern","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Saarland","Westdeutschland","","","",""
"Grosse Sorgen","2011","Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2011","Berlin","Westdeutschland","66","0.186599756751282","0.14947312136385","0.223726392138714"
"Grosse Sorgen","2011","Berlin","Ostdeutschland","87","0.272610474296531","0.226091347938591","0.319129600654471"
"Grosse Sorgen","2011","Brandenburg","Westdeutschland","","","",""
"Grosse Sorgen","2011","Brandenburg","Ostdeutschland","221","","",""
"Grosse Sorgen","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Grosse Sorgen","2011","Mecklenburg-Vorpommern","Ostdeutschland","98","0.190016622323529","0.155732112176885","0.224301132470174"
"Grosse Sorgen","2011","Sachsen","Westdeutschland","","","",""
"Grosse Sorgen","2011","Sachsen","Ostdeutschland","301","0.236904192780292","0.214584273927419","0.259224111633165"
"Grosse Sorgen","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"Grosse Sorgen","2011","Sachsen-Anhalt","Ostdeutschland","237","","",""
"Grosse Sorgen","2011","Thueringen","Westdeutschland","","","",""
"Grosse Sorgen","2011","Thueringen","Ostdeutschland","246","","",""
"Einige Sorgen","2011","Schleswig-Holstein","Westdeutschland","356","0.586406185369632","0.548340917227298","0.624471453511966"
"Einige Sorgen","2011","Schleswig-Holstein","Ostdeutschland","","","",""
"Einige Sorgen","2011","Hamburg","Westdeutschland","134","","",""
"Einige Sorgen","2011","Hamburg","Ostdeutschland","","","",""
"Einige Sorgen","2011","Niedersachsen","Westdeutschland","957","0.48561024779876","0.463077857548652","0.508142638048868"
"Einige Sorgen","2011","Niedersachsen","Ostdeutschland","","","",""
"Einige Sorgen","2011","Bremen","Westdeutschland","60","0.547616232131955","0.46001122858223","0.63522123568168"
"Einige Sorgen","2011","Bremen","Ostdeutschland","","","",""
"Einige Sorgen","2011","Nordrhein-Westfalen","Westdeutschland","1944","","",""
"Einige Sorgen","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Einige Sorgen","2011","Hessen","Westdeutschland","691","0.495015656080012","0.468655832833094","0.52137547932693"
"Einige Sorgen","2011","Hessen","Ostdeutschland","","","",""
"Einige Sorgen","2011","Rheinland-Pfalz,Saarland","Westdeutschland","586","0.503118590023523","0.474722812368429","0.531514367678616"
"Einige Sorgen","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2011","Baden-Wuerttemberg","Westdeutschland","1191","","",""
"Einige Sorgen","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Einige Sorgen","2011","Bayern","Westdeutschland","1611","","",""
"Einige Sorgen","2011","Bayern","Ostdeutschland","","","",""
"Einige Sorgen","2011","Saarland","Westdeutschland","","","",""
"Einige Sorgen","2011","Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2011","Berlin","Westdeutschland","228","","",""
"Einige Sorgen","2011","Berlin","Ostdeutschland","184","","",""
"Einige Sorgen","2011","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2011","Brandenburg","Ostdeutschland","480","0.555632880221519","0.522576662859959","0.588689097583079"
"Einige Sorgen","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2011","Mecklenburg-Vorpommern","Ostdeutschland","289","","",""
"Einige Sorgen","2011","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2011","Sachsen","Ostdeutschland","741","0.522177878181229","0.495956285615683","0.548399470746776"
"Einige Sorgen","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2011","Sachsen-Anhalt","Ostdeutschland","448","0.487585336562071","0.454178530322675","0.520992142801468"
"Einige Sorgen","2011","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2011","Thueringen","Ostdeutschland","429","0.478734651380343","0.445444413618225","0.512024889142462"
"Keine Sorgen","2011","Schleswig-Holstein","Westdeutschland","199","","",""
"Keine Sorgen","2011","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2011","Hamburg","Westdeutschland","128","","",""
"Keine Sorgen","2011","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2011","Niedersachsen","Westdeutschland","554","0.300207938178754","0.279544014901699","0.320871861455809"
"Keine Sorgen","2011","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2011","Bremen","Westdeutschland","42","0.28880749223623","0.209038324190754","0.368576660281706"
"Keine Sorgen","2011","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2011","Nordrhein-Westfalen","Westdeutschland","1250","","",""
"Keine Sorgen","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2011","Hessen","Westdeutschland","424","0.292616369310822","0.268629648454971","0.316603090166673"
"Keine Sorgen","2011","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2011","Rheinland-Pfalz,Saarland","Westdeutschland","353","0.273493097523348","0.248177669906184","0.298808525140512"
"Keine Sorgen","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2011","Baden-Wuerttemberg","Westdeutschland","822","0.331576663492703","0.313018216177854","0.350135110807553"
"Keine Sorgen","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2011","Bayern","Westdeutschland","934","0.279114776650254","0.263410314352401","0.294819238948106"
"Keine Sorgen","2011","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2011","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2011","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2011","Berlin","Westdeutschland","129","","",""
"Keine Sorgen","2011","Berlin","Ostdeutschland","81","0.235095431993449","0.190795558921223","0.279395305065675"
"Keine Sorgen","2011","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2011","Brandenburg","Ostdeutschland","167","","",""
"Keine Sorgen","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2011","Mecklenburg-Vorpommern","Ostdeutschland","116","","",""
"Keine Sorgen","2011","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2011","Sachsen","Ostdeutschland","352","0.240917929038479","0.218468999765709","0.263366858311249"
"Keine Sorgen","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2011","Sachsen-Anhalt","Ostdeutschland","175","","",""
"Keine Sorgen","2011","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2011","Thueringen","Ostdeutschland","190","","",""
"Grosse Sorgen","2012","Schleswig-Holstein","Westdeutschland","100","","",""
"Grosse Sorgen","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Hamburg","Westdeutschland","43","0.129240189614223","0.0931551629547628","0.165325216273682"
"Grosse Sorgen","2012","Hamburg","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Niedersachsen","Westdeutschland","387","0.22331052978649","0.204414499300781","0.242206560272199"
"Grosse Sorgen","2012","Niedersachsen","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Bremen","Westdeutschland","19","","",""
"Grosse Sorgen","2012","Bremen","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Nordrhein-Westfalen","Westdeutschland","863","0.216180321729346","0.203464999618367","0.228895643840324"
"Grosse Sorgen","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Hessen","Westdeutschland","247","","",""
"Grosse Sorgen","2012","Hessen","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Rheinland-Pfalz,Saarland","Westdeutschland","236","","",""
"Grosse Sorgen","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Baden-Wuerttemberg","Westdeutschland","437","0.185152186220002","0.169527532242492","0.200776840197511"
"Grosse Sorgen","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Bayern","Westdeutschland","572","0.19607235743133","0.182231834178933","0.209912880683727"
"Grosse Sorgen","2012","Bayern","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Saarland","Westdeutschland","","","",""
"Grosse Sorgen","2012","Saarland","Ostdeutschland","","","",""
"Grosse Sorgen","2012","Berlin","Westdeutschland","90","0.228733061818196","0.190350319148389","0.267115804488003"
"Grosse Sorgen","2012","Berlin","Ostdeutschland","77","0.243413677385799","0.198454764580982","0.288372590190615"
"Grosse Sorgen","2012","Brandenburg","Westdeutschland","","","",""
"Grosse Sorgen","2012","Brandenburg","Ostdeutschland","226","","",""
"Grosse Sorgen","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Grosse Sorgen","2012","Mecklenburg-Vorpommern","Ostdeutschland","118","","",""
"Grosse Sorgen","2012","Sachsen","Westdeutschland","","","",""
"Grosse Sorgen","2012","Sachsen","Ostdeutschland","319","0.235922485337161","0.21398579669756","0.257859173976763"
"Grosse Sorgen","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Grosse Sorgen","2012","Sachsen-Anhalt","Ostdeutschland","237","","",""
"Grosse Sorgen","2012","Thueringen","Westdeutschland","","","",""
"Grosse Sorgen","2012","Thueringen","Ostdeutschland","219","","",""
"Einige Sorgen","2012","Schleswig-Holstein","Westdeutschland","350","0.608036953400447","0.570273810983697","0.645800095817198"
"Einige Sorgen","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"Einige Sorgen","2012","Hamburg","Westdeutschland","153","","",""
"Einige Sorgen","2012","Hamburg","Ostdeutschland","","","",""
"Einige Sorgen","2012","Niedersachsen","Westdeutschland","934","0.480998587827576","0.45832874851724","0.503668427137911"
"Einige Sorgen","2012","Niedersachsen","Ostdeutschland","","","",""
"Einige Sorgen","2012","Bremen","Westdeutschland","63","0.532471853322241","0.447355436194724","0.617588270449758"
"Einige Sorgen","2012","Bremen","Ostdeutschland","","","",""
"Einige Sorgen","2012","Nordrhein-Westfalen","Westdeutschland","1910","","",""
"Einige Sorgen","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Einige Sorgen","2012","Hessen","Westdeutschland","693","0.476239473415087","0.450031100227045","0.502447846603128"
"Einige Sorgen","2012","Hessen","Ostdeutschland","","","",""
"Einige Sorgen","2012","Rheinland-Pfalz,Saarland","Westdeutschland","630","0.52783953832337","0.49941557177144","0.5562635048753"
"Einige Sorgen","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2012","Baden-Wuerttemberg","Westdeutschland","1150","","",""
"Einige Sorgen","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Einige Sorgen","2012","Bayern","Westdeutschland","1609","","",""
"Einige Sorgen","2012","Bayern","Ostdeutschland","","","",""
"Einige Sorgen","2012","Saarland","Westdeutschland","","","",""
"Einige Sorgen","2012","Saarland","Ostdeutschland","","","",""
"Einige Sorgen","2012","Berlin","Westdeutschland","220","","",""
"Einige Sorgen","2012","Berlin","Ostdeutschland","189","","",""
"Einige Sorgen","2012","Brandenburg","Westdeutschland","","","",""
"Einige Sorgen","2012","Brandenburg","Ostdeutschland","483","0.565645980073759","0.532460205772462","0.598831754375056"
"Einige Sorgen","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Einige Sorgen","2012","Mecklenburg-Vorpommern","Ostdeutschland","265","","",""
"Einige Sorgen","2012","Sachsen","Westdeutschland","","","",""
"Einige Sorgen","2012","Sachsen","Ostdeutschland","772","0.534624162737353","0.508852413265566","0.560395912209141"
"Einige Sorgen","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Einige Sorgen","2012","Sachsen-Anhalt","Ostdeutschland","432","0.509066271605532","0.474807638090776","0.543324905120288"
"Einige Sorgen","2012","Thueringen","Westdeutschland","","","",""
"Einige Sorgen","2012","Thueringen","Ostdeutschland","443","0.51130208014809","0.477893509866771","0.544710650429408"
"Keine Sorgen","2012","Schleswig-Holstein","Westdeutschland","192","","",""
"Keine Sorgen","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"Keine Sorgen","2012","Hamburg","Westdeutschland","136","","",""
"Keine Sorgen","2012","Hamburg","Ostdeutschland","","","",""
"Keine Sorgen","2012","Niedersachsen","Westdeutschland","545","0.295690882385934","0.274985040503882","0.316396724267987"
"Keine Sorgen","2012","Niedersachsen","Ostdeutschland","","","",""
"Keine Sorgen","2012","Bremen","Westdeutschland","50","0.270786613694956","0.194980883175418","0.346592344214494"
"Keine Sorgen","2012","Bremen","Ostdeutschland","","","",""
"Keine Sorgen","2012","Nordrhein-Westfalen","Westdeutschland","1253","","",""
"Keine Sorgen","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Keine Sorgen","2012","Hessen","Westdeutschland","455","0.323072767196937","0.298532337884286","0.347613196509589"
"Keine Sorgen","2012","Hessen","Ostdeutschland","","","",""
"Keine Sorgen","2012","Rheinland-Pfalz,Saarland","Westdeutschland","319","0.271938229411618","0.24660397296632","0.297272485856917"
"Keine Sorgen","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2012","Baden-Wuerttemberg","Westdeutschland","787","0.32799877180834","0.309113254916385","0.346884288700294"
"Keine Sorgen","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Keine Sorgen","2012","Bayern","Westdeutschland","980","0.292892874058035","0.277028137936283","0.308757610179787"
"Keine Sorgen","2012","Bayern","Ostdeutschland","","","",""
"Keine Sorgen","2012","Saarland","Westdeutschland","","","",""
"Keine Sorgen","2012","Saarland","Ostdeutschland","","","",""
"Keine Sorgen","2012","Berlin","Westdeutschland","150","","",""
"Keine Sorgen","2012","Berlin","Ostdeutschland","84","0.238657142562346","0.193999949082723","0.283314336041969"
"Keine Sorgen","2012","Brandenburg","Westdeutschland","","","",""
"Keine Sorgen","2012","Brandenburg","Ostdeutschland","148","","",""
"Keine Sorgen","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Keine Sorgen","2012","Mecklenburg-Vorpommern","Ostdeutschland","119","","",""
"Keine Sorgen","2012","Sachsen","Westdeutschland","","","",""
"Keine Sorgen","2012","Sachsen","Ostdeutschland","348","0.229453351925485","0.207728122820321","0.25117858103065"
"Keine Sorgen","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"Keine Sorgen","2012","Sachsen-Anhalt","Ostdeutschland","149","","",""
"Keine Sorgen","2012","Thueringen","Westdeutschland","","","",""
"Keine Sorgen","2012","Thueringen","Ostdeutschland","198","","",""
"Grosse Sorgen","2013","Schleswig-Holstein","Westdeutschland","130","","",""
"Grosse Sorgen","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"Grosse Sorgen","2013","Hamburg","Westdeutschland","53","0.110168908814643","0.0815876771337096","0.138750140495576"
"Grosse Sorgen","2013","Hamburg","Ostdeutschland","","","",""
