"plh0035","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Einige Sorgen","2011","17-34","(noch) kein Abschluss","111","0.324063870575518","0.274820078226934","0.373307662924101"
"Einige Sorgen","2011","17-34","AkademikerIn","291","0.466640276113654","0.427989401762867","0.50529115046444"
"Einige Sorgen","2011","17-34","Hauptschule","243","0.398605812265902","0.360879237455898","0.436332387075907"
"Einige Sorgen","2011","17-34","Realschule","545","0.4712944206911","0.442189798554125","0.500399042828075"
"Einige Sorgen","2011","35-65","(Fach-)Abitur","601","0.529507998963068","0.500038708563766","0.558977289362369"
"Einige Sorgen","2011","35-65","(noch) kein Abschluss","50","0.345055473078164","0.263957902521557","0.426153043634771"
"Einige Sorgen","2011","35-65","AkademikerIn","1536","0.530433524507086","0.512101164329844","0.548765884684328"
"Einige Sorgen","2011","35-65","Hauptschule","1794","0.507767960090856","0.491231206216896","0.524304713964815"
"Einige Sorgen","2011","35-65","Realschule","1911","0.532584291062894","0.516261020090255","0.548907562035533"
"Einige Sorgen","2011","66 +","(Fach-)Abitur","120","0.541572151324617","0.477317324231021","0.605826978418214"
"Einige Sorgen","2011","66 +","(noch) kein Abschluss","29","","",""
"Einige Sorgen","2011","66 +","AkademikerIn","632","0.597006537053485","0.567698920599343","0.626314153507627"
"Einige Sorgen","2011","66 +","Hauptschule","1416","0.499385885517303","0.481102780460116","0.51766899057449"
"Einige Sorgen","2011","66 +","Realschule","409","0.536385547406343","0.500576977945714","0.572194116866972"
"Grosse Sorgen","2011","17-34","(Fach-)Abitur","93","0.0806903187374225","0.0644543997221914","0.0969262377526537"
"Grosse Sorgen","2011","17-34","(noch) kein Abschluss","35","0.0847384800925772","0.0554365457725264","0.114040414412628"
"Grosse Sorgen","2011","17-34","AkademikerIn","43","0.0613829350961619","0.0427866518528671","0.0799792183394568"
"Grosse Sorgen","2011","17-34","Hauptschule","140","0.211300847132777","0.179844936887242","0.242756757378311"
"Grosse Sorgen","2011","17-34","Realschule","144","0.131666021411269","0.111951369047976","0.151380673774563"
"Grosse Sorgen","2011","35-65","(Fach-)Abitur","171","0.170097586390387","0.147914606618002","0.192280566162772"
"Grosse Sorgen","2011","35-65","(noch) kein Abschluss","51","0.414974376511496","0.330920216964504","0.499028536058487"
"Grosse Sorgen","2011","35-65","AkademikerIn","376","0.141151046520293","0.128361510068167","0.153940582972419"
"Grosse Sorgen","2011","35-65","Hauptschule","918","0.266699266464918","0.25207127674016","0.281327256189677"
"Grosse Sorgen","2011","35-65","Realschule","700","0.198090525393453","0.185051177092626","0.211129873694279"
"Grosse Sorgen","2011","66 +","(Fach-)Abitur","59","0.254113819668672","0.197971219367892","0.310256419969452"
"Grosse Sorgen","2011","66 +","(noch) kein Abschluss","29","","",""
"Grosse Sorgen","2011","66 +","AkademikerIn","192","0.186100564918924","0.162846377166332","0.209354752671516"
"Grosse Sorgen","2011","66 +","Hauptschule","1047","0.36561713197383","0.348006729976947","0.383227533970712"
"Grosse Sorgen","2011","66 +","Realschule","184","0.264760135261212","0.23307826763697","0.296442002885454"
"Keine Sorgen","2011","17-34","(Fach-)Abitur","526","0.512643461915687","0.482846886412062","0.542440037419313"
"Keine Sorgen","2011","17-34","(noch) kein Abschluss","201","0.591197649331905","0.53947194713344","0.642923351530371"
"Keine Sorgen","2011","17-34","AkademikerIn","306","0.471976788790184","0.433300487782782","0.510653089797586"
"Keine Sorgen","2011","17-34","Hauptschule","264","0.390093340601321","0.352508569768381","0.427678111434261"
"Keine Sorgen","2011","17-34","Realschule","441","0.397039557897631","0.368511633892303","0.425567481902958"
"Keine Sorgen","2011","35-65","(Fach-)Abitur","330","0.300394414646545","0.273328054611266","0.327460774681825"
"Keine Sorgen","2011","35-65","(noch) kein Abschluss","31","0.23997015041034","0.167115871862091","0.31282442895859"
"Keine Sorgen","2011","35-65","AkademikerIn","935","0.328415428972621","0.311164341052757","0.345666516892486"
"Keine Sorgen","2011","35-65","Hauptschule","799","0.225532773444226","0.211708604625226","0.239356942263226"
"Keine Sorgen","2011","35-65","Realschule","978","0.269325183543653","0.254812025865759","0.283838341221547"
"Keine Sorgen","2011","66 +","(Fach-)Abitur","52","0.20431402900671","0.152318973573303","0.256309084440117"
"Keine Sorgen","2011","66 +","(noch) kein Abschluss","9","","",""
"Keine Sorgen","2011","66 +","AkademikerIn","252","0.216892898027591","0.1922679568095","0.241517839245682"
"Keine Sorgen","2011","66 +","Hauptschule","410","0.134996982508867","0.122501554985866","0.147492410031869"
"Keine Sorgen","2011","66 +","Realschule","152","0.198854317332445","0.170193193524012","0.227515441140878"
"Einige Sorgen","2012","17-34","(Fach-)Abitur","422","0.391922433307774","0.362094720294974","0.421750146320574"
"Einige Sorgen","2012","17-34","(noch) kein Abschluss","115","0.404628757027716","0.351349079157484","0.457908434897948"
"Einige Sorgen","2012","17-34","AkademikerIn","260","0.373009567858278","0.336391018787467","0.409628116929089"
"Einige Sorgen","2012","17-34","Hauptschule","254","0.428926796280592","0.390125560032567","0.467728032528617"
"Einige Sorgen","2012","17-34","Realschule","487","0.471335963859706","0.441661116624592","0.50101081109482"
"Einige Sorgen","2012","35-65","(Fach-)Abitur","621","0.532171598121652","0.503470327764536","0.560872868478767"
"Einige Sorgen","2012","35-65","(noch) kein Abschluss","54","0.342015303303369","0.261992847984083","0.422037758622654"
"Einige Sorgen","2012","35-65","AkademikerIn","1489","0.520874605854649","0.502452891150775","0.539296320558524"
"Einige Sorgen","2012","35-65","Hauptschule","1729","0.509561485194087","0.492782662560998","0.526340307827176"
"Einige Sorgen","2012","35-65","Realschule","1946","0.55326842116485","0.536912072515427","0.569624769814273"
"Einige Sorgen","2012","66 +","(Fach-)Abitur","130","0.553112073528066","0.489137120072521","0.617087026983612"
"Einige Sorgen","2012","66 +","(noch) kein Abschluss","35","0.426547158023869","0.316789919748998","0.53630439629874"
"Einige Sorgen","2012","66 +","AkademikerIn","666","0.578055097277533","0.549361205898162","0.606748988656904"
"Einige Sorgen","2012","66 +","Hauptschule","1444","0.497876756010796","0.479596983037768","0.516156528983824"
"Einige Sorgen","2012","66 +","Realschule","465","0.600726440116917","0.566682628687849","0.634770251545985"
"Grosse Sorgen","2012","17-34","(Fach-)Abitur","96","0.0939368109114399","0.0761114819670634","0.111762139855816"
"Grosse Sorgen","2012","17-34","(noch) kein Abschluss","34","0.0870997605110559","0.0564900352257759","0.117709485796336"
"Grosse Sorgen","2012","17-34","AkademikerIn","41","0.0649849664378945","0.0463200334080801","0.0836498994677089"
"Grosse Sorgen","2012","17-34","Hauptschule","130","0.207246199101316","0.175468639936061","0.23902375826657"
"Grosse Sorgen","2012","17-34","Realschule","147","0.118258348811905","0.0990619438764671","0.137454753747344"
"Grosse Sorgen","2012","35-65","(Fach-)Abitur","189","0.175508394055475","0.153627047396576","0.197389740714374"
"Grosse Sorgen","2012","35-65","(noch) kein Abschluss","55","0.451863407567277","0.367911766292653","0.535815048841901"
"Grosse Sorgen","2012","35-65","AkademikerIn","355","0.13343326969592","0.120894008909638","0.145972530482202"
"Grosse Sorgen","2012","35-65","Hauptschule","949","0.273909622148285","0.258941411489151","0.288877832807419"
"Grosse Sorgen","2012","35-65","Realschule","658","0.190562252006566","0.177640980370152","0.20348352364298"
"Grosse Sorgen","2012","66 +","(Fach-)Abitur","53","0.25133434319173","0.195516381620397","0.307152304763062"
"Grosse Sorgen","2012","66 +","(noch) kein Abschluss","30","0.402080931407071","0.293268445977785","0.510893416836356"
"Grosse Sorgen","2012","66 +","AkademikerIn","197","0.195209340248164","0.172180677453262","0.218238003043066"
"Grosse Sorgen","2012","66 +","Hauptschule","995","0.348379895361578","0.330960683995918","0.365799106727239"
"Grosse Sorgen","2012","66 +","Realschule","185","0.233211400355783","0.203816144900119","0.262606655811446"
"Keine Sorgen","2012","17-34","(Fach-)Abitur","511","0.514140755780786","0.483603032557282","0.544678479004291"
"Keine Sorgen","2012","17-34","(noch) kein Abschluss","177","0.508271482461228","0.454002727187415","0.562540237735041"
"Keine Sorgen","2012","17-34","AkademikerIn","369","0.562005465703828","0.524437705354926","0.599573226052729"
"Keine Sorgen","2012","17-34","Hauptschule","241","0.363827004618092","0.326109481708968","0.401544527527215"
"Keine Sorgen","2012","17-34","Realschule","453","0.410405687328389","0.381163042665477","0.439648331991301"
"Keine Sorgen","2012","35-65","(Fach-)Abitur","351","0.292320007822873","0.266157479555682","0.318482536090064"
"Keine Sorgen","2012","35-65","(noch) kein Abschluss","26","","",""
"Keine Sorgen","2012","35-65","AkademikerIn","981","0.345692124449431","0.328154341875441","0.36322990702342"
"Keine Sorgen","2012","35-65","Hauptschule","732","0.216528892657628","0.202704682683866","0.23035310263139"
"Keine Sorgen","2012","35-65","Realschule","945","0.256169326828584","0.241807962609367","0.270530691047801"
"Keine Sorgen","2012","66 +","(Fach-)Abitur","49","0.195553583280204","0.144516535071587","0.246590631488822"
"Keine Sorgen","2012","66 +","(noch) kein Abschluss","13","","",""
"Keine Sorgen","2012","66 +","AkademikerIn","275","0.226735562474303","0.20240787656781","0.251063248380795"
"Keine Sorgen","2012","66 +","Hauptschule","435","0.153743348627626","0.140556108185575","0.166930589069677"
"Keine Sorgen","2012","66 +","Realschule","145","0.1660621595273","0.140193929884687","0.191930389169914"
"Einige Sorgen","2013","17-34","(Fach-)Abitur","483","0.335233028417684","0.310344329926776","0.360121726908593"
"Einige Sorgen","2013","17-34","(noch) kein Abschluss","175","0.317572328925975","0.278630929021353","0.356513728830597"
"Einige Sorgen","2013","17-34","AkademikerIn","400","0.370809016307692","0.340459060785786","0.401158971829598"
"Einige Sorgen","2013","17-34","Hauptschule","449","0.382687648342314","0.354398734714045","0.410976561970582"
"Einige Sorgen","2013","17-34","Realschule","545","0.431813879210846","0.405459561559727","0.458168196861964"
"Einige Sorgen","2013","35-65","(Fach-)Abitur","879","0.535673833487447","0.512226956741482","0.559120710233413"
"Einige Sorgen","2013","35-65","(noch) kein Abschluss","138","0.385426360860295","0.333308886811132","0.437543834909458"
"Einige Sorgen","2013","35-65","AkademikerIn","1714","0.505188592221681","0.488184232936995","0.522192951506367"
"Einige Sorgen","2013","35-65","Hauptschule","1995","0.509713723210763","0.494214019971031","0.525213426450495"
"Einige Sorgen","2013","35-65","Realschule","1848","0.538883858603764","0.522191905272709","0.555575811934819"
"Einige Sorgen","2013","66 +","(Fach-)Abitur","126","0.518094651437639","0.455654209944965","0.580535092930313"
"Einige Sorgen","2013","66 +","(noch) kein Abschluss","34","0.412418029469392","0.306514094530889","0.518321964407894"
"Einige Sorgen","2013","66 +","AkademikerIn","651","0.554388908657489","0.525761695364923","0.583016121950055"
"Einige Sorgen","2013","66 +","Hauptschule","1364","0.500273848504707","0.481368521357951","0.519179175651463"
"Einige Sorgen","2013","66 +","Realschule","452","0.572308626288177","0.537765203054031","0.606852049522324"
"Grosse Sorgen","2013","17-34","(Fach-)Abitur","114","0.0940155677070568","0.0786285546076527","0.109402580806461"
"Grosse Sorgen","2013","17-34","(noch) kein Abschluss","48","0.112215556974488","0.085813229177443","0.138617884771532"
"Grosse Sorgen","2013","17-34","AkademikerIn","49","0.0400176087624893","0.0277021988602043","0.0523330186647744"
"Grosse Sorgen","2013","17-34","Hauptschule","160","0.142943997901745","0.122572210920739","0.16331578488275"
"Grosse Sorgen","2013","17-34","Realschule","156","0.113295454579299","0.0964317153579971","0.130159193800601"
"Grosse Sorgen","2013","35-65","(Fach-)Abitur","263","0.145649661880923","0.129065407785603","0.162233915976244"
"Grosse Sorgen","2013","35-65","(noch) kein Abschluss","122","0.361924546259834","0.310464434413933","0.413384658105735"
"Grosse Sorgen","2013","35-65","AkademikerIn","394","0.12161006021549","0.110494225473115","0.132725894957864"
"Grosse Sorgen","2013","35-65","Hauptschule","984","0.237640262136871","0.224443258430967","0.250837265842775"
"Grosse Sorgen","2013","35-65","Realschule","574","0.182210322657852","0.169284395254243","0.19513625006146"
"Grosse Sorgen","2013","66 +","(Fach-)Abitur","56","0.224989258619605","0.17280791102689","0.27717060621232"
"Grosse Sorgen","2013","66 +","(noch) kein Abschluss","30","0.302890661993138","0.204034797768568","0.401746526217707"
"Grosse Sorgen","2013","66 +","AkademikerIn","186","0.180095513106378","0.157963195730395","0.202227830482361"
"Grosse Sorgen","2013","66 +","Hauptschule","835","0.318733647432863","0.301114427202018","0.336352867663707"
"Grosse Sorgen","2013","66 +","Realschule","150","0.196492339300978","0.168749378728204","0.224235299873752"
"Keine Sorgen","2013","17-34","(Fach-)Abitur","785","0.570751403875259","0.544655520342177","0.596847287408341"
"Keine Sorgen","2013","17-34","(noch) kein Abschluss","326","0.570212114099537","0.528801924047178","0.611622304151896"
"Keine Sorgen","2013","17-34","AkademikerIn","524","0.589173374929819","0.558260277825313","0.620086472034324"
"Keine Sorgen","2013","17-34","Hauptschule","525","0.474368353755942","0.445305371934555","0.503431335577328"
"Keine Sorgen","2013","17-34","Realschule","656","0.454890666209855","0.428396302784495","0.481385029635216"
"Keine Sorgen","2013","35-65","(Fach-)Abitur","596","0.318676504631629","0.296769908062894","0.340583101200365"
"Keine Sorgen","2013","35-65","(noch) kein Abschluss","75","0.252649092879871","0.206117615448363","0.29918057031138"
"Keine Sorgen","2013","35-65","AkademikerIn","1213","0.37320134756283","0.356751977090238","0.389650718035421"
"Keine Sorgen","2013","35-65","Hauptschule","1017","0.252646014652366","0.239173311077688","0.266118718227045"
"Keine Sorgen","2013","35-65","Realschule","1004","0.278905818738385","0.263888956566621","0.293922680910148"
"Keine Sorgen","2013","66 +","(Fach-)Abitur","64","0.256916089942756","0.20231577872135","0.311516401164161"
"Keine Sorgen","2013","66 +","(noch) kein Abschluss","19","","",""
"Keine Sorgen","2013","66 +","AkademikerIn","321","0.265515578236133","0.240080673857221","0.290950482615045"
"Keine Sorgen","2013","66 +","Hauptschule","488","0.18099250406243","0.16643494735829","0.19555006076657"
"Keine Sorgen","2013","66 +","Realschule","186","0.231199034410845","0.201762617157273","0.260635451664417"
"Einige Sorgen","2014","17-34","(Fach-)Abitur","596","0.392302030434899","0.367434953822873","0.417169107046925"
"Einige Sorgen","2014","17-34","(noch) kein Abschluss","225","0.357324734275281","0.318525190799656","0.396124277750905"
"Einige Sorgen","2014","17-34","AkademikerIn","382","0.394731146519397","0.363583346054841","0.425878946983952"
"Einige Sorgen","2014","17-34","Hauptschule","548","0.432700997163118","0.40572698503946","0.459675009286777"
"Einige Sorgen","2014","17-34","Realschule","701","0.467449536300869","0.443062848466636","0.491836224135102"
"Einige Sorgen","2014","35-65","(Fach-)Abitur","1183","0.550620588807315","0.52985352464958","0.57138765296505"
"Einige Sorgen","2014","35-65","(noch) kein Abschluss","137","0.453848783573017","0.401006333949519","0.506691233196515"
"Einige Sorgen","2014","35-65","AkademikerIn","2253","0.557039385416968","0.541832697262589","0.572246073571348"
"Einige Sorgen","2014","35-65","Hauptschule","2147","0.524838435624047","0.509845908741052","0.539830962507042"
"Einige Sorgen","2014","35-65","Realschule","2461","0.550827069435398","0.536225737159384","0.565428401711412"
"Einige Sorgen","2014","66 +","(Fach-)Abitur","140","0.572670613316025","0.511102466838682","0.634238759793368"
"Einige Sorgen","2014","66 +","(noch) kein Abschluss","26","","",""
"Einige Sorgen","2014","66 +","AkademikerIn","676","0.565940523183891","0.53743086578416","0.594450180583623"
"Einige Sorgen","2014","66 +","Hauptschule","1362","0.515336653563559","0.496218363698409","0.534454943428709"
"Einige Sorgen","2014","66 +","Realschule","449","0.574476147635451","0.540129092091706","0.608823203179196"
"Grosse Sorgen","2014","17-34","(Fach-)Abitur","169","0.106783272719216","0.0910542913122425","0.12251225412619"
"Grosse Sorgen","2014","17-34","(noch) kein Abschluss","86","0.183478009716394","0.152139723984385","0.214816295448402"
"Grosse Sorgen","2014","17-34","AkademikerIn","87","0.0686123872860459","0.0525033711405818","0.0847214034315099"
"Grosse Sorgen","2014","17-34","Hauptschule","268","0.19421777285661","0.172680093002746","0.215755452710474"
"Grosse Sorgen","2014","17-34","Realschule","242","0.125720774469603","0.109516347714737","0.141925201224468"
"Grosse Sorgen","2014","35-65","(Fach-)Abitur","349","0.143093413689432","0.128474373547272","0.157712453831593"
"Grosse Sorgen","2014","35-65","(noch) kein Abschluss","143","0.379233083563036","0.327735329147364","0.430730837978708"
"Grosse Sorgen","2014","35-65","AkademikerIn","506","0.114851018972909","0.10509023400989","0.124611803935928"
"Grosse Sorgen","2014","35-65","Hauptschule","1184","0.263993368717906","0.250759746247044","0.277226991188769"
"Grosse Sorgen","2014","35-65","Realschule","814","0.191475580214668","0.179925597700189","0.203025562729147"
"Grosse Sorgen","2014","66 +","(Fach-)Abitur","65","0.246087613377575","0.192479864911597","0.299695361843552"
"Grosse Sorgen","2014","66 +","(noch) kein Abschluss","29","","",""
"Grosse Sorgen","2014","66 +","AkademikerIn","223","0.202736397765627","0.179610488745497","0.225862306785758"
"Grosse Sorgen","2014","66 +","Hauptschule","863","0.337224404767462","0.319139085091724","0.3553097244432"
"Grosse Sorgen","2014","66 +","Realschule","165","0.209442714437528","0.181174989367414","0.237710439507642"
"Keine Sorgen","2014","17-34","(Fach-)Abitur","716","0.500914696845885","0.475449922071426","0.526379471620344"
"Keine Sorgen","2014","17-34","(noch) kein Abschluss","275","0.459197256008326","0.418849594531134","0.499544917485518"
"Keine Sorgen","2014","17-34","AkademikerIn","477","0.536656466194558","0.504880244308949","0.568432688080166"
"Keine Sorgen","2014","17-34","Hauptschule","480","0.373081229980272","0.346751104632425","0.399411355328118"
"Keine Sorgen","2014","17-34","Realschule","665","0.406829689229528","0.382819195469673","0.430840182989383"
"Keine Sorgen","2014","35-65","(Fach-)Abitur","672","0.306285997503252","0.287041964297979","0.325530030708525"
"Keine Sorgen","2014","35-65","(noch) kein Abschluss","61","0.166918132863947","0.12733897937006","0.206497286357833"
"Keine Sorgen","2014","35-65","AkademikerIn","1340","0.328109595610123","0.313735920738204","0.342483270482042"
"Keine Sorgen","2014","35-65","Hauptschule","931","0.211168195658047","0.198915043430617","0.223421347885477"
"Keine Sorgen","2014","35-65","Realschule","1183","0.257697350349935","0.244858576739096","0.270536123960773"
"Keine Sorgen","2014","66 +","(Fach-)Abitur","43","0.181241773306401","0.133298327966837","0.229185218645964"
"Keine Sorgen","2014","66 +","(noch) kein Abschluss","16","","",""
"Keine Sorgen","2014","66 +","AkademikerIn","262","0.231323079050481","0.207067402969398","0.255578755131565"
"Keine Sorgen","2014","66 +","Hauptschule","400","0.147438941668979","0.133876050231883","0.161001833106074"
"Keine Sorgen","2014","66 +","Realschule","182","0.216081137927021","0.187489729897654","0.244672545956388"
"Einige Sorgen","2015","17-34","(Fach-)Abitur","661","0.426919751306698","0.402885247597071","0.450954255016324"
"Einige Sorgen","2015","17-34","(noch) kein Abschluss","198","0.379709830354624","0.338274943900005","0.421144716809243"
"Einige Sorgen","2015","17-34","AkademikerIn","484","0.417305195197685","0.388854514908622","0.445755875486748"
"Einige Sorgen","2015","17-34","Hauptschule","534","0.451943466292048","0.424186669360002","0.479700263224094"
"Einige Sorgen","2015","17-34","Realschule","639","0.47703366235874","0.451018421857544","0.503048902859935"
"Einige Sorgen","2015","35-65","(Fach-)Abitur","1216","0.565177187274922","0.544784069152202","0.585570305397643"
"Einige Sorgen","2015","35-65","(noch) kein Abschluss","144","0.388069917154164","0.338616128782844","0.437523705525484"
"Einige Sorgen","2015","35-65","AkademikerIn","2281","0.576643889853762","0.561438208641878","0.591849571065647"
"Einige Sorgen","2015","35-65","Hauptschule","2031","0.529567899026993","0.514098206235344","0.545037591818643"
"Einige Sorgen","2015","35-65","Realschule","2398","0.55258400549695","0.537715378642064","0.567452632351836"
"Einige Sorgen","2015","66 +","(Fach-)Abitur","149","0.54171547835793","0.480197644093736","0.603233312622123"
"Einige Sorgen","2015","66 +","(noch) kein Abschluss","30","0.482138288357536","0.352419353104729","0.611857223610342"
"Einige Sorgen","2015","66 +","AkademikerIn","720","0.595895169226297","0.56787263558401","0.623917702868584"
"Einige Sorgen","2015","66 +","Hauptschule","1292","0.498078724363586","0.478591926760568","0.517565521966605"
"Einige Sorgen","2015","66 +","Realschule","482","0.597085521172637","0.563493909026657","0.630677133318616"
"Grosse Sorgen","2015","17-34","(Fach-)Abitur","179","0.0958641618774439","0.08155878524356","0.110169538511328"
"Grosse Sorgen","2015","17-34","(noch) kein Abschluss","87","0.167865071399909","0.135955583897419","0.199774558902398"
"Grosse Sorgen","2015","17-34","AkademikerIn","109","0.0716875791973462","0.0568037655158435","0.086571392878849"
"Grosse Sorgen","2015","17-34","Hauptschule","222","0.194111355163949","0.172052772647276","0.216169937680622"
"Grosse Sorgen","2015","17-34","Realschule","187","0.1139474018835","0.0973973854379472","0.130497418329052"
"Grosse Sorgen","2015","35-65","(Fach-)Abitur","339","0.139913096559443","0.125642717344213","0.154183475774674"
"Grosse Sorgen","2015","35-65","(noch) kein Abschluss","129","0.383943094604274","0.334587371328052","0.433298817880497"
"Grosse Sorgen","2015","35-65","AkademikerIn","437","0.102290509190573","0.0929647392738106","0.111616279107336"
"Grosse Sorgen","2015","35-65","Hauptschule","1103","0.276434253812652","0.262572846769088","0.290295660856217"
"Grosse Sorgen","2015","35-65","Realschule","775","0.191443852340888","0.179678857018627","0.20320884766315"
"Grosse Sorgen","2015","66 +","(Fach-)Abitur","55","0.230805279486222","0.178783064757652","0.282827494214791"
"Grosse Sorgen","2015","66 +","(noch) kein Abschluss","19","","",""
"Grosse Sorgen","2015","66 +","AkademikerIn","190","0.168521344901887","0.147145245690835","0.189897444112938"
"Grosse Sorgen","2015","66 +","Hauptschule","807","0.335609167432884","0.317205583774793","0.354012751090976"
"Grosse Sorgen","2015","66 +","Realschule","159","0.196889189334798","0.169655604561789","0.224122774107808"
"Keine Sorgen","2015","17-34","(Fach-)Abitur","787","0.477216086815858","0.452945908912911","0.501486264718805"
"Keine Sorgen","2015","17-34","(noch) kein Abschluss","242","0.452425098245467","0.409930092229755","0.49492010426118"
"Keine Sorgen","2015","17-34","AkademikerIn","561","0.511007225604969","0.482166251271151","0.539848199938787"
"Keine Sorgen","2015","17-34","Hauptschule","479","0.353945178544003","0.327275529630692","0.380614827457315"
"Keine Sorgen","2015","17-34","Realschule","590","0.409018935757761","0.383410977428986","0.434626894086536"
"Keine Sorgen","2015","35-65","(Fach-)Abitur","715","0.294909716165634","0.276151045100999","0.313668387230269"
"Keine Sorgen","2015","35-65","(noch) kein Abschluss","100","0.227986988241561","0.185411364818965","0.270562611664158"
"Keine Sorgen","2015","35-65","AkademikerIn","1338","0.321065600955665","0.306697151210803","0.335434050700526"
"Keine Sorgen","2015","35-65","Hauptschule","865","0.193997847160355","0.181742123920722","0.206253570399987"
"Keine Sorgen","2015","35-65","Realschule","1123","0.255972142162162","0.242922250553097","0.269022033771227"
"Keine Sorgen","2015","66 +","(Fach-)Abitur","48","0.227479242155848","0.175721683147901","0.279236801163796"
"Keine Sorgen","2015","66 +","(noch) kein Abschluss","8","","",""
"Keine Sorgen","2015","66 +","AkademikerIn","268","0.235583485871816","0.211350166941628","0.259816804802004"
"Keine Sorgen","2015","66 +","Hauptschule","430","0.166312108203529","0.151799771107116","0.180824445299943"
"Keine Sorgen","2015","66 +","Realschule","178","0.206025289492565","0.178325929061375","0.233724649923755"
"Einige Sorgen","2016","17-34","(Fach-)Abitur","605","0.395531945730845","0.371721471603","0.419342419858691"
"Einige Sorgen","2016","17-34","(noch) kein Abschluss","294","0.30743458760506","0.278720235794715","0.336148939415404"
"Einige Sorgen","2016","17-34","AkademikerIn","484","0.436480654406341","0.4088653806594","0.464095928153283"
"Einige Sorgen","2016","17-34","Hauptschule","505","0.42156987887861","0.395516216288989","0.447623541468231"
"Einige Sorgen","2016","17-34","Realschule","531","0.46136927564149","0.4333388399502","0.489399711332781"
"Einige Sorgen","2016","35-65","(Fach-)Abitur","1190","0.580987769473383","0.560992381970495","0.600983156976271"
"Einige Sorgen","2016","35-65","(noch) kein Abschluss","301","0.387809130729022","0.354212567791628","0.421405693666416"
"Einige Sorgen","2016","35-65","AkademikerIn","2157","0.561386857503057","0.54608552158989","0.576688193416225"
"Einige Sorgen","2016","35-65","Hauptschule","1874","0.536141407257103","0.520366329341288","0.551916485172918"
"Einige Sorgen","2016","35-65","Realschule","2213","0.560656533358868","0.545270327214021","0.576042739503715"
"Einige Sorgen","2016","66 +","(Fach-)Abitur","133","0.560618270673591","0.497696090615881","0.6235404507313"
"Einige Sorgen","2016","66 +","(noch) kein Abschluss","31","0.401050506647196","0.286236808281084","0.515864205013307"
"Einige Sorgen","2016","66 +","AkademikerIn","707","0.574113872463406","0.54601943259549","0.602208312331321"
"Einige Sorgen","2016","66 +","Hauptschule","1266","0.52275252813013","0.50267300524047","0.54283205101979"
"Einige Sorgen","2016","66 +","Realschule","474","0.588274117682802","0.554423700033215","0.622124535332389"
"Grosse Sorgen","2016","17-34","(Fach-)Abitur","163","0.11417420234317","0.0986878641644391","0.129660540521901"
"Grosse Sorgen","2016","17-34","(noch) kein Abschluss","124","0.161582885728537","0.138678428623031","0.184487342834043"
"Grosse Sorgen","2016","17-34","AkademikerIn","93","0.0505504994969306","0.038351868377777","0.0627491306160843"
"Grosse Sorgen","2016","17-34","Hauptschule","268","0.215399952954543","0.193710154584951","0.237089751324136"
"Grosse Sorgen","2016","17-34","Realschule","157","0.117062514947981","0.0989852029041226","0.135139826991839"
"Grosse Sorgen","2016","35-65","(Fach-)Abitur","386","0.147979179411063","0.133589259021002","0.162369099801124"
"Grosse Sorgen","2016","35-65","(noch) kein Abschluss","222","0.338005699195258","0.305389635433658","0.370621762956858"
"Grosse Sorgen","2016","35-65","AkademikerIn","494","0.117457747018428","0.107529650396768","0.127385843640088"
"Grosse Sorgen","2016","35-65","Hauptschule","1082","0.26701402920013","0.253019641343023","0.281008417057237"
"Grosse Sorgen","2016","35-65","Realschule","727","0.185800944111709","0.17374308313336","0.197858805090058"
"Grosse Sorgen","2016","66 +","(Fach-)Abitur","60","0.233810870413166","0.180151016879684","0.287470723946647"
"Grosse Sorgen","2016","66 +","(noch) kein Abschluss","28","","",""
"Grosse Sorgen","2016","66 +","AkademikerIn","207","0.186090823094548","0.163978974023484","0.208202672165612"
"Grosse Sorgen","2016","66 +","Hauptschule","750","0.327358740888756","0.308494591698767","0.346222890078745"
"Grosse Sorgen","2016","66 +","Realschule","162","0.19215333347309","0.165054006408497","0.219252660537683"
"Keine Sorgen","2016","17-34","(Fach-)Abitur","852","0.490293851925985","0.465950591596917","0.514637112255052"
"Keine Sorgen","2016","17-34","(noch) kein Abschluss","574","0.530982526666403","0.499927859342368","0.562037193990438"
"Keine Sorgen","2016","17-34","AkademikerIn","662","0.512968846096728","0.485137365925301","0.540800326268155"
"Keine Sorgen","2016","17-34","Hauptschule","607","0.363030168166846","0.337659065769404","0.388401270564289"
"Keine Sorgen","2016","17-34","Realschule","527","0.421568209410529","0.39380178513232","0.449334633688738"
"Keine Sorgen","2016","35-65","(Fach-)Abitur","763","0.271033051115554","0.253019554338409","0.289046547892698"
"Keine Sorgen","2016","35-65","(noch) kein Abschluss","285","0.27418517007572","0.2434258090111","0.304944531140339"
"Keine Sorgen","2016","35-65","AkademikerIn","1389","0.321155395478515","0.306757460595261","0.335553330361769"
"Keine Sorgen","2016","35-65","Hauptschule","883","0.196844563542767","0.184266883314953","0.209422243770581"
"Keine Sorgen","2016","35-65","Realschule","1057","0.253542522529423","0.240055721303272","0.267029323755574"
"Keine Sorgen","2016","66 +","(Fach-)Abitur","46","0.205570858913244","0.154336949152377","0.256804768674111"
"Keine Sorgen","2016","66 +","(noch) kein Abschluss","11","","",""
"Keine Sorgen","2016","66 +","AkademikerIn","276","0.239795304442046","0.215537012321394","0.264053596562699"
