year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2003,Vocational rehabilitation,higher vocational,4th Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Vocational rehabilitation,general elementary,4th Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Vocational rehabilitation,middle vocational,4th Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Vocational rehabilitation,middle vocational,1st Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Vocational rehabilitation,middle vocational,3rd Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Vocational rehabilitation,higher education,2nd Quintile,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Further general/political education,higher vocational,4th Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,vocational + Abi,4th Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,middle vocational,5th Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,middle vocational,3rd Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,middle vocational,1st Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,higher education,3rd Quintile,0.125,27727,0.12110718591315113,0.12889281408684886
2003,Further general/political education,higher education,5th Quintile,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Further general/political education,higher vocational,3rd Quintile,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Further general/political education,higher vocational,5th Quintile,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Further general/political education,middle vocational,4th Quintile,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Others,middle vocational,3rd Quintile,0.16,27727,0.15568476685898106,0.16431523314101895
2003,Others,higher education,2nd Quintile,0.09333333333333334,27727,0.08990923015232635,0.09675743651434032
2003,Others,middle vocational,4th Quintile,0.09333333333333334,27727,0.08990923015232635,0.09675743651434032
2003,Others,middle vocational,5th Quintile,0.08,27727,0.07680667193902287,0.08319332806097714
2003,Others,middle vocational,2nd Quintile,0.08,27727,0.07680667193902287,0.08319332806097714
2003,Others,general elementary,2nd Quintile,0.05333333333333334,27727,0.05068847425750668,0.055978192409159994
2003,Others,middle vocational,1st Quintile,0.05333333333333334,27727,0.05068847425750668,0.055978192409159994
2003,Others,higher education,5th Quintile,0.05333333333333334,27727,0.05068847425750668,0.055978192409159994
2003,Others,higher education,4th Quintile,0.04,27727,0.037693410863179254,0.04230658913682075
2003,Others,general elementary,1st Quintile,0.04,27727,0.037693410863179254,0.04230658913682075
2003,Others,vocational + Abi,4th Quintile,0.04,27727,0.037693410863179254,0.04230658913682075
2003,Others,general elementary,5th Quintile,0.04,27727,0.037693410863179254,0.04230658913682075
2003,Others,higher education,3rd Quintile,0.02666666666666667,27727,0.024770310996095356,0.02856302233723798
2003,Others,higher vocational,1st Quintile,0.02666666666666667,27727,0.024770310996095356,0.02856302233723798
2003,Others,higher education,1st Quintile,0.02666666666666667,27727,0.024770310996095356,0.02856302233723798
2003,Others,vocational + Abi,3rd Quintile,0.02666666666666667,27727,0.024770310996095356,0.02856302233723798
2003,Others,general elementary,3rd Quintile,0.013333333333333334,27727,0.011983254194686955,0.014683412471979714
2003,Others,vocational + Abi,2nd Quintile,0.013333333333333334,27727,0.011983254194686955,0.014683412471979714
2003,Others,higher vocational,3rd Quintile,0.013333333333333334,27727,0.011983254194686955,0.014683412471979714
2003,Others,higher vocational,4th Quintile,0.013333333333333334,27727,0.011983254194686955,0.014683412471979714
2003,Others,in school,5th Quintile,0.013333333333333334,27727,0.011983254194686955,0.014683412471979714
2004,Vocational Retraining,middle vocational,4th Quintile,0.1724137931034483,26790,0.1678904207463307,0.17693716546056587
2004,Vocational Retraining,middle vocational,2nd Quintile,0.15517241379310345,26790,0.1508366959101234,0.15950813167608352
2004,Vocational Retraining,middle vocational,1st Quintile,0.1206896551724138,26790,0.11678865626167381,0.12459065408315378
2004,Vocational Retraining,middle vocational,3rd Quintile,0.1206896551724138,26790,0.11678865626167381,0.12459065408315378
2004,Vocational Retraining,higher education,1st Quintile,0.05172413793103448,26790,0.04907207580711274,0.05437620005495623
2004,Vocational Retraining,general elementary,2nd Quintile,0.05172413793103448,26790,0.04907207580711274,0.05437620005495623
2004,Vocational Retraining,general elementary,1st Quintile,0.034482758620689655,26790,0.03229776218767999,0.03666775505369932
2004,Vocational Retraining,middle vocational,5th Quintile,0.034482758620689655,26790,0.03229776218767999,0.03666775505369932
2004,Vocational Retraining,vocational + Abi,5th Quintile,0.034482758620689655,26790,0.03229776218767999,0.03666775505369932
2004,Vocational Retraining,higher education,5th Quintile,0.034482758620689655,26790,0.03229776218767999,0.03666775505369932
2004,Vocational Retraining,vocational + Abi,1st Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,general elementary,3rd Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,general elementary,4th Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,vocational + Abi,2nd Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,vocational + Abi,3rd Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,vocational + Abi,4th Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,higher vocational,2nd Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,higher vocational,4th Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,higher vocational,5th Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,higher education,3rd Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Vocational Retraining,higher education,4th Quintile,0.017241379310344827,26790,0.015682619682985677,0.018800138937703978
2004,Further vocational education,middle vocational,4th Quintile,0.14093959731543623,26790,0.13677284123034697,0.1451063534005255
2004,Further vocational education,higher education,5th Quintile,0.1342281879194631,26790,0.1301459971240389,0.13831037871488727
2004,Further vocational education,middle vocational,5th Quintile,0.11409395973154363,26790,0.11028685457720819,0.11790106488587906
2004,Further vocational education,higher education,4th Quintile,0.08053691275167785,26790,0.07727828799426889,0.0837955375090868
2004,Further vocational education,middle vocational,3rd Quintile,0.08053691275167785,26790,0.07727828799426889,0.0837955375090868
2004,Further vocational education,middle vocational,2nd Quintile,0.0738255033557047,26790,0.07069424190114375,0.07695676481026566
2004,Further vocational education,higher education,3rd Quintile,0.04697986577181208,26790,0.04444604064614094,0.049513690897483226
2004,Further vocational education,higher vocational,4th Quintile,0.04697986577181208,26790,0.04444604064614094,0.049513690897483226
2004,Further vocational education,vocational + Abi,4th Quintile,0.040268456375838924,26790,0.03791434454425712,0.042622568207420726
2004,Further vocational education,higher education,2nd Quintile,0.040268456375838924,26790,0.03791434454425712,0.042622568207420726
2004,Further vocational education,middle vocational,1st Quintile,0.026845637583892617,26790,0.024910118566070814,0.02878115660171442
2004,Further vocational education,vocational + Abi,2nd Quintile,0.026845637583892617,26790,0.024910118566070814,0.02878115660171442
2004,Further vocational education,higher vocational,5th Quintile,0.026845637583892617,26790,0.024910118566070814,0.02878115660171442
2004,Further vocational education,vocational + Abi,3rd Quintile,0.020134228187919462,26790,0.018452249450540404,0.02181620692529852
2004,Further vocational education,general elementary,3rd Quintile,0.020134228187919462,26790,0.018452249450540404,0.02181620692529852
2004,Further vocational education,vocational + Abi,5th Quintile,0.020134228187919462,26790,0.018452249450540404,0.02181620692529852
2004,Further vocational education,higher education,1st Quintile,0.013422818791946308,26790,0.0120447937450699,0.014800843838822717
2004,Further vocational education,higher vocational,3rd Quintile,0.013422818791946308,26790,0.0120447937450699,0.014800843838822717
2004,Further vocational education,higher vocational,2nd Quintile,0.013422818791946308,26790,0.0120447937450699,0.014800843838822717
2004,Further vocational education,vocational + Abi,1st Quintile,0.013422818791946308,26790,0.0120447937450699,0.014800843838822717
2004,Further vocational education,general elementary,2nd Quintile,0.006711409395973154,26790,0.005733689835557023,0.007689128956389285
2004,Vocational rehabilitation,middle vocational,1st Quintile,0.4,26790,0.39413355051472615,0.4058664494852739
2004,Vocational rehabilitation,general elementary,2nd Quintile,0.2,26790,0.1952100640530887,0.20478993594691133
2004,Vocational rehabilitation,middle vocational,3rd Quintile,0.2,26790,0.1952100640530887,0.20478993594691133
2004,Vocational rehabilitation,higher education,1st Quintile,0.2,26790,0.1952100640530887,0.20478993594691133
2004,Further general/political education,higher education,5th Quintile,0.3548387096774194,26790,0.3491091748834244,0.36056824447141433
2004,Further general/political education,vocational + Abi,4th Quintile,0.12903225806451613,26790,0.1250178649556205,0.13304665117341175
2004,Further general/political education,middle vocational,4th Quintile,0.0967741935483871,26790,0.09323383160472401,0.10031455549205018
2004,Further general/political education,higher education,2nd Quintile,0.06451612903225806,26790,0.06157426892231468,0.06745798914220145
2004,Further general/political education,higher education,4th Quintile,0.06451612903225806,26790,0.06157426892231468,0.06745798914220145
2004,Further general/political education,middle vocational,1st Quintile,0.06451612903225806,26790,0.06157426892231468,0.06745798914220145
2004,Further general/political education,higher vocational,3rd Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,higher vocational,4th Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,vocational + Abi,3rd Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,middle vocational,5th Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,middle vocational,3rd Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,middle vocational,2nd Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Further general/political education,general elementary,4th Quintile,0.03225806451612903,26790,0.030142293574896614,0.034373835457361446
2004,Others,higher education,3rd Quintile,0.10606060606060606,26790,0.10237337116852208,0.10974784095269005
2004,Others,higher education,5th Quintile,0.09090909090909091,26790,0.08746656649123748,0.09435161532694435
2004,Others,higher education,4th Quintile,0.09090909090909091,26790,0.08746656649123748,0.09435161532694435
2004,Others,middle vocational,5th Quintile,0.09090909090909091,26790,0.08746656649123748,0.09435161532694435
2004,Others,middle vocational,3rd Quintile,0.09090909090909091,26790,0.08746656649123748,0.09435161532694435
2004,Others,middle vocational,2nd Quintile,0.09090909090909091,26790,0.08746656649123748,0.09435161532694435
2004,Others,middle vocational,4th Quintile,0.06060606060606061,26790,0.057748788381667276,0.06346333283045394
2004,Others,higher vocational,3rd Quintile,0.06060606060606061,26790,0.057748788381667276,0.06346333283045394
2004,Others,higher education,1st Quintile,0.06060606060606061,26790,0.057748788381667276,0.06346333283045394
2004,Others,general elementary,1st Quintile,0.045454545454545456,26790,0.04296019953969192,0.04794889136939899
2004,Others,middle vocational,1st Quintile,0.045454545454545456,26790,0.04296019953969192,0.04794889136939899
2004,Others,vocational + Abi,3rd Quintile,0.030303030303030304,26790,0.028250305339690786,0.03235575526636982
2004,Others,general elementary,2nd Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,general elementary,4th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,higher education,2nd Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,higher vocational,5th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,higher vocational,4th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,higher vocational,2nd Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,in school,4th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,general elementary,5th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2004,Others,vocational + Abi,4th Quintile,0.015151515151515152,26790,0.013688723552960623,0.01661430675006968
2005,Vocational Retraining,middle vocational,4th Quintile,0.2702702702702703,25520,0.26482153266191405,0.2757190078786265
2005,Vocational Retraining,middle vocational,2nd Quintile,0.16216216216216217,25520,0.15763974641817416,0.16668457790615018
2005,Vocational Retraining,middle vocational,1st Quintile,0.13513513513513514,25520,0.13094069496856434,0.13932957530170595
2005,Vocational Retraining,middle vocational,3rd Quintile,0.10810810810810811,25520,0.10429831863144047,0.11191789758477576
2005,Vocational Retraining,general elementary,1st Quintile,0.08108108108108109,25520,0.0777320891733235,0.08443007298883867
2005,Vocational Retraining,middle vocational,5th Quintile,0.05405405405405406,25520,0.05127969266158239,0.056828415446525726
2005,Vocational Retraining,vocational + Abi,2nd Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,general elementary,3rd Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,higher education,5th Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,higher education,1st Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,higher vocational,1st Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,vocational + Abi,3rd Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Vocational Retraining,general elementary,2nd Quintile,0.02702702702702703,25520,0.025037429361678062,0.029016624692375995
2005,Further vocational education,higher education,5th Quintile,0.13333333333333333,25520,0.12916261221296577,0.1375040544537009
2005,Further vocational education,higher education,4th Quintile,0.11666666666666667,25520,0.11272797992844111,0.12060535340489223
2005,Further vocational education,middle vocational,3rd Quintile,0.10833333333333334,25520,0.10452005895599864,0.11214660771066803
2005,Further vocational education,middle vocational,4th Quintile,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Further vocational education,middle vocational,5th Quintile,0.058333333333333334,25520,0.05545777135866651,0.06120889530800016
2005,Further vocational education,vocational + Abi,5th Quintile,0.058333333333333334,25520,0.05545777135866651,0.06120889530800016
2005,Further vocational education,vocational + Abi,3rd Quintile,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Further vocational education,middle vocational,1st Quintile,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Further vocational education,higher vocational,4th Quintile,0.041666666666666664,25520,0.03921496053832619,0.04411837279500714
2005,Further vocational education,higher education,2nd Quintile,0.041666666666666664,25520,0.03921496053832619,0.04411837279500714
2005,Further vocational education,higher education,3rd Quintile,0.03333333333333333,25520,0.03113094711595341,0.03553571955071326
2005,Further vocational education,middle vocational,2nd Quintile,0.03333333333333333,25520,0.03113094711595341,0.03553571955071326
2005,Further vocational education,vocational + Abi,4th Quintile,0.03333333333333333,25520,0.03113094711595341,0.03553571955071326
2005,Further vocational education,higher vocational,3rd Quintile,0.025,25520,0.023084474011684463,0.02691552598831554
2005,Further vocational education,vocational + Abi,2nd Quintile,0.025,25520,0.023084474011684463,0.02691552598831554
2005,Further vocational education,higher vocational,5th Quintile,0.025,25520,0.023084474011684463,0.02691552598831554
2005,Further vocational education,general elementary,3rd Quintile,0.025,25520,0.023084474011684463,0.02691552598831554
2005,Further vocational education,higher education,1st Quintile,0.016666666666666666,25520,0.01509597661959698,0.018237356713736354
2005,Further vocational education,vocational + Abi,1st Quintile,0.016666666666666666,25520,0.01509597661959698,0.018237356713736354
2005,Further vocational education,general elementary,2nd Quintile,0.008333333333333333,25520,0.007217991553133335,0.00944867511353333
2005,Vocational rehabilitation,middle vocational,1st Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Vocational rehabilitation,general elementary,2nd Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Vocational rehabilitation,general elementary,4th Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Vocational rehabilitation,middle vocational,3rd Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Vocational rehabilitation,higher vocational,1st Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Further general/political education,higher education,5th Quintile,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Further general/political education,middle vocational,3rd Quintile,0.2,25520,0.1950923257588059,0.20490767424119413
2005,Further general/political education,vocational + Abi,5th Quintile,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Further general/political education,middle vocational,1st Quintile,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Further general/political education,higher education,4th Quintile,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Further general/political education,higher vocational,4th Quintile,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Further general/political education,middle vocational,2nd Quintile,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Further general/political education,higher vocational,3rd Quintile,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Further general/political education,higher education,3rd Quintile,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Others,higher education,5th Quintile,0.125,25520,0.12094234826315085,0.12905765173684913
2005,Others,middle vocational,4th Quintile,0.125,25520,0.12094234826315085,0.12905765173684913
2005,Others,higher education,4th Quintile,0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Others,higher education,3rd Quintile,0.07954545454545454,25520,0.0762255576698507,0.08286535142105839
2005,Others,middle vocational,5th Quintile,0.07954545454545454,25520,0.0762255576698507,0.08286535142105839
2005,Others,vocational + Abi,4th Quintile,0.06818181818181818,25520,0.06508927611741315,0.0712743602462232
2005,Others,middle vocational,3rd Quintile,0.06818181818181818,25520,0.06508927611741315,0.0712743602462232
2005,Others,general elementary,2nd Quintile,0.06818181818181818,25520,0.06508927611741315,0.0712743602462232
2005,Others,higher vocational,5th Quintile,0.045454545454545456,25520,0.04289888764812989,0.048010203260961025
2005,Others,middle vocational,2nd Quintile,0.03409090909090909,25520,0.031864509290468745,0.03631730889134943
2005,Others,higher education,1st Quintile,0.03409090909090909,25520,0.031864509290468745,0.03631730889134943
2005,Others,higher vocational,3rd Quintile,0.03409090909090909,25520,0.031864509290468745,0.03631730889134943
2005,Others,general elementary,4th Quintile,0.03409090909090909,25520,0.031864509290468745,0.03631730889134943
2005,Others,vocational + Abi,3rd Quintile,0.022727272727272728,25520,0.020898762946935746,0.02455578250760971
2005,Others,vocational + Abi,5th Quintile,0.022727272727272728,25520,0.020898762946935746,0.02455578250760971
2005,Others,higher education,2nd Quintile,0.022727272727272728,25520,0.020898762946935746,0.02455578250760971
2005,Others,vocational + Abi,2nd Quintile,0.011363636363636364,25520,0.010063189263730184,0.012664083463542544
2005,Others,higher vocational,4th Quintile,0.011363636363636364,25520,0.010063189263730184,0.012664083463542544
2005,Others,general elementary,3rd Quintile,0.011363636363636364,25520,0.010063189263730184,0.012664083463542544
2005,Others,in school,4th Quintile,0.011363636363636364,25520,0.010063189263730184,0.012664083463542544
2006,Vocational Retraining,middle vocational,3rd Quintile,0.20833333333333334,27321,0.20351764539254638,0.2131490212741203
2006,Vocational Retraining,middle vocational,2nd Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Vocational Retraining,middle vocational,4th Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Vocational Retraining,general elementary,1st Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Vocational Retraining,higher education,1st Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Vocational Retraining,middle vocational,1st Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Vocational Retraining,higher education,5th Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,vocational + Abi,2nd Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,higher education,2nd Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,higher education,4th Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,general elementary,3rd Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,middle vocational,5th Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,inadequately,1st Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Vocational Retraining,general elementary,2nd Quintile,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Further vocational education,higher education,5th Quintile,0.14814814814814814,27321,0.14393566743735922,0.15236062885893706
2006,Further vocational education,higher education,4th Quintile,0.12345679012345678,27321,0.1195560058664803,0.12735757438043327
2006,Further vocational education,higher vocational,4th Quintile,0.09876543209876543,27321,0.09522766547484644,0.10230319872268441
2006,Further vocational education,middle vocational,5th Quintile,0.08641975308641975,27321,0.08308788624294301,0.08975161992989648
2006,Further vocational education,vocational + Abi,4th Quintile,0.06172839506172839,27321,0.05887465405978056,0.06458213606367622
2006,Further vocational education,middle vocational,4th Quintile,0.06172839506172839,27321,0.05887465405978056,0.06458213606367622
2006,Further vocational education,higher education,2nd Quintile,0.04938271604938271,27321,0.04681351485593907,0.051951917242826356
2006,Further vocational education,vocational + Abi,3rd Quintile,0.04938271604938271,27321,0.04681351485593907,0.051951917242826356
2006,Further vocational education,middle vocational,3rd Quintile,0.04938271604938271,27321,0.04681351485593907,0.051951917242826356
2006,Further vocational education,middle vocational,2nd Quintile,0.04938271604938271,27321,0.04681351485593907,0.051951917242826356
2006,Further vocational education,higher vocational,3rd Quintile,0.037037037037037035,27321,0.03479764213330312,0.03927643194077095
2006,Further vocational education,vocational + Abi,5th Quintile,0.037037037037037035,27321,0.03479764213330312,0.03927643194077095
2006,Further vocational education,middle vocational,1st Quintile,0.024691358024691357,27321,0.022851216184063362,0.02653149986531935
2006,Further vocational education,vocational + Abi,2nd Quintile,0.024691358024691357,27321,0.022851216184063362,0.02653149986531935
2006,Further vocational education,higher vocational,2nd Quintile,0.024691358024691357,27321,0.022851216184063362,0.02653149986531935
2006,Further vocational education,higher vocational,5th Quintile,0.024691358024691357,27321,0.022851216184063362,0.02653149986531935
2006,Further vocational education,general elementary,2nd Quintile,0.012345679012345678,27321,0.011036292839868931,0.013655065184822426
2006,Further vocational education,general elementary,3rd Quintile,0.012345679012345678,27321,0.011036292839868931,0.013655065184822426
2006,Further vocational education,general elementary,5th Quintile,0.012345679012345678,27321,0.011036292839868931,0.013655065184822426
2006,Further vocational education,higher education,1st Quintile,0.012345679012345678,27321,0.011036292839868931,0.013655065184822426
2006,Vocational rehabilitation,middle vocational,2nd Quintile,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Vocational rehabilitation,general elementary,4th Quintile,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Vocational rehabilitation,higher vocational,1st Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Vocational rehabilitation,general elementary,1st Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Vocational rehabilitation,middle vocational,1st Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Vocational rehabilitation,middle vocational,3rd Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,middle vocational,3rd Quintile,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Further general/political education,general elementary,3rd Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,higher education,5th Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,higher vocational,5th Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,higher vocational,4th Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,general elementary,1st Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Further general/political education,middle vocational,4th Quintile,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Others,middle vocational,1st Quintile,0.1,27321,0.09644263006409563,0.10355736993590438
2006,Others,middle vocational,4th Quintile,0.1,27321,0.09644263006409563,0.10355736993590438
2006,Others,general elementary,3rd Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Others,higher education,4th Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Others,middle vocational,2nd Quintile,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Others,vocational + Abi,4th Quintile,0.06666666666666667,27321,0.06370878677818576,0.06962454655514758
2006,Others,middle vocational,3rd Quintile,0.06666666666666667,27321,0.06370878677818576,0.06962454655514758
2006,Others,vocational + Abi,3rd Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,higher education,3rd Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,middle vocational,5th Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,general elementary,5th Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,higher education,2nd Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,higher education,5th Quintile,0.05,27321,0.04741563065743385,0.052584369342566155
2006,Others,general elementary,1st Quintile,0.03333333333333333,27321,0.03120477517946772,0.03546189148719895
2006,Others,vocational + Abi,5th Quintile,0.03333333333333333,27321,0.03120477517946772,0.03546189148719895
2006,Others,general elementary,2nd Quintile,0.016666666666666666,27321,0.015148629057957363,0.018184704275375968
2006,Others,higher vocational,5th Quintile,0.016666666666666666,27321,0.015148629057957363,0.018184704275375968
2006,Others,higher vocational,4th Quintile,0.016666666666666666,27321,0.015148629057957363,0.018184704275375968
2007,Vocational Retraining,middle vocational,1st Quintile,0.3076923076923077,25385,0.30201456920219244,0.313370046182423
2007,Vocational Retraining,middle vocational,3rd Quintile,0.23076923076923078,25385,0.225586188358145,0.23595227318031656
2007,Vocational Retraining,middle vocational,2nd Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Vocational Retraining,middle vocational,4th Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Vocational Retraining,middle vocational,5th Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Vocational Retraining,vocational + Abi,1st Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Vocational Retraining,higher vocational,4th Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Vocational Retraining,higher education,3rd Quintile,0.07692307692307693,25385,0.07364503307742057,0.08020112076873329
2007,Further vocational education,middle vocational,4th Quintile,0.1702127659574468,25385,0.16558952076680022,0.17483601114809338
2007,Further vocational education,higher education,5th Quintile,0.1595744680851064,25385,0.1550694264497575,0.1640795097204553
2007,Further vocational education,middle vocational,3rd Quintile,0.1276595744680851,25385,0.12355434740651539,0.1317648015296548
2007,Further vocational education,middle vocational,5th Quintile,0.11702127659574468,25385,0.11306692735587406,0.1209756258356153
2007,Further vocational education,higher education,4th Quintile,0.07446808510638298,25385,0.07123848849887522,0.07769768171389073
2007,Further vocational education,higher education,3rd Quintile,0.06382978723404255,25385,0.060822626824023694,0.0668369476440614
2007,Further vocational education,higher education,2nd Quintile,0.0425531914893617,25385,0.040070110503846734,0.04503627247487667
2007,Further vocational education,middle vocational,2nd Quintile,0.0425531914893617,25385,0.040070110503846734,0.04503627247487667
2007,Further vocational education,higher vocational,4th Quintile,0.0425531914893617,25385,0.040070110503846734,0.04503627247487667
2007,Further vocational education,vocational + Abi,5th Quintile,0.031914893617021274,25385,0.02975256867721504,0.03407721855682751
2007,Further vocational education,vocational + Abi,2nd Quintile,0.031914893617021274,25385,0.02975256867721504,0.03407721855682751
2007,Further vocational education,higher vocational,5th Quintile,0.02127659574468085,25385,0.019501390610028035,0.023051800879333666
2007,Further vocational education,middle vocational,1st Quintile,0.02127659574468085,25385,0.019501390610028035,0.023051800879333666
2007,Further vocational education,higher education,1st Quintile,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
