year,bula_h,sampreg,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,Saxony-Anhalt,East,Others,0.13043478260869565,28961,0.12655598531682208,0.13431357990056922
2002,Saxony-Anhalt,East,Further general/political education,0.043478260869565216,28961,0.041129532470722534,0.0458269892684079
2002,Saxony-Anhalt,East,Vocational rehabilitation,0.043478260869565216,28961,0.041129532470722534,0.0458269892684079
2002,Thuringa,East,Others,0.4090909090909091,28961,0.4034282613695846,0.41475355681223364
2002,Thuringa,East,Further vocational education,0.3181818181818182,28961,0.3128174168302829,0.32354621953335344
2002,Thuringa,East,Vocational Retraining,0.22727272727272727,28961,0.22244618541877997,0.23209926912667456
2002,Thuringa,East,Vocational rehabilitation,0.045454545454545456,28961,0.04305551223842055,0.04785357867067036
2003,Schleswig-Holstein,West,Further vocational education,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Schleswig-Holstein,West,Others,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Schleswig-Holstein,West,Vocational Retraining,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Schleswig-Holstein,West,Further general/political education,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Hamburg,West,Others,0.6666666666666666,27727,0.6611178755872777,0.6722154577460555
2003,Hamburg,West,Further vocational education,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Lower Saxony,West,Further vocational education,0.36363636363636365,27727,0.3579740886009471,0.3692986386717802
2003,Lower Saxony,West,Vocational Retraining,0.3181818181818182,27727,0.31269934395336463,0.3236642924102717
2003,Lower Saxony,West,Others,0.18181818181818182,27727,0.1772782618441364,0.18635810179222725
2003,Lower Saxony,West,Further general/political education,0.13636363636363635,27727,0.13232421296189945,0.14040305976537326
2003,Bremen,West,Others,0.4,27727,0.3942335271579482,0.40576647284205186
2003,Bremen,West,Vocational Retraining,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Bremen,West,Further vocational education,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Bremen,West,Further general/political education,0.2,27727,0.19529169464045207,0.20470830535954795
2003,North Rhine-Westphalia,West,Further vocational education,0.5774647887323944,27727,0.5716504699775534,0.5832791074872353
2003,North Rhine-Westphalia,West,Others,0.19718309859154928,27727,0.19249984443651885,0.2018663527465797
2003,North Rhine-Westphalia,West,Vocational Retraining,0.1267605633802817,27727,0.1228443767456691,0.13067675001489426
2003,North Rhine-Westphalia,West,Further general/political education,0.07042253521126761,27727,0.0674108938614716,0.07343417656106362
2003,North Rhine-Westphalia,West,Vocational rehabilitation,0.028169014084507043,27727,0.026221476603222604,0.03011655156579148
2003,Hesse,West,Further vocational education,0.6,27727,0.5942335271579481,0.6057664728420519
2003,Hesse,West,Vocational Retraining,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Hesse,West,Others,0.2,27727,0.19529169464045207,0.20470830535954795
2003,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.4375,27727,0.4316607788697267,0.4433392211302733
2003,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.3125,27727,0.3070441051430838,0.3179558948569162
2003,"Rhineland-Palatinate, Saarland",West,Others,0.1875,27727,0.1829057253834023,0.1920942746165977
2003,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.0625,27727,0.059650751836501835,0.06534924816349817
2003,Baden-Wuerttemberg,West,Further vocational education,0.3870967741935484,27727,0.381363399042696,0.39283014934440075
2003,Baden-Wuerttemberg,West,Others,0.3225806451612903,27727,0.3170782397740877,0.3280830505484929
2003,Baden-Wuerttemberg,West,Vocational Retraining,0.1935483870967742,27727,0.18889800577253882,0.19819876842100956
2003,Baden-Wuerttemberg,West,Further general/political education,0.06451612903225806,27727,0.061624404408754836,0.0674078536557613
2003,Baden-Wuerttemberg,West,Vocational rehabilitation,0.03225806451612903,27727,0.030178350763671875,0.03433777826858619
2003,Bavaria,West,Further vocational education,0.4634146341463415,27727,0.4575450286287601,0.46928423966392285
2003,Bavaria,West,Others,0.2926829268292683,27727,0.287327298928513,0.29803855473002355
2003,Bavaria,West,Vocational Retraining,0.1951219512195122,27727,0.19045726176076577,0.19978664067825863
2003,Bavaria,West,Further general/political education,0.024390243902439025,27727,0.022574515993201285,0.026205971811676766
2003,Bavaria,West,Vocational rehabilitation,0.024390243902439025,27727,0.022574515993201285,0.026205971811676766
2003,Berlin,West,Further vocational education,0.8333333333333334,27727,0.8289466288155102,0.8377200378511566
2003,Berlin,West,Vocational Retraining,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Berlin,East,Others,0.6,27727,0.5942335271579481,0.6057664728420519
2003,Berlin,East,Further vocational education,0.3,27727,0.29460595857372635,0.30539404142627363
2003,Berlin,East,Vocational rehabilitation,0.1,27727,0.09646877098033906,0.10353122901966096
2003,Brandenburg,East,Further vocational education,0.4666666666666667,27727,0.4607943781574201,0.47253895517591327
2003,Brandenburg,East,Vocational Retraining,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Brandenburg,East,Others,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Mecklenburg-Western Pomerania,East,Further vocational education,0.5882352941176471,27727,0.5824422781072796,0.5940283101280146
2003,Mecklenburg-Western Pomerania,East,Others,0.23529411764705882,27727,0.2303011657663553,0.24028706952776235
2003,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.17647058823529413,27727,0.17198333732880086,0.1809578391417874
2003,Saxony,East,Further vocational education,0.4722222222222222,27727,0.46634592992079743,0.478098514523647
2003,Saxony,East,Others,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Saxony,East,Vocational Retraining,0.19444444444444445,27727,0.18978590101750756,0.19910298787138134
2003,Saxony-Anhalt,East,Further vocational education,0.4444444444444444,27727,0.4385955050873468,0.45029338380154205
2003,Saxony-Anhalt,East,Vocational Retraining,0.2222222222222222,27727,0.2173286484645167,0.22711579597992773
2003,Saxony-Anhalt,East,Others,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,Saxony-Anhalt,East,Vocational rehabilitation,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,Saxony-Anhalt,East,Further general/political education,0.05555555555555555,27727,0.05285932773401696,0.05825178337709414
2003,Thuringa,East,Vocational Retraining,0.4444444444444444,27727,0.4385955050873468,0.45029338380154205
2003,Thuringa,East,Further vocational education,0.3888888888888889,27727,0.38315066502013884,0.39462711275763895
2003,Thuringa,East,Vocational rehabilitation,0.05555555555555555,27727,0.05285932773401696,0.05825178337709414
2003,Thuringa,East,Others,0.05555555555555555,27727,0.05285932773401696,0.05825178337709414
2003,Thuringa,East,Further general/political education,0.05555555555555555,27727,0.05285932773401696,0.05825178337709414
2004,Schleswig-Holstein,West,Further vocational education,0.3333333333333333,26790,0.3276883396841496,0.338978326982517
2004,Schleswig-Holstein,West,Vocational Retraining,0.3333333333333333,26790,0.3276883396841496,0.338978326982517
2004,Schleswig-Holstein,West,Further general/political education,0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2004,Schleswig-Holstein,West,Others,0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2004,Hamburg,West,Others,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Hamburg,West,Further vocational education,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Lower Saxony,West,Further vocational education,0.5333333333333333,26790,0.5273592335940217,0.539307433072645
2004,Lower Saxony,West,Others,0.23333333333333334,26790,0.2282685438603191,0.23839812280634756
2004,Lower Saxony,West,Vocational Retraining,0.1,26790,0.09640754803981652,0.10359245196018349
2004,Lower Saxony,West,Further general/political education,0.1,26790,0.09640754803981652,0.10359245196018349
2004,Lower Saxony,West,Vocational rehabilitation,0.03333333333333333,26790,0.031183783792522055,0.03548288287414461
2004,Bremen,West,Further vocational education,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Bremen,West,Others,0.3333333333333333,26790,0.3276883396841496,0.338978326982517
2004,Bremen,West,Further general/political education,0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2004,North Rhine-Westphalia,West,Further vocational education,0.5483870967741935,26790,0.5424277796185911,0.5543464139297959
2004,North Rhine-Westphalia,West,Others,0.1774193548387097,26790,0.17284468816132276,0.18199402151609662
2004,North Rhine-Westphalia,West,Vocational Retraining,0.1774193548387097,26790,0.17284468816132276,0.18199402151609662
2004,North Rhine-Westphalia,West,Further general/political education,0.08064516129032258,26790,0.07738453928602058,0.08390578329462457
2004,North Rhine-Westphalia,West,Vocational rehabilitation,0.016129032258064516,26790,0.014620540496896057,0.017637524019232974
2004,Hesse,West,Vocational Retraining,0.3888888888888889,26790,0.3830511781455505,0.3947265996322273
2004,Hesse,West,Further vocational education,0.2777777777777778,26790,0.27241420858307785,0.2831413469724777
2004,Hesse,West,Others,0.2222222222222222,26790,0.2172438057727959,0.22720063867164852
2004,Hesse,West,Further general/political education,0.1111111111111111,26790,0.10734778201165533,0.11487444021056688
2004,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.6470588235294118,26790,0.6413362318252274,0.6527814152335962
2004,"Rhineland-Palatinate, Saarland",West,Others,0.23529411764705882,26790,0.23021460009918326,0.24037363519493438
2004,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.058823529411764705,26790,0.05600592003122863,0.06164113879230078
2004,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.058823529411764705,26790,0.05600592003122863,0.06164113879230078
2004,Baden-Wuerttemberg,West,Further vocational education,0.4594594594594595,26790,0.4534917530526846,0.4654271658662344
2004,Baden-Wuerttemberg,West,Others,0.32432432432432434,26790,0.31871864025334395,0.32993000839530473
2004,Baden-Wuerttemberg,West,Further general/political education,0.10810810810810811,26790,0.10438971795676534,0.11182649825945089
2004,Baden-Wuerttemberg,West,Vocational Retraining,0.10810810810810811,26790,0.10438971795676534,0.11182649825945089
2004,Bavaria,West,Further vocational education,0.4528301886792453,26790,0.44686947220548506,0.4587909051530055
2004,Bavaria,West,Others,0.24528301886792453,26790,0.24013078560899315,0.2504352521268559
2004,Bavaria,West,Vocational Retraining,0.1320754716981132,26790,0.1280211166245465,0.13612982677167992
2004,Bavaria,West,Further general/political education,0.1320754716981132,26790,0.1280211166245465,0.13612982677167992
2004,Bavaria,West,Vocational rehabilitation,0.03773584905660377,26790,0.03545396312498731,0.040017734988220234
2004,Berlin,West,Further vocational education,0.375,26790,0.3692027055775663,0.3807972944224337
2004,Berlin,West,Vocational Retraining,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Berlin,West,Further general/political education,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Berlin,West,Others,0.125,26790,0.12103969396516999,0.12896030603483002
2004,Berlin,East,Further vocational education,0.375,26790,0.3692027055775663,0.3807972944224337
2004,Berlin,East,Others,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Berlin,East,Further general/political education,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Berlin,East,Vocational Retraining,0.125,26790,0.12103969396516999,0.12896030603483002
2004,Brandenburg,East,Further vocational education,0.5333333333333333,26790,0.5273592335940217,0.539307433072645
2004,Brandenburg,East,Others,0.13333333333333333,26790,0.12926267052297327,0.1374039961436934
2004,Brandenburg,East,Further general/political education,0.13333333333333333,26790,0.12926267052297327,0.1374039961436934
2004,Brandenburg,East,Vocational Retraining,0.13333333333333333,26790,0.12926267052297327,0.1374039961436934
2004,Brandenburg,East,Vocational rehabilitation,0.06666666666666667,26790,0.06367961679701087,0.06965371653632246
2004,Mecklenburg-Western Pomerania,East,Further vocational education,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Saxony,East,Further vocational education,0.47619047619047616,26790,0.47020984856751324,0.4821711038134391
2004,Saxony,East,Vocational Retraining,0.2857142857142857,26790,0.2803046044862303,0.2911239669423411
2004,Saxony,East,Others,0.19047619047619047,26790,0.18577394955974802,0.1951784313926329
2004,Saxony,East,Further general/political education,0.047619047619047616,26790,0.04506889943210392,0.050169195805991315
2004,Saxony-Anhalt,East,Others,0.375,26790,0.3692027055775663,0.3807972944224337
2004,Saxony-Anhalt,East,Further vocational education,0.3125,26790,0.30694951316831737,0.31805048683168263
2004,Saxony-Anhalt,East,Vocational Retraining,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Saxony-Anhalt,East,Further general/political education,0.0625,26790,0.05960135278878316,0.06539864721121684
2004,Thuringa,East,Further vocational education,0.4166666666666667,26790,0.41076299099627833,0.42257034233705504
2004,Thuringa,East,Vocational Retraining,0.4166666666666667,26790,0.41076299099627833,0.42257034233705504
2004,Thuringa,East,Others,0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2005,Schleswig-Holstein,West,Further vocational education,0.2727272727272727,25520,0.26726304649330623,0.2781914989612392
2005,Schleswig-Holstein,West,Further general/political education,0.2727272727272727,25520,0.26726304649330623,0.2781914989612392
2005,Schleswig-Holstein,West,Vocational Retraining,0.18181818181818182,25520,0.1770860230875415,0.18655034054882214
2005,Schleswig-Holstein,West,Others,0.18181818181818182,25520,0.1770860230875415,0.18655034054882214
2005,Schleswig-Holstein,West,Vocational rehabilitation,0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Hamburg,West,Further vocational education,0.5714285714285714,25520,0.5653568991908963,0.5775002436662465
2005,Hamburg,West,Others,0.42857142857142855,25520,0.42249975633375336,0.43464310080910373
2005,Lower Saxony,West,Others,0.4827586206896552,25520,0.4766276761744213,0.4888895652048891
2005,Lower Saxony,West,Further vocational education,0.41379310344827586,25520,0.4077503785613636,0.4198358283351881
2005,Lower Saxony,West,Vocational Retraining,0.06896551724137931,25520,0.06585656093584667,0.07207447354691195
2005,Lower Saxony,West,Further general/political education,0.034482758620689655,25520,0.0322440542141522,0.03672146302722711
2005,North Rhine-Westphalia,West,Further vocational education,0.5272727272727272,25520,0.5211472671096974,0.5333981874357571
2005,North Rhine-Westphalia,West,Others,0.2727272727272727,25520,0.26726304649330623,0.2781914989612392
2005,North Rhine-Westphalia,West,Vocational Retraining,0.10909090909090909,25520,0.10526595072713256,0.11291586745468561
2005,North Rhine-Westphalia,West,Further general/political education,0.07272727272727272,25520,0.06954110869599171,0.07591343675855373
2005,North Rhine-Westphalia,West,Vocational rehabilitation,0.01818181818181818,25520,0.016542550311628244,0.019821086052008118
2005,Hesse,West,Further vocational education,0.4,25520,0.39398935114263695,0.4060106488573631
2005,Hesse,West,Others,0.35,25520,0.34414797144192594,0.355852028558074
2005,Hesse,West,Further general/political education,0.15,25520,0.1456190244569886,0.1543809755430114
2005,Hesse,West,Vocational rehabilitation,0.05,25520,0.04732599299185215,0.05267400700814785
2005,Hesse,West,Vocational Retraining,0.05,25520,0.04732599299185215,0.05267400700814785
2005,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.42857142857142855,25520,0.42249975633375336,0.43464310080910373
2005,"Rhineland-Palatinate, Saarland",West,Others,0.35714285714285715,25520,0.3512639857778207,0.3630217285078936
2005,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.21428571428571427,25520,0.20925134962011774,0.2193200789513108
2005,Baden-Wuerttemberg,West,Others,0.391304347826087,25520,0.3853164666598552,0.39729222899231875
2005,Baden-Wuerttemberg,West,Further vocational education,0.34782608695652173,25520,0.34198251328958895,0.3536696606234545
2005,Baden-Wuerttemberg,West,Vocational Retraining,0.17391304347826086,25520,0.16926259650756895,0.17856349044895278
2005,Baden-Wuerttemberg,West,Further general/political education,0.08695652173913043,25520,0.08349941693593102,0.09041362654232984
2005,Bavaria,West,Others,0.5238095238095238,25520,0.5176818902760701,0.5299371573429775
2005,Bavaria,West,Further vocational education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Bavaria,West,Vocational Retraining,0.11904761904761904,25520,0.11507431032987604,0.12302092776536204
2005,Bavaria,West,Further general/political education,0.07142857142857142,25520,0.0682687730143037,0.07458836984283915
2005,Berlin,West,Further vocational education,0.75,25520,0.7446872867920342,0.7553127132079658
2005,Berlin,West,Others,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Berlin,East,Further vocational education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Berlin,East,Vocational Retraining,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Berlin,East,Others,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Berlin,East,Vocational rehabilitation,0.14285714285714285,25520,0.13856382224474062,0.14715046346954508
2005,Brandenburg,East,Others,0.47058823529411764,25520,0.46446426517211253,0.47671220541612275
2005,Brandenburg,East,Further vocational education,0.29411764705882354,25520,0.2885272527633071,0.29970804135434
2005,Brandenburg,East,Vocational Retraining,0.11764705882352941,25520,0.11369405310766313,0.12160006453939569
2005,Brandenburg,East,Further general/political education,0.11764705882352941,25520,0.11369405310766313,0.12160006453939569
2005,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.4444444444444444,25520,0.43834783710292513,0.4505410517859637
2005,Mecklenburg-Western Pomerania,East,Further vocational education,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Mecklenburg-Western Pomerania,East,Others,0.1111111111111111,25520,0.1072552780713301,0.1149669441508921
2005,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.1111111111111111,25520,0.1072552780713301,0.1149669441508921
2005,Saxony,East,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,East,Others,0.20833333333333334,25520,0.20335061546455882,0.21331605120210786
2005,Saxony,East,Vocational Retraining,0.16666666666666666,25520,0.1620942111605272,0.17123912217280612
2005,Saxony,East,Further general/political education,0.08333333333333333,25520,0.07994230957263895,0.0867243570940277
2005,Saxony,East,Vocational rehabilitation,0.041666666666666664,25520,0.03921496053832619,0.04411837279500714
2005,Saxony-Anhalt,East,Further vocational education,0.6153846153846154,25520,0.6094156043783416,0.6213536263908892
2005,Saxony-Anhalt,East,Others,0.23076923076923078,25520,0.22559991560232873,0.23593854593613284
2005,Saxony-Anhalt,East,Vocational Retraining,0.15384615384615385,25520,0.14941941680673532,0.1582728908855724
2005,Thuringa,East,Further vocational education,0.4166666666666667,25520,0.41061787659159016,0.4227154567417432
2005,Thuringa,East,Vocational Retraining,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Thuringa,East,Others,0.25,25520,0.24468728679203422,0.2553127132079658
2006,Schleswig-Holstein,West,Further general/political education,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Schleswig-Holstein,West,Vocational rehabilitation,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Schleswig-Holstein,West,Further vocational education,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Hamburg,West,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Hamburg,West,Others,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Hamburg,West,Vocational rehabilitation,0.16666666666666666,27321,0.16224748833455763,0.1710858449987757
2006,Lower Saxony,West,Others,0.3157894736842105,27321,0.3102775718268471,0.3213013755415739
2006,Lower Saxony,West,Vocational Retraining,0.2631578947368421,27321,0.25793629960532405,0.26837948986836013
2006,Lower Saxony,West,Further general/political education,0.21052631578947367,27321,0.20569205806383978,0.21536057351510757
2006,Lower Saxony,West,Further vocational education,0.21052631578947367,27321,0.20569205806383978,0.21536057351510757
2006,Bremen,West,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Bremen,West,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,North Rhine-Westphalia,West,Others,0.48484848484848486,27321,0.4789222577797453,0.49077471191722444
2006,North Rhine-Westphalia,West,Further vocational education,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,North Rhine-Westphalia,West,Vocational Retraining,0.12121212121212122,27321,0.1173420154778201,0.12508222694642232
2006,North Rhine-Westphalia,West,Vocational rehabilitation,0.030303030303030304,27321,0.028270351187986157,0.032335709418074454
2006,North Rhine-Westphalia,West,Further general/political education,0.030303030303030304,27321,0.028270351187986157,0.032335709418074454
2006,Hesse,West,Further vocational education,0.6,27321,0.594190839220478,0.605809160779522
2006,Hesse,West,Further general/political education,0.2,27321,0.19525684008546085,0.20474315991453917
2006,Hesse,West,Others,0.2,27321,0.19525684008546085,0.20474315991453917
2006,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.6,27321,0.594190839220478,0.605809160779522
2006,"Rhineland-Palatinate, Saarland",West,Others,0.3,27321,0.294566027664586,0.305433972335414
2006,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.1,27321,0.09644263006409563,0.10355736993590438
2006,Baden-Wuerttemberg,West,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Baden-Wuerttemberg,West,Others,0.42857142857142855,27321,0.4227032900282815,0.4344395671145756
2006,Baden-Wuerttemberg,West,Vocational Retraining,0.03571428571428571,27321,0.03351373376060557,0.037914837667965856
2006,Baden-Wuerttemberg,West,Further general/political education,0.03571428571428571,27321,0.03351373376060557,0.037914837667965856
2006,Bavaria,West,Further vocational education,0.4838709677419355,27321,0.477945103433094,0.489796832050777
2006,Bavaria,West,Others,0.25806451612903225,27321,0.2528758587575586,0.2632531735005059
2006,Bavaria,West,Vocational Retraining,0.12903225806451613,27321,0.12505706743851328,0.13300744869051898
2006,Bavaria,West,Further general/political education,0.0967741935483871,27321,0.0932684049448942,0.10027998215187998
2006,Bavaria,West,Vocational rehabilitation,0.03225806451612903,27321,0.03016295509754244,0.034353173934715625
2006,Berlin,West,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Berlin,West,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,West,Further general/political education,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,East,Further vocational education,0.375,27321,0.36925931895080977,0.38074068104919023
2006,Berlin,East,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,East,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,East,Vocational rehabilitation,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Brandenburg,East,Further vocational education,0.7777777777777778,27321,0.7728479779636429,0.7827075775919127
2006,Brandenburg,East,Others,0.2222222222222222,27321,0.21729242240808735,0.22715202203635707
2006,Mecklenburg-Western Pomerania,East,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.375,27321,0.36925931895080977,0.38074068104919023
2006,Mecklenburg-Western Pomerania,East,Others,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Saxony,East,Further vocational education,0.4583333333333333,27321,0.45242500593705354,0.4642416607296131
2006,Saxony,East,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Saxony,East,Vocational rehabilitation,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Saxony,East,Vocational Retraining,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Saxony,East,Further general/political education,0.041666666666666664,27321,0.039297146266847896,0.04403618706648543
2006,Saxony-Anhalt,East,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Saxony-Anhalt,East,Further vocational education,0.3,27321,0.294566027664586,0.305433972335414
2006,Saxony-Anhalt,East,Vocational Retraining,0.2,27321,0.19525684008546085,0.20474315991453917
2006,Thuringa,East,Vocational Retraining,0.4,27321,0.39419083922047804,0.405809160779522
2006,Thuringa,East,Further vocational education,0.4,27321,0.39419083922047804,0.405809160779522
2006,Thuringa,East,Others,0.2,27321,0.19525684008546085,0.20474315991453917
2007,Schleswig-Holstein,West,Others,0.42857142857142855,25385,0.4224836328580667,0.43465922428479037
2007,Schleswig-Holstein,West,Further vocational education,0.42857142857142855,25385,0.4224836328580667,0.43465922428479037
2007,Schleswig-Holstein,West,Vocational Retraining,0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Hamburg,West,Further vocational education,1.0,25385,1.0,1.0
2007,Lower Saxony,West,Further vocational education,0.42105263157894735,25385,0.4149789052065876,0.4271263579513071
2007,Lower Saxony,West,Others,0.3157894736842105,25385,0.31007124936946345,0.32150769799895756
2007,Lower Saxony,West,Further general/political education,0.15789473684210525,25385,0.1534089926322597,0.1623804810519508
2007,Lower Saxony,West,Vocational Retraining,0.05263157894736842,25385,0.04988463283967699,0.05537852505505984
2007,Lower Saxony,West,Vocational rehabilitation,0.05263157894736842,25385,0.04988463283967699,0.05537852505505984
2007,Bremen,West,Further general/political education,0.4,25385,0.39397338971604484,0.4060266102839552
2007,Bremen,West,Others,0.4,25385,0.39397338971604484,0.4060266102839552
2007,Bremen,West,Further vocational education,0.2,25385,0.19507929330856674,0.20492070669143328
2007,North Rhine-Westphalia,West,Further vocational education,0.5405405405405406,25385,0.5344099089050044,0.5466711721760767
2007,North Rhine-Westphalia,West,Others,0.32432432432432434,25385,0.3185655986495226,0.3300830499991261
2007,North Rhine-Westphalia,West,Further general/political education,0.05405405405405406,25385,0.0512723252763372,0.05683578283177092
2007,North Rhine-Westphalia,West,Vocational Retraining,0.05405405405405406,25385,0.0512723252763372,0.05683578283177092
2007,North Rhine-Westphalia,West,Vocational rehabilitation,0.02702702702702703,25385,0.02503214593590544,0.02902190811814862
2007,Hesse,West,Others,0.36363636363636365,25385,0.3577186517362619,0.3695540755364654
2007,Hesse,West,Further vocational education,0.2727272727272727,25385,0.2672485361054953,0.2782060093490501
2007,Hesse,West,Vocational rehabilitation,0.18181818181818182,25385,0.17707345672307845,0.1865629069132852
2007,Hesse,West,Vocational Retraining,0.09090909090909091,25385,0.08737258162669082,0.09444560019149101
2007,Hesse,West,Further general/political education,0.09090909090909091,25385,0.08737258162669082,0.09444560019149101
2007,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.4,25385,0.39397338971604484,0.4060266102839552
2007,"Rhineland-Palatinate, Saarland",West,Others,0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.13333333333333333,25385,0.12915153675995253,0.13751512990671413
2007,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.13333333333333333,25385,0.12915153675995253,0.13751512990671413
2007,Baden-Wuerttemberg,West,Further vocational education,0.5625,25385,0.5563973596030201,0.5686026403969799
2007,Baden-Wuerttemberg,West,Others,0.4375,25385,0.43139735960302006,0.44360264039697994
2007,Bavaria,West,Further vocational education,0.46153846153846156,25385,0.45540580305382705,0.4676711200230961
2007,Bavaria,West,Others,0.23076923076923078,25385,0.225586188358145,0.23595227318031656
2007,Bavaria,West,Vocational Retraining,0.15384615384615385,25385,0.1494076614971217,0.158284646195186
2007,Bavaria,West,Further general/political education,0.15384615384615385,25385,0.1494076614971217,0.158284646195186
2007,Berlin,West,Others,0.5,25385,0.4938491166357084,0.5061508833642916
2007,Berlin,West,Further vocational education,0.5,25385,0.4938491166357084,0.5061508833642916
2007,Berlin,East,Others,0.6,25385,0.5939733897160449,0.6060266102839551
2007,Berlin,East,Further vocational education,0.4,25385,0.39397338971604484,0.4060266102839552
2007,Brandenburg,East,Further vocational education,0.6666666666666666,25385,0.6608675582170959,0.6724657751162374
2007,Brandenburg,East,Others,0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Brandenburg,East,Vocational Retraining,0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Mecklenburg-Western Pomerania,East,Further vocational education,0.4,25385,0.39397338971604484,0.4060266102839552
2007,Mecklenburg-Western Pomerania,East,Others,0.4,25385,0.39397338971604484,0.4060266102839552
2007,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.1,25385,0.09630946998142506,0.10369053001857495
2007,Mecklenburg-Western Pomerania,East,Further general/political education,0.1,25385,0.09630946998142506,0.10369053001857495
