"hlf0001_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim","2002","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2002","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2002","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2002","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2002","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2002","Sonstige","Städtischer Raum","","","",""
"Altersheim","2002","Sonstige","Ländlicher Raum","","","",""
"Mieter","2002","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2002","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2002","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2002","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2002","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2002","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2002","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2002","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2002","Sonstige","Städtischer Raum","","","",""
"Mieter","2002","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2003","1-Pers.- Haushalt","Städtischer Raum","1463","0.710085697682319","0.690502033033774","0.729669362330864"
"Hauptmieter","2003","1-Pers.- Haushalt","Ländlicher Raum","547","0.627026233530243","0.594573179397044","0.659479287663443"
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1218","0.487704758802424","0.468311695572365","0.507097822032483"
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","506","0.389809822366089","0.362944612750628","0.416675031981549"
"Hauptmieter","2003","Alleinerziehende","Städtischer Raum","353","0.794051719829338","0.757176842570148","0.830926597088528"
"Hauptmieter","2003","Alleinerziehende","Ländlicher Raum","143","0.634827434656303","0.573528795568877","0.696126073743729"
"Hauptmieter","2003","Paar mit Kind(ern)","Städtischer Raum","1164","0.474617884834754","0.455855263567255","0.493380506102253"
"Hauptmieter","2003","Paar mit Kind(ern)","Ländlicher Raum","408","0.306150992793207","0.282128188238789","0.330173797347625"
"Hauptmieter","2003","Sonstige","Städtischer Raum","62","0.436028948716475","0.357961801402772","0.514096096030178"
"Hauptmieter","2003","Sonstige","Ländlicher Raum","20","","",""
"Untermieter","2003","1-Pers.- Haushalt","Städtischer Raum","69","0.0336651453696788","0.0258801594792286","0.041450131260129"
"Untermieter","2003","1-Pers.- Haushalt","Ländlicher Raum","47","0.062867405010011","0.0465786885188569","0.0791561215011652"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","42","0.0185487624179516","0.0133139685044882","0.023783556331415"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","33","0.0249878717140697","0.0163898036059023","0.0335859398222372"
"Untermieter","2003","Alleinerziehende","Städtischer Raum","6","","",""
"Untermieter","2003","Alleinerziehende","Ländlicher Raum","4","","",""
"Untermieter","2003","Paar mit Kind(ern)","Städtischer Raum","28","","",""
"Untermieter","2003","Paar mit Kind(ern)","Ländlicher Raum","21","","",""
"Untermieter","2003","Sonstige","Städtischer Raum","6","","",""
"Untermieter","2003","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","2003","1-Pers.- Haushalt","Städtischer Raum","529","0.255326594800726","0.236505940866164","0.274147248735288"
"Eigentümer","2003","1-Pers.- Haushalt","Ländlicher Raum","259","0.310106361459746","0.279066485055521","0.341146237863971"
"Eigentümer","2003","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1292","0.493746478779624","0.474349066784532","0.513143890774716"
"Eigentümer","2003","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","727","0.585202305919842","0.558062769861663","0.612341841978021"
"Eigentümer","2003","Alleinerziehende","Städtischer Raum","103","0.192340396590228","0.156400523639015","0.22828026954144"
"Eigentümer","2003","Alleinerziehende","Ländlicher Raum","90","0.352709868117122","0.291877851146319","0.413541885087925"
"Eigentümer","2003","Paar mit Kind(ern)","Städtischer Raum","1529","0.510769341586248","0.491986856042174","0.529551827130321"
"Eigentümer","2003","Paar mit Kind(ern)","Ländlicher Raum","985","0.675917240410165","0.651522392636763","0.700312088183566"
"Eigentümer","2003","Sonstige","Städtischer Raum","87","0.497101743812081","0.41838901838494","0.575814469239222"
"Eigentümer","2003","Sonstige","Ländlicher Raum","58","0.663154597237324","0.560857368331633","0.765451826143014"
"Altersheim","2003","1-Pers.- Haushalt","Städtischer Raum","1","","",""
"Altersheim","2003","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2003","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2003","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2003","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2003","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2003","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2003","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2003","Sonstige","Städtischer Raum","","","",""
"Altersheim","2003","Sonstige","Ländlicher Raum","","","",""
"Mieter","2003","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2003","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2003","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2003","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2003","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2003","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2003","Sonstige","Städtischer Raum","","","",""
"Mieter","2003","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2004","1-Pers.- Haushalt","Städtischer Raum","1400","0.702566102355534","0.682536912934153","0.722595291776915"
"Hauptmieter","2004","1-Pers.- Haushalt","Ländlicher Raum","540","0.622857671112135","0.590408416275789","0.655306925948481"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1247","0.503877243343188","0.484543186757748","0.523211299928628"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","495","0.385029596148969","0.358054236160207","0.412004956137731"
"Hauptmieter","2004","Alleinerziehende","Städtischer Raum","346","0.805836711689534","0.769451303767266","0.842222119611801"
"Hauptmieter","2004","Alleinerziehende","Ländlicher Raum","140","0.651031530258109","0.589162291384616","0.712900769131602"
"Hauptmieter","2004","Paar mit Kind(ern)","Städtischer Raum","1098","0.474340291114759","0.45512069816107","0.493559884068449"
"Hauptmieter","2004","Paar mit Kind(ern)","Ländlicher Raum","383","0.312686737616663","0.288129559531066","0.337243915702261"
"Hauptmieter","2004","Sonstige","Städtischer Raum","60","0.445457461685088","0.363709963400627","0.527204959969549"
"Hauptmieter","2004","Sonstige","Ländlicher Raum","16","","",""
"Untermieter","2004","1-Pers.- Haushalt","Städtischer Raum","69","0.0343353214727962","0.0263570597531627","0.0423135831924297"
"Untermieter","2004","1-Pers.- Haushalt","Ländlicher Raum","44","0.0483248535461594","0.0339670727975992","0.0626826342947195"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","40","0.0200356219081275","0.0146172027607148","0.0254540410555402"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","38","0.041423879366038","0.0303771994141017","0.0524705593179743"
"Untermieter","2004","Alleinerziehende","Städtischer Raum","8","","",""
"Untermieter","2004","Alleinerziehende","Ländlicher Raum","2","","",""
"Untermieter","2004","Paar mit Kind(ern)","Städtischer Raum","31","0.015719428850708","0.0109317537578454","0.0205071039435705"
"Untermieter","2004","Paar mit Kind(ern)","Ländlicher Raum","15","","",""
"Untermieter","2004","Sonstige","Städtischer Raum","2","","",""
"Untermieter","2004","Sonstige","Ländlicher Raum","5","","",""
"Eigentümer","2004","1-Pers.- Haushalt","Städtischer Raum","530","0.261798701684543","0.24253695383745","0.281060449531636"
"Eigentümer","2004","1-Pers.- Haushalt","Ländlicher Raum","273","0.328817475341706","0.297364955462791","0.36026999522062"
"Eigentümer","2004","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1281","0.476048736153984","0.456736294118546","0.495361178189423"
"Eigentümer","2004","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","717","0.573546524484993","0.546129946962244","0.600963102007743"
"Eigentümer","2004","Alleinerziehende","Städtischer Raum","100","0.175310715935269","0.140334761704","0.210286670166538"
"Eigentümer","2004","Alleinerziehende","Ländlicher Raum","86","0.345434688625442","0.283712668148959","0.407156709101925"
"Eigentümer","2004","Paar mit Kind(ern)","Städtischer Raum","1464","0.509940280034533","0.490699131355763","0.529181428713302"
"Eigentümer","2004","Paar mit Kind(ern)","Ländlicher Raum","971","0.676819284211949","0.652044752833655","0.701593815590242"
"Eigentümer","2004","Sonstige","Städtischer Raum","80","0.519637371930788","0.437462560956547","0.601812182905029"
"Eigentümer","2004","Sonstige","Ländlicher Raum","59","0.653033494379849","0.548726218798139","0.75734076996156"
"Altersheim","2004","1-Pers.- Haushalt","Städtischer Raum","2","","",""
"Altersheim","2004","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2004","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1","","",""
"Altersheim","2004","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","2004","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2004","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2004","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2004","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2004","Sonstige","Städtischer Raum","","","",""
"Altersheim","2004","Sonstige","Ländlicher Raum","","","",""
"Mieter","2004","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2004","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2004","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2004","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2004","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2004","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2004","Sonstige","Städtischer Raum","","","",""
"Mieter","2004","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2005","1-Pers.- Haushalt","Städtischer Raum","1407","0.698712948482116","0.678783336943668","0.718642560020563"
"Hauptmieter","2005","1-Pers.- Haushalt","Ländlicher Raum","539","0.618455061521636","0.586139243722946","0.650770879320326"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1186","0.50086645158639","0.481191935415591","0.520540967757189"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","465","0.378885077172471","0.351562871798208","0.406207282546734"
"Hauptmieter","2005","Alleinerziehende","Städtischer Raum","330","0.801737352804984","0.764941715509437","0.838532990100531"
"Hauptmieter","2005","Alleinerziehende","Ländlicher Raum","148","0.653045931119399","0.593197494422868","0.712894367815931"
"Hauptmieter","2005","Paar mit Kind(ern)","Städtischer Raum","1036","0.487777867062432","0.467887494951214","0.50766823917365"
"Hauptmieter","2005","Paar mit Kind(ern)","Ländlicher Raum","344","0.301773488950558","0.276587357649409","0.326959620251706"
"Hauptmieter","2005","Sonstige","Städtischer Raum","62","0.464896355128921","0.379486208310203","0.550306501947639"
"Hauptmieter","2005","Sonstige","Ländlicher Raum","12","","",""
"Untermieter","2005","1-Pers.- Haushalt","Städtischer Raum","96","0.0460010708150009","0.036901579423597","0.0551005622064048"
"Untermieter","2005","1-Pers.- Haushalt","Ländlicher Raum","55","0.0571465670967065","0.0417045014253409","0.0725886327680722"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","43","0.0230603412092275","0.0171542324047497","0.0289664500137052"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","28","","",""
"Untermieter","2005","Alleinerziehende","Städtischer Raum","10","","",""
"Untermieter","2005","Alleinerziehende","Ländlicher Raum","9","","",""
"Untermieter","2005","Paar mit Kind(ern)","Städtischer Raum","28","","",""
"Untermieter","2005","Paar mit Kind(ern)","Ländlicher Raum","9","","",""
"Untermieter","2005","Sonstige","Städtischer Raum","3","","",""
"Untermieter","2005","Sonstige","Ländlicher Raum","2","","",""
"Eigentümer","2005","1-Pers.- Haushalt","Städtischer Raum","533","0.255285980702884","0.236346526828322","0.274225434577445"
"Eigentümer","2005","1-Pers.- Haushalt","Ländlicher Raum","274","0.324398371381657","0.293254477928463","0.355542264834851"
"Eigentümer","2005","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1252","0.476073207204383","0.456421201420969","0.495725212987797"
"Eigentümer","2005","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","717","0.59136368787911","0.563676947754669","0.619050428003551"
"Eigentümer","2005","Alleinerziehende","Städtischer Raum","111","0.176417621002904","0.141238553466817","0.211596688538991"
"Eigentümer","2005","Alleinerziehende","Ländlicher Raum","86","0.314916701507001","0.256516480422506","0.373316922591495"
"Eigentümer","2005","Paar mit Kind(ern)","Städtischer Raum","1362","0.498068157131473","0.478171988394402","0.517964325868545"
"Eigentümer","2005","Paar mit Kind(ern)","Ländlicher Raum","923","0.693528592905391","0.668232705444646","0.718824480366136"
"Eigentümer","2005","Sonstige","Städtischer Raum","66","0.482479410558393","0.396910569092357","0.568048252024428"
"Eigentümer","2005","Sonstige","Ländlicher Raum","61","0.759380741134526","0.662639324865504","0.856122157403547"
"Altersheim","2005","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2005","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2005","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2005","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2005","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2005","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2005","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2005","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2005","Sonstige","Städtischer Raum","","","",""
"Altersheim","2005","Sonstige","Ländlicher Raum","","","",""
"Mieter","2005","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2005","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2005","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2005","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2005","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2005","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2005","Sonstige","Städtischer Raum","","","",""
"Mieter","2005","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2006","1-Pers.- Haushalt","Städtischer Raum","1555","0.705273202175394","0.68644311190596","0.724103292444827"
"Hauptmieter","2006","1-Pers.- Haushalt","Ländlicher Raum","645","0.622589239449871","0.593057715397859","0.652120763501882"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1279","0.506759155368901","0.488164399993476","0.525353910744325"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","503","0.379384394239463","0.353792506091149","0.404976282387776"
"Hauptmieter","2006","Alleinerziehende","Städtischer Raum","365","0.802897132254225","0.76778145439448","0.838012810113971"
"Hauptmieter","2006","Alleinerziehende","Ländlicher Raum","171","0.665567478085937","0.610207451803453","0.720927504368421"
"Hauptmieter","2006","Paar mit Kind(ern)","Städtischer Raum","1032","0.490704214873773","0.471037032834877","0.510371396912669"
"Hauptmieter","2006","Paar mit Kind(ern)","Ländlicher Raum","381","0.317427118296852","0.292633763968574","0.342220472625129"
"Hauptmieter","2006","Sonstige","Städtischer Raum","54","0.483807822512398","0.39654987949373","0.571065765531067"
"Hauptmieter","2006","Sonstige","Ländlicher Raum","11","","",""
"Untermieter","2006","1-Pers.- Haushalt","Städtischer Raum","81","0.036561679901452","0.0288101232208586","0.0443132365820455"
"Untermieter","2006","1-Pers.- Haushalt","Ländlicher Raum","50","0.0476752044176822","0.034693947535411","0.0606564612999534"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","39","0.0156770719217419","0.0110568649916095","0.0202972788518744"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","28","","",""
"Untermieter","2006","Alleinerziehende","Städtischer Raum","6","","",""
"Untermieter","2006","Alleinerziehende","Ländlicher Raum","5","","",""
"Untermieter","2006","Paar mit Kind(ern)","Städtischer Raum","28","","",""
"Untermieter","2006","Paar mit Kind(ern)","Ländlicher Raum","20","","",""
"Untermieter","2006","Sonstige","Städtischer Raum","4","","",""
"Untermieter","2006","Sonstige","Ländlicher Raum","2","","",""
"Eigentümer","2006","1-Pers.- Haushalt","Städtischer Raum","616","0.258165117923154","0.240090617418851","0.276239618427457"
"Eigentümer","2006","1-Pers.- Haushalt","Ländlicher Raum","340","0.329735556132447","0.301094838393506","0.358376273871388"
"Eigentümer","2006","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1459","0.477563772709357","0.458986049814757","0.496141495603958"
"Eigentümer","2006","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","849","0.595376135023463","0.569489672295864","0.621262597751061"
"Eigentümer","2006","Alleinerziehende","Städtischer Raum","122","0.181646427532328","0.147612775581956","0.2156800794827"
"Eigentümer","2006","Alleinerziehende","Ländlicher Raum","103","0.319049222770233","0.264356103251717","0.37374234228875"
"Eigentümer","2006","Paar mit Kind(ern)","Städtischer Raum","1422","0.494978104913915","0.475308515234232","0.514647694593598"
"Eigentümer","2006","Paar mit Kind(ern)","Ländlicher Raum","953","0.66771962723311","0.642630348610625","0.692808905855596"
"Eigentümer","2006","Sonstige","Städtischer Raum","68","0.458739897719457","0.371733921784915","0.545745873653999"
"Eigentümer","2006","Sonstige","Ländlicher Raum","71","0.791065916009746","0.704125956996511","0.87800587502298"
"Altersheim","2006","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2006","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2006","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2006","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2006","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2006","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2006","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2006","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2006","Sonstige","Städtischer Raum","","","",""
"Altersheim","2006","Sonstige","Ländlicher Raum","","","",""
"Mieter","2006","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2006","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2006","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2006","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2006","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2006","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2006","Sonstige","Städtischer Raum","","","",""
"Mieter","2006","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2007","1-Pers.- Haushalt","Städtischer Raum","1441","0.697269144921841","0.677698000147928","0.716840289695753"
"Hauptmieter","2007","1-Pers.- Haushalt","Ländlicher Raum","633","0.625064313615534","0.594938901513471","0.655189725717596"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1176","0.484164379252079","0.464820607357213","0.503508151146945"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","460","0.362884134692219","0.336866106851024","0.388902162533413"
"Hauptmieter","2007","Alleinerziehende","Städtischer Raum","345","0.815957086418551","0.780310875389271","0.85160329744783"
"Hauptmieter","2007","Alleinerziehende","Ländlicher Raum","143","0.604854986044065","0.54508468888518","0.66462528320295"
"Hauptmieter","2007","Paar mit Kind(ern)","Städtischer Raum","946","0.464167684919122","0.443887337626824","0.48444803221142"
"Hauptmieter","2007","Paar mit Kind(ern)","Ländlicher Raum","366","0.326926058443161","0.300952663864611","0.352899453021711"
"Hauptmieter","2007","Sonstige","Städtischer Raum","46","0.520874435795611","0.427939758554885","0.613809113036337"
"Hauptmieter","2007","Sonstige","Ländlicher Raum","15","","",""
"Untermieter","2007","1-Pers.- Haushalt","Städtischer Raum","88","0.0363080909926964","0.0283399231058193","0.0442762588795734"
"Untermieter","2007","1-Pers.- Haushalt","Ländlicher Raum","51","0.0594470445358022","0.0447324257502624","0.0741616633213421"
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","43","0.0239441968543629","0.0180268566101399","0.0298615370985859"
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","25","","",""
"Untermieter","2007","Alleinerziehende","Städtischer Raum","5","","",""
"Untermieter","2007","Alleinerziehende","Ländlicher Raum","7","","",""
"Untermieter","2007","Paar mit Kind(ern)","Städtischer Raum","26","","",""
"Untermieter","2007","Paar mit Kind(ern)","Ländlicher Raum","10","","",""
"Untermieter","2007","Sonstige","Städtischer Raum","4","","",""
"Untermieter","2007","Sonstige","Ländlicher Raum","2","","",""
"Eigentümer","2007","1-Pers.- Haushalt","Städtischer Raum","588","0.266422764085463","0.247590772568299","0.285254755602627"
"Eigentümer","2007","1-Pers.- Haushalt","Ländlicher Raum","308","0.315488641848664","0.286570229330737","0.344407054366591"
"Eigentümer","2007","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1345","0.491891423893558","0.472540488250889","0.511242359536228"
"Eigentümer","2007","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","826","0.613531768623717","0.587183225862352","0.639880311385082"
"Eigentümer","2007","Alleinerziehende","Städtischer Raum","104","0.167238235011153","0.132910247714016","0.201566222308289"
"Eigentümer","2007","Alleinerziehende","Ländlicher Raum","107","0.375712472021347","0.316501571704557","0.434923372338137"
"Eigentümer","2007","Paar mit Kind(ern)","Städtischer Raum","1351","0.522205431797971","0.501892866115642","0.5425179974803"
"Eigentümer","2007","Paar mit Kind(ern)","Ländlicher Raum","877","0.663235439834764","0.63706749541554","0.689403384253989"
"Eigentümer","2007","Sonstige","Städtischer Raum","61","0.456969897511542","0.364299217409653","0.549640577613432"
"Eigentümer","2007","Sonstige","Ländlicher Raum","53","0.704066667355149","0.59713584532126","0.810997489389038"
"Altersheim","2007","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2007","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2007","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2007","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2007","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2007","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2007","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2007","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2007","Sonstige","Städtischer Raum","","","",""
"Altersheim","2007","Sonstige","Ländlicher Raum","","","",""
"Mieter","2007","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2007","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2007","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2007","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2007","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2007","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2007","Sonstige","Städtischer Raum","","","",""
"Mieter","2007","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2008","1-Pers.- Haushalt","Städtischer Raum","1385","0.688035253002221","0.667955445718723","0.708115060285719"
"Hauptmieter","2008","1-Pers.- Haushalt","Ländlicher Raum","583","0.610515802266844","0.579359446445019","0.64167215808867"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1121","0.476508742631932","0.456784241032556","0.496233244231309"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","426","0.352762337036716","0.326493048433809","0.379031625639624"
"Hauptmieter","2008","Alleinerziehende","Städtischer Raum","322","0.809779248244805","0.772726389196107","0.846832107293504"
"Hauptmieter","2008","Alleinerziehende","Ländlicher Raum","153","0.637794228722239","0.578333639872375","0.697254817572104"
"Hauptmieter","2008","Paar mit Kind(ern)","Städtischer Raum","853","0.448164064940301","0.427029765794839","0.469298364085763"
"Hauptmieter","2008","Paar mit Kind(ern)","Ländlicher Raum","310","0.296639513730328","0.270112417516333","0.323166609944323"
"Hauptmieter","2008","Sonstige","Städtischer Raum","38","0.467012231762632","0.363938123733577","0.570086339791686"
"Hauptmieter","2008","Sonstige","Ländlicher Raum","12","","",""
"Untermieter","2008","1-Pers.- Haushalt","Städtischer Raum","77","0.0364943911590759","0.0283671785754259","0.0446216037427259"
"Untermieter","2008","1-Pers.- Haushalt","Ländlicher Raum","43","0.0518759589406185","0.037705989042169","0.066045928839068"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","43","0.023504566315542","0.0175214545627837","0.0294876780683004"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","31","0.0290103651957685","0.0197833930269573","0.0382373373645798"
"Untermieter","2008","Alleinerziehende","Städtischer Raum","4","","",""
"Untermieter","2008","Alleinerziehende","Ländlicher Raum","2","","",""
"Untermieter","2008","Paar mit Kind(ern)","Städtischer Raum","19","","",""
"Untermieter","2008","Paar mit Kind(ern)","Ländlicher Raum","13","","",""
"Untermieter","2008","Sonstige","Städtischer Raum","3","","",""
"Untermieter","2008","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","2008","1-Pers.- Haushalt","Städtischer Raum","583","0.275470355838703","0.256107609789647","0.294833101887759"
"Eigentümer","2008","1-Pers.- Haushalt","Ländlicher Raum","315","0.337608238792537","0.3073936103124","0.367822867272675"
"Eigentümer","2008","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1299","0.499986691052526","0.480240383848634","0.519732998256417"
"Eigentümer","2008","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","813","0.618059758146719","0.591348874291676","0.644770642001762"
"Eigentümer","2008","Alleinerziehende","Städtischer Raum","105","0.183656145390167","0.147100980070577","0.220211310709757"
"Eigentümer","2008","Alleinerziehende","Ländlicher Raum","96","0.35539158856071","0.296179171862601","0.41460400525882"
