"plh0191","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Stimmt eher nicht","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2004","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2004","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2004","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2005","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2005","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2005","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2005","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2005","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2005","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2005","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2005","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2006","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2006","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2007","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2007","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2008","Hauptschule","Staedtischer Raum","270","0.0698641504996161","0.0622368788064616","0.0774914221927706"
"Stimmt ganz u.gar","2008","Hauptschule","Laendlicher Raum","165","0.0635406292873758","0.0538815601523726","0.073199698422379"
"Stimmt ganz u.gar","2008","Realschule","Staedtischer Raum","114","0.0382674859052183","0.0313819715772703","0.0451530002331663"
"Stimmt ganz u.gar","2008","Realschule","Laendlicher Raum","72","0.0316321029040973","0.0241713986675246","0.03909280714067"
"Stimmt ganz u.gar","2008","(Fach-)Abitur","Staedtischer Raum","39","0.0279518404384757","0.019932513370539","0.0359711675064124"
"Stimmt ganz u.gar","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2008","AkademikerIn","Staedtischer Raum","83","0.0267238467832709","0.0209090187395362","0.0325386748270056"
"Stimmt ganz u.gar","2008","AkademikerIn","Laendlicher Raum","41","0.0396100867058702","0.0286745732409318","0.0505456001708087"
"Stimmt eher","2008","(noch) kein Abschluss","Staedtischer Raum","55","0.158061916982055","0.121188968377232","0.194934865586877"
"Stimmt eher","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2008","Hauptschule","Staedtischer Raum","791","0.182954351480832","0.171386216002807","0.194522486958858"
"Stimmt eher","2008","Hauptschule","Laendlicher Raum","523","0.215458519333754","0.199178502871549","0.23173853579596"
"Stimmt eher","2008","Realschule","Staedtischer Raum","317","0.129171719322391","0.117133998863822","0.141209439780961"
"Stimmt eher","2008","Realschule","Laendlicher Raum","258","0.126657271421116","0.112479661674863","0.140834881167369"
"Stimmt eher","2008","(Fach-)Abitur","Staedtischer Raum","166","0.11199277261204","0.0966504157686048","0.127335129455475"
"Stimmt eher","2008","(Fach-)Abitur","Laendlicher Raum","48","0.0963288066756425","0.0713745718569587","0.121283041494326"
"Stimmt eher","2008","AkademikerIn","Staedtischer Raum","232","0.0930940783688241","0.0826176922702559","0.103570464467392"
"Stimmt eher","2008","AkademikerIn","Laendlicher Raum","139","0.111009964105711","0.0933966161074297","0.128623312103992"
"Stimmt eher nicht","2008","(noch) kein Abschluss","Staedtischer Raum","124","0.334414660347447","0.286727803678428","0.382101517016466"
"Stimmt eher nicht","2008","(noch) kein Abschluss","Laendlicher Raum","55","0.368944802895645","0.29441164445505","0.443477961336239"
"Stimmt eher nicht","2008","Hauptschule","Staedtischer Raum","1573","0.369291026988923","0.354851009598774","0.383731044379071"
"Stimmt eher nicht","2008","Hauptschule","Laendlicher Raum","1007","0.405967663648713","0.386522311463995","0.425413015833431"
"Stimmt eher nicht","2008","Realschule","Staedtischer Raum","1129","0.381309062376686","0.363876159430772","0.3987419653226"
"Stimmt eher nicht","2008","Realschule","Laendlicher Raum","947","0.450248726008187","0.429040469467885","0.471456982548489"
"Stimmt eher nicht","2008","(Fach-)Abitur","Staedtischer Raum","560","0.35925811559859","0.335916351157121","0.382599880040058"
"Stimmt eher nicht","2008","(Fach-)Abitur","Laendlicher Raum","219","0.392252291445812","0.350956541462904","0.433548041428721"
"Stimmt eher nicht","2008","AkademikerIn","Staedtischer Raum","926","0.319146056418886","0.302339022821162","0.33595309001661"
"Stimmt eher nicht","2008","AkademikerIn","Laendlicher Raum","473","0.383931894083581","0.356663852559562","0.4111999356076"
"Stimmt ganz u.gar nicht","2008","(noch) kein Abschluss","Staedtischer Raum","170","0.412801051750915","0.363036831834267","0.462565271667563"
"Stimmt ganz u.gar nicht","2008","(noch) kein Abschluss","Laendlicher Raum","72","0.416008409667292","0.339872506384087","0.492144312950496"
"Stimmt ganz u.gar nicht","2008","Hauptschule","Staedtischer Raum","1657","0.377890471030629","0.363383216496891","0.392397725564367"
"Stimmt ganz u.gar nicht","2008","Hauptschule","Laendlicher Raum","755","0.315033187730157","0.296639112110659","0.333427263349655"
"Stimmt ganz u.gar nicht","2008","Realschule","Staedtischer Raum","1422","0.451251732395704","0.433391368891003","0.469112095900405"
"Stimmt ganz u.gar nicht","2008","Realschule","Laendlicher Raum","837","0.3914618996666","0.370656108435202","0.412267690897998"
"Stimmt ganz u.gar nicht","2008","(Fach-)Abitur","Staedtischer Raum","858","0.500797271350895","0.476471966966691","0.525122575735098"
"Stimmt ganz u.gar nicht","2008","(Fach-)Abitur","Laendlicher Raum","260","0.483985767654061","0.441718119495882","0.526253415812239"
"Stimmt ganz u.gar nicht","2008","AkademikerIn","Staedtischer Raum","1714","0.561036018429019","0.543143183163502","0.578928853694536"
"Stimmt ganz u.gar nicht","2008","AkademikerIn","Laendlicher Raum","569","0.465448055104838","0.437481237177322","0.493414873032354"
"Stimmt ganz u.gar","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2009","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2009","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2010","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2010","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2011","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2011","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2012","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2012","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2012","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2012","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2012","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2012","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2012","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2012","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2012","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2012","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
