year,bula_h,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Thuringa,Urban regions,Very concerned,0.36603,86,271,0.30857,0.42349
2005,Thuringa,Urban regions,Somewhat concerned,0.49190,149,271,0.43227,0.55154
2005,Thuringa,Urban regions,Not concerned at all,0.14207,36,271,0.10042,0.18371
2005,Thuringa,Rural regions,Very concerned,0.32631,182,616,0.28925,0.36336
2005,Thuringa,Rural regions,Somewhat concerned,0.56828,369,616,0.52914,0.60743
2005,Thuringa,Rural regions,Not concerned at all,0.10541,65,616,0.08114,0.12968
2006,Schleswig-Holstein,Urban regions,Very concerned,0.21016,58,287,0.16294,0.25737
2006,Schleswig-Holstein,Urban regions,Somewhat concerned,0.56716,149,287,0.50973,0.62458
2006,Schleswig-Holstein,Urban regions,Not concerned at all,0.22269,80,287,0.17447,0.27091
2006,Schleswig-Holstein,Rural regions,Very concerned,0.24708,88,380,0.20366,0.29050
2006,Schleswig-Holstein,Rural regions,Somewhat concerned,0.63177,228,380,0.58322,0.68033
2006,Schleswig-Holstein,Rural regions,Not concerned at all,0.12115,64,380,0.08829,0.15400
2006,Hamburg,Urban regions,Very concerned,0.25437,86,301,0.20509,0.30365
2006,Hamburg,Urban regions,Somewhat concerned,0.59050,176,301,0.53485,0.64615
2006,Hamburg,Urban regions,Not concerned at all,0.15513,39,301,0.11416,0.19610
2006,Lower Saxony,Urban regions,Very concerned,0.27146,240,924,0.24277,0.30015
2006,Lower Saxony,Urban regions,Somewhat concerned,0.57970,553,924,0.54785,0.61154
2006,Lower Saxony,Urban regions,Not concerned at all,0.14884,131,924,0.12588,0.17181
2006,Lower Saxony,Rural regions,Very concerned,0.25571,251,1027,0.22902,0.28241
2006,Lower Saxony,Rural regions,Somewhat concerned,0.60383,640,1027,0.57390,0.63376
2006,Lower Saxony,Rural regions,Not concerned at all,0.14046,136,1027,0.11920,0.16172
2006,Bremen,Urban regions,Very concerned,0.29621,35,123,0.21519,0.37723
2006,Bremen,Urban regions,Somewhat concerned,0.59915,88,123,0.51219,0.68611
2006,North Rhine-Westphalia,Urban regions,Very concerned,0.28411,1209,4372,0.27074,0.29748
2006,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.58439,2566,4372,0.56978,0.59900
2006,North Rhine-Westphalia,Urban regions,Not concerned at all,0.13150,597,4372,0.12148,0.14151
2006,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.69103,82,82,0.59040,0.79166
2006,Hesse,Urban regions,Very concerned,0.23643,287,1200,0.21238,0.26049
2006,Hesse,Urban regions,Somewhat concerned,0.61515,759,1200,0.58761,0.64269
2006,Hesse,Urban regions,Not concerned at all,0.14842,154,1200,0.12829,0.16854
2006,Hesse,Rural regions,Very concerned,0.23447,67,269,0.18375,0.28520
2006,Hesse,Rural regions,Somewhat concerned,0.67255,171,269,0.61636,0.72873
2006,Hesse,Rural regions,Not concerned at all,0.09298,31,269,0.05821,0.12775
2006,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.29245,272,965,0.26373,0.32116
2006,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.56003,571,965,0.52870,0.59137
2006,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.14752,122,965,0.12513,0.16991
2006,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.29879,96,282,0.24527,0.35231
2006,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.60552,186,282,0.54838,0.66267
2006,Baden-Wuerttemberg,Urban regions,Very concerned,0.27440,670,2474,0.25681,0.29199
2006,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.59854,1493,2474,0.57922,0.61786
2006,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.12706,311,2474,0.11393,0.14018
2006,Baden-Wuerttemberg,Rural regions,Very concerned,0.29658,63,202,0.23344,0.35973
2006,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.59561,139,202,0.52777,0.66346
2006,Bavaria,Urban regions,Very concerned,0.26367,371,1533,0.24160,0.28573
2006,Bavaria,Urban regions,Somewhat concerned,0.58711,922,1533,0.56246,0.61177
2006,Bavaria,Urban regions,Not concerned at all,0.14922,240,1533,0.13138,0.16706
2006,Bavaria,Rural regions,Very concerned,0.26205,425,1575,0.24032,0.28377
2006,Bavaria,Rural regions,Somewhat concerned,0.56954,933,1575,0.54508,0.59400
2006,Bavaria,Rural regions,Not concerned at all,0.16841,217,1575,0.14993,0.18690
2006,Berlin,Urban regions,Very concerned,0.33992,275,777,0.30659,0.37325
2006,Berlin,Urban regions,Somewhat concerned,0.54140,422,777,0.50634,0.57646
2006,Berlin,Urban regions,Not concerned at all,0.11868,80,777,0.09593,0.14144
2006,Brandenburg,Urban regions,Somewhat concerned,0.70464,50,50,0.57691,0.83238
2006,Brandenburg,Rural regions,Very concerned,0.26858,231,856,0.23887,0.29829
2006,Brandenburg,Rural regions,Somewhat concerned,0.59890,513,856,0.56605,0.63176
2006,Brandenburg,Rural regions,Not concerned at all,0.13252,112,856,0.10979,0.15525
2006,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.50981,40,40,0.35291,0.66670
2006,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.23929,110,480,0.20108,0.27750
2006,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.63384,302,480,0.59069,0.67698
2006,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.12688,68,480,0.09707,0.15668
2006,Saxony,Urban regions,Very concerned,0.26575,208,815,0.23540,0.29610
2006,Saxony,Urban regions,Somewhat concerned,0.57308,492,815,0.53910,0.60706
2006,Saxony,Urban regions,Not concerned at all,0.16117,115,815,0.13591,0.18643
2006,Saxony,Rural regions,Very concerned,0.23843,185,760,0.20811,0.26874
2006,Saxony,Rural regions,Somewhat concerned,0.59238,466,760,0.55742,0.62734
2006,Saxony,Rural regions,Not concerned at all,0.16919,109,760,0.14252,0.19586
2006,Saxony-Anhalt,Urban regions,Very concerned,0.25329,40,147,0.18274,0.32383
2006,Saxony-Anhalt,Urban regions,Somewhat concerned,0.66544,107,147,0.58890,0.74198
2006,Saxony-Anhalt,Rural regions,Very concerned,0.23943,184,744,0.20875,0.27011
2006,Saxony-Anhalt,Rural regions,Somewhat concerned,0.60524,446,744,0.57009,0.64039
2006,Saxony-Anhalt,Rural regions,Not concerned at all,0.15533,114,744,0.12929,0.18138
2006,Thuringa,Urban regions,Very concerned,0.20793,69,273,0.15970,0.25616
2006,Thuringa,Urban regions,Somewhat concerned,0.65990,171,273,0.60360,0.71620
2006,Thuringa,Urban regions,Not concerned at all,0.13217,33,273,0.09192,0.17241
2006,Thuringa,Rural regions,Very concerned,0.22483,155,670,0.19319,0.25646
2006,Thuringa,Rural regions,Somewhat concerned,0.61044,412,670,0.57348,0.64739
2006,Thuringa,Rural regions,Not concerned at all,0.16474,103,670,0.13663,0.19285
2007,Schleswig-Holstein,Urban regions,Very concerned,0.23805,60,252,0.18536,0.29074
2007,Schleswig-Holstein,Urban regions,Somewhat concerned,0.51716,117,252,0.45534,0.57898
2007,Schleswig-Holstein,Urban regions,Not concerned at all,0.24478,75,252,0.19159,0.29798
2007,Schleswig-Holstein,Rural regions,Very concerned,0.34820,119,357,0.29871,0.39769
2007,Schleswig-Holstein,Rural regions,Somewhat concerned,0.53599,189,357,0.48419,0.58780
2007,Schleswig-Holstein,Rural regions,Not concerned at all,0.11581,49,357,0.08257,0.14905
2007,Hamburg,Urban regions,Very concerned,0.33448,107,265,0.27756,0.39139
2007,Hamburg,Urban regions,Somewhat concerned,0.55228,158,265,0.49230,0.61226
2007,Lower Saxony,Urban regions,Very concerned,0.35895,298,860,0.32687,0.39103
2007,Lower Saxony,Urban regions,Somewhat concerned,0.52875,483,860,0.49536,0.56213
2007,Lower Saxony,Urban regions,Not concerned at all,0.11230,79,860,0.09119,0.13342
2007,Lower Saxony,Rural regions,Very concerned,0.33594,311,960,0.30605,0.36583
2007,Lower Saxony,Rural regions,Somewhat concerned,0.53348,535,960,0.50191,0.56506
2007,Lower Saxony,Rural regions,Not concerned at all,0.13058,114,960,0.10925,0.15190
2007,Bremen,Urban regions,Very concerned,0.40604,59,130,0.32129,0.49078
2007,Bremen,Urban regions,Somewhat concerned,0.49820,71,130,0.41191,0.58448
2007,North Rhine-Westphalia,Urban regions,Very concerned,0.39348,1540,4072,0.37847,0.40848
2007,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.50536,2109,4072,0.49000,0.52072
2007,North Rhine-Westphalia,Urban regions,Not concerned at all,0.10116,423,4072,0.09190,0.11043
2007,North Rhine-Westphalia,Rural regions,Very concerned,0.24058,38,91,0.15227,0.32888
2007,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.56780,53,91,0.46545,0.67014
2007,Hesse,Urban regions,Very concerned,0.36428,404,1137,0.33629,0.39226
2007,Hesse,Urban regions,Somewhat concerned,0.55278,650,1137,0.52387,0.58170
2007,Hesse,Urban regions,Not concerned at all,0.08294,83,1137,0.06690,0.09898
2007,Hesse,Rural regions,Very concerned,0.39881,104,231,0.33553,0.46210
2007,Hesse,Rural regions,Somewhat concerned,0.55801,127,231,0.49383,0.62220
2007,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.40012,345,881,0.36775,0.43249
2007,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.51238,467,881,0.47935,0.54540
2007,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.08750,69,881,0.06883,0.10617
2007,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.35096,97,260,0.29283,0.40908
2007,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.58794,163,260,0.52799,0.64788
2007,Baden-Wuerttemberg,Urban regions,Very concerned,0.39540,879,2244,0.37516,0.41563
2007,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.48582,1118,2244,0.46514,0.50651
2007,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.11878,247,2244,0.10539,0.13217
2007,Baden-Wuerttemberg,Rural regions,Very concerned,0.40039,85,192,0.33090,0.46988
2007,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.49605,107,192,0.42514,0.56696
2007,Bavaria,Urban regions,Very concerned,0.36824,505,1442,0.34334,0.39315
2007,Bavaria,Urban regions,Somewhat concerned,0.50951,745,1442,0.48370,0.53532
2007,Bavaria,Urban regions,Not concerned at all,0.12225,192,1442,0.10533,0.13916
2007,Bavaria,Rural regions,Very concerned,0.33436,514,1486,0.31036,0.35835
2007,Bavaria,Rural regions,Somewhat concerned,0.54243,819,1486,0.51709,0.56777
2007,Bavaria,Rural regions,Not concerned at all,0.12322,153,1486,0.10650,0.13993
2007,Berlin,Urban regions,Very concerned,0.40137,309,751,0.36629,0.43645
2007,Berlin,Urban regions,Somewhat concerned,0.46032,346,751,0.42465,0.49599
2007,Berlin,Urban regions,Not concerned at all,0.13831,96,751,0.11361,0.16302
2007,Brandenburg,Urban regions,Very concerned,0.38677,33,69,0.27102,0.50253
2007,Brandenburg,Urban regions,Somewhat concerned,0.53582,36,69,0.41729,0.65436
2007,Brandenburg,Rural regions,Very concerned,0.38202,292,785,0.34801,0.41603
2007,Brandenburg,Rural regions,Somewhat concerned,0.50718,409,785,0.47218,0.54217
2007,Brandenburg,Rural regions,Not concerned at all,0.11080,84,785,0.08883,0.13278
2007,Mecklenburg-Western Pomerania,Urban regions,Very concerned,0.49821,31,31,0.31929,0.67714
2007,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.31138,132,442,0.26816,0.35459
2007,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.59484,260,442,0.54902,0.64065
2007,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.09379,50,442,0.06658,0.12100
2007,Saxony,Urban regions,Very concerned,0.33122,259,756,0.29764,0.36479
2007,Saxony,Urban regions,Somewhat concerned,0.55089,419,756,0.51541,0.58637
2007,Saxony,Urban regions,Not concerned at all,0.11790,78,756,0.09489,0.14090
2007,Saxony,Rural regions,Very concerned,0.33151,241,747,0.29773,0.36529
2007,Saxony,Rural regions,Somewhat concerned,0.51779,398,747,0.48193,0.55364
2007,Saxony,Rural regions,Not concerned at all,0.15070,108,747,0.12503,0.17637
2007,Saxony-Anhalt,Urban regions,Very concerned,0.37710,55,145,0.29794,0.45626
2007,Saxony-Anhalt,Urban regions,Somewhat concerned,0.52534,90,145,0.44378,0.60690
2007,Saxony-Anhalt,Rural regions,Very concerned,0.31663,236,707,0.28232,0.35095
2007,Saxony-Anhalt,Rural regions,Somewhat concerned,0.57613,400,707,0.53968,0.61258
2007,Saxony-Anhalt,Rural regions,Not concerned at all,0.10724,71,707,0.08441,0.13006
2007,Thuringa,Urban regions,Very concerned,0.41877,100,241,0.35635,0.48119
2007,Thuringa,Urban regions,Somewhat concerned,0.47611,141,241,0.41292,0.53929
2007,Thuringa,Rural regions,Very concerned,0.36888,223,640,0.33147,0.40629
2007,Thuringa,Rural regions,Somewhat concerned,0.47355,327,640,0.43483,0.51226
2007,Thuringa,Rural regions,Not concerned at all,0.15757,90,640,0.12932,0.18582
2008,Schleswig-Holstein,Urban regions,Very concerned,0.19717,45,226,0.14518,0.24915
2008,Schleswig-Holstein,Urban regions,Somewhat concerned,0.60911,112,226,0.54535,0.67287
2008,Schleswig-Holstein,Urban regions,Not concerned at all,0.19373,69,226,0.14208,0.24537
2008,Schleswig-Holstein,Rural regions,Very concerned,0.25903,73,324,0.21125,0.30681
2008,Schleswig-Holstein,Rural regions,Somewhat concerned,0.57825,197,324,0.52440,0.63211
2008,Schleswig-Holstein,Rural regions,Not concerned at all,0.16272,54,324,0.12246,0.20297
2008,Hamburg,Urban regions,Very concerned,0.23408,78,280,0.18439,0.28376
2008,Hamburg,Urban regions,Somewhat concerned,0.57008,154,280,0.51199,0.62818
2008,Hamburg,Urban regions,Not concerned at all,0.19584,48,280,0.14927,0.24240
2008,Lower Saxony,Urban regions,Very concerned,0.26419,215,829,0.23416,0.29423
2008,Lower Saxony,Urban regions,Somewhat concerned,0.57107,497,829,0.53736,0.60478
2008,Lower Saxony,Urban regions,Not concerned at all,0.16474,117,829,0.13947,0.19000
2008,Lower Saxony,Rural regions,Very concerned,0.27800,231,904,0.24878,0.30722
2008,Lower Saxony,Rural regions,Somewhat concerned,0.56155,538,904,0.52919,0.59392
2008,Lower Saxony,Rural regions,Not concerned at all,0.16044,135,904,0.13650,0.18438
2008,Bremen,Urban regions,Very concerned,0.30586,38,120,0.22307,0.38865
2008,Bremen,Urban regions,Somewhat concerned,0.57524,82,120,0.48643,0.66405
2008,North Rhine-Westphalia,Urban regions,Very concerned,0.28841,1043,3816,0.27404,0.30279
2008,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.57487,2226,3816,0.55918,0.59055
2008,North Rhine-Westphalia,Urban regions,Not concerned at all,0.13672,547,3816,0.12582,0.14762
2008,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.56295,61,61,0.43744,0.68846
2008,Hesse,Urban regions,Very concerned,0.29861,302,1088,0.27140,0.32581
2008,Hesse,Urban regions,Somewhat concerned,0.59298,665,1088,0.56377,0.62219
2008,Hesse,Urban regions,Not concerned at all,0.10841,121,1088,0.08993,0.12690
2008,Hesse,Rural regions,Very concerned,0.25642,67,205,0.19650,0.31634
2008,Hesse,Rural regions,Somewhat concerned,0.65024,138,205,0.58480,0.71568
2008,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.30984,234,818,0.27813,0.34155
2008,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.54881,479,818,0.51469,0.58293
2008,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.14135,105,818,0.11746,0.16524
2008,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.30135,84,255,0.24492,0.35778
2008,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.63940,171,255,0.58035,0.69845
2008,Baden-Wuerttemberg,Urban regions,Very concerned,0.29804,640,2135,0.27864,0.31745
2008,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.55769,1210,2135,0.53662,0.57876
2008,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.14427,285,2135,0.12936,0.15917
2008,Baden-Wuerttemberg,Rural regions,Very concerned,0.35490,64,188,0.28632,0.42348
2008,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.53002,124,188,0.45848,0.60155
2008,Bavaria,Urban regions,Very concerned,0.31059,393,1335,0.28576,0.33543
2008,Bavaria,Urban regions,Somewhat concerned,0.57677,794,1335,0.55025,0.60328
2008,Bavaria,Urban regions,Not concerned at all,0.11264,148,1335,0.09567,0.12960
2008,Bavaria,Rural regions,Very concerned,0.28770,405,1402,0.26399,0.31140
2008,Bavaria,Rural regions,Somewhat concerned,0.57099,827,1402,0.54507,0.59690
2008,Bavaria,Rural regions,Not concerned at all,0.14132,170,1402,0.12308,0.15956
2008,Berlin,Urban regions,Very concerned,0.35506,258,719,0.32006,0.39006
2008,Berlin,Urban regions,Somewhat concerned,0.52794,370,719,0.49143,0.56446
2008,Berlin,Urban regions,Not concerned at all,0.11700,91,719,0.09349,0.14051
2008,Brandenburg,Urban regions,Somewhat concerned,0.58989,36,36,0.42694,0.75284
2008,Brandenburg,Rural regions,Very concerned,0.26296,191,753,0.23150,0.29443
2008,Brandenburg,Rural regions,Somewhat concerned,0.56532,453,753,0.52989,0.60075
2008,Brandenburg,Rural regions,Not concerned at all,0.17172,109,753,0.14476,0.19867
2008,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.46283,35,35,0.29522,0.63043
2008,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.18987,77,424,0.15249,0.22724
2008,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.70400,297,424,0.66050,0.74751
2008,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.10613,50,424,0.07677,0.13548
2008,Saxony,Urban regions,Very concerned,0.24141,176,724,0.21021,0.27260
2008,Saxony,Urban regions,Somewhat concerned,0.62365,442,724,0.58833,0.65896
2008,Saxony,Urban regions,Not concerned at all,0.13495,106,724,0.11004,0.15985
2008,Saxony,Rural regions,Very concerned,0.22993,157,703,0.19880,0.26106
2008,Saxony,Rural regions,Somewhat concerned,0.60861,432,703,0.57251,0.64472
2008,Saxony,Rural regions,Not concerned at all,0.16146,114,703,0.13424,0.18868
2008,Saxony-Anhalt,Urban regions,Very concerned,0.31419,40,137,0.23617,0.39220
2008,Saxony-Anhalt,Urban regions,Somewhat concerned,0.53313,97,137,0.44928,0.61698
2008,Saxony-Anhalt,Rural regions,Very concerned,0.28219,165,651,0.24759,0.31679
2008,Saxony-Anhalt,Rural regions,Somewhat concerned,0.57992,394,651,0.54198,0.61787
2008,Saxony-Anhalt,Rural regions,Not concerned at all,0.13789,92,651,0.11138,0.16440
2008,Thuringa,Urban regions,Very concerned,0.22665,60,236,0.17312,0.28018
2008,Thuringa,Urban regions,Somewhat concerned,0.62507,176,236,0.56317,0.68696
2008,Thuringa,Rural regions,Very concerned,0.26620,162,614,0.23121,0.30119
2008,Thuringa,Rural regions,Somewhat concerned,0.57501,368,614,0.53588,0.61414
2008,Thuringa,Rural regions,Not concerned at all,0.15879,84,614,0.12986,0.18772
2009,Schleswig-Holstein,Urban regions,Very concerned,0.19666,36,190,0.14000,0.25333
2009,Schleswig-Holstein,Urban regions,Somewhat concerned,0.52260,88,190,0.45138,0.59381
2009,Schleswig-Holstein,Urban regions,Not concerned at all,0.28074,66,190,0.21667,0.34480
2009,Schleswig-Holstein,Rural regions,Very concerned,0.24860,75,314,0.20072,0.29648
2009,Schleswig-Holstein,Rural regions,Somewhat concerned,0.61057,188,314,0.55655,0.66459
2009,Schleswig-Holstein,Rural regions,Not concerned at all,0.14083,51,314,0.10230,0.17937
2009,Hamburg,Urban regions,Very concerned,0.24223,78,239,0.18779,0.29666
2009,Hamburg,Urban regions,Somewhat concerned,0.65923,161,239,0.59902,0.71945
2009,Lower Saxony,Urban regions,Very concerned,0.23949,185,768,0.20929,0.26970
2009,Lower Saxony,Urban regions,Somewhat concerned,0.59781,474,768,0.56311,0.63251
2009,Lower Saxony,Urban regions,Not concerned at all,0.16270,109,768,0.13658,0.18882
2009,Lower Saxony,Rural regions,Very concerned,0.23626,204,858,0.20782,0.26470
2009,Lower Saxony,Rural regions,Somewhat concerned,0.61439,534,858,0.58180,0.64698
2009,Lower Saxony,Rural regions,Not concerned at all,0.14935,120,858,0.12548,0.17321
2009,Bremen,Urban regions,Very concerned,0.26516,37,97,0.17685,0.35346
2009,Bremen,Urban regions,Somewhat concerned,0.55453,60,97,0.45511,0.65396
2009,North Rhine-Westphalia,Urban regions,Very concerned,0.27331,934,3508,0.25856,0.28806
2009,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.59085,2113,3508,0.57457,0.60712
2009,North Rhine-Westphalia,Urban regions,Not concerned at all,0.13584,461,3508,0.12450,0.14718
2009,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.39568,50,82,0.28919,0.50217
2009,North Rhine-Westphalia,Rural regions,Not concerned at all,0.42025,32,82,0.31276,0.52775
2009,Hesse,Urban regions,Very concerned,0.28728,273,991,0.25909,0.31547
2009,Hesse,Urban regions,Somewhat concerned,0.58419,591,991,0.55349,0.61489
2009,Hesse,Urban regions,Not concerned at all,0.12853,127,991,0.10768,0.14938
2009,Hesse,Rural regions,Very concerned,0.28951,62,196,0.22585,0.35316
2009,Hesse,Rural regions,Somewhat concerned,0.62275,134,196,0.55472,0.69079
2009,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.28454,219,773,0.25271,0.31637
2009,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.55259,450,773,0.51752,0.58767
2009,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.16287,104,773,0.13682,0.18892
2009,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.26992,68,225,0.21179,0.32806
2009,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.64906,157,225,0.58655,0.71156
2009,Baden-Wuerttemberg,Urban regions,Very concerned,0.26264,533,1909,0.24290,0.28239
2009,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.61407,1131,1909,0.59222,0.63591
2009,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.12329,245,1909,0.10854,0.13804
2009,Baden-Wuerttemberg,Rural regions,Very concerned,0.29700,51,162,0.22642,0.36759
2009,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.55073,111,162,0.47389,0.62756
2009,Bavaria,Urban regions,Very concerned,0.27546,325,1258,0.25076,0.30016
2009,Bavaria,Urban regions,Somewhat concerned,0.60310,782,1258,0.57605,0.63014
2009,Bavaria,Urban regions,Not concerned at all,0.12144,151,1258,0.10339,0.13950
2009,Bavaria,Rural regions,Very concerned,0.23523,346,1336,0.21248,0.25798
2009,Bavaria,Rural regions,Somewhat concerned,0.63033,815,1336,0.60443,0.65622
2009,Bavaria,Rural regions,Not concerned at all,0.13444,175,1336,0.11614,0.15274
2009,Berlin,Urban regions,Very concerned,0.34037,240,681,0.30476,0.37599
2009,Berlin,Urban regions,Somewhat concerned,0.56546,369,681,0.52820,0.60272
2009,Berlin,Urban regions,Not concerned at all,0.09417,72,681,0.07222,0.11612
2009,Brandenburg,Urban regions,Somewhat concerned,0.68197,43,43,0.54112,0.82282
2009,Brandenburg,Rural regions,Very concerned,0.23542,163,722,0.20445,0.26639
2009,Brandenburg,Rural regions,Somewhat concerned,0.62071,464,722,0.58530,0.65613
2009,Brandenburg,Rural regions,Not concerned at all,0.14387,95,722,0.11825,0.16948
2009,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.56468,32,32,0.39014,0.73921
2009,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.23446,90,412,0.19350,0.27542
2009,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.59633,244,412,0.54890,0.64377
2009,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.16921,78,412,0.13296,0.20545
2009,Saxony,Urban regions,Very concerned,0.30089,182,694,0.26674,0.33503
2009,Saxony,Urban regions,Somewhat concerned,0.54429,396,694,0.50721,0.58137
2009,Saxony,Urban regions,Not concerned at all,0.15483,116,694,0.12790,0.18176
2009,Saxony,Rural regions,Very concerned,0.22375,146,672,0.19221,0.25528
2009,Saxony,Rural regions,Somewhat concerned,0.56854,396,672,0.53106,0.60601
2009,Saxony,Rural regions,Not concerned at all,0.20772,130,672,0.17702,0.23841
2009,Saxony-Anhalt,Urban regions,Very concerned,0.31745,32,132,0.23774,0.39717
2009,Saxony-Anhalt,Urban regions,Somewhat concerned,0.59838,100,132,0.51443,0.68233
2009,Saxony-Anhalt,Rural regions,Very concerned,0.20896,141,619,0.17691,0.24102
2009,Saxony-Anhalt,Rural regions,Somewhat concerned,0.65153,391,619,0.61396,0.68909
2009,Saxony-Anhalt,Rural regions,Not concerned at all,0.13951,87,619,0.11219,0.16683
2009,Thuringa,Urban regions,Very concerned,0.25536,60,217,0.19721,0.31352
2009,Thuringa,Urban regions,Somewhat concerned,0.57801,157,217,0.51214,0.64387
2009,Thuringa,Rural regions,Very concerned,0.29318,153,575,0.25594,0.33042
2009,Thuringa,Rural regions,Somewhat concerned,0.56999,346,575,0.52949,0.61050
2009,Thuringa,Rural regions,Not concerned at all,0.13683,76,575,0.10871,0.16494
2010,Schleswig-Holstein,Urban regions,Very concerned,0.23600,71,235,0.18159,0.29040
2010,Schleswig-Holstein,Urban regions,Somewhat concerned,0.66856,164,235,0.60825,0.72887
2010,Schleswig-Holstein,Rural regions,Very concerned,0.29693,138,467,0.25545,0.33842
2010,Schleswig-Holstein,Rural regions,Somewhat concerned,0.57849,268,467,0.53365,0.62332
2010,Schleswig-Holstein,Rural regions,Not concerned at all,0.12458,61,467,0.09459,0.15456
2010,Hamburg,Urban regions,Very concerned,0.30984,128,383,0.26347,0.35621
2010,Hamburg,Urban regions,Somewhat concerned,0.58066,215,383,0.53118,0.63015
2010,Hamburg,Urban regions,Not concerned at all,0.10950,40,383,0.07818,0.14081
2010,Lower Saxony,Urban regions,Very concerned,0.25596,280,993,0.22881,0.28312
2010,Lower Saxony,Urban regions,Somewhat concerned,0.59770,586,993,0.56718,0.62821
2010,Lower Saxony,Urban regions,Not concerned at all,0.14634,127,993,0.12435,0.16834
2010,Lower Saxony,Rural regions,Very concerned,0.30660,320,1185,0.28034,0.33286
2010,Lower Saxony,Rural regions,Somewhat concerned,0.55607,711,1185,0.52777,0.58437
2010,Lower Saxony,Rural regions,Not concerned at all,0.13733,154,1185,0.11773,0.15694
2010,Bremen,Urban regions,Very concerned,0.43472,69,150,0.35512,0.51431
2010,Bremen,Urban regions,Somewhat concerned,0.42233,81,150,0.34302,0.50165
2010,North Rhine-Westphalia,Urban regions,Very concerned,0.30261,1398,4844,0.28967,0.31555
2010,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.56918,2817,4844,0.55524,0.58313
2010,North Rhine-Westphalia,Urban regions,Not concerned at all,0.12820,629,4844,0.11879,0.13762
2010,North Rhine-Westphalia,Rural regions,Very concerned,0.28944,36,114,0.20582,0.37306
2010,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.64481,78,114,0.55657,0.73305
2010,Hesse,Urban regions,Very concerned,0.33961,449,1334,0.31418,0.36503
2010,Hesse,Urban regions,Somewhat concerned,0.56983,766,1334,0.54325,0.59641
2010,Hesse,Urban regions,Not concerned at all,0.09056,119,1334,0.07516,0.10597
2010,Hesse,Rural regions,Very concerned,0.32054,92,334,0.27041,0.37066
