year,age_gr,bula_h,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Brandenburg,No,0.99037,282,282,0.97896,1.00179
2009,46-65 y.,Saxony,No,0.99187,478,478,0.98381,0.99993
2009,46-65 y.,Saxony-Anhalt,No,0.98162,279,279,0.96583,0.99741
2009,46-65 y.,Thuringa,No,0.99328,287,287,0.98381,1.00275
2009,66 and older,Lower Saxony,No,0.99577,421,421,0.98956,1.00198
2009,66 and older,Hesse,No,0.99756,247,247,0.99139,1.00373
2009,66 and older,Bavaria,No,0.99496,554,554,0.98905,1.00086
2010,17-29 y.,Schleswig-Holstein,Yes,0.44230,55,113,0.35032,0.53428
2010,17-29 y.,Schleswig-Holstein,No,0.50995,58,113,0.41737,0.60254
2010,17-29 y.,Hamburg,Yes,0.53750,36,70,0.41986,0.65515
2010,17-29 y.,Hamburg,No,0.39733,34,70,0.28186,0.51279
2010,17-29 y.,Lower Saxony,Yes,0.42800,152,343,0.37556,0.48044
2010,17-29 y.,Lower Saxony,No,0.52033,191,343,0.46738,0.57328
2010,17-29 y.,North Rhine-Westphalia,Yes,0.53602,370,813,0.50172,0.57032
2010,17-29 y.,North Rhine-Westphalia,No,0.39187,443,813,0.35829,0.42545
2010,17-29 y.,Hesse,Yes,0.59118,125,251,0.53024,0.65212
2010,17-29 y.,Hesse,No,0.35453,126,251,0.29523,0.41383
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.49227,101,229,0.42738,0.55716
2010,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.45547,128,229,0.39083,0.52011
2010,17-29 y.,Baden-Wuerttemberg,Yes,0.49947,226,497,0.45547,0.54347
2010,17-29 y.,Baden-Wuerttemberg,No,0.43445,271,497,0.39083,0.47808
2010,17-29 y.,Bavaria,Yes,0.41737,234,554,0.37627,0.45847
2010,17-29 y.,Bavaria,No,0.51334,320,554,0.47169,0.55500
2010,17-29 y.,Berlin,Yes,0.51336,78,165,0.43687,0.58986
2010,17-29 y.,Berlin,No,0.44705,87,165,0.37096,0.52315
2010,17-29 y.,Brandenburg,Yes,0.44641,68,136,0.36255,0.53027
2010,17-29 y.,Brandenburg,No,0.48913,68,136,0.40480,0.57345
2010,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.44099,39,106,0.34602,0.53596
2010,17-29 y.,Mecklenburg-Western Pomerania,No,0.50381,67,106,0.40818,0.59945
2010,17-29 y.,Saxony,Yes,0.47946,124,295,0.42235,0.53657
2010,17-29 y.,Saxony,No,0.49417,171,295,0.43702,0.55133
2010,17-29 y.,Saxony-Anhalt,Yes,0.47686,73,160,0.39922,0.55449
2010,17-29 y.,Saxony-Anhalt,No,0.50832,87,160,0.43062,0.58603
2010,17-29 y.,Thuringa,Yes,0.42604,55,158,0.34869,0.50339
2010,17-29 y.,Thuringa,No,0.55608,103,158,0.47836,0.63379
2010,30-45 y.,Schleswig-Holstein,No,0.90230,285,285,0.86776,0.93683
2010,30-45 y.,Hamburg,No,0.92436,144,144,0.88103,0.96770
2010,30-45 y.,Lower Saxony,Yes,0.03700,32,842,0.02424,0.04976
2010,30-45 y.,Lower Saxony,No,0.96300,810,842,0.95024,0.97576
2010,30-45 y.,Bremen,No,0.98522,72,72,0.95715,1.01329
2010,30-45 y.,North Rhine-Westphalia,Yes,0.04634,85,1968,0.03705,0.05563
2010,30-45 y.,North Rhine-Westphalia,No,0.95366,1883,1968,0.94437,0.96295
2010,30-45 y.,Hesse,No,0.96800,641,641,0.95437,0.98164
2010,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.91771,449,449,0.89226,0.94315
2010,30-45 y.,Baden-Wuerttemberg,Yes,0.04801,53,1183,0.03582,0.06020
2010,30-45 y.,Baden-Wuerttemberg,No,0.95199,1130,1183,0.93980,0.96418
2010,30-45 y.,Bavaria,Yes,0.04327,53,1435,0.03274,0.05380
2010,30-45 y.,Bavaria,No,0.95673,1382,1435,0.94620,0.96726
2010,30-45 y.,Berlin,No,0.94115,287,287,0.91388,0.96843
2010,30-45 y.,Brandenburg,No,0.92700,293,293,0.89717,0.95684
2010,30-45 y.,Mecklenburg-Western Pomerania,No,0.97689,176,176,0.95463,0.99915
2010,30-45 y.,Saxony,Yes,0.05562,34,580,0.03695,0.07429
2010,30-45 y.,Saxony,No,0.94438,546,580,0.92571,0.96305
2010,30-45 y.,Saxony-Anhalt,No,0.95422,286,286,0.92996,0.97849
2010,30-45 y.,Thuringa,No,0.91416,291,291,0.88192,0.94640
2010,46-65 y.,Schleswig-Holstein,No,0.98325,181,181,0.96450,1.00200
2010,46-65 y.,Lower Saxony,No,0.99102,587,587,0.98338,0.99866
2010,46-65 y.,Bremen,No,0.98835,38,38,0.95377,1.02293
2010,46-65 y.,North Rhine-Westphalia,No,0.98990,1374,1374,0.98460,0.99519
2010,46-65 y.,Hesse,No,0.98531,520,520,0.97496,0.99566
2010,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.98851,424,424,0.97835,0.99867
2010,46-65 y.,Baden-Wuerttemberg,No,0.99457,776,776,0.98939,0.99974
2010,46-65 y.,Bavaria,No,0.99698,1040,1040,0.99364,1.00031
2010,46-65 y.,Berlin,No,0.98469,283,283,0.97036,0.99902
2010,46-65 y.,Brandenburg,No,0.98697,298,298,0.97408,0.99987
2010,46-65 y.,Saxony,No,0.98272,493,493,0.97120,0.99423
2010,46-65 y.,Saxony-Anhalt,No,0.98849,280,280,0.97597,1.00100
2010,46-65 y.,Thuringa,No,0.99420,288,288,0.98541,1.00298
2010,66 and older,Lower Saxony,No,0.99968,408,408,0.99796,1.00141
2010,66 and older,Bavaria,No,0.99586,547,547,0.99048,1.00125
2010,66 and older,Berlin,No,0.99613,161,161,0.98651,1.00575
2010,66 and older,Saxony-Anhalt,No,0.99711,166,166,0.98891,1.00530
2011,17-29 y.,Schleswig-Holstein,Yes,0.38892,75,175,0.31649,0.46136
2011,17-29 y.,Schleswig-Holstein,No,0.53994,100,175,0.46588,0.61400
2011,17-29 y.,Hamburg,Yes,0.43457,41,41,0.28095,0.58819
2011,17-29 y.,Lower Saxony,Yes,0.43518,187,374,0.38487,0.48549
2011,17-29 y.,Lower Saxony,No,0.46949,187,374,0.41884,0.52014
2011,17-29 y.,North Rhine-Westphalia,Yes,0.46836,423,858,0.43495,0.50177
2011,17-29 y.,North Rhine-Westphalia,No,0.44210,435,858,0.40885,0.47535
2011,17-29 y.,Hesse,Yes,0.45519,138,263,0.39489,0.51549
2011,17-29 y.,Hesse,No,0.46874,125,263,0.40832,0.52917
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.43406,115,241,0.37135,0.49676
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.51656,126,241,0.45334,0.57979
2011,17-29 y.,Baden-Wuerttemberg,Yes,0.49910,286,530,0.45649,0.54170
2011,17-29 y.,Baden-Wuerttemberg,No,0.43800,244,530,0.39572,0.48028
2011,17-29 y.,Bavaria,Yes,0.38495,284,619,0.34659,0.42332
2011,17-29 y.,Bavaria,No,0.54157,335,619,0.50228,0.58085
2011,17-29 y.,Berlin,Yes,0.50519,78,145,0.42353,0.58685
2011,17-29 y.,Berlin,No,0.44104,67,145,0.35994,0.52214
2011,17-29 y.,Brandenburg,Yes,0.38462,63,147,0.30571,0.46354
2011,17-29 y.,Brandenburg,No,0.57032,84,147,0.49002,0.65062
2011,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.47019,43,98,0.37086,0.56951
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.47474,55,98,0.37537,0.57412
2011,17-29 y.,Saxony,Yes,0.36212,110,286,0.30632,0.41792
2011,17-29 y.,Saxony,No,0.57775,176,286,0.52041,0.63509
2011,17-29 y.,Saxony-Anhalt,Yes,0.48272,67,159,0.40480,0.56064
2011,17-29 y.,Saxony-Anhalt,No,0.46767,92,159,0.38987,0.54548
2011,17-29 y.,Thuringa,Yes,0.33517,71,175,0.26503,0.40531
2011,17-29 y.,Thuringa,No,0.64565,104,175,0.57458,0.71673
2011,30-45 y.,Schleswig-Holstein,No,0.96637,346,346,0.94735,0.98540
2011,30-45 y.,Hamburg,No,0.94868,149,149,0.91314,0.98423
2011,30-45 y.,Lower Saxony,Yes,0.04100,32,921,0.02819,0.05382
2011,30-45 y.,Lower Saxony,No,0.95900,889,921,0.94618,0.97181
2011,30-45 y.,Bremen,No,0.91305,71,71,0.84704,0.97906
2011,30-45 y.,North Rhine-Westphalia,Yes,0.05977,97,2039,0.04947,0.07006
2011,30-45 y.,North Rhine-Westphalia,No,0.94023,1942,2039,0.92994,0.95053
2011,30-45 y.,Hesse,Yes,0.05048,38,734,0.03463,0.06633
2011,30-45 y.,Hesse,No,0.94952,696,734,0.93367,0.96537
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94365,512,512,0.92366,0.96364
2011,30-45 y.,Baden-Wuerttemberg,Yes,0.05531,57,1344,0.04309,0.06754
2011,30-45 y.,Baden-Wuerttemberg,No,0.94469,1287,1344,0.93246,0.95691
2011,30-45 y.,Bavaria,Yes,0.05811,61,1589,0.04661,0.06962
2011,30-45 y.,Bavaria,No,0.94189,1528,1589,0.93038,0.95339
2011,30-45 y.,Berlin,No,0.90934,289,289,0.87618,0.94250
2011,30-45 y.,Brandenburg,No,0.95972,306,306,0.93765,0.98178
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.93105,183,183,0.89424,0.96786
2011,30-45 y.,Saxony,Yes,0.07222,42,624,0.05190,0.09255
2011,30-45 y.,Saxony,No,0.92778,582,624,0.90745,0.94810
2011,30-45 y.,Saxony-Anhalt,No,0.96470,347,347,0.94526,0.98415
2011,30-45 y.,Thuringa,No,0.94034,326,326,0.91459,0.96609
2011,46-65 y.,Schleswig-Holstein,No,0.99888,276,276,0.99492,1.00284
2011,46-65 y.,Hamburg,No,0.99550,110,110,0.98294,1.00806
2011,46-65 y.,Lower Saxony,No,0.99468,823,823,0.98971,0.99965
2011,46-65 y.,North Rhine-Westphalia,No,0.99116,1797,1797,0.98682,0.99549
2011,46-65 y.,Hesse,No,0.99057,677,677,0.98328,0.99786
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99460,537,537,0.98839,1.00080
2011,46-65 y.,Baden-Wuerttemberg,No,0.99134,1072,1072,0.98579,0.99689
2011,46-65 y.,Bavaria,No,0.99530,1424,1424,0.99174,0.99885
2011,46-65 y.,Berlin,No,0.98504,331,331,0.97194,0.99813
2011,46-65 y.,Brandenburg,No,0.99559,419,419,0.98924,1.00194
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.97801,232,232,0.95909,0.99692
2011,46-65 y.,Saxony,No,0.97807,568,568,0.96602,0.99013
2011,46-65 y.,Saxony-Anhalt,No,0.98981,348,348,0.97924,1.00038
2011,46-65 y.,Thuringa,No,0.99276,362,362,0.98401,1.00150
2011,66 and older,North Rhine-Westphalia,No,0.99733,1005,1005,0.99413,1.00052
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.99894,296,296,0.99524,1.00265
2011,66 and older,Bavaria,No,0.99766,792,792,0.99430,1.00103
2012,17-29 y.,Schleswig-Holstein,Yes,0.52320,98,175,0.44898,0.59741
2012,17-29 y.,Schleswig-Holstein,No,0.43419,77,175,0.36055,0.50784
2012,17-29 y.,Hamburg,Yes,0.47586,34,66,0.35445,0.59727
2012,17-29 y.,Hamburg,No,0.48837,32,66,0.36685,0.60989
2012,17-29 y.,Lower Saxony,Yes,0.44082,180,353,0.38895,0.49269
2012,17-29 y.,Lower Saxony,No,0.46771,173,353,0.41558,0.51983
2012,17-29 y.,North Rhine-Westphalia,Yes,0.51474,466,837,0.48086,0.54862
2012,17-29 y.,North Rhine-Westphalia,No,0.41228,371,837,0.37891,0.44565
2012,17-29 y.,Hesse,Yes,0.47631,143,253,0.41465,0.53798
2012,17-29 y.,Hesse,No,0.42286,110,253,0.36186,0.48385
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.40586,104,237,0.34321,0.46852
2012,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.52366,133,237,0.45994,0.58738
2012,17-29 y.,Baden-Wuerttemberg,Yes,0.43509,251,493,0.39128,0.47890
2012,17-29 y.,Baden-Wuerttemberg,No,0.48986,242,493,0.44569,0.53404
2012,17-29 y.,Bavaria,Yes,0.36610,298,610,0.32784,0.40436
2012,17-29 y.,Bavaria,No,0.55786,312,610,0.51842,0.59731
2012,17-29 y.,Berlin,Yes,0.43060,76,153,0.35188,0.50932
2012,17-29 y.,Berlin,No,0.50625,77,153,0.42677,0.58573
2012,17-29 y.,Brandenburg,Yes,0.25191,54,121,0.17424,0.32958
2012,17-29 y.,Brandenburg,No,0.72393,67,121,0.64395,0.80392
2012,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.37296,36,87,0.27075,0.47517
2012,17-29 y.,Mecklenburg-Western Pomerania,No,0.59988,51,87,0.49634,0.70343
2012,17-29 y.,Saxony,Yes,0.42279,117,271,0.36386,0.48171
2012,17-29 y.,Saxony,No,0.53548,154,271,0.47599,0.59497
2012,17-29 y.,Saxony-Anhalt,Yes,0.39676,58,135,0.31392,0.47959
2012,17-29 y.,Saxony-Anhalt,No,0.56324,77,135,0.47926,0.64721
2012,17-29 y.,Thuringa,Yes,0.40412,66,153,0.32611,0.48214
2012,17-29 y.,Thuringa,No,0.56326,87,153,0.48441,0.64211
2012,30-45 y.,Schleswig-Holstein,No,0.94954,324,324,0.92567,0.97341
2012,30-45 y.,Hamburg,No,0.94838,140,140,0.91160,0.98516
2012,30-45 y.,Lower Saxony,No,0.92818,830,830,0.91060,0.94576
2012,30-45 y.,Bremen,No,0.99180,71,71,0.97068,1.01293
2012,30-45 y.,North Rhine-Westphalia,Yes,0.03485,66,1864,0.02652,0.04318
2012,30-45 y.,North Rhine-Westphalia,No,0.96515,1798,1864,0.95682,0.97348
2012,30-45 y.,Hesse,No,0.94930,613,613,0.93192,0.96668
2012,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94760,454,454,0.92708,0.96812
2012,30-45 y.,Baden-Wuerttemberg,Yes,0.04479,46,1163,0.03289,0.05668
2012,30-45 y.,Baden-Wuerttemberg,No,0.95521,1117,1163,0.94332,0.96711
2012,30-45 y.,Bavaria,Yes,0.05324,66,1480,0.04179,0.06468
2012,30-45 y.,Bavaria,No,0.94676,1414,1480,0.93532,0.95821
2012,30-45 y.,Berlin,Yes,0.11781,31,321,0.08249,0.15313
2012,30-45 y.,Berlin,No,0.88219,290,321,0.84687,0.91751
2012,30-45 y.,Brandenburg,No,0.95239,279,279,0.92736,0.97742
2012,30-45 y.,Mecklenburg-Western Pomerania,No,0.96820,171,171,0.94182,0.99458
2012,30-45 y.,Saxony,Yes,0.06221,35,577,0.04249,0.08194
2012,30-45 y.,Saxony,No,0.93779,542,577,0.91806,0.95751
2012,30-45 y.,Saxony-Anhalt,No,0.90499,304,304,0.87197,0.93800
2012,30-45 y.,Thuringa,No,0.95351,303,303,0.92977,0.97726
2012,46-65 y.,Schleswig-Holstein,No,0.98490,274,274,0.97044,0.99937
2012,46-65 y.,Hamburg,No,0.96792,124,124,0.93679,0.99906
2012,46-65 y.,Lower Saxony,No,0.99957,838,838,0.99816,1.00098
2012,46-65 y.,Bremen,No,0.98741,52,52,0.95681,1.01801
2012,46-65 y.,North Rhine-Westphalia,No,0.99387,1823,1823,0.99028,0.99745
2012,46-65 y.,Hesse,No,0.98646,690,690,0.97783,0.99509
2012,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.98580,561,561,0.97600,0.99560
2012,46-65 y.,Baden-Wuerttemberg,No,0.98235,1083,1083,0.97451,0.99020
2012,46-65 y.,Bavaria,No,0.99441,1452,1452,0.99058,0.99825
2012,46-65 y.,Berlin,No,0.98444,344,344,0.97134,0.99754
2012,46-65 y.,Brandenburg,No,0.98957,422,422,0.97987,0.99928
2012,46-65 y.,Mecklenburg-Western Pomerania,No,0.99299,239,239,0.98240,1.00359
2012,46-65 y.,Saxony,No,0.99140,625,625,0.98415,0.99864
2012,46-65 y.,Saxony-Anhalt,No,0.99456,366,366,0.98701,1.00211
2012,46-65 y.,Thuringa,No,0.99562,375,375,0.98893,1.00231
2012,66 and older,Schleswig-Holstein,No,0.98878,189,189,0.97372,1.00384
2012,66 and older,"Rhineland-Palatinate, Saarland",No,0.99901,291,291,0.99540,1.00263
2012,66 and older,Baden-Wuerttemberg,No,0.99757,583,583,0.99357,1.00157
2012,66 and older,Bavaria,No,0.99905,800,800,0.99692,1.00119
2013,17-29 y.,Schleswig-Holstein,Yes,0.49668,103,202,0.42755,0.56580
2013,17-29 y.,Schleswig-Holstein,No,0.45340,99,202,0.38458,0.52222
2013,17-29 y.,Hamburg,Yes,0.45413,42,94,0.35294,0.55533
2013,17-29 y.,Hamburg,No,0.50264,52,94,0.40102,0.60426
2013,17-29 y.,Lower Saxony,Yes,0.45538,251,511,0.41216,0.49861
2013,17-29 y.,Lower Saxony,No,0.47242,260,511,0.42909,0.51575
2013,17-29 y.,Bremen,No,0.58712,34,34,0.41913,0.75511
2013,17-29 y.,North Rhine-Westphalia,Yes,0.52680,594,1140,0.49781,0.55580
2013,17-29 y.,North Rhine-Westphalia,No,0.40394,546,1140,0.37544,0.43244
2013,17-29 y.,Hesse,Yes,0.48112,181,352,0.42885,0.53339
2013,17-29 y.,Hesse,No,0.42699,171,352,0.37524,0.47874
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.39040,142,315,0.33644,0.44436
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.52662,173,315,0.47139,0.58185
2013,17-29 y.,Baden-Wuerttemberg,Yes,0.45386,314,640,0.41526,0.49246
2013,17-29 y.,Baden-Wuerttemberg,No,0.47984,326,640,0.44110,0.51858
2013,17-29 y.,Bavaria,Yes,0.41874,401,795,0.38442,0.45306
2013,17-29 y.,Bavaria,No,0.51091,394,795,0.47614,0.54568
2013,17-29 y.,Berlin,Yes,0.51613,96,185,0.44392,0.58834
2013,17-29 y.,Berlin,No,0.42899,89,185,0.35748,0.50051
2013,17-29 y.,Brandenburg,Yes,0.33618,65,134,0.25589,0.41646
2013,17-29 y.,Brandenburg,No,0.59736,69,134,0.51401,0.68071
2013,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.51214,31,76,0.39901,0.62527
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.44491,45,76,0.33244,0.55738
2013,17-29 y.,Saxony,Yes,0.34706,100,242,0.28696,0.40717
2013,17-29 y.,Saxony,No,0.61169,142,242,0.55015,0.67322
2013,17-29 y.,Saxony-Anhalt,Yes,0.42563,70,149,0.34597,0.50529
2013,17-29 y.,Saxony-Anhalt,No,0.48620,79,149,0.40568,0.56673
2013,17-29 y.,Thuringa,Yes,0.35090,59,134,0.26979,0.43201
2013,17-29 y.,Thuringa,No,0.60633,75,134,0.52329,0.68936
2013,30-45 y.,Schleswig-Holstein,No,0.91305,360,360,0.88390,0.94219
2013,30-45 y.,Hamburg,No,0.97580,200,200,0.95444,0.99715
2013,30-45 y.,Lower Saxony,Yes,0.03555,38,933,0.02366,0.04744
2013,30-45 y.,Lower Saxony,No,0.96445,895,933,0.95256,0.97634
2013,30-45 y.,Bremen,No,0.97795,87,87,0.94692,1.00899
2013,30-45 y.,North Rhine-Westphalia,Yes,0.05744,108,2238,0.04780,0.06708
2013,30-45 y.,North Rhine-Westphalia,No,0.94256,2130,2238,0.93292,0.95220
2013,30-45 y.,Hesse,Yes,0.06989,48,753,0.05166,0.08811
2013,30-45 y.,Hesse,No,0.93011,705,753,0.91189,0.94834
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.94804,541,541,0.92932,0.96676
2013,30-45 y.,Baden-Wuerttemberg,Yes,0.06173,70,1401,0.04912,0.07434
2013,30-45 y.,Baden-Wuerttemberg,No,0.93827,1331,1401,0.92566,0.95088
2013,30-45 y.,Bavaria,Yes,0.06118,80,1681,0.04972,0.07265
2013,30-45 y.,Bavaria,No,0.93882,1601,1681,0.92735,0.95028
2013,30-45 y.,Berlin,Yes,0.16277,44,390,0.12609,0.19946
2013,30-45 y.,Berlin,No,0.83723,346,390,0.80054,0.87391
2013,30-45 y.,Brandenburg,No,0.94221,276,276,0.91463,0.96979
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.95981,166,166,0.92984,0.98978
2013,30-45 y.,Saxony,Yes,0.06706,37,578,0.04665,0.08747
2013,30-45 y.,Saxony,No,0.93247,541,578,0.91199,0.95294
2013,30-45 y.,Saxony-Anhalt,No,0.93775,337,337,0.91192,0.96359
2013,30-45 y.,Thuringa,No,0.93130,288,288,0.90204,0.96057
2013,46-65 y.,Schleswig-Holstein,No,0.97755,308,308,0.96097,0.99412
2013,46-65 y.,Hamburg,No,0.96453,153,153,0.93512,0.99393
2013,46-65 y.,Lower Saxony,No,0.99277,946,946,0.98737,0.99817
2013,46-65 y.,North Rhine-Westphalia,No,0.98589,2062,2062,0.98080,0.99098
2013,46-65 y.,Hesse,No,0.99128,789,789,0.98478,0.99777
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.98885,586,586,0.98034,0.99736
2013,46-65 y.,Baden-Wuerttemberg,No,0.99043,1160,1160,0.98482,0.99603
2013,46-65 y.,Bavaria,No,0.99635,1592,1592,0.99338,0.99931
2013,46-65 y.,Berlin,No,0.97108,376,376,0.95412,0.98804
2013,46-65 y.,Brandenburg,No,0.99555,437,437,0.98930,1.00180
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.99753,230,230,0.99110,1.00396
2013,46-65 y.,Saxony,No,0.99030,608,608,0.98250,0.99810
2013,46-65 y.,Saxony-Anhalt,No,0.99076,370,370,0.98100,1.00052
2013,46-65 y.,Thuringa,No,0.99189,379,379,0.98285,1.00093
2013,66 and older,Lower Saxony,No,0.99865,499,499,0.99543,1.00187
2013,66 and older,Hesse,No,0.99562,298,298,0.98811,1.00313
2013,66 and older,Saxony-Anhalt,No,0.98813,201,201,0.97313,1.00314
2014,17-29 y.,Schleswig-Holstein,Yes,0.46649,88,163,0.38967,0.54332
2014,17-29 y.,Schleswig-Holstein,No,0.46423,75,163,0.38743,0.54103
2014,17-29 y.,Hamburg,Yes,0.49303,33,33,0.31980,0.66625
2014,17-29 y.,Lower Saxony,Yes,0.44763,231,454,0.40184,0.49342
2014,17-29 y.,Lower Saxony,No,0.48179,223,454,0.43578,0.52780
2014,17-29 y.,Bremen,Yes,0.56897,31,31,0.39176,0.74619
2014,17-29 y.,North Rhine-Westphalia,Yes,0.48012,513,967,0.44861,0.51162
2014,17-29 y.,North Rhine-Westphalia,No,0.44663,454,967,0.41528,0.47798
2014,17-29 y.,Hesse,Yes,0.51231,168,295,0.45517,0.56945
2014,17-29 y.,Hesse,No,0.40654,127,295,0.35039,0.46269
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.40573,123,268,0.34683,0.46463
2014,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.53575,145,268,0.47593,0.59557
2014,17-29 y.,Baden-Wuerttemberg,Yes,0.47978,263,525,0.43701,0.52256
2014,17-29 y.,Baden-Wuerttemberg,No,0.44596,262,525,0.40340,0.48852
2014,17-29 y.,Bavaria,Yes,0.46873,390,709,0.43197,0.50549
2014,17-29 y.,Bavaria,No,0.46384,319,709,0.42711,0.50058
2014,17-29 y.,Berlin,Yes,0.49150,82,151,0.41150,0.57151
2014,17-29 y.,Berlin,No,0.43128,69,151,0.35202,0.51054
2014,17-29 y.,Brandenburg,Yes,0.41300,55,106,0.31882,0.50718
2014,17-29 y.,Brandenburg,No,0.52059,51,106,0.42504,0.61615
2014,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.41865,35,71,0.30308,0.53422
2014,17-29 y.,Mecklenburg-Western Pomerania,No,0.54734,36,71,0.43074,0.66395
2014,17-29 y.,Saxony,Yes,0.42665,97,211,0.35976,0.49355
2014,17-29 y.,Saxony,No,0.52191,114,211,0.45435,0.58947
2014,17-29 y.,Saxony-Anhalt,Yes,0.46994,69,138,0.38637,0.55352
2014,17-29 y.,Saxony-Anhalt,No,0.48638,69,138,0.40269,0.57008
2014,17-29 y.,Thuringa,Yes,0.40411,62,128,0.31876,0.48946
2014,17-29 y.,Thuringa,No,0.53604,66,128,0.44931,0.62278
2014,30-45 y.,Schleswig-Holstein,No,0.92315,292,292,0.89254,0.95375
2014,30-45 y.,Hamburg,No,0.95983,148,148,0.92809,0.99157
2014,30-45 y.,Lower Saxony,Yes,0.05509,40,795,0.03922,0.07096
2014,30-45 y.,Lower Saxony,No,0.94491,755,795,0.92904,0.96078
2014,30-45 y.,Bremen,No,0.97859,66,66,0.94341,1.01378
2014,30-45 y.,North Rhine-Westphalia,Yes,0.05257,91,1802,0.04226,0.06288
2014,30-45 y.,North Rhine-Westphalia,No,0.94743,1711,1802,0.93712,0.95774
2014,30-45 y.,Hesse,Yes,0.06936,35,582,0.04870,0.09002
2014,30-45 y.,Hesse,No,0.93064,547,582,0.90998,0.95130
2014,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.90647,450,450,0.87954,0.93341
2014,30-45 y.,Baden-Wuerttemberg,Yes,0.04195,40,1122,0.03022,0.05369
2014,30-45 y.,Baden-Wuerttemberg,No,0.95805,1082,1122,0.94631,0.96978
2014,30-45 y.,Bavaria,Yes,0.07352,64,1419,0.05993,0.08710
2014,30-45 y.,Bavaria,No,0.92648,1355,1419,0.91290,0.94007
2014,30-45 y.,Berlin,Yes,0.19293,41,314,0.14921,0.23664
2014,30-45 y.,Berlin,No,0.80707,273,314,0.76336,0.85079
2014,30-45 y.,Brandenburg,No,0.96115,247,247,0.93700,0.98529
2014,30-45 y.,Mecklenburg-Western Pomerania,No,0.93472,142,142,0.89394,0.97549
2014,30-45 y.,Saxony,Yes,0.05176,31,486,0.03205,0.07148
2014,30-45 y.,Saxony,No,0.94824,455,486,0.92852,0.96795
2014,30-45 y.,Saxony-Anhalt,No,0.96331,271,271,0.94088,0.98573
2014,30-45 y.,Thuringa,No,0.94042,269,269,0.91208,0.96876
2014,46-65 y.,Schleswig-Holstein,No,0.96982,266,266,0.94922,0.99042
2014,46-65 y.,Hamburg,No,0.99513,129,129,0.98307,1.00719
2014,46-65 y.,Lower Saxony,No,0.99379,861,861,0.98853,0.99904
2014,46-65 y.,Bremen,No,0.99238,54,54,0.96898,1.01579
2014,46-65 y.,North Rhine-Westphalia,No,0.98977,1916,1916,0.98526,0.99428
2014,46-65 y.,Hesse,No,0.97872,707,707,0.96808,0.98937
2014,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99495,550,550,0.98902,1.00088
2014,46-65 y.,Baden-Wuerttemberg,No,0.99006,1015,1015,0.98395,0.99616
2014,46-65 y.,Bavaria,No,0.99223,1484,1484,0.98776,0.99670
2014,46-65 y.,Berlin,No,0.98355,318,318,0.96955,0.99755
2014,46-65 y.,Brandenburg,No,0.99833,409,409,0.99437,1.00229
2014,46-65 y.,Mecklenburg-Western Pomerania,No,0.99890,211,211,0.99443,1.00338
2014,46-65 y.,Saxony,No,0.98944,568,568,0.98103,0.99785
2014,46-65 y.,Saxony-Anhalt,No,0.99569,333,333,0.98865,1.00274
2014,46-65 y.,Thuringa,No,0.99908,367,367,0.99597,1.00219
2014,66 and older,Schleswig-Holstein,No,0.98863,184,184,0.97326,1.00399
2014,66 and older,Lower Saxony,No,0.99867,484,484,0.99541,1.00192
2014,66 and older,Hesse,No,0.99919,283,283,0.99586,1.00252
2014,66 and older,"Rhineland-Palatinate, Saarland",No,0.99655,288,288,0.98977,1.00333
2014,66 and older,Baden-Wuerttemberg,No,0.99519,545,545,0.98937,1.00100
2014,66 and older,Bavaria,No,0.99871,771,771,0.99617,1.00125
