year,bula_h,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Saxony-Anhalt,Somewhat concerned,0.36761,393,964,0.33716,0.39807
2014,Saxony-Anhalt,Not concerned at all,0.21693,265,964,0.19090,0.24296
2014,Thuringa,Very concerned,0.24442,287,989,0.21763,0.27122
2014,Thuringa,Somewhat concerned,0.36061,431,989,0.33067,0.39055
2014,Thuringa,Not concerned at all,0.22904,271,989,0.20283,0.25524
2015,Schleswig-Holstein,Very concerned,0.23624,250,867,0.20795,0.26453
2015,Schleswig-Holstein,Somewhat concerned,0.35426,364,867,0.32241,0.38612
2015,Schleswig-Holstein,Not concerned at all,0.23767,253,867,0.20932,0.26602
2015,Hamburg,Very concerned,0.17366,84,421,0.13744,0.20989
2015,Hamburg,Somewhat concerned,0.28443,181,421,0.24129,0.32758
2015,Hamburg,Not concerned at all,0.35103,156,421,0.30538,0.39668
2015,Lower Saxony,Very concerned,0.22890,618,2400,0.21209,0.24571
2015,Lower Saxony,Somewhat concerned,0.37156,1107,2400,0.35222,0.39089
2015,Lower Saxony,Not concerned at all,0.22006,675,2400,0.20349,0.23664
2015,Bremen,Very concerned,0.37477,59,172,0.30222,0.44732
2015,Bremen,Somewhat concerned,0.28808,75,172,0.22021,0.35596
2015,Bremen,Not concerned at all,0.16622,38,172,0.11043,0.22202
2015,North Rhine-Westphalia,Very concerned,0.27296,1730,5138,0.26077,0.28514
2015,North Rhine-Westphalia,Somewhat concerned,0.34580,2134,5138,0.33279,0.35881
2015,North Rhine-Westphalia,Not concerned at all,0.19367,1274,5138,0.18286,0.20447
2015,Hesse,Very concerned,0.22176,461,1694,0.20197,0.24155
2015,Hesse,Somewhat concerned,0.33084,733,1694,0.30842,0.35325
2015,Hesse,Not concerned at all,0.24466,500,1694,0.22419,0.26514
2015,"Rhineland-Palatinate, Saarland",Very concerned,0.21314,371,1482,0.19228,0.23400
2015,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.39763,730,1482,0.37270,0.42255
2015,"Rhineland-Palatinate, Saarland",Not concerned at all,0.21541,381,1482,0.19447,0.23635
2015,Baden-Wuerttemberg,Very concerned,0.25493,888,2967,0.23925,0.27062
2015,Baden-Wuerttemberg,Somewhat concerned,0.34043,1257,2967,0.32337,0.35748
2015,Baden-Wuerttemberg,Not concerned at all,0.22303,822,2967,0.20804,0.23801
2015,Bavaria,Very concerned,0.26885,1245,3977,0.25507,0.28263
2015,Bavaria,Somewhat concerned,0.32599,1655,3977,0.31142,0.34057
2015,Bavaria,Not concerned at all,0.21005,1077,3977,0.19739,0.22271
2015,Berlin,Very concerned,0.25809,269,905,0.22956,0.28661
2015,Berlin,Somewhat concerned,0.29458,339,905,0.26486,0.32430
2015,Berlin,Not concerned at all,0.26505,297,905,0.23628,0.29382
2015,Brandenburg,Very concerned,0.36304,425,979,0.33290,0.39318
2015,Brandenburg,Somewhat concerned,0.34851,386,979,0.31865,0.37838
2015,Brandenburg,Not concerned at all,0.12255,168,979,0.10200,0.14311
2015,Mecklenburg-Western Pomerania,Very concerned,0.30508,193,553,0.26667,0.34349
2015,Mecklenburg-Western Pomerania,Somewhat concerned,0.39191,244,553,0.35119,0.43264
2015,Mecklenburg-Western Pomerania,Not concerned at all,0.14832,116,553,0.11867,0.17797
2015,Saxony,Very concerned,0.36173,570,1492,0.33734,0.38612
2015,Saxony,Somewhat concerned,0.31837,592,1492,0.29473,0.34202
2015,Saxony,Not concerned at all,0.15564,330,1492,0.13723,0.17404
2015,Saxony-Anhalt,Very concerned,0.34041,349,878,0.30905,0.37177
2015,Saxony-Anhalt,Somewhat concerned,0.34444,350,878,0.31299,0.37589
2015,Saxony-Anhalt,Not concerned at all,0.17310,179,878,0.14806,0.19814
2015,Thuringa,Very concerned,0.33587,360,915,0.30525,0.36648
2015,Thuringa,Somewhat concerned,0.30843,374,915,0.27849,0.33837
2015,Thuringa,Not concerned at all,0.18029,181,915,0.15536,0.20521
2016,Schleswig-Holstein,Very concerned,0.33211,352,817,0.29979,0.36442
2016,Schleswig-Holstein,Somewhat concerned,0.36640,327,817,0.33334,0.39946
2016,Schleswig-Holstein,Not concerned at all,0.13170,138,817,0.10850,0.15491
2016,Hamburg,Very concerned,0.27989,130,423,0.23706,0.32273
2016,Hamburg,Somewhat concerned,0.31822,179,423,0.27378,0.36267
2016,Hamburg,Not concerned at all,0.22691,114,423,0.18695,0.26688
2016,Lower Saxony,Very concerned,0.36630,959,2355,0.34683,0.38576
2016,Lower Saxony,Somewhat concerned,0.34494,1003,2355,0.32574,0.36414
2016,Lower Saxony,Not concerned at all,0.12924,393,2355,0.11569,0.14280
2016,Bremen,Very concerned,0.41851,85,153,0.34008,0.49693
2016,Bremen,Somewhat concerned,0.29261,68,153,0.22028,0.36493
2016,North Rhine-Westphalia,Very concerned,0.37405,2229,5007,0.36064,0.38745
2016,North Rhine-Westphalia,Somewhat concerned,0.34038,2036,5007,0.32725,0.35350
2016,North Rhine-Westphalia,Not concerned at all,0.10905,742,5007,0.10042,0.11769
2016,Hesse,Very concerned,0.33932,639,1595,0.31608,0.36257
2016,Hesse,Somewhat concerned,0.32886,677,1595,0.30580,0.35193
2016,Hesse,Not concerned at all,0.14427,279,1595,0.12702,0.16151
2016,"Rhineland-Palatinate, Saarland",Very concerned,0.31724,570,1473,0.29346,0.34101
2016,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.37032,657,1473,0.34565,0.39499
2016,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14503,246,1473,0.12704,0.16302
2016,Baden-Wuerttemberg,Very concerned,0.35949,1175,2824,0.34179,0.37719
2016,Baden-Wuerttemberg,Somewhat concerned,0.32824,1139,2824,0.31091,0.34556
2016,Baden-Wuerttemberg,Not concerned at all,0.13853,510,2824,0.12578,0.15127
2016,Bavaria,Very concerned,0.38996,1721,3847,0.37455,0.40538
2016,Bavaria,Somewhat concerned,0.30420,1418,3847,0.28966,0.31874
2016,Bavaria,Not concerned at all,0.13303,708,3847,0.12230,0.14376
2016,Berlin,Very concerned,0.33509,350,902,0.30427,0.36592
2016,Berlin,Somewhat concerned,0.32004,355,902,0.28958,0.35050
2016,Berlin,Not concerned at all,0.18598,197,902,0.16057,0.21139
2016,Brandenburg,Very concerned,0.49185,529,937,0.45983,0.52388
2016,Brandenburg,Somewhat concerned,0.27139,308,937,0.24290,0.29988
2016,Brandenburg,Not concerned at all,0.08332,100,937,0.06562,0.10103
2016,Mecklenburg-Western Pomerania,Very concerned,0.51217,279,515,0.46896,0.55539
2016,Mecklenburg-Western Pomerania,Somewhat concerned,0.23628,178,515,0.19956,0.27301
2016,Mecklenburg-Western Pomerania,Not concerned at all,0.07515,58,515,0.05236,0.09794
2016,Saxony,Very concerned,0.48583,775,1439,0.46000,0.51167
2016,Saxony,Somewhat concerned,0.26993,471,1439,0.24698,0.29287
2016,Saxony,Not concerned at all,0.09569,193,1439,0.08049,0.11090
2016,Saxony-Anhalt,Very concerned,0.47802,451,828,0.44398,0.51207
2016,Saxony-Anhalt,Somewhat concerned,0.26302,261,828,0.23301,0.29302
2016,Saxony-Anhalt,Not concerned at all,0.09804,116,828,0.07777,0.11831
2016,Thuringa,Very concerned,0.47404,473,894,0.44129,0.50679
2016,Thuringa,Somewhat concerned,0.27812,329,894,0.24874,0.30751
2016,Thuringa,Not concerned at all,0.08788,92,894,0.06931,0.10645
2017,Schleswig-Holstein,Very concerned,0.26752,331,945,0.23929,0.29576
2017,Schleswig-Holstein,Somewhat concerned,0.36591,422,945,0.33518,0.39664
2017,Schleswig-Holstein,Not concerned at all,0.18776,192,945,0.16285,0.21267
2017,Hamburg,Very concerned,0.21294,128,465,0.17569,0.25019
2017,Hamburg,Somewhat concerned,0.37209,210,465,0.32811,0.41607
2017,Hamburg,Not concerned at all,0.23556,127,465,0.19695,0.27417
2017,Lower Saxony,Very concerned,0.29684,915,2684,0.27955,0.31413
2017,Lower Saxony,Somewhat concerned,0.36375,1225,2684,0.34554,0.38195
2017,Lower Saxony,Not concerned at all,0.16989,544,2684,0.15568,0.18410
2017,Bremen,Very concerned,0.33268,75,220,0.27028,0.39509
2017,Bremen,Somewhat concerned,0.37521,107,220,0.31108,0.43934
2017,Bremen,Not concerned at all,0.10400,38,220,0.06357,0.14444
2017,North Rhine-Westphalia,Very concerned,0.31433,2016,5495,0.30206,0.32661
2017,North Rhine-Westphalia,Somewhat concerned,0.35550,2372,5495,0.34284,0.36815
2017,North Rhine-Westphalia,Not concerned at all,0.15718,1107,5495,0.14756,0.16680
2017,Hesse,Very concerned,0.28546,609,1776,0.26445,0.30647
2017,Hesse,Somewhat concerned,0.36006,792,1776,0.33773,0.38239
2017,Hesse,Not concerned at all,0.17539,375,1776,0.15770,0.19308
2017,"Rhineland-Palatinate, Saarland",Very concerned,0.28299,479,1511,0.26027,0.30571
2017,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.37942,755,1511,0.35494,0.40389
2017,"Rhineland-Palatinate, Saarland",Not concerned at all,0.15936,277,1511,0.14089,0.17782
2017,Baden-Wuerttemberg,Very concerned,0.29214,985,3006,0.27588,0.30840
2017,Baden-Wuerttemberg,Somewhat concerned,0.35895,1300,3006,0.34180,0.37611
2017,Baden-Wuerttemberg,Not concerned at all,0.17351,721,3006,0.15997,0.18705
2017,Bavaria,Very concerned,0.31109,1494,4164,0.29703,0.32515
2017,Bavaria,Somewhat concerned,0.35234,1754,4164,0.33783,0.36685
2017,Bavaria,Not concerned at all,0.16425,916,4164,0.15300,0.17551
2017,Berlin,Very concerned,0.30501,338,983,0.27621,0.33381
2017,Berlin,Somewhat concerned,0.34525,393,983,0.31551,0.37498
2017,Berlin,Not concerned at all,0.20124,252,983,0.17616,0.22631
2017,Brandenburg,Very concerned,0.41274,512,1026,0.38260,0.44288
2017,Brandenburg,Somewhat concerned,0.31521,395,1026,0.28677,0.34366
2017,Brandenburg,Not concerned at all,0.09338,119,1026,0.07557,0.11119
2017,Mecklenburg-Western Pomerania,Very concerned,0.39648,264,572,0.35636,0.43661
2017,Mecklenburg-Western Pomerania,Somewhat concerned,0.32303,230,572,0.28468,0.36139
2017,Mecklenburg-Western Pomerania,Not concerned at all,0.10500,78,572,0.07986,0.13015
2017,Saxony,Very concerned,0.38010,738,1642,0.35661,0.40359
2017,Saxony,Somewhat concerned,0.33159,626,1642,0.30881,0.35436
2017,Saxony,Not concerned at all,0.13146,278,1642,0.11511,0.14781
2017,Saxony-Anhalt,Very concerned,0.42487,453,917,0.39285,0.45688
2017,Saxony-Anhalt,Somewhat concerned,0.30463,344,917,0.27482,0.33444
2017,Saxony-Anhalt,Not concerned at all,0.10747,120,917,0.08741,0.12753
2017,Thuringa,Very concerned,0.38746,444,975,0.35686,0.41806
2017,Thuringa,Somewhat concerned,0.32021,389,975,0.29091,0.34951
2017,Thuringa,Not concerned at all,0.14157,142,975,0.11968,0.16346
2018,Schleswig-Holstein,Very concerned,0.24039,251,926,0.21286,0.26793
2018,Schleswig-Holstein,Somewhat concerned,0.32734,415,926,0.29710,0.35758
2018,Schleswig-Holstein,Not concerned at all,0.25113,260,926,0.22319,0.27908
2018,Hamburg,Very concerned,0.18429,102,482,0.14964,0.21894
2018,Hamburg,Somewhat concerned,0.34127,212,482,0.29890,0.38365
2018,Hamburg,Not concerned at all,0.29387,168,482,0.25316,0.33458
2018,Lower Saxony,Very concerned,0.22963,664,2525,0.21322,0.24604
2018,Lower Saxony,Somewhat concerned,0.37690,1166,2525,0.35800,0.39581
2018,Lower Saxony,Not concerned at all,0.22968,695,2525,0.21327,0.24609
2018,Bremen,Very concerned,0.30708,68,225,0.24667,0.36749
2018,Bremen,Somewhat concerned,0.33262,93,225,0.27092,0.39432
2018,Bremen,Not concerned at all,0.16435,64,225,0.11582,0.21288
2018,North Rhine-Westphalia,Very concerned,0.25095,1581,5401,0.23938,0.26251
2018,North Rhine-Westphalia,Somewhat concerned,0.37549,2358,5401,0.36257,0.38840
2018,North Rhine-Westphalia,Not concerned at all,0.21600,1462,5401,0.20502,0.22697
2018,Hesse,Very concerned,0.25310,493,1696,0.23241,0.27380
2018,Hesse,Somewhat concerned,0.34394,732,1696,0.32132,0.36655
2018,Hesse,Not concerned at all,0.23706,471,1696,0.21681,0.25731
2018,"Rhineland-Palatinate, Saarland",Very concerned,0.24592,431,1479,0.22397,0.26787
2018,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.39396,719,1479,0.36905,0.41887
2018,"Rhineland-Palatinate, Saarland",Not concerned at all,0.18047,329,1479,0.16087,0.20008
2018,Baden-Wuerttemberg,Very concerned,0.20482,637,2774,0.18980,0.21984
2018,Baden-Wuerttemberg,Somewhat concerned,0.39272,1276,2774,0.37454,0.41089
2018,Baden-Wuerttemberg,Not concerned at all,0.22765,861,2774,0.21205,0.24326
2018,Bavaria,Very concerned,0.26000,1169,3953,0.24632,0.27368
2018,Bavaria,Somewhat concerned,0.36636,1723,3953,0.35133,0.38138
2018,Bavaria,Not concerned at all,0.20813,1061,3953,0.19547,0.22078
2018,Berlin,Very concerned,0.24847,271,993,0.22158,0.27537
2018,Berlin,Somewhat concerned,0.32059,372,993,0.29154,0.34963
2018,Berlin,Not concerned at all,0.27666,350,993,0.24882,0.30449
2018,Brandenburg,Very concerned,0.36700,429,1025,0.33748,0.39652
2018,Brandenburg,Somewhat concerned,0.33473,419,1025,0.30583,0.36364
2018,Brandenburg,Not concerned at all,0.11160,177,1025,0.09232,0.13089
2018,Mecklenburg-Western Pomerania,Very concerned,0.34551,212,595,0.30726,0.38375
2018,Mecklenburg-Western Pomerania,Somewhat concerned,0.36546,279,595,0.32673,0.40418
2018,Mecklenburg-Western Pomerania,Not concerned at all,0.11548,104,595,0.08978,0.14119
2018,Saxony,Very concerned,0.34998,649,1615,0.32671,0.37325
2018,Saxony,Somewhat concerned,0.31082,620,1615,0.28824,0.33340
2018,Saxony,Not concerned at all,0.18556,346,1615,0.16659,0.20452
2018,Saxony-Anhalt,Very concerned,0.38328,389,904,0.35157,0.41499
2018,Saxony-Anhalt,Somewhat concerned,0.30884,367,904,0.27871,0.33898
2018,Saxony-Anhalt,Not concerned at all,0.13361,148,904,0.11142,0.15580
2018,Thuringa,Very concerned,0.34439,389,931,0.31385,0.37493
2018,Thuringa,Somewhat concerned,0.34219,377,931,0.31170,0.37268
2018,Thuringa,Not concerned at all,0.14840,165,931,0.12555,0.17125
2019,Schleswig-Holstein,Very concerned,0.19816,234,949,0.17278,0.22353
2019,Schleswig-Holstein,Somewhat concerned,0.36409,426,949,0.33346,0.39472
2019,Schleswig-Holstein,Not concerned at all,0.23377,289,949,0.20683,0.26071
2019,Hamburg,Very concerned,0.15965,100,525,0.12829,0.19101
2019,Hamburg,Somewhat concerned,0.34890,211,525,0.30809,0.38971
2019,Hamburg,Not concerned at all,0.30349,214,525,0.26412,0.34286
2019,Lower Saxony,Very concerned,0.20773,590,2470,0.19173,0.22373
2019,Lower Saxony,Somewhat concerned,0.36563,1103,2470,0.34663,0.38462
2019,Lower Saxony,Not concerned at all,0.25208,777,2470,0.23495,0.26921
2019,Bremen,Very concerned,0.24408,62,218,0.18693,0.30124
2019,Bremen,Somewhat concerned,0.40800,94,218,0.34261,0.47339
2019,Bremen,Not concerned at all,0.18151,62,218,0.13022,0.23279
2019,North Rhine-Westphalia,Very concerned,0.23467,1465,5371,0.22333,0.24600
2019,North Rhine-Westphalia,Somewhat concerned,0.36033,2293,5371,0.34749,0.37317
2019,North Rhine-Westphalia,Not concerned at all,0.23780,1613,5371,0.22642,0.24919
2019,Hesse,Very concerned,0.23064,425,1706,0.21065,0.25064
2019,Hesse,Somewhat concerned,0.37277,784,1706,0.34981,0.39572
2019,Hesse,Not concerned at all,0.22539,497,1706,0.20556,0.24522
2019,"Rhineland-Palatinate, Saarland",Very concerned,0.21905,380,1456,0.19780,0.24030
2019,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.40942,728,1456,0.38416,0.43469
2019,"Rhineland-Palatinate, Saarland",Not concerned at all,0.20261,348,1456,0.18195,0.22326
2019,Baden-Wuerttemberg,Very concerned,0.21129,633,2786,0.19613,0.22645
2019,Baden-Wuerttemberg,Somewhat concerned,0.36561,1255,2786,0.34772,0.38350
2019,Baden-Wuerttemberg,Not concerned at all,0.23806,898,2786,0.22224,0.25388
2019,Bavaria,Very concerned,0.23436,1057,3922,0.22110,0.24761
2019,Bavaria,Somewhat concerned,0.33777,1632,3922,0.32297,0.35257
2019,Bavaria,Not concerned at all,0.25036,1233,3922,0.23680,0.26392
2019,Berlin,Very concerned,0.23184,245,1023,0.20597,0.25771
2019,Berlin,Somewhat concerned,0.37632,407,1023,0.34662,0.40602
2019,Berlin,Not concerned at all,0.23671,371,1023,0.21065,0.26277
2019,Brandenburg,Very concerned,0.31474,417,1107,0.28737,0.34211
2019,Brandenburg,Somewhat concerned,0.35330,458,1107,0.32512,0.38147
2019,Brandenburg,Not concerned at all,0.14232,232,1107,0.12173,0.16291
2019,Mecklenburg-Western Pomerania,Very concerned,0.34175,213,607,0.30399,0.37952
2019,Mecklenburg-Western Pomerania,Somewhat concerned,0.32303,251,607,0.28580,0.36026
2019,Mecklenburg-Western Pomerania,Not concerned at all,0.16309,143,607,0.13367,0.19250
2019,Saxony,Very concerned,0.33031,612,1626,0.30744,0.35318
2019,Saxony,Somewhat concerned,0.33252,663,1626,0.30961,0.35543
2019,Saxony,Not concerned at all,0.18764,351,1626,0.16866,0.20662
2019,Saxony-Anhalt,Very concerned,0.34138,342,884,0.31011,0.37266
2019,Saxony-Anhalt,Somewhat concerned,0.34620,366,884,0.31482,0.37758
2019,Saxony-Anhalt,Not concerned at all,0.14896,176,884,0.12548,0.17245
2019,Thuringa,Very concerned,0.31993,390,921,0.28978,0.35007
2019,Thuringa,Somewhat concerned,0.36817,356,921,0.33700,0.39933
2019,Thuringa,Not concerned at all,0.16170,175,921,0.13791,0.18549
2020,Schleswig-Holstein,Very concerned,0.18359,201,900,0.15828,0.20890
2020,Schleswig-Holstein,Somewhat concerned,0.30789,367,900,0.27771,0.33807
2020,Schleswig-Holstein,Not concerned at all,0.28955,332,900,0.25990,0.31920
2020,Hamburg,Very concerned,0.13348,76,527,0.10441,0.16254
2020,Hamburg,Somewhat concerned,0.32286,190,527,0.28290,0.36281
2020,Hamburg,Not concerned at all,0.36581,261,527,0.32465,0.40697
2020,Lower Saxony,Very concerned,0.19717,501,2437,0.18137,0.21297
2020,Lower Saxony,Somewhat concerned,0.34852,1031,2437,0.32960,0.36744
2020,Lower Saxony,Not concerned at all,0.27839,905,2437,0.26059,0.29619
2020,Bremen,Very concerned,0.15708,43,214,0.10821,0.20594
2020,Bremen,Somewhat concerned,0.45450,87,214,0.38763,0.52137
2020,Bremen,Not concerned at all,0.25033,84,214,0.19215,0.30850
2020,North Rhine-Westphalia,Very concerned,0.20488,1202,5428,0.19415,0.21562
2020,North Rhine-Westphalia,Somewhat concerned,0.36006,2234,5428,0.34729,0.37284
2020,North Rhine-Westphalia,Not concerned at all,0.26720,1992,5428,0.25543,0.27897
2020,Hesse,Very concerned,0.18855,345,1750,0.17022,0.20689
2020,Hesse,Somewhat concerned,0.33864,702,1750,0.31646,0.36082
2020,Hesse,Not concerned at all,0.29898,703,1750,0.27752,0.32044
2020,"Rhineland-Palatinate, Saarland",Very concerned,0.22073,326,1358,0.19867,0.24280
2020,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.34440,601,1358,0.31912,0.36968
2020,"Rhineland-Palatinate, Saarland",Not concerned at all,0.27107,431,1358,0.24742,0.29472
2020,Baden-Wuerttemberg,Very concerned,0.18883,534,2818,0.17438,0.20329
2020,Baden-Wuerttemberg,Somewhat concerned,0.33180,1134,2818,0.31441,0.34918
2020,Baden-Wuerttemberg,Not concerned at all,0.29173,1150,2818,0.27494,0.30851
2020,Bavaria,Very concerned,0.20713,927,4025,0.19461,0.21966
2020,Bavaria,Somewhat concerned,0.32314,1585,4025,0.30869,0.33759
2020,Bavaria,Not concerned at all,0.28612,1513,4025,0.27215,0.30008
2020,Berlin,Very concerned,0.18611,210,1165,0.16376,0.20847
2020,Berlin,Somewhat concerned,0.30590,404,1165,0.27943,0.33237
2020,Berlin,Not concerned at all,0.34485,551,1165,0.31755,0.37216
2020,Brandenburg,Very concerned,0.28720,360,1054,0.25987,0.31453
2020,Brandenburg,Somewhat concerned,0.36353,428,1054,0.33448,0.39259
2020,Brandenburg,Not concerned at all,0.17935,266,1054,0.15617,0.20252
2020,Mecklenburg-Western Pomerania,Very concerned,0.26355,135,501,0.22494,0.30217
2020,Mecklenburg-Western Pomerania,Somewhat concerned,0.37874,225,501,0.33622,0.42126
2020,Mecklenburg-Western Pomerania,Not concerned at all,0.18707,141,501,0.15289,0.22125
2020,Saxony,Very concerned,0.31909,560,1534,0.29576,0.34242
2020,Saxony,Somewhat concerned,0.31519,560,1534,0.29193,0.33845
2020,Saxony,Not concerned at all,0.20419,414,1534,0.18401,0.22437
2020,Saxony-Anhalt,Very concerned,0.32758,313,871,0.29639,0.35877
2020,Saxony-Anhalt,Somewhat concerned,0.31343,349,871,0.28260,0.34425
2020,Saxony-Anhalt,Not concerned at all,0.16712,209,871,0.14233,0.19191
2020,Thuringa,Very concerned,0.27868,309,894,0.24928,0.30809
2020,Thuringa,Somewhat concerned,0.33776,339,894,0.30674,0.36878
2020,Thuringa,Not concerned at all,0.22075,246,894,0.19354,0.24795
2021,Schleswig-Holstein,Very concerned,0.16619,127,703,0.13865,0.19372
2021,Schleswig-Holstein,Somewhat concerned,0.32154,299,703,0.28699,0.35610
2021,Schleswig-Holstein,Not concerned at all,0.27382,277,703,0.24084,0.30681
2021,Hamburg,Very concerned,0.14205,62,395,0.10758,0.17652
2021,Hamburg,Somewhat concerned,0.32102,146,395,0.27492,0.36712
2021,Hamburg,Not concerned at all,0.38355,187,395,0.33553,0.43156
2021,Lower Saxony,Very concerned,0.15142,303,1668,0.13422,0.16863
2021,Lower Saxony,Somewhat concerned,0.33380,667,1668,0.31116,0.35644
2021,Lower Saxony,Not concerned at all,0.32366,698,1668,0.30120,0.34612
2021,Bremen,Somewhat concerned,0.34531,43,93,0.24815,0.44247
2021,Bremen,Not concerned at all,0.21845,50,93,0.13402,0.30289
2021,North Rhine-Westphalia,Very concerned,0.18429,667,3564,0.17155,0.19702
2021,North Rhine-Westphalia,Somewhat concerned,0.30936,1317,3564,0.29419,0.32454
2021,North Rhine-Westphalia,Not concerned at all,0.32238,1580,3564,0.30704,0.33773
2021,Hesse,Very concerned,0.21014,200,1071,0.18573,0.23455
2021,Hesse,Somewhat concerned,0.28812,414,1071,0.26098,0.31525
2021,Hesse,Not concerned at all,0.33442,457,1071,0.30615,0.36269
2021,"Rhineland-Palatinate, Saarland",Very concerned,0.18999,182,863,0.16380,0.21617
2021,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.36653,371,863,0.33436,0.39869
2021,"Rhineland-Palatinate, Saarland",Not concerned at all,0.27991,310,863,0.24994,0.30988
2021,Baden-Wuerttemberg,Very concerned,0.15999,310,1951,0.14372,0.17626
2021,Baden-Wuerttemberg,Somewhat concerned,0.30378,737,1951,0.28337,0.32419
2021,Baden-Wuerttemberg,Not concerned at all,0.34743,904,1951,0.32629,0.36856
2021,Bavaria,Very concerned,0.17542,512,2662,0.16097,0.18987
2021,Bavaria,Somewhat concerned,0.30842,1003,2662,0.29087,0.32597
2021,Bavaria,Not concerned at all,0.33113,1147,2662,0.31324,0.34901
2021,Berlin,Very concerned,0.14433,102,785,0.11973,0.16893
2021,Berlin,Somewhat concerned,0.28153,260,785,0.25004,0.31301
2021,Berlin,Not concerned at all,0.38886,423,785,0.35474,0.42298
2021,Brandenburg,Very concerned,0.24098,194,656,0.20823,0.27373
2021,Brandenburg,Somewhat concerned,0.37800,267,656,0.34086,0.41513
2021,Brandenburg,Not concerned at all,0.19543,195,656,0.16506,0.22580
2021,Mecklenburg-Western Pomerania,Very concerned,0.24623,96,392,0.20353,0.28893
2021,Mecklenburg-Western Pomerania,Somewhat concerned,0.36886,174,392,0.32104,0.41669
2021,Mecklenburg-Western Pomerania,Not concerned at all,0.23405,122,392,0.19208,0.27602
2021,Saxony,Very concerned,0.30535,366,1110,0.27824,0.33245
2021,Saxony,Somewhat concerned,0.31472,416,1110,0.28739,0.34205
2021,Saxony,Not concerned at all,0.20799,328,1110,0.18411,0.23188
2021,Saxony-Anhalt,Very concerned,0.34866,199,561,0.30919,0.38813
2021,Saxony-Anhalt,Somewhat concerned,0.30389,215,561,0.26580,0.34199
2021,Saxony-Anhalt,Not concerned at all,0.19626,147,561,0.16336,0.22916
2021,Thuringa,Very concerned,0.24388,192,595,0.20935,0.27842
2021,Thuringa,Somewhat concerned,0.35735,241,595,0.31881,0.39589
2021,Thuringa,Not concerned at all,0.21654,162,595,0.18342,0.24967
