year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,North Rhine-Westphalia,1st Quintile,Yes,0.50803,398,628,0.46890,0.54716
2006,North Rhine-Westphalia,1st Quintile,No,0.28973,230,628,0.25422,0.32524
2006,North Rhine-Westphalia,2nd Quintile,Yes,0.52788,426,626,0.48874,0.56702
2006,North Rhine-Westphalia,2nd Quintile,No,0.26366,200,626,0.22911,0.29820
2006,North Rhine-Westphalia,3rd Quintile,Yes,0.55647,471,679,0.51907,0.59386
2006,North Rhine-Westphalia,3rd Quintile,No,0.25043,208,679,0.21782,0.28304
2006,North Rhine-Westphalia,4th Quintile,Yes,0.58868,540,782,0.55417,0.62320
2006,North Rhine-Westphalia,4th Quintile,No,0.25036,242,782,0.21997,0.28074
2006,North Rhine-Westphalia,5th Quintile,Yes,0.59815,893,1300,0.57149,0.62481
2006,North Rhine-Westphalia,5th Quintile,No,0.31120,407,1300,0.28603,0.33638
2006,Hesse,1st Quintile,Yes,0.56281,122,169,0.48780,0.63782
2006,Hesse,1st Quintile,No,0.20637,47,169,0.14517,0.26757
2006,Hesse,2nd Quintile,Yes,0.47874,109,160,0.40109,0.55639
2006,Hesse,2nd Quintile,No,0.24570,51,160,0.17878,0.31262
2006,Hesse,3rd Quintile,Yes,0.58689,171,229,0.52298,0.65081
2006,Hesse,3rd Quintile,No,0.20494,58,229,0.15255,0.25734
2006,Hesse,4th Quintile,Yes,0.58202,171,247,0.52038,0.64366
2006,Hesse,4th Quintile,No,0.27582,76,247,0.21997,0.33167
2006,Hesse,5th Quintile,Yes,0.58967,321,475,0.54539,0.63395
2006,Hesse,5th Quintile,No,0.28747,154,475,0.24672,0.32821
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.56953,125,177,0.49637,0.64268
2006,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.22257,52,177,0.16112,0.28403
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55812,146,212,0.49111,0.62513
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22134,66,212,0.16532,0.27736
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.55222,152,218,0.48606,0.61838
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.25462,66,218,0.19666,0.31258
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.57743,162,239,0.51468,0.64019
2006,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.24506,77,239,0.19042,0.29971
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.53207,193,312,0.47661,0.58753
2006,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.36413,119,312,0.31065,0.41761
2006,Baden-Wuerttemberg,1st Quintile,Yes,0.50289,195,290,0.44524,0.56054
2006,Baden-Wuerttemberg,1st Quintile,No,0.28762,95,290,0.23543,0.33981
2006,Baden-Wuerttemberg,2nd Quintile,Yes,0.54334,234,358,0.49167,0.59501
2006,Baden-Wuerttemberg,2nd Quintile,No,0.21760,124,358,0.17480,0.26040
2006,Baden-Wuerttemberg,3rd Quintile,Yes,0.60279,281,395,0.55448,0.65111
2006,Baden-Wuerttemberg,3rd Quintile,No,0.18326,114,395,0.14506,0.22146
2006,Baden-Wuerttemberg,4th Quintile,Yes,0.52440,345,535,0.48205,0.56676
2006,Baden-Wuerttemberg,4th Quintile,No,0.29160,190,535,0.25305,0.33015
2006,Baden-Wuerttemberg,5th Quintile,Yes,0.60262,545,806,0.56882,0.63643
2006,Baden-Wuerttemberg,5th Quintile,No,0.28844,261,806,0.25715,0.31974
2006,Bavaria,1st Quintile,Yes,0.57250,245,329,0.51896,0.62604
2006,Bavaria,1st Quintile,No,0.20813,84,329,0.16420,0.25207
2006,Bavaria,2nd Quintile,Yes,0.57919,258,370,0.52882,0.62956
2006,Bavaria,2nd Quintile,No,0.22215,112,370,0.17974,0.26457
2006,Bavaria,3rd Quintile,Yes,0.51643,304,484,0.47186,0.56100
2006,Bavaria,3rd Quintile,No,0.26717,180,484,0.22770,0.30663
2006,Bavaria,4th Quintile,Yes,0.56616,391,586,0.52599,0.60632
2006,Bavaria,4th Quintile,No,0.28453,195,586,0.24797,0.32110
2006,Bavaria,5th Quintile,Yes,0.65259,662,940,0.62214,0.68305
2006,Bavaria,5th Quintile,No,0.24664,278,940,0.21906,0.27421
2006,Berlin,1st Quintile,Yes,0.47780,85,136,0.39354,0.56207
2006,Berlin,1st Quintile,No,0.30166,51,136,0.22424,0.37909
2006,Berlin,2nd Quintile,Yes,0.60049,87,120,0.51249,0.68849
2006,Berlin,2nd Quintile,No,0.25754,33,120,0.17897,0.33611
2006,Berlin,3rd Quintile,Yes,0.55220,68,111,0.45927,0.64513
2006,Berlin,3rd Quintile,No,0.33247,43,111,0.24443,0.42051
2006,Berlin,4th Quintile,Yes,0.66782,105,139,0.58924,0.74640
2006,Berlin,4th Quintile,No,0.19556,34,139,0.12938,0.26173
2006,Berlin,5th Quintile,Yes,0.65633,128,196,0.58967,0.72299
2006,Berlin,5th Quintile,No,0.28369,68,196,0.22042,0.34696
2006,Brandenburg,1st Quintile,Yes,0.47539,93,145,0.39382,0.55696
2006,Brandenburg,1st Quintile,No,0.32156,52,145,0.24527,0.39785
2006,Brandenburg,2nd Quintile,Yes,0.59917,144,196,0.53038,0.66795
2006,Brandenburg,2nd Quintile,No,0.21393,52,196,0.15637,0.27149
2006,Brandenburg,3rd Quintile,Yes,0.70401,150,201,0.64075,0.76728
2006,Brandenburg,3rd Quintile,No,0.22636,51,201,0.16837,0.28436
2006,Brandenburg,4th Quintile,Yes,0.60979,108,149,0.53120,0.68838
2006,Brandenburg,4th Quintile,No,0.27576,41,149,0.20376,0.34776
2006,Brandenburg,5th Quintile,Yes,0.57472,96,136,0.49133,0.65812
2006,Brandenburg,5th Quintile,No,0.35117,40,136,0.27065,0.43170
2006,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.44115,60,103,0.34479,0.53751
2006,Mecklenburg-Western Pomerania,1st Quintile,No,0.30831,43,103,0.21869,0.39793
2006,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.67010,97,97,0.57604,0.76415
2006,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.72394,61,61,0.61082,0.83706
2006,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.60373,54,54,0.47205,0.73541
2006,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.52774,60,95,0.42682,0.62867
2006,Mecklenburg-Western Pomerania,5th Quintile,No,0.39912,35,95,0.30011,0.49812
2006,Saxony,1st Quintile,Yes,0.51423,202,308,0.45832,0.57014
2006,Saxony,1st Quintile,No,0.32992,106,308,0.27733,0.38252
2006,Saxony,2nd Quintile,Yes,0.59963,223,324,0.54619,0.65306
2006,Saxony,2nd Quintile,No,0.24219,101,324,0.19547,0.28891
2006,Saxony,3rd Quintile,Yes,0.65547,256,347,0.60540,0.70554
2006,Saxony,3rd Quintile,No,0.24500,91,347,0.19968,0.29032
2006,Saxony,4th Quintile,Yes,0.61173,176,263,0.55272,0.67074
2006,Saxony,4th Quintile,No,0.29298,87,263,0.23787,0.34810
2006,Saxony,5th Quintile,Yes,0.59453,128,194,0.52526,0.66380
2006,Saxony,5th Quintile,No,0.29144,66,194,0.22733,0.35555
2006,Saxony-Anhalt,1st Quintile,Yes,0.56959,95,145,0.48871,0.65046
2006,Saxony-Anhalt,1st Quintile,No,0.24376,50,145,0.17363,0.31388
2006,Saxony-Anhalt,2nd Quintile,Yes,0.66561,135,194,0.59905,0.73217
2006,Saxony-Anhalt,2nd Quintile,No,0.24922,59,194,0.18819,0.31025
2006,Saxony-Anhalt,3rd Quintile,Yes,0.64927,151,223,0.58649,0.71204
2006,Saxony-Anhalt,3rd Quintile,No,0.21871,72,223,0.16433,0.27309
2006,Saxony-Anhalt,4th Quintile,Yes,0.50658,98,145,0.42492,0.58824
2006,Saxony-Anhalt,4th Quintile,No,0.35738,47,145,0.27910,0.43565
2006,Saxony-Anhalt,5th Quintile,Yes,0.56004,81,127,0.47337,0.64672
2006,Saxony-Anhalt,5th Quintile,No,0.31953,46,127,0.23811,0.40095
2006,Thuringa,1st Quintile,Yes,0.57361,119,178,0.50075,0.64646
2006,Thuringa,1st Quintile,No,0.23652,59,178,0.17391,0.29912
2006,Thuringa,2nd Quintile,Yes,0.55164,135,196,0.48184,0.62145
2006,Thuringa,2nd Quintile,No,0.28284,61,196,0.21963,0.34605
2006,Thuringa,3rd Quintile,Yes,0.66516,117,162,0.59226,0.73806
2006,Thuringa,3rd Quintile,No,0.23046,45,162,0.16540,0.29551
2006,Thuringa,4th Quintile,Yes,0.64874,125,183,0.57939,0.71809
2006,Thuringa,4th Quintile,No,0.22923,58,183,0.16817,0.29030
2006,Thuringa,5th Quintile,Yes,0.62260,77,77,0.51362,0.73159
2007,Schleswig-Holstein,1st Quintile,Yes,0.50128,73,109,0.40698,0.59558
2007,Schleswig-Holstein,1st Quintile,No,0.27332,36,109,0.18927,0.35737
2007,Schleswig-Holstein,2nd Quintile,Yes,0.52684,66,66,0.40546,0.64822
2007,Schleswig-Holstein,3rd Quintile,Yes,0.63449,97,137,0.55355,0.71542
2007,Schleswig-Holstein,3rd Quintile,No,0.25133,40,137,0.17842,0.32423
2007,Schleswig-Holstein,4th Quintile,Yes,0.54919,64,95,0.44860,0.64978
2007,Schleswig-Holstein,4th Quintile,No,0.26968,31,95,0.17996,0.35940
2007,Schleswig-Holstein,5th Quintile,Yes,0.61515,126,180,0.54387,0.68643
2007,Schleswig-Holstein,5th Quintile,No,0.25859,54,180,0.19444,0.32273
2007,Hamburg,1st Quintile,Yes,0.71886,36,36,0.56992,0.86780
2007,Hamburg,2nd Quintile,Yes,0.58136,46,46,0.43721,0.72550
2007,Hamburg,4th Quintile,Yes,0.76121,51,51,0.64303,0.87939
2007,Hamburg,5th Quintile,Yes,0.59438,61,61,0.47013,0.71862
2007,Lower Saxony,1st Quintile,Yes,0.51726,166,230,0.45254,0.58198
2007,Lower Saxony,1st Quintile,No,0.26654,64,230,0.20927,0.32380
2007,Lower Saxony,2nd Quintile,Yes,0.52645,214,309,0.47069,0.58222
2007,Lower Saxony,2nd Quintile,No,0.23001,95,309,0.18301,0.27701
2007,Lower Saxony,3rd Quintile,Yes,0.62775,232,311,0.57394,0.68156
2007,Lower Saxony,3rd Quintile,No,0.19896,79,311,0.15452,0.24340
2007,Lower Saxony,4th Quintile,Yes,0.58101,307,433,0.53448,0.62754
2007,Lower Saxony,4th Quintile,No,0.26600,126,433,0.22433,0.30766
2007,Lower Saxony,5th Quintile,Yes,0.60881,378,536,0.56745,0.65016
2007,Lower Saxony,5th Quintile,No,0.28470,158,536,0.24646,0.32294
2007,North Rhine-Westphalia,1st Quintile,Yes,0.52915,458,666,0.49121,0.56708
2007,North Rhine-Westphalia,1st Quintile,No,0.26308,208,666,0.22961,0.29655
2007,North Rhine-Westphalia,2nd Quintile,Yes,0.54758,437,633,0.50877,0.58639
2007,North Rhine-Westphalia,2nd Quintile,No,0.21783,196,633,0.18565,0.25001
2007,North Rhine-Westphalia,3rd Quintile,Yes,0.57546,519,736,0.53973,0.61120
2007,North Rhine-Westphalia,3rd Quintile,No,0.23651,217,736,0.20579,0.26723
2007,North Rhine-Westphalia,4th Quintile,Yes,0.58277,592,848,0.54956,0.61598
2007,North Rhine-Westphalia,4th Quintile,No,0.24663,256,848,0.21760,0.27565
2007,North Rhine-Westphalia,5th Quintile,Yes,0.60409,897,1301,0.57751,0.63068
2007,North Rhine-Westphalia,5th Quintile,No,0.28690,404,1301,0.26231,0.31149
2007,Hesse,1st Quintile,Yes,0.56354,134,179,0.49068,0.63640
2007,Hesse,1st Quintile,No,0.20164,45,179,0.14269,0.26058
2007,Hesse,2nd Quintile,Yes,0.53852,152,209,0.47077,0.60627
2007,Hesse,2nd Quintile,No,0.24795,57,209,0.18926,0.30663
2007,Hesse,3rd Quintile,Yes,0.51497,153,221,0.44893,0.58101
2007,Hesse,3rd Quintile,No,0.24517,68,221,0.18832,0.30201
2007,Hesse,4th Quintile,Yes,0.55924,197,285,0.50149,0.61698
2007,Hesse,4th Quintile,No,0.27220,88,285,0.22043,0.32397
2007,Hesse,5th Quintile,Yes,0.63874,350,486,0.59599,0.68149
2007,Hesse,5th Quintile,No,0.22854,136,486,0.19117,0.26591
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.44598,107,164,0.36967,0.52229
2007,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.28533,57,164,0.21601,0.35466
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55734,140,201,0.48850,0.62618
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.20129,61,201,0.14572,0.25687
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.55793,144,210,0.49060,0.62526
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.24251,66,210,0.18440,0.30062
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.55980,167,264,0.49981,0.61980
2007,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.28977,97,264,0.23494,0.34460
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.65399,228,328,0.60243,0.70555
2007,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.25735,100,328,0.20996,0.30473
2007,Baden-Wuerttemberg,1st Quintile,Yes,0.53214,216,318,0.47721,0.58707
2007,Baden-Wuerttemberg,1st Quintile,No,0.23191,102,318,0.18545,0.27837
2007,Baden-Wuerttemberg,2nd Quintile,Yes,0.56613,263,363,0.51507,0.61718
2007,Baden-Wuerttemberg,2nd Quintile,No,0.20292,100,363,0.16149,0.24435
2007,Baden-Wuerttemberg,3rd Quintile,Yes,0.56099,300,426,0.51380,0.60817
2007,Baden-Wuerttemberg,3rd Quintile,No,0.22369,126,426,0.18407,0.26331
2007,Baden-Wuerttemberg,4th Quintile,Yes,0.59613,382,550,0.55509,0.63718
2007,Baden-Wuerttemberg,4th Quintile,No,0.23905,168,550,0.20338,0.27473
2007,Baden-Wuerttemberg,5th Quintile,Yes,0.60107,569,822,0.56758,0.63457
2007,Baden-Wuerttemberg,5th Quintile,No,0.28893,253,822,0.25792,0.31993
2007,Bavaria,1st Quintile,Yes,0.59894,259,350,0.54752,0.65037
2007,Bavaria,1st Quintile,No,0.19764,91,350,0.15586,0.23942
2007,Bavaria,2nd Quintile,Yes,0.56291,329,462,0.51763,0.60819
2007,Bavaria,2nd Quintile,No,0.21473,133,462,0.17724,0.25221
2007,Bavaria,3rd Quintile,Yes,0.54901,368,546,0.50724,0.59079
2007,Bavaria,3rd Quintile,No,0.24851,178,546,0.21223,0.28479
2007,Bavaria,4th Quintile,Yes,0.59764,462,642,0.55968,0.63561
2007,Bavaria,4th Quintile,No,0.22524,180,642,0.19290,0.25757
2007,Bavaria,5th Quintile,Yes,0.66729,686,941,0.63716,0.69741
2007,Bavaria,5th Quintile,No,0.23731,255,941,0.21011,0.26450
2007,Berlin,1st Quintile,Yes,0.50031,91,140,0.41719,0.58343
2007,Berlin,1st Quintile,No,0.26874,49,140,0.19504,0.34244
2007,Berlin,2nd Quintile,Yes,0.54491,86,128,0.45830,0.63152
2007,Berlin,2nd Quintile,No,0.28359,42,128,0.20520,0.36199
2007,Berlin,3rd Quintile,Yes,0.69899,98,129,0.61952,0.77845
2007,Berlin,3rd Quintile,No,0.21176,31,129,0.14099,0.28254
2007,Berlin,4th Quintile,Yes,0.73505,123,158,0.66602,0.80408
2007,Berlin,4th Quintile,No,0.18345,35,158,0.12291,0.24399
2007,Berlin,5th Quintile,Yes,0.64785,134,195,0.58063,0.71506
2007,Berlin,5th Quintile,No,0.28304,61,195,0.21964,0.34643
2007,Brandenburg,1st Quintile,Yes,0.56354,108,154,0.48495,0.64212
2007,Brandenburg,1st Quintile,No,0.24485,46,154,0.17672,0.31299
2007,Brandenburg,2nd Quintile,Yes,0.57977,127,188,0.50902,0.65051
2007,Brandenburg,2nd Quintile,No,0.27934,61,188,0.21503,0.34365
2007,Brandenburg,3rd Quintile,Yes,0.72371,151,187,0.65944,0.78797
2007,Brandenburg,3rd Quintile,No,0.16894,36,187,0.11509,0.22279
2007,Brandenburg,4th Quintile,Yes,0.65424,141,176,0.58377,0.72471
2007,Brandenburg,4th Quintile,No,0.23913,35,176,0.17593,0.30233
2007,Brandenburg,5th Quintile,Yes,0.63614,108,152,0.55941,0.71288
2007,Brandenburg,5th Quintile,No,0.25998,44,152,0.19002,0.32994
2007,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.48035,63,111,0.38698,0.57372
2007,Mecklenburg-Western Pomerania,1st Quintile,No,0.36331,48,111,0.27343,0.45319
2007,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.72076,87,87,0.62594,0.81558
2007,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.67232,80,80,0.56882,0.77583
2007,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.59179,66,66,0.47230,0.71128
2007,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.69412,68,68,0.58378,0.80445
2007,Saxony,1st Quintile,Yes,0.58613,222,330,0.53291,0.63935
2007,Saxony,1st Quintile,No,0.26808,108,330,0.22021,0.31594
2007,Saxony,2nd Quintile,Yes,0.61997,227,319,0.56662,0.67332
2007,Saxony,2nd Quintile,No,0.20193,92,319,0.15781,0.24605
2007,Saxony,3rd Quintile,Yes,0.65045,276,387,0.60288,0.69802
2007,Saxony,3rd Quintile,No,0.26623,111,387,0.22214,0.31033
2007,Saxony,4th Quintile,Yes,0.64837,213,295,0.59379,0.70295
2007,Saxony,4th Quintile,No,0.26364,82,295,0.21327,0.31401
2007,Saxony,5th Quintile,Yes,0.60335,115,180,0.53168,0.67502
2007,Saxony,5th Quintile,No,0.31012,65,180,0.24236,0.37788
2007,Saxony-Anhalt,1st Quintile,Yes,0.65124,109,162,0.57762,0.72486
2007,Saxony-Anhalt,1st Quintile,No,0.23123,53,162,0.16611,0.29636
2007,Saxony-Anhalt,2nd Quintile,Yes,0.61724,138,188,0.54757,0.68690
2007,Saxony-Anhalt,2nd Quintile,No,0.25215,50,188,0.18991,0.31439
2007,Saxony-Anhalt,3rd Quintile,Yes,0.57616,150,215,0.50995,0.64237
2007,Saxony-Anhalt,3rd Quintile,No,0.28147,65,215,0.22122,0.34173
2007,Saxony-Anhalt,4th Quintile,Yes,0.50544,116,173,0.43072,0.58016
2007,Saxony-Anhalt,4th Quintile,No,0.29575,57,173,0.22755,0.36396
2007,Saxony-Anhalt,5th Quintile,Yes,0.55035,88,128,0.46383,0.63687
2007,Saxony-Anhalt,5th Quintile,No,0.29835,40,128,0.21878,0.37793
2007,Thuringa,1st Quintile,Yes,0.52858,118,189,0.45722,0.59993
2007,Thuringa,1st Quintile,No,0.32321,71,189,0.25635,0.39007
2007,Thuringa,2nd Quintile,Yes,0.64585,158,218,0.58222,0.70949
2007,Thuringa,2nd Quintile,No,0.22597,60,218,0.17033,0.28162
2007,Thuringa,3rd Quintile,Yes,0.55261,127,188,0.48134,0.62388
2007,Thuringa,3rd Quintile,No,0.31216,61,188,0.24574,0.37857
2007,Thuringa,4th Quintile,Yes,0.65349,141,195,0.58653,0.72045
2007,Thuringa,4th Quintile,No,0.23574,54,195,0.17601,0.29547
2007,Thuringa,5th Quintile,Yes,0.65847,85,85,0.55706,0.75989
2008,Schleswig-Holstein,1st Quintile,Yes,0.53562,67,99,0.43688,0.63437
2008,Schleswig-Holstein,1st Quintile,No,0.24341,32,99,0.15845,0.32838
2008,Schleswig-Holstein,2nd Quintile,Yes,0.53346,55,55,0.40040,0.66652
2008,Schleswig-Holstein,3rd Quintile,Yes,0.65999,87,120,0.57488,0.74511
2008,Schleswig-Holstein,3rd Quintile,No,0.26032,33,120,0.18147,0.33916
2008,Schleswig-Holstein,4th Quintile,Yes,0.50626,78,114,0.41408,0.59845
2008,Schleswig-Holstein,4th Quintile,No,0.32006,36,114,0.23404,0.40607
2008,Schleswig-Holstein,5th Quintile,Yes,0.66748,111,142,0.58972,0.74525
2008,Schleswig-Holstein,5th Quintile,No,0.19039,31,142,0.12558,0.25519
2008,Hamburg,1st Quintile,Yes,0.65196,37,37,0.49635,0.80757
2008,Hamburg,2nd Quintile,Yes,0.60195,36,36,0.43978,0.76412
2008,Hamburg,4th Quintile,Yes,0.66385,42,42,0.51925,0.80845
2008,Hamburg,5th Quintile,Yes,0.70747,64,64,0.59513,0.81980
2008,Lower Saxony,1st Quintile,Yes,0.55014,150,214,0.48333,0.61695
2008,Lower Saxony,1st Quintile,No,0.24067,64,214,0.18326,0.29808
2008,Lower Saxony,2nd Quintile,Yes,0.56823,242,325,0.51429,0.62216
2008,Lower Saxony,2nd Quintile,No,0.20340,83,325,0.15957,0.24723
2008,Lower Saxony,3rd Quintile,Yes,0.60398,214,294,0.54797,0.65998
2008,Lower Saxony,3rd Quintile,No,0.21320,80,294,0.16631,0.26010
2008,Lower Saxony,4th Quintile,Yes,0.61213,280,392,0.56383,0.66043
2008,Lower Saxony,4th Quintile,No,0.26050,112,392,0.21700,0.30401
2008,Lower Saxony,5th Quintile,Yes,0.59881,356,507,0.55610,0.64151
2008,Lower Saxony,5th Quintile,No,0.30042,151,507,0.26047,0.34036
2008,North Rhine-Westphalia,1st Quintile,Yes,0.50818,417,635,0.46927,0.54710
2008,North Rhine-Westphalia,1st Quintile,No,0.27055,218,635,0.23597,0.30513
2008,North Rhine-Westphalia,2nd Quintile,Yes,0.55493,422,617,0.51569,0.59418
2008,North Rhine-Westphalia,2nd Quintile,No,0.26115,195,617,0.22647,0.29584
2008,North Rhine-Westphalia,3rd Quintile,Yes,0.56468,480,685,0.52752,0.60184
2008,North Rhine-Westphalia,3rd Quintile,No,0.26232,205,685,0.22935,0.29528
2008,North Rhine-Westphalia,4th Quintile,Yes,0.58781,537,765,0.55291,0.62271
2008,North Rhine-Westphalia,4th Quintile,No,0.24579,228,765,0.21526,0.27632
2008,North Rhine-Westphalia,5th Quintile,Yes,0.57485,825,1208,0.54696,0.60274
2008,North Rhine-Westphalia,5th Quintile,No,0.31560,383,1208,0.28938,0.34182
2008,Hesse,1st Quintile,Yes,0.56921,120,165,0.49342,0.64499
2008,Hesse,1st Quintile,No,0.22413,45,165,0.16031,0.28795
2008,Hesse,2nd Quintile,Yes,0.58959,133,187,0.51890,0.66029
2008,Hesse,2nd Quintile,No,0.17083,54,187,0.11674,0.22492
2008,Hesse,3rd Quintile,Yes,0.57283,152,209,0.50561,0.64006
2008,Hesse,3rd Quintile,No,0.21465,57,209,0.15885,0.27045
2008,Hesse,4th Quintile,Yes,0.60543,219,296,0.54965,0.66120
2008,Hesse,4th Quintile,No,0.20600,77,296,0.15985,0.25216
2008,Hesse,5th Quintile,Yes,0.60894,321,452,0.56390,0.65398
2008,Hesse,5th Quintile,No,0.25681,131,452,0.21648,0.29713
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.53324,114,165,0.45688,0.60959
2008,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.23339,51,165,0.16865,0.29813
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.57255,145,195,0.50294,0.64217
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.18624,50,195,0.13146,0.24102
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.56688,131,188,0.49586,0.63790
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.22820,57,188,0.16805,0.28835
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.56396,167,256,0.50309,0.62482
2008,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.30234,89,256,0.24597,0.35871
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.64899,209,286,0.59358,0.70441
2008,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.24942,77,286,0.19918,0.29965
2008,Baden-Wuerttemberg,1st Quintile,Yes,0.51952,193,282,0.46110,0.57794
2008,Baden-Wuerttemberg,1st Quintile,No,0.22516,89,282,0.17632,0.27399
2008,Baden-Wuerttemberg,2nd Quintile,Yes,0.53002,249,349,0.47758,0.58246
2008,Baden-Wuerttemberg,2nd Quintile,No,0.22873,100,349,0.18460,0.27286
2008,Baden-Wuerttemberg,3rd Quintile,Yes,0.61082,292,407,0.56340,0.65825
2008,Baden-Wuerttemberg,3rd Quintile,No,0.22077,115,407,0.18042,0.26111
2008,Baden-Wuerttemberg,4th Quintile,Yes,0.55119,335,513,0.50811,0.59428
2008,Baden-Wuerttemberg,4th Quintile,No,0.28257,178,513,0.24357,0.32157
2008,Baden-Wuerttemberg,5th Quintile,Yes,0.61242,543,799,0.57862,0.64622
2008,Baden-Wuerttemberg,5th Quintile,No,0.27723,256,799,0.24618,0.30829
2008,Bavaria,1st Quintile,Yes,0.60580,246,320,0.55218,0.65943
2008,Bavaria,1st Quintile,No,0.20855,74,320,0.16397,0.25314
2008,Bavaria,2nd Quintile,Yes,0.57287,301,409,0.52487,0.62087
2008,Bavaria,2nd Quintile,No,0.21159,108,409,0.17195,0.25122
2008,Bavaria,3rd Quintile,Yes,0.56616,388,564,0.52522,0.60709
2008,Bavaria,3rd Quintile,No,0.23282,176,564,0.19791,0.26773
2008,Bavaria,4th Quintile,Yes,0.59577,422,580,0.55580,0.63574
2008,Bavaria,4th Quintile,No,0.23132,158,580,0.19698,0.26567
2008,Bavaria,5th Quintile,Yes,0.65524,626,866,0.62357,0.68692
2008,Bavaria,5th Quintile,No,0.23864,240,866,0.21023,0.26705
2008,Berlin,1st Quintile,Yes,0.56437,100,132,0.47946,0.64928
2008,Berlin,1st Quintile,No,0.22126,32,132,0.15017,0.29234
2008,Berlin,2nd Quintile,Yes,0.60605,77,109,0.51390,0.69821
2008,Berlin,2nd Quintile,No,0.21170,32,109,0.13466,0.28875
2008,Berlin,3rd Quintile,Yes,0.65446,118,152,0.57861,0.73032
2008,Berlin,3rd Quintile,No,0.19974,34,152,0.13597,0.26351
2008,Berlin,4th Quintile,Yes,0.71101,88,88,0.61575,0.80626
2008,Berlin,5th Quintile,Yes,0.65875,147,207,0.59400,0.72349
2008,Berlin,5th Quintile,No,0.28113,60,207,0.21974,0.34252
2008,Brandenburg,1st Quintile,Yes,0.48357,107,162,0.40638,0.56077
2008,Brandenburg,1st Quintile,No,0.29818,55,162,0.22752,0.36885
2008,Brandenburg,2nd Quintile,Yes,0.60974,123,180,0.53828,0.68121
2008,Brandenburg,2nd Quintile,No,0.26279,57,180,0.19831,0.32727
2008,Brandenburg,3rd Quintile,Yes,0.56764,138,187,0.49644,0.63883
2008,Brandenburg,3rd Quintile,No,0.28451,49,187,0.21967,0.34935
2008,Brandenburg,4th Quintile,Yes,0.59779,109,145,0.51770,0.67788
2008,Brandenburg,4th Quintile,No,0.30629,36,145,0.23100,0.38157
2008,Brandenburg,5th Quintile,Yes,0.56434,97,148,0.48418,0.64450
2008,Brandenburg,5th Quintile,No,0.38350,51,148,0.30490,0.46211
2008,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.50546,60,103,0.40844,0.60249
2008,Mecklenburg-Western Pomerania,1st Quintile,No,0.31325,43,103,0.22323,0.40326
2008,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.69461,90,90,0.59893,0.79030
2008,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.69449,81,81,0.59355,0.79543
2008,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.67599,54,54,0.54999,0.80199
2008,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.68908,72,72,0.58141,0.79675
2008,Saxony,1st Quintile,Yes,0.55112,180,269,0.49157,0.61067
