year,age_gr,bula_h,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,17-29 y.,Berlin,Yes,0.59319,93,138,0.51093,0.67545
2016,17-29 y.,Berlin,No,0.35171,45,138,0.27175,0.43167
2016,17-29 y.,Brandenburg,Yes,0.52550,66,108,0.43088,0.62012
2016,17-29 y.,Brandenburg,No,0.35881,42,108,0.26793,0.44970
2016,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.39775,36,36,0.23560,0.55990
2016,17-29 y.,Saxony,Yes,0.63018,121,189,0.56117,0.69919
2016,17-29 y.,Saxony,No,0.30685,68,189,0.24093,0.37278
2016,17-29 y.,Saxony-Anhalt,Yes,0.42591,61,111,0.33350,0.51831
2016,17-29 y.,Saxony-Anhalt,No,0.44499,50,111,0.35212,0.53786
2016,17-29 y.,Thuringa,Yes,0.57705,65,103,0.48117,0.67292
2016,17-29 y.,Thuringa,No,0.33450,38,103,0.24293,0.42606
2016,30-45 y.,Schleswig-Holstein,Yes,0.62660,172,267,0.56847,0.68473
2016,30-45 y.,Schleswig-Holstein,No,0.35065,95,267,0.29331,0.40800
2016,30-45 y.,Hamburg,Yes,0.61343,84,133,0.53036,0.69651
2016,30-45 y.,Hamburg,No,0.36147,49,133,0.27951,0.44343
2016,30-45 y.,Lower Saxony,Yes,0.69264,420,633,0.65667,0.72861
2016,30-45 y.,Lower Saxony,No,0.29312,213,633,0.25763,0.32860
2016,30-45 y.,Bremen,Yes,0.73662,34,34,0.58633,0.88690
2016,30-45 y.,North Rhine-Westphalia,Yes,0.67316,1011,1519,0.64956,0.69675
2016,30-45 y.,North Rhine-Westphalia,No,0.31100,508,1519,0.28771,0.33428
2016,30-45 y.,Hesse,Yes,0.70180,294,455,0.65972,0.74388
2016,30-45 y.,Hesse,No,0.27675,161,455,0.23559,0.31790
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.58864,227,398,0.54024,0.63705
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37592,171,398,0.32828,0.42357
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.63610,584,924,0.60506,0.66714
2016,30-45 y.,Baden-Wuerttemberg,No,0.35062,340,924,0.31984,0.38140
2016,30-45 y.,Bavaria,Yes,0.61843,713,1146,0.59030,0.64657
2016,30-45 y.,Bavaria,No,0.36278,433,1146,0.33493,0.39063
2016,30-45 y.,Berlin,Yes,0.67798,173,270,0.62214,0.73382
2016,30-45 y.,Berlin,No,0.30279,97,270,0.24789,0.35770
2016,30-45 y.,Brandenburg,Yes,0.59768,138,224,0.53332,0.66205
2016,30-45 y.,Brandenburg,No,0.39525,86,224,0.33108,0.45942
2016,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.50485,84,130,0.41857,0.59113
2016,30-45 y.,Mecklenburg-Western Pomerania,No,0.34006,46,130,0.25831,0.42181
2016,30-45 y.,Saxony,Yes,0.56993,233,392,0.52086,0.61901
2016,30-45 y.,Saxony,No,0.41849,159,392,0.36959,0.46739
2016,30-45 y.,Saxony-Anhalt,Yes,0.49649,130,225,0.43101,0.56197
2016,30-45 y.,Saxony-Anhalt,No,0.48401,95,225,0.41856,0.54945
2016,30-45 y.,Thuringa,Yes,0.56808,150,252,0.50680,0.62936
2016,30-45 y.,Thuringa,No,0.41534,102,252,0.35437,0.47630
2016,46-65 y.,Schleswig-Holstein,Yes,0.73629,177,261,0.68273,0.78985
2016,46-65 y.,Schleswig-Holstein,No,0.26082,84,261,0.20745,0.31419
2016,46-65 y.,Hamburg,Yes,0.59754,89,133,0.51388,0.68120
2016,46-65 y.,Hamburg,No,0.39973,44,133,0.31617,0.48330
2016,46-65 y.,Lower Saxony,Yes,0.72105,605,830,0.69052,0.75158
2016,46-65 y.,Lower Saxony,No,0.27589,225,830,0.24546,0.30632
2016,46-65 y.,Bremen,Yes,0.86393,42,42,0.75898,0.96888
2016,46-65 y.,North Rhine-Westphalia,Yes,0.71739,1253,1765,0.69638,0.73841
2016,46-65 y.,North Rhine-Westphalia,No,0.27721,512,1765,0.25632,0.29810
2016,46-65 y.,Hesse,Yes,0.72860,457,629,0.69382,0.76338
2016,46-65 y.,Hesse,No,0.26796,172,629,0.23332,0.30260
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.67144,370,547,0.63205,0.71084
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.31448,177,547,0.27553,0.35343
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.67642,624,944,0.64656,0.70628
2016,46-65 y.,Baden-Wuerttemberg,No,0.32231,320,944,0.29248,0.35214
2016,46-65 y.,Bavaria,Yes,0.66404,920,1375,0.63907,0.68902
2016,46-65 y.,Bavaria,No,0.32018,455,1375,0.29551,0.34485
2016,46-65 y.,Berlin,Yes,0.71596,221,301,0.66493,0.76699
2016,46-65 y.,Berlin,No,0.27601,80,301,0.22543,0.32660
2016,46-65 y.,Brandenburg,Yes,0.74165,286,372,0.69711,0.78620
2016,46-65 y.,Brandenburg,No,0.23060,86,372,0.18774,0.27346
2016,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.78001,146,192,0.72127,0.83876
2016,46-65 y.,Mecklenburg-Western Pomerania,No,0.20750,46,192,0.14999,0.26501
2016,46-65 y.,Saxony,Yes,0.72264,374,522,0.68420,0.76109
2016,46-65 y.,Saxony,No,0.26523,148,522,0.22732,0.30314
2016,46-65 y.,Saxony-Anhalt,Yes,0.71071,214,307,0.65990,0.76151
2016,46-65 y.,Saxony-Anhalt,No,0.27533,93,307,0.22528,0.32537
2016,46-65 y.,Thuringa,Yes,0.68082,236,333,0.63067,0.73096
2016,46-65 y.,Thuringa,No,0.31041,97,333,0.26064,0.36018
2016,66 and older,Schleswig-Holstein,Yes,0.82002,131,131,0.75398,0.88606
2016,66 and older,Hamburg,Yes,0.87228,83,83,0.80003,0.94452
2016,66 and older,Lower Saxony,Yes,0.86526,400,470,0.83436,0.89616
2016,66 and older,Lower Saxony,No,0.12343,70,470,0.09366,0.15320
2016,66 and older,North Rhine-Westphalia,Yes,0.82096,718,876,0.79556,0.84636
2016,66 and older,North Rhine-Westphalia,No,0.17424,158,876,0.14911,0.19937
2016,66 and older,Hesse,Yes,0.84848,228,265,0.80523,0.89173
2016,66 and older,Hesse,No,0.13974,37,265,0.09792,0.18157
2016,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.81400,242,290,0.76913,0.85886
2016,66 and older,"Rhineland-Palatinate, Saarland",No,0.17281,48,290,0.12922,0.21641
2016,66 and older,Baden-Wuerttemberg,Yes,0.83725,420,505,0.80502,0.86947
2016,66 and older,Baden-Wuerttemberg,No,0.15681,85,505,0.12506,0.18855
2016,66 and older,Bavaria,Yes,0.83767,617,729,0.81089,0.86446
2016,66 and older,Bavaria,No,0.14888,112,729,0.12302,0.17474
2016,66 and older,Berlin,Yes,0.89610,170,170,0.85009,0.94210
2016,66 and older,Brandenburg,Yes,0.93871,211,211,0.90627,0.97115
2016,66 and older,Mecklenburg-Western Pomerania,Yes,0.83294,105,105,0.76124,0.90463
2016,66 and older,Saxony,Yes,0.83912,294,336,0.79977,0.87846
2016,66 and older,Saxony,No,0.16088,42,336,0.12154,0.20023
2016,66 and older,Saxony-Anhalt,Yes,0.89391,169,169,0.84734,0.94048
2016,66 and older,Thuringa,Yes,0.88941,189,189,0.84458,0.93424
2017,17-29 y.,Schleswig-Holstein,Yes,0.60366,104,160,0.52763,0.67969
2017,17-29 y.,Schleswig-Holstein,No,0.25593,56,160,0.18810,0.32376
2017,17-29 y.,Hamburg,Yes,0.45995,36,36,0.29484,0.62507
2017,17-29 y.,Lower Saxony,Yes,0.63687,350,526,0.59573,0.67801
2017,17-29 y.,Lower Saxony,No,0.26713,176,526,0.22928,0.30498
2017,17-29 y.,Bremen,Yes,0.63379,32,32,0.46419,0.80338
2017,17-29 y.,North Rhine-Westphalia,Yes,0.50434,608,957,0.47265,0.53603
2017,17-29 y.,North Rhine-Westphalia,No,0.36065,349,957,0.33021,0.39109
2017,17-29 y.,Hesse,Yes,0.62524,204,305,0.57082,0.67965
2017,17-29 y.,Hesse,No,0.26362,101,305,0.21409,0.31315
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.57666,148,245,0.51466,0.63866
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.31455,97,245,0.25629,0.37282
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.57978,295,478,0.53549,0.62408
2017,17-29 y.,Baden-Wuerttemberg,No,0.32838,183,478,0.28623,0.37052
2017,17-29 y.,Bavaria,Yes,0.56287,425,644,0.52453,0.60121
2017,17-29 y.,Bavaria,No,0.32392,219,644,0.28775,0.36010
2017,17-29 y.,Berlin,Yes,0.61344,96,156,0.53678,0.69011
2017,17-29 y.,Berlin,No,0.32827,60,156,0.25434,0.40219
2017,17-29 y.,Brandenburg,Yes,0.51325,65,113,0.42068,0.60582
2017,17-29 y.,Brandenburg,No,0.37396,48,113,0.28435,0.46357
2017,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.58948,45,45,0.44412,0.73483
2017,17-29 y.,Saxony,Yes,0.60315,142,240,0.54112,0.66518
2017,17-29 y.,Saxony,No,0.34068,98,240,0.28059,0.40077
2017,17-29 y.,Saxony-Anhalt,Yes,0.60353,81,133,0.52008,0.68698
2017,17-29 y.,Saxony-Anhalt,No,0.34725,52,133,0.26603,0.42847
2017,17-29 y.,Thuringa,Yes,0.60525,78,127,0.51990,0.69060
2017,17-29 y.,Thuringa,No,0.34351,49,127,0.26059,0.42643
2017,30-45 y.,Schleswig-Holstein,Yes,0.63071,185,293,0.57536,0.68607
2017,30-45 y.,Schleswig-Holstein,No,0.35367,108,293,0.29883,0.40851
2017,30-45 y.,Hamburg,Yes,0.62388,93,143,0.54420,0.70356
2017,30-45 y.,Hamburg,No,0.36973,50,143,0.29033,0.44913
2017,30-45 y.,Lower Saxony,Yes,0.67609,441,653,0.64017,0.71201
2017,30-45 y.,Lower Saxony,No,0.30536,212,653,0.27001,0.34071
2017,30-45 y.,Bremen,Yes,0.48371,33,33,0.31056,0.65686
2017,30-45 y.,North Rhine-Westphalia,Yes,0.64899,1038,1537,0.62512,0.67286
2017,30-45 y.,North Rhine-Westphalia,No,0.33302,499,1537,0.30945,0.35658
2017,30-45 y.,Hesse,Yes,0.65099,322,485,0.60853,0.69346
2017,30-45 y.,Hesse,No,0.32823,163,485,0.28640,0.37006
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.66178,244,377,0.61396,0.70960
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.31804,133,377,0.27097,0.36512
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.58627,564,879,0.55369,0.61885
2017,30-45 y.,Baden-Wuerttemberg,No,0.39627,315,879,0.36392,0.42862
2017,30-45 y.,Bavaria,Yes,0.63495,742,1165,0.60729,0.66261
2017,30-45 y.,Bavaria,No,0.34042,423,1165,0.31319,0.36764
2017,30-45 y.,Berlin,Yes,0.67991,188,290,0.62612,0.73369
2017,30-45 y.,Berlin,No,0.30660,102,290,0.25344,0.35976
2017,30-45 y.,Brandenburg,Yes,0.62517,160,239,0.56367,0.68667
2017,30-45 y.,Brandenburg,No,0.35829,79,239,0.29737,0.41921
2017,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.44340,88,155,0.36493,0.52186
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.52865,67,155,0.44981,0.60749
2017,30-45 y.,Saxony,Yes,0.69564,295,447,0.65294,0.73834
2017,30-45 y.,Saxony,No,0.29650,152,447,0.25411,0.33889
2017,30-45 y.,Saxony-Anhalt,Yes,0.55414,139,224,0.48890,0.61938
2017,30-45 y.,Saxony-Anhalt,No,0.42425,85,224,0.35938,0.48912
2017,30-45 y.,Thuringa,Yes,0.66981,155,254,0.61186,0.72776
2017,30-45 y.,Thuringa,No,0.32128,99,254,0.26374,0.37883
2017,46-65 y.,Schleswig-Holstein,Yes,0.72236,234,314,0.67274,0.77197
2017,46-65 y.,Schleswig-Holstein,No,0.27503,80,314,0.22556,0.32450
2017,46-65 y.,Hamburg,Yes,0.79933,122,159,0.73688,0.86178
2017,46-65 y.,Hamburg,No,0.16020,37,159,0.10301,0.21739
2017,46-65 y.,Lower Saxony,Yes,0.75782,750,1005,0.73132,0.78432
2017,46-65 y.,Lower Saxony,No,0.22863,255,1005,0.20265,0.25461
2017,46-65 y.,Bremen,Yes,0.78389,60,60,0.67886,0.88891
2017,46-65 y.,North Rhine-Westphalia,Yes,0.74063,1524,2071,0.72175,0.75951
2017,46-65 y.,North Rhine-Westphalia,No,0.25304,547,2071,0.23431,0.27177
2017,46-65 y.,Hesse,Yes,0.76154,529,703,0.73001,0.79306
2017,46-65 y.,Hesse,No,0.23220,174,703,0.20097,0.26344
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.70554,429,587,0.66864,0.74245
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.29227,158,587,0.25545,0.32910
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.71213,776,1097,0.68532,0.73893
2017,46-65 y.,Baden-Wuerttemberg,No,0.28525,321,1097,0.25851,0.31198
2017,46-65 y.,Bavaria,Yes,0.68830,1098,1578,0.66544,0.71116
2017,46-65 y.,Bavaria,No,0.30406,480,1578,0.28136,0.32677
2017,46-65 y.,Berlin,Yes,0.76714,251,328,0.72133,0.81295
2017,46-65 y.,Berlin,No,0.22034,77,328,0.17542,0.26527
2017,46-65 y.,Brandenburg,Yes,0.79195,330,436,0.75381,0.83010
2017,46-65 y.,Brandenburg,No,0.20138,106,436,0.16370,0.23907
2017,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.80671,165,218,0.75417,0.85925
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.19200,53,218,0.13960,0.24441
2017,46-65 y.,Saxony,Yes,0.77350,456,610,0.74026,0.80675
2017,46-65 y.,Saxony,No,0.22264,154,610,0.18960,0.25568
2017,46-65 y.,Saxony-Anhalt,Yes,0.75223,274,367,0.70800,0.79646
2017,46-65 y.,Saxony-Anhalt,No,0.24313,93,367,0.19918,0.28707
2017,46-65 y.,Thuringa,Yes,0.77168,294,385,0.72969,0.81366
2017,46-65 y.,Thuringa,No,0.22343,91,385,0.18177,0.26509
2017,66 and older,Schleswig-Holstein,Yes,0.84911,147,178,0.79638,0.90184
2017,66 and older,Schleswig-Holstein,No,0.15056,31,178,0.09788,0.20325
2017,66 and older,Hamburg,Yes,0.88602,84,84,0.81765,0.95439
2017,66 and older,Lower Saxony,Yes,0.86247,418,493,0.83204,0.89291
2017,66 and older,Lower Saxony,No,0.12769,75,493,0.09819,0.15718
2017,66 and older,North Rhine-Westphalia,Yes,0.82441,761,906,0.79962,0.84919
2017,66 and older,North Rhine-Westphalia,No,0.16833,145,906,0.14396,0.19271
2017,66 and older,Hesse,Yes,0.84787,236,275,0.80534,0.89039
2017,66 and older,Hesse,No,0.14955,39,275,0.10732,0.19178
2017,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.85593,257,303,0.81632,0.89553
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.13059,46,303,0.09259,0.16860
2017,66 and older,Baden-Wuerttemberg,Yes,0.84026,460,541,0.80936,0.87117
2017,66 and older,Baden-Wuerttemberg,No,0.14670,81,541,0.11685,0.17654
2017,66 and older,Bavaria,Yes,0.84795,655,781,0.82275,0.87315
2017,66 and older,Bavaria,No,0.15067,126,781,0.12556,0.17577
2017,66 and older,Berlin,Yes,0.87305,183,183,0.82469,0.92142
2017,66 and older,Brandenburg,Yes,0.93892,224,224,0.90749,0.97035
2017,66 and older,Mecklenburg-Western Pomerania,Yes,0.90859,114,114,0.85545,0.96173
2017,66 and older,Saxony,Yes,0.87771,311,355,0.84358,0.91184
2017,66 and older,Saxony,No,0.12210,44,355,0.08800,0.15621
2017,66 and older,Saxony-Anhalt,Yes,0.86603,177,177,0.81571,0.91636
2017,66 and older,Thuringa,Yes,0.84707,181,181,0.79449,0.89965
2018,17-29 y.,Schleswig-Holstein,Yes,0.55982,98,164,0.48361,0.63603
2018,17-29 y.,Schleswig-Holstein,No,0.32271,66,164,0.25094,0.39448
2018,17-29 y.,Hamburg,Yes,0.48942,39,71,0.37231,0.60652
2018,17-29 y.,Hamburg,No,0.43738,32,71,0.32117,0.55359
2018,17-29 y.,Lower Saxony,Yes,0.57121,318,492,0.52743,0.61498
2018,17-29 y.,Lower Saxony,No,0.32134,174,492,0.28004,0.36265
2018,17-29 y.,North Rhine-Westphalia,Yes,0.58256,640,1017,0.55224,0.61288
2018,17-29 y.,North Rhine-Westphalia,No,0.31879,377,1017,0.29014,0.34745
2018,17-29 y.,Hesse,Yes,0.56258,198,320,0.50814,0.61702
2018,17-29 y.,Hesse,No,0.37640,122,320,0.32323,0.42957
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.56584,143,236,0.50247,0.62921
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.29578,93,236,0.23743,0.35413
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.56709,274,441,0.52079,0.61339
2018,17-29 y.,Baden-Wuerttemberg,No,0.34787,167,441,0.30336,0.39237
2018,17-29 y.,Bavaria,Yes,0.60309,406,612,0.56430,0.64189
2018,17-29 y.,Bavaria,No,0.32397,206,612,0.28686,0.36108
2018,17-29 y.,Berlin,Yes,0.69661,101,150,0.62279,0.77043
2018,17-29 y.,Berlin,No,0.23252,49,150,0.16469,0.30035
2018,17-29 y.,Brandenburg,Yes,0.49944,73,120,0.40960,0.58928
2018,17-29 y.,Brandenburg,No,0.35645,47,120,0.27039,0.44250
2018,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.51172,47,47,0.36726,0.65617
2018,17-29 y.,Saxony,Yes,0.54801,138,226,0.48298,0.61304
2018,17-29 y.,Saxony,No,0.33791,88,226,0.27610,0.39971
2018,17-29 y.,Saxony-Anhalt,Yes,0.45359,76,134,0.36898,0.53820
2018,17-29 y.,Saxony-Anhalt,No,0.37187,58,134,0.28973,0.45401
2018,17-29 y.,Thuringa,Yes,0.60739,78,122,0.52038,0.69440
2018,17-29 y.,Thuringa,No,0.28377,44,122,0.20344,0.36409
2018,30-45 y.,Schleswig-Holstein,Yes,0.62165,178,274,0.56412,0.67918
2018,30-45 y.,Schleswig-Holstein,No,0.36231,96,274,0.30529,0.41932
2018,30-45 y.,Hamburg,Yes,0.62891,101,149,0.55108,0.70674
2018,30-45 y.,Hamburg,No,0.35658,48,149,0.27941,0.43375
2018,30-45 y.,Lower Saxony,Yes,0.66500,378,581,0.62658,0.70341
2018,30-45 y.,Lower Saxony,No,0.30995,203,581,0.27232,0.34759
2018,30-45 y.,Bremen,Yes,0.60059,32,32,0.42817,0.77300
2018,30-45 y.,North Rhine-Westphalia,Yes,0.64557,955,1428,0.62075,0.67039
2018,30-45 y.,North Rhine-Westphalia,No,0.33585,473,1428,0.31135,0.36036
2018,30-45 y.,Hesse,Yes,0.62130,283,421,0.57491,0.66769
2018,30-45 y.,Hesse,No,0.35267,138,421,0.30697,0.39837
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61527,222,355,0.56459,0.66596
2018,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.33831,133,355,0.28902,0.38759
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.63246,510,787,0.59875,0.66617
2018,30-45 y.,Baden-Wuerttemberg,No,0.34427,277,787,0.31106,0.37749
2018,30-45 y.,Bavaria,Yes,0.65158,710,1061,0.62290,0.68027
2018,30-45 y.,Bavaria,No,0.34004,351,1061,0.31152,0.36856
2018,30-45 y.,Berlin,Yes,0.64764,207,324,0.59554,0.69973
2018,30-45 y.,Berlin,No,0.33650,117,324,0.28497,0.38803
2018,30-45 y.,Brandenburg,Yes,0.54801,143,234,0.48411,0.61192
2018,30-45 y.,Brandenburg,No,0.43990,91,234,0.37616,0.50363
2018,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.55310,89,152,0.47380,0.63240
2018,30-45 y.,Mecklenburg-Western Pomerania,No,0.42842,63,152,0.34949,0.50735
2018,30-45 y.,Saxony,Yes,0.56922,268,429,0.52231,0.61614
2018,30-45 y.,Saxony,No,0.42083,161,429,0.37405,0.46760
2018,30-45 y.,Saxony-Anhalt,Yes,0.63692,135,215,0.57249,0.70135
2018,30-45 y.,Saxony-Anhalt,No,0.34605,80,215,0.28232,0.40979
2018,30-45 y.,Thuringa,Yes,0.53446,146,234,0.47041,0.59851
2018,30-45 y.,Thuringa,No,0.44375,88,234,0.37995,0.50754
2018,46-65 y.,Schleswig-Holstein,Yes,0.70320,220,302,0.65159,0.75481
2018,46-65 y.,Schleswig-Holstein,No,0.29294,82,302,0.24152,0.34435
2018,46-65 y.,Hamburg,Yes,0.79124,115,162,0.72845,0.85402
2018,46-65 y.,Hamburg,No,0.20589,47,162,0.14343,0.26835
2018,46-65 y.,Lower Saxony,Yes,0.74074,732,985,0.71336,0.76812
2018,46-65 y.,Lower Saxony,No,0.25280,253,985,0.22565,0.27996
2018,46-65 y.,Bremen,Yes,0.78999,65,65,0.69020,0.88978
2018,46-65 y.,North Rhine-Westphalia,Yes,0.72082,1464,2012,0.70121,0.74043
2018,46-65 y.,North Rhine-Westphalia,No,0.27249,548,2012,0.25303,0.29195
2018,46-65 y.,Hesse,Yes,0.70472,488,678,0.67035,0.73908
2018,46-65 y.,Hesse,No,0.28385,190,678,0.24989,0.31781
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.70355,421,577,0.66625,0.74085
2018,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.29252,156,577,0.25537,0.32968
2018,46-65 y.,Baden-Wuerttemberg,Yes,0.69969,713,1019,0.67153,0.72785
2018,46-65 y.,Baden-Wuerttemberg,No,0.29876,306,1019,0.27064,0.32687
2018,46-65 y.,Bavaria,Yes,0.68478,1036,1494,0.66121,0.70835
2018,46-65 y.,Bavaria,No,0.30539,458,1494,0.28203,0.32875
2018,46-65 y.,Berlin,Yes,0.78445,241,312,0.73875,0.83015
2018,46-65 y.,Berlin,No,0.19557,71,312,0.15149,0.23966
2018,46-65 y.,Brandenburg,Yes,0.83142,339,428,0.79591,0.86693
2018,46-65 y.,Brandenburg,No,0.16807,89,428,0.13260,0.20354
2018,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.76533,157,218,0.70895,0.82172
2018,46-65 y.,Mecklenburg-Western Pomerania,No,0.23360,61,218,0.17730,0.28990
2018,46-65 y.,Saxony,Yes,0.75690,440,591,0.72229,0.79151
2018,46-65 y.,Saxony,No,0.23909,151,591,0.20467,0.27350
2018,46-65 y.,Saxony-Anhalt,Yes,0.78157,289,368,0.73930,0.82385
2018,46-65 y.,Saxony-Anhalt,No,0.21091,79,368,0.16918,0.25265
2018,46-65 y.,Thuringa,Yes,0.71231,285,381,0.66680,0.75783
2018,46-65 y.,Thuringa,No,0.28680,96,381,0.24132,0.33227
2018,66 and older,Schleswig-Holstein,Yes,0.85456,151,182,0.80320,0.90592
2018,66 and older,Schleswig-Holstein,No,0.14544,31,182,0.09408,0.19680
2018,66 and older,Hamburg,Yes,0.76001,81,81,0.66642,0.85360
2018,66 and older,Lower Saxony,Yes,0.86742,400,465,0.83656,0.89828
2018,66 and older,Lower Saxony,No,0.12433,65,465,0.09430,0.15435
2018,66 and older,Bremen,Yes,0.82010,36,36,0.69285,0.94735
2018,66 and older,North Rhine-Westphalia,Yes,0.85584,796,927,0.83321,0.87846
2018,66 and older,North Rhine-Westphalia,No,0.13629,131,927,0.11419,0.15839
2018,66 and older,Hesse,Yes,0.80838,225,271,0.76144,0.85533
2018,66 and older,Hesse,No,0.17784,46,271,0.13223,0.22345
2018,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.90028,268,300,0.86631,0.93424
2018,66 and older,"Rhineland-Palatinate, Saarland",No,0.09628,32,300,0.06284,0.12971
2018,66 and older,Baden-Wuerttemberg,Yes,0.83817,454,529,0.80676,0.86959
2018,66 and older,Baden-Wuerttemberg,No,0.15870,75,529,0.12753,0.18986
2018,66 and older,Bavaria,Yes,0.80008,657,795,0.77226,0.82790
2018,66 and older,Bavaria,No,0.18820,138,795,0.16101,0.21539
2018,66 and older,Berlin,Yes,0.86145,175,175,0.81011,0.91278
2018,66 and older,Brandenburg,Yes,0.91574,224,224,0.87928,0.95220
2018,66 and older,Mecklenburg-Western Pomerania,Yes,0.89469,132,132,0.84212,0.94725
2018,66 and older,Saxony,Yes,0.87059,325,367,0.83620,0.90498
2018,66 and older,Saxony,No,0.11535,42,367,0.08262,0.14808
2018,66 and older,Saxony-Anhalt,Yes,0.88247,173,173,0.83434,0.93060
2018,66 and older,Thuringa,Yes,0.86693,176,176,0.81661,0.91725
2019,17-29 y.,Schleswig-Holstein,Yes,0.53582,86,140,0.45291,0.61873
2019,17-29 y.,Schleswig-Holstein,No,0.25070,54,140,0.17865,0.32276
2019,17-29 y.,Hamburg,Yes,0.53450,44,44,0.38541,0.68360
2019,17-29 y.,Lower Saxony,Yes,0.58327,287,447,0.53752,0.62903
2019,17-29 y.,Lower Saxony,No,0.33305,160,447,0.28931,0.37679
2019,17-29 y.,Bremen,Yes,0.60925,36,36,0.44760,0.77090
2019,17-29 y.,North Rhine-Westphalia,Yes,0.56759,601,932,0.53576,0.59941
2019,17-29 y.,North Rhine-Westphalia,No,0.33117,331,932,0.30094,0.36140
2019,17-29 y.,Hesse,Yes,0.56659,179,279,0.50833,0.62484
2019,17-29 y.,Hesse,No,0.35437,100,279,0.29814,0.41060
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.60373,150,233,0.54079,0.66667
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.31750,83,233,0.25759,0.37740
2019,17-29 y.,Baden-Wuerttemberg,Yes,0.56388,243,408,0.51570,0.61205
2019,17-29 y.,Baden-Wuerttemberg,No,0.37111,165,408,0.32417,0.41804
2019,17-29 y.,Bavaria,Yes,0.60776,357,552,0.56699,0.64852
2019,17-29 y.,Bavaria,No,0.27675,195,552,0.23939,0.31411
2019,17-29 y.,Berlin,Yes,0.55447,77,123,0.46627,0.64266
2019,17-29 y.,Berlin,No,0.34374,46,123,0.25946,0.42803
2019,17-29 y.,Brandenburg,Yes,0.53967,67,126,0.45229,0.62704
2019,17-29 y.,Brandenburg,No,0.27457,59,126,0.19633,0.35281
2019,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.48961,40,71,0.37250,0.60672
2019,17-29 y.,Mecklenburg-Western Pomerania,No,0.36214,31,71,0.24955,0.47473
2019,17-29 y.,Saxony,Yes,0.59058,121,186,0.51972,0.66144
2019,17-29 y.,Saxony,No,0.34067,65,186,0.27237,0.40896
2019,17-29 y.,Saxony-Anhalt,Yes,0.59675,73,108,0.50380,0.68970
2019,17-29 y.,Saxony-Anhalt,No,0.28422,35,108,0.19876,0.36968
2019,17-29 y.,Thuringa,Yes,0.63228,74,74,0.52167,0.74290
2019,30-45 y.,Schleswig-Holstein,Yes,0.64011,178,261,0.58177,0.69845
2019,30-45 y.,Schleswig-Holstein,No,0.34565,83,261,0.28784,0.40346
2019,30-45 y.,Hamburg,Yes,0.67162,99,139,0.59327,0.74998
2019,30-45 y.,Hamburg,No,0.31987,40,139,0.24204,0.39769
2019,30-45 y.,Lower Saxony,Yes,0.66507,371,563,0.62605,0.70409
2019,30-45 y.,Lower Saxony,No,0.31120,192,563,0.27292,0.34948
2019,30-45 y.,North Rhine-Westphalia,Yes,0.66876,870,1302,0.64319,0.69434
2019,30-45 y.,North Rhine-Westphalia,No,0.31145,432,1302,0.28629,0.33662
2019,30-45 y.,Hesse,Yes,0.60017,266,399,0.55205,0.64830
