year,quintil_oecd_hh,rentown,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,4th Quintile,Tenant,Yes,0.78853,983,1253,0.76591,0.81115
2020,4th Quintile,Tenant,No,0.21147,270,1253,0.18885,0.23409
2020,5th Quintile,Owner,Yes,0.94348,2617,2746,0.93484,0.95212
2020,5th Quintile,Owner,No,0.05652,129,2746,0.04788,0.06516
2020,5th Quintile,Tenant,Yes,0.84020,836,1005,0.81753,0.86287
2020,5th Quintile,Tenant,No,0.15980,169,1005,0.13713,0.18247
2021,1st Quintile,Owner,Yes,0.84205,206,257,0.79737,0.88672
2021,1st Quintile,Owner,No,0.15795,51,257,0.11328,0.20263
2021,1st Quintile,Tenant,Yes,0.62545,1556,2507,0.60650,0.64440
2021,1st Quintile,Tenant,No,0.37455,951,2507,0.35560,0.39350
2021,2nd Quintile,Owner,Yes,0.89649,572,643,0.87292,0.92005
2021,2nd Quintile,Owner,No,0.10351,71,643,0.07995,0.12708
2021,2nd Quintile,Tenant,Yes,0.74109,1082,1495,0.71888,0.76330
2021,2nd Quintile,Tenant,No,0.25891,413,1495,0.23670,0.28112
2021,3rd Quintile,Owner,Yes,0.90036,772,859,0.88031,0.92040
2021,3rd Quintile,Owner,No,0.09964,87,859,0.07960,0.11969
2021,3rd Quintile,Tenant,Yes,0.80526,780,1017,0.78091,0.82961
2021,3rd Quintile,Tenant,No,0.19474,237,1017,0.17039,0.21909
2021,4th Quintile,Owner,Yes,0.91517,1017,1114,0.89881,0.93154
2021,4th Quintile,Owner,No,0.08483,97,1114,0.06846,0.10119
2021,4th Quintile,Tenant,Yes,0.82282,655,802,0.79637,0.84926
2021,4th Quintile,Tenant,No,0.17718,147,802,0.15074,0.20363
2021,5th Quintile,Owner,Yes,0.95869,1721,1788,0.94947,0.96792
2021,5th Quintile,Owner,No,0.04131,67,1788,0.03208,0.05053
2021,5th Quintile,Tenant,Yes,0.83370,541,656,0.80518,0.86221
2021,5th Quintile,Tenant,No,0.16630,115,656,0.13779,0.19482
2022,Not included in this version of the questionnaire,Tenant,Yes,0.72773,124,200,0.66588,0.78957
2022,Not included in this version of the questionnaire,Tenant,No,0.27227,76,200,0.21043,0.33412
2022,1st Quintile,Owner,Yes,0.89236,881,999,0.87314,0.91159
2022,1st Quintile,Owner,No,0.10764,118,999,0.08841,0.12686
2022,1st Quintile,Tenant,Yes,0.64497,2518,4029,0.63019,0.65975
2022,1st Quintile,Tenant,No,0.35503,1511,4029,0.34025,0.36981
2022,2nd Quintile,Owner,Yes,0.88688,966,1114,0.86827,0.90549
2022,2nd Quintile,Owner,No,0.11312,148,1114,0.09451,0.13173
2022,2nd Quintile,Tenant,Yes,0.74519,2125,2970,0.72951,0.76086
2022,2nd Quintile,Tenant,No,0.25481,845,2970,0.23914,0.27049
2022,3rd Quintile,Owner,Yes,0.86841,1261,1408,0.85075,0.88608
2022,3rd Quintile,Owner,No,0.13159,147,1408,0.11392,0.14925
2022,3rd Quintile,Tenant,Yes,0.80674,1544,2043,0.78961,0.82387
2022,3rd Quintile,Tenant,No,0.19326,499,2043,0.17613,0.21039
2022,4th Quintile,Owner,Yes,0.93274,1632,1750,0.92100,0.94448
2022,4th Quintile,Owner,No,0.06726,118,1750,0.05552,0.07900
2022,4th Quintile,Tenant,Yes,0.82108,1351,1686,0.80278,0.83938
2022,4th Quintile,Tenant,No,0.17892,335,1686,0.16062,0.19722
2022,5th Quintile,Owner,Yes,0.95432,2439,2575,0.94626,0.96239
2022,5th Quintile,Owner,No,0.04568,136,2575,0.03761,0.05374
2022,5th Quintile,Tenant,Yes,0.85083,1062,1261,0.83116,0.87050
2022,5th Quintile,Tenant,No,0.14917,199,1261,0.12950,0.16884
