year,age_gr,bula_h,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Brandenburg,No,0.39898,42,103,0.30395,0.49402
2015,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.48284,44,44,0.33348,0.63220
2015,17-29 y.,Saxony,Yes,0.58605,121,197,0.51709,0.65500
2015,17-29 y.,Saxony,No,0.31536,76,197,0.25031,0.38041
2015,17-29 y.,Saxony-Anhalt,Yes,0.41852,69,117,0.32875,0.50830
2015,17-29 y.,Saxony-Anhalt,No,0.52144,48,117,0.43053,0.61235
2015,17-29 y.,Thuringa,Yes,0.48529,63,115,0.39354,0.57703
2015,17-29 y.,Thuringa,No,0.33338,52,115,0.24684,0.41991
2015,30-45 y.,Schleswig-Holstein,Yes,0.63947,181,271,0.58220,0.69674
2015,30-45 y.,Schleswig-Holstein,No,0.33491,90,271,0.27862,0.39121
2015,30-45 y.,Hamburg,Yes,0.58326,93,140,0.50130,0.66523
2015,30-45 y.,Hamburg,No,0.34399,47,140,0.26502,0.42296
2015,30-45 y.,Lower Saxony,Yes,0.62063,446,700,0.58466,0.65660
2015,30-45 y.,Lower Saxony,No,0.33133,254,700,0.29644,0.36623
2015,30-45 y.,Bremen,Yes,0.53860,32,32,0.36311,0.71409
2015,30-45 y.,North Rhine-Westphalia,Yes,0.62685,1020,1546,0.60274,0.65097
2015,30-45 y.,North Rhine-Westphalia,No,0.32796,526,1546,0.30455,0.35137
2015,30-45 y.,Hesse,Yes,0.62812,325,499,0.58567,0.67057
2015,30-45 y.,Hesse,No,0.30757,174,499,0.26704,0.34811
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.58811,243,393,0.53939,0.63684
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37667,150,393,0.32870,0.42464
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.57897,603,958,0.54768,0.61025
2015,30-45 y.,Baden-Wuerttemberg,No,0.35266,355,958,0.32239,0.38293
2015,30-45 y.,Bavaria,Yes,0.60064,737,1182,0.57271,0.62858
2015,30-45 y.,Bavaria,No,0.33856,445,1182,0.31157,0.36555
2015,30-45 y.,Berlin,Yes,0.56058,167,270,0.50127,0.61989
2015,30-45 y.,Berlin,No,0.37199,103,270,0.31423,0.42975
2015,30-45 y.,Brandenburg,Yes,0.54741,156,245,0.48496,0.60987
2015,30-45 y.,Brandenburg,No,0.42573,89,245,0.36369,0.48778
2015,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.46517,95,154,0.38613,0.54420
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.53483,59,154,0.45580,0.61387
2015,30-45 y.,Saxony,Yes,0.66271,276,437,0.61833,0.70709
2015,30-45 y.,Saxony,No,0.32822,161,437,0.28414,0.37230
2015,30-45 y.,Saxony-Anhalt,Yes,0.54770,140,246,0.48537,0.61002
2015,30-45 y.,Saxony-Anhalt,No,0.44043,106,246,0.37827,0.50260
2015,30-45 y.,Thuringa,Yes,0.62262,153,244,0.56167,0.68357
2015,30-45 y.,Thuringa,No,0.30803,91,244,0.24998,0.36608
2015,46-65 y.,Schleswig-Holstein,Yes,0.73485,196,269,0.68200,0.78770
2015,46-65 y.,Schleswig-Holstein,No,0.25527,73,269,0.20307,0.30748
2015,46-65 y.,Hamburg,Yes,0.68624,86,130,0.60617,0.76632
2015,46-65 y.,Hamburg,No,0.30914,44,130,0.22939,0.38889
2015,46-65 y.,Lower Saxony,Yes,0.71978,591,821,0.68904,0.75052
2015,46-65 y.,Lower Saxony,No,0.25518,230,821,0.22534,0.28502
2015,46-65 y.,Bremen,Yes,0.80059,38,38,0.67184,0.92933
2015,46-65 y.,North Rhine-Westphalia,Yes,0.70630,1283,1820,0.68537,0.72723
2015,46-65 y.,North Rhine-Westphalia,No,0.27912,537,1820,0.25851,0.29973
2015,46-65 y.,Hesse,Yes,0.75313,491,662,0.72026,0.78600
2015,46-65 y.,Hesse,No,0.23366,171,662,0.20140,0.26592
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.72818,401,555,0.69114,0.76523
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.25035,154,555,0.21427,0.28642
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.68964,686,996,0.66090,0.71839
2015,46-65 y.,Baden-Wuerttemberg,No,0.29350,310,996,0.26520,0.32179
2015,46-65 y.,Bavaria,Yes,0.71936,1022,1448,0.69621,0.74252
2015,46-65 y.,Bavaria,No,0.26657,426,1448,0.24378,0.28935
2015,46-65 y.,Berlin,Yes,0.76617,238,313,0.71920,0.81314
2015,46-65 y.,Berlin,No,0.22331,75,313,0.17710,0.26953
2015,46-65 y.,Brandenburg,Yes,0.71168,290,395,0.66695,0.75641
2015,46-65 y.,Brandenburg,No,0.28091,105,395,0.23653,0.32529
2015,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.79026,145,201,0.73384,0.84669
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.20503,56,201,0.14907,0.26098
2015,46-65 y.,Saxony,Yes,0.69599,382,525,0.65661,0.73538
2015,46-65 y.,Saxony,No,0.28355,143,525,0.24496,0.32214
2015,46-65 y.,Saxony-Anhalt,Yes,0.72583,231,313,0.67633,0.77533
2015,46-65 y.,Saxony-Anhalt,No,0.24242,82,313,0.19487,0.28998
2015,46-65 y.,Thuringa,Yes,0.67773,253,347,0.62849,0.72698
2015,46-65 y.,Thuringa,No,0.31407,94,347,0.26516,0.36297
2015,66 and older,Schleswig-Holstein,Yes,0.81482,149,149,0.75224,0.87740
2015,66 and older,Hamburg,Yes,0.91877,91,91,0.86233,0.97521
2015,66 and older,Lower Saxony,Yes,0.87093,420,486,0.84109,0.90077
2015,66 and older,Lower Saxony,No,0.12245,66,486,0.09328,0.15163
2015,66 and older,North Rhine-Westphalia,Yes,0.82832,763,907,0.80377,0.85288
2015,66 and older,North Rhine-Westphalia,No,0.16817,144,907,0.14382,0.19253
2015,66 and older,Hesse,Yes,0.80295,217,272,0.75559,0.85030
2015,66 and older,Hesse,No,0.19266,55,272,0.14571,0.23962
2015,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.86861,248,290,0.82966,0.90756
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.11946,42,290,0.08206,0.15685
2015,66 and older,Baden-Wuerttemberg,Yes,0.84043,457,536,0.80939,0.87146
2015,66 and older,Baden-Wuerttemberg,No,0.15354,79,536,0.12299,0.18409
2015,66 and older,Bavaria,Yes,0.83316,629,747,0.80640,0.85991
2015,66 and older,Bavaria,No,0.15425,118,747,0.12833,0.18017
2015,66 and older,Berlin,Yes,0.88598,165,165,0.83733,0.93462
2015,66 and older,Brandenburg,Yes,0.91590,213,213,0.87854,0.95326
2015,66 and older,Mecklenburg-Western Pomerania,Yes,0.88981,116,116,0.83258,0.94704
2015,66 and older,Saxony,Yes,0.85755,310,345,0.82062,0.89449
2015,66 and older,Saxony,No,0.13126,35,345,0.09558,0.16695
2015,66 and older,Saxony-Anhalt,Yes,0.92356,189,189,0.88558,0.96154
2015,66 and older,Thuringa,Yes,0.90689,187,187,0.86512,0.94865
2016,17-29 y.,Schleswig-Holstein,Yes,0.47445,72,131,0.38861,0.56029
2016,17-29 y.,Schleswig-Holstein,No,0.41694,59,131,0.33218,0.50169
2016,17-29 y.,Hamburg,Yes,0.52849,34,34,0.35818,0.69881
2016,17-29 y.,Lower Saxony,Yes,0.54764,249,425,0.50026,0.59501
2016,17-29 y.,Lower Saxony,No,0.35948,176,425,0.31380,0.40515
2016,17-29 y.,North Rhine-Westphalia,Yes,0.51378,527,859,0.48033,0.54722
2016,17-29 y.,North Rhine-Westphalia,No,0.36149,332,859,0.32934,0.39364
2016,17-29 y.,Hesse,Yes,0.59632,168,248,0.53513,0.65751
2016,17-29 y.,Hesse,No,0.25190,80,248,0.19777,0.30604
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.51519,131,238,0.45156,0.57882
2016,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.39417,107,238,0.33195,0.45639
2016,17-29 y.,Baden-Wuerttemberg,Yes,0.49086,262,457,0.44498,0.53675
2016,17-29 y.,Baden-Wuerttemberg,No,0.42486,195,457,0.37949,0.47023
2016,17-29 y.,Bavaria,Yes,0.52762,359,602,0.48771,0.56754
2016,17-29 y.,Bavaria,No,0.38187,243,602,0.34303,0.42071
2016,17-29 y.,Berlin,Yes,0.59229,93,138,0.51000,0.67458
2016,17-29 y.,Berlin,No,0.34544,45,138,0.26581,0.42507
2016,17-29 y.,Brandenburg,Yes,0.52205,66,108,0.42740,0.61670
2016,17-29 y.,Brandenburg,No,0.36392,42,108,0.27275,0.45508
2016,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.39828,36,36,0.23609,0.56046
2016,17-29 y.,Saxony,Yes,0.62880,121,189,0.55974,0.69786
2016,17-29 y.,Saxony,No,0.30793,68,189,0.24194,0.37392
2016,17-29 y.,Saxony-Anhalt,Yes,0.42452,61,111,0.33215,0.51689
2016,17-29 y.,Saxony-Anhalt,No,0.44612,50,111,0.35323,0.53902
2016,17-29 y.,Thuringa,Yes,0.56608,65,103,0.46990,0.66226
2016,17-29 y.,Thuringa,No,0.33346,38,103,0.24196,0.42495
2016,30-45 y.,Schleswig-Holstein,Yes,0.63442,172,267,0.57654,0.69229
2016,30-45 y.,Schleswig-Holstein,No,0.34246,95,267,0.28543,0.39948
2016,30-45 y.,Hamburg,Yes,0.59760,83,132,0.51363,0.68158
2016,30-45 y.,Hamburg,No,0.37642,49,132,0.29345,0.45938
2016,30-45 y.,Lower Saxony,Yes,0.69015,420,633,0.65410,0.72620
2016,30-45 y.,Lower Saxony,No,0.29561,213,633,0.26003,0.33118
2016,30-45 y.,Bremen,Yes,0.73498,34,34,0.58440,0.88556
2016,30-45 y.,North Rhine-Westphalia,Yes,0.67512,1011,1519,0.65156,0.69868
2016,30-45 y.,North Rhine-Westphalia,No,0.30918,508,1519,0.28593,0.33243
2016,30-45 y.,Hesse,Yes,0.70360,294,455,0.66159,0.74560
2016,30-45 y.,Hesse,No,0.27493,161,455,0.23386,0.31600
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.58591,227,398,0.53746,0.63436
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37833,171,398,0.33062,0.42603
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.63615,584,924,0.60511,0.66719
2016,30-45 y.,Baden-Wuerttemberg,No,0.35050,340,924,0.31971,0.38128
2016,30-45 y.,Bavaria,Yes,0.61764,713,1146,0.58949,0.64579
2016,30-45 y.,Bavaria,No,0.36382,433,1146,0.33595,0.39169
2016,30-45 y.,Berlin,Yes,0.67785,173,270,0.62201,0.73369
2016,30-45 y.,Berlin,No,0.30282,97,270,0.24791,0.35773
2016,30-45 y.,Brandenburg,Yes,0.59086,138,224,0.52633,0.65539
2016,30-45 y.,Brandenburg,No,0.40213,86,224,0.33778,0.46649
2016,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.50561,84,130,0.41934,0.59189
2016,30-45 y.,Mecklenburg-Western Pomerania,No,0.33977,46,130,0.25804,0.42150
2016,30-45 y.,Saxony,Yes,0.56938,233,392,0.52030,0.61846
2016,30-45 y.,Saxony,No,0.41904,159,392,0.37014,0.46795
2016,30-45 y.,Saxony-Anhalt,Yes,0.49836,130,225,0.43288,0.56384
2016,30-45 y.,Saxony-Anhalt,No,0.48230,95,225,0.41686,0.54773
2016,30-45 y.,Thuringa,Yes,0.56721,150,252,0.50591,0.62850
2016,30-45 y.,Thuringa,No,0.41650,102,252,0.35552,0.47749
2016,46-65 y.,Schleswig-Holstein,Yes,0.74246,177,261,0.68931,0.79562
2016,46-65 y.,Schleswig-Holstein,No,0.25454,84,261,0.20159,0.30749
2016,46-65 y.,Hamburg,Yes,0.59833,90,134,0.51502,0.68165
2016,46-65 y.,Hamburg,No,0.39900,44,134,0.31577,0.48223
2016,46-65 y.,Lower Saxony,Yes,0.72179,605,830,0.69128,0.75229
2016,46-65 y.,Lower Saxony,No,0.27514,225,830,0.24474,0.30554
2016,46-65 y.,Bremen,Yes,0.86388,42,42,0.75891,0.96885
2016,46-65 y.,North Rhine-Westphalia,Yes,0.71603,1253,1765,0.69499,0.73707
2016,46-65 y.,North Rhine-Westphalia,No,0.27838,512,1765,0.25747,0.29930
2016,46-65 y.,Hesse,Yes,0.72926,458,630,0.69453,0.76398
2016,46-65 y.,Hesse,No,0.26725,172,630,0.23266,0.30183
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.67028,370,547,0.63085,0.70972
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.31412,177,547,0.27518,0.35305
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.67723,624,944,0.64739,0.70707
2016,46-65 y.,Baden-Wuerttemberg,No,0.32149,320,944,0.29168,0.35130
2016,46-65 y.,Bavaria,Yes,0.66347,920,1375,0.63849,0.68846
2016,46-65 y.,Bavaria,No,0.32069,455,1375,0.29601,0.34537
2016,46-65 y.,Berlin,Yes,0.71544,221,301,0.66438,0.76650
2016,46-65 y.,Berlin,No,0.27651,80,301,0.22589,0.32712
2016,46-65 y.,Brandenburg,Yes,0.74399,286,372,0.69958,0.78840
2016,46-65 y.,Brandenburg,No,0.22852,86,372,0.18580,0.27125
2016,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.77928,146,192,0.72047,0.83810
2016,46-65 y.,Mecklenburg-Western Pomerania,No,0.20823,46,192,0.15065,0.26582
2016,46-65 y.,Saxony,Yes,0.72070,374,522,0.68218,0.75923
2016,46-65 y.,Saxony,No,0.26708,148,522,0.22909,0.30507
2016,46-65 y.,Saxony-Anhalt,Yes,0.71111,214,307,0.66032,0.76189
2016,46-65 y.,Saxony-Anhalt,No,0.27496,93,307,0.22493,0.32499
2016,46-65 y.,Thuringa,Yes,0.67784,236,333,0.62757,0.72811
2016,46-65 y.,Thuringa,No,0.31352,97,333,0.26362,0.36343
2016,66 and older,Schleswig-Holstein,Yes,0.82068,131,131,0.75473,0.88662
2016,66 and older,Hamburg,Yes,0.87403,83,83,0.80221,0.94585
2016,66 and older,Lower Saxony,Yes,0.86548,400,470,0.83460,0.89636
2016,66 and older,Lower Saxony,No,0.12322,70,470,0.09347,0.15296
2016,66 and older,North Rhine-Westphalia,Yes,0.82117,718,876,0.79578,0.84657
2016,66 and older,North Rhine-Westphalia,No,0.17405,158,876,0.14893,0.19917
2016,66 and older,Hesse,Yes,0.84857,227,264,0.80525,0.89189
2016,66 and older,Hesse,No,0.13965,37,264,0.09776,0.18154
2016,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.81585,242,290,0.77116,0.86054
2016,66 and older,"Rhineland-Palatinate, Saarland",No,0.17111,48,290,0.12769,0.21453
2016,66 and older,Baden-Wuerttemberg,Yes,0.83556,420,505,0.80320,0.86793
2016,66 and older,Baden-Wuerttemberg,No,0.15850,85,505,0.12661,0.19038
2016,66 and older,Bavaria,Yes,0.83883,617,729,0.81212,0.86554
2016,66 and older,Bavaria,No,0.14783,112,729,0.12205,0.17362
2016,66 and older,Berlin,Yes,0.89555,170,170,0.84944,0.94166
2016,66 and older,Brandenburg,Yes,0.93890,211,211,0.90651,0.97130
2016,66 and older,Mecklenburg-Western Pomerania,Yes,0.83218,105,105,0.76036,0.90401
2016,66 and older,Saxony,Yes,0.83715,294,336,0.79761,0.87669
2016,66 and older,Saxony,No,0.16285,42,336,0.12331,0.20239
2016,66 and older,Saxony-Anhalt,Yes,0.88338,169,169,0.83485,0.93192
2016,66 and older,Thuringa,Yes,0.88939,189,189,0.84455,0.93422
2017,17-29 y.,Schleswig-Holstein,Yes,0.60157,104,160,0.52547,0.67767
2017,17-29 y.,Schleswig-Holstein,No,0.25833,56,160,0.19029,0.32637
2017,17-29 y.,Hamburg,Yes,0.46316,36,36,0.29796,0.62836
2017,17-29 y.,Lower Saxony,Yes,0.63435,350,526,0.59316,0.67555
2017,17-29 y.,Lower Saxony,No,0.26930,176,526,0.23135,0.30724
2017,17-29 y.,Bremen,Yes,0.63343,32,32,0.46380,0.80306
2017,17-29 y.,North Rhine-Westphalia,Yes,0.50678,609,958,0.47511,0.53846
2017,17-29 y.,North Rhine-Westphalia,No,0.35910,349,958,0.32870,0.38949
2017,17-29 y.,Hesse,Yes,0.62607,204,305,0.57168,0.68046
2017,17-29 y.,Hesse,No,0.26303,101,305,0.21354,0.31253
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.58162,148,245,0.51972,0.64351
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.30821,97,245,0.25027,0.36615
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.57692,295,478,0.53259,0.62126
2017,17-29 y.,Baden-Wuerttemberg,No,0.33156,183,478,0.28931,0.37381
2017,17-29 y.,Bavaria,Yes,0.56015,425,644,0.52178,0.59852
2017,17-29 y.,Bavaria,No,0.32585,219,644,0.28962,0.36207
2017,17-29 y.,Berlin,Yes,0.60630,96,156,0.52939,0.68322
2017,17-29 y.,Berlin,No,0.32727,60,156,0.25340,0.40114
2017,17-29 y.,Brandenburg,Yes,0.51241,65,113,0.41984,0.60498
2017,17-29 y.,Brandenburg,No,0.37773,48,113,0.28794,0.46752
2017,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.59011,45,45,0.44479,0.73543
2017,17-29 y.,Saxony,Yes,0.60436,142,240,0.54236,0.66635
2017,17-29 y.,Saxony,No,0.33991,98,240,0.27985,0.39996
2017,17-29 y.,Saxony-Anhalt,Yes,0.60321,81,133,0.51975,0.68667
2017,17-29 y.,Saxony-Anhalt,No,0.34730,52,133,0.26608,0.42852
2017,17-29 y.,Thuringa,Yes,0.60647,78,127,0.52117,0.69177
2017,17-29 y.,Thuringa,No,0.34238,49,127,0.25953,0.42523
2017,30-45 y.,Schleswig-Holstein,Yes,0.63014,185,293,0.57477,0.68551
2017,30-45 y.,Schleswig-Holstein,No,0.35428,108,293,0.29942,0.40914
2017,30-45 y.,Hamburg,Yes,0.64506,93,143,0.56636,0.72376
2017,30-45 y.,Hamburg,No,0.34830,50,143,0.26994,0.42667
2017,30-45 y.,Lower Saxony,Yes,0.67573,441,653,0.63980,0.71166
2017,30-45 y.,Lower Saxony,No,0.30586,212,653,0.27049,0.34122
2017,30-45 y.,Bremen,Yes,0.48487,33,33,0.31171,0.65803
2017,30-45 y.,North Rhine-Westphalia,Yes,0.65161,1038,1537,0.62778,0.67544
2017,30-45 y.,North Rhine-Westphalia,No,0.33049,499,1537,0.30697,0.35402
2017,30-45 y.,Hesse,Yes,0.65094,322,485,0.60847,0.69341
2017,30-45 y.,Hesse,No,0.32908,163,485,0.28722,0.37094
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.66295,244,377,0.61517,0.71073
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.31715,133,377,0.27011,0.36419
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.58791,564,879,0.55535,0.62047
2017,30-45 y.,Baden-Wuerttemberg,No,0.39474,315,879,0.36240,0.42707
2017,30-45 y.,Bavaria,Yes,0.63440,742,1165,0.60673,0.66206
2017,30-45 y.,Bavaria,No,0.34084,423,1165,0.31361,0.36807
2017,30-45 y.,Berlin,Yes,0.67957,188,290,0.62577,0.73337
2017,30-45 y.,Berlin,No,0.30665,102,290,0.25349,0.35981
2017,30-45 y.,Brandenburg,Yes,0.62082,160,239,0.55918,0.68246
2017,30-45 y.,Brandenburg,No,0.36270,79,239,0.30162,0.42378
2017,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.44325,88,155,0.36479,0.52171
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.52833,67,155,0.44949,0.60718
2017,30-45 y.,Saxony,Yes,0.69469,295,447,0.65195,0.73743
2017,30-45 y.,Saxony,No,0.29748,152,447,0.25506,0.33991
2017,30-45 y.,Saxony-Anhalt,Yes,0.55467,139,224,0.48944,0.61990
2017,30-45 y.,Saxony-Anhalt,No,0.42357,85,224,0.35872,0.48843
2017,30-45 y.,Thuringa,Yes,0.66965,155,254,0.61169,0.72761
2017,30-45 y.,Thuringa,No,0.32145,99,254,0.26390,0.37900
2017,46-65 y.,Schleswig-Holstein,Yes,0.72021,234,314,0.67048,0.76994
2017,46-65 y.,Schleswig-Holstein,No,0.27710,80,314,0.22751,0.32668
2017,46-65 y.,Hamburg,Yes,0.79927,122,159,0.73682,0.86173
2017,46-65 y.,Hamburg,No,0.16062,37,159,0.10337,0.21787
2017,46-65 y.,Lower Saxony,Yes,0.75768,750,1005,0.73117,0.78418
2017,46-65 y.,Lower Saxony,No,0.22879,255,1005,0.20280,0.25477
2017,46-65 y.,Bremen,Yes,0.78249,60,60,0.67722,0.88776
2017,46-65 y.,North Rhine-Westphalia,Yes,0.73843,1523,2070,0.71949,0.75737
2017,46-65 y.,North Rhine-Westphalia,No,0.25518,547,2070,0.23640,0.27397
2017,46-65 y.,Hesse,Yes,0.76292,530,704,0.73149,0.79436
2017,46-65 y.,Hesse,No,0.23077,174,704,0.19962,0.26191
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.70286,429,587,0.66586,0.73987
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.29438,158,587,0.25748,0.33128
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.71215,776,1097,0.68534,0.73895
2017,46-65 y.,Baden-Wuerttemberg,No,0.28500,321,1097,0.25827,0.31172
2017,46-65 y.,Bavaria,Yes,0.68610,1098,1578,0.66320,0.70901
2017,46-65 y.,Bavaria,No,0.30600,480,1578,0.28325,0.32874
2017,46-65 y.,Berlin,Yes,0.76625,251,328,0.72038,0.81212
2017,46-65 y.,Berlin,No,0.22132,77,328,0.17633,0.26632
2017,46-65 y.,Brandenburg,Yes,0.79187,330,436,0.75372,0.83002
2017,46-65 y.,Brandenburg,No,0.20147,106,436,0.16378,0.23917
2017,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.80656,165,218,0.75400,0.85911
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.19215,53,218,0.13973,0.24457
2017,46-65 y.,Saxony,Yes,0.77410,456,610,0.74089,0.80731
2017,46-65 y.,Saxony,No,0.22202,154,610,0.18901,0.25503
2017,46-65 y.,Saxony-Anhalt,Yes,0.75322,274,367,0.70905,0.79739
2017,46-65 y.,Saxony-Anhalt,No,0.24208,93,367,0.19820,0.28596
2017,46-65 y.,Thuringa,Yes,0.77064,294,385,0.72859,0.81269
2017,46-65 y.,Thuringa,No,0.22451,91,385,0.18278,0.26625
2017,66 and older,Schleswig-Holstein,Yes,0.84745,147,178,0.79448,0.90042
2017,66 and older,Schleswig-Holstein,No,0.15222,31,178,0.09930,0.20515
2017,66 and older,Hamburg,Yes,0.88236,84,84,0.81304,0.95167
2017,66 and older,Lower Saxony,Yes,0.86336,418,493,0.83301,0.89371
2017,66 and older,Lower Saxony,No,0.12684,75,493,0.09743,0.15624
2017,66 and older,North Rhine-Westphalia,Yes,0.82476,761,906,0.79999,0.84953
2017,66 and older,North Rhine-Westphalia,No,0.16801,145,906,0.14365,0.19237
2017,66 and older,Hesse,Yes,0.84642,235,274,0.80365,0.88919
2017,66 and older,Hesse,No,0.15102,39,274,0.10855,0.19350
2017,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.85671,257,303,0.81720,0.89623
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.13056,46,303,0.09256,0.16856
2017,66 and older,Baden-Wuerttemberg,Yes,0.83905,460,541,0.80805,0.87004
2017,66 and older,Baden-Wuerttemberg,No,0.14781,81,541,0.11787,0.17774
2017,66 and older,Bavaria,Yes,0.84689,655,781,0.82162,0.87216
2017,66 and older,Bavaria,No,0.15173,126,781,0.12655,0.17690
2017,66 and older,Berlin,Yes,0.87303,183,183,0.82466,0.92140
2017,66 and older,Brandenburg,Yes,0.93812,224,224,0.90649,0.96974
2017,66 and older,Mecklenburg-Western Pomerania,Yes,0.90855,114,114,0.85540,0.96170
2017,66 and older,Saxony,Yes,0.87743,311,355,0.84327,0.91160
2017,66 and older,Saxony,No,0.12238,44,355,0.08824,0.15652
2017,66 and older,Saxony-Anhalt,Yes,0.86741,177,177,0.81731,0.91751
2017,66 and older,Thuringa,Yes,0.84690,181,181,0.79429,0.89950
2018,17-29 y.,Schleswig-Holstein,Yes,0.55298,98,164,0.47665,0.62931
2018,17-29 y.,Schleswig-Holstein,No,0.32996,66,164,0.25778,0.40215
2018,17-29 y.,Hamburg,Yes,0.48508,39,71,0.36800,0.60216
2018,17-29 y.,Hamburg,No,0.44113,32,71,0.32481,0.55745
2018,17-29 y.,Lower Saxony,Yes,0.57086,318,492,0.52708,0.61464
2018,17-29 y.,Lower Saxony,No,0.31930,174,492,0.27807,0.36054
2018,17-29 y.,North Rhine-Westphalia,Yes,0.58460,641,1018,0.55432,0.61489
2018,17-29 y.,North Rhine-Westphalia,No,0.31730,377,1018,0.28869,0.34590
2018,17-29 y.,Hesse,Yes,0.56091,198,320,0.50645,0.61537
2018,17-29 y.,Hesse,No,0.37776,122,320,0.32456,0.43097
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.56730,143,236,0.50395,0.63064
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.29456,93,236,0.23628,0.35285
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.56578,274,441,0.51947,0.61210
2018,17-29 y.,Baden-Wuerttemberg,No,0.34818,167,441,0.30367,0.39270
2018,17-29 y.,Bavaria,Yes,0.60622,407,613,0.56751,0.64493
2018,17-29 y.,Bavaria,No,0.32118,206,613,0.28418,0.35817
2018,17-29 y.,Berlin,Yes,0.69190,101,150,0.61776,0.76604
2018,17-29 y.,Berlin,No,0.23377,49,150,0.16581,0.30173
2018,17-29 y.,Brandenburg,Yes,0.49141,73,120,0.40158,0.58123
2018,17-29 y.,Brandenburg,No,0.36703,47,120,0.28043,0.45363
2018,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.51134,47,47,0.36688,0.65579
2018,17-29 y.,Saxony,Yes,0.54498,138,226,0.47991,0.61005
2018,17-29 y.,Saxony,No,0.34140,88,226,0.27944,0.40336
2018,17-29 y.,Saxony-Anhalt,Yes,0.45780,76,134,0.37313,0.54248
2018,17-29 y.,Saxony-Anhalt,No,0.37288,58,134,0.29070,0.45506
2018,17-29 y.,Thuringa,Yes,0.59969,78,122,0.51238,0.68699
2018,17-29 y.,Thuringa,No,0.27908,44,122,0.19915,0.35900
2018,30-45 y.,Schleswig-Holstein,Yes,0.62268,178,274,0.56518,0.68018
2018,30-45 y.,Schleswig-Holstein,No,0.36160,96,274,0.30461,0.41860
2018,30-45 y.,Hamburg,Yes,0.61469,101,149,0.53629,0.69310
2018,30-45 y.,Hamburg,No,0.36995,48,149,0.29217,0.44773
2018,30-45 y.,Lower Saxony,Yes,0.66502,378,581,0.62661,0.70344
2018,30-45 y.,Lower Saxony,No,0.31008,203,581,0.27244,0.34772
2018,30-45 y.,Bremen,Yes,0.61066,32,32,0.43901,0.78231
2018,30-45 y.,North Rhine-Westphalia,Yes,0.64782,955,1428,0.62303,0.67260
2018,30-45 y.,North Rhine-Westphalia,No,0.33396,473,1428,0.30949,0.35843
2018,30-45 y.,Hesse,Yes,0.62034,282,420,0.57387,0.66681
2018,30-45 y.,Hesse,No,0.35380,138,420,0.30802,0.39959
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61461,222,355,0.56391,0.66531
2018,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.33861,133,355,0.28931,0.38790
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.63071,510,787,0.59697,0.66445
