year,age_gr,quintil_oecd,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.04200,33,373,0.02162,0.06238
2008,17-29 y.,2nd Quintile,As soon as possible,0.07348,46,157,0.03254,0.11443
2008,17-29 y.,2nd Quintile,Next year,0.07173,48,157,0.03123,0.11222
2008,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10136,63,157,0.05400,0.14873
2008,17-29 y.,3rd Quintile,As soon as possible,0.05247,38,206,0.02195,0.08300
2008,17-29 y.,3rd Quintile,Next year,0.04720,45,206,0.01817,0.07624
2008,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.09792,87,206,0.05724,0.13861
2008,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.03539,36,206,0.01010,0.06069
2008,17-29 y.,4th Quintile,Next year,0.04190,32,109,0.00411,0.07970
2008,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09496,77,109,0.03967,0.15025
2008,17-29 y.,5th Quintile,In the next 2 to 5 years,0.11120,101,154,0.06138,0.16102
2008,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.05883,53,154,0.02154,0.09611
2008,30-45 y.,1st Quintile,As soon as possible,0.19821,152,233,0.14691,0.24950
2008,30-45 y.,1st Quintile,Next year,0.05565,42,233,0.02615,0.08514
2008,30-45 y.,1st Quintile,In the next 2 to 5 years,0.04471,39,233,0.01812,0.07131
2008,30-45 y.,2nd Quintile,As soon as possible,0.05752,51,86,0.00802,0.10702
2008,30-45 y.,2nd Quintile,Next year,0.02890,35,86,-0.00671,0.06452
2008,30-45 y.,3rd Quintile,Next year,0.03490,36,36,-0.02590,0.09569
2008,30-45 y.,4th Quintile,Next year,0.03231,42,75,-0.00798,0.07259
2008,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02488,33,75,-0.01061,0.06037
2008,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02637,33,33,-0.02915,0.08188
2008,46-65 y.,1st Quintile,As soon as possible,0.20345,163,163,0.14145,0.26544
2008,46-65 y.,2nd Quintile,As soon as possible,0.08084,61,61,0.01187,0.14982
2008,46-65 y.,3rd Quintile,As soon as possible,0.04286,41,41,-0.01991,0.10563
2009,17-29 y.,1st Quintile,As soon as possible,0.13241,99,297,0.09380,0.17103
2009,17-29 y.,1st Quintile,Next year,0.09361,71,297,0.06043,0.12680
2009,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15123,127,297,0.11042,0.19205
2009,17-29 y.,2nd Quintile,As soon as possible,0.09017,64,167,0.04659,0.13374
2009,17-29 y.,2nd Quintile,Next year,0.05512,43,167,0.02041,0.08984
2009,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10964,60,167,0.06211,0.15718
2009,17-29 y.,3rd Quintile,As soon as possible,0.05059,33,134,0.01334,0.08784
2009,17-29 y.,3rd Quintile,Next year,0.07312,42,134,0.02887,0.11736
2009,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.07351,59,134,0.02916,0.11787
2009,17-29 y.,4th Quintile,Next year,0.05444,39,109,0.01165,0.09724
2009,17-29 y.,4th Quintile,In the next 2 to 5 years,0.07389,70,109,0.02455,0.12322
2009,17-29 y.,5th Quintile,Next year,0.06016,38,155,0.02261,0.09772
2009,17-29 y.,5th Quintile,In the next 2 to 5 years,0.11939,80,155,0.06818,0.17061
2009,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.04975,37,155,0.01541,0.08409
2009,30-45 y.,1st Quintile,As soon as possible,0.18140,124,211,0.12928,0.23352
2009,30-45 y.,1st Quintile,Next year,0.07860,52,211,0.04220,0.11500
2009,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05830,35,211,0.02661,0.08999
2009,30-45 y.,2nd Quintile,As soon as possible,0.05466,52,88,0.00690,0.10243
2009,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03878,36,88,-0.00179,0.07936
2009,30-45 y.,3rd Quintile,As soon as possible,0.04406,35,68,-0.00508,0.09320
2009,30-45 y.,3rd Quintile,Next year,0.02615,33,68,-0.01206,0.06436
2009,30-45 y.,4th Quintile,As soon as possible,0.03732,31,31,-0.03051,0.10514
2009,46-65 y.,1st Quintile,As soon as possible,0.19701,152,152,0.13357,0.26045
2009,46-65 y.,2nd Quintile,As soon as possible,0.08216,54,54,0.00823,0.15609
2009,46-65 y.,3rd Quintile,As soon as possible,0.04168,40,40,-0.02105,0.10440
2009,46-65 y.,4th Quintile,As soon as possible,0.01950,31,31,-0.02998,0.06898
2010,17-29 y.,1st Quintile,As soon as possible,0.14850,93,246,0.10397,0.19302
2010,17-29 y.,1st Quintile,Next year,0.07791,56,246,0.04435,0.11147
2010,17-29 y.,1st Quintile,In the next 2 to 5 years,0.14148,97,246,0.09784,0.18512
2010,17-29 y.,2nd Quintile,As soon as possible,0.08334,38,134,0.03637,0.13032
2010,17-29 y.,2nd Quintile,Next year,0.08210,39,134,0.03545,0.12876
2010,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10598,57,134,0.05367,0.15829
2010,17-29 y.,3rd Quintile,As soon as possible,0.07035,38,136,0.02721,0.11349
2010,17-29 y.,3rd Quintile,Next year,0.05936,39,136,0.01950,0.09923
2010,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.06576,59,136,0.02395,0.10758
2010,17-29 y.,4th Quintile,Next year,0.07729,40,102,0.02521,0.12938
2010,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09611,62,102,0.03863,0.15359
2010,17-29 y.,5th Quintile,In the next 2 to 5 years,0.11316,71,105,0.05227,0.17404
2010,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.05533,34,105,0.01139,0.09927
2010,30-45 y.,1st Quintile,As soon as possible,0.21270,115,190,0.15435,0.27104
2010,30-45 y.,1st Quintile,Next year,0.07110,42,190,0.03446,0.10774
2010,30-45 y.,1st Quintile,In the next 2 to 5 years,0.04130,33,190,0.01293,0.06967
2010,30-45 y.,2nd Quintile,As soon as possible,0.08939,51,122,0.03856,0.14023
2010,30-45 y.,2nd Quintile,Next year,0.03693,35,122,0.00333,0.07054
2010,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.02312,36,122,-0.00366,0.04990
2010,46-65 y.,1st Quintile,As soon as possible,0.20302,149,149,0.13821,0.26782
2010,46-65 y.,2nd Quintile,As soon as possible,0.05516,44,44,-0.01308,0.12339
2010,46-65 y.,3rd Quintile,As soon as possible,0.03442,32,32,-0.02976,0.09861
2011,17-29 y.,1st Quintile,As soon as possible,0.14923,169,560,0.11969,0.17877
2011,17-29 y.,1st Quintile,Next year,0.08123,158,560,0.05858,0.10388
2011,17-29 y.,1st Quintile,In the next 2 to 5 years,0.14297,187,560,0.11395,0.17199
2011,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03204,46,560,0.01744,0.04664
2011,17-29 y.,2nd Quintile,As soon as possible,0.05545,58,263,0.02774,0.08317
2011,17-29 y.,2nd Quintile,Next year,0.06660,73,263,0.03641,0.09679
2011,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10743,98,263,0.06993,0.14492
2011,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.02704,34,263,0.00740,0.04669
2011,17-29 y.,3rd Quintile,Next year,0.03143,33,138,0.00221,0.06064
2011,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.10135,73,138,0.05082,0.15189
2011,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.03576,32,138,0.00467,0.06686
2011,17-29 y.,4th Quintile,Next year,0.04357,35,101,0.00356,0.08358
2011,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09601,66,101,0.03827,0.15376
2011,17-29 y.,5th Quintile,In the next 2 to 5 years,0.09668,64,101,0.03876,0.15460
2011,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.02749,37,101,-0.00456,0.05954
2011,30-45 y.,1st Quintile,As soon as possible,0.17884,240,602,0.14820,0.20947
2011,30-45 y.,1st Quintile,Next year,0.07832,165,602,0.05684,0.09980
2011,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05417,142,602,0.03607,0.07227
2011,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02847,55,602,0.01518,0.04177
2011,30-45 y.,2nd Quintile,As soon as possible,0.04773,93,287,0.02302,0.07244
2011,30-45 y.,2nd Quintile,Next year,0.03148,99,287,0.01124,0.05171
2011,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.04147,95,287,0.01837,0.06458
2011,30-45 y.,3rd Quintile,As soon as possible,0.02539,35,205,0.00381,0.04698
2011,30-45 y.,3rd Quintile,Next year,0.03914,78,205,0.01253,0.06575
2011,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04644,92,205,0.01756,0.07531
2011,30-45 y.,4th Quintile,As soon as possible,0.01547,33,158,-0.00383,0.03478
2011,30-45 y.,4th Quintile,Next year,0.02052,61,158,-0.00166,0.04270
2011,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02122,64,158,-0.00132,0.04377
2011,30-45 y.,5th Quintile,Next year,0.01224,45,89,-0.01073,0.03522
2011,30-45 y.,5th Quintile,In the next 2 to 5 years,0.01099,44,89,-0.01079,0.03277
2011,46-65 y.,1st Quintile,As soon as possible,0.17050,191,238,0.12262,0.21838
2011,46-65 y.,1st Quintile,Next year,0.04264,47,238,0.01692,0.06837
2011,46-65 y.,2nd Quintile,As soon as possible,0.05715,56,56,-0.00420,0.11849
2011,46-65 y.,3rd Quintile,As soon as possible,0.03700,40,40,-0.02224,0.09625
2012,17-29 y.,1st Quintile,As soon as possible,0.16285,183,610,0.13353,0.19218
2012,17-29 y.,1st Quintile,Next year,0.09215,150,610,0.06918,0.11512
2012,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15996,214,610,0.13084,0.18907
2012,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03279,63,610,0.01864,0.04693
2012,17-29 y.,2nd Quintile,As soon as possible,0.08290,67,272,0.05007,0.11573
2012,17-29 y.,2nd Quintile,Next year,0.07177,63,272,0.04104,0.10250
2012,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10028,105,272,0.06452,0.13605
2012,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.02672,37,272,0.00752,0.04592
2012,17-29 y.,3rd Quintile,As soon as possible,0.03877,35,189,0.01118,0.06637
2012,17-29 y.,3rd Quintile,Next year,0.03492,38,189,0.00868,0.06116
2012,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.08410,85,189,0.04443,0.12378
2012,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.02815,31,189,0.00451,0.05180
2012,17-29 y.,4th Quintile,Next year,0.05097,41,146,0.01517,0.08676
2012,17-29 y.,4th Quintile,In the next 2 to 5 years,0.08354,63,146,0.03850,0.12858
2012,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.03877,42,146,0.00735,0.07019
2012,17-29 y.,5th Quintile,In the next 2 to 5 years,0.13745,77,117,0.07479,0.20011
2012,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.05832,40,117,0.01567,0.10096
2012,30-45 y.,1st Quintile,As soon as possible,0.16420,288,685,0.13644,0.19196
2012,30-45 y.,1st Quintile,Next year,0.08851,194,685,0.06722,0.10979
2012,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05654,142,685,0.03923,0.07384
2012,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02644,61,685,0.01441,0.03846
2012,30-45 y.,2nd Quintile,As soon as possible,0.06118,85,295,0.03379,0.08858
2012,30-45 y.,2nd Quintile,Next year,0.05158,90,295,0.02630,0.07686
2012,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03252,89,295,0.01225,0.05280
2012,30-45 y.,2nd Quintile,"In the distant future, in more than five years",0.01268,31,295,-0.00011,0.02547
2012,30-45 y.,3rd Quintile,As soon as possible,0.02094,38,189,0.00047,0.04140
2012,30-45 y.,3rd Quintile,Next year,0.05260,88,189,0.02069,0.08451
2012,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.02332,63,189,0.00175,0.04489
2012,30-45 y.,4th Quintile,Next year,0.03082,70,118,-0.00050,0.06214
2012,30-45 y.,4th Quintile,In the next 2 to 5 years,0.01817,48,118,-0.00603,0.04238
2012,30-45 y.,5th Quintile,Next year,0.01754,60,105,-0.00769,0.04277
2012,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02534,45,105,-0.00487,0.05554
2012,46-65 y.,1st Quintile,As soon as possible,0.16468,235,308,0.12319,0.20617
2012,46-65 y.,1st Quintile,Next year,0.05379,73,308,0.02855,0.07902
2012,46-65 y.,2nd Quintile,As soon as possible,0.05476,67,67,-0.00013,0.10965
2012,46-65 y.,3rd Quintile,As soon as possible,0.05046,60,60,-0.00539,0.10632
2012,46-65 y.,5th Quintile,Next year,0.01174,31,31,-0.02681,0.05030
2013,17-29 y.,1st Quintile,As soon as possible,0.10789,139,557,0.08210,0.13367
2013,17-29 y.,1st Quintile,Next year,0.11190,151,557,0.08569,0.13810
2013,17-29 y.,1st Quintile,In the next 2 to 5 years,0.12107,215,557,0.09396,0.14819
2013,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02456,52,557,0.01169,0.03742
2013,17-29 y.,2nd Quintile,As soon as possible,0.08457,58,276,0.05168,0.11746
2013,17-29 y.,2nd Quintile,Next year,0.06429,70,276,0.03530,0.09328
2013,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.09529,103,276,0.06059,0.12999
2013,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.02992,45,276,0.00978,0.05005
2013,17-29 y.,3rd Quintile,As soon as possible,0.05344,36,214,0.02324,0.08365
2013,17-29 y.,3rd Quintile,Next year,0.07384,60,214,0.03872,0.10896
2013,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.09398,80,214,0.05480,0.13317
2013,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.03414,38,214,0.00975,0.05852
2013,17-29 y.,4th Quintile,Next year,0.06183,42,104,0.01531,0.10834
2013,17-29 y.,4th Quintile,In the next 2 to 5 years,0.08581,62,104,0.03172,0.13991
2013,17-29 y.,5th Quintile,Next year,0.05990,42,150,0.02180,0.09801
2013,17-29 y.,5th Quintile,In the next 2 to 5 years,0.12645,77,150,0.07308,0.17981
2013,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.03391,31,150,0.00485,0.06298
2013,30-45 y.,1st Quintile,As soon as possible,0.17057,259,632,0.14122,0.19992
2013,30-45 y.,1st Quintile,Next year,0.09240,174,632,0.06980,0.11500
2013,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06532,152,632,0.04604,0.08460
2013,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.01499,47,632,0.00551,0.02447
2013,30-45 y.,2nd Quintile,As soon as possible,0.05154,85,242,0.02362,0.07945
2013,30-45 y.,2nd Quintile,Next year,0.06065,88,242,0.03051,0.09078
2013,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.02524,69,242,0.00544,0.04504
2013,30-45 y.,3rd Quintile,As soon as possible,0.02626,46,158,0.00125,0.05127
2013,30-45 y.,3rd Quintile,Next year,0.04048,65,158,0.00965,0.07131
2013,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.02282,47,158,-0.00054,0.04618
2013,30-45 y.,4th Quintile,Next year,0.02816,48,95,-0.00528,0.06160
2013,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02548,47,95,-0.00638,0.05733
2013,30-45 y.,5th Quintile,Next year,0.02533,43,80,-0.00932,0.05997
2013,30-45 y.,5th Quintile,In the next 2 to 5 years,0.01777,37,80,-0.01136,0.04691
2013,46-65 y.,1st Quintile,As soon as possible,0.15989,220,325,0.11998,0.19980
2013,46-65 y.,1st Quintile,Next year,0.05660,72,325,0.03144,0.08176
2013,46-65 y.,1st Quintile,In the next 2 to 5 years,0.02404,33,325,0.00736,0.04072
2013,46-65 y.,2nd Quintile,As soon as possible,0.04761,57,57,-0.00816,0.10339
2013,46-65 y.,3rd Quintile,As soon as possible,0.03071,49,81,-0.00710,0.06852
2013,46-65 y.,3rd Quintile,Next year,0.01709,32,81,-0.01131,0.04549
2014,17-29 y.,1st Quintile,As soon as possible,0.11564,201,684,0.09166,0.13963
2014,17-29 y.,1st Quintile,Next year,0.09414,165,684,0.07224,0.11604
2014,17-29 y.,1st Quintile,In the next 2 to 5 years,0.13485,242,684,0.10923,0.16047
2014,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03918,76,684,0.02463,0.05373
2014,17-29 y.,2nd Quintile,As soon as possible,0.05436,60,304,0.02883,0.07989
2014,17-29 y.,2nd Quintile,Next year,0.04884,75,304,0.02457,0.07311
2014,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12131,130,304,0.08454,0.15807
2014,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.02660,39,304,0.00848,0.04471
2014,17-29 y.,3rd Quintile,As soon as possible,0.05789,56,209,0.02615,0.08962
2014,17-29 y.,3rd Quintile,Next year,0.04967,54,209,0.02015,0.07920
2014,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11023,99,209,0.06767,0.15279
2014,17-29 y.,4th Quintile,As soon as possible,0.05114,38,194,0.02006,0.08221
2014,17-29 y.,4th Quintile,Next year,0.04528,41,194,0.01594,0.07461
2014,17-29 y.,4th Quintile,In the next 2 to 5 years,0.07472,75,194,0.03762,0.11181
2014,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.02345,40,194,0.00210,0.04480
2014,17-29 y.,5th Quintile,Next year,0.06479,37,138,0.02357,0.10601
2014,17-29 y.,5th Quintile,In the next 2 to 5 years,0.08166,61,138,0.03580,0.12751
2014,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.04398,40,138,0.00965,0.07832
2014,30-45 y.,1st Quintile,As soon as possible,0.19252,302,713,0.16356,0.22148
2014,30-45 y.,1st Quintile,Next year,0.09988,192,713,0.07786,0.12191
2014,30-45 y.,1st Quintile,In the next 2 to 5 years,0.07047,163,713,0.05167,0.08926
2014,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02451,56,713,0.01315,0.03587
2014,30-45 y.,2nd Quintile,As soon as possible,0.07101,101,284,0.04109,0.10094
2014,30-45 y.,2nd Quintile,Next year,0.06716,94,284,0.03800,0.09632
2014,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.04227,89,284,0.01883,0.06572
2014,30-45 y.,3rd Quintile,As soon as possible,0.03274,49,170,0.00591,0.05957
2014,30-45 y.,3rd Quintile,Next year,0.04032,76,170,0.01066,0.06998
2014,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.02190,45,170,-0.00017,0.04397
2014,30-45 y.,4th Quintile,As soon as possible,0.02916,38,145,0.00168,0.05665
2014,30-45 y.,4th Quintile,Next year,0.02880,56,145,0.00148,0.05612
2014,30-45 y.,4th Quintile,In the next 2 to 5 years,0.01976,51,145,-0.00297,0.04249
2014,30-45 y.,5th Quintile,Next year,0.02373,50,50,-0.01889,0.06634
2014,46-65 y.,1st Quintile,As soon as possible,0.15068,252,329,0.11197,0.18940
2014,46-65 y.,1st Quintile,Next year,0.04912,77,329,0.02573,0.07251
2014,46-65 y.,2nd Quintile,As soon as possible,0.06181,71,112,0.01701,0.10660
2014,46-65 y.,2nd Quintile,Next year,0.03272,41,112,-0.00037,0.06582
2014,46-65 y.,3rd Quintile,As soon as possible,0.02136,47,47,-0.02042,0.06314
2014,46-65 y.,4th Quintile,As soon as possible,0.01730,32,32,-0.02860,0.06320
2015,17-29 y.,1st Quintile,As soon as possible,0.13466,159,596,0.10723,0.16209
2015,17-29 y.,1st Quintile,Next year,0.09822,136,596,0.07431,0.12214
2015,17-29 y.,1st Quintile,In the next 2 to 5 years,0.14356,246,596,0.11538,0.17173
2015,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02373,55,596,0.01150,0.03597
2015,17-29 y.,2nd Quintile,As soon as possible,0.06206,68,265,0.03296,0.09117
2015,17-29 y.,2nd Quintile,Next year,0.05645,68,265,0.02861,0.08429
2015,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.11718,129,265,0.07838,0.15598
2015,17-29 y.,3rd Quintile,As soon as possible,0.04347,35,181,0.01368,0.07326
2015,17-29 y.,3rd Quintile,Next year,0.05068,49,181,0.01864,0.08273
2015,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.09469,97,181,0.05192,0.13747
2015,17-29 y.,4th Quintile,Next year,0.03601,32,107,0.00054,0.07148
2015,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09023,75,107,0.03568,0.14477
2015,17-29 y.,5th Quintile,Next year,0.07819,35,113,0.02847,0.12791
2015,17-29 y.,5th Quintile,In the next 2 to 5 years,0.12474,78,113,0.06355,0.18594
2015,30-45 y.,1st Quintile,As soon as possible,0.16990,230,601,0.13985,0.19995
2015,30-45 y.,1st Quintile,Next year,0.09038,147,601,0.06743,0.11332
2015,30-45 y.,1st Quintile,In the next 2 to 5 years,0.07243,156,601,0.05169,0.09317
2015,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.03214,68,601,0.01803,0.04626
2015,30-45 y.,2nd Quintile,As soon as possible,0.05436,80,222,0.02446,0.08425
2015,30-45 y.,2nd Quintile,Next year,0.04240,71,222,0.01583,0.06897
2015,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03794,71,222,0.01275,0.06313
2015,30-45 y.,3rd Quintile,As soon as possible,0.03839,43,175,0.00984,0.06694
2015,30-45 y.,3rd Quintile,Next year,0.04050,69,175,0.01121,0.06979
2015,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.03946,63,175,0.01053,0.06838
2015,30-45 y.,4th Quintile,Next year,0.03762,54,85,-0.00307,0.07831
2015,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02075,31,85,-0.00973,0.05124
2015,30-45 y.,5th Quintile,In the next 2 to 5 years,0.01942,34,34,-0.02766,0.06651
2015,46-65 y.,1st Quintile,As soon as possible,0.14967,209,334,0.11135,0.18799
2015,46-65 y.,1st Quintile,Next year,0.03792,75,334,0.01741,0.05844
2015,46-65 y.,1st Quintile,In the next 2 to 5 years,0.02958,50,334,0.01138,0.04777
2015,46-65 y.,2nd Quintile,As soon as possible,0.04673,61,101,0.00536,0.08810
2015,46-65 y.,2nd Quintile,Next year,0.02861,40,101,-0.00406,0.06129
2015,46-65 y.,3rd Quintile,As soon as possible,0.01699,34,34,-0.02710,0.06109
2016,17-29 y.,1st Quintile,As soon as possible,0.12245,162,618,0.09659,0.14832
2016,17-29 y.,1st Quintile,Next year,0.10445,154,618,0.08032,0.12858
2016,17-29 y.,1st Quintile,In the next 2 to 5 years,0.17681,254,618,0.14670,0.20691
2016,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.04291,48,618,0.02692,0.05890
2016,17-29 y.,2nd Quintile,As soon as possible,0.07558,54,242,0.04221,0.10896
2016,17-29 y.,2nd Quintile,Next year,0.06307,68,242,0.03238,0.09377
2016,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.11723,120,242,0.07662,0.15785
2016,17-29 y.,3rd Quintile,As soon as possible,0.04896,37,172,0.01662,0.08130
2016,17-29 y.,3rd Quintile,Next year,0.06215,48,172,0.02596,0.09833
2016,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.10374,87,172,0.05804,0.14945
2016,17-29 y.,4th Quintile,Next year,0.05034,40,148,0.01500,0.08569
2016,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09137,73,148,0.04479,0.13795
2016,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.03570,35,148,0.00570,0.06569
2016,17-29 y.,5th Quintile,Next year,0.05969,34,111,0.01541,0.10396
2016,17-29 y.,5th Quintile,In the next 2 to 5 years,0.14388,77,111,0.07829,0.20947
2016,30-45 y.,1st Quintile,As soon as possible,0.14684,226,587,0.11818,0.17550
2016,30-45 y.,1st Quintile,Next year,0.10338,153,587,0.07873,0.12803
2016,30-45 y.,1st Quintile,In the next 2 to 5 years,0.07395,149,587,0.05276,0.09514
2016,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02667,59,587,0.01362,0.03972
2016,30-45 y.,2nd Quintile,As soon as possible,0.06287,87,249,0.03266,0.09308
2016,30-45 y.,2nd Quintile,Next year,0.05415,89,249,0.02598,0.08232
2016,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.04390,73,249,0.01840,0.06940
2016,30-45 y.,3rd Quintile,As soon as possible,0.01987,45,137,-0.00358,0.04332
2016,30-45 y.,3rd Quintile,Next year,0.04807,59,137,0.01212,0.08403
2016,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.01656,33,137,-0.00489,0.03802
2016,30-45 y.,4th Quintile,Next year,0.04062,48,48,-0.01582,0.09706
2016,30-45 y.,5th Quintile,Next year,0.02495,45,45,-0.02114,0.07104
2016,46-65 y.,1st Quintile,As soon as possible,0.14535,205,324,0.10691,0.18379
2016,46-65 y.,1st Quintile,Next year,0.05358,86,324,0.02902,0.07813
2016,46-65 y.,1st Quintile,In the next 2 to 5 years,0.03167,33,324,0.01257,0.05076
2016,46-65 y.,2nd Quintile,As soon as possible,0.03457,52,52,-0.01557,0.08470
2017,17-29 y.,1st Quintile,As soon as possible,0.11330,244,864,0.09215,0.13444
2017,17-29 y.,1st Quintile,Next year,0.10795,224,864,0.08725,0.12865
2017,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15317,322,864,0.12914,0.17720
2017,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02701,74,864,0.01620,0.03783
2017,17-29 y.,2nd Quintile,As soon as possible,0.08264,69,255,0.04878,0.11650
2017,17-29 y.,2nd Quintile,Next year,0.07511,89,255,0.04270,0.10753
2017,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.08954,97,255,0.05443,0.12465
2017,17-29 y.,3rd Quintile,As soon as possible,0.02465,31,171,0.00134,0.04796
2017,17-29 y.,3rd Quintile,Next year,0.10619,58,171,0.05988,0.15250
2017,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.07764,82,171,0.03741,0.11787
2017,17-29 y.,4th Quintile,Next year,0.04462,32,137,0.00992,0.07932
2017,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10703,74,137,0.05507,0.15899
2017,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.04080,31,137,0.00755,0.07405
2017,17-29 y.,5th Quintile,In the next 2 to 5 years,0.10038,61,61,0.02434,0.17642
2017,30-45 y.,1st Quintile,As soon as possible,0.19038,452,1132,0.16750,0.21326
2017,30-45 y.,1st Quintile,Next year,0.08671,323,1132,0.07031,0.10311
2017,30-45 y.,1st Quintile,In the next 2 to 5 years,0.07937,287,1132,0.06362,0.09513
2017,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.01970,70,1132,0.01160,0.02779
2017,30-45 y.,2nd Quintile,As soon as possible,0.04252,81,230,0.01639,0.06865
2017,30-45 y.,2nd Quintile,Next year,0.04115,76,230,0.01543,0.06688
2017,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.02559,73,230,0.00514,0.04604
2017,30-45 y.,3rd Quintile,As soon as possible,0.02460,35,114,-0.00396,0.05316
2017,30-45 y.,3rd Quintile,Next year,0.03055,46,114,-0.00118,0.06228
2017,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.02319,33,114,-0.00456,0.05094
2017,30-45 y.,4th Quintile,Next year,0.03189,41,72,-0.00898,0.07276
2017,30-45 y.,4th Quintile,In the next 2 to 5 years,0.01698,31,72,-0.01307,0.04704
2017,30-45 y.,5th Quintile,Next year,0.03904,35,35,-0.02607,0.10415
2017,46-65 y.,1st Quintile,As soon as possible,0.10919,238,429,0.07965,0.13874
2017,46-65 y.,1st Quintile,Next year,0.06443,122,429,0.04117,0.08769
