year,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,2nd Quintile,"Dropout, No School Degree",0.01171,60,3747,0.00826,0.01515
2004,2nd Quintile,No School Degree Yet,0.02088,117,3747,0.01630,0.02546
2004,3rd Quintile,Secondary School Degree,0.37776,1647,3879,0.36250,0.39302
2004,3rd Quintile,Intermediate School Degree,0.24675,1279,3879,0.23318,0.26032
2004,3rd Quintile,Technical School Degree,0.02796,130,3879,0.02277,0.03315
2004,3rd Quintile,Upper Secondary Degree,0.08951,466,3879,0.08053,0.09850
2004,3rd Quintile,Other Degree,0.04278,191,3879,0.03641,0.04915
2004,3rd Quintile,"Dropout, No School Degree",0.01028,45,3879,0.00711,0.01346
2004,3rd Quintile,No School Degree Yet,0.02042,121,3879,0.01597,0.02487
2004,4th Quintile,Secondary School Degree,0.33431,1472,4274,0.32016,0.34845
2004,4th Quintile,Intermediate School Degree,0.27380,1476,4274,0.26043,0.28718
2004,4th Quintile,Technical School Degree,0.04683,240,4274,0.04049,0.05316
2004,4th Quintile,Upper Secondary Degree,0.13429,809,4274,0.12407,0.14452
2004,4th Quintile,Other Degree,0.03454,160,4274,0.02907,0.04002
2004,4th Quintile,No School Degree Yet,0.01509,117,4274,0.01144,0.01875
2004,5th Quintile,Secondary School Degree,0.21854,1196,6134,0.20819,0.22888
2004,5th Quintile,Intermediate School Degree,0.26104,1735,6134,0.25005,0.27203
2004,5th Quintile,Technical School Degree,0.07828,501,6134,0.07156,0.08500
2004,5th Quintile,Upper Secondary Degree,0.29707,2365,6134,0.28564,0.30851
2004,5th Quintile,Other Degree,0.02308,163,6134,0.01932,0.02684
2004,5th Quintile,No School Degree Yet,0.01502,174,6134,0.01198,0.01806
2005,1st Quintile,Secondary School Degree,0.34647,1286,3048,0.32958,0.36337
2005,1st Quintile,Intermediate School Degree,0.16823,757,3048,0.15495,0.18151
2005,1st Quintile,Technical School Degree,0.02277,91,3048,0.01747,0.02807
2005,1st Quintile,Upper Secondary Degree,0.07512,331,3048,0.06576,0.08448
2005,1st Quintile,Other Degree,0.09560,340,3048,0.08516,0.10605
2005,1st Quintile,"Dropout, No School Degree",0.03274,116,3048,0.02642,0.03906
2005,1st Quintile,No School Degree Yet,0.02760,127,3048,0.02178,0.03341
2005,2nd Quintile,Secondary School Degree,0.41063,1755,3601,0.39456,0.42670
2005,2nd Quintile,Intermediate School Degree,0.19048,953,3601,0.17766,0.20331
2005,2nd Quintile,Technical School Degree,0.02228,88,3601,0.01746,0.02710
2005,2nd Quintile,Upper Secondary Degree,0.06891,331,3601,0.06063,0.07718
2005,2nd Quintile,Other Degree,0.06926,280,3601,0.06096,0.07755
2005,2nd Quintile,"Dropout, No School Degree",0.01341,56,3601,0.00965,0.01717
2005,2nd Quintile,No School Degree Yet,0.02764,138,3601,0.02229,0.03300
2005,3rd Quintile,Secondary School Degree,0.36215,1509,3674,0.34660,0.37769
2005,3rd Quintile,Intermediate School Degree,0.25727,1230,3674,0.24313,0.27140
2005,3rd Quintile,Technical School Degree,0.03068,137,3674,0.02510,0.03626
2005,3rd Quintile,Upper Secondary Degree,0.09752,493,3674,0.08793,0.10712
2005,3rd Quintile,Other Degree,0.04067,185,3674,0.03429,0.04706
2005,3rd Quintile,"Dropout, No School Degree",0.00919,34,3674,0.00610,0.01228
2005,3rd Quintile,No School Degree Yet,0.01564,86,3674,0.01163,0.01966
2005,4th Quintile,Secondary School Degree,0.32373,1422,4107,0.30942,0.33805
2005,4th Quintile,Intermediate School Degree,0.27919,1429,4107,0.26547,0.29291
2005,4th Quintile,Technical School Degree,0.04478,221,4107,0.03845,0.05111
2005,4th Quintile,Upper Secondary Degree,0.13765,755,4107,0.12711,0.14819
2005,4th Quintile,Other Degree,0.03284,156,4107,0.02739,0.03829
2005,4th Quintile,No School Degree Yet,0.01811,124,4107,0.01403,0.02218
2005,5th Quintile,Secondary School Degree,0.21187,1097,5820,0.20137,0.22237
2005,5th Quintile,Intermediate School Degree,0.26009,1649,5820,0.24882,0.27137
2005,5th Quintile,Technical School Degree,0.07871,481,5820,0.07180,0.08563
2005,5th Quintile,Upper Secondary Degree,0.29693,2249,5820,0.28519,0.30867
2005,5th Quintile,Other Degree,0.02636,165,5820,0.02224,0.03048
2005,5th Quintile,No School Degree Yet,0.01706,179,5820,0.01373,0.02039
2006,1st Quintile,Secondary School Degree,0.34029,1226,2903,0.32305,0.35753
2006,1st Quintile,Intermediate School Degree,0.17350,728,2903,0.15972,0.18727
2006,1st Quintile,Technical School Degree,0.02335,80,2903,0.01785,0.02884
2006,1st Quintile,Upper Secondary Degree,0.07836,327,2903,0.06858,0.08814
2006,1st Quintile,Other Degree,0.09899,324,2903,0.08812,0.10985
2006,1st Quintile,"Dropout, No School Degree",0.03693,110,2903,0.03007,0.04379
2006,1st Quintile,No School Degree Yet,0.02413,108,2903,0.01855,0.02972
2006,2nd Quintile,Secondary School Degree,0.42049,1610,3275,0.40358,0.43740
2006,2nd Quintile,Intermediate School Degree,0.19156,890,3275,0.17808,0.20504
2006,2nd Quintile,Technical School Degree,0.02378,98,3275,0.01856,0.02900
2006,2nd Quintile,Upper Secondary Degree,0.06623,306,3275,0.05771,0.07474
2006,2nd Quintile,Other Degree,0.05947,226,3275,0.05137,0.06757
2006,2nd Quintile,"Dropout, No School Degree",0.00966,43,3275,0.00631,0.01301
2006,2nd Quintile,No School Degree Yet,0.02188,102,3275,0.01687,0.02689
2006,3rd Quintile,Secondary School Degree,0.34212,1473,3595,0.32661,0.35763
2006,3rd Quintile,Intermediate School Degree,0.25888,1216,3595,0.24456,0.27320
2006,3rd Quintile,Technical School Degree,0.03369,143,3595,0.02780,0.03959
2006,3rd Quintile,Upper Secondary Degree,0.09831,472,3595,0.08858,0.10804
2006,3rd Quintile,Other Degree,0.05207,197,3595,0.04481,0.05933
2006,3rd Quintile,No School Degree Yet,0.01600,94,3595,0.01190,0.02010
2006,4th Quintile,Secondary School Degree,0.31049,1298,3904,0.29598,0.32501
2006,4th Quintile,Intermediate School Degree,0.27924,1358,3904,0.26517,0.29332
2006,4th Quintile,Technical School Degree,0.04893,224,3904,0.04217,0.05570
2006,4th Quintile,Upper Secondary Degree,0.14863,771,3904,0.13747,0.15979
2006,4th Quintile,Other Degree,0.02800,119,3904,0.02282,0.03317
2006,4th Quintile,No School Degree Yet,0.01879,134,3904,0.01453,0.02305
2006,5th Quintile,Secondary School Degree,0.20389,1017,5477,0.19322,0.21456
2006,5th Quintile,Intermediate School Degree,0.26337,1559,5477,0.25171,0.27504
2006,5th Quintile,Technical School Degree,0.07390,447,5477,0.06697,0.08083
2006,5th Quintile,Upper Secondary Degree,0.30840,2147,5477,0.29617,0.32063
2006,5th Quintile,Other Degree,0.02828,158,5477,0.02389,0.03267
2006,5th Quintile,No School Degree Yet,0.01627,149,5477,0.01292,0.01962
2007,1st Quintile,Secondary School Degree,0.35126,1358,3121,0.33451,0.36801
2007,1st Quintile,Intermediate School Degree,0.17614,757,3121,0.16278,0.18951
2007,1st Quintile,Technical School Degree,0.02669,94,3121,0.02104,0.03235
2007,1st Quintile,Upper Secondary Degree,0.08522,362,3121,0.07542,0.09502
2007,1st Quintile,Other Degree,0.09661,334,3121,0.08625,0.10698
2007,1st Quintile,"Dropout, No School Degree",0.02944,103,3121,0.02351,0.03537
2007,1st Quintile,No School Degree Yet,0.02774,113,3121,0.02198,0.03350
2007,2nd Quintile,Secondary School Degree,0.37363,1644,3541,0.35769,0.38956
2007,2nd Quintile,Intermediate School Degree,0.20806,1028,3541,0.19469,0.22143
2007,2nd Quintile,Technical School Degree,0.02580,109,3541,0.02058,0.03102
2007,2nd Quintile,Upper Secondary Degree,0.06665,333,3541,0.05844,0.07487
2007,2nd Quintile,Other Degree,0.07300,259,3541,0.06443,0.08157
2007,2nd Quintile,"Dropout, No School Degree",0.01405,50,3541,0.01017,0.01793
2007,2nd Quintile,No School Degree Yet,0.02610,118,3541,0.02085,0.03135
2007,3rd Quintile,Secondary School Degree,0.34440,1528,3824,0.32934,0.35946
2007,3rd Quintile,Intermediate School Degree,0.25735,1270,3824,0.24349,0.27120
2007,3rd Quintile,Technical School Degree,0.03432,162,3824,0.02855,0.04009
2007,3rd Quintile,Upper Secondary Degree,0.10823,530,3824,0.09838,0.11808
2007,3rd Quintile,Other Degree,0.04321,180,3824,0.03676,0.04965
2007,3rd Quintile,"Dropout, No School Degree",0.01022,32,3824,0.00703,0.01341
2007,3rd Quintile,No School Degree Yet,0.02235,122,3824,0.01767,0.02704
2007,4th Quintile,Secondary School Degree,0.30576,1397,4278,0.29195,0.31957
2007,4th Quintile,Intermediate School Degree,0.27186,1459,4278,0.25853,0.28520
2007,4th Quintile,Technical School Degree,0.04901,255,4278,0.04254,0.05548
2007,4th Quintile,Upper Secondary Degree,0.16092,883,4278,0.14991,0.17193
2007,4th Quintile,Other Degree,0.03516,153,4278,0.02964,0.04068
2007,4th Quintile,No School Degree Yet,0.01696,131,4278,0.01309,0.02083
2007,5th Quintile,Secondary School Degree,0.19448,1006,5561,0.18407,0.20488
2007,5th Quintile,Intermediate School Degree,0.25471,1569,5561,0.24326,0.26616
2007,5th Quintile,Technical School Degree,0.07712,439,5561,0.07010,0.08413
2007,5th Quintile,Upper Secondary Degree,0.32478,2258,5561,0.31247,0.33709
2007,5th Quintile,Other Degree,0.02384,144,5561,0.01983,0.02785
2007,5th Quintile,No School Degree Yet,0.01459,145,5561,0.01144,0.01774
2008,1st Quintile,Secondary School Degree,0.34066,1288,2940,0.32352,0.35779
2008,1st Quintile,Intermediate School Degree,0.17082,711,2940,0.15721,0.18443
2008,1st Quintile,Technical School Degree,0.02726,86,2940,0.02137,0.03315
2008,1st Quintile,Upper Secondary Degree,0.08797,336,2940,0.07773,0.09821
2008,1st Quintile,Other Degree,0.09760,314,2940,0.08687,0.10833
2008,1st Quintile,"Dropout, No School Degree",0.03006,95,2940,0.02388,0.03623
2008,1st Quintile,No School Degree Yet,0.02782,110,2940,0.02187,0.03376
2008,2nd Quintile,Secondary School Degree,0.38189,1575,3323,0.36537,0.39841
2008,2nd Quintile,Intermediate School Degree,0.21709,978,3323,0.20307,0.23111
2008,2nd Quintile,Technical School Degree,0.02960,118,3323,0.02384,0.03537
2008,2nd Quintile,Upper Secondary Degree,0.07506,317,3323,0.06610,0.08402
2008,2nd Quintile,Other Degree,0.06455,196,3323,0.05619,0.07290
2008,2nd Quintile,"Dropout, No School Degree",0.01215,39,3323,0.00842,0.01587
2008,2nd Quintile,No School Degree Yet,0.02211,100,3323,0.01711,0.02712
2008,3rd Quintile,Secondary School Degree,0.34427,1416,3702,0.32897,0.35958
2008,3rd Quintile,Intermediate School Degree,0.25660,1288,3702,0.24253,0.27067
2008,3rd Quintile,Technical School Degree,0.03802,158,3702,0.03186,0.04418
2008,3rd Quintile,Upper Secondary Degree,0.10409,530,3702,0.09425,0.11393
2008,3rd Quintile,Other Degree,0.05089,195,3702,0.04381,0.05797
2008,3rd Quintile,No School Degree Yet,0.02090,115,3702,0.01629,0.02550
2008,4th Quintile,Secondary School Degree,0.30525,1300,3871,0.29074,0.31976
2008,4th Quintile,Intermediate School Degree,0.27646,1302,3871,0.26237,0.29055
2008,4th Quintile,Technical School Degree,0.04935,227,3871,0.04252,0.05617
2008,4th Quintile,Upper Secondary Degree,0.16662,818,3871,0.15488,0.17836
2008,4th Quintile,Other Degree,0.02574,119,3871,0.02075,0.03073
2008,4th Quintile,No School Degree Yet,0.01778,105,3871,0.01361,0.02194
2008,5th Quintile,Secondary School Degree,0.18101,894,5171,0.17051,0.19150
2008,5th Quintile,Intermediate School Degree,0.26330,1489,5171,0.25130,0.27531
2008,5th Quintile,Technical School Degree,0.07680,429,5171,0.06954,0.08405
2008,5th Quintile,Upper Secondary Degree,0.32458,2107,5171,0.31181,0.33734
2008,5th Quintile,Other Degree,0.02247,122,5171,0.01843,0.02651
2008,5th Quintile,No School Degree Yet,0.01601,130,5171,0.01259,0.01943
2009,1st Quintile,Secondary School Degree,0.35075,1244,2780,0.33301,0.36850
2009,1st Quintile,Intermediate School Degree,0.18078,685,2780,0.16647,0.19509
2009,1st Quintile,Technical School Degree,0.02466,84,2780,0.01889,0.03042
2009,1st Quintile,Upper Secondary Degree,0.08209,312,2780,0.07188,0.09229
2009,1st Quintile,Other Degree,0.09136,274,2780,0.08065,0.10207
2009,1st Quintile,"Dropout, No School Degree",0.02778,91,2780,0.02167,0.03389
2009,1st Quintile,No School Degree Yet,0.02885,90,2780,0.02262,0.03507
2009,2nd Quintile,Secondary School Degree,0.37016,1493,3129,0.35324,0.38709
2009,2nd Quintile,Intermediate School Degree,0.21726,911,3129,0.20281,0.23171
2009,2nd Quintile,Technical School Degree,0.02716,97,3129,0.02146,0.03286
2009,2nd Quintile,Upper Secondary Degree,0.07748,319,3129,0.06812,0.08685
2009,2nd Quintile,Other Degree,0.06153,171,3129,0.05310,0.06995
2009,2nd Quintile,"Dropout, No School Degree",0.01814,45,3129,0.01346,0.02281
2009,2nd Quintile,No School Degree Yet,0.02191,93,3129,0.01678,0.02704
2009,3rd Quintile,Secondary School Degree,0.33588,1275,3385,0.31996,0.35179
2009,3rd Quintile,Intermediate School Degree,0.26480,1189,3385,0.24994,0.27967
2009,3rd Quintile,Technical School Degree,0.04604,165,3385,0.03898,0.05310
2009,3rd Quintile,Upper Secondary Degree,0.11379,508,3385,0.10309,0.12449
2009,3rd Quintile,Other Degree,0.04445,147,3385,0.03751,0.05139
2009,3rd Quintile,No School Degree Yet,0.02108,101,3385,0.01624,0.02592
2009,4th Quintile,Secondary School Degree,0.28779,1148,3664,0.27313,0.30245
2009,4th Quintile,Intermediate School Degree,0.27304,1284,3664,0.25861,0.28747
2009,4th Quintile,Technical School Degree,0.05662,222,3664,0.04914,0.06411
2009,4th Quintile,Upper Secondary Degree,0.18137,799,3664,0.16889,0.19385
2009,4th Quintile,Other Degree,0.02096,103,3664,0.01632,0.02560
2009,4th Quintile,No School Degree Yet,0.01822,108,3664,0.01389,0.02255
2009,5th Quintile,Secondary School Degree,0.16418,782,4743,0.15364,0.17473
2009,5th Quintile,Intermediate School Degree,0.26411,1361,4743,0.25156,0.27666
2009,5th Quintile,Technical School Degree,0.08105,396,4743,0.07329,0.08882
2009,5th Quintile,Upper Secondary Degree,0.33610,1977,4743,0.32265,0.34954
2009,5th Quintile,Other Degree,0.02504,113,4743,0.02059,0.02949
2009,5th Quintile,No School Degree Yet,0.01511,114,4743,0.01164,0.01858
2010,1st Quintile,Secondary School Degree,0.41211,1159,2550,0.39300,0.43121
2010,1st Quintile,Intermediate School Degree,0.17218,626,2550,0.15752,0.18683
2010,1st Quintile,Technical School Degree,0.03038,75,2550,0.02372,0.03705
2010,1st Quintile,Upper Secondary Degree,0.10277,294,2550,0.09098,0.11456
2010,1st Quintile,Other Degree,0.11249,247,2550,0.10023,0.12476
2010,1st Quintile,"Dropout, No School Degree",0.02887,81,2550,0.02237,0.03537
2010,1st Quintile,No School Degree Yet,0.01466,68,2550,0.01000,0.01933
2010,2nd Quintile,Secondary School Degree,0.42838,1390,2922,0.41043,0.44633
2010,2nd Quintile,Intermediate School Degree,0.24186,884,2922,0.22633,0.25738
2010,2nd Quintile,Technical School Degree,0.03238,100,2922,0.02596,0.03879
2010,2nd Quintile,Upper Secondary Degree,0.08237,322,2922,0.07240,0.09234
2010,2nd Quintile,Other Degree,0.06045,155,2922,0.05181,0.06910
2010,2nd Quintile,No School Degree Yet,0.01761,71,2922,0.01284,0.02238
2010,3rd Quintile,Secondary School Degree,0.35369,1157,3104,0.33687,0.37052
2010,3rd Quintile,Intermediate School Degree,0.28306,1097,3104,0.26721,0.29892
2010,3rd Quintile,Technical School Degree,0.05081,160,3104,0.04308,0.05854
2010,3rd Quintile,Upper Secondary Degree,0.11267,482,3104,0.10155,0.12380
2010,3rd Quintile,Other Degree,0.04318,110,3104,0.03603,0.05034
2010,3rd Quintile,No School Degree Yet,0.02154,98,3104,0.01643,0.02664
2010,4th Quintile,Secondary School Degree,0.28809,999,3366,0.27279,0.30339
2010,4th Quintile,Intermediate School Degree,0.29015,1199,3366,0.27482,0.30549
2010,4th Quintile,Technical School Degree,0.05665,221,3366,0.04884,0.06446
2010,4th Quintile,Upper Secondary Degree,0.18395,763,3366,0.17086,0.19704
2010,4th Quintile,Other Degree,0.03775,99,3366,0.03131,0.04419
2010,4th Quintile,No School Degree Yet,0.01923,85,3366,0.01459,0.02387
2010,5th Quintile,Secondary School Degree,0.16471,656,4340,0.15368,0.17575
2010,5th Quintile,Intermediate School Degree,0.27186,1243,4340,0.25862,0.28510
2010,5th Quintile,Technical School Degree,0.08287,364,4340,0.07467,0.09108
2010,5th Quintile,Upper Secondary Degree,0.34868,1866,4340,0.33450,0.36286
2010,5th Quintile,Other Degree,0.02582,109,4340,0.02110,0.03054
2010,5th Quintile,No School Degree Yet,0.01300,102,4340,0.00963,0.01637
2011,1st Quintile,Secondary School Degree,0.35095,1675,4397,0.33684,0.36506
2011,1st Quintile,Intermediate School Degree,0.17381,1220,4397,0.16261,0.18501
2011,1st Quintile,Technical School Degree,0.02548,145,4397,0.02083,0.03014
2011,1st Quintile,Upper Secondary Degree,0.08330,450,4397,0.07514,0.09147
2011,1st Quintile,Other Degree,0.10364,564,4397,0.09463,0.11265
2011,1st Quintile,"Dropout, No School Degree",0.02632,171,4397,0.02159,0.03105
2011,1st Quintile,No School Degree Yet,0.01613,172,4397,0.01241,0.01986
2011,2nd Quintile,Secondary School Degree,0.36043,1646,4367,0.34618,0.37467
2011,2nd Quintile,Intermediate School Degree,0.22988,1477,4367,0.21740,0.24236
2011,2nd Quintile,Technical School Degree,0.03252,200,4367,0.02726,0.03778
2011,2nd Quintile,Upper Secondary Degree,0.08639,539,4367,0.07806,0.09472
2011,2nd Quintile,Other Degree,0.06411,299,4367,0.05684,0.07137
2011,2nd Quintile,"Dropout, No School Degree",0.01598,70,4367,0.01226,0.01970
2011,2nd Quintile,No School Degree Yet,0.02093,136,4367,0.01669,0.02518
2011,3rd Quintile,Secondary School Degree,0.30811,1241,4010,0.29382,0.32241
2011,3rd Quintile,Intermediate School Degree,0.27825,1466,4010,0.26438,0.29212
2011,3rd Quintile,Technical School Degree,0.05076,243,4010,0.04396,0.05755
2011,3rd Quintile,Upper Secondary Degree,0.11877,771,4010,0.10876,0.12879
2011,3rd Quintile,Other Degree,0.04493,180,4010,0.03851,0.05134
2011,3rd Quintile,No School Degree Yet,0.01486,109,4010,0.01112,0.01861
2011,4th Quintile,Secondary School Degree,0.25944,985,3964,0.24579,0.27308
2011,4th Quintile,Intermediate School Degree,0.26988,1367,3964,0.25606,0.28370
2011,4th Quintile,Technical School Degree,0.05421,269,3964,0.04716,0.06126
2011,4th Quintile,Upper Secondary Degree,0.19162,1072,3964,0.17936,0.20387
2011,4th Quintile,Other Degree,0.03580,146,3964,0.03001,0.04158
2011,4th Quintile,No School Degree Yet,0.02284,125,3964,0.01819,0.02749
2011,5th Quintile,Secondary School Degree,0.15074,646,4731,0.14055,0.16094
2011,5th Quintile,Intermediate School Degree,0.25274,1272,4731,0.24036,0.26513
2011,5th Quintile,Technical School Degree,0.07454,391,4731,0.06705,0.08202
2011,5th Quintile,Upper Secondary Degree,0.35475,2181,4731,0.34111,0.36838
2011,5th Quintile,Other Degree,0.02895,137,4731,0.02417,0.03372
2011,5th Quintile,No School Degree Yet,0.01234,104,4731,0.00920,0.01549
2012,1st Quintile,Secondary School Degree,0.32289,2004,5334,0.31034,0.33544
2012,1st Quintile,Intermediate School Degree,0.18056,1477,5334,0.17024,0.19089
2012,1st Quintile,Technical School Degree,0.01856,180,5334,0.01493,0.02218
2012,1st Quintile,Upper Secondary Degree,0.09557,564,5334,0.08768,0.10346
2012,1st Quintile,Other Degree,0.10736,643,5334,0.09905,0.11567
2012,1st Quintile,"Dropout, No School Degree",0.03247,241,5334,0.02772,0.03723
2012,1st Quintile,No School Degree Yet,0.01875,225,5334,0.01511,0.02240
2012,2nd Quintile,Secondary School Degree,0.36480,1817,4932,0.35136,0.37824
2012,2nd Quintile,Intermediate School Degree,0.22143,1658,4932,0.20984,0.23302
2012,2nd Quintile,Technical School Degree,0.03025,225,4932,0.02547,0.03503
2012,2nd Quintile,Upper Secondary Degree,0.07781,580,4932,0.07033,0.08528
2012,2nd Quintile,Other Degree,0.07828,383,4932,0.07078,0.08578
2012,2nd Quintile,"Dropout, No School Degree",0.01393,66,4932,0.01066,0.01720
2012,2nd Quintile,No School Degree Yet,0.01984,203,4932,0.01595,0.02374
2012,3rd Quintile,Secondary School Degree,0.29194,1467,4800,0.27907,0.30480
2012,3rd Quintile,Intermediate School Degree,0.26446,1680,4800,0.25198,0.27693
2012,3rd Quintile,Technical School Degree,0.04903,280,4800,0.04292,0.05514
2012,3rd Quintile,Upper Secondary Degree,0.12457,938,4800,0.11522,0.13391
2012,3rd Quintile,Other Degree,0.05425,237,4800,0.04784,0.06066
2012,3rd Quintile,"Dropout, No School Degree",0.00867,33,4800,0.00605,0.01130
2012,3rd Quintile,No School Degree Yet,0.02179,165,4800,0.01766,0.02592
2012,4th Quintile,Secondary School Degree,0.24879,1151,4734,0.23648,0.26111
2012,4th Quintile,Intermediate School Degree,0.28778,1662,4734,0.27488,0.30067
2012,4th Quintile,Technical School Degree,0.06306,337,4734,0.05614,0.06999
2012,4th Quintile,Upper Secondary Degree,0.18081,1265,4734,0.16985,0.19178
2012,4th Quintile,Other Degree,0.03876,182,4734,0.03326,0.04426
2012,4th Quintile,No School Degree Yet,0.01672,137,4734,0.01307,0.02038
2012,5th Quintile,Secondary School Degree,0.14346,681,5197,0.13393,0.15299
2012,5th Quintile,Intermediate School Degree,0.23865,1379,5197,0.22706,0.25024
2012,5th Quintile,Technical School Degree,0.08117,448,5197,0.07375,0.08860
2012,5th Quintile,Upper Secondary Degree,0.35642,2380,5197,0.34340,0.36945
2012,5th Quintile,Other Degree,0.03914,186,5197,0.03387,0.04442
2012,5th Quintile,No School Degree Yet,0.01590,123,5197,0.01250,0.01930
2013,1st Quintile,Secondary School Degree,0.33911,1885,5125,0.32615,0.35207
2013,1st Quintile,Intermediate School Degree,0.19754,1411,5125,0.18664,0.20844
2013,1st Quintile,Technical School Degree,0.02198,177,5125,0.01797,0.02599
2013,1st Quintile,Upper Secondary Degree,0.09953,554,5125,0.09133,0.10773
2013,1st Quintile,Other Degree,0.07991,628,5125,0.07249,0.08734
2013,1st Quintile,"Dropout, No School Degree",0.03217,210,5125,0.02734,0.03701
2013,1st Quintile,No School Degree Yet,0.02036,260,5125,0.01649,0.02422
2013,2nd Quintile,Secondary School Degree,0.37504,1876,5201,0.36188,0.38820
2013,2nd Quintile,Intermediate School Degree,0.24443,1750,5201,0.23275,0.25611
2013,2nd Quintile,Technical School Degree,0.03335,226,5201,0.02847,0.03823
2013,2nd Quintile,Upper Secondary Degree,0.08596,650,5201,0.07834,0.09358
2013,2nd Quintile,Other Degree,0.05281,389,5201,0.04673,0.05889
2013,2nd Quintile,"Dropout, No School Degree",0.01555,91,5201,0.01219,0.01892
2013,2nd Quintile,No School Degree Yet,0.02059,219,5201,0.01673,0.02445
2013,3rd Quintile,Secondary School Degree,0.30925,1506,4911,0.29633,0.32218
2013,3rd Quintile,Intermediate School Degree,0.27457,1739,4911,0.26209,0.28705
2013,3rd Quintile,Technical School Degree,0.05246,291,4911,0.04622,0.05869
2013,3rd Quintile,Upper Secondary Degree,0.12876,930,4911,0.11939,0.13813
2013,3rd Quintile,Other Degree,0.03704,244,4911,0.03176,0.04233
2013,3rd Quintile,"Dropout, No School Degree",0.00751,35,4911,0.00510,0.00993
2013,3rd Quintile,No School Degree Yet,0.02016,166,4911,0.01623,0.02409
2013,4th Quintile,Secondary School Degree,0.25058,1188,4805,0.23833,0.26284
2013,4th Quintile,Intermediate School Degree,0.29277,1637,4805,0.27990,0.30564
2013,4th Quintile,Technical School Degree,0.06091,350,4805,0.05415,0.06767
2013,4th Quintile,Upper Secondary Degree,0.19361,1330,4805,0.18244,0.20479
2013,4th Quintile,Other Degree,0.03091,167,4805,0.02602,0.03581
2013,4th Quintile,No School Degree Yet,0.01733,133,4805,0.01364,0.02102
2013,5th Quintile,Secondary School Degree,0.14187,726,5420,0.13258,0.15116
2013,5th Quintile,Intermediate School Degree,0.24601,1442,5420,0.23455,0.25748
2013,5th Quintile,Technical School Degree,0.08271,469,5420,0.07538,0.09005
2013,5th Quintile,Upper Secondary Degree,0.37027,2455,5420,0.35742,0.38313
2013,5th Quintile,Other Degree,0.02793,198,5420,0.02354,0.03232
2013,5th Quintile,No School Degree Yet,0.01672,130,5420,0.01330,0.02013
2014,1st Quintile,Secondary School Degree,0.28539,1759,5656,0.27362,0.29716
2014,1st Quintile,Intermediate School Degree,0.16592,1301,5656,0.15623,0.17562
2014,1st Quintile,Technical School Degree,0.02723,201,5656,0.02299,0.03147
2014,1st Quintile,Upper Secondary Degree,0.08992,551,5656,0.08246,0.09738
2014,1st Quintile,Other Degree,0.12763,1220,5656,0.11893,0.13633
2014,1st Quintile,"Dropout, No School Degree",0.04088,330,5656,0.03572,0.04604
2014,1st Quintile,No School Degree Yet,0.02404,294,5656,0.02005,0.02804
2014,2nd Quintile,Secondary School Degree,0.33407,1872,5499,0.32160,0.34654
2014,2nd Quintile,Intermediate School Degree,0.22178,1594,5499,0.21080,0.23276
2014,2nd Quintile,Technical School Degree,0.02566,214,5499,0.02148,0.02984
2014,2nd Quintile,Upper Secondary Degree,0.09054,621,5499,0.08295,0.09812
2014,2nd Quintile,Other Degree,0.09305,868,5499,0.08537,0.10073
2014,2nd Quintile,"Dropout, No School Degree",0.02019,126,5499,0.01647,0.02391
2014,2nd Quintile,No School Degree Yet,0.02036,204,5499,0.01662,0.02409
2014,3rd Quintile,Secondary School Degree,0.29398,1485,5115,0.28149,0.30647
2014,3rd Quintile,Intermediate School Degree,0.25319,1652,5115,0.24127,0.26510
2014,3rd Quintile,Technical School Degree,0.05645,312,5115,0.05013,0.06278
2014,3rd Quintile,Upper Secondary Degree,0.13038,936,5115,0.12115,0.13960
2014,3rd Quintile,Other Degree,0.06559,536,5115,0.05880,0.07237
2014,3rd Quintile,"Dropout, No School Degree",0.00833,54,5115,0.00584,0.01082
2014,3rd Quintile,No School Degree Yet,0.01607,140,5115,0.01262,0.01951
2014,4th Quintile,Secondary School Degree,0.23569,1201,5081,0.22402,0.24737
2014,4th Quintile,Intermediate School Degree,0.27813,1654,5081,0.26581,0.29046
2014,4th Quintile,Technical School Degree,0.07319,406,5081,0.06603,0.08035
2014,4th Quintile,Upper Secondary Degree,0.20126,1330,5081,0.19023,0.21228
2014,4th Quintile,Other Degree,0.04004,347,5081,0.03465,0.04543
2014,4th Quintile,No School Degree Yet,0.01448,143,5081,0.01119,0.01776
2014,5th Quintile,Secondary School Degree,0.12636,630,5323,0.11744,0.13529
2014,5th Quintile,Intermediate School Degree,0.24192,1410,5323,0.23041,0.25342
2014,5th Quintile,Technical School Degree,0.08043,441,5323,0.07312,0.08773
2014,5th Quintile,Upper Secondary Degree,0.37045,2407,5323,0.35747,0.38342
2014,5th Quintile,Other Degree,0.04272,324,5323,0.03729,0.04816
2014,5th Quintile,No School Degree Yet,0.01524,111,5323,0.01195,0.01853
2015,1st Quintile,Secondary School Degree,0.28279,1512,4931,0.27022,0.29536
2015,1st Quintile,Intermediate School Degree,0.18307,1224,4931,0.17227,0.19386
2015,1st Quintile,Technical School Degree,0.02762,182,4931,0.02305,0.03220
2015,1st Quintile,Upper Secondary Degree,0.09498,500,4931,0.08680,0.10317
2015,1st Quintile,Other Degree,0.12103,1005,4931,0.11192,0.13013
