year,age_gr,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,5th Quintile,Technical School Degree,0.10043,157,1638,0.08587,0.11499
2005,30-45 y.,5th Quintile,Upper Secondary Degree,0.41819,733,1638,0.39429,0.44208
2005,30-45 y.,5th Quintile,Other Degree,0.02979,36,1638,0.02155,0.03803
2005,46-65 y.,1st Quintile,Secondary School Degree,0.47567,363,761,0.44016,0.51117
2005,46-65 y.,1st Quintile,Intermediate School Degree,0.19959,177,761,0.17117,0.22801
2005,46-65 y.,1st Quintile,Upper Secondary Degree,0.05339,41,761,0.03740,0.06937
2005,46-65 y.,1st Quintile,Other Degree,0.20025,145,761,0.17180,0.22870
2005,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04061,35,761,0.02657,0.05464
2005,46-65 y.,2nd Quintile,Secondary School Degree,0.51652,506,929,0.48437,0.54868
2005,46-65 y.,2nd Quintile,Intermediate School Degree,0.23787,256,929,0.21047,0.26526
2005,46-65 y.,2nd Quintile,Upper Secondary Degree,0.04902,55,929,0.03513,0.06291
2005,46-65 y.,2nd Quintile,Other Degree,0.14095,112,929,0.11856,0.16334
2005,46-65 y.,3rd Quintile,Secondary School Degree,0.52909,519,1066,0.49911,0.55907
2005,46-65 y.,3rd Quintile,Intermediate School Degree,0.26538,350,1066,0.23886,0.29189
2005,46-65 y.,3rd Quintile,Upper Secondary Degree,0.08526,110,1066,0.06849,0.10203
2005,46-65 y.,3rd Quintile,Other Degree,0.07838,87,1066,0.06224,0.09452
2005,46-65 y.,4th Quintile,Secondary School Degree,0.46085,583,1423,0.43494,0.48676
2005,46-65 y.,4th Quintile,Intermediate School Degree,0.32429,501,1423,0.29996,0.34862
2005,46-65 y.,4th Quintile,Technical School Degree,0.03799,60,1423,0.02805,0.04792
2005,46-65 y.,4th Quintile,Upper Secondary Degree,0.10835,193,1423,0.09219,0.12450
2005,46-65 y.,4th Quintile,Other Degree,0.05526,86,1423,0.04338,0.06713
2005,46-65 y.,5th Quintile,Secondary School Degree,0.30779,612,2696,0.29037,0.32522
2005,46-65 y.,5th Quintile,Intermediate School Degree,0.28657,761,2696,0.26950,0.30364
2005,46-65 y.,5th Quintile,Technical School Degree,0.08062,220,2696,0.07034,0.09090
2005,46-65 y.,5th Quintile,Upper Secondary Degree,0.28686,1005,2696,0.26979,0.30394
2005,46-65 y.,5th Quintile,Other Degree,0.03471,98,2696,0.02780,0.04162
2005,66 and older,1st Quintile,Secondary School Degree,0.73063,436,544,0.69332,0.76795
2005,66 and older,1st Quintile,Intermediate School Degree,0.08719,41,544,0.06346,0.11092
2005,66 and older,1st Quintile,Other Degree,0.09931,67,544,0.07416,0.12447
2005,66 and older,2nd Quintile,Secondary School Degree,0.80836,759,911,0.78278,0.83393
2005,66 and older,2nd Quintile,Intermediate School Degree,0.07299,68,911,0.05609,0.08990
2005,66 and older,2nd Quintile,Upper Secondary Degree,0.03451,31,911,0.02265,0.04637
2005,66 and older,2nd Quintile,Other Degree,0.05223,53,911,0.03778,0.06669
2005,66 and older,3rd Quintile,Secondary School Degree,0.72625,549,718,0.69361,0.75889
2005,66 and older,3rd Quintile,Intermediate School Degree,0.14984,108,718,0.12371,0.17596
2005,66 and older,3rd Quintile,Upper Secondary Degree,0.07893,61,718,0.05920,0.09867
2005,66 and older,4th Quintile,Secondary School Degree,0.61683,432,662,0.57977,0.65389
2005,66 and older,4th Quintile,Intermediate School Degree,0.20296,131,662,0.17230,0.23363
2005,66 and older,4th Quintile,Technical School Degree,0.04820,31,662,0.03187,0.06453
2005,66 and older,4th Quintile,Upper Secondary Degree,0.08459,68,662,0.06338,0.10580
2005,66 and older,5th Quintile,Secondary School Degree,0.32934,233,757,0.29584,0.36284
2005,66 and older,5th Quintile,Intermediate School Degree,0.26946,191,757,0.23783,0.30108
2005,66 and older,5th Quintile,Technical School Degree,0.10295,67,757,0.08129,0.12461
2005,66 and older,5th Quintile,Upper Secondary Degree,0.27037,266,757,0.23871,0.30204
2006,17-29 y.,1st Quintile,Secondary School Degree,0.24393,182,735,0.21286,0.27499
2006,17-29 y.,1st Quintile,Intermediate School Degree,0.20534,194,735,0.17612,0.23456
2006,17-29 y.,1st Quintile,Technical School Degree,0.04516,34,735,0.03014,0.06018
2006,17-29 y.,1st Quintile,Upper Secondary Degree,0.18160,185,735,0.15371,0.20949
2006,17-29 y.,1st Quintile,Other Degree,0.04157,32,735,0.02713,0.05601
2006,17-29 y.,1st Quintile,No School Degree Yet,0.10842,108,735,0.08593,0.13091
2006,17-29 y.,2nd Quintile,Secondary School Degree,0.24435,128,559,0.20870,0.28001
2006,17-29 y.,2nd Quintile,Intermediate School Degree,0.26114,191,559,0.22470,0.29759
2006,17-29 y.,2nd Quintile,Technical School Degree,0.04430,34,559,0.02723,0.06137
2006,17-29 y.,2nd Quintile,Upper Secondary Degree,0.14764,104,559,0.11820,0.17707
2006,17-29 y.,2nd Quintile,No School Degree Yet,0.14002,102,559,0.11123,0.16882
2006,17-29 y.,3rd Quintile,Secondary School Degree,0.16677,108,596,0.13681,0.19672
2006,17-29 y.,3rd Quintile,Intermediate School Degree,0.34933,227,596,0.31103,0.38764
2006,17-29 y.,3rd Quintile,Technical School Degree,0.04091,35,596,0.02500,0.05683
2006,17-29 y.,3rd Quintile,Upper Secondary Degree,0.19523,132,596,0.16338,0.22708
2006,17-29 y.,3rd Quintile,No School Degree Yet,0.11193,94,596,0.08659,0.13726
2006,17-29 y.,4th Quintile,Secondary School Degree,0.16681,90,664,0.13843,0.19519
2006,17-29 y.,4th Quintile,Intermediate School Degree,0.30731,231,664,0.27219,0.34243
2006,17-29 y.,4th Quintile,Technical School Degree,0.04864,35,664,0.03227,0.06502
2006,17-29 y.,4th Quintile,Upper Secondary Degree,0.21262,174,664,0.18147,0.24377
2006,17-29 y.,4th Quintile,No School Degree Yet,0.13424,134,664,0.10829,0.16019
2006,17-29 y.,5th Quintile,Secondary School Degree,0.10107,53,613,0.07719,0.12495
2006,17-29 y.,5th Quintile,Intermediate School Degree,0.23976,146,613,0.20593,0.27358
2006,17-29 y.,5th Quintile,Technical School Degree,0.05392,34,613,0.03603,0.07182
2006,17-29 y.,5th Quintile,Upper Secondary Degree,0.33684,231,613,0.29940,0.37429
2006,17-29 y.,5th Quintile,No School Degree Yet,0.16701,149,613,0.13746,0.19657
2006,30-45 y.,1st Quintile,Secondary School Degree,0.37019,287,771,0.33609,0.40430
2006,30-45 y.,1st Quintile,Intermediate School Degree,0.31870,292,771,0.28578,0.35161
2006,30-45 y.,1st Quintile,Upper Secondary Degree,0.09829,81,771,0.07726,0.11931
2006,30-45 y.,1st Quintile,Other Degree,0.12289,80,771,0.09970,0.14608
2006,30-45 y.,1st Quintile,"Dropout, No School Degree",0.04119,31,771,0.02715,0.05523
2006,30-45 y.,2nd Quintile,Secondary School Degree,0.37591,328,946,0.34503,0.40679
2006,30-45 y.,2nd Quintile,Intermediate School Degree,0.36611,389,946,0.33539,0.39682
2006,30-45 y.,2nd Quintile,Technical School Degree,0.03643,31,946,0.02448,0.04837
2006,30-45 y.,2nd Quintile,Upper Secondary Degree,0.11064,117,946,0.09064,0.13064
2006,30-45 y.,2nd Quintile,Other Degree,0.09009,81,946,0.07184,0.10835
2006,30-45 y.,3rd Quintile,Secondary School Degree,0.29049,328,1107,0.26374,0.31725
2006,30-45 y.,3rd Quintile,Intermediate School Degree,0.41961,485,1107,0.39052,0.44869
2006,30-45 y.,3rd Quintile,Technical School Degree,0.06121,62,1107,0.04708,0.07534
2006,30-45 y.,3rd Quintile,Upper Secondary Degree,0.14614,167,1107,0.12532,0.16695
2006,30-45 y.,3rd Quintile,Other Degree,0.07304,65,1107,0.05771,0.08838
2006,30-45 y.,4th Quintile,Secondary School Degree,0.21996,243,1210,0.19661,0.24331
2006,30-45 y.,4th Quintile,Intermediate School Degree,0.40166,510,1210,0.37402,0.42929
2006,30-45 y.,4th Quintile,Technical School Degree,0.08032,94,1210,0.06500,0.09564
2006,30-45 y.,4th Quintile,Upper Secondary Degree,0.25512,330,1210,0.23055,0.27970
2006,30-45 y.,4th Quintile,Other Degree,0.03183,33,1210,0.02194,0.04173
2006,30-45 y.,5th Quintile,Secondary School Degree,0.11611,149,1415,0.09942,0.13281
2006,30-45 y.,5th Quintile,Intermediate School Degree,0.31914,465,1415,0.29484,0.34343
2006,30-45 y.,5th Quintile,Technical School Degree,0.09201,135,1415,0.07694,0.10707
2006,30-45 y.,5th Quintile,Upper Secondary Degree,0.43105,666,1415,0.40524,0.45686
2006,46-65 y.,1st Quintile,Secondary School Degree,0.42371,346,772,0.38883,0.45859
2006,46-65 y.,1st Quintile,Intermediate School Degree,0.22800,204,772,0.19838,0.25761
2006,46-65 y.,1st Quintile,Upper Secondary Degree,0.05648,46,772,0.04018,0.07277
2006,46-65 y.,1st Quintile,Other Degree,0.20706,140,772,0.17846,0.23566
2006,46-65 y.,1st Quintile,"Dropout, No School Degree",0.05666,36,772,0.04034,0.07298
2006,46-65 y.,2nd Quintile,Secondary School Degree,0.52611,404,780,0.49104,0.56117
2006,46-65 y.,2nd Quintile,Intermediate School Degree,0.25388,235,780,0.22331,0.28444
2006,46-65 y.,2nd Quintile,Upper Secondary Degree,0.06274,59,780,0.04571,0.07977
2006,46-65 y.,2nd Quintile,Other Degree,0.11326,82,780,0.09101,0.13552
2006,46-65 y.,3rd Quintile,Secondary School Degree,0.44526,437,1004,0.41450,0.47602
2006,46-65 y.,3rd Quintile,Intermediate School Degree,0.31496,371,1004,0.28622,0.34371
2006,46-65 y.,3rd Quintile,Upper Secondary Degree,0.08319,106,1004,0.06610,0.10028
2006,46-65 y.,3rd Quintile,Other Degree,0.10509,90,1004,0.08611,0.12406
2006,46-65 y.,4th Quintile,Secondary School Degree,0.45376,560,1371,0.42739,0.48012
2006,46-65 y.,4th Quintile,Intermediate School Degree,0.32916,485,1371,0.30428,0.35404
2006,46-65 y.,4th Quintile,Technical School Degree,0.03889,60,1371,0.02865,0.04913
2006,46-65 y.,4th Quintile,Upper Secondary Degree,0.11698,202,1371,0.09996,0.13400
2006,46-65 y.,4th Quintile,Other Degree,0.04666,64,1371,0.03549,0.05783
2006,46-65 y.,5th Quintile,Secondary School Degree,0.29165,575,2612,0.27422,0.30909
2006,46-65 y.,5th Quintile,Intermediate School Degree,0.28922,758,2612,0.27182,0.30661
2006,46-65 y.,5th Quintile,Technical School Degree,0.07615,213,2612,0.06597,0.08632
2006,46-65 y.,5th Quintile,Upper Secondary Degree,0.29662,964,2612,0.27910,0.31414
2006,46-65 y.,5th Quintile,Other Degree,0.04262,102,2612,0.03488,0.05037
2006,66 and older,1st Quintile,Secondary School Degree,0.70013,411,521,0.66074,0.73951
2006,66 and older,1st Quintile,Intermediate School Degree,0.08440,38,521,0.06051,0.10830
2006,66 and older,1st Quintile,Other Degree,0.11885,72,521,0.09103,0.14666
2006,66 and older,2nd Quintile,Secondary School Degree,0.80351,750,870,0.77709,0.82993
2006,66 and older,2nd Quintile,Intermediate School Degree,0.08735,75,870,0.06858,0.10613
2006,66 and older,2nd Quintile,Other Degree,0.05008,45,870,0.03558,0.06459
2006,66 and older,3rd Quintile,Secondary School Degree,0.69439,600,831,0.66305,0.72573
2006,66 and older,3rd Quintile,Intermediate School Degree,0.15179,133,831,0.12737,0.17620
2006,66 and older,3rd Quintile,Upper Secondary Degree,0.07060,67,831,0.05317,0.08803
2006,66 and older,3rd Quintile,Other Degree,0.03750,31,831,0.02457,0.05042
2006,66 and older,4th Quintile,Secondary School Degree,0.60643,405,637,0.56846,0.64440
2006,66 and older,4th Quintile,Intermediate School Degree,0.21104,132,637,0.17933,0.24276
2006,66 and older,4th Quintile,Technical School Degree,0.05658,35,637,0.03863,0.07454
2006,66 and older,4th Quintile,Upper Secondary Degree,0.10081,65,637,0.07741,0.12421
2006,66 and older,5th Quintile,Secondary School Degree,0.31824,240,781,0.28555,0.35092
2006,66 and older,5th Quintile,Intermediate School Degree,0.27324,190,781,0.24197,0.30451
2006,66 and older,5th Quintile,Technical School Degree,0.09362,65,781,0.07318,0.11406
2006,66 and older,5th Quintile,Upper Secondary Degree,0.29264,286,781,0.26071,0.32457
2007,17-29 y.,1st Quintile,Secondary School Degree,0.23313,186,762,0.20309,0.26317
2007,17-29 y.,1st Quintile,Intermediate School Degree,0.21831,200,762,0.18896,0.24766
2007,17-29 y.,1st Quintile,Technical School Degree,0.04524,45,762,0.03047,0.06000
2007,17-29 y.,1st Quintile,Upper Secondary Degree,0.20896,218,762,0.18007,0.23784
2007,17-29 y.,1st Quintile,No School Degree Yet,0.12014,113,762,0.09704,0.14324
2007,17-29 y.,2nd Quintile,Secondary School Degree,0.17600,127,598,0.14545,0.20655
2007,17-29 y.,2nd Quintile,Intermediate School Degree,0.30810,227,598,0.27106,0.34513
2007,17-29 y.,2nd Quintile,Upper Secondary Degree,0.14517,126,598,0.11692,0.17343
2007,17-29 y.,2nd Quintile,No School Degree Yet,0.16598,118,598,0.13613,0.19582
2007,17-29 y.,3rd Quintile,Secondary School Degree,0.18738,106,589,0.15584,0.21892
2007,17-29 y.,3rd Quintile,Intermediate School Degree,0.32477,223,589,0.28692,0.36262
2007,17-29 y.,3rd Quintile,Upper Secondary Degree,0.17930,138,589,0.14830,0.21031
2007,17-29 y.,3rd Quintile,No School Degree Yet,0.14383,122,589,0.11547,0.17220
2007,17-29 y.,4th Quintile,Secondary School Degree,0.14411,87,640,0.11688,0.17134
2007,17-29 y.,4th Quintile,Intermediate School Degree,0.29287,203,640,0.25758,0.32816
2007,17-29 y.,4th Quintile,Technical School Degree,0.06532,45,640,0.04616,0.08447
2007,17-29 y.,4th Quintile,Upper Secondary Degree,0.24555,174,640,0.21218,0.27893
2007,17-29 y.,4th Quintile,No School Degree Yet,0.13123,131,640,0.10505,0.15742
2007,17-29 y.,5th Quintile,Secondary School Degree,0.09321,43,578,0.06949,0.11693
2007,17-29 y.,5th Quintile,Intermediate School Degree,0.23580,135,578,0.20116,0.27043
2007,17-29 y.,5th Quintile,Technical School Degree,0.06275,31,578,0.04296,0.08254
2007,17-29 y.,5th Quintile,Upper Secondary Degree,0.34875,224,578,0.30987,0.38764
2007,17-29 y.,5th Quintile,No School Degree Yet,0.15188,145,578,0.12260,0.18117
2007,30-45 y.,1st Quintile,Secondary School Degree,0.35377,277,734,0.31915,0.38838
2007,30-45 y.,1st Quintile,Intermediate School Degree,0.30417,269,734,0.27087,0.33748
2007,30-45 y.,1st Quintile,Technical School Degree,0.05921,33,734,0.04213,0.07630
2007,30-45 y.,1st Quintile,Upper Secondary Degree,0.09701,77,734,0.07559,0.11844
2007,30-45 y.,1st Quintile,Other Degree,0.13568,78,734,0.11089,0.16047
2007,30-45 y.,2nd Quintile,Secondary School Degree,0.34746,356,1025,0.31830,0.37663
2007,30-45 y.,2nd Quintile,Intermediate School Degree,0.36193,414,1025,0.33249,0.39136
2007,30-45 y.,2nd Quintile,Technical School Degree,0.04568,41,1025,0.03289,0.05846
2007,30-45 y.,2nd Quintile,Upper Secondary Degree,0.10424,113,1025,0.08553,0.12296
2007,30-45 y.,2nd Quintile,Other Degree,0.12777,101,1025,0.10732,0.14821
2007,30-45 y.,3rd Quintile,Secondary School Degree,0.27879,294,1109,0.25239,0.30520
2007,30-45 y.,3rd Quintile,Intermediate School Degree,0.40478,489,1109,0.37588,0.43368
2007,30-45 y.,3rd Quintile,Technical School Degree,0.05554,64,1109,0.04206,0.06903
2007,30-45 y.,3rd Quintile,Upper Secondary Degree,0.18389,201,1109,0.16108,0.20670
2007,30-45 y.,3rd Quintile,Other Degree,0.05808,61,1109,0.04431,0.07185
2007,30-45 y.,4th Quintile,Secondary School Degree,0.20390,247,1285,0.18186,0.22594
2007,30-45 y.,4th Quintile,Intermediate School Degree,0.39204,531,1285,0.36534,0.41875
2007,30-45 y.,4th Quintile,Technical School Degree,0.07300,96,1285,0.05877,0.08723
2007,30-45 y.,4th Quintile,Upper Secondary Degree,0.28764,376,1285,0.26288,0.31240
2007,30-45 y.,4th Quintile,Other Degree,0.02890,35,1285,0.01974,0.03807
2007,30-45 y.,5th Quintile,Secondary School Degree,0.10122,143,1444,0.08566,0.11678
2007,30-45 y.,5th Quintile,Intermediate School Degree,0.29475,449,1444,0.27123,0.31828
2007,30-45 y.,5th Quintile,Technical School Degree,0.10261,138,1444,0.08696,0.11827
2007,30-45 y.,5th Quintile,Upper Secondary Degree,0.47212,714,1444,0.44636,0.49787
2007,46-65 y.,1st Quintile,Secondary School Degree,0.43249,376,834,0.39884,0.46613
2007,46-65 y.,1st Quintile,Intermediate School Degree,0.24818,236,834,0.21885,0.27752
2007,46-65 y.,1st Quintile,Upper Secondary Degree,0.05642,45,834,0.04076,0.07209
2007,46-65 y.,1st Quintile,Other Degree,0.19289,144,834,0.16610,0.21969
2007,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04784,33,834,0.03335,0.06234
2007,46-65 y.,2nd Quintile,Secondary School Degree,0.45788,393,827,0.42391,0.49186
2007,46-65 y.,2nd Quintile,Intermediate School Degree,0.28127,281,827,0.25061,0.31193
2007,46-65 y.,2nd Quintile,Upper Secondary Degree,0.06200,62,827,0.04556,0.07845
2007,46-65 y.,2nd Quintile,Other Degree,0.13720,91,827,0.11374,0.16066
2007,46-65 y.,3rd Quintile,Secondary School Degree,0.45389,469,1116,0.42467,0.48311
2007,46-65 y.,3rd Quintile,Intermediate School Degree,0.32149,411,1116,0.29408,0.34890
2007,46-65 y.,3rd Quintile,Technical School Degree,0.03508,40,1116,0.02428,0.04587
2007,46-65 y.,3rd Quintile,Upper Secondary Degree,0.08715,120,1116,0.07059,0.10370
2007,46-65 y.,3rd Quintile,Other Degree,0.08510,76,1116,0.06872,0.10148
2007,46-65 y.,4th Quintile,Secondary School Degree,0.43828,581,1543,0.41352,0.46305
2007,46-65 y.,4th Quintile,Intermediate School Degree,0.32388,562,1543,0.30053,0.34724
2007,46-65 y.,4th Quintile,Technical School Degree,0.03777,68,1543,0.02825,0.04728
2007,46-65 y.,4th Quintile,Upper Secondary Degree,0.12201,243,1543,0.10567,0.13834
2007,46-65 y.,4th Quintile,Other Degree,0.06846,89,1543,0.05586,0.08106
2007,46-65 y.,5th Quintile,Secondary School Degree,0.28135,568,2645,0.26421,0.29849
2007,46-65 y.,5th Quintile,Intermediate School Degree,0.29734,779,2645,0.27992,0.31477
2007,46-65 y.,5th Quintile,Technical School Degree,0.07099,202,2645,0.06120,0.08078
2007,46-65 y.,5th Quintile,Upper Secondary Degree,0.30765,1001,2645,0.29006,0.32525
2007,46-65 y.,5th Quintile,Other Degree,0.03976,95,2645,0.03231,0.04721
2007,66 and older,1st Quintile,Secondary School Degree,0.71236,519,654,0.67764,0.74708
2007,66 and older,1st Quintile,Intermediate School Degree,0.08222,52,654,0.06115,0.10329
2007,66 and older,1st Quintile,Other Degree,0.11319,83,654,0.08888,0.13749
2007,66 and older,2nd Quintile,Secondary School Degree,0.76041,768,952,0.73329,0.78754
2007,66 and older,2nd Quintile,Intermediate School Degree,0.10697,106,952,0.08733,0.12662
2007,66 and older,2nd Quintile,Upper Secondary Degree,0.03734,32,952,0.02529,0.04939
2007,66 and older,2nd Quintile,Other Degree,0.05031,46,952,0.03642,0.06420
2007,66 and older,3rd Quintile,Secondary School Degree,0.68205,659,908,0.65175,0.71236
2007,66 and older,3rd Quintile,Intermediate School Degree,0.16443,147,908,0.14030,0.18855
2007,66 and older,3rd Quintile,Upper Secondary Degree,0.07577,71,908,0.05854,0.09299
2007,66 and older,3rd Quintile,Other Degree,0.02667,31,908,0.01619,0.03716
2007,66 and older,4th Quintile,Secondary School Degree,0.59572,482,781,0.56128,0.63016
2007,66 and older,4th Quintile,Intermediate School Degree,0.20320,163,781,0.17496,0.23144
2007,66 and older,4th Quintile,Technical School Degree,0.05827,46,781,0.04183,0.07471
2007,66 and older,4th Quintile,Upper Secondary Degree,0.10019,90,781,0.07912,0.12126
2007,66 and older,5th Quintile,Secondary School Degree,0.32130,252,845,0.28979,0.35280
2007,66 and older,5th Quintile,Intermediate School Degree,0.24780,206,845,0.21868,0.27693
2007,66 and older,5th Quintile,Technical School Degree,0.10608,68,845,0.08530,0.12685
2007,66 and older,5th Quintile,Upper Secondary Degree,0.30087,319,845,0.26993,0.33182
2008,17-29 y.,1st Quintile,Secondary School Degree,0.20685,155,683,0.17645,0.23725
2008,17-29 y.,1st Quintile,Intermediate School Degree,0.21685,185,683,0.18592,0.24778
2008,17-29 y.,1st Quintile,Technical School Degree,0.05646,42,683,0.03914,0.07379
2008,17-29 y.,1st Quintile,Upper Secondary Degree,0.19974,191,683,0.16973,0.22975
2008,17-29 y.,1st Quintile,No School Degree Yet,0.12252,110,683,0.09791,0.14713
2008,17-29 y.,2nd Quintile,Secondary School Degree,0.18231,107,504,0.14857,0.21606
2008,17-29 y.,2nd Quintile,Intermediate School Degree,0.33690,202,504,0.29559,0.37820
2008,17-29 y.,2nd Quintile,Upper Secondary Degree,0.12729,95,504,0.09817,0.15642
2008,17-29 y.,2nd Quintile,No School Degree Yet,0.14891,100,504,0.11779,0.18002
2008,17-29 y.,3rd Quintile,Secondary School Degree,0.15060,82,598,0.12191,0.17929
2008,17-29 y.,3rd Quintile,Intermediate School Degree,0.31760,218,598,0.28025,0.35494
2008,17-29 y.,3rd Quintile,Technical School Degree,0.06435,44,598,0.04467,0.08403
2008,17-29 y.,3rd Quintile,Upper Secondary Degree,0.20431,139,598,0.17197,0.23665
2008,17-29 y.,3rd Quintile,No School Degree Yet,0.13566,115,598,0.10819,0.16313
2008,17-29 y.,4th Quintile,Secondary School Degree,0.15670,85,532,0.12578,0.18762
2008,17-29 y.,4th Quintile,Intermediate School Degree,0.29193,189,532,0.25326,0.33060
2008,17-29 y.,4th Quintile,Upper Secondary Degree,0.23158,153,532,0.19569,0.26746
2008,17-29 y.,4th Quintile,No School Degree Yet,0.12546,105,532,0.09729,0.15364
2008,17-29 y.,5th Quintile,Secondary School Degree,0.07292,37,519,0.05053,0.09531
2008,17-29 y.,5th Quintile,Intermediate School Degree,0.23858,113,519,0.20188,0.27529
2008,17-29 y.,5th Quintile,Technical School Degree,0.07483,38,519,0.05217,0.09749
2008,17-29 y.,5th Quintile,Upper Secondary Degree,0.30791,201,519,0.26816,0.34767
2008,17-29 y.,5th Quintile,No School Degree Yet,0.16675,130,519,0.13465,0.19886
2008,30-45 y.,1st Quintile,Secondary School Degree,0.39331,281,672,0.35635,0.43027
2008,30-45 y.,1st Quintile,Intermediate School Degree,0.28407,252,672,0.24995,0.31820
2008,30-45 y.,1st Quintile,Upper Secondary Degree,0.11545,72,672,0.09127,0.13963
2008,30-45 y.,1st Quintile,Other Degree,0.11353,67,672,0.08953,0.13754
2008,30-45 y.,2nd Quintile,Secondary School Degree,0.32538,298,901,0.29477,0.35599
2008,30-45 y.,2nd Quintile,Intermediate School Degree,0.36308,383,901,0.33166,0.39450
2008,30-45 y.,2nd Quintile,Technical School Degree,0.04565,42,901,0.03201,0.05929
2008,30-45 y.,2nd Quintile,Upper Secondary Degree,0.14017,111,901,0.11749,0.16286
2008,30-45 y.,2nd Quintile,Other Degree,0.10617,67,901,0.08604,0.12630
2008,30-45 y.,3rd Quintile,Secondary School Degree,0.28259,271,1076,0.25567,0.30950
2008,30-45 y.,3rd Quintile,Intermediate School Degree,0.38331,480,1076,0.35424,0.41237
2008,30-45 y.,3rd Quintile,Technical School Degree,0.05771,53,1076,0.04377,0.07166
2008,30-45 y.,3rd Quintile,Upper Secondary Degree,0.17400,200,1076,0.15133,0.19666
2008,30-45 y.,3rd Quintile,Other Degree,0.08422,72,1076,0.06762,0.10082
2008,30-45 y.,4th Quintile,Secondary School Degree,0.20747,222,1101,0.18351,0.23144
2008,30-45 y.,4th Quintile,Intermediate School Degree,0.38894,440,1101,0.36013,0.41775
2008,30-45 y.,4th Quintile,Technical School Degree,0.07953,85,1101,0.06354,0.09552
2008,30-45 y.,4th Quintile,Upper Secondary Degree,0.29009,354,1101,0.26327,0.31691
2008,30-45 y.,5th Quintile,Secondary School Degree,0.10460,124,1267,0.08774,0.12146
2008,30-45 y.,5th Quintile,Intermediate School Degree,0.29468,395,1267,0.26956,0.31979
2008,30-45 y.,5th Quintile,Technical School Degree,0.09811,131,1267,0.08172,0.11449
2008,30-45 y.,5th Quintile,Upper Secondary Degree,0.47093,617,1267,0.44344,0.49843
2008,46-65 y.,1st Quintile,Secondary School Degree,0.39272,346,780,0.35843,0.42702
2008,46-65 y.,1st Quintile,Intermediate School Degree,0.24716,221,780,0.21687,0.27745
2008,46-65 y.,1st Quintile,Upper Secondary Degree,0.07130,55,780,0.05323,0.08937
2008,46-65 y.,1st Quintile,Other Degree,0.21575,127,780,0.18686,0.24464
2008,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04614,31,780,0.03141,0.06087
2008,46-65 y.,2nd Quintile,Secondary School Degree,0.45301,361,791,0.41830,0.48772
2008,46-65 y.,2nd Quintile,Intermediate School Degree,0.30470,285,791,0.27261,0.33680
2008,46-65 y.,2nd Quintile,Upper Secondary Degree,0.06778,70,791,0.05025,0.08531
2008,46-65 y.,2nd Quintile,Other Degree,0.11417,75,791,0.09199,0.13634
2008,46-65 y.,3rd Quintile,Secondary School Degree,0.45315,429,1061,0.42318,0.48312
2008,46-65 y.,3rd Quintile,Intermediate School Degree,0.33541,429,1061,0.30699,0.36383
2008,46-65 y.,3rd Quintile,Upper Secondary Degree,0.08019,119,1061,0.06384,0.09654
2008,46-65 y.,3rd Quintile,Other Degree,0.08789,84,1061,0.07085,0.10494
2008,46-65 y.,4th Quintile,Secondary School Degree,0.44086,570,1476,0.41553,0.46620
2008,46-65 y.,4th Quintile,Intermediate School Degree,0.32627,525,1476,0.30234,0.35019
2008,46-65 y.,4th Quintile,Technical School Degree,0.04213,79,1476,0.03188,0.05238
2008,46-65 y.,4th Quintile,Upper Secondary Degree,0.13026,233,1476,0.11308,0.14743
2008,46-65 y.,4th Quintile,Other Degree,0.05063,69,1476,0.03944,0.06182
2008,46-65 y.,5th Quintile,Secondary School Degree,0.26221,496,2464,0.24484,0.27958
2008,46-65 y.,5th Quintile,Intermediate School Degree,0.31601,767,2464,0.29765,0.33438
2008,46-65 y.,5th Quintile,Technical School Degree,0.07405,190,2464,0.06371,0.08440
2008,46-65 y.,5th Quintile,Upper Secondary Degree,0.30967,937,2464,0.29141,0.32793
2008,46-65 y.,5th Quintile,Other Degree,0.03505,74,2464,0.02779,0.04231
2008,66 and older,1st Quintile,Secondary School Degree,0.69386,506,653,0.65848,0.72924
2008,66 and older,1st Quintile,Intermediate School Degree,0.08705,53,653,0.06541,0.10869
2008,66 and older,1st Quintile,Other Degree,0.12501,94,653,0.09962,0.15039
2008,66 and older,2nd Quintile,Secondary School Degree,0.75235,809,1000,0.72558,0.77911
2008,66 and older,2nd Quintile,Intermediate School Degree,0.10472,108,1000,0.08573,0.12371
2008,66 and older,2nd Quintile,Upper Secondary Degree,0.04722,41,1000,0.03407,0.06038
2008,66 and older,2nd Quintile,Other Degree,0.05514,42,1000,0.04099,0.06930
2008,66 and older,3rd Quintile,Secondary School Degree,0.68615,634,899,0.65579,0.71650
2008,66 and older,3rd Quintile,Intermediate School Degree,0.17395,161,899,0.14915,0.19874
2008,66 and older,3rd Quintile,Technical School Degree,0.04264,32,899,0.02942,0.05585
2008,66 and older,3rd Quintile,Upper Secondary Degree,0.05970,72,899,0.04421,0.07520
2008,66 and older,4th Quintile,Secondary School Degree,0.58133,423,684,0.54433,0.61833
2008,66 and older,4th Quintile,Intermediate School Degree,0.21577,148,684,0.18492,0.24662
