year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,17-29 y.,Lower Saxony,Intermediate School Degree,0.33136,113,316,0.27938,0.38334
2010,17-29 y.,Lower Saxony,Upper Secondary Degree,0.23589,68,316,0.18900,0.28277
2010,17-29 y.,Lower Saxony,No School Degree Yet,0.14899,78,316,0.10967,0.18831
2010,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.10682,135,779,0.08511,0.12852
2010,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.23676,199,779,0.20689,0.26663
2010,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08175,68,779,0.06250,0.10100
2010,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20579,142,779,0.17739,0.23420
2010,17-29 y.,North Rhine-Westphalia,Other Degree,0.02848,48,779,0.01679,0.04017
2010,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.18509,187,779,0.15780,0.21238
2010,17-29 y.,Hesse,Secondary School Degree,0.12501,39,224,0.08160,0.16842
2010,17-29 y.,Hesse,Intermediate School Degree,0.16067,60,224,0.11247,0.20887
2010,17-29 y.,Hesse,Upper Secondary Degree,0.35312,70,224,0.29039,0.41585
2010,17-29 y.,Hesse,No School Degree Yet,0.15414,55,224,0.10675,0.20154
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.22248,53,181,0.16172,0.28324
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.27281,62,181,0.20774,0.33788
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13012,32,181,0.08097,0.17927
2010,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.10812,34,181,0.06275,0.15349
2010,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.16363,97,441,0.12906,0.19819
2010,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.25500,152,441,0.21427,0.29573
2010,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.22658,103,441,0.18747,0.26570
2010,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.14730,89,441,0.11419,0.18042
2010,17-29 y.,Bavaria,Secondary School Degree,0.28916,160,501,0.24942,0.32890
2010,17-29 y.,Bavaria,Intermediate School Degree,0.21067,133,501,0.17492,0.24641
2010,17-29 y.,Bavaria,Upper Secondary Degree,0.14143,92,501,0.11088,0.17197
2010,17-29 y.,Bavaria,No School Degree Yet,0.11472,116,501,0.08679,0.14266
2010,17-29 y.,Berlin,Intermediate School Degree,0.19180,40,97,0.11304,0.27056
2010,17-29 y.,Berlin,Upper Secondary Degree,0.35091,57,97,0.25544,0.44638
2010,17-29 y.,Brandenburg,Intermediate School Degree,0.25024,39,70,0.14803,0.35244
2010,17-29 y.,Brandenburg,No School Degree Yet,0.17658,31,70,0.08661,0.26656
2010,17-29 y.,Saxony,Secondary School Degree,0.12785,43,243,0.08578,0.16993
2010,17-29 y.,Saxony,Intermediate School Degree,0.37244,118,243,0.31153,0.43335
2010,17-29 y.,Saxony,Upper Secondary Degree,0.23746,82,243,0.18385,0.29107
2010,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.25749,48,92,0.16765,0.34733
2010,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.32905,44,92,0.23251,0.42560
2010,17-29 y.,Thuringa,Intermediate School Degree,0.35905,66,99,0.26407,0.45403
2010,17-29 y.,Thuringa,Upper Secondary Degree,0.28528,33,99,0.19588,0.37469
2010,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.20405,64,252,0.15419,0.25391
2010,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.32310,103,252,0.26525,0.38096
2010,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.35130,85,252,0.29224,0.41036
2010,30-45 y.,Hamburg,Intermediate School Degree,0.15709,33,105,0.08715,0.22703
2010,30-45 y.,Hamburg,Upper Secondary Degree,0.48523,72,105,0.38918,0.58129
2010,30-45 y.,Lower Saxony,Secondary School Degree,0.19915,152,814,0.17170,0.22660
2010,30-45 y.,Lower Saxony,Intermediate School Degree,0.41405,346,814,0.38019,0.44791
2010,30-45 y.,Lower Saxony,Technical School Degree,0.07705,59,814,0.05872,0.09538
2010,30-45 y.,Lower Saxony,Upper Secondary Degree,0.22343,203,814,0.19480,0.25206
2010,30-45 y.,Lower Saxony,Other Degree,0.04807,54,814,0.03336,0.06277
2010,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.21639,394,1956,0.19813,0.23464
2010,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.26023,504,1956,0.24078,0.27968
2010,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.11364,207,1956,0.09957,0.12771
2010,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.27020,561,1956,0.25051,0.28988
2010,30-45 y.,North Rhine-Westphalia,Other Degree,0.11364,238,1956,0.09958,0.12771
2010,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.01552,52,1956,0.01004,0.02099
2010,30-45 y.,Hesse,Secondary School Degree,0.17436,102,640,0.14494,0.20378
2010,30-45 y.,Hesse,Intermediate School Degree,0.26189,180,640,0.22780,0.29598
2010,30-45 y.,Hesse,Technical School Degree,0.06769,40,640,0.04822,0.08717
2010,30-45 y.,Hesse,Upper Secondary Degree,0.34953,228,640,0.31256,0.38650
2010,30-45 y.,Hesse,Other Degree,0.12628,90,640,0.10052,0.15203
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.35848,148,456,0.31441,0.40254
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.25545,127,456,0.21538,0.29552
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.08188,43,456,0.05669,0.10708
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.16890,86,456,0.13448,0.20333
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.12731,52,456,0.09668,0.15794
2010,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.24262,249,1149,0.21783,0.26742
2010,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26139,367,1149,0.23597,0.28680
2010,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.05834,69,1149,0.04478,0.07190
2010,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.30117,340,1149,0.27463,0.32771
2010,30-45 y.,Baden-Wuerttemberg,Other Degree,0.10934,124,1149,0.09129,0.12740
2010,30-45 y.,Bavaria,Secondary School Degree,0.30137,453,1403,0.27735,0.32539
2010,30-45 y.,Bavaria,Intermediate School Degree,0.27490,432,1403,0.25153,0.29827
2010,30-45 y.,Bavaria,Technical School Degree,0.06862,97,1403,0.05539,0.08186
2010,30-45 y.,Bavaria,Upper Secondary Degree,0.24236,296,1403,0.21993,0.26479
2010,30-45 y.,Bavaria,Other Degree,0.08903,125,1403,0.07412,0.10394
2010,30-45 y.,Berlin,Intermediate School Degree,0.33597,92,253,0.27765,0.39428
2010,30-45 y.,Berlin,Upper Secondary Degree,0.33039,129,253,0.27232,0.38846
2010,30-45 y.,Berlin,Other Degree,0.08101,32,253,0.04732,0.11470
2010,30-45 y.,Brandenburg,Intermediate School Degree,0.64910,177,251,0.58994,0.70826
2010,30-45 y.,Brandenburg,Upper Secondary Degree,0.19299,74,251,0.14407,0.24191
2010,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.68294,118,153,0.60896,0.75692
2010,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.17266,35,153,0.11257,0.23275
2010,30-45 y.,Saxony,Secondary School Degree,0.06328,32,552,0.04295,0.08361
2010,30-45 y.,Saxony,Intermediate School Degree,0.62237,356,552,0.58189,0.66285
2010,30-45 y.,Saxony,Upper Secondary Degree,0.24324,164,552,0.20742,0.27907
2010,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.13198,33,281,0.09233,0.17162
2010,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.62422,182,281,0.56749,0.68095
2010,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.19047,66,281,0.14448,0.23647
2010,30-45 y.,Thuringa,Secondary School Degree,0.11410,31,302,0.07818,0.15001
2010,30-45 y.,Thuringa,Intermediate School Degree,0.66007,185,302,0.60655,0.71358
2010,30-45 y.,Thuringa,Upper Secondary Degree,0.19864,86,302,0.15356,0.24371
2010,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.45287,65,123,0.36454,0.54120
2010,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.26957,58,123,0.19083,0.34831
2010,46-65 y.,Hamburg,Intermediate School Degree,0.39347,37,68,0.27650,0.51045
2010,46-65 y.,Hamburg,Upper Secondary Degree,0.19598,31,68,0.10093,0.29103
2010,46-65 y.,Lower Saxony,Secondary School Degree,0.40040,208,585,0.36066,0.44014
2010,46-65 y.,Lower Saxony,Intermediate School Degree,0.30023,164,585,0.26306,0.33741
2010,46-65 y.,Lower Saxony,Technical School Degree,0.03587,39,585,0.02079,0.05096
2010,46-65 y.,Lower Saxony,Upper Secondary Degree,0.18326,141,585,0.15188,0.21464
2010,46-65 y.,Lower Saxony,Other Degree,0.07371,33,585,0.05252,0.09491
2010,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.40565,489,1362,0.37956,0.43173
2010,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.20761,309,1362,0.18607,0.22916
2010,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.06917,108,1362,0.05569,0.08265
2010,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.16735,327,1362,0.14752,0.18719
2010,46-65 y.,North Rhine-Westphalia,Other Degree,0.12574,129,1362,0.10812,0.14335
2010,46-65 y.,Hesse,Secondary School Degree,0.32080,142,522,0.28071,0.36088
2010,46-65 y.,Hesse,Intermediate School Degree,0.28286,150,522,0.24418,0.32153
2010,46-65 y.,Hesse,Technical School Degree,0.04447,33,522,0.02677,0.06217
2010,46-65 y.,Hesse,Upper Secondary Degree,0.20939,151,522,0.17445,0.24433
2010,46-65 y.,Hesse,Other Degree,0.12134,46,522,0.09330,0.14938
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.50728,189,372,0.45640,0.55815
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.23175,98,372,0.18881,0.27468
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.12726,85,372,0.09335,0.16117
2010,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.37583,273,771,0.34162,0.41004
2010,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.30777,225,771,0.27517,0.34037
2010,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.04684,42,771,0.03192,0.06177
2010,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.13407,153,771,0.11000,0.15813
2010,46-65 y.,Baden-Wuerttemberg,Other Degree,0.11815,78,771,0.09535,0.14095
2010,46-65 y.,Bavaria,Secondary School Degree,0.48195,418,1033,0.45146,0.51243
2010,46-65 y.,Bavaria,Intermediate School Degree,0.22573,293,1033,0.20022,0.25124
2010,46-65 y.,Bavaria,Technical School Degree,0.04538,61,1033,0.03268,0.05808
2010,46-65 y.,Bavaria,Upper Secondary Degree,0.14085,196,1033,0.11962,0.16207
2010,46-65 y.,Bavaria,Other Degree,0.08996,65,1033,0.07250,0.10742
2010,46-65 y.,Berlin,Secondary School Degree,0.20082,42,248,0.15086,0.25078
2010,46-65 y.,Berlin,Intermediate School Degree,0.40153,111,248,0.34040,0.46267
2010,46-65 y.,Berlin,Upper Secondary Degree,0.25977,95,248,0.20509,0.31446
2010,46-65 y.,Brandenburg,Secondary School Degree,0.12155,41,288,0.08375,0.15936
2010,46-65 y.,Brandenburg,Intermediate School Degree,0.68835,180,288,0.63476,0.74194
2010,46-65 y.,Brandenburg,Upper Secondary Degree,0.14541,67,288,0.10463,0.18619
2010,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.17925,31,191,0.12471,0.23379
2010,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.65505,118,191,0.58746,0.72264
2010,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.15238,42,191,0.10128,0.20348
2010,46-65 y.,Saxony,Secondary School Degree,0.13185,63,484,0.10168,0.16202
2010,46-65 y.,Saxony,Intermediate School Degree,0.65719,316,484,0.61485,0.69952
2010,46-65 y.,Saxony,Upper Secondary Degree,0.16579,105,484,0.13262,0.19895
2010,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.17724,48,273,0.13186,0.22262
2010,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.59161,152,273,0.53320,0.65003
2010,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.19802,73,273,0.15066,0.24538
2010,46-65 y.,Thuringa,Secondary School Degree,0.23646,60,284,0.18695,0.28597
2010,46-65 y.,Thuringa,Intermediate School Degree,0.60178,178,284,0.54475,0.65882
2010,46-65 y.,Thuringa,Upper Secondary Degree,0.13075,46,284,0.09147,0.17003
2010,66 and older,Schleswig-Holstein,Secondary School Degree,0.50459,67,102,0.40708,0.60210
2010,66 and older,Schleswig-Holstein,Intermediate School Degree,0.19203,35,102,0.11521,0.26885
2010,66 and older,Lower Saxony,Secondary School Degree,0.60170,232,378,0.55228,0.65112
2010,66 and older,Lower Saxony,Intermediate School Degree,0.20634,84,378,0.16549,0.24719
2010,66 and older,Lower Saxony,Upper Secondary Degree,0.11045,62,378,0.07881,0.14209
2010,66 and older,North Rhine-Westphalia,Secondary School Degree,0.62758,463,802,0.59410,0.66106
2010,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.15902,129,802,0.13369,0.18434
2010,66 and older,North Rhine-Westphalia,Technical School Degree,0.04580,37,802,0.03132,0.06028
2010,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.09018,122,802,0.07034,0.11002
2010,66 and older,North Rhine-Westphalia,Other Degree,0.06096,51,802,0.04439,0.07753
2010,66 and older,Hesse,Secondary School Degree,0.57096,120,202,0.50254,0.63939
2010,66 and older,Hesse,Intermediate School Degree,0.16881,41,202,0.11702,0.22059
2010,66 and older,Hesse,Upper Secondary Degree,0.12281,41,202,0.07744,0.16819
2010,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.70256,145,145,0.62789,0.77722
2010,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.52787,224,370,0.47693,0.57881
2010,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.17730,76,370,0.13833,0.21627
2010,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.12793,70,370,0.09385,0.16201
2010,66 and older,Bavaria,Secondary School Degree,0.56917,300,539,0.52732,0.61101
2010,66 and older,Bavaria,Intermediate School Degree,0.17700,102,539,0.14475,0.20926
2010,66 and older,Bavaria,Technical School Degree,0.06419,31,539,0.04348,0.08490
2010,66 and older,Bavaria,Upper Secondary Degree,0.09575,73,539,0.07088,0.12061
2010,66 and older,Bavaria,Other Degree,0.07664,33,539,0.05416,0.09912
2010,66 and older,Berlin,Secondary School Degree,0.45485,61,149,0.37462,0.53507
2010,66 and older,Berlin,Intermediate School Degree,0.32214,53,149,0.24685,0.39743
2010,66 and older,Berlin,Upper Secondary Degree,0.14277,35,149,0.08641,0.19913
2010,66 and older,Brandenburg,Secondary School Degree,0.63482,135,204,0.56859,0.70106
2010,66 and older,Brandenburg,Intermediate School Degree,0.13179,36,204,0.08526,0.17833
2010,66 and older,Brandenburg,Upper Secondary Degree,0.17515,33,204,0.12286,0.22744
2010,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.59422,55,55,0.46325,0.72520
2010,66 and older,Saxony,Secondary School Degree,0.64619,202,294,0.59144,0.70094
2010,66 and older,Saxony,Intermediate School Degree,0.15425,46,294,0.11289,0.19561
2010,66 and older,Saxony,Upper Secondary Degree,0.15973,46,294,0.11778,0.20168
2010,66 and older,Saxony-Anhalt,Secondary School Degree,0.69774,118,118,0.61453,0.78096
2010,66 and older,Thuringa,Secondary School Degree,0.82745,149,149,0.76658,0.88833
2011,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.13539,38,162,0.08254,0.18825
2011,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.27566,50,162,0.20664,0.34469
2011,17-29 y.,Schleswig-Holstein,Upper Secondary Degree,0.27031,33,162,0.20171,0.33892
2011,17-29 y.,Schleswig-Holstein,No School Degree Yet,0.12602,41,162,0.07475,0.17728
2011,17-29 y.,Lower Saxony,Secondary School Degree,0.11226,58,347,0.07899,0.14552
2011,17-29 y.,Lower Saxony,Intermediate School Degree,0.27241,119,347,0.22550,0.31932
2011,17-29 y.,Lower Saxony,Upper Secondary Degree,0.28760,82,347,0.23990,0.33529
2011,17-29 y.,Lower Saxony,No School Degree Yet,0.14442,88,347,0.10738,0.18146
2011,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.10527,122,826,0.08433,0.12621
2011,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.19938,193,826,0.17211,0.22664
2011,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08450,74,826,0.06552,0.10347
2011,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.24421,180,826,0.21489,0.27352
2011,17-29 y.,North Rhine-Westphalia,Other Degree,0.03255,33,826,0.02044,0.04466
2011,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.17799,224,826,0.15189,0.20409
2011,17-29 y.,Hesse,Intermediate School Degree,0.15398,59,219,0.10607,0.20190
2011,17-29 y.,Hesse,Upper Secondary Degree,0.37257,71,219,0.30839,0.43675
2011,17-29 y.,Hesse,No School Degree Yet,0.18964,89,219,0.13760,0.24168
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.19661,61,189,0.13980,0.25343
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.24541,51,189,0.18390,0.30693
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.17625,37,189,0.12179,0.23072
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.11262,40,189,0.06743,0.15781
2011,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.15720,109,489,0.12490,0.18949
2011,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.27993,146,489,0.24010,0.31977
2011,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.23572,103,489,0.19806,0.27337
2011,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.13163,131,489,0.10163,0.16162
2011,17-29 y.,Bavaria,Secondary School Degree,0.23322,157,613,0.19972,0.26673
2011,17-29 y.,Bavaria,Intermediate School Degree,0.23309,157,613,0.19959,0.26658
2011,17-29 y.,Bavaria,Technical School Degree,0.06543,37,613,0.04584,0.08502
2011,17-29 y.,Bavaria,Upper Secondary Degree,0.21037,138,613,0.17808,0.24266
2011,17-29 y.,Bavaria,No School Degree Yet,0.10262,124,613,0.07858,0.12666
2011,17-29 y.,Berlin,Upper Secondary Degree,0.40399,60,60,0.27878,0.52920
2011,17-29 y.,Brandenburg,Intermediate School Degree,0.36325,52,52,0.23125,0.49525
2011,17-29 y.,Saxony,Secondary School Degree,0.13501,39,266,0.09386,0.17615
2011,17-29 y.,Saxony,Intermediate School Degree,0.41525,117,266,0.35592,0.47458
2011,17-29 y.,Saxony,Upper Secondary Degree,0.23321,79,266,0.18230,0.28413
2011,17-29 y.,Saxony,No School Degree Yet,0.07350,31,266,0.04208,0.10492
2011,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.25861,47,90,0.16764,0.34958
2011,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.31797,43,90,0.22122,0.41472
2011,17-29 y.,Thuringa,Intermediate School Degree,0.38926,64,112,0.29855,0.47997
2011,17-29 y.,Thuringa,Upper Secondary Degree,0.30008,48,112,0.21482,0.38533
2011,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.23418,74,302,0.18634,0.28203
2011,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.33216,130,302,0.27896,0.38537
2011,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.28851,98,302,0.23732,0.33969
2011,30-45 y.,Hamburg,Intermediate School Degree,0.15730,35,105,0.08733,0.22728
2011,30-45 y.,Hamburg,Upper Secondary Degree,0.47402,70,105,0.37805,0.56999
2011,30-45 y.,Lower Saxony,Secondary School Degree,0.17801,161,881,0.15274,0.20329
2011,30-45 y.,Lower Saxony,Intermediate School Degree,0.44981,390,881,0.41694,0.48268
2011,30-45 y.,Lower Saxony,Technical School Degree,0.07960,66,881,0.06171,0.09748
2011,30-45 y.,Lower Saxony,Upper Secondary Degree,0.19343,201,881,0.16733,0.21952
2011,30-45 y.,Lower Saxony,Other Degree,0.05830,63,881,0.04282,0.07378
2011,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.19481,396,2003,0.17746,0.21216
2011,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.25873,520,2003,0.23955,0.27791
2011,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.10882,209,2003,0.09518,0.12246
2011,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.28069,585,2003,0.26100,0.30037
2011,30-45 y.,North Rhine-Westphalia,Other Degree,0.11962,239,2003,0.10540,0.13383
2011,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02180,54,2003,0.01540,0.02820
2011,30-45 y.,Hesse,Secondary School Degree,0.14180,104,701,0.11596,0.16764
2011,30-45 y.,Hesse,Intermediate School Degree,0.25048,196,701,0.21838,0.28258
2011,30-45 y.,Hesse,Technical School Degree,0.08023,53,701,0.06010,0.10035
2011,30-45 y.,Hesse,Upper Secondary Degree,0.39501,263,701,0.35879,0.43122
2011,30-45 y.,Hesse,Other Degree,0.10077,85,701,0.07847,0.12307
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.32017,153,513,0.27976,0.36058
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.23508,149,513,0.19835,0.27181
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.08824,59,513,0.06367,0.11281
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.20124,96,513,0.16651,0.23597
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.12980,56,513,0.10069,0.15891
2011,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.22834,266,1299,0.20550,0.25118
2011,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.25322,427,1299,0.22957,0.27688
2011,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.05611,77,1299,0.04359,0.06863
2011,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.31537,397,1299,0.29009,0.34065
2011,30-45 y.,Baden-Wuerttemberg,Other Degree,0.11405,132,1299,0.09676,0.13134
2011,30-45 y.,Bavaria,Secondary School Degree,0.28379,475,1540,0.26127,0.30632
2011,30-45 y.,Bavaria,Intermediate School Degree,0.26582,481,1540,0.24375,0.28789
2011,30-45 y.,Bavaria,Technical School Degree,0.06888,115,1540,0.05623,0.08153
2011,30-45 y.,Bavaria,Upper Secondary Degree,0.24582,332,1540,0.22431,0.26733
2011,30-45 y.,Bavaria,Other Degree,0.10650,137,1540,0.09109,0.12191
2011,30-45 y.,Berlin,Intermediate School Degree,0.28924,103,237,0.23139,0.34709
2011,30-45 y.,Berlin,Upper Secondary Degree,0.45061,134,237,0.38713,0.51409
2011,30-45 y.,Brandenburg,Secondary School Degree,0.11130,31,290,0.07504,0.14756
2011,30-45 y.,Brandenburg,Intermediate School Degree,0.59198,181,290,0.53531,0.64864
2011,30-45 y.,Brandenburg,Upper Secondary Degree,0.19755,78,290,0.15165,0.24345
2011,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.68540,131,166,0.61455,0.75626
2011,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.15509,35,166,0.09986,0.21033
2011,30-45 y.,Saxony,Secondary School Degree,0.06559,43,584,0.04549,0.08568
2011,30-45 y.,Saxony,Intermediate School Degree,0.62739,366,584,0.58815,0.66664
2011,30-45 y.,Saxony,Upper Secondary Degree,0.22865,175,584,0.19456,0.26274
2011,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.11576,42,329,0.08113,0.15038
2011,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.62630,208,329,0.57394,0.67865
2011,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.20231,79,329,0.15884,0.24579
2011,30-45 y.,Thuringa,Secondary School Degree,0.11919,38,329,0.08412,0.15425
2011,30-45 y.,Thuringa,Intermediate School Degree,0.59273,194,329,0.53956,0.64590
2011,30-45 y.,Thuringa,Upper Secondary Degree,0.25291,97,329,0.20587,0.29996
2011,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.39265,94,234,0.32995,0.45536
2011,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.30491,94,234,0.24580,0.36402
2011,46-65 y.,Schleswig-Holstein,Upper Secondary Degree,0.16191,46,234,0.11461,0.20921
2011,46-65 y.,Hamburg,Intermediate School Degree,0.29805,36,72,0.19165,0.40445
2011,46-65 y.,Hamburg,Upper Secondary Degree,0.20799,36,72,0.11358,0.30240
2011,46-65 y.,Lower Saxony,Secondary School Degree,0.40038,291,812,0.36666,0.43411
2011,46-65 y.,Lower Saxony,Intermediate School Degree,0.28735,226,812,0.25620,0.31849
2011,46-65 y.,Lower Saxony,Technical School Degree,0.03564,50,812,0.02288,0.04840
2011,46-65 y.,Lower Saxony,Upper Secondary Degree,0.18485,187,812,0.15813,0.21156
2011,46-65 y.,Lower Saxony,Other Degree,0.07650,58,812,0.05821,0.09479
2011,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.38391,613,1798,0.36142,0.40639
2011,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.21115,414,1798,0.19228,0.23002
2011,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.07313,148,1798,0.06110,0.08517
2011,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.16075,392,1798,0.14377,0.17773
2011,46-65 y.,North Rhine-Westphalia,Other Degree,0.13661,192,1798,0.12073,0.15249
2011,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02882,39,1798,0.02108,0.03655
2011,46-65 y.,Hesse,Secondary School Degree,0.28793,181,676,0.25377,0.32208
2011,46-65 y.,Hesse,Intermediate School Degree,0.30149,194,676,0.26687,0.33611
2011,46-65 y.,Hesse,Technical School Degree,0.04632,40,676,0.03047,0.06218
2011,46-65 y.,Hesse,Upper Secondary Degree,0.22303,192,676,0.19163,0.25444
2011,46-65 y.,Hesse,Other Degree,0.12500,69,676,0.10005,0.14995
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.46383,231,525,0.42113,0.50652
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22632,121,525,0.19049,0.26215
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05934,32,525,0.03911,0.07957
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.12040,95,525,0.09254,0.14827
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.10690,46,525,0.08045,0.13336
2011,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.34737,346,1054,0.31861,0.37613
