year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Thuringa,Intermediate School Degree,0.38369,392,828,0.35054,0.41683
2005,Thuringa,Upper Secondary Degree,0.09204,143,828,0.07234,0.11174
2006,Schleswig-Holstein,Secondary School Degree,0.35882,256,617,0.32094,0.39670
2006,Schleswig-Holstein,Intermediate School Degree,0.21355,181,617,0.18119,0.24591
2006,Schleswig-Holstein,Technical School Degree,0.04773,33,617,0.03090,0.06457
2006,Schleswig-Holstein,Upper Secondary Degree,0.14352,147,617,0.11583,0.17120
2006,Hamburg,Secondary School Degree,0.28102,76,253,0.22552,0.33652
2006,Hamburg,Intermediate School Degree,0.22933,85,253,0.17742,0.28123
2006,Hamburg,Upper Secondary Degree,0.21991,92,253,0.16877,0.27105
2006,Lower Saxony,Secondary School Degree,0.32639,727,1932,0.30547,0.34730
2006,Lower Saxony,Intermediate School Degree,0.25533,605,1932,0.23588,0.27478
2006,Lower Saxony,Technical School Degree,0.03139,92,1932,0.02361,0.03917
2006,Lower Saxony,Upper Secondary Degree,0.12910,357,1932,0.11414,0.14405
2006,Lower Saxony,Other Degree,0.03782,88,1932,0.02931,0.04633
2006,Lower Saxony,No School Degree Yet,0.02051,63,1932,0.01419,0.02683
2006,Bremen,Secondary School Degree,0.35245,43,120,0.26661,0.43828
2006,Bremen,Intermediate School Degree,0.23962,43,120,0.16293,0.31632
2006,Bremen,Upper Secondary Degree,0.14044,34,120,0.07802,0.20287
2006,North Rhine-Westphalia,Secondary School Degree,0.33336,1649,4515,0.31961,0.34711
2006,North Rhine-Westphalia,Intermediate School Degree,0.17681,993,4515,0.16568,0.18794
2006,North Rhine-Westphalia,Technical School Degree,0.06075,361,4515,0.05378,0.06772
2006,North Rhine-Westphalia,Upper Secondary Degree,0.14124,957,4515,0.13108,0.15140
2006,North Rhine-Westphalia,Other Degree,0.07004,339,4515,0.06260,0.07749
2006,North Rhine-Westphalia,"Dropout, No School Degree",0.01778,73,4515,0.01392,0.02163
2006,North Rhine-Westphalia,No School Degree Yet,0.02169,143,4515,0.01744,0.02594
2006,Hesse,Secondary School Degree,0.28146,468,1456,0.25835,0.30457
2006,Hesse,Intermediate School Degree,0.19429,382,1456,0.17396,0.21462
2006,Hesse,Technical School Degree,0.04069,88,1456,0.03054,0.05085
2006,Hesse,Upper Secondary Degree,0.16956,366,1456,0.15028,0.18884
2006,Hesse,Other Degree,0.08165,107,1456,0.06758,0.09572
2006,Hesse,No School Degree Yet,0.02118,45,1456,0.01378,0.02858
2006,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.40146,601,1264,0.37443,0.42850
2006,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17543,278,1264,0.15445,0.19640
2006,"Rhineland-Palatinate, Saarland",Technical School Degree,0.03457,60,1264,0.02449,0.04464
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.09194,203,1264,0.07601,0.10788
2006,"Rhineland-Palatinate, Saarland",Other Degree,0.06213,87,1264,0.04882,0.07544
2006,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02024,35,1264,0.01247,0.02800
2006,Baden-Wuerttemberg,Secondary School Degree,0.29872,925,2674,0.28137,0.31607
2006,Baden-Wuerttemberg,Intermediate School Degree,0.19352,660,2674,0.17855,0.20850
2006,Baden-Wuerttemberg,Technical School Degree,0.03725,132,2674,0.03007,0.04442
2006,Baden-Wuerttemberg,Upper Secondary Degree,0.15044,550,2674,0.13688,0.16399
2006,Baden-Wuerttemberg,Other Degree,0.08329,257,2674,0.07281,0.09376
2006,Baden-Wuerttemberg,"Dropout, No School Degree",0.01604,45,2674,0.01128,0.02081
2006,Baden-Wuerttemberg,No School Degree Yet,0.02549,105,2674,0.01952,0.03147
2006,Bavaria,Secondary School Degree,0.39044,1315,3094,0.37325,0.40763
2006,Bavaria,Intermediate School Degree,0.18747,779,3094,0.17372,0.20123
2006,Bavaria,Technical School Degree,0.04427,176,3094,0.03702,0.05151
2006,Bavaria,Upper Secondary Degree,0.12130,579,3094,0.10980,0.13281
2006,Bavaria,Other Degree,0.05410,172,3094,0.04613,0.06208
2006,Bavaria,No School Degree Yet,0.01124,73,3094,0.00753,0.01496
2006,Berlin,Secondary School Degree,0.17402,147,740,0.14669,0.20136
2006,Berlin,Intermediate School Degree,0.30104,259,740,0.26797,0.33411
2006,Berlin,Technical School Degree,0.03439,43,740,0.02125,0.04752
2006,Berlin,Upper Secondary Degree,0.24328,253,740,0.21234,0.27421
2006,Berlin,Other Degree,0.06001,38,740,0.04288,0.07713
2006,Brandenburg,Secondary School Degree,0.26037,259,887,0.23148,0.28927
2006,Brandenburg,Intermediate School Degree,0.38344,406,887,0.35142,0.41546
2006,Brandenburg,Technical School Degree,0.03296,37,887,0.02121,0.04472
2006,Brandenburg,Upper Secondary Degree,0.13408,185,887,0.11165,0.15652
2006,Mecklenburg-Western Pomerania,Secondary School Degree,0.26244,139,499,0.22379,0.30108
2006,Mecklenburg-Western Pomerania,Intermediate School Degree,0.42780,266,499,0.38434,0.47125
2006,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10181,94,499,0.07525,0.12837
2006,Saxony,Secondary School Degree,0.25496,417,1536,0.23315,0.27676
2006,Saxony,Intermediate School Degree,0.39844,747,1536,0.37395,0.42294
2006,Saxony,Upper Secondary Degree,0.16086,335,1536,0.14248,0.17924
2006,Saxony,No School Degree Yet,0.01870,37,1536,0.01192,0.02547
2006,Saxony-Anhalt,Secondary School Degree,0.30425,276,869,0.27364,0.33485
2006,Saxony-Anhalt,Intermediate School Degree,0.35386,378,869,0.32205,0.38568
2006,Saxony-Anhalt,Upper Secondary Degree,0.14362,183,869,0.12029,0.16695
2006,Saxony-Anhalt,No School Degree Yet,0.02172,32,869,0.01202,0.03142
2006,Thuringa,Secondary School Degree,0.32237,318,899,0.29180,0.35294
2006,Thuringa,Intermediate School Degree,0.40012,428,899,0.36808,0.43217
2006,Thuringa,Upper Secondary Degree,0.09311,153,899,0.07411,0.11212
2007,Schleswig-Holstein,Secondary School Degree,0.35523,231,532,0.31453,0.39594
2007,Schleswig-Holstein,Intermediate School Degree,0.22843,173,532,0.19272,0.26413
2007,Schleswig-Holstein,Upper Secondary Degree,0.13590,128,532,0.10675,0.16505
2007,Hamburg,Secondary School Degree,0.29793,74,245,0.24054,0.35531
2007,Hamburg,Intermediate School Degree,0.22441,79,245,0.17206,0.27676
2007,Hamburg,Upper Secondary Degree,0.22299,92,245,0.17076,0.27522
2007,Lower Saxony,Secondary School Degree,0.32279,663,1793,0.30115,0.34444
2007,Lower Saxony,Intermediate School Degree,0.25237,558,1793,0.23226,0.27248
2007,Lower Saxony,Technical School Degree,0.03138,85,1793,0.02331,0.03945
2007,Lower Saxony,Upper Secondary Degree,0.13550,345,1793,0.11965,0.15135
2007,Lower Saxony,Other Degree,0.04505,87,1793,0.03545,0.05466
2007,Lower Saxony,No School Degree Yet,0.02334,55,1793,0.01635,0.03033
2007,Bremen,Secondary School Degree,0.31071,39,120,0.22756,0.39386
2007,Bremen,Intermediate School Degree,0.25353,45,120,0.17536,0.33169
2007,Bremen,Upper Secondary Degree,0.15573,36,120,0.09058,0.22088
2007,North Rhine-Westphalia,Secondary School Degree,0.31840,1484,4177,0.30427,0.33253
2007,North Rhine-Westphalia,Intermediate School Degree,0.17873,930,4177,0.16710,0.19035
2007,North Rhine-Westphalia,Technical School Degree,0.06184,330,4177,0.05453,0.06914
2007,North Rhine-Westphalia,Upper Secondary Degree,0.15743,957,4177,0.14639,0.16848
2007,North Rhine-Westphalia,Other Degree,0.06368,284,4177,0.05627,0.07108
2007,North Rhine-Westphalia,"Dropout, No School Degree",0.01531,61,4177,0.01159,0.01904
2007,North Rhine-Westphalia,No School Degree Yet,0.02297,131,4177,0.01842,0.02751
2007,Hesse,Secondary School Degree,0.27371,426,1366,0.25005,0.29736
2007,Hesse,Intermediate School Degree,0.20207,370,1366,0.18077,0.22338
2007,Hesse,Technical School Degree,0.04473,84,1366,0.03377,0.05570
2007,Hesse,Upper Secondary Degree,0.17516,351,1366,0.15499,0.19532
2007,Hesse,Other Degree,0.07879,93,1366,0.06450,0.09308
2007,Hesse,No School Degree Yet,0.02183,42,1366,0.01408,0.02959
2007,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.39752,538,1121,0.36886,0.42618
2007,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17629,253,1121,0.15397,0.19860
2007,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04056,57,1121,0.02901,0.05211
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10318,200,1121,0.08537,0.12100
2007,"Rhineland-Palatinate, Saarland",Other Degree,0.05406,73,1121,0.04082,0.06731
2007,Baden-Wuerttemberg,Secondary School Degree,0.29268,825,2452,0.27467,0.31070
2007,Baden-Wuerttemberg,Intermediate School Degree,0.18959,607,2452,0.17407,0.20510
2007,Baden-Wuerttemberg,Technical School Degree,0.04201,129,2452,0.03406,0.04995
2007,Baden-Wuerttemberg,Upper Secondary Degree,0.15131,513,2452,0.13712,0.16549
2007,Baden-Wuerttemberg,Other Degree,0.08321,235,2452,0.07227,0.09414
2007,Baden-Wuerttemberg,"Dropout, No School Degree",0.01888,40,2452,0.01349,0.02427
2007,Baden-Wuerttemberg,No School Degree Yet,0.02697,103,2452,0.02056,0.03338
2007,Bavaria,Secondary School Degree,0.38621,1227,2920,0.36855,0.40388
2007,Bavaria,Intermediate School Degree,0.19122,740,2920,0.17695,0.20549
2007,Bavaria,Technical School Degree,0.04122,159,2920,0.03401,0.04843
2007,Bavaria,Upper Secondary Degree,0.12312,560,2920,0.11120,0.13504
2007,Bavaria,Other Degree,0.05842,164,2920,0.04991,0.06693
2007,Bavaria,No School Degree Yet,0.01489,70,2920,0.01049,0.01928
2007,Berlin,Secondary School Degree,0.16707,128,711,0.13963,0.19451
2007,Berlin,Intermediate School Degree,0.30079,252,711,0.26706,0.33453
2007,Berlin,Technical School Degree,0.04132,43,711,0.02668,0.05596
2007,Berlin,Upper Secondary Degree,0.24612,251,711,0.21443,0.27780
2007,Berlin,Other Degree,0.05665,37,711,0.03965,0.07366
2007,Brandenburg,Secondary School Degree,0.25781,232,809,0.22765,0.28797
2007,Brandenburg,Intermediate School Degree,0.37261,366,809,0.33928,0.40595
2007,Brandenburg,Technical School Degree,0.03710,36,809,0.02407,0.05013
2007,Brandenburg,Upper Secondary Degree,0.14348,175,809,0.11930,0.16765
2007,Mecklenburg-Western Pomerania,Secondary School Degree,0.27231,129,457,0.23145,0.31317
2007,Mecklenburg-Western Pomerania,Intermediate School Degree,0.42122,237,457,0.37590,0.46654
2007,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10922,91,457,0.08059,0.13785
2007,Saxony,Secondary School Degree,0.24910,384,1463,0.22693,0.27127
2007,Saxony,Intermediate School Degree,0.40061,709,1463,0.37549,0.42572
2007,Saxony,Upper Secondary Degree,0.16757,333,1463,0.14843,0.18672
2007,Saxony,No School Degree Yet,0.01802,37,1463,0.01120,0.02484
2007,Saxony-Anhalt,Secondary School Degree,0.28566,252,831,0.25492,0.31639
2007,Saxony-Anhalt,Intermediate School Degree,0.35203,355,831,0.31954,0.38452
2007,Saxony-Anhalt,Upper Secondary Degree,0.16089,188,831,0.13590,0.18589
2007,Saxony-Anhalt,No School Degree Yet,0.03312,36,831,0.02095,0.04530
2007,Thuringa,Secondary School Degree,0.31514,301,859,0.28405,0.34622
2007,Thuringa,Intermediate School Degree,0.40667,409,859,0.37380,0.43954
2007,Thuringa,Upper Secondary Degree,0.10142,149,859,0.08122,0.12163
2008,Schleswig-Holstein,Secondary School Degree,0.32798,203,506,0.28703,0.36893
2008,Schleswig-Holstein,Intermediate School Degree,0.20917,154,506,0.17370,0.24465
2008,Schleswig-Holstein,Technical School Degree,0.05301,31,506,0.03347,0.07255
2008,Schleswig-Holstein,Upper Secondary Degree,0.16365,118,506,0.13138,0.19591
2008,Hamburg,Secondary School Degree,0.27541,64,234,0.21805,0.33277
2008,Hamburg,Intermediate School Degree,0.23176,76,234,0.17758,0.28594
2008,Hamburg,Upper Secondary Degree,0.24109,94,234,0.18616,0.29601
2008,Lower Saxony,Secondary School Degree,0.31963,618,1717,0.29756,0.34169
2008,Lower Saxony,Intermediate School Degree,0.25786,543,1717,0.23716,0.27856
2008,Lower Saxony,Technical School Degree,0.03539,88,1717,0.02665,0.04413
2008,Lower Saxony,Upper Secondary Degree,0.14734,335,1717,0.13057,0.16411
2008,Lower Saxony,Other Degree,0.03266,68,1717,0.02425,0.04107
2008,Lower Saxony,No School Degree Yet,0.02789,65,1717,0.02010,0.03568
2008,Bremen,Secondary School Degree,0.32268,38,117,0.23761,0.40776
2008,Bremen,Intermediate School Degree,0.26430,45,117,0.18405,0.34455
2008,Bremen,Upper Secondary Degree,0.15392,34,117,0.08824,0.21959
2008,North Rhine-Westphalia,Secondary School Degree,0.31934,1378,3874,0.30466,0.33402
2008,North Rhine-Westphalia,Intermediate School Degree,0.18415,880,3874,0.17194,0.19636
2008,North Rhine-Westphalia,Technical School Degree,0.06239,310,3874,0.05478,0.07001
2008,North Rhine-Westphalia,Upper Secondary Degree,0.15225,876,3874,0.14093,0.16356
2008,North Rhine-Westphalia,Other Degree,0.06596,261,3874,0.05814,0.07378
2008,North Rhine-Westphalia,"Dropout, No School Degree",0.01505,54,3874,0.01122,0.01889
2008,North Rhine-Westphalia,No School Degree Yet,0.02144,115,3874,0.01687,0.02600
2008,Hesse,Secondary School Degree,0.27156,398,1293,0.24731,0.29582
2008,Hesse,Intermediate School Degree,0.20239,357,1293,0.18048,0.22430
2008,Hesse,Technical School Degree,0.03772,75,1293,0.02733,0.04810
2008,Hesse,Upper Secondary Degree,0.18672,340,1293,0.16547,0.20797
2008,Hesse,Other Degree,0.07639,84,1293,0.06190,0.09087
2008,Hesse,No School Degree Yet,0.02213,39,1293,0.01411,0.03016
2008,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.40747,505,1079,0.37814,0.43681
2008,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17488,232,1079,0.15221,0.19756
2008,"Rhineland-Palatinate, Saarland",Technical School Degree,0.03868,55,1079,0.02717,0.05019
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10184,185,1079,0.08378,0.11989
2008,"Rhineland-Palatinate, Saarland",Other Degree,0.05969,68,1079,0.04555,0.07384
2008,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02292,34,1079,0.01399,0.03186
2008,Baden-Wuerttemberg,Secondary School Degree,0.29197,787,2296,0.27337,0.31057
2008,Baden-Wuerttemberg,Intermediate School Degree,0.20328,590,2296,0.18681,0.21974
2008,Baden-Wuerttemberg,Technical School Degree,0.04039,125,2296,0.03233,0.04844
2008,Baden-Wuerttemberg,Upper Secondary Degree,0.14766,470,2296,0.13315,0.16218
2008,Baden-Wuerttemberg,Other Degree,0.08135,210,2296,0.07016,0.09253
2008,Baden-Wuerttemberg,"Dropout, No School Degree",0.01959,38,2296,0.01392,0.02526
2008,Baden-Wuerttemberg,No School Degree Yet,0.02288,76,2296,0.01676,0.02900
2008,Bavaria,Secondary School Degree,0.38094,1143,2710,0.36265,0.39922
2008,Bavaria,Intermediate School Degree,0.19296,678,2710,0.17809,0.20782
2008,Bavaria,Technical School Degree,0.04657,154,2710,0.03863,0.05450
2008,Bavaria,Upper Secondary Degree,0.12758,529,2710,0.11501,0.14014
2008,Bavaria,Other Degree,0.05400,137,2710,0.04549,0.06251
2008,Bavaria,No School Degree Yet,0.01288,69,2710,0.00863,0.01712
2008,Berlin,Secondary School Degree,0.16847,120,677,0.14025,0.19668
2008,Berlin,Intermediate School Degree,0.30192,240,677,0.26732,0.33653
2008,Berlin,Technical School Degree,0.04448,42,677,0.02894,0.06002
2008,Berlin,Upper Secondary Degree,0.25242,243,677,0.21967,0.28517
2008,Berlin,Other Degree,0.04505,32,677,0.02941,0.06069
2008,Brandenburg,Secondary School Degree,0.24905,224,772,0.21853,0.27958
2008,Brandenburg,Intermediate School Degree,0.37852,354,772,0.34428,0.41276
2008,Brandenburg,Technical School Degree,0.03858,32,772,0.02499,0.05218
2008,Brandenburg,Upper Secondary Degree,0.13572,162,772,0.11154,0.15989
2008,Mecklenburg-Western Pomerania,Secondary School Degree,0.25215,121,436,0.21134,0.29296
2008,Mecklenburg-Western Pomerania,Intermediate School Degree,0.42407,225,436,0.37762,0.47051
2008,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11430,90,436,0.08440,0.14420
2008,Saxony,Secondary School Degree,0.23126,356,1374,0.20895,0.25356
2008,Saxony,Intermediate School Degree,0.40273,674,1374,0.37678,0.42867
2008,Saxony,Upper Secondary Degree,0.16785,311,1374,0.14808,0.18762
2008,Saxony,No School Degree Yet,0.01733,33,1374,0.01043,0.02423
2008,Saxony-Anhalt,Secondary School Degree,0.28824,230,745,0.25569,0.32079
2008,Saxony-Anhalt,Intermediate School Degree,0.36500,339,745,0.33041,0.39960
2008,Saxony-Anhalt,Upper Secondary Degree,0.15254,176,745,0.12670,0.17838
2008,Thuringa,Secondary School Degree,0.30857,288,815,0.27684,0.34031
2008,Thuringa,Intermediate School Degree,0.40087,382,815,0.36720,0.43454
2008,Thuringa,Upper Secondary Degree,0.10718,145,815,0.08593,0.12843
2009,Schleswig-Holstein,Secondary School Degree,0.32216,180,431,0.27799,0.36633
2009,Schleswig-Holstein,Intermediate School Degree,0.22502,147,431,0.18555,0.26449
2009,Schleswig-Holstein,Upper Secondary Degree,0.13710,104,431,0.10459,0.16961
2009,Hamburg,Secondary School Degree,0.25284,56,226,0.19605,0.30963
2009,Hamburg,Intermediate School Degree,0.24332,72,226,0.18725,0.29938
2009,Hamburg,Upper Secondary Degree,0.30490,98,226,0.24474,0.36505
2009,Lower Saxony,Secondary School Degree,0.30725,569,1599,0.28463,0.32987
2009,Lower Saxony,Intermediate School Degree,0.27538,514,1599,0.25348,0.29728
2009,Lower Saxony,Technical School Degree,0.04009,87,1599,0.03047,0.04971
2009,Lower Saxony,Upper Secondary Degree,0.15321,327,1599,0.13555,0.17087
2009,Lower Saxony,Other Degree,0.03010,58,1599,0.02172,0.03848
2009,Lower Saxony,No School Degree Yet,0.01921,44,1599,0.01248,0.02594
2009,Bremen,Secondary School Degree,0.33662,33,74,0.22822,0.44503
2009,Bremen,Intermediate School Degree,0.27858,41,74,0.17574,0.38142
2009,North Rhine-Westphalia,Secondary School Degree,0.31433,1270,3587,0.29914,0.32953
2009,North Rhine-Westphalia,Intermediate School Degree,0.18023,801,3587,0.16765,0.19281
2009,North Rhine-Westphalia,Technical School Degree,0.06246,285,3587,0.05454,0.07038
2009,North Rhine-Westphalia,Upper Secondary Degree,0.15810,826,3587,0.14616,0.17004
2009,North Rhine-Westphalia,Other Degree,0.06404,229,3587,0.05603,0.07205
2009,North Rhine-Westphalia,"Dropout, No School Degree",0.01431,47,3587,0.01042,0.01819
2009,North Rhine-Westphalia,No School Degree Yet,0.02750,129,3587,0.02215,0.03285
2009,Hesse,Secondary School Degree,0.25513,347,1194,0.23039,0.27986
2009,Hesse,Intermediate School Degree,0.21016,326,1194,0.18704,0.23328
2009,Hesse,Technical School Degree,0.04323,77,1194,0.03169,0.05477
2009,Hesse,Upper Secondary Degree,0.20059,337,1194,0.17787,0.22332
2009,Hesse,Other Degree,0.06817,73,1194,0.05387,0.08248
2009,Hesse,No School Degree Yet,0.02056,34,1194,0.01251,0.02861
2009,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.41205,474,1003,0.38157,0.44252
2009,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17916,216,1003,0.15542,0.20291
2009,"Rhineland-Palatinate, Saarland",Technical School Degree,0.03779,50,1003,0.02599,0.04960
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10420,168,1003,0.08528,0.12312
2009,"Rhineland-Palatinate, Saarland",Other Degree,0.05461,63,1003,0.04054,0.06868
2009,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02165,32,1003,0.01264,0.03066
2009,Baden-Wuerttemberg,Secondary School Degree,0.28157,696,2058,0.26213,0.30101
2009,Baden-Wuerttemberg,Intermediate School Degree,0.20562,541,2058,0.18815,0.22308
2009,Baden-Wuerttemberg,Technical School Degree,0.04483,118,2058,0.03589,0.05378
2009,Baden-Wuerttemberg,Upper Secondary Degree,0.16936,449,2058,0.15315,0.18557
2009,Baden-Wuerttemberg,Other Degree,0.07093,158,2058,0.05983,0.08202
2009,Baden-Wuerttemberg,"Dropout, No School Degree",0.02029,35,2058,0.01420,0.02638
2009,Baden-Wuerttemberg,No School Degree Yet,0.02381,61,2058,0.01722,0.03040
2009,Bavaria,Secondary School Degree,0.37549,1063,2565,0.35675,0.39424
2009,Bavaria,Intermediate School Degree,0.19015,659,2565,0.17496,0.20534
2009,Bavaria,Technical School Degree,0.05148,149,2565,0.04293,0.06004
2009,Bavaria,Upper Secondary Degree,0.12925,492,2565,0.11627,0.14224
2009,Bavaria,Other Degree,0.05395,122,2565,0.04520,0.06269
2009,Bavaria,No School Degree Yet,0.01719,80,2565,0.01216,0.02222
2009,Berlin,Secondary School Degree,0.16784,116,644,0.13895,0.19673
2009,Berlin,Intermediate School Degree,0.29384,228,644,0.25863,0.32905
2009,Berlin,Technical School Degree,0.05316,43,644,0.03582,0.07050
2009,Berlin,Upper Secondary Degree,0.23874,224,644,0.20579,0.27170
2009,Berlin,Other Degree,0.05132,33,644,0.03426,0.06837
2009,Brandenburg,Secondary School Degree,0.23020,205,712,0.19925,0.26114
2009,Brandenburg,Intermediate School Degree,0.36960,341,712,0.33412,0.40508
2009,Brandenburg,Upper Secondary Degree,0.14981,166,712,0.12358,0.17605
2009,Mecklenburg-Western Pomerania,Secondary School Degree,0.24619,116,427,0.20528,0.28710
2009,Mecklenburg-Western Pomerania,Intermediate School Degree,0.44224,221,427,0.39508,0.48940
2009,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11982,90,427,0.08898,0.15066
2009,Saxony,Secondary School Degree,0.21765,333,1284,0.19507,0.24023
2009,Saxony,Intermediate School Degree,0.41439,648,1284,0.38743,0.44135
2009,Saxony,Upper Secondary Degree,0.16308,303,1284,0.14286,0.18329
2009,Saxony-Anhalt,Secondary School Degree,0.27547,215,701,0.24237,0.30856
2009,Saxony-Anhalt,Intermediate School Degree,0.35746,316,701,0.32196,0.39297
2009,Saxony-Anhalt,Upper Secondary Degree,0.16802,170,701,0.14032,0.19571
2009,Thuringa,Secondary School Degree,0.28754,273,765,0.25545,0.31964
2009,Thuringa,Intermediate School Degree,0.39304,359,765,0.35840,0.42767
2009,Thuringa,Upper Secondary Degree,0.11255,133,765,0.09014,0.13496
2010,Schleswig-Holstein,Secondary School Degree,0.30430,226,695,0.27006,0.33853
2010,Schleswig-Holstein,Intermediate School Degree,0.23388,229,695,0.20238,0.26537
2010,Schleswig-Holstein,Technical School Degree,0.04894,41,695,0.03289,0.06499
2010,Schleswig-Holstein,Upper Secondary Degree,0.16307,153,695,0.13559,0.19056
2010,Schleswig-Holstein,Other Degree,0.04028,46,695,0.02565,0.05491
2010,Hamburg,Secondary School Degree,0.19954,65,345,0.15730,0.24177
2010,Hamburg,Intermediate School Degree,0.23253,108,345,0.18789,0.27717
2010,Hamburg,Upper Secondary Degree,0.29505,141,345,0.24685,0.34324
2010,Hamburg,Other Degree,0.05886,31,345,0.03399,0.08374
2010,Lower Saxony,Secondary School Degree,0.29369,649,2187,0.27459,0.31278
2010,Lower Saxony,Intermediate School Degree,0.26223,707,2187,0.24379,0.28067
2010,Lower Saxony,Technical School Degree,0.04047,130,2187,0.03221,0.04874
2010,Lower Saxony,Upper Secondary Degree,0.15436,474,2187,0.13922,0.16951
2010,Lower Saxony,Other Degree,0.03865,111,2187,0.03057,0.04673
2010,Lower Saxony,"Dropout, No School Degree",0.01229,38,2187,0.00767,0.01691
2010,Lower Saxony,No School Degree Yet,0.02104,78,2187,0.01503,0.02706
2010,Bremen,Secondary School Degree,0.27398,38,140,0.19983,0.34812
2010,Bremen,Intermediate School Degree,0.27606,53,140,0.20174,0.35038
2010,Bremen,Upper Secondary Degree,0.16570,49,140,0.10389,0.22751
2010,North Rhine-Westphalia,Secondary School Degree,0.29874,1481,4957,0.28600,0.31148
2010,North Rhine-Westphalia,Intermediate School Degree,0.18196,1141,4957,0.17122,0.19271
2010,North Rhine-Westphalia,Technical School Degree,0.06579,420,4957,0.05889,0.07269
2010,North Rhine-Westphalia,Upper Secondary Degree,0.15523,1152,4957,0.14515,0.16531
2010,North Rhine-Westphalia,Other Degree,0.07643,466,4957,0.06904,0.08383
2010,North Rhine-Westphalia,"Dropout, No School Degree",0.01505,110,4957,0.01166,0.01844
2010,North Rhine-Westphalia,No School Degree Yet,0.02709,187,4957,0.02257,0.03161
2010,Hesse,Secondary School Degree,0.24762,403,1640,0.22673,0.26852
2010,Hesse,Intermediate School Degree,0.19324,431,1640,0.17412,0.21235
2010,Hesse,Technical School Degree,0.03908,100,1640,0.02969,0.04846
2010,Hesse,Upper Secondary Degree,0.21080,490,1640,0.19105,0.23055
2010,Hesse,Other Degree,0.07909,161,1640,0.06603,0.09216
2010,Hesse,No School Degree Yet,0.02173,55,1640,0.01467,0.02879
2010,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.39216,535,1307,0.36568,0.41864
2010,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.18405,314,1307,0.16303,0.20507
2010,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04925,92,1307,0.03751,0.06099
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.11026,226,1307,0.09328,0.12725
2010,"Rhineland-Palatinate, Saarland",Other Degree,0.06626,106,1307,0.05277,0.07975
2010,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01723,34,1307,0.01017,0.02428
2010,Baden-Wuerttemberg,Secondary School Degree,0.27952,843,2869,0.26309,0.29594
2010,Baden-Wuerttemberg,Intermediate School Degree,0.21500,820,2869,0.19996,0.23003
2010,Baden-Wuerttemberg,Technical School Degree,0.04444,155,2869,0.03690,0.05198
2010,Baden-Wuerttemberg,Upper Secondary Degree,0.16477,666,2869,0.15119,0.17835
2010,Baden-Wuerttemberg,Other Degree,0.07665,253,2869,0.06691,0.08639
2010,Baden-Wuerttemberg,"Dropout, No School Degree",0.01480,43,2869,0.01038,0.01922
2010,Baden-Wuerttemberg,No School Degree Yet,0.02441,89,2869,0.01877,0.03006
2010,Bavaria,Secondary School Degree,0.36088,1331,3567,0.34512,0.37664
2010,Bavaria,Intermediate School Degree,0.19208,960,3567,0.17915,0.20501
2010,Bavaria,Technical School Degree,0.05130,213,3567,0.04406,0.05854
2010,Bavaria,Upper Secondary Degree,0.13445,657,3567,0.12326,0.14565
2010,Bavaria,Other Degree,0.06319,243,3567,0.05520,0.07117
2010,Bavaria,"Dropout, No School Degree",0.01043,47,3567,0.00710,0.01377
2010,Bavaria,No School Degree Yet,0.01601,116,3567,0.01189,0.02013
2010,Berlin,Secondary School Degree,0.19934,143,873,0.17282,0.22586
2010,Berlin,Intermediate School Degree,0.29428,296,873,0.26403,0.32453
2010,Berlin,Technical School Degree,0.04877,51,873,0.03447,0.06306
2010,Berlin,Upper Secondary Degree,0.23212,316,873,0.20410,0.26014
2010,Berlin,Other Degree,0.06093,67,873,0.04506,0.07681
2010,Brandenburg,Secondary School Degree,0.21947,212,923,0.19275,0.24618
2010,Brandenburg,Intermediate School Degree,0.39296,432,923,0.36144,0.42449
2010,Brandenburg,Technical School Degree,0.03909,44,923,0.02658,0.05160
2010,Brandenburg,Upper Secondary Degree,0.14747,204,923,0.12458,0.17035
