year,age_gr,bula_h,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Saxony-Anhalt,Yes,0.2245508982035928,38694,0.22039305311402096,0.22870874329316465
2014,46-65 y.,Thuringa,No,0.782016348773842,38694,0.7779024449414307,0.7861302526062532
2014,46-65 y.,Thuringa,Yes,0.21798365122615804,38694,0.21386974739374678,0.2220975550585693
2014,66 and older,Schleswig-Holstein,No,0.5513513513513514,38694,0.5463956895382407,0.5563070131644621
2014,66 and older,Schleswig-Holstein,Yes,0.4486486486486487,38694,0.443692986835538,0.45360431046175936
2014,66 and older,Hamburg,No,0.6907216494845361,38694,0.6861163216409767,0.6953269773280955
2014,66 and older,Hamburg,Yes,0.30927835051546393,38694,0.30467302267190455,0.3138836783590233
2014,66 and older,Lower Saxony,No,0.6410788381742739,38694,0.6362992606442723,0.6458584157042755
2014,66 and older,Lower Saxony,Yes,0.35892116182572614,38694,0.35414158429572457,0.3637007393557277
2014,66 and older,Bremen,No,0.7222222222222222,38694,0.7177593091181738,0.7266851353262707
2014,66 and older,Bremen,Yes,0.2777777777777778,38694,0.2733148646737293,0.2822406908818263
2014,66 and older,North Rhine-Westphalia,No,0.6355748373101953,38694,0.630779471049392,0.6403702035709985
2014,66 and older,North Rhine-Westphalia,Yes,0.3644251626898048,38694,0.3596297964290016,0.369220528950608
2014,66 and older,Hesse,No,0.5622775800711743,38694,0.5573343703419256,0.5672207898004231
2014,66 and older,Hesse,Yes,0.4377224199288256,38694,0.4327792101995769,0.4426656296580743
2014,66 and older,"Rhineland-Palatinate, Saarland",No,0.6968641114982579,38694,0.6922845174202287,0.7014437055762871
2014,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.30313588850174217,38694,0.2985562944237129,0.30771548257977144
2014,66 and older,Baden-Wuerttemberg,No,0.5604395604395604,38694,0.5554940861421974,0.5653850347369235
2014,66 and older,Baden-Wuerttemberg,Yes,0.43956043956043955,38694,0.4346149652630766,0.4445059138578025
2014,66 and older,Bavaria,No,0.5633986928104575,38694,0.5584568982043447,0.5683404874165703
2014,66 and older,Bavaria,Yes,0.4366013071895425,38694,0.43165951258342977,0.4415431017956552
2014,66 and older,Berlin,No,0.5808080808080808,38694,0.5758915695972058,0.5857245920189558
2014,66 and older,Berlin,Yes,0.41919191919191917,38694,0.4142754079810442,0.42410843040279417
2014,66 and older,Brandenburg,No,0.773109243697479,38694,0.7689361023768122,0.7772823850181458
2014,66 and older,Brandenburg,Yes,0.226890756302521,38694,0.22271761498185416,0.23106389762318785
2014,66 and older,Mecklenburg-Western Pomerania,No,0.7950819672131147,38694,0.7910600761929271,0.7991038582333024
2014,66 and older,Mecklenburg-Western Pomerania,Yes,0.20491803278688525,38694,0.2008961417666975,0.208939923807073
2014,66 and older,Saxony,No,0.7900874635568513,38694,0.7860296598802374,0.7941452672334652
2014,66 and older,Saxony,Yes,0.2099125364431487,38694,0.20585473276653485,0.21397034011976254
2014,66 and older,Saxony-Anhalt,No,0.7932692307692307,38694,0.7892341974743748,0.7973042640640866
2014,66 and older,Saxony-Anhalt,Yes,0.20673076923076922,38694,0.20269573593591333,0.2107658025256251
2014,66 and older,Thuringa,No,0.861244019138756,38694,0.8577995426627928,0.8646884956147193
2014,66 and older,Thuringa,Yes,0.13875598086124402,38694,0.1353115043852808,0.14220045733720724
2019,18-29 y.,Schleswig-Holstein,No,0.6258992805755396,42417,0.6212942491883299,0.6305043119627493
2019,18-29 y.,Schleswig-Holstein,Yes,0.37410071942446044,42417,0.3694956880372508,0.37870575081167007
2019,18-29 y.,Hamburg,Yes,0.5211267605633803,42417,0.516372663234952,0.5258808578918085
2019,18-29 y.,Hamburg,No,0.4788732394366197,42417,0.47411914210819145,0.48362733676504793
2019,18-29 y.,Lower Saxony,No,0.6794582392776524,42417,0.6750169425427037,0.683899536012601
2019,18-29 y.,Lower Saxony,Yes,0.32054176072234764,42417,0.31610046398739905,0.3249830574572962
2019,18-29 y.,Bremen,No,0.6530612244897959,42417,0.6485313156056756,0.6575911333739162
2019,18-29 y.,Bremen,Yes,0.3469387755102041,42417,0.3424088666260838,0.3514686843943244
2019,18-29 y.,North Rhine-Westphalia,No,0.58207343412527,42417,0.5773796298610407,0.5867672383894993
2019,18-29 y.,North Rhine-Westphalia,Yes,0.41792656587473004,42417,0.4132327616105007,0.42262037013895937
2019,18-29 y.,Hesse,No,0.5035971223021583,42417,0.49883889853573876,0.5083553460685777
2019,18-29 y.,Hesse,Yes,0.49640287769784175,42417,0.49164465393142226,0.5011611014642612
2019,18-29 y.,"Rhineland-Palatinate, Saarland",No,0.6017316017316018,42417,0.5970727871010073,0.6063904163621963
2019,18-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.39826839826839827,42417,0.39360958363780385,0.4029272128989927
2019,18-29 y.,Baden-Wuerttemberg,No,0.5185185185185185,42417,0.5137634363436516,0.5232736006933854
2019,18-29 y.,Baden-Wuerttemberg,Yes,0.48148148148148145,42417,0.47672639930661453,0.4862365636563484
2019,18-29 y.,Bavaria,No,0.6290909090909091,42417,0.6244938875332503,0.633687930648568
2019,18-29 y.,Bavaria,Yes,0.3709090909090909,42417,0.36631206935143207,0.37550611246674975
2019,18-29 y.,Berlin,No,0.5564516129032258,42417,0.5517236909178888,0.5611795348885628
2019,18-29 y.,Berlin,Yes,0.4435483870967742,42417,0.4388204651114372,0.4482763090821112
2019,18-29 y.,Brandenburg,No,0.746031746031746,42417,0.7418893228107832,0.7501741692527089
2019,18-29 y.,Brandenburg,Yes,0.25396825396825395,42417,0.24982583074729112,0.25811067718921676
2019,18-29 y.,Mecklenburg-Western Pomerania,No,0.7183098591549296,42417,0.7140290306097004,0.7225906877001589
2019,18-29 y.,Mecklenburg-Western Pomerania,Yes,0.28169014084507044,42417,0.2774093122998411,0.28597096939029976
2019,18-29 y.,Saxony,No,0.7783783783783784,42417,0.7744257358168204,0.7823310209399365
2019,18-29 y.,Saxony,Yes,0.22162162162162163,42417,0.21766897906006358,0.2255742641831797
2019,18-29 y.,Saxony-Anhalt,No,0.7222222222222222,42417,0.7179596645308695,0.726484779913575
2019,18-29 y.,Saxony-Anhalt,Yes,0.2777777777777778,42417,0.2735152200864251,0.2820403354691305
2019,18-29 y.,Thuringa,No,0.693069306930693,42417,0.6886800137540718,0.6974586001073142
2019,18-29 y.,Thuringa,Yes,0.3069306930693069,42417,0.3025413998926858,0.31131998624592805
2019,30-45 y.,Schleswig-Holstein,No,0.5763358778625954,42417,0.5716333132817598,0.5810384424434311
