"hlf0071_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Etwas zu klein","2000","Sonstige","Staedtischer Raum","107","0.134873366629793","0.110161645104531","0.159585088155055"
"Etwas zu klein","2000","Sonstige","Laendlicher Raum","53","0.103909327125004","0.0759328364942688","0.131885817755739"
"Gerade richtig","2000","1-Pers.- Haushalt","Staedtischer Raum","1667","0.741176383763274","0.72311492963742","0.759237837889128"
"Gerade richtig","2000","1-Pers.- Haushalt","Laendlicher Raum","742","0.763940147832709","0.737406847406315","0.790473448259104"
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","4036","0.766400674635857","0.754931186596327","0.777870162675388"
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2032","0.761051763511325","0.744815571930103","0.777287955092547"
"Gerade richtig","2000","Alleinerziehende","Staedtischer Raum","886","0.69627787288313","0.670815312678906","0.721740433087353"
"Gerade richtig","2000","Alleinerziehende","Laendlicher Raum","448","0.670382273645583","0.633991975230491","0.706772572060675"
"Gerade richtig","2000","Paar mit Kind(ern)","Staedtischer Raum","7639","0.683359353110843","0.674684672870457","0.692034033351228"
"Gerade richtig","2000","Paar mit Kind(ern)","Laendlicher Raum","4868","0.747593955060701","0.736932348574342","0.758255561547061"
"Gerade richtig","2000","Sonstige","Staedtischer Raum","554","0.743474209700762","0.711880652125701","0.775067767275823"
"Gerade richtig","2000","Sonstige","Laendlicher Raum","348","0.796210780960744","0.759279478827944","0.833142083093543"
"Etwas zu gross","2000","1-Pers.- Haushalt","Staedtischer Raum","233","0.0974658918302842","0.0852352818333738","0.109696501827195"
"Etwas zu gross","2000","1-Pers.- Haushalt","Laendlicher Raum","131","0.129280121718395","0.108317014882827","0.150243228553962"
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","588","0.114172768467993","0.105552196516574","0.122793340419411"
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","404","0.155472745980426","0.141676557360911","0.169268934599941"
"Etwas zu gross","2000","Alleinerziehende","Staedtischer Raum","68","0.0635440066104456","0.0500371733178275","0.0770508399030636"
"Etwas zu gross","2000","Alleinerziehende","Laendlicher Raum","61","0.0916158900116722","0.0692832922875689","0.113948487735776"
"Etwas zu gross","2000","Paar mit Kind(ern)","Staedtischer Raum","503","0.0485865296603533","0.0445770486612674","0.0525960106594392"
"Etwas zu gross","2000","Paar mit Kind(ern)","Laendlicher Raum","296","0.047832894514814","0.0425949631841925","0.0530708258454355"
"Etwas zu gross","2000","Sonstige","Staedtischer Raum","41","0.0677093095629524","0.0495332420378607","0.0858853770880441"
"Etwas zu gross","2000","Sonstige","Laendlicher Raum","39","0.0688373893077862","0.045625261605279","0.0920495170102933"
"Viel zu gross","2000","1-Pers.- Haushalt","Staedtischer Raum","33","0.0145725856490757","0.00963095133688242","0.019514219961269"
"Viel zu gross","2000","1-Pers.- Haushalt","Laendlicher Raum","24","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","42","0.00797464602945954","0.0055636450040645","0.0103856470548546"
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","16","","",""
"Viel zu gross","2000","Alleinerziehende","Staedtischer Raum","3","","",""
"Viel zu gross","2000","Alleinerziehende","Laendlicher Raum","4","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","Staedtischer Raum","20","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","Laendlicher Raum","14","","",""
"Viel zu gross","2000","Sonstige","Staedtischer Raum","11","","",""
"Viel zu gross","2000","Sonstige","Laendlicher Raum","7","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","Staedtischer Raum","27","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","Laendlicher Raum","5","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","52","0.00973192011586258","0.00693249532416205","0.0125313449075631"
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","6","","",""
"Viel zu klein","2001","Alleinerziehende","Staedtischer Raum","34","0.0342998412167029","0.0237350024983336","0.0448646799350723"
"Viel zu klein","2001","Alleinerziehende","Laendlicher Raum","20","","",""
"Viel zu klein","2001","Paar mit Kind(ern)","Staedtischer Raum","421","0.0429651224990437","0.0390004385033728","0.0469298064947147"
"Viel zu klein","2001","Paar mit Kind(ern)","Laendlicher Raum","97","0.0203559894801836","0.0166816127844685","0.0240303661758987"
"Viel zu klein","2001","Sonstige","Staedtischer Raum","17","","",""
"Viel zu klein","2001","Sonstige","Laendlicher Raum","","","",""
"Etwas zu klein","2001","1-Pers.- Haushalt","Staedtischer Raum","264","0.133139087270356","0.118422176126258","0.147855998414453"
"Etwas zu klein","2001","1-Pers.- Haushalt","Laendlicher Raum","69","0.075798705101483","0.0581605069660158","0.0934369032369502"
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","516","0.106993698991591","0.0981791619066006","0.115808236076581"
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","170","0.0689339920969222","0.0588486941266791","0.0790192900671653"
"Etwas zu klein","2001","Alleinerziehende","Staedtischer Raum","249","0.223477044290564","0.199295208139289","0.247658880441839"
"Etwas zu klein","2001","Alleinerziehende","Laendlicher Raum","99","0.157531486748661","0.128645446570652","0.186417526926669"
"Etwas zu klein","2001","Paar mit Kind(ern)","Staedtischer Raum","2063","0.207349333393735","0.199422880111981","0.215275786675489"
"Etwas zu klein","2001","Paar mit Kind(ern)","Laendlicher Raum","926","0.17148994903941","0.16168214789982","0.181297750179"
"Etwas zu klein","2001","Sonstige","Staedtischer Raum","113","0.140947636711563","0.115316363505229","0.166578909917897"
"Etwas zu klein","2001","Sonstige","Laendlicher Raum","50","0.112665081645747","0.0796345766740084","0.145695586617485"
"Gerade richtig","2001","1-Pers.- Haushalt","Staedtischer Raum","1483","0.725897521984863","0.706574132507121","0.745220911462605"
"Gerade richtig","2001","1-Pers.- Haushalt","Laendlicher Raum","654","0.767391259461501","0.739235874070364","0.795546644852639"
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3604","0.758993265782818","0.746797005146095","0.771189526419542"
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","1884","0.774700998444694","0.758069611242488","0.791332385646901"
"Gerade richtig","2001","Alleinerziehende","Staedtischer Raum","786","0.679360680348253","0.652267857441144","0.706453503255362"
"Gerade richtig","2001","Alleinerziehende","Laendlicher Raum","422","0.674469518860913","0.637315612715633","0.711623425006194"
"Gerade richtig","2001","Paar mit Kind(ern)","Staedtischer Raum","7140","0.703036913248652","0.694103303716561","0.711970522780743"
"Gerade richtig","2001","Paar mit Kind(ern)","Laendlicher Raum","4332","0.749098726263338","0.73781832917894","0.760379123347735"
"Gerade richtig","2001","Sonstige","Staedtischer Raum","535","0.775139208243546","0.744386867192822","0.805891549294271"
"Gerade richtig","2001","Sonstige","Laendlicher Raum","282","0.827417779837746","0.787941409953801","0.86689414972169"
"Etwas zu gross","2001","1-Pers.- Haushalt","Staedtischer Raum","245","0.112970237513355","0.0992569908896159","0.126683484137094"
"Etwas zu gross","2001","1-Pers.- Haushalt","Laendlicher Raum","124","0.138914175447993","0.115866000601291","0.161962350294695"
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","518","0.115671626187301","0.106551237505144","0.124792014869458"
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","324","0.138966384278498","0.125195979204012","0.152736789352984"
"Etwas zu gross","2001","Alleinerziehende","Staedtischer Raum","71","0.0628624341444801","0.0487730199731573","0.076951848315803"
"Etwas zu gross","2001","Alleinerziehende","Laendlicher Raum","65","0.116228301195882","0.0908154451734823","0.141641157218282"
"Etwas zu gross","2001","Paar mit Kind(ern)","Staedtischer Raum","407","0.0447610253132466","0.0407181281196618","0.0488039225068315"
"Etwas zu gross","2001","Paar mit Kind(ern)","Laendlicher Raum","309","0.0572481489896098","0.0512033363164802","0.0632929616627394"
"Etwas zu gross","2001","Sonstige","Staedtischer Raum","38","0.0611937115062414","0.0435385028521374","0.0788489201603455"
"Etwas zu gross","2001","Sonstige","Laendlicher Raum","14","","",""
"Viel zu gross","2001","1-Pers.- Haushalt","Staedtischer Raum","28","","",""
"Viel zu gross","2001","1-Pers.- Haushalt","Laendlicher Raum","13","","",""
"Viel zu gross","2001","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","34","0.00860948892242768","0.00597495247464969","0.0112440253702057"
"Viel zu gross","2001","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","40","0.0159368774860985","0.0109515363807586","0.0209222185914385"
"Viel zu gross","2001","Alleinerziehende","Staedtischer Raum","","","",""
"Viel zu gross","2001","Alleinerziehende","Laendlicher Raum","5","","",""
"Viel zu gross","2001","Paar mit Kind(ern)","Staedtischer Raum","18","","",""
"Viel zu gross","2001","Paar mit Kind(ern)","Laendlicher Raum","10","","",""
"Viel zu gross","2001","Sonstige","Staedtischer Raum","5","","",""
"Viel zu gross","2001","Sonstige","Laendlicher Raum","6","","",""
"Viel zu klein","2002","1-Pers.- Haushalt","Staedtischer Raum","43","0.0208448405987879","0.014685944178352","0.0270037370192238"
"Viel zu klein","2002","1-Pers.- Haushalt","Laendlicher Raum","10","","",""
"Viel zu klein","2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","54","0.0107395499230224","0.00795192655652197","0.0135271732895229"
"Viel zu klein","2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","24","","",""
"Viel zu klein","2002","Alleinerziehende","Staedtischer Raum","33","0.0270171593832753","0.0175471299508358","0.0364871888157148"
"Viel zu klein","2002","Alleinerziehende","Laendlicher Raum","29","","",""
"Viel zu klein","2002","Paar mit Kind(ern)","Staedtischer Raum","390","0.0414507432442808","0.0376983631070853","0.0452031233814763"
"Viel zu klein","2002","Paar mit Kind(ern)","Laendlicher Raum","107","0.0207965620663559","0.01709810756103","0.0244950165716819"
"Viel zu klein","2002","Sonstige","Staedtischer Raum","20","","",""
"Viel zu klein","2002","Sonstige","Laendlicher Raum","2","","",""
"Etwas zu klein","2002","1-Pers.- Haushalt","Staedtischer Raum","263","0.131356441670293","0.116794330506517","0.145918552834069"
"Etwas zu klein","2002","1-Pers.- Haushalt","Laendlicher Raum","57","0.0629087333285371","0.0466908963390187","0.0791265703180556"
"Etwas zu klein","2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","564","0.106277583856712","0.0979425399094539","0.114612627803971"
"Etwas zu klein","2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","180","0.0702217861896428","0.0602729929626268","0.0801705794166588"
"Etwas zu klein","2002","Alleinerziehende","Staedtischer Raum","258","0.24452704187222","0.219422528663047","0.269631555081393"
"Etwas zu klein","2002","Alleinerziehende","Laendlicher Raum","95","0.140268295295956","0.113447825045982","0.167088765545929"
"Etwas zu klein","2002","Paar mit Kind(ern)","Staedtischer Raum","2334","0.228267277633301","0.220366156188331","0.236168399078271"
"Etwas zu klein","2002","Paar mit Kind(ern)","Laendlicher Raum","995","0.180034610298321","0.170076800997915","0.189992419598727"
"Etwas zu klein","2002","Sonstige","Staedtischer Raum","100","0.133259940099019","0.107390587009306","0.159129293188731"
"Etwas zu klein","2002","Sonstige","Laendlicher Raum","48","0.129138920013291","0.0941553799789238","0.164122460047659"
"Gerade richtig","2002","1-Pers.- Haushalt","Staedtischer Raum","1470","0.712419285325987","0.692906216978943","0.73193235367303"
"Gerade richtig","2002","1-Pers.- Haushalt","Laendlicher Raum","634","0.740919996382268","0.711654956487988","0.770185036276548"
"Gerade richtig","2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3850","0.727212234467389","0.715166625383751","0.739257843551027"
"Gerade richtig","2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","1892","0.749509608304128","0.732639070631403","0.766380145976853"
"Gerade richtig","2002","Alleinerziehende","Staedtischer Raum","728","0.644774303733684","0.616820884146135","0.672727723321233"
"Gerade richtig","2002","Alleinerziehende","Laendlicher Raum","440","0.668178791947471","0.631812118999069","0.704545464895873"
"Gerade richtig","2002","Paar mit Kind(ern)","Staedtischer Raum","7539","0.676671814578644","0.667866512169232","0.685477116988057"
"Gerade richtig","2002","Paar mit Kind(ern)","Laendlicher Raum","4199","0.728442625827249","0.716915619842192","0.739969631812306"
"Gerade richtig","2002","Sonstige","Staedtischer Raum","498","0.765343417562537","0.733085533764624","0.797601301360449"
"Gerade richtig","2002","Sonstige","Laendlicher Raum","267","0.7737756348203","0.730130287633167","0.817420982007432"
"Etwas zu gross","2002","1-Pers.- Haushalt","Staedtischer Raum","240","0.114820081371653","0.101076416575677","0.12856374616763"
"Etwas zu gross","2002","1-Pers.- Haushalt","Laendlicher Raum","140","0.166366766045114","0.141491524153138","0.19124200793709"
"Etwas zu gross","2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","692","0.140924982336333","0.131514859952616","0.150335104720051"
"Etwas zu gross","2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","388","0.149971767923782","0.136070122203949","0.163873413643616"
"Etwas zu gross","2002","Alleinerziehende","Staedtischer Raum","96","0.0757569695446816","0.0603014615290223","0.0912124775603409"
"Etwas zu gross","2002","Alleinerziehende","Laendlicher Raum","78","0.127571991332076","0.101805954420955","0.153338028243198"
"Etwas zu gross","2002","Paar mit Kind(ern)","Staedtischer Raum","546","0.0489929797571557","0.044929554849285","0.0530564046650264"
"Etwas zu gross","2002","Paar mit Kind(ern)","Laendlicher Raum","400","0.0672213736433557","0.060731577914947","0.0737111693717644"
"Etwas zu gross","2002","Sonstige","Staedtischer Raum","34","0.0710060260115676","0.0514560882615319","0.0905559637616032"
"Etwas zu gross","2002","Sonstige","Laendlicher Raum","25","","",""
"Viel zu gross","2002","1-Pers.- Haushalt","Staedtischer Raum","51","0.0205593510332795","0.0144418843085922","0.0266768177579669"
"Viel zu gross","2002","1-Pers.- Haushalt","Laendlicher Raum","20","","",""
"Viel zu gross","2002","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","92","0.014845649416543","0.0115749738069838","0.0181163250261022"
"Viel zu gross","2002","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","50","0.0218445925462309","0.0161531718335098","0.0275360132589519"
"Viel zu gross","2002","Alleinerziehende","Staedtischer Raum","11","","",""
"Viel zu gross","2002","Alleinerziehende","Laendlicher Raum","2","","",""
"Viel zu gross","2002","Paar mit Kind(ern)","Staedtischer Raum","31","0.00461718478661782","0.00334098946792148","0.00589338010531416"
"Viel zu gross","2002","Paar mit Kind(ern)","Laendlicher Raum","18","","",""
"Viel zu gross","2002","Sonstige","Staedtischer Raum","11","","",""
"Viel zu gross","2002","Sonstige","Laendlicher Raum","11","","",""
"Viel zu klein","2003","1-Pers.- Haushalt","Staedtischer Raum","41","0.0205207214518228","0.0143940458717985","0.0266473970318471"
"Viel zu klein","2003","1-Pers.- Haushalt","Laendlicher Raum","6","","",""
"Viel zu klein","2003","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","40","0.00917138341332244","0.00655513066003347","0.0117876361666114"
"Viel zu klein","2003","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","12","","",""
"Viel zu klein","2003","Alleinerziehende","Staedtischer Raum","25","","",""
"Viel zu klein","2003","Alleinerziehende","Laendlicher Raum","8","","",""
"Viel zu klein","2003","Paar mit Kind(ern)","Staedtischer Raum","346","0.036972778796084","0.0333201619305459","0.0406253956616221"
"Viel zu klein","2003","Paar mit Kind(ern)","Laendlicher Raum","99","0.0172734804825207","0.0137780090719508","0.0207689518930906"
"Viel zu klein","2003","Sonstige","Staedtischer Raum","31","0.0595855437472423","0.0399972430539798","0.0791738444405047"
"Viel zu klein","2003","Sonstige","Laendlicher Raum","6","","",""
"Etwas zu klein","2003","1-Pers.- Haushalt","Staedtischer Raum","249","0.127840634713141","0.113410734475116","0.142270534951167"
"Etwas zu klein","2003","1-Pers.- Haushalt","Laendlicher Raum","71","0.0811499499017186","0.0628358488833499","0.0994640509200873"
"Etwas zu klein","2003","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","548","0.108654820530131","0.100113786299751","0.117195854760511"
"Etwas zu klein","2003","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","194","0.0795626511560278","0.0690178214642312","0.0901074808478244"
"Etwas zu klein","2003","Alleinerziehende","Staedtischer Raum","246","0.229741870495412","0.205311815161882","0.254171925828943"
