"hlf0071_h","year","hhtyp","n","percent","lower_confidence","upper_confidence"
"Viel zu klein","2008","(Ehe-)Paar ohne Kind(er)","52","0.00839118884331781","0.00631984646474956","0.0104625312218861"
"Viel zu klein","2008","Alleinerziehende","39","0.0230565944557214","0.0159514164055123","0.0301617725059305"
"Viel zu klein","2008","Paar mit Kind(ern)","205","0.0244220175450661","0.0216744594010185","0.0271695756891136"
"Viel zu klein","2008","Sonstige","","","",""
"Etwas zu klein","2008","1-Pers.-HH","314","0.108954488279151","0.0977825043941331","0.120126472164168"
"Etwas zu klein","2008","(Ehe-)Paar ohne Kind(er)","628","0.0880839839719754","0.0816482830881954","0.0945196848557553"
"Etwas zu klein","2008","Alleinerziehende","337","0.214424289223043","0.194994249194128","0.233854329251958"
"Etwas zu klein","2008","Paar mit Kind(ern)","2235","0.199124284509762","0.192015918135121","0.206232650884404"
"Etwas zu klein","2008","Sonstige","87","0.149221737382789","0.119085766552679","0.179357708212899"
"Gerade richtig","2008","1-Pers.-HH","2101","0.704402528936825","0.688041198915687","0.720763858957963"
"Gerade richtig","2008","(Ehe-)Paar ohne Kind(er)","5460","0.734284137890842","0.724253910742822","0.744314365038863"
"Gerade richtig","2008","Alleinerziehende","1170","0.678022526409893","0.655902915268375","0.700142137551411"
"Gerade richtig","2008","Paar mit Kind(ern)","8852","0.707614870417613","0.699518297281797","0.71571144355343"
"Gerade richtig","2008","Sonstige","386","0.714152093843338","0.675937978267072","0.752366209419603"
"Etwas zu gross","2008","1-Pers.-HH","447","0.148423283985914","0.135675910750768","0.16117065722106"
"Etwas zu gross","2008","(Ehe-)Paar ohne Kind(er)","1174","0.149555329996732","0.141457028633645","0.157653631359819"
"Etwas zu gross","2008","Alleinerziehende","132","0.0647194706175969","0.0530720138533115","0.0763669273818823"
"Etwas zu gross","2008","Paar mit Kind(ern)","758","0.0610003568938586","0.056740215351","0.0652604984367171"
"Etwas zu gross","2008","Sonstige","44","0.100545572365045","0.0751105569297316","0.125980587800359"
"Viel zu gross","2008","1-Pers.-HH","95","0.0280556824006015","0.0221347663263226","0.0339765984748805"
"Viel zu gross","2008","(Ehe-)Paar ohne Kind(er)","136","0.0196853592971323","0.0165309040382182","0.0228398145560463"
"Viel zu gross","2008","Alleinerziehende","36","0.0197771192937458","0.0131855834706517","0.0263686551168399"
"Viel zu gross","2008","Paar mit Kind(ern)","74","0.00783847063369978","0.00626871523011749","0.00940822603728207"
"Viel zu gross","2008","Sonstige","","","",""
"Viel zu klein","2009","1-Pers.-HH","33","0.0104903636090819","0.00675050858398738","0.0142302186341763"
"Viel zu klein","2009","(Ehe-)Paar ohne Kind(er)","58","0.00984678387635446","0.00754871981135892","0.01214484794135"
"Viel zu klein","2009","Alleinerziehende","67","0.042408030708175","0.0324778042670566","0.0523382571492933"
"Viel zu klein","2009","Paar mit Kind(ern)","224","0.0266813373938673","0.0236977777255396","0.0296648970621951"
"Viel zu klein","2009","Sonstige","","","",""
"Etwas zu klein","2009","1-Pers.-HH","300","0.112195182643135","0.100610201374456","0.123780163911813"
"Etwas zu klein","2009","(Ehe-)Paar ohne Kind(er)","632","0.103771381823682","0.0966737751043687","0.110868988542995"
"Etwas zu klein","2009","Alleinerziehende","320","0.222485460637617","0.201990365976291","0.242980555298943"
"Etwas zu klein","2009","Paar mit Kind(ern)","2156","0.210686836996226","0.203136839991247","0.218236834001206"
"Etwas zu klein","2009","Sonstige","61","0.181137166064967","0.145313834691249","0.216960497438684"
"Gerade richtig","2009","1-Pers.-HH","2020","0.710428079632677","0.69377909452687","0.727077064738485"
"Gerade richtig","2009","(Ehe-)Paar ohne Kind(er)","5074","0.702407677661671","0.69176700180038","0.713048353522963"
"Gerade richtig","2009","Alleinerziehende","1003","0.636400377425641","0.612696369833093","0.66010438501819"
"Gerade richtig","2009","Paar mit Kind(ern)","7920","0.679245245693183","0.670603464620809","0.687887026765557"
"Gerade richtig","2009","Sonstige","343","0.721984867637273","0.680311857553039","0.763657877721508"
"Etwas zu gross","2009","1-Pers.-HH","417","0.140431357002183","0.127678079472791","0.153184634531575"
"Etwas zu gross","2009","(Ehe-)Paar ohne Kind(er)","1184","0.164682167647848","0.156050138635005","0.173314196660692"
"Etwas zu gross","2009","Alleinerziehende","166","0.0872542560915833","0.073347908841209","0.101160603341958"
"Etwas zu gross","2009","Paar mit Kind(ern)","821","0.0724461018448298","0.0676467731634053","0.0772454305262542"
"Etwas zu gross","2009","Sonstige","","","",""
"Viel zu gross","2009","1-Pers.-HH","81","0.0264550171129228","0.0205641189201915","0.0323459153056541"
"Viel zu gross","2009","(Ehe-)Paar ohne Kind(er)","144","0.0192919889904444","0.0160907205608319","0.0224932574200568"
"Viel zu gross","2009","Alleinerziehende","","","",""
"Viel zu gross","2009","Paar mit Kind(ern)","86","0.0109404780718937","0.00901458234644908","0.0128663737973383"
"Viel zu gross","2009","Sonstige","","","",""
"Viel zu klein","2010","1-Pers.-HH","","","",""
"Viel zu klein","2010","(Ehe-)Paar ohne Kind(er)","32","0.00545461666645284","0.00369440830381739","0.00721482502908829"
"Viel zu klein","2010","Alleinerziehende","296","0.0425601188800035","0.0368176896961673","0.0483025480638398"
"Viel zu klein","2010","Paar mit Kind(ern)","1254","0.0290696588902245","0.0268816596488331","0.0312576581316158"
"Viel zu klein","2010","Sonstige","41","0.0315654889948653","0.0175639404862823","0.0455670375034483"
"Etwas zu klein","2010","1-Pers.-HH","281","0.110555364488336","0.098742551364877","0.122368177611795"
"Etwas zu klein","2010","(Ehe-)Paar ohne Kind(er)","584","0.100164846881222","0.0929900633441202","0.107339630418324"
"Etwas zu klein","2010","Alleinerziehende","1152","0.230279885475389","0.218303303388653","0.242256467562125"
"Etwas zu klein","2010","Paar mit Kind(ern)","5740","0.21066223951496","0.205351463920295","0.215973015109625"
"Etwas zu klein","2010","Sonstige","127","0.170207941993788","0.140111910888226","0.20030397309935"
"Gerade richtig","2010","1-Pers.-HH","1888","0.699942659445212","0.682678822613266","0.717206496277158"
"Gerade richtig","2010","(Ehe-)Paar ohne Kind(er)","4856","0.709873738549283","0.699028134744946","0.72071934235362"
"Gerade richtig","2010","Alleinerziehende","2878","0.636276945519675","0.622591876763714","0.649962014275635"
"Gerade richtig","2010","Paar mit Kind(ern)","14457","0.685173319975056","0.679124521028345","0.691222118921766"
"Gerade richtig","2010","Sonstige","368","0.65126598977859","0.613101361970865","0.689430617586315"
"Etwas zu gross","2010","1-Pers.-HH","424","0.150188911143528","0.136730800503227","0.163647021783828"
"Etwas zu gross","2010","(Ehe-)Paar ohne Kind(er)","1114","0.161921013749733","0.153117344005157","0.17072468349431"
"Etwas zu gross","2010","Alleinerziehende","373","0.0780480542722022","0.0704171912454709","0.0856789172989336"
"Etwas zu gross","2010","Paar mit Kind(ern)","1094","0.0661210622443004","0.0628847652927565","0.0693573591958444"
"Etwas zu gross","2010","Sonstige","52","0.098581344987357","0.0747089869051749","0.122453703069539"
"Viel zu gross","2010","1-Pers.-HH","97","0.032480635520559","0.0258026410488995","0.0391586299922185"
"Viel zu gross","2010","(Ehe-)Paar ohne Kind(er)","140","0.0225857841533084","0.0190349812046613","0.0261365871019556"
"Viel zu gross","2010","Alleinerziehende","48","0.0128349958527312","0.0096329229390089","0.0160370687664535"
"Viel zu gross","2010","Paar mit Kind(ern)","103","0.00897371937545952","0.00774553946093496","0.0102018992899841"
"Viel zu gross","2010","Sonstige","","","",""
"Viel zu klein","2011","1-Pers.-HH","","","",""
"Viel zu klein","2011","(Ehe-)Paar ohne Kind(er)","76","0.00812913830368083","0.0062468223973664","0.0100114542099953"
"Viel zu klein","2011","Alleinerziehende","304","0.0418616143228713","0.0367334911514281","0.0469897374943145"
"Viel zu klein","2011","Paar mit Kind(ern)","1096","0.0284067885667367","0.0263492425888921","0.0304643345445814"
"Viel zu klein","2011","Sonstige","","","",""
"Etwas zu klein","2011","1-Pers.-HH","359","0.110943804072539","0.100611165834365","0.121276442310714"
"Etwas zu klein","2011","(Ehe-)Paar ohne Kind(er)","764","0.0994555749583265","0.093182076044273","0.10572907387238"
"Etwas zu klein","2011","Alleinerziehende","1374","0.213753374174652","0.203256204217095","0.224250544132208"
"Etwas zu klein","2011","Paar mit Kind(ern)","6081","0.202063696590095","0.197090627388647","0.207036765791543"
"Etwas zu klein","2011","Sonstige","128","0.165881463580479","0.139810473162787","0.19195245399817"
"Gerade richtig","2011","1-Pers.-HH","2517","0.710021405432084","0.695092987581666","0.724949823282502"
"Gerade richtig","2011","(Ehe-)Paar ohne Kind(er)","6214","0.700856704223783","0.691258346250256","0.71045506219731"
"Gerade richtig","2011","Alleinerziehende","3723","0.650939805783693","0.638734267984532","0.663145343582853"
"Gerade richtig","2011","Paar mit Kind(ern)","16297","0.680483835113481","0.674708840714528","0.686258829512434"
"Gerade richtig","2011","Sonstige","582","0.700126377276118","0.668011810508683","0.732240944043554"
"Etwas zu gross","2011","1-Pers.-HH","534","0.142399670947821","0.130902471808228","0.153896870087414"
"Etwas zu gross","2011","(Ehe-)Paar ohne Kind(er)","1504","0.169216789022181","0.161357047379831","0.177076530664531"
"Etwas zu gross","2011","Alleinerziehende","412","0.0827453161693066","0.0756910308553954","0.0897996014832177"
"Etwas zu gross","2011","Paar mit Kind(ern)","1462","0.0822028977088833","0.0788010634690617","0.0856047319487049"
"Etwas zu gross","2011","Sonstige","36","0.0777519980126689","0.0589837231535633","0.0965202728717745"
"Viel zu gross","2011","1-Pers.-HH","111","0.0289914120510716","0.023471383664115","0.0345114404380282"
"Viel zu gross","2011","(Ehe-)Paar ohne Kind(er)","184","0.022341793492029","0.0192436949195578","0.0254398920645003"
"Viel zu gross","2011","Alleinerziehende","46","0.0106998895494779","0.00806543919918053","0.0133343398997752"
"Viel zu gross","2011","Paar mit Kind(ern)","108","0.0068427820208038","0.005821791763469","0.0078637722781386"
"Viel zu gross","2011","Sonstige","","","",""
"Viel zu klein","2012","1-Pers.-HH","33","0.0105486477754871","0.00724784329225602","0.0138494522587182"
"Viel zu klein","2012","(Ehe-)Paar ohne Kind(er)","80","0.00864779673284461","0.00672352565223418","0.010572067813455"
"Viel zu klein","2012","Alleinerziehende","197","0.0426621155890972","0.0373647839637184","0.0479594472144761"
"Viel zu klein","2012","Paar mit Kind(ern)","973","0.0287382306730189","0.0265998089933222","0.0308766523527156"
"Viel zu klein","2012","Sonstige","30","0.0217490780908943","0.0114195789123709","0.0320785772694177"
"Etwas zu klein","2012","1-Pers.-HH","366","0.100799593598931","0.0910725285653995","0.110526658632463"
"Etwas zu klein","2012","(Ehe-)Paar ohne Kind(er)","694","0.0857536843734986","0.0799345614402493","0.091572807306748"
"Etwas zu klein","2012","Alleinerziehende","1271","0.20412393437636","0.19355884847931","0.21468902027341"
"Etwas zu klein","2012","Paar mit Kind(ern)","5280","0.19422552601684","0.189161976117765","0.199289075915915"
"Etwas zu klein","2012","Sonstige","140","0.201188732088299","0.172799239901672","0.229578224274927"
"Gerade richtig","2012","1-Pers.-HH","2615","0.71837507728995","0.703842743889171","0.732907410690729"
"Gerade richtig","2012","(Ehe-)Paar ohne Kind(er)","6310","0.708789220712214","0.699347268374564","0.718231173049863"
"Gerade richtig","2012","Alleinerziehende","3655","0.662391092298335","0.649995492819581","0.674786691777089"
"Gerade richtig","2012","Paar mit Kind(ern)","15815","0.692024533922871","0.686115533859638","0.697933533986104"
"Gerade richtig","2012","Sonstige","533","0.683516454708559","0.650579475874003","0.716453433543116"
"Etwas zu gross","2012","1-Pers.-HH","553","0.142819262880024","0.131514699925895","0.154123825834154"
"Etwas zu gross","2012","(Ehe-)Paar ohne Kind(er)","1592","0.173966606157182","0.166088328615263","0.181844883699101"
"Etwas zu gross","2012","Alleinerziehende","411","0.080787823038939","0.0736447649471648","0.0879308811307131"
"Etwas zu gross","2012","Paar mit Kind(ern)","1263","0.0759488122902016","0.0725580004076048","0.0793396241727984"
"Etwas zu gross","2012","Sonstige","50","0.0529480430132264","0.0370901470020469","0.0688059390244058"
"Viel zu gross","2012","1-Pers.-HH","113","0.027457418455607","0.0221777294012323","0.0327371075099818"
"Viel zu gross","2012","(Ehe-)Paar ohne Kind(er)","218","0.022842692024261","0.0197377362912249","0.0259476477572971"
"Viel zu gross","2012","Alleinerziehende","57","0.010035034697269","0.00742243605543207","0.0126476333391059"
"Viel zu gross","2012","Paar mit Kind(ern)","117","0.00906289709706835","0.00784992235498575","0.010275871839151"
"Viel zu gross","2012","Sonstige","","","",""
"Viel zu klein","2013","1-Pers.-HH","45","0.0110838510149441","0.00777248221056109","0.0143952198193272"
"Viel zu klein","2013","(Ehe-)Paar ohne Kind(er)","62","0.00606458474588039","0.00448427944514572","0.00764489004661505"
"Viel zu klein","2013","Alleinerziehende","235","0.033887738331017","0.0292319383058492","0.0385435383561848"
"Viel zu klein","2013","Paar mit Kind(ern)","1358","0.0361596826917961","0.0339294528965135","0.0383899124870787"
"Viel zu klein","2013","Sonstige","138","0.0529147283069864","0.0426299431554581","0.0631995134585147"
"Etwas zu klein","2013","1-Pers.-HH","411","0.103035262868888","0.0934199569681616","0.112650568769614"
"Etwas zu klein","2013","(Ehe-)Paar ohne Kind(er)","792","0.0849299863554988","0.079255597829194","0.0906043748818035"
"Etwas zu klein","2013","Alleinerziehende","1281","0.198955859106119","0.188683603450999","0.209228114761239"
"Etwas zu klein","2013","Paar mit Kind(ern)","6248","0.188710361512808","0.184036018251286","0.19338470477433"
"Etwas zu klein","2013","Sonstige","365","0.221790448830337","0.202703693988806","0.240877203671868"
"Gerade richtig","2013","1-Pers.-HH","2717","0.713384491909224","0.699082578194684","0.727686405623764"
"Gerade richtig","2013","(Ehe-)Paar ohne Kind(er)","6686","0.713613833108535","0.704412112811997","0.722815553405073"
"Gerade richtig","2013","Alleinerziehende","3822","0.670769861788752","0.658677927134906","0.682861796442598"
"Gerade richtig","2013","Paar mit Kind(ern)","17803","0.695286908933645","0.689788179554137","0.700785638313153"
"Gerade richtig","2013","Sonstige","1204","0.642428817915647","0.620409383520125","0.664448252311169"
"Etwas zu gross","2013","1-Pers.-HH","562","0.145766303847493","0.134605399169281","0.156927208525705"
"Etwas zu gross","2013","(Ehe-)Paar ohne Kind(er)","1502","0.167783663505146","0.160177698299302","0.17538962871099"
"Etwas zu gross","2013","Alleinerziehende","421","0.0868696343036373","0.0796226116640229","0.0941166569432517"
"Etwas zu gross","2013","Paar mit Kind(ern)","1417","0.0723853599763667","0.0692897664473573","0.0754809535053761"
"Etwas zu gross","2013","Sonstige","100","0.064715368077258","0.0534125169092957","0.0760182192452202"
"Viel zu gross","2013","1-Pers.-HH","105","0.0267300903594507","0.0216285733317159","0.0318316073871855"
"Viel zu gross","2013","(Ehe-)Paar ohne Kind(er)","230","0.0276079322849397","0.0242729078226896","0.0309429567471897"
"Viel zu gross","2013","Alleinerziehende","43","0.00951690647047512","0.00701868657387824","0.012015126367072"
"Viel zu gross","2013","Paar mit Kind(ern)","91","0.00745768688538435","0.00642988040511086","0.00848549336565783"
"Viel zu gross","2013","Sonstige","","","",""
"Viel zu klein","2014","1-Pers.-HH","39","0.0115866946385607","0.00807082171868784","0.0151025675584336"
"Viel zu klein","2014","(Ehe-)Paar ohne Kind(er)","56","0.00703861962144974","0.00528252187185843","0.00879471737104105"
"Viel zu klein","2014","Alleinerziehende","246","0.0626413463906176","0.0556982210273083","0.0695844717539269"
"Viel zu klein","2014","Paar mit Kind(ern)","1227","0.0359026336154031","0.0335028143471927","0.0383024528836136"
"Viel zu klein","2014","Sonstige","92","0.0609418071389444","0.0485036806422985","0.0733799336355904"
"Etwas zu klein","2014","1-Pers.-HH","376","0.106327981003516","0.0962006043852511","0.116455357621782"
"Etwas zu klein","2014","(Ehe-)Paar ohne Kind(er)","794","0.0896222564716651","0.0836221699554696","0.0956223429878606"
"Etwas zu klein","2014","Alleinerziehende","1065","0.200504831359332","0.189032758113886","0.211976904604778"
"Etwas zu klein","2014","Paar mit Kind(ern)","5103","0.188268148161308","0.183225604660789","0.193310691661826"
"Etwas zu klein","2014","Sonstige","273","0.21869233834465","0.197200237101564","0.240184439587735"
"Gerade richtig","2014","1-Pers.-HH","2486","0.700922686466164","0.685880502669689","0.715964870262639"
"Gerade richtig","2014","(Ehe-)Paar ohne Kind(er)","6130","0.692949865298985","0.683260522678472","0.702639207919498"
"Gerade richtig","2014","Alleinerziehende","2959","0.645441333548153","0.63173428320115","0.659148383895156"
"Gerade richtig","2014","Paar mit Kind(ern)","15338","0.690462736475377","0.684499506943878","0.696425966006877"
"Gerade richtig","2014","Sonstige","965","0.64341159318479","0.61850702002335","0.66831616634623"
"Etwas zu gross","2014","1-Pers.-HH","556","0.152324884887668","0.140519388754784","0.164130381020552"
"Etwas zu gross","2014","(Ehe-)Paar ohne Kind(er)","1512","0.183980382784771","0.175841312134359","0.192119453435182"
"Etwas zu gross","2014","Alleinerziehende","380","0.0834046582889233","0.0754822805632241","0.0913270360146225"
"Etwas zu gross","2014","Paar mit Kind(ern)","1318","0.0783746018205625","0.0749078733659799","0.0818413302751451"
"Etwas zu gross","2014","Sonstige","77","0.0504644558393732","0.0390829568919821","0.0618459547867643"
"Viel zu gross","2014","1-Pers.-HH","102","0.0288377530040909","0.0233396774758964","0.0343358285322853"
"Viel zu gross","2014","(Ehe-)Paar ohne Kind(er)","214","0.0264088758231295","0.023040643650454","0.0297771079958049"
"Viel zu gross","2014","Alleinerziehende","","","",""
"Viel zu gross","2014","Paar mit Kind(ern)","102","0.00699187992734961","0.00591707830127524","0.00806668155342397"
"Viel zu gross","2014","Sonstige","","","",""
"Viel zu klein","2015","1-Pers.-HH","52","0.013336347323209","0.00960163624339337","0.0170710584030246"
"Viel zu klein","2015","(Ehe-)Paar ohne Kind(er)","100","0.00763341557882855","0.00580935661112693","0.00945747454653018"
"Viel zu klein","2015","Alleinerziehende","196","0.0452690184849672","0.0391429537892904","0.051395083180644"
"Viel zu klein","2015","Paar mit Kind(ern)","1161","0.0351957927973662","0.0328019877795231","0.0375895978152093"
"Viel zu klein","2015","Sonstige","108","0.0787632787729879","0.0649555604598634","0.0925709970861124"
"Etwas zu klein","2015","1-Pers.-HH","339","0.0907326876177896","0.0813811791037055","0.100084196131874"
"Etwas zu klein","2015","(Ehe-)Paar ohne Kind(er)","732","0.077000070086279","0.0714129275785695","0.0825872125939885"
"Etwas zu klein","2015","Alleinerziehende","1011","0.227607003585377","0.215251726026891","0.239962281143864"
"Etwas zu klein","2015","Paar mit Kind(ern)","5049","0.185623979167043","0.180573258730935","0.190674699603151"
"Etwas zu klein","2015","Sonstige","335","0.230390118387065","0.208805635605895","0.251974601168236"
"Gerade richtig","2015","1-Pers.-HH","2600","0.71550459826972","0.700815408661083","0.730193787878356"
"Gerade richtig","2015","(Ehe-)Paar ohne Kind(er)","6252","0.711054790778322","0.701555249438796","0.720554332117849"
"Gerade richtig","2015","Alleinerziehende","2811","0.610223815577301","0.595852624677142","0.624595006477461"
"Gerade richtig","2015","Paar mit Kind(ern)","15176","0.69252549288774","0.686531085676032","0.698519900099449"
"Gerade richtig","2015","Sonstige","949","0.648836185138016","0.624368278484963","0.673304091791069"
"Etwas zu gross","2015","1-Pers.-HH","524","0.14932842430219","0.137724464957827","0.160932383646553"
"Etwas zu gross","2015","(Ehe-)Paar ohne Kind(er)","1454","0.17736853501555","0.169363111687058","0.185373958344042"
"Etwas zu gross","2015","Alleinerziehende","366","0.106562139406088","0.0974698306810129","0.115654448131162"
"Etwas zu gross","2015","Paar mit Kind(ern)","1287","0.0802591759873001","0.0767297515962029","0.0837886003783974"
"Etwas zu gross","2015","Sonstige","62","0.0386756637319643","0.0287917655961464","0.0485595618677821"
"Viel zu gross","2015","1-Pers.-HH","109","0.0310979424870918","0.0254464941269081","0.0367493908472755"
"Viel zu gross","2015","(Ehe-)Paar ohne Kind(er)","208","0.0269431885410204","0.0235497737525976","0.0303366033294433"
"Viel zu gross","2015","Alleinerziehende","40","0.0103380229462665","0.0073574296506832","0.0133186162418498"
"Viel zu gross","2015","Paar mit Kind(ern)","91","0.00639555916054981","0.00536001213679778","0.00743110618430184"
"Viel zu gross","2015","Sonstige","","","",""
"Viel zu klein","2016","1-Pers.-HH","95","0.0111025858867323","0.00776973806785385","0.0144354337056107"
"Viel zu klein","2016","(Ehe-)Paar ohne Kind(er)","56","0.0048079580152821","0.00331982132165224","0.00629609470891196"
"Viel zu klein","2016","Alleinerziehende","376","0.0518647171754778","0.045441074747431","0.0582883596035247"
"Viel zu klein","2016","Paar mit Kind(ern)","1978","0.0313138295070664","0.0292080964515982","0.0334195625625345"
"Viel zu klein","2016","Sonstige","248","0.0563174577064457","0.0464387136843791","0.0661962017285124"
"Etwas zu klein","2016","1-Pers.-HH","372","0.093458635140186","0.0842003335824772","0.102716936697895"
"Etwas zu klein","2016","(Ehe-)Paar ohne Kind(er)","728","0.0823689707745935","0.0764543771636145","0.0882835643855725"
"Etwas zu klein","2016","Alleinerziehende","1002","0.204074413290353","0.19239984827022","0.215748978310485"
"Etwas zu klein","2016","Paar mit Kind(ern)","6050","0.197803498017138","0.192987336543617","0.202619659490659"
"Etwas zu klein","2016","Sonstige","488","0.230044793782354","0.212010207439817","0.24807938012489"
"Gerade richtig","2016","1-Pers.-HH","2702","0.707760075717007","0.693294337678392","0.722225813755621"
"Gerade richtig","2016","(Ehe-)Paar ohne Kind(er)","5964","0.712523313216719","0.702786655576709","0.72225997085673"
"Gerade richtig","2016","Alleinerziehende","2831","0.633855697594802","0.619900643114607","0.647810752074997"
"Gerade richtig","2016","Paar mit Kind(ern)","16930","0.687787889690705","0.682185209818838","0.693390569562573"
"Gerade richtig","2016","Sonstige","1269","0.672278906568631","0.652165103622998","0.692392709514263"
"Etwas zu gross","2016","1-Pers.-HH","521","0.155536270721772","0.144008797189576","0.167063744253968"
"Etwas zu gross","2016","(Ehe-)Paar ohne Kind(er)","1366","0.174465508328994","0.166300973490498","0.18263004316749"
"Etwas zu gross","2016","Alleinerziehende","335","0.101163433066841","0.0924284444665622","0.109898421667121"
"Etwas zu gross","2016","Paar mit Kind(ern)","1225","0.0793833671402145","0.0761148720258142","0.0826518622546148"
"Etwas zu gross","2016","Sonstige","68","0.0320362738657526","0.0244902566604989","0.0395822910710062"
"Viel zu gross","2016","1-Pers.-HH","107","0.0321424325343027","0.0265323030125014","0.0377525620561041"
"Viel zu gross","2016","(Ehe-)Paar ohne Kind(er)","186","0.0258342496644109","0.0224213509538646","0.0292471483749572"
"Viel zu gross","2016","Alleinerziehende","34","0.00904173887252604","0.00629976155225965","0.0117837161927924"
"Viel zu gross","2016","Paar mit Kind(ern)","96","0.00371141564487568","0.0029762147149733","0.00444661657477807"
"Viel zu gross","2016","Sonstige","","","",""
"Viel zu klein","2017","1-Pers.-HH","93","0.012434849864751","0.0091180149709561","0.0157516847585459"
"Viel zu klein","2017","(Ehe-)Paar ohne Kind(er)","94","0.00670109519300427","0.00505180515326414","0.0083503852327444"
"Viel zu klein","2017","Alleinerziehende","315","0.0562009609310002","0.0496458665024914","0.062756055359509"
"Viel zu klein","2017","Paar mit Kind(ern)","2297","0.0393997000297504","0.0371571126537532","0.0416422874057476"
"Viel zu klein","2017","Sonstige","379","0.0695489967877452","0.0600100608377048","0.0790879327377857"
"Etwas zu klein","2017","1-Pers.-HH","419","0.0811589557231168","0.0729854358822417","0.0893324755639919"
"Etwas zu klein","2017","(Ehe-)Paar ohne Kind(er)","780","0.0799176754117588","0.0744359291445759","0.0853994216789416"
"Etwas zu klein","2017","Alleinerziehende","934","0.170593394745081","0.159887273267132","0.181299516223029"
"Etwas zu klein","2017","Paar mit Kind(ern)","6572","0.198715206167556","0.194115389126581","0.203315023208531"
"Etwas zu klein","2017","Sonstige","577","0.178085286514569","0.163739144003332","0.192431429025806"
"Gerade richtig","2017","1-Pers.-HH","3101","0.726145819000768","0.712798553140492","0.739493084861045"
"Gerade richtig","2017","(Ehe-)Paar ohne Kind(er)","6726","0.709438585378118","0.700260321543957","0.718616849212279"
"Gerade richtig","2017","Alleinerziehende","3076","0.652428213969541","0.638874574134929","0.665981853804154"
"Gerade richtig","2017","Paar mit Kind(ern)","18501","0.683949575416902","0.678590106115626","0.689309044718177"
"Gerade richtig","2017","Sonstige","1675","0.693904498161806","0.676622813803947","0.711186182519664"
"Etwas zu gross","2017","1-Pers.-HH","549","0.142471312814868","0.132009456656876","0.15293316897286"
"Etwas zu gross","2017","(Ehe-)Paar ohne Kind(er)","1578","0.177908780504574","0.170177652562718","0.185639908446431"
"Etwas zu gross","2017","Alleinerziehende","366","0.106301601324465","0.0975289128096155","0.115074289839315"
"Etwas zu gross","2017","Paar mit Kind(ern)","1464","0.0753252660383573","0.0722830056057045","0.0783675264710101"
"Etwas zu gross","2017","Sonstige","94","0.0567706793875637","0.0480935028049119","0.0654478559702155"
"Viel zu gross","2017","1-Pers.-HH","126","0.0377890625964961","0.0320816547666821","0.0434964704263102"
"Viel zu gross","2017","(Ehe-)Paar ohne Kind(er)","222","0.026033863512545","0.0228148306918935","0.0292528963331964"
"Viel zu gross","2017","Alleinerziehende","51","0.0144758290299125","0.0110762692780343","0.0178753887817907"
"Viel zu gross","2017","Paar mit Kind(ern)","75","0.0026102523474345","0.00202207911798793","0.00319842557688106"
"Viel zu gross","2017","Sonstige","","","",""
"Viel zu klein","2018","1-Pers.-HH","81","0.0127590775187532","0.0094611728254464","0.01605698221206"
"Viel zu klein","2018","(Ehe-)Paar ohne Kind(er)","88","0.0049619626191172","0.00353041280468429","0.0063935124335501"
"Viel zu klein","2018","Alleinerziehende","352","0.0577145842796755","0.0510304547042451","0.064398713855106"
"Viel zu klein","2018","Paar mit Kind(ern)","2221","0.035770217974669","0.0335728682273971","0.0379675677219409"
"Viel zu klein","2018","Sonstige","217","0.0359191589153327","0.0282317470623579","0.0436065707683075"
"Etwas zu klein","2018","1-Pers.-HH","472","0.0861827564922284","0.0779365016360521","0.0944290113484047"
"Etwas zu klein","2018","(Ehe-)Paar ohne Kind(er)","778","0.0811889473834345","0.0756245076859008","0.0867533870809682"
"Etwas zu klein","2018","Alleinerziehende","1004","0.184784489957228","0.173660007526637","0.195908972387819"
"Etwas zu klein","2018","Paar mit Kind(ern)","6217","0.191465308195534","0.186810063636816","0.196120552754251"
"Etwas zu klein","2018","Sonstige","419","0.137708696761907","0.123473350656946","0.151944042866867"
"Gerade richtig","2018","1-Pers.-HH","3192","0.719956401094457","0.706762208719018","0.733150593469896"
"Gerade richtig","2018","(Ehe-)Paar ohne Kind(er)","6623","0.707034280840023","0.697761958568513","0.716306603111534"
"Gerade richtig","2018","Alleinerziehende","2946","0.656580915929434","0.6429706321565","0.670191199702368"
"Gerade richtig","2018","Paar mit Kind(ern)","17482","0.693185885196594","0.687729429325845","0.698642341067342"
"Gerade richtig","2018","Sonstige","1519","0.769397100673362","0.751996349455033","0.786797851891691"
"Etwas zu gross","2018","1-Pers.-HH","612","0.154572666743419","0.143950297830176","0.165195035656663"
"Etwas zu gross","2018","(Ehe-)Paar ohne Kind(er)","1560","0.181078891705367","0.17323349649285","0.188924286917883"
"Etwas zu gross","2018","Alleinerziehende","344","0.0958872447020108","0.0874480198609832","0.104326469543038"
"Etwas zu gross","2018","Paar mit Kind(ern)","1406","0.0743167427275046","0.0712134505854704","0.0774200348695388"
"Etwas zu gross","2018","Sonstige","74","0.0505421110461305","0.0414926047610547","0.0595916173312062"
"Viel zu gross","2018","1-Pers.-HH","92","0.0265290981511418","0.0218069498881881","0.0312512464140955"
"Viel zu gross","2018","(Ehe-)Paar ohne Kind(er)","206","0.0257359174520583","0.022509890042912","0.0289619448612045"
"Viel zu gross","2018","Alleinerziehende","30","0.00503276513165169","0.00300452878541476","0.00706100147788863"
