year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony,First Stage of Tertiary Education,At least once per month,0.24166666666666667,23673,0.23621326016768807,0.24712007316564527
2008,Saxony,First Stage of Tertiary Education,Never,0.1,23673,0.09617835205310142,0.10382164794689859
2008,Saxony,First Stage of Tertiary Education,At least once per week,0.05,23673,0.04722363713361323,0.052776362866386775
2008,Saxony,Second Stage of Tertiary Education,Seldom,0.5833333333333334,23673,0.5770530071786748,0.5896136594879919
2008,Saxony,Second Stage of Tertiary Education,At least once per month,0.28888888888888886,23673,0.28311506445768364,0.2946627133200941
2008,Saxony,Second Stage of Tertiary Education,Never,0.06666666666666667,23673,0.06348904505107499,0.06984428828225835
2008,Saxony,Second Stage of Tertiary Education,At least once per week,0.06111111111111111,23673,0.05805972888575869,0.06416249333646354
2008,Saxony-Anhalt,Pre-primary Level,Seldom,0.5,23673,0.493630586755169,0.506369413244831
2008,Saxony-Anhalt,Pre-primary Level,At least once per month,0.4,23673,0.3937592750356957,0.40624072496430436
2008,Saxony-Anhalt,Pre-primary Level,Never,0.1,23673,0.09617835205310142,0.10382164794689859
2008,Saxony-Anhalt,Primary Level,Never,0.75,23673,0.7444839263227753,0.7555160736772247
2008,Saxony-Anhalt,Primary Level,Seldom,0.125,23673,0.12078702913919406,0.12921297086080594
2008,Saxony-Anhalt,Primary Level,At least once per month,0.125,23673,0.12078702913919406,0.12921297086080594
2008,Saxony-Anhalt,Lower Secondary Level,Seldom,0.5925925925925926,23673,0.586333347002126,0.5988518381830591
2008,Saxony-Anhalt,Lower Secondary Level,Never,0.37037037037037035,23673,0.36421874160808415,0.37652199913265655
2008,Saxony-Anhalt,Lower Secondary Level,At least once per month,0.037037037037037035,23673,0.03463127685736818,0.03944279721670589
2008,Saxony-Anhalt,Upper Secondary Level,Seldom,0.6372315035799523,23673,0.631106690714829,0.6433563164450755
2008,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.1766109785202864,23673,0.1717531653638959,0.1814687916766769
2008,Saxony-Anhalt,Upper Secondary Level,Never,0.1766109785202864,23673,0.1717531653638959,0.1814687916766769
2008,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.00477326968973747,23673,0.0038952617874962406,0.0056512775919787
2008,Saxony-Anhalt,Upper Secondary Level,Daily,0.00477326968973747,23673,0.0038952617874962406,0.0056512775919787
2008,Saxony-Anhalt,Post-secondary Non-tertiary Level,Seldom,0.6451612903225806,23673,0.639066215113548,0.6512563655316133
2008,Saxony-Anhalt,Post-secondary Non-tertiary Level,At least once per month,0.1935483870967742,23673,0.18851554438362553,0.19858122980992285
2008,Saxony-Anhalt,Post-secondary Non-tertiary Level,Never,0.16129032258064516,23673,0.15660500099738242,0.1659756441639079
2008,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,0.5540540540540541,23673,0.5477219710252075,0.5603861370829006
2008,Saxony-Anhalt,First Stage of Tertiary Education,At least once per month,0.1891891891891892,23673,0.18419991529821542,0.19417846308016298
2008,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.1891891891891892,23673,0.18419991529821542,0.19417846308016298
2008,Saxony-Anhalt,First Stage of Tertiary Education,At least once per week,0.06756756756756757,23673,0.06437009188615522,0.07076504324897992
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.6019900497512438,23673,0.5957545531974319,0.6082255463050558
2008,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.29850746268656714,23673,0.2926781339636227,0.3043367914095116
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.05472636815920398,23673,0.051828981154231346,0.057623755164176615
2008,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.04477611940298507,23673,0.04214157675117626,0.047410662054793884
2008,Thuringa,Pre-primary Level,Seldom,0.8181818181818182,23673,0.813268521493528,0.8230951148701084
2008,Thuringa,Pre-primary Level,Never,0.18181818181818182,23673,0.17690488512989155,0.1867314785064721
2008,Thuringa,Primary Level,Seldom,0.5,23673,0.493630586755169,0.506369413244831
2008,Thuringa,Primary Level,Never,0.5,23673,0.493630586755169,0.506369413244831
2008,Thuringa,Lower Secondary Level,Seldom,0.5483870967741935,23673,0.5420475792454853,0.5547266143029017
2008,Thuringa,Lower Secondary Level,Never,0.2903225806451613,23673,0.28454028459399033,0.2961048766963323
2008,Thuringa,Lower Secondary Level,At least once per month,0.16129032258064516,23673,0.15660500099738242,0.1659756441639079
2008,Thuringa,Upper Secondary Level,Seldom,0.6718146718146718,23673,0.665833121706515,0.6777962219228286
2008,Thuringa,Upper Secondary Level,Never,0.1833976833976834,23673,0.17846785674014407,0.18832751005522272
2008,Thuringa,Upper Secondary Level,At least once per month,0.13320463320463322,23673,0.12887603396888223,0.1375332324403842
2008,Thuringa,Upper Secondary Level,At least once per week,0.011583011583011582,23673,0.010219966350029416,0.01294605681599375
2008,Thuringa,Post-secondary Non-tertiary Level,Seldom,0.6538461538461539,23673,0.647785746865774,0.6599065608265338
2008,Thuringa,Post-secondary Non-tertiary Level,At least once per month,0.19230769230769232,23673,0.18728714892862816,0.19732823568675648
2008,Thuringa,Post-secondary Non-tertiary Level,Never,0.15384615384615385,23673,0.1492499698054795,0.1584423378868282
2008,Thuringa,First Stage of Tertiary Education,Seldom,0.7543859649122807,23673,0.7489025284918239,0.7598694013327375
2008,Thuringa,First Stage of Tertiary Education,At least once per month,0.14035087719298245,23673,0.1359260369006041,0.1447757174853608
2008,Thuringa,First Stage of Tertiary Education,Never,0.08771929824561403,23673,0.08411565955892954,0.09132293693229852
2008,Thuringa,First Stage of Tertiary Education,At least once per week,0.017543859649122806,23673,0.015871427219864023,0.01921629207838159
2008,Thuringa,Second Stage of Tertiary Education,Seldom,0.5769230769230769,23673,0.5706294927292704,0.5832166611168833
2008,Thuringa,Second Stage of Tertiary Education,At least once per month,0.3076923076923077,23673,0.3018128493124637,0.3135717660721517
2008,Thuringa,Second Stage of Tertiary Education,Never,0.07142857142857142,23673,0.06814782199302034,0.0747093208641225
2008,Thuringa,Second Stage of Tertiary Education,At least once per week,0.04395604395604396,23673,0.04134461838767899,0.046567469524408926
2013,Schleswig-Holstein,Pre-primary Level,At least once per month,0.5714285714285714,44486,0.5668298513448624,0.5760272915122804
2013,Schleswig-Holstein,Pre-primary Level,Seldom,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Schleswig-Holstein,Pre-primary Level,Never,0.047619047619047616,44486,0.04564007358592824,0.04959802165216699
2013,Schleswig-Holstein,Pre-primary Level,At least once per week,0.047619047619047616,44486,0.04564007358592824,0.04959802165216699
2013,Schleswig-Holstein,Primary Level,Seldom,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Schleswig-Holstein,Primary Level,Never,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Schleswig-Holstein,Primary Level,At least once per month,0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2013,Schleswig-Holstein,Lower Secondary Level,Seldom,0.6020408163265306,44486,0.5974922280650572,0.606589404588004
2013,Schleswig-Holstein,Lower Secondary Level,Never,0.21428571428571427,44486,0.21047265702733067,0.21809877154409787
2013,Schleswig-Holstein,Lower Secondary Level,At least once per month,0.11224489795918367,44486,0.10931147770840707,0.11517831820996027
2013,Schleswig-Holstein,Lower Secondary Level,At least once per week,0.07142857142857142,44486,0.06903532161874167,0.07382182123840118
2013,Schleswig-Holstein,Upper Secondary Level,Seldom,0.5650319829424307,44486,0.5604250746126049,0.5696388912722565
2013,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.2814498933901919,44486,0.27727088285565077,0.285628903924733
2013,Schleswig-Holstein,Upper Secondary Level,Never,0.11087420042643924,44486,0.10795649630273355,0.11379190455014493
2013,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.03837953091684435,44486,0.036594293118854676,0.04016476871483403
2013,Schleswig-Holstein,Upper Secondary Level,Daily,0.0042643923240938165,44486,0.003658849324241061,0.004869935323946572
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.5189873417721519,44486,0.5143443167092712,0.5236303668350326
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per month,0.379746835443038,44486,0.37523684139545604,0.38425682949061996
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per week,0.05063291139240506,44486,0.0485955037603821,0.05267031902442802
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Never,0.05063291139240506,44486,0.0485955037603821,0.05267031902442802
2013,Schleswig-Holstein,First Stage of Tertiary Education,Seldom,0.509090909090909,44486,0.5044453006635539,0.5137365175182642
2013,Schleswig-Holstein,First Stage of Tertiary Education,At least once per month,0.36363636363636365,44486,0.35916612484289184,0.36810660242983545
2013,Schleswig-Holstein,First Stage of Tertiary Education,Never,0.07272727272727272,44486,0.07031405344482783,0.07514049200971762
2013,Schleswig-Holstein,First Stage of Tertiary Education,At least once per week,0.05454545454545454,44486,0.05243515550103216,0.05665575358987693
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.4864864864864865,44486,0.48184180730607246,0.49113116566690057
2013,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.3716216216216216,44486,0.3671310099973269,0.3761122332459163
2013,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.07432432432432433,44486,0.07188685418856934,0.07676179446007932
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.060810810810810814,44486,0.0585900011804979,0.06303162044112373
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.006756756756756757,44486,0.005995482148304934,0.00751803136520858
2013,Hamburg,Pre-primary Level,Seldom,0.375,44486,0.37050116531145827,0.37949883468854173
2013,Hamburg,Pre-primary Level,Never,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Hamburg,Pre-primary Level,At least once per month,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Hamburg,Pre-primary Level,At least once per week,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Hamburg,Primary Level,Never,0.5,44486,0.49535362351305007,0.50464637648695
2013,Hamburg,Primary Level,Seldom,0.5,44486,0.49535362351305007,0.50464637648695
2013,Hamburg,Lower Secondary Level,Seldom,0.3939393939393939,44486,0.3893987533535243,0.39848003452526354
2013,Hamburg,Lower Secondary Level,Never,0.36363636363636365,44486,0.35916612484289184,0.36810660242983545
2013,Hamburg,Lower Secondary Level,At least once per month,0.18181818181818182,44486,0.1782340171034167,0.18540234653294696
2013,Hamburg,Lower Secondary Level,At least once per week,0.06060606060606061,44486,0.058388751209462596,0.06282337000265863
2013,Hamburg,Upper Secondary Level,Seldom,0.5058823529411764,44486,0.5012362980138994,0.5105284078684535
2013,Hamburg,Upper Secondary Level,At least once per month,0.3352941176470588,44486,0.33090707232776867,0.3396811629663489
2013,Hamburg,Upper Secondary Level,Never,0.12941176470588237,44486,0.1262926045874303,0.13253092482433443
2013,Hamburg,Upper Secondary Level,At least once per week,0.029411764705882353,44486,0.027841682305371457,0.030981847106393248
2013,Hamburg,Post-secondary Non-tertiary Level,Seldom,0.5428571428571428,44486,0.5382278661576552,0.5474864195566305
2013,Hamburg,Post-secondary Non-tertiary Level,At least once per month,0.3142857142857143,44486,0.30997173245458526,0.3185996961168433
2013,Hamburg,Post-secondary Non-tertiary Level,Never,0.11428571428571428,44486,0.11132915092339071,0.11724227764803785
2013,Hamburg,Post-secondary Non-tertiary Level,At least once per week,0.02857142857142857,44486,0.027023268698243116,0.030119588444614025
2013,Hamburg,First Stage of Tertiary Education,Seldom,0.52,44486,0.5153573421022708,0.5246426578977292
2013,Hamburg,First Stage of Tertiary Education,At least once per month,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Hamburg,First Stage of Tertiary Education,Never,0.04,44486,0.03817899975265715,0.04182100024734285
2013,Hamburg,First Stage of Tertiary Education,At least once per week,0.04,44486,0.03817899975265715,0.04182100024734285
2013,Hamburg,Second Stage of Tertiary Education,At least once per month,0.49206349206349204,44486,0.4874177009468105,0.4967092831801736
2013,Hamburg,Second Stage of Tertiary Education,Seldom,0.38095238095238093,44486,0.3764396258334368,0.38546513607132504
2013,Hamburg,Second Stage of Tertiary Education,Never,0.06349206349206349,44486,0.06122606380979477,0.0657580631743322
2013,Hamburg,Second Stage of Tertiary Education,At least once per week,0.06349206349206349,44486,0.06122606380979477,0.0657580631743322
2013,Lower Saxony,Pre-primary Level,Seldom,0.5416666666666666,44486,0.537036451538203,0.5462968817951303
2013,Lower Saxony,Pre-primary Level,At least once per month,0.3958333333333333,44486,0.3912889081835422,0.40037775848312446
2013,Lower Saxony,Pre-primary Level,Never,0.041666666666666664,44486,0.0398097300978922,0.043523603235441126
2013,Lower Saxony,Pre-primary Level,At least once per week,0.020833333333333332,44486,0.01950608531925193,0.022160581347414735
2013,Lower Saxony,Primary Level,Seldom,0.47368421052631576,44486,0.4690442739267115,0.47832414712592003
2013,Lower Saxony,Primary Level,Never,0.2894736842105263,44486,0.28525925250389184,0.2936881159171608
2013,Lower Saxony,Primary Level,At least once per month,0.21052631578947367,44486,0.20673782342017538,0.21431480815877196
2013,Lower Saxony,Primary Level,At least once per week,0.02631578947368421,44486,0.024828273431764324,0.027803305515604095
2013,Lower Saxony,Lower Secondary Level,Seldom,0.5544871794871795,44486,0.5498684742123602,0.5591058847619989
2013,Lower Saxony,Lower Secondary Level,Never,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Lower Saxony,Lower Secondary Level,At least once per month,0.17307692307692307,44486,0.16956134674916115,0.176592499404685
2013,Lower Saxony,Lower Secondary Level,At least once per week,0.022435897435897436,44486,0.021059674668539783,0.02381212020325509
2013,Lower Saxony,Upper Secondary Level,Seldom,0.6123778501628665,44486,0.6078503505437386,0.6169053497819944
2013,Lower Saxony,Upper Secondary Level,At least once per month,0.249185667752443,44486,0.2451661662108469,0.2532051692940391
2013,Lower Saxony,Upper Secondary Level,Never,0.11237785016286644,44486,0.10944291292872357,0.11531278739700931
2013,Lower Saxony,Upper Secondary Level,At least once per week,0.026058631921824105,44486,0.024578206259332637,0.027539057584315574
2013,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.5527950310559007,44486,0.5481746290034032,0.5574154331083981
2013,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.3105590062111801,44486,0.30625904034464246,0.31485897207771774
2013,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.06832298136645963,44486,0.06597842602345473,0.07066753670946453
2013,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.055900621118012424,44486,0.05376579963136248,0.05803544260466237
2013,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.012422360248447204,44486,0.011393083702712501,0.013451636794181907
2013,Lower Saxony,First Stage of Tertiary Education,Seldom,0.5777777777777777,44486,0.5731879609563456,0.5823675945992098
2013,Lower Saxony,First Stage of Tertiary Education,At least once per month,0.3037037037037037,44486,0.29943037323567345,0.30797703417173394
2013,Lower Saxony,First Stage of Tertiary Education,Never,0.06666666666666667,44486,0.0643486468127828,0.06898468652055054
2013,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.05185185185185185,44486,0.04979138975951063,0.05391231394419307
2013,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.46804123711340206,44486,0.46340436160997606,0.47267811261682807
2013,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.4247422680412371,44486,0.4201488246791732,0.429335711403301
2013,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.061855670103092786,44486,0.059617108863749615,0.06409423134243596
2013,Lower Saxony,Second Stage of Tertiary Education,Never,0.04536082474226804,44486,0.043427056204966695,0.047294593279569384
2013,Bremen,Pre-primary Level,Seldom,1.0,44486,1.0,1.0
2013,Bremen,Primary Level,At least once per month,0.6,44486,0.5954474993816429,0.6045525006183571
2013,Bremen,Primary Level,Never,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Bremen,Primary Level,Seldom,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Bremen,Lower Secondary Level,Seldom,0.5882352941176471,44486,0.583661838264872,0.5928087499704222
2013,Bremen,Lower Secondary Level,At least once per month,0.23529411764705882,44486,0.23135229443086863,0.239235940863249
2013,Bremen,Lower Secondary Level,Never,0.17647058823529413,44486,0.17292800456481155,0.1800131719057767
2013,Bremen,Upper Secondary Level,Seldom,0.5569620253164557,44486,0.552345899241163,0.5615781513917484
2013,Bremen,Upper Secondary Level,At least once per month,0.26582278481012656,44486,0.2617175221842227,0.26992804743603044
2013,Bremen,Upper Secondary Level,Never,0.1518987341772152,44486,0.14856335413557256,0.15523411421885783
2013,Bremen,Upper Secondary Level,At least once per week,0.02531645569620253,44486,0.02385670845976065,0.026776202932644412
2013,Bremen,Post-secondary Non-tertiary Level,Seldom,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Bremen,Post-secondary Non-tertiary Level,At least once per week,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Bremen,Post-secondary Non-tertiary Level,At least once per month,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,Bremen,First Stage of Tertiary Education,At least once per month,0.5,44486,0.49535362351305007,0.50464637648695
2013,Bremen,First Stage of Tertiary Education,Seldom,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Bremen,First Stage of Tertiary Education,Never,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Bremen,Second Stage of Tertiary Education,At least once per month,0.4339622641509434,44486,0.429356591487212,0.4385679368146748
2013,Bremen,Second Stage of Tertiary Education,Seldom,0.4339622641509434,44486,0.429356591487212,0.4385679368146748
2013,Bremen,Second Stage of Tertiary Education,Never,0.09433962264150944,44486,0.09162334509371067,0.09705590018930821
2013,Bremen,Second Stage of Tertiary Education,At least once per week,0.03773584905660377,44486,0.035965052744323,0.03950664536888454
2013,North Rhine-Westphalia,Pre-primary Level,Seldom,0.578125,44486,0.5735356924495093,0.5827143075504907
2013,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.328125,44486,0.32376176812013063,0.33248823187986937
2013,North Rhine-Westphalia,Pre-primary Level,Never,0.078125,44486,0.07563112072209076,0.08061887927790924
2013,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.015625,44486,0.014472516561058047,0.016777483438941955
2013,North Rhine-Westphalia,Primary Level,Never,0.47058823529411764,44486,0.46594990448677454,0.47522656610146075
2013,North Rhine-Westphalia,Primary Level,Seldom,0.3764705882352941,44486,0.37196824717125504,0.3809729292993332
2013,North Rhine-Westphalia,Primary Level,At least once per month,0.11764705882352941,44486,0.1146530291616893,0.12064108848536952
2013,North Rhine-Westphalia,Primary Level,At least once per week,0.03529411764705882,44486,0.033579398408804084,0.03700883688531356
2013,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.5255591054313099,44486,0.5209188035722608,0.530199407290359
2013,North Rhine-Westphalia,Lower Secondary Level,Never,0.28753993610223644,44486,0.2833338927829798,0.29174597942149305
2013,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.15175718849840256,44486,0.14842308465181958,0.15509129234498553
2013,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.03514376996805112,44486,0.03343257352387288,0.03685496641222935
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.5898472596585804,44486,0.5852765147474009,0.5944180045697599
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.23000898472596587,44486,0.2260982386168821,0.23391973083504963
2013,North Rhine-Westphalia,Upper Secondary Level,Never,0.14510332434860737,44486,0.14183037045119576,0.14837627824601898
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.032794249775381853,44486,0.03113923194289317,0.03444926760787054
2013,North Rhine-Westphalia,Upper Secondary Level,Daily,0.0022461814914645105,44486,0.001806256621796315,0.002686106361132706
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.5790513833992095,44486,0.5744634459558126,0.5836393208426064
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.30434782608695654,44486,0.30007194550189653,0.30862370667201655
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.07312252964426877,44486,0.070703277363528,0.07554178192500954
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.041501976284584984,44486,0.039648553948867044,0.04335539862030292
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.001976284584980237,44486,0.0015635797423954223,0.0023889894275650517
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.5876288659793815,44486,0.5830544033730163,0.5922033285857466
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.3230240549828179,44486,0.31867846803846667,0.3273696419271691
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.058419243986254296,44486,0.05623977273013446,0.06059871524237413
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.030927835051546393,44486,0.029319052999609865,0.03253661710348292
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.5076645626690712,44486,0.5030187321218088,0.5123103932163336
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.3913435527502254,44486,0.38680821538883825,0.3958788901116126
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.060414788097385035,44486,0.058200755007838285,0.06262882118693178
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.03967538322813345,44486,0.037861480522579025,0.04148928593368788
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.0009017132551848512,44486,0.0006227912834365343,0.0011806352269331682
2013,Hesse,Pre-primary Level,Seldom,0.7297297297297297,44486,0.7256028239796258,0.7338566354798336
2013,Hesse,Pre-primary Level,At least once per month,0.24324324324324326,44486,0.23925627350852516,0.24723021297796136
2013,Hesse,Pre-primary Level,Never,0.02702702702702703,44486,0.02552009411234056,0.028533959941713496
2013,Hesse,Primary Level,Seldom,0.4375,44486,0.4328900662442322,0.4421099337557678
2013,Hesse,Primary Level,Never,0.40625,44486,0.40168602884538307,0.41081397115461693
2013,Hesse,Primary Level,At least once per month,0.09375,44486,0.09104134283017867,0.09645865716982133
2013,Hesse,Primary Level,At least once per week,0.0625,44486,0.06025058265572914,0.06474941734427085
2013,Hesse,Lower Secondary Level,Seldom,0.47953216374269003,44486,0.4748896819225984,0.48417464556278167
2013,Hesse,Lower Secondary Level,Never,0.30994152046783624,44486,0.3056439082994776,0.3142391326361949
2013,Hesse,Lower Secondary Level,At least once per month,0.17543859649122806,44486,0.17190417396960073,0.1789730190128554
2013,Hesse,Lower Secondary Level,At least once per week,0.03508771929824561,44486,0.033377838325809525,0.0367976002706817
2013,Hesse,Upper Secondary Level,Seldom,0.613031914893617,44486,0.6085058215204111,0.6175580082668228
2013,Hesse,Upper Secondary Level,At least once per month,0.21675531914893617,44486,0.21292638408036887,0.22058425421750347
2013,Hesse,Upper Secondary Level,Never,0.13031914893617022,44486,0.1271907043698037,0.13344759350253674
2013,Hesse,Upper Secondary Level,At least once per week,0.03856382978723404,44486,0.03677448225120921,0.040353177323258875
2013,Hesse,Upper Secondary Level,Daily,0.0013297872340425532,44486,0.000991140789333744,0.0016684336787513624
2013,Hesse,Post-secondary Non-tertiary Level,Seldom,0.5503355704697986,44486,0.5457127987079442,0.5549583422316531
2013,Hesse,Post-secondary Non-tertiary Level,At least once per month,0.3288590604026846,44486,0.32449333752904036,0.3332247832763288
2013,Hesse,Post-secondary Non-tertiary Level,Never,0.0738255033557047,44486,0.07139557197320323,0.07625543473820617
2013,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.040268456375838924,44486,0.03844161109303876,0.04209530165863909
2013,Hesse,Post-secondary Non-tertiary Level,Daily,0.006711409395973154,44486,0.005952676381302609,0.0074701424106436995
2013,Hesse,First Stage of Tertiary Education,Seldom,0.5434782608695652,44486,0.5388494843568019,0.5481070373823285
2013,Hesse,First Stage of Tertiary Education,At least once per month,0.33695652173913043,44486,0.33256411722019846,0.3413489262580624
2013,Hesse,First Stage of Tertiary Education,Never,0.06521739130434782,44486,0.06292292641656781,0.06751185619212784
2013,Hesse,First Stage of Tertiary Education,At least once per week,0.05434782608695652,44486,0.05224113337062167,0.05645451880329137
2013,Hesse,Second Stage of Tertiary Education,Seldom,0.4897959183673469,44486,0.48515050957310496,0.4944413271615889
2013,Hesse,Second Stage of Tertiary Education,At least once per month,0.38571428571428573,44486,0.3811909120783766,0.3902376593501949
2013,Hesse,Second Stage of Tertiary Education,Never,0.07142857142857142,44486,0.06903532161874167,0.07382182123840118
2013,Hesse,Second Stage of Tertiary Education,At least once per week,0.053061224489795916,44486,0.05097820191410273,0.0551442470654891
2013,"Rhineland-Palatinate, Saarland",Pre-primary Level,Seldom,0.6086956521739131,44486,0.6041603959380534,0.6132309084097728
2013,"Rhineland-Palatinate, Saarland",Pre-primary Level,At least once per month,0.30434782608695654,44486,0.30007194550189653,0.30862370667201655
2013,"Rhineland-Palatinate, Saarland",Pre-primary Level,Never,0.08695652173913043,44486,0.08433809033051289,0.08957495314774798
2013,"Rhineland-Palatinate, Saarland",Primary Level,Never,0.6190476190476191,44486,0.614534863928675,0.6235603741665632
2013,"Rhineland-Palatinate, Saarland",Primary Level,At least once per week,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,"Rhineland-Palatinate, Saarland",Primary Level,At least once per month,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,"Rhineland-Palatinate, Saarland",Primary Level,Seldom,0.09523809523809523,44486,0.09251026778293142,0.09796592269325904
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.5076142131979695,44486,0.5029683755011595,0.5122600508947796
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.3147208121827411,44486,0.310405215054442,0.3190364093110402
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per month,0.14720812182741116,44486,0.14391557616805678,0.15050066748676555
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.030456852791878174,44486,0.028859979433852635,0.03205372614990371
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.5728571428571428,44486,0.5682603584755255,0.5774539272387602
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.22142857142857142,44486,0.21757014296411226,0.22528699989303058
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.16285714285714287,44486,0.15942593058718563,0.1662883551271001
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.041428571428571426,44486,0.03957671799286782,0.04328042486427503
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.0014285714285714286,44486,0.0010775893509258664,0.0017795535062169908
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.5652173913043478,44486,0.5606107093163663,0.5698240732923293
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per month,0.2717391304347826,44486,0.26760519231993274,0.27587306854963245
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.13043478260869565,44486,0.1273051584775362,0.1335644067398551
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per week,0.03260869565217391,44486,0.030958208317884556,0.034259182986463264
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,0.6304347826086957,44486,0.6259492912891041,0.6349202739282872
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per month,0.17391304347826086,44486,0.17039076772865072,0.177435319227871
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.11956521739130435,44486,0.11655016115266341,0.1225802736299453
