"pli0082","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Bayern","3","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Brandenburg","2","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Sachsen","4","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Thueringen","2","","",""
"Min 1x pro Woche","2003","Hauptschule","Schleswig-Holstein","13","","",""
"Min 1x pro Woche","2003","Hauptschule","Hamburg","8","","",""
"Min 1x pro Woche","2003","Hauptschule","Niedersachsen","24","","",""
"Min 1x pro Woche","2003","Hauptschule","Bremen","4","","",""
"Min 1x pro Woche","2003","Hauptschule","Nordrhein-Westfalen","70","0.0410700230647989","0.0321396346861994","0.0500004114433983"
"Min 1x pro Woche","2003","Hauptschule","Hessen","23","","",""
"Min 1x pro Woche","2003","Hauptschule","Rheinland-Pfalz,Saarland","33","0.0527481873256779","0.0360331937150071","0.0694631809363486"
"Min 1x pro Woche","2003","Hauptschule","Baden-Wuerttemberg","35","0.0272829874109029","0.0178634994841047","0.0367024753377011"
"Min 1x pro Woche","2003","Hauptschule","Bayern","72","0.0463898468980732","0.0353998405043533","0.0573798532917931"
"Min 1x pro Woche","2003","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2003","Hauptschule","Berlin","8","","",""
"Min 1x pro Woche","2003","Hauptschule","Brandenburg","6","","",""
"Min 1x pro Woche","2003","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Min 1x pro Woche","2003","Hauptschule","Sachsen","24","","",""
"Min 1x pro Woche","2003","Hauptschule","Sachsen-Anhalt","21","","",""
"Min 1x pro Woche","2003","Hauptschule","Thueringen","10","","",""
"Min 1x pro Woche","2003","Realschule","Schleswig-Holstein","2","","",""
"Min 1x pro Woche","2003","Realschule","Hamburg","6","","",""
"Min 1x pro Woche","2003","Realschule","Niedersachsen","23","","",""
"Min 1x pro Woche","2003","Realschule","Bremen","4","","",""
"Min 1x pro Woche","2003","Realschule","Nordrhein-Westfalen","35","0.0352608128220393","0.0234324190917133","0.0470892065523652"
"Min 1x pro Woche","2003","Realschule","Hessen","17","","",""
"Min 1x pro Woche","2003","Realschule","Rheinland-Pfalz,Saarland","15","","",""
"Min 1x pro Woche","2003","Realschule","Baden-Wuerttemberg","23","","",""
"Min 1x pro Woche","2003","Realschule","Bayern","48","0.0560711009679591","0.0389795035669249","0.0731626983689933"
"Min 1x pro Woche","2003","Realschule","Saarland","","","",""
"Min 1x pro Woche","2003","Realschule","Berlin","10","","",""
"Min 1x pro Woche","2003","Realschule","Brandenburg","4","","",""
"Min 1x pro Woche","2003","Realschule","Mecklenburg-Vorpommern","12","","",""
"Min 1x pro Woche","2003","Realschule","Sachsen","23","","",""
"Min 1x pro Woche","2003","Realschule","Sachsen-Anhalt","9","","",""
"Min 1x pro Woche","2003","Realschule","Thueringen","13","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Hamburg","2","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Niedersachsen","7","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Bremen","1","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Nordrhein-Westfalen","33","0.0652558006955828","0.0466653809816485","0.0838462204095171"
"Min 1x pro Woche","2003","(Fach-)Abitur","Hessen","18","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Baden-Wuerttemberg","13","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Bayern","16","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Berlin","3","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Brandenburg","1","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Sachsen","4","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Thueringen","6","","",""
"Min 1x pro Woche","2003","AkademikerIn","Schleswig-Holstein","5","","",""
"Min 1x pro Woche","2003","AkademikerIn","Hamburg","5","","",""
"Min 1x pro Woche","2003","AkademikerIn","Niedersachsen","17","","",""
"Min 1x pro Woche","2003","AkademikerIn","Bremen","3","","",""
"Min 1x pro Woche","2003","AkademikerIn","Nordrhein-Westfalen","60","0.0631471631009055","0.0466890621833347","0.0796052640184763"
"Min 1x pro Woche","2003","AkademikerIn","Hessen","13","","",""
"Min 1x pro Woche","2003","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"Min 1x pro Woche","2003","AkademikerIn","Baden-Wuerttemberg","33","0.0519159346504429","0.0317075612607763","0.0721243080401095"
"Min 1x pro Woche","2003","AkademikerIn","Bayern","58","0.109851305890994","0.0843142550635087","0.13538835671848"
"Min 1x pro Woche","2003","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2003","AkademikerIn","Berlin","19","","",""
"Min 1x pro Woche","2003","AkademikerIn","Brandenburg","6","","",""
"Min 1x pro Woche","2003","AkademikerIn","Mecklenburg-Vorpommern","20","","",""
"Min 1x pro Woche","2003","AkademikerIn","Sachsen","29","","",""
"Min 1x pro Woche","2003","AkademikerIn","Sachsen-Anhalt","18","","",""
"Min 1x pro Woche","2003","AkademikerIn","Thueringen","12","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Hamburg","2","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Niedersachsen","30","0.308131889189526","0.209392956549183","0.406870821829869"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Bremen","1","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Nordrhein-Westfalen","37","0.145557590451636","0.100372101181438","0.190743079721835"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Hessen","10","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Baden-Wuerttemberg","23","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Bayern","17","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Berlin","6","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Brandenburg","8","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Sachsen","13","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Thueringen","3","","",""
"Min 1x pro Monat","2003","Hauptschule","Schleswig-Holstein","50","0.165203877815875","0.121860388875115","0.208547366756635"
"Min 1x pro Monat","2003","Hauptschule","Hamburg","17","","",""
"Min 1x pro Monat","2003","Hauptschule","Niedersachsen","135","0.16608300031355","0.139572119589384","0.192593881037716"
"Min 1x pro Monat","2003","Hauptschule","Bremen","12","","",""
"Min 1x pro Monat","2003","Hauptschule","Nordrhein-Westfalen","369","0.195671090184392","0.177818772881343","0.213523407487441"
"Min 1x pro Monat","2003","Hauptschule","Hessen","117","0.215913261679328","0.181651087235739","0.250175436122918"
"Min 1x pro Monat","2003","Hauptschule","Rheinland-Pfalz,Saarland","104","0.148775028794716","0.122164290633961","0.175385766955472"
"Min 1x pro Monat","2003","Hauptschule","Baden-Wuerttemberg","220","0.191317648766869","0.168574291337497","0.214061006196241"
"Min 1x pro Monat","2003","Hauptschule","Bayern","343","0.247574676624584","0.225022635525397","0.270126717723771"
"Min 1x pro Monat","2003","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2003","Hauptschule","Berlin","30","0.176141107494379","0.116742491523876","0.235539723464881"
"Min 1x pro Monat","2003","Hauptschule","Brandenburg","42","0.122909530541027","0.0817122874850346","0.164106773597018"
"Min 1x pro Monat","2003","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Min 1x pro Monat","2003","Hauptschule","Sachsen","86","0.196185562480909","0.158070951916393","0.234300173045425"
"Min 1x pro Monat","2003","Hauptschule","Sachsen-Anhalt","47","0.165455707203299","0.122614199980889","0.208297214425709"
"Min 1x pro Monat","2003","Hauptschule","Thueringen","50","0.153254971208096","0.112423398299648","0.194086544116543"
"Min 1x pro Monat","2003","Realschule","Schleswig-Holstein","46","0.290686268387514","0.221401533257927","0.3599710035171"
"Min 1x pro Monat","2003","Realschule","Hamburg","21","","",""
"Min 1x pro Monat","2003","Realschule","Niedersachsen","143","0.246476616474468","0.210328306441476","0.28262492650746"
"Min 1x pro Monat","2003","Realschule","Bremen","7","","",""
"Min 1x pro Monat","2003","Realschule","Nordrhein-Westfalen","233","0.270644930564224","0.24215154176166","0.299138319366789"
"Min 1x pro Monat","2003","Realschule","Hessen","87","0.24496597980809","0.199650541050859","0.290281418565321"
"Min 1x pro Monat","2003","Realschule","Rheinland-Pfalz,Saarland","75","0.278462920109017","0.224392575020177","0.332533265197857"
"Min 1x pro Monat","2003","Realschule","Baden-Wuerttemberg","183","0.277669104559093","0.241031757364488","0.314306451753698"
"Min 1x pro Monat","2003","Realschule","Bayern","209","0.293833874011311","0.259992511333951","0.327675236688671"
"Min 1x pro Monat","2003","Realschule","Saarland","","","",""
"Min 1x pro Monat","2003","Realschule","Berlin","54","0.217306023636419","0.165345647497269","0.269266399775569"
"Min 1x pro Monat","2003","Realschule","Brandenburg","63","0.204288875692372","0.160455341870164","0.248122409514581"
"Min 1x pro Monat","2003","Realschule","Mecklenburg-Vorpommern","54","0.273128302553375","0.213008285428053","0.333248319678698"
"Min 1x pro Monat","2003","Realschule","Sachsen","141","0.21693966436017","0.185254314433433","0.248625014286906"
"Min 1x pro Monat","2003","Realschule","Sachsen-Anhalt","66","0.215628829154046","0.169699832654549","0.261557825653543"
"Min 1x pro Monat","2003","Realschule","Thueringen","75","0.20025432595308","0.159857771997689","0.24065087990847"
"Min 1x pro Monat","2003","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Hamburg","13","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Niedersachsen","63","0.380531024732867","0.312033598691909","0.449028450773825"
"Min 1x pro Monat","2003","(Fach-)Abitur","Bremen","2","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Nordrhein-Westfalen","164","0.216495111636181","0.185493937212714","0.247496286059649"
"Min 1x pro Monat","2003","(Fach-)Abitur","Hessen","56","0.252406353148019","0.192796788592749","0.312015917703289"
"Min 1x pro Monat","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","40","0.312678200138896","0.235050509137072","0.390305891140721"
"Min 1x pro Monat","2003","(Fach-)Abitur","Baden-Wuerttemberg","109","0.334061775222473","0.281809369949987","0.386314180494959"
"Min 1x pro Monat","2003","(Fach-)Abitur","Bayern","90","0.270237637190001","0.219561823468247","0.320913450911755"
"Min 1x pro Monat","2003","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Berlin","36","0.358885216932725","0.270050083306314","0.447720350559136"
"Min 1x pro Monat","2003","(Fach-)Abitur","Brandenburg","16","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Sachsen","29","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Thueringen","16","","",""
"Min 1x pro Monat","2003","AkademikerIn","Schleswig-Holstein","44","0.376023358572786","0.284243416271861","0.46780330087371"
"Min 1x pro Monat","2003","AkademikerIn","Hamburg","28","","",""
"Min 1x pro Monat","2003","AkademikerIn","Niedersachsen","124","0.362952982335281","0.308540518469732","0.417365446200829"
"Min 1x pro Monat","2003","AkademikerIn","Bremen","19","","",""
"Min 1x pro Monat","2003","AkademikerIn","Nordrhein-Westfalen","290","0.328176779290334","0.29640448765997","0.359949070920698"
"Min 1x pro Monat","2003","AkademikerIn","Hessen","117","0.372696347179306","0.31988385870463","0.425508835653982"
"Min 1x pro Monat","2003","AkademikerIn","Rheinland-Pfalz,Saarland","63","0.322169994915188","0.255012489028742","0.389327500801634"
"Min 1x pro Monat","2003","AkademikerIn","Baden-Wuerttemberg","205","0.398747565149666","0.354147546362555","0.443347583936777"
"Min 1x pro Monat","2003","AkademikerIn","Bayern","259","0.415144224564237","0.374903968004331","0.455384481124142"
"Min 1x pro Monat","2003","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2003","AkademikerIn","Berlin","77","0.303181928336374","0.246091963487653","0.360271893185096"
"Min 1x pro Monat","2003","AkademikerIn","Brandenburg","89","0.351508757123247","0.29302325258505","0.409994261661445"
"Min 1x pro Monat","2003","AkademikerIn","Mecklenburg-Vorpommern","41","0.253467889917245","0.180627287587073","0.326308492247417"
"Min 1x pro Monat","2003","AkademikerIn","Sachsen","144","0.361790747506527","0.313091464639127","0.410490030373927"
"Min 1x pro Monat","2003","AkademikerIn","Sachsen-Anhalt","64","0.259715571953995","0.202294356153032","0.317136787754958"
"Min 1x pro Monat","2003","AkademikerIn","Thueringen","63","0.380806801833236","0.309067492022932","0.45254611164354"
"Seltener","2003","(noch) kein Abschluss","Schleswig-Holstein","12","","",""
"Seltener","2003","(noch) kein Abschluss","Hamburg","9","","",""
"Seltener","2003","(noch) kein Abschluss","Niedersachsen","46","0.589559802595098","0.484364263332172","0.694755341858025"
"Seltener","2003","(noch) kein Abschluss","Bremen","4","","",""
"Seltener","2003","(noch) kein Abschluss","Nordrhein-Westfalen","130","0.514768210345704","0.450732733971599","0.57880368671981"
"Seltener","2003","(noch) kein Abschluss","Hessen","31","0.562517214688471","0.430205101967353","0.694829327409588"
"Seltener","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","29","","",""
"Seltener","2003","(noch) kein Abschluss","Baden-Wuerttemberg","71","0.605693421798771","0.519677135512569","0.691709708084972"
"Seltener","2003","(noch) kein Abschluss","Bayern","52","0.47345338723998","0.374599880796887","0.572306893683073"
"Seltener","2003","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2003","(noch) kein Abschluss","Berlin","31","0.718507802499177","0.584088143831237","0.852927461167117"
"Seltener","2003","(noch) kein Abschluss","Brandenburg","19","","",""
"Seltener","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","12","","",""
"Seltener","2003","(noch) kein Abschluss","Sachsen","27","","",""
"Seltener","2003","(noch) kein Abschluss","Sachsen-Anhalt","19","","",""
"Seltener","2003","(noch) kein Abschluss","Thueringen","16","","",""
"Seltener","2003","Hauptschule","Schleswig-Holstein","173","0.628269107251655","0.571865001660404","0.684673212842907"
"Seltener","2003","Hauptschule","Hamburg","51","0.635870580344908","0.532351287801642","0.739389872888174"
"Seltener","2003","Hauptschule","Niedersachsen","476","0.620123871398979","0.585549015576194","0.654698727221764"
"Seltener","2003","Hauptschule","Bremen","27","","",""
"Seltener","2003","Hauptschule","Nordrhein-Westfalen","1114","0.565417304170043","0.543110611275953","0.587723997064134"
"Seltener","2003","Hauptschule","Hessen","308","0.536968720667848","0.49544723660247","0.578490204733225"
"Seltener","2003","Hauptschule","Rheinland-Pfalz,Saarland","377","0.542532073227856","0.505278944180799","0.579785202274913"
"Seltener","2003","Hauptschule","Baden-Wuerttemberg","647","0.565134542068836","0.536470234225661","0.593798849912011"
"Seltener","2003","Hauptschule","Bayern","794","0.543109317654416","0.517080717028287","0.569137918280546"
"Seltener","2003","Hauptschule","Saarland","","","",""
"Seltener","2003","Hauptschule","Berlin","95","0.600717843888284","0.524352772016382","0.677082915760187"
"Seltener","2003","Hauptschule","Brandenburg","129","0.537550439779912","0.474990694180196","0.600110185379628"
"Seltener","2003","Hauptschule","Mecklenburg-Vorpommern","71","0.524259684662173","0.437742711861185","0.61077665746316"
"Seltener","2003","Hauptschule","Sachsen","205","0.490481378079293","0.442500150409919","0.538462605748667"
"Seltener","2003","Hauptschule","Sachsen-Anhalt","149","0.487688667229009","0.4300601450163","0.545317189441719"
"Seltener","2003","Hauptschule","Thueringen","189","0.644009055804407","0.58973678925666","0.698281322352153"
"Seltener","2003","Realschule","Schleswig-Holstein","105","0.616406656192333","0.542211541572343","0.690601770812323"
"Seltener","2003","Realschule","Hamburg","49","0.591876054898181","0.484176348154032","0.699575761642329"
"Seltener","2003","Realschule","Niedersachsen","343","0.629026622137757","0.588507721354085","0.669545522921429"
"Seltener","2003","Realschule","Bremen","32","0.719272599317971","0.587982796990106","0.850562401645835"
"Seltener","2003","Realschule","Nordrhein-Westfalen","583","0.599750850139397","0.568329467018527","0.631172233260268"
"Seltener","2003","Realschule","Hessen","218","0.627571164770588","0.576630667357145","0.678511662184031"
"Seltener","2003","Realschule","Rheinland-Pfalz,Saarland","151","0.549088301105703","0.489065953925899","0.609110648285506"
"Seltener","2003","Realschule","Baden-Wuerttemberg","330","0.600766728983449","0.560702347278748","0.640831110688149"
"Seltener","2003","Realschule","Bayern","395","0.563236031139231","0.526388186639581","0.600083875638882"
"Seltener","2003","Realschule","Saarland","","","",""
"Seltener","2003","Realschule","Berlin","157","0.636150109748443","0.575534938650405","0.69676528084648"
"Seltener","2003","Realschule","Brandenburg","215","0.65316312946346","0.601416761714353","0.704909497212567"
"Seltener","2003","Realschule","Mecklenburg-Vorpommern","124","0.557534014843312","0.490517399133173","0.62455063055345"
"Seltener","2003","Realschule","Sachsen","437","0.660387808383293","0.623981002982968","0.696794613783618"
"Seltener","2003","Realschule","Sachsen-Anhalt","195","0.644230480762966","0.590764475636624","0.697696485889308"
"Seltener","2003","Realschule","Thueringen","268","0.70898660750283","0.663135173834787","0.754838041170872"
"Seltener","2003","(Fach-)Abitur","Schleswig-Holstein","54","0.682564281101209","0.578595631303747","0.786532930898671"
