"beruf","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","2008","Staedtischer Raum","Ost","121","0.0894451221908596","0.0755694892786274","0.103320755103092"
"Arbeitslose","2008","Laendlicher Raum","West","127","0.0380516325110154","0.0317879949696041","0.0443152700524266"
"Arbeitslose","2008","Laendlicher Raum","Ost","314","0.110089312133853","0.0991985356381188","0.120980088629588"
"Sonstige Nichterwerbspersonen","2008","Staedtischer Raum","West","992","0.0816968447269321","0.0766121513284894","0.0867815381253748"
"Sonstige Nichterwerbspersonen","2008","Staedtischer Raum","Ost","58","0.0326183117366922","0.0239815472122242","0.0412550762611603"
"Sonstige Nichterwerbspersonen","2008","Laendlicher Raum","West","333","0.0911339956219307","0.0817117542401172","0.100556237003744"
"Sonstige Nichterwerbspersonen","2008","Laendlicher Raum","Ost","101","0.0321717022242868","0.0260319727889487","0.0383114316596248"
"Beamte","2008","Staedtischer Raum","West","548","0.0375220851695405","0.0339942526490001","0.0410499176900809"
"Beamte","2008","Staedtischer Raum","Ost","35","0.012785669815241","0.00732320218813878","0.0182481374423433"
"Beamte","2008","Laendlicher Raum","West","159","0.0352290454693062","0.0291933594603514","0.041264731478261"
"Beamte","2008","Laendlicher Raum","Ost","75","0.0188847285242919","0.0141485458378461","0.0236209112107377"
"Angestellte, einfache Tätigkeiten","2009","Staedtischer Raum","West","1459","0.154939499923714","0.147933426264009","0.161945573583418"
"Angestellte, einfache Tätigkeiten","2009","Staedtischer Raum","Ost","178","0.123675103985697","0.107216807774252","0.140133400197142"
"Angestellte, einfache Tätigkeiten","2009","Laendlicher Raum","West","578","0.193396579217368","0.180114846342536","0.2066783120922"
"Angestellte, einfache Tätigkeiten","2009","Laendlicher Raum","Ost","419","0.144662236421127","0.132131162516301","0.157193310325954"
"Angestellte, qualifizierte Tätigkeiten","2009","Staedtischer Raum","West","2859","0.281720016748131","0.273010271397229","0.290429762099033"
"Angestellte, qualifizierte Tätigkeiten","2009","Staedtischer Raum","Ost","453","0.280149568065955","0.25769900329562","0.302600132836291"
"Angestellte, qualifizierte Tätigkeiten","2009","Laendlicher Raum","West","919","0.262662213201092","0.247863213453978","0.277461212948206"
"Angestellte, qualifizierte Tätigkeiten","2009","Laendlicher Raum","Ost","844","0.257873080926321","0.242288900144261","0.27345726170838"
"Selbstständige/ManagerInnen","2009","Staedtischer Raum","West","797","0.0615780721426034","0.0569236921118814","0.0662324521733253"
"Selbstständige/ManagerInnen","2009","Staedtischer Raum","Ost","108","0.0769641723817862","0.0636392484533234","0.090289096310249"
"Selbstständige/ManagerInnen","2009","Laendlicher Raum","West","238","0.0614471122813483","0.0533714075488922","0.0695228170138044"
"Selbstständige/ManagerInnen","2009","Laendlicher Raum","Ost","192","0.0652655071979636","0.0564666174947276","0.0740643969011996"
"In Ausbildung","2009","Staedtischer Raum","West","715","0.0701504775706997","0.0652054197377938","0.0750955354036055"
"In Ausbildung","2009","Staedtischer Raum","Ost","124","0.0762027126597246","0.0629384010966496","0.0894670242227997"
"In Ausbildung","2009","Laendlicher Raum","West","234","0.0659424870666636","0.0575966521882328","0.0742883219450943"
"In Ausbildung","2009","Laendlicher Raum","Ost","198","0.0640565366357475","0.0553338872655741","0.0727791860059209"
"In Rente oder Pension","2009","Staedtischer Raum","West","2648","0.265852093567104","0.2572982451944","0.274405941939809"
"In Rente oder Pension","2009","Staedtischer Raum","Ost","472","0.30619450833037","0.283152054687523","0.329236961973216"
"In Rente oder Pension","2009","Laendlicher Raum","West","854","0.25966158573421","0.244917450273856","0.274405721194563"
"In Rente oder Pension","2009","Laendlicher Raum","Ost","912","0.301213721413652","0.284869981569471","0.317557461257833"
"Arbeitslose","2009","Staedtischer Raum","West","378","0.0471039730891223","0.043001920242202","0.0512060259360426"
"Arbeitslose","2009","Staedtischer Raum","Ost","118","0.0920889365675664","0.0776333226567496","0.106544550478383"
"Arbeitslose","2009","Laendlicher Raum","West","127","0.0397753074222552","0.0332033684027808","0.0463472464417297"
"Arbeitslose","2009","Laendlicher Raum","Ost","281","0.111899008044656","0.100668842030452","0.12312917405886"
"Sonstige Nichterwerbspersonen","2009","Staedtischer Raum","West","891","0.0802764263061703","0.0750153766934761","0.0855374759188644"
"Sonstige Nichterwerbspersonen","2009","Staedtischer Raum","Ost","51","0.027981480692107","0.0197366114374818","0.0362263499467322"
"Sonstige Nichterwerbspersonen","2009","Laendlicher Raum","West","295","0.0818528405954519","0.0726340628899325","0.0910716183009713"
"Sonstige Nichterwerbspersonen","2009","Laendlicher Raum","Ost","107","0.0332292664955087","0.026844220864596","0.0396143121264214"
"Beamte","2009","Staedtischer Raum","West","500","0.0383794406524554","0.0346598006180359","0.042099080686875"
"Beamte","2009","Staedtischer Raum","Ost","33","0.0167435173167939","0.0103289419183067","0.0231580927152812"
"Beamte","2009","Laendlicher Raum","West","152","0.0352618744816116","0.0290595035431315","0.0414642454200917"
"Beamte","2009","Laendlicher Raum","Ost","74","0.0218006428650243","0.016598404862623","0.0270028808674256"
"Angestellte, einfache Tätigkeiten","2010","Staedtischer Raum","West","2011","0.147367358433045","0.141466478600602","0.153268238265489"
"Angestellte, einfache Tätigkeiten","2010","Staedtischer Raum","Ost","217","0.110295091543568","0.0961984547009806","0.124391728386155"
"Angestellte, einfache Tätigkeiten","2010","Laendlicher Raum","West","864","0.191135792801808","0.180099453024677","0.202172132578939"
"Angestellte, einfache Tätigkeiten","2010","Laendlicher Raum","Ost","571","0.151550397638671","0.139843353245523","0.16325744203182"
"Angestellte, qualifizierte Tätigkeiten","2010","Staedtischer Raum","West","4017","0.285508564217425","0.277989856064367","0.293027272370484"
"Angestellte, qualifizierte Tätigkeiten","2010","Staedtischer Raum","Ost","577","0.29383752340742","0.27333910415896","0.314335942655881"
"Angestellte, qualifizierte Tätigkeiten","2010","Laendlicher Raum","West","1382","0.266721380507587","0.254308297234832","0.279134463780341"
"Angestellte, qualifizierte Tätigkeiten","2010","Laendlicher Raum","Ost","1023","0.276562814672305","0.261959447419913","0.291166181924697"
"Selbstständige/ManagerInnen","2010","Staedtischer Raum","West","1070","0.0633204989378301","0.05926632090755","0.0673746769681101"
"Selbstständige/ManagerInnen","2010","Staedtischer Raum","Ost","147","0.0723640863841945","0.060704993979949","0.0840231787884399"
"Selbstständige/ManagerInnen","2010","Laendlicher Raum","West","311","0.053179674372108","0.0468813812957074","0.0594779674485085"
"Selbstständige/ManagerInnen","2010","Laendlicher Raum","Ost","247","0.0636288131241075","0.0556597616543311","0.0715978645938839"
"In Ausbildung","2010","Staedtischer Raum","West","893","0.0723386048782391","0.0680262454646136","0.0766509642918646"
"In Ausbildung","2010","Staedtischer Raum","Ost","156","0.0982383945053581","0.0848446835037304","0.111632105506986"
"In Ausbildung","2010","Laendlicher Raum","West","302","0.0701344838376763","0.0629665808926866","0.077302386782666"
"In Ausbildung","2010","Laendlicher Raum","Ost","203","0.0553498963609777","0.0478845563227794","0.062815236399176"
"In Rente oder Pension","2010","Staedtischer Raum","West","2565","0.26326184066529","0.255930461468633","0.270593219861946"
"In Rente oder Pension","2010","Staedtischer Raum","Ost","436","0.285167457984329","0.264850131227507","0.305484784741151"
"In Rente oder Pension","2010","Laendlicher Raum","West","832","0.2685669840146","0.256126713231996","0.281007254797204"
"In Rente oder Pension","2010","Laendlicher Raum","Ost","868","0.307539731680785","0.292473531091421","0.322605932270149"
"Arbeitslose","2010","Staedtischer Raum","West","849","0.0557709508250417","0.0519508234243656","0.0595910782257177"
"Arbeitslose","2010","Staedtischer Raum","Ost","191","0.0894175710679491","0.0765769658849583","0.10225817625094"
"Arbeitslose","2010","Laendlicher Raum","West","280","0.0360401620184131","0.0308085072224646","0.0412718168143615"
"Arbeitslose","2010","Laendlicher Raum","Ost","386","0.092351988314365","0.0828996870458063","0.101804289582924"
"Sonstige Nichterwerbspersonen","2010","Staedtischer Raum","West","1853","0.0741907766463407","0.0698279208966673","0.078553632396014"
"Sonstige Nichterwerbspersonen","2010","Staedtischer Raum","Ost","124","0.0254156299404378","0.0183333255916212","0.0324979342892543"
"Sonstige Nichterwerbspersonen","2010","Laendlicher Raum","West","699","0.0763233286086698","0.0688707789016759","0.0837758783156636"
"Sonstige Nichterwerbspersonen","2010","Laendlicher Raum","Ost","224","0.0339706619578531","0.0280563685954495","0.0398849553202566"
"Beamte","2010","Staedtischer Raum","West","604","0.0382414053967879","0.0350488745365282","0.0414339362570476"
"Beamte","2010","Staedtischer Raum","Ost","49","0.0252642451667434","0.0182025163212526","0.0323259740122341"
"Beamte","2010","Laendlicher Raum","West","206","0.0378981938391385","0.0325385489740557","0.0432578387042213"
"Beamte","2010","Laendlicher Raum","Ost","82","0.0190456962509351","0.0145831933115163","0.023508199190354"
"Angestellte, einfache Tätigkeiten","2011","Staedtischer Raum","West","2358","0.145924554677501","0.140484398037705","0.151364711317298"
"Angestellte, einfache Tätigkeiten","2011","Staedtischer Raum","Ost","278","0.130087456754374","0.116008052354501","0.144166861154248"
"Angestellte, einfache Tätigkeiten","2011","Laendlicher Raum","West","1180","0.193903953829931","0.184075633201825","0.203732274458038"
"Angestellte, einfache Tätigkeiten","2011","Laendlicher Raum","Ost","657","0.153593401675393","0.142657775756494","0.164529027594292"
"Angestellte, qualifizierte Tätigkeiten","2011","Staedtischer Raum","West","4811","0.290659265799352","0.283662156878548","0.297656374720156"
"Angestellte, qualifizierte Tätigkeiten","2011","Staedtischer Raum","Ost","690","0.302000231810499","0.282784361785168","0.32121610183583"
"Angestellte, qualifizierte Tätigkeiten","2011","Laendlicher Raum","West","1722","0.263363970406486","0.252414395802227","0.274313545010745"
"Angestellte, qualifizierte Tätigkeiten","2011","Laendlicher Raum","Ost","1193","0.275417169692142","0.261868165694698","0.288966173689586"
"Selbstständige/ManagerInnen","2011","Staedtischer Raum","West","1252","0.0642421221765269","0.0604638713696681","0.0680203729833857"
"Selbstständige/ManagerInnen","2011","Staedtischer Raum","Ost","168","0.0691155765719875","0.0584994857704717","0.0797316673735033"
"Selbstständige/ManagerInnen","2011","Laendlicher Raum","West","420","0.0582861458599339","0.0524619665482377","0.0641103251716302"
"Selbstständige/ManagerInnen","2011","Laendlicher Raum","Ost","283","0.0690555907555601","0.0613655411275129","0.0767456403836073"
"In Ausbildung","2011","Staedtischer Raum","West","1061","0.0663404665020353","0.0625053140984047","0.0701756189056659"
"In Ausbildung","2011","Staedtischer Raum","Ost","149","0.0746266932124347","0.0636281704476863","0.0856252159771832"
"In Ausbildung","2011","Laendlicher Raum","West","399","0.0679133285759421","0.0616587472288233","0.0741679099230609"
"In Ausbildung","2011","Laendlicher Raum","Ost","214","0.0515325097683181","0.0448271865370968","0.0582378329995394"
"In Rente oder Pension","2011","Staedtischer Raum","West","3352","0.273459659588721","0.266590942968737","0.280328376208704"
"In Rente oder Pension","2011","Staedtischer Raum","Ost","530","0.290740674742808","0.271734960314262","0.309746389171355"
"In Rente oder Pension","2011","Laendlicher Raum","West","1207","0.265115990270843","0.254143127488231","0.276088853053455"
"In Rente oder Pension","2011","Laendlicher Raum","Ost","1061","0.308279248522714","0.294273529993167","0.32228496705226"
"Arbeitslose","2011","Staedtischer Raum","West","796","0.0426320189338901","0.0395188226914785","0.0457452151763016"
"Arbeitslose","2011","Staedtischer Raum","Ost","204","0.077682854261691","0.0664799273300913","0.0888857811932906"
"Arbeitslose","2011","Laendlicher Raum","West","286","0.0318791807436222","0.027511901677172","0.0362464598100723"
"Arbeitslose","2011","Laendlicher Raum","Ost","448","0.0902223014346561","0.0815328484063054","0.0989117544630067"
"Sonstige Nichterwerbspersonen","2011","Staedtischer Raum","West","1822","0.0793916078674932","0.0752255637779545","0.0835576519570318"
"Sonstige Nichterwerbspersonen","2011","Staedtischer Raum","Ost","111","0.0311216123624526","0.0238539548357947","0.0383892698891104"
"Sonstige Nichterwerbspersonen","2011","Laendlicher Raum","West","738","0.0824855504165126","0.0756466231844457","0.0893244776485794"
"Sonstige Nichterwerbspersonen","2011","Laendlicher Raum","Ost","212","0.0310359116840113","0.025776296863158","0.0362955265048647"
"Beamte","2011","Staedtischer Raum","West","725","0.0373503044544804","0.0344283037904022","0.0402723051185586"
"Beamte","2011","Staedtischer Raum","Ost","63","0.0246249002837525","0.0181385283534621","0.0311112722140429"
"Beamte","2011","Laendlicher Raum","West","264","0.0370518798967292","0.0323561927206145","0.0417475670728439"
"Beamte","2011","Laendlicher Raum","Ost","108","0.020863866467206","0.0165288896209337","0.0251988433134782"
"Angestellte, einfache Tätigkeiten","2012","Staedtischer Raum","West","2306","0.148600057992774","0.143029473334021","0.154170642651527"
"Angestellte, einfache Tätigkeiten","2012","Staedtischer Raum","Ost","260","0.119331312089688","0.105528546952219","0.133134077227157"
"Angestellte, einfache Tätigkeiten","2012","Laendlicher Raum","West","1128","0.187286931745449","0.177575693578639","0.19699816991226"
"Angestellte, einfache Tätigkeiten","2012","Laendlicher Raum","Ost","625","0.135253916484399","0.12480727034104","0.145700562627757"
"Angestellte, qualifizierte Tätigkeiten","2012","Staedtischer Raum","West","4802","0.295251087005465","0.288107152881672","0.302395021129258"
"Angestellte, qualifizierte Tätigkeiten","2012","Staedtischer Raum","Ost","687","0.319284009814252","0.299434299486094","0.33913372014241"
"Angestellte, qualifizierte Tätigkeiten","2012","Laendlicher Raum","West","1776","0.268912827143545","0.257876042011781","0.279949612275309"
"Angestellte, qualifizierte Tätigkeiten","2012","Laendlicher Raum","Ost","1224","0.287973657702452","0.274141750410263","0.301805564994642"
"Selbstständige/ManagerInnen","2012","Staedtischer Raum","West","1193","0.0678171490878942","0.0638794293715585","0.07175486880423"
"Selbstständige/ManagerInnen","2012","Staedtischer Raum","Ost","158","0.067344638386944","0.0566738938962585","0.0780153828776295"
"Selbstständige/ManagerInnen","2012","Laendlicher Raum","West","397","0.0568235263850373","0.0510610014603101","0.0625860513097645"
"Selbstständige/ManagerInnen","2012","Laendlicher Raum","Ost","256","0.0643992946254681","0.0569013283440956","0.0718972609068406"
"In Ausbildung","2012","Staedtischer Raum","West","1028","0.0654530251437753","0.0615796468798465","0.0693264034077041"
"In Ausbildung","2012","Staedtischer Raum","Ost","144","0.0664900220227383","0.0558823438971334","0.0770977001483432"
"In Ausbildung","2012","Laendlicher Raum","West","416","0.0624824881168873","0.0564579868750981","0.0685069893586765"
"In Ausbildung","2012","Laendlicher Raum","Ost","204","0.043045667866728","0.0368460062043983","0.0492453295290578"
"In Rente oder Pension","2012","Staedtischer Raum","West","3285","0.26865594877707","0.261713965253978","0.275597932300162"
"In Rente oder Pension","2012","Staedtischer Raum","Ost","521","0.290707883269128","0.271373800048226","0.31004196649003"
"In Rente oder Pension","2012","Laendlicher Raum","West","1277","0.269795212390713","0.258747007908079","0.280843416873347"
"In Rente oder Pension","2012","Laendlicher Raum","Ost","1094","0.316120499609057","0.301917705863735","0.33032329335438"
"Arbeitslose","2012","Staedtischer Raum","West","724","0.0416095248412476","0.0384820623924818","0.0447369872900133"
"Arbeitslose","2012","Staedtischer Raum","Ost","198","0.0822144966586507","0.0705187645927372","0.0939102287245642"
"Arbeitslose","2012","Laendlicher Raum","West","281","0.039168480172977","0.0343396244781518","0.0439973358678021"
"Arbeitslose","2012","Laendlicher Raum","Ost","412","0.096415632457875","0.0873995943400576","0.105431670575692"
"Sonstige Nichterwerbspersonen","2012","Staedtischer Raum","West","1616","0.0735474388945733","0.0694593545135493","0.0776355232755973"
"Sonstige Nichterwerbspersonen","2012","Staedtischer Raum","Ost","96","0.029877376430996","0.0226285590555591","0.037126193806433"
"Sonstige Nichterwerbspersonen","2012","Laendlicher Raum","West","657","0.0768600995295743","0.0702297491552406","0.083490449903908"
"Sonstige Nichterwerbspersonen","2012","Laendlicher Raum","Ost","195","0.0340771291552277","0.0285352074957899","0.0396190508146656"
"Beamte","2012","Staedtischer Raum","West","708","0.0390657682572003","0.0360313915335703","0.0421001449808303"
"Beamte","2012","Staedtischer Raum","Ost","55","0.0247502613276032","0.0181352524954053","0.0313652701598012"
"Beamte","2012","Laendlicher Raum","West","268","0.038670434515817","0.0338711342538993","0.0434697347777348"
"Beamte","2012","Laendlicher Raum","Ost","107","0.022714202098793","0.018163093549148","0.027265310648438"
"Angestellte, einfache Tätigkeiten","2013","Staedtischer Raum","West","3289","0.151309100599228","0.146104344106579","0.156513857091876"
"Angestellte, einfache Tätigkeiten","2013","Staedtischer Raum","Ost","320","0.158214552211122","0.142748957719233","0.17368014670301"
"Angestellte, einfache Tätigkeiten","2013","Laendlicher Raum","West","1451","0.188033970854661","0.178656087621704","0.197411854087618"
"Angestellte, einfache Tätigkeiten","2013","Laendlicher Raum","Ost","698","0.160987967405607","0.149666345627587","0.172309589183627"
"Angestellte, qualifizierte Tätigkeiten","2013","Staedtischer Raum","West","5323","0.289344080637758","0.282757953529807","0.29593020774571"
"Angestellte, qualifizierte Tätigkeiten","2013","Staedtischer Raum","Ost","671","0.304772931784305","0.285265763457495","0.324280100111114"
"Angestellte, qualifizierte Tätigkeiten","2013","Laendlicher Raum","West","1798","0.25952005480373","0.248998986385193","0.270041123222268"
"Angestellte, qualifizierte Tätigkeiten","2013","Laendlicher Raum","Ost","1142","0.279227394806237","0.265407460226515","0.293047329385958"
"Selbstständige/ManagerInnen","2013","Staedtischer Raum","West","1323","0.0675378839779965","0.0638930106376574","0.0711827573183357"
"Selbstständige/ManagerInnen","2013","Staedtischer Raum","Ost","161","0.0755385262792326","0.06433972956866","0.0867373229898052"
"Selbstständige/ManagerInnen","2013","Laendlicher Raum","West","393","0.0564900026760603","0.0509491477022604","0.0620308576498602"
"Selbstständige/ManagerInnen","2013","Laendlicher Raum","Ost","250","0.0619789652607469","0.0545512321845788","0.069406698336915"
"In Ausbildung","2013","Staedtischer Raum","West","1382","0.0688383555112241","0.065161124611167","0.0725155864112812"
"In Ausbildung","2013","Staedtischer Raum","Ost","145","0.0653852567831754","0.0549091738132352","0.0758613397531156"
"In Ausbildung","2013","Laendlicher Raum","West","503","0.0638993171877428","0.0580294655828309","0.0697691687926548"
"In Ausbildung","2013","Laendlicher Raum","Ost","211","0.0440690727113636","0.0377462929927083","0.0503918524300189"
"In Rente oder Pension","2013","Staedtischer Raum","West","3194","0.268043333323877","0.261609966597928","0.274476700049826"
"In Rente oder Pension","2013","Staedtischer Raum","Ost","511","0.292483271081601","0.273205289064332","0.311761253098869"
"In Rente oder Pension","2013","Laendlicher Raum","West","1224","0.275310407089625","0.264590153497625","0.286030660681625"
"In Rente oder Pension","2013","Laendlicher Raum","Ost","1037","0.313533178887015","0.299241627747571","0.327824730026459"
"Arbeitslose","2013","Staedtischer Raum","West","1111","0.0450254896045169","0.042013744382462","0.0480372348265719"
"Arbeitslose","2013","Staedtischer Raum","Ost","175","0.0584112859915056","0.0484727662474494","0.0683498057355617"
"Arbeitslose","2013","Laendlicher Raum","West","359","0.04404000372953","0.039115513668145","0.048964493790915"
"Arbeitslose","2013","Laendlicher Raum","Ost","414","0.0909545651795919","0.0820966221007835","0.0998125082584004"
"Sonstige Nichterwerbspersonen","2013","Staedtischer Raum","West","1899","0.071084290684817","0.0673520633531795","0.0748165180164546"
"Sonstige Nichterwerbspersonen","2013","Staedtischer Raum","Ost","108","0.0312317638630163","0.0238603482133791","0.0386031795126535"
"Sonstige Nichterwerbspersonen","2013","Laendlicher Raum","West","684","0.0768075240989033","0.0704165693380691","0.0831984788597376"
"Sonstige Nichterwerbspersonen","2013","Laendlicher Raum","Ost","194","0.0273162988081079","0.0222949014955552","0.0323376961206606"
"Beamte","2013","Staedtischer Raum","West","689","0.0388174656605824","0.0360119697358658","0.041622961585299"
"Beamte","2013","Staedtischer Raum","Ost","48","0.0139624120060428","0.00898997077843464","0.018934853233651"
"Beamte","2013","Laendlicher Raum","West","257","0.0358987195597475","0.0314337495997722","0.0403636895197227"
"Beamte","2013","Laendlicher Raum","Ost","102","0.0219325569413305","0.0174206838725191","0.026444430010142"
"Angestellte, einfache Tätigkeiten","2014","Staedtischer Raum","West","2678","0.147053403108638","0.141559911206813","0.152546895010462"
"Angestellte, einfache Tätigkeiten","2014","Staedtischer Raum","Ost","279","0.150832733861233","0.134976607365114","0.166688860357351"
"Angestellte, einfache Tätigkeiten","2014","Laendlicher Raum","West","1272","0.198304636654182","0.188169180905823","0.208440092402541"
"Angestellte, einfache Tätigkeiten","2014","Laendlicher Raum","Ost","597","0.146616974082799","0.135202447872593","0.158031500293004"
"Angestellte, qualifizierte Tätigkeiten","2014","Staedtischer Raum","West","4832","0.29851375159931","0.291415657039054","0.305611846159565"
"Angestellte, qualifizierte Tätigkeiten","2014","Staedtischer Raum","Ost","607","0.315303168362556","0.294717451047154","0.335888885677958"
"Angestellte, qualifizierte Tätigkeiten","2014","Laendlicher Raum","West","1642","0.264116187360383","0.252909576385663","0.275322798335103"
"Angestellte, qualifizierte Tätigkeiten","2014","Laendlicher Raum","Ost","1059","0.285183621944439","0.270613831650403","0.299753412238476"
"Selbstständige/ManagerInnen","2014","Staedtischer Raum","West","1143","0.0684315340435972","0.0645151474435481","0.0723479206436464"
"Selbstständige/ManagerInnen","2014","Staedtischer Raum","Ost","126","0.0561464004704647","0.0459472040452809","0.0663455968956485"
"Selbstständige/ManagerInnen","2014","Laendlicher Raum","West","341","0.0541046264782029","0.0483540562212515","0.0598551967351542"
"Selbstständige/ManagerInnen","2014","Laendlicher Raum","Ost","237","0.0651833689737071","0.0572176426752975","0.0731490952721168"
"In Ausbildung","2014","Staedtischer Raum","West","1187","0.0656022224392272","0.0617618335621292","0.0694426113163252"
"In Ausbildung","2014","Staedtischer Raum","Ost","146","0.0733457147662672","0.061795264352706","0.0848961651798283"
"In Ausbildung","2014","Laendlicher Raum","West","449","0.0655097235924266","0.0592202769300264","0.0717991702548268"
"In Ausbildung","2014","Laendlicher Raum","Ost","191","0.0458782188476311","0.0391267395096426","0.0526296981856196"
"In Rente oder Pension","2014","Staedtischer Raum","West","3011","0.262182086244866","0.255359859749527","0.269004312740205"
"In Rente oder Pension","2014","Staedtischer Raum","Ost","512","0.295712532308691","0.275493399561341","0.315931665056041"
"In Rente oder Pension","2014","Laendlicher Raum","West","1152","0.271664983388894","0.260357796035546","0.282972170742242"
"In Rente oder Pension","2014","Laendlicher Raum","Ost","1009","0.308557133138517","0.293651867885036","0.323462398391997"
"Arbeitslose","2014","Staedtischer Raum","West","870","0.0463207332752864","0.0430605732949877","0.0495808932555852"
"Arbeitslose","2014","Staedtischer Raum","Ost","152","0.0660997006401144","0.0550918461070274","0.0771075551732014"
"Arbeitslose","2014","Laendlicher Raum","West","272","0.0345072087542464","0.029867383815399","0.0391470336930938"
"Arbeitslose","2014","Laendlicher Raum","Ost","338","0.0974144526964931","0.0878458251909279","0.106983080202058"
"Sonstige Nichterwerbspersonen","2014","Staedtischer Raum","West","1610","0.0723694461695348","0.068350472365198","0.0763884199738716"
"Sonstige Nichterwerbspersonen","2014","Staedtischer Raum","Ost","89","0.0275379962206123","0.0202877097442757","0.0347882826969489"
"Sonstige Nichterwerbspersonen","2014","Laendlicher Raum","West","566","0.0699292819966524","0.06344652590686","0.0764120380864448"
"Sonstige Nichterwerbspersonen","2014","Laendlicher Raum","Ost","167","0.0292999902994688","0.0238578464300867","0.0347421341688509"
"Beamte","2014","Staedtischer Raum","West","635","0.0395268231195409","0.0365045159310037","0.0425491303080781"
"Beamte","2014","Staedtischer Raum","Ost","46","0.0150217533700619","0.00963252842344041","0.0204109783166834"
"Beamte","2014","Laendlicher Raum","West","251","0.0418633517750132","0.0367723542480674","0.046954349301959"
"Beamte","2014","Laendlicher Raum","Ost","91","0.0218662400169452","0.0171469143997948","0.0265855656340957"
"Angestellte, einfache Tätigkeiten","2015","Staedtischer Raum","West","2831","0.152103657563511","0.146499573816653","0.157707741310368"
"Angestellte, einfache Tätigkeiten","2015","Staedtischer Raum","Ost","280","0.144717949786506","0.12909075610819","0.160345143464822"
"Angestellte, einfache Tätigkeiten","2015","Laendlicher Raum","West","1352","0.201392658425199","0.191218798167862","0.211566518682537"
"Angestellte, einfache Tätigkeiten","2015","Laendlicher Raum","Ost","591","0.162933288188714","0.150743620004285","0.175122956373143"
"Angestellte, qualifizierte Tätigkeiten","2015","Staedtischer Raum","West","4629","0.295733978613582","0.288612299723222","0.302855657503941"
"Angestellte, qualifizierte Tätigkeiten","2015","Staedtischer Raum","Ost","614","0.329785097352825","0.308902348344581","0.350667846361069"
"Angestellte, qualifizierte Tätigkeiten","2015","Laendlicher Raum","West","1596","0.274205446052128","0.262888162629523","0.285522729474734"
"Angestellte, qualifizierte Tätigkeiten","2015","Laendlicher Raum","Ost","977","0.274086102921656","0.259363215191887","0.288808990651425"
"Selbstständige/ManagerInnen","2015","Staedtischer Raum","West","1075","0.065969529427433","0.062095921844116","0.06984313701075"
"Selbstständige/ManagerInnen","2015","Staedtischer Raum","Ost","127","0.0656187156549689","0.0546200235769531","0.0766174077329848"
"Selbstständige/ManagerInnen","2015","Laendlicher Raum","West","339","0.052287982394748","0.0466407398907731","0.057935224898723"
"Selbstständige/ManagerInnen","2015","Laendlicher Raum","Ost","219","0.0652124772259242","0.0570630189692734","0.0733619354825751"
"In Ausbildung","2015","Staedtischer Raum","West","1149","0.0642706926257945","0.0604438111372569","0.0680975741143321"
"In Ausbildung","2015","Staedtischer Raum","Ost","130","0.0690840712978452","0.0578196390332425","0.0803485035624479"
"In Ausbildung","2015","Laendlicher Raum","West","457","0.0662419744403316","0.0599326754335733","0.0725512734470898"
"In Ausbildung","2015","Laendlicher Raum","Ost","175","0.0402643786196896","0.0337758945186766","0.0467528627207026"
"In Rente oder Pension","2015","Staedtischer Raum","West","2911","0.264451869348015","0.257569431855405","0.271334306840624"
"In Rente oder Pension","2015","Staedtischer Raum","Ost","498","0.279840466139929","0.259900026452935","0.299780905826923"
"In Rente oder Pension","2015","Laendlicher Raum","West","1142","0.27236157216126","0.261068085813508","0.283655058509013"
"In Rente oder Pension","2015","Laendlicher Raum","Ost","992","0.318554217510942","0.303175707110353","0.333932727911531"
"Arbeitslose","2015","Staedtischer Raum","West","966","0.0487703584039512","0.0454092380165785","0.0521314787913238"
"Arbeitslose","2015","Staedtischer Raum","Ost","160","0.0656599063008968","0.054658005184206","0.0766618074175877"
"Arbeitslose","2015","Laendlicher Raum","West","288","0.0323291801629719","0.0278421553636376","0.0368162049623063"
"Arbeitslose","2015","Laendlicher Raum","Ost","307","0.0848007481088588","0.0756054755438549","0.0939960206738627"
"Sonstige Nichterwerbspersonen","2015","Staedtischer Raum","West","1611","0.0692118275633898","0.0652510633110901","0.0731725918156895"
"Sonstige Nichterwerbspersonen","2015","Staedtischer Raum","Ost","92","0.0260889943365779","0.0190086656155967","0.0331693230575591"
"Sonstige Nichterwerbspersonen","2015","Laendlicher Raum","West","554","0.0619796283392251","0.0558627770728044","0.0680964796056457"
"Sonstige Nichterwerbspersonen","2015","Laendlicher Raum","Ost","181","0.0327955920658206","0.0269169934446367","0.0386741906870045"
"Beamte","2015","Staedtischer Raum","West","603","0.0394880864543247","0.0364489665882139","0.0425272063204355"
"Beamte","2015","Staedtischer Raum","Ost","46","0.0192047991304517","0.0131085997022168","0.0253009985586866"
"Beamte","2015","Laendlicher Raum","West","241","0.0392015580241352","0.0342781581454635","0.0441249579028069"
"Beamte","2015","Laendlicher Raum","Ost","84","0.0213531953583946","0.0165817345064357","0.0261246562103534"
"Angestellte, einfache Tätigkeiten","2016","Staedtischer Raum","West","2526","0.151452234586925","0.145913219304429","0.156991249869421"
"Angestellte, einfache Tätigkeiten","2016","Staedtischer Raum","Ost","252","0.143827519809963","0.128398057734076","0.15925698188585"
"Angestellte, einfache Tätigkeiten","2016","Laendlicher Raum","West","1180","0.184568217409339","0.174715795015019","0.194420639803659"
