"beruf","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2010","AkademikerIn","500","0.0435699503293001","0.0381039849690802","0.04903591568952"
"Beamte","2010","(noch) kein Abschluss","","","",""
"Beamte","2010","Hauptschule","47","0.00553730695925317","0.00385944571413681","0.00721516820436952"
"Beamte","2010","Realschule","171","0.0314896683926629","0.0273385822773339","0.035640754507992"
"Beamte","2010","(Fach-)Abitur","84","0.0327325862281195","0.0264125745409713","0.0390525979152677"
"Beamte","2010","AkademikerIn","631","0.109022613633073","0.100677382458058","0.117367844808087"
"Angestellte, einfache Tätigkeiten","2011","(noch) kein Abschluss","164","0.126055068223681","0.108088342618727","0.144021793828635"
"Angestellte, einfache Tätigkeiten","2011","Hauptschule","1857","0.192090687538719","0.183933268253828","0.20024810682361"
"Angestellte, einfache Tätigkeiten","2011","Realschule","1542","0.178741358818337","0.170309241900016","0.187173475736658"
"Angestellte, einfache Tätigkeiten","2011","(Fach-)Abitur","539","0.172113168612928","0.159806328617489","0.184420008608367"
"Angestellte, einfache Tätigkeiten","2011","AkademikerIn","221","0.0412449866077226","0.0362855327409318","0.0462044404745133"
"Angestellte, qualifizierte Tätigkeiten","2011","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2011","Hauptschule","1574","0.168763426025694","0.161007747285083","0.176519104766304"
"Angestellte, qualifizierte Tätigkeiten","2011","Realschule","2961","0.386267186886044","0.37555155721449","0.396982816557598"
"Angestellte, qualifizierte Tätigkeiten","2011","(Fach-)Abitur","1259","0.325746129352007","0.310466761981388","0.341025496722626"
"Angestellte, qualifizierte Tätigkeiten","2011","AkademikerIn","2443","0.398972661826937","0.386759921309378","0.411185402344497"
"Selbstständige/ManagerInnen","2011","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2011","Hauptschule","329","0.0323716006044704","0.0287067631895591","0.0360364380193816"
"Selbstständige/ManagerInnen","2011","Realschule","541","0.0622206681944245","0.0569044624561455","0.0675368739327035"
"Selbstständige/ManagerInnen","2011","(Fach-)Abitur","275","0.0668601423834934","0.0587166436065465","0.0750036411604403"
"Selbstständige/ManagerInnen","2011","AkademikerIn","920","0.13618272860333","0.127628784563603","0.144736672643057"
"In Ausbildung","2011","(noch) kein Abschluss","430","0.310787108165213","0.285734385020203","0.335839831310223"
"In Ausbildung","2011","Hauptschule","181","0.0160558515808028","0.0134531749127136","0.0186585282488921"
"In Ausbildung","2011","Realschule","373","0.0541054044129112","0.0491265914466461","0.0590842173791763"
"In Ausbildung","2011","(Fach-)Abitur","539","0.181923717860489","0.16934618156778","0.194501254153198"
"In Ausbildung","2011","AkademikerIn","81","0.0138997621388159","0.0109799247642127","0.016819599513419"
"In Rente oder Pension","2011","(noch) kein Abschluss","95","0.144978340634521","0.125919921853259","0.164036759415783"
"In Rente oder Pension","2011","Hauptschule","3442","0.456068692855709","0.445755206905705","0.466382178805713"
"In Rente oder Pension","2011","Realschule","1093","0.187044489893643","0.17846246114468","0.195626518642607"
"In Rente oder Pension","2011","(Fach-)Abitur","290","0.109447182753222","0.0992686271990744","0.119625738307369"
"In Rente oder Pension","2011","AkademikerIn","1192","0.226902748927574","0.216457197044013","0.237348300811136"
"Arbeitslose","2011","(noch) kein Abschluss","89","0.0517807856441476","0.0397861947832118","0.0637753765050833"
"Arbeitslose","2011","Hauptschule","734","0.0618540848389214","0.0568659554356366","0.0668422142422063"
"Arbeitslose","2011","Realschule","519","0.0506276222791673","0.0458026349461265","0.0554526096122081"
"Arbeitslose","2011","(Fach-)Abitur","173","0.0327850774369702","0.0269793904392813","0.038590764434659"
"Arbeitslose","2011","AkademikerIn","147","0.0251674368636397","0.0212610166801007","0.0290738570471786"
"Sonstige Nichterwerbspersonen","2011","(noch) kein Abschluss","495","0.316050993331831","0.290883660849535","0.341218325814126"
"Sonstige Nichterwerbspersonen","2011","Hauptschule","784","0.0659965420541049","0.060855476338885","0.0711376077693248"
"Sonstige Nichterwerbspersonen","2011","Realschule","691","0.052611472822881","0.0476980017165455","0.0575249439292164"
"Sonstige Nichterwerbspersonen","2011","(Fach-)Abitur","443","0.0840020423271822","0.0749583413950281","0.0930457432593363"
"Sonstige Nichterwerbspersonen","2011","AkademikerIn","393","0.0476641083264839","0.0423505523512783","0.0529776643016895"
"Beamte","2011","(noch) kein Abschluss","","","",""
"Beamte","2011","Hauptschule","58","0.00679911450157849","0.00509749266836732","0.00850073633478967"
"Beamte","2011","Realschule","211","0.0283817966925917","0.0247270954589561","0.0320364979262273"
"Beamte","2011","(Fach-)Abitur","96","0.0271225392737084","0.02182653580061","0.0324185427468069"
"Beamte","2011","AkademikerIn","779","0.109965566705496","0.102163202656794","0.117767930754199"
"Angestellte, einfache Tätigkeiten","2012","(noch) kein Abschluss","182","0.158470320265944","0.138785065033906","0.178155575497981"
"Angestellte, einfache Tätigkeiten","2012","Hauptschule","1843","0.197911676032564","0.189535707488028","0.206287644577101"
"Angestellte, einfache Tätigkeiten","2012","Realschule","1412","0.1681018994398","0.159795510398677","0.176408288480923"
"Angestellte, einfache Tätigkeiten","2012","(Fach-)Abitur","538","0.163714328011483","0.151530516046771","0.175898139976195"
"Angestellte, einfache Tätigkeiten","2012","AkademikerIn","221","0.0383961673136546","0.0335871799131106","0.0432051547141985"
"Angestellte, qualifizierte Tätigkeiten","2012","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2012","Hauptschule","1564","0.170829461912616","0.162917365879432","0.1787415579458"
"Angestellte, qualifizierte Tätigkeiten","2012","Realschule","3041","0.395058851316556","0.384200138360047","0.405917564273066"
"Angestellte, qualifizierte Tätigkeiten","2012","(Fach-)Abitur","1309","0.346461239977283","0.330792808687859","0.362129671266706"
"Angestellte, qualifizierte Tätigkeiten","2012","AkademikerIn","2437","0.393720812577993","0.381493187189905","0.405948437966081"
"Selbstständige/ManagerInnen","2012","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2012","Hauptschule","318","0.0357037078688134","0.0318029396927277","0.0396044760448991"
"Selbstständige/ManagerInnen","2012","Realschule","493","0.0586832602088147","0.0534627145424322","0.0639038058751972"
"Selbstständige/ManagerInnen","2012","(Fach-)Abitur","289","0.0767394571739358","0.067974818555293","0.0855040957925785"
"Selbstständige/ManagerInnen","2012","AkademikerIn","872","0.133363444121225","0.124855032108159","0.141871856134292"
"In Ausbildung","2012","(noch) kein Abschluss","411","0.273765925758696","0.249730026743105","0.297801824774287"
"In Ausbildung","2012","Hauptschule","192","0.017588343164274","0.0148249196360112","0.0203517666925368"
"In Ausbildung","2012","Realschule","384","0.0525385959264818","0.0475828288490002","0.0574943630039633"
"In Ausbildung","2012","(Fach-)Abitur","504","0.168008043538366","0.155697219725961","0.18031886735077"
"In Ausbildung","2012","AkademikerIn","84","0.0152868256277418","0.0122162122426829","0.0183574390128008"
"In Rente oder Pension","2012","(noch) kein Abschluss","99","0.154849790729469","0.135348892020894","0.174350689438045"
"In Rente oder Pension","2012","Hauptschule","3363","0.448279092590327","0.437824136932933","0.458734048247721"
"In Rente oder Pension","2012","Realschule","1141","0.189236317670363","0.180535896452156","0.19793673888857"
"In Rente oder Pension","2012","(Fach-)Abitur","287","0.112966516000293","0.102543164359694","0.123389867640893"
"In Rente oder Pension","2012","AkademikerIn","1241","0.229313374416801","0.218792175963856","0.239834572869747"
"Arbeitslose","2012","(noch) kein Abschluss","82","0.0615408394315154","0.0485863064709515","0.0744953723920794"
"Arbeitslose","2012","Hauptschule","689","0.0621114357763289","0.0570374454285845","0.0671854261240733"
"Arbeitslose","2012","Realschule","513","0.0577356545576358","0.0525548248513124","0.0629164842639593"
"Arbeitslose","2012","(Fach-)Abitur","140","0.0332072745646464","0.0273073587017936","0.0391071904274992"
"Arbeitslose","2012","AkademikerIn","139","0.0230554378467936","0.0192993714932005","0.0268115042003867"
"Sonstige Nichterwerbspersonen","2012","(noch) kein Abschluss","502","0.308234990272823","0.283343400912979","0.333126579632666"
"Sonstige Nichterwerbspersonen","2012","Hauptschule","665","0.0598341520445528","0.0548480055034658","0.0648202985856397"
"Sonstige Nichterwerbspersonen","2012","Realschule","598","0.0504863103226505","0.0456230409793969","0.0553495796659041"
"Sonstige Nichterwerbspersonen","2012","(Fach-)Abitur","376","0.0678304611482048","0.0595506133567121","0.0761103089396974"
"Sonstige Nichterwerbspersonen","2012","AkademikerIn","372","0.0550616226130682","0.0493529142740665","0.0607703309520699"
"Beamte","2012","(noch) kein Abschluss","","","",""
"Beamte","2012","Hauptschule","58","0.00774213061052363","0.0058995319336942","0.00958472928735305"
"Beamte","2012","Realschule","204","0.0281591105576979","0.0244846131811291","0.0318336079342668"
"Beamte","2012","(Fach-)Abitur","100","0.0310726795857884","0.0253592422421357","0.0367861169294412"
"Beamte","2012","AkademikerIn","767","0.111802315482722","0.103915678952343","0.119688952013101"
"Angestellte, einfache Tätigkeiten","2013","(noch) kein Abschluss","304","0.166489582343698","0.149036259798525","0.183942904888871"
"Angestellte, einfache Tätigkeiten","2013","Hauptschule","2401","0.198318952249271","0.190274174851172","0.206363729647369"
"Angestellte, einfache Tätigkeiten","2013","Realschule","1564","0.18150525723594","0.172963061874799","0.19004745259708"
"Angestellte, einfache Tätigkeiten","2013","(Fach-)Abitur","947","0.18942771812784","0.177910909124773","0.200944527130907"
"Angestellte, einfache Tätigkeiten","2013","AkademikerIn","401","0.044245868289492","0.0393753445066004","0.0491163920723836"
"Angestellte, qualifizierte Tätigkeiten","2013","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2013","Hauptschule","1623","0.163759570214824","0.156293363005389","0.17122577742426"
"Angestellte, qualifizierte Tätigkeiten","2013","Realschule","2921","0.37607890283581","0.36534342773027","0.38681437794135"
"Angestellte, qualifizierte Tätigkeiten","2013","(Fach-)Abitur","1448","0.331910491178227","0.31807029193427","0.345750690422184"
"Angestellte, qualifizierte Tätigkeiten","2013","AkademikerIn","2791","0.401658961067581","0.390047968660098","0.413269953475063"
"Selbstständige/ManagerInnen","2013","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2013","Hauptschule","344","0.0335078810411667","0.0298770691051698","0.0371386929771636"
"Selbstständige/ManagerInnen","2013","Realschule","471","0.06016580724429","0.0548957243940635","0.0654358900945166"
"Selbstständige/ManagerInnen","2013","(Fach-)Abitur","323","0.0730562434595887","0.065407855896217","0.0807046310229604"
"Selbstständige/ManagerInnen","2013","AkademikerIn","948","0.133162989738838","0.125116124900983","0.141209854576694"
"In Ausbildung","2013","(noch) kein Abschluss","467","0.259962824488961","0.239412841884046","0.280512807093877"
"In Ausbildung","2013","Hauptschule","252","0.0169310885437955","0.0143281402865614","0.0195340368010297"
"In Ausbildung","2013","Realschule","503","0.0536543713991604","0.0486604190533803","0.0586483237449405"
"In Ausbildung","2013","(Fach-)Abitur","635","0.168205132878062","0.157211473761747","0.179198791994377"
"In Ausbildung","2013","AkademikerIn","131","0.0222505498256355","0.0187571332307212","0.0257439664205497"
"In Rente oder Pension","2013","(noch) kein Abschluss","117","0.146298609996681","0.129740827977297","0.162856392016065"
"In Rente oder Pension","2013","Hauptschule","3128","0.4527027753275","0.442660102487653","0.462745448167348"
"In Rente oder Pension","2013","Realschule","1114","0.200123169654602","0.191256159762168","0.208990179547037"
"In Rente oder Pension","2013","(Fach-)Abitur","306","0.111685940991596","0.102428370068537","0.120943511914655"
"In Rente oder Pension","2013","AkademikerIn","1257","0.230314729573171","0.220342697657239","0.240286761489103"
"Arbeitslose","2013","(noch) kein Abschluss","167","0.068945381845532","0.0570748757164816","0.0808158879745824"
"Arbeitslose","2013","Hauptschule","881","0.0683973070334562","0.063304397256311","0.0734902168106014"
"Arbeitslose","2013","Realschule","489","0.0532457603262921","0.0482697864247391","0.058221734227845"
"Arbeitslose","2013","(Fach-)Abitur","253","0.0359992313970379","0.0305240333796135","0.0414744294144624"
"Arbeitslose","2013","AkademikerIn","193","0.020367566699501","0.0170220179207166","0.0237131154782854"
"Sonstige Nichterwerbspersonen","2013","(noch) kein Abschluss","645","0.319798774270772","0.2979470269891","0.341650521552443"
"Sonstige Nichterwerbspersonen","2013","Hauptschule","762","0.0600001435819102","0.0552086473388722","0.0647916398249482"
"Sonstige Nichterwerbspersonen","2013","Realschule","568","0.0480259557854487","0.0432871652746342","0.0527647462962633"
"Sonstige Nichterwerbspersonen","2013","(Fach-)Abitur","435","0.0650141362863808","0.0577677589122947","0.072260513660467"
"Sonstige Nichterwerbspersonen","2013","AkademikerIn","377","0.0390485206921334","0.0344605647587718","0.043636476625495"
"Beamte","2013","(noch) kein Abschluss","","","",""
"Beamte","2013","Hauptschule","46","0.00638228200807609","0.00477560428515418","0.007988959730998"
"Beamte","2013","Realschule","191","0.0272007755184562","0.023595659885839","0.0308058911510733"
"Beamte","2013","(Fach-)Abitur","100","0.0247011056812681","0.0201392495033668","0.0292629618591693"
"Beamte","2013","AkademikerIn","750","0.108950814113648","0.101571223089677","0.116330405137619"
"Angestellte, einfache Tätigkeiten","2014","(noch) kein Abschluss","207","0.135880031351749","0.118126158144863","0.153633904558636"
"Angestellte, einfache Tätigkeiten","2014","Hauptschule","1952","0.199637238198023","0.191002292241282","0.208272184154765"
"Angestellte, einfache Tätigkeiten","2014","Realschule","1359","0.179179385284686","0.170148223009422","0.18821054755995"
"Angestellte, einfache Tätigkeiten","2014","(Fach-)Abitur","793","0.173640807087566","0.161806825875723","0.18547478829941"
"Angestellte, einfache Tätigkeiten","2014","AkademikerIn","359","0.0490255441601039","0.0436574124655341","0.0543936758546736"
"Angestellte, qualifizierte Tätigkeiten","2014","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2014","Hauptschule","1496","0.171704188211941","0.163557547051183","0.179850829372699"
"Angestellte, qualifizierte Tätigkeiten","2014","Realschule","2618","0.377666686464728","0.366249966177174","0.389083406752281"
"Angestellte, qualifizierte Tätigkeiten","2014","(Fach-)Abitur","1355","0.355192865115008","0.340241956738889","0.370143773491127"
"Angestellte, qualifizierte Tätigkeiten","2014","AkademikerIn","2506","0.399385448874409","0.387208974243133","0.411561923505685"
"Selbstständige/ManagerInnen","2014","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2014","Hauptschule","295","0.0335301457165885","0.0296414202280986","0.0374188712050784"
"Selbstständige/ManagerInnen","2014","Realschule","431","0.0617658222198896","0.0560968381660031","0.067434806273776"
"Selbstständige/ManagerInnen","2014","(Fach-)Abitur","292","0.076514399946278","0.0682100202409683","0.0848187796515877"
"Selbstständige/ManagerInnen","2014","AkademikerIn","781","0.119962147562567","0.111884213259971","0.128040081865163"
"In Ausbildung","2014","(noch) kein Abschluss","405","0.284462705439145","0.261087411565967","0.307837999312322"
"In Ausbildung","2014","Hauptschule","215","0.0174001195135422","0.0145755004929689","0.0202247385341156"
"In Ausbildung","2014","Realschule","417","0.0547082214816824","0.0493529100004571","0.0600635329629077"
"In Ausbildung","2014","(Fach-)Abitur","548","0.153035922383052","0.141788584699448","0.164283260066655"
"In Ausbildung","2014","AkademikerIn","125","0.0222131840424661","0.0185491877922382","0.025877180292694"
"In Rente oder Pension","2014","(noch) kein Abschluss","99","0.135572259375303","0.117835346252348","0.153309172498258"
"In Rente oder Pension","2014","Hauptschule","2930","0.447567474627632","0.436825990538744","0.45830895871652"
"In Rente oder Pension","2014","Realschule","1073","0.202997419628446","0.193525224855917","0.212469614400975"
"In Rente oder Pension","2014","(Fach-)Abitur","291","0.108199080067307","0.0984947337147559","0.117903426419857"
"In Rente oder Pension","2014","AkademikerIn","1244","0.229428447490881","0.218975045694066","0.239881849287696"
"Arbeitslose","2014","(noch) kein Abschluss","138","0.0916042713976532","0.0766583161250891","0.106550226670217"
"Arbeitslose","2014","Hauptschule","691","0.0677770212940235","0.0623470622838135","0.0732069803042335"
"Arbeitslose","2014","Realschule","376","0.0480615163522473","0.0430244383792412","0.0530985943252533"
"Arbeitslose","2014","(Fach-)Abitur","180","0.0392828268898962","0.0332137912245896","0.0453518625552028"
"Arbeitslose","2014","AkademikerIn","164","0.0227619098988582","0.0190539752810415","0.0264698445166748"
"Sonstige Nichterwerbspersonen","2014","(noch) kein Abschluss","538","0.307944184383571","0.284025634899289","0.331862733867854"
"Sonstige Nichterwerbspersonen","2014","Hauptschule","605","0.0554583323521474","0.0505142081319258","0.0604024565723691"
"Sonstige Nichterwerbspersonen","2014","Realschule","485","0.050900922294265","0.0457249243083502","0.0560769202801798"
"Sonstige Nichterwerbspersonen","2014","(Fach-)Abitur","376","0.0651523236605539","0.0574422961565522","0.0728623511645556"
"Sonstige Nichterwerbspersonen","2014","AkademikerIn","342","0.0449747321479013","0.0398222173421094","0.0501272469536933"
"Beamte","2014","(noch) kein Abschluss","","","",""
"Beamte","2014","Hauptschule","48","0.00692548008610259","0.00513400294076581","0.00871695723143937"
"Beamte","2014","Realschule","168","0.0247200262740555","0.021063534384219","0.028376518163892"
"Beamte","2014","(Fach-)Abitur","101","0.0289817748503395","0.0237409852344393","0.0342225644662398"
"Beamte","2014","AkademikerIn","694","0.112248585822813","0.104400501691403","0.120096669954223"
"Angestellte, einfache Tätigkeiten","2015","(noch) kein Abschluss","224","0.161213346183694","0.141648140439776","0.180778551927613"
"Angestellte, einfache Tätigkeiten","2015","Hauptschule","1955","0.208686663382825","0.199692019892931","0.217681306872719"
"Angestellte, einfache Tätigkeiten","2015","Realschule","1311","0.180850562387788","0.171570421397154","0.190130703378422"
"Angestellte, einfache Tätigkeiten","2015","(Fach-)Abitur","960","0.192586222612791","0.180587443484331","0.20458500174125"
"Angestellte, einfache Tätigkeiten","2015","AkademikerIn","416","0.0477117319808921","0.0424907385334263","0.0529327254283578"
"Angestellte, qualifizierte Tätigkeiten","2015","(noch) kein Abschluss","34","0.0302221952872829","0.021113476568867","0.0393309140056989"
"Angestellte, qualifizierte Tätigkeiten","2015","Hauptschule","1304","0.162409191335146","0.154245555610222","0.17057282706007"
"Angestellte, qualifizierte Tätigkeiten","2015","Realschule","2477","0.381532364711071","0.369820197747719","0.393244531674423"
"Angestellte, qualifizierte Tätigkeiten","2015","(Fach-)Abitur","1300","0.338144074338315","0.323749162978015","0.352538985698615"
"Angestellte, qualifizierte Tätigkeiten","2015","AkademikerIn","2585","0.405746001519567","0.393718663386891","0.417773339652243"
"Selbstständige/ManagerInnen","2015","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2015","Hauptschule","252","0.0296819133312417","0.0259255691898978","0.0334382574725855"
"Selbstständige/ManagerInnen","2015","Realschule","386","0.0592440019509041","0.0535518856414199","0.0649361182603883"
"Selbstständige/ManagerInnen","2015","(Fach-)Abitur","290","0.0762220769086447","0.0681478573969954","0.0842962964202941"
"Selbstständige/ManagerInnen","2015","AkademikerIn","788","0.119872488424212","0.111916596060088","0.127828380788336"
"In Ausbildung","2015","(noch) kein Abschluss","324","0.232756998628557","0.210272872691759","0.255241124565355"
"In Ausbildung","2015","Hauptschule","219","0.0194755227052574","0.0164168279021646","0.0225342175083502"
"In Ausbildung","2015","Realschule","390","0.0516120098452745","0.0462776601523913","0.0569463595381577"
"In Ausbildung","2015","(Fach-)Abitur","543","0.139537782320038","0.128994200208941","0.150081364431135"
"In Ausbildung","2015","AkademikerIn","131","0.0260678728997865","0.0221650981763673","0.0299706476232056"
"In Rente oder Pension","2015","(noch) kein Abschluss","86","0.133981138308428","0.115857571449146","0.15210470516771"
"In Rente oder Pension","2015","Hauptschule","2803","0.457687529824578","0.446660166101601","0.468714893547556"
"In Rente oder Pension","2015","Realschule","1078","0.207101957099534","0.1973315232592","0.216872390939867"
"In Rente oder Pension","2015","(Fach-)Abitur","287","0.10962113240174","0.100114845055503","0.119127419747978"
"In Rente oder Pension","2015","AkademikerIn","1240","0.2286954155684","0.218408195610591","0.238982635526208"
"Arbeitslose","2015","(noch) kein Abschluss","163","0.118279085717598","0.101096927343761","0.135461244091436"
"Arbeitslose","2015","Hauptschule","667","0.0608773781826846","0.0555849925072928","0.0661697638580763"
"Arbeitslose","2015","Realschule","346","0.0495887417916279","0.044354420166796","0.0548230634164599"
"Arbeitslose","2015","(Fach-)Abitur","248","0.0421225034453974","0.036010431663277","0.0482345752275178"
"Arbeitslose","2015","AkademikerIn","220","0.0250801415674173","0.0212500796907843","0.0289102034440504"
"Sonstige Nichterwerbspersonen","2015","(noch) kein Abschluss","501","0.287659734586028","0.263575022902171","0.311744446269885"
"Sonstige Nichterwerbspersonen","2015","Hauptschule","598","0.0534008587468452","0.0484244099757715","0.0583773075179189"
"Sonstige Nichterwerbspersonen","2015","Realschule","470","0.0488824027524013","0.0436835627159252","0.0540812427888774"
"Sonstige Nichterwerbspersonen","2015","(Fach-)Abitur","415","0.0736136179361384","0.0656675634965076","0.0815596723757692"
"Sonstige Nichterwerbspersonen","2015","AkademikerIn","363","0.0374105065650269","0.0327624255072466","0.0420585876228072"
"Beamte","2015","(noch) kein Abschluss","","","",""
"Beamte","2015","Hauptschule","43","0.00778094249142175","0.00583610978726846","0.00972577519557504"
"Beamte","2015","Realschule","150","0.0211879594613992","0.017715738999587","0.0246601799232114"
"Beamte","2015","(Fach-)Abitur","106","0.0281525900369355","0.0231195012413772","0.0331856788324938"
"Beamte","2015","AkademikerIn","660","0.109415841474699","0.10176984795977","0.117061834989627"
"Angestellte, einfache Tätigkeiten","2016","(noch) kein Abschluss","273","0.166282189267275","0.15090089963304","0.18166347890151"
"Angestellte, einfache Tätigkeiten","2016","Hauptschule","1747","0.209755095215481","0.200623980319848","0.218886210111114"
"Angestellte, einfache Tätigkeiten","2016","Realschule","1129","0.172200420584025","0.162729657742985","0.181671183425065"
"Angestellte, einfache Tätigkeiten","2016","(Fach-)Abitur","854","0.192038709458348","0.180117411454411","0.203960007462286"
"Angestellte, einfache Tätigkeiten","2016","AkademikerIn","359","0.0427142826152154","0.0377870473576754","0.0476415178727553"
"Angestellte, qualifizierte Tätigkeiten","2016","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2016","Hauptschule","1244","0.178452619606977","0.169865164748857","0.187040074465097"
"Angestellte, qualifizierte Tätigkeiten","2016","Realschule","2365","0.386937006793039","0.37471963074954","0.399154382836539"
"Angestellte, qualifizierte Tätigkeiten","2016","(Fach-)Abitur","1277","0.356931338388105","0.342431776129546","0.371430900646663"
"Angestellte, qualifizierte Tätigkeiten","2016","AkademikerIn","2466","0.409929079860083","0.397945062742597","0.42191309697757"
"Selbstständige/ManagerInnen","2016","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2016","Hauptschule","249","0.0333740362745539","0.029345750333521","0.0374023222155868"
"Selbstständige/ManagerInnen","2016","Realschule","355","0.0583612583178381","0.0524808194486534","0.0642416971870228"
"Selbstständige/ManagerInnen","2016","(Fach-)Abitur","248","0.068291813812029","0.0606577083119638","0.0759259193120941"
"Selbstständige/ManagerInnen","2016","AkademikerIn","687","0.112681674807591","0.10497685790195","0.120386491713231"
"In Ausbildung","2016","(noch) kein Abschluss","348","0.228015626637639","0.210683697529124","0.245347555746155"
"In Ausbildung","2016","Hauptschule","230","0.0176361403354258","0.0146840838911408","0.0205881967797108"
"In Ausbildung","2016","Realschule","343","0.0486680838952837","0.0432705744072519","0.0540655933833155"
"In Ausbildung","2016","(Fach-)Abitur","518","0.14005221852965","0.129549181067053","0.150555255992246"
"In Ausbildung","2016","AkademikerIn","168","0.0350646674046669","0.0305825841720343","0.0395467506372995"
"In Rente oder Pension","2016","(noch) kein Abschluss","85","0.129227253932072","0.115369596688129","0.143084911176016"
"In Rente oder Pension","2016","Hauptschule","2597","0.441082212966639","0.429946438320916","0.452217987612362"
"In Rente oder Pension","2016","Realschule","1057","0.209499848713281","0.199291674046841","0.219708023379721"
"In Rente oder Pension","2016","(Fach-)Abitur","279","0.105584856029117","0.0962843995259393","0.114885312532294"
"In Rente oder Pension","2016","AkademikerIn","1211","0.22227696940627","0.212145891289785","0.232408047522755"
"Arbeitslose","2016","(noch) kein Abschluss","126","0.0900652441808253","0.0782390750498021","0.101891413311848"
"Arbeitslose","2016","Hauptschule","548","0.0608973023917982","0.0555338767104465","0.0662607280731499"
"Arbeitslose","2016","Realschule","330","0.055329966434339","0.0495950706557627","0.0610648622129153"
"Arbeitslose","2016","(Fach-)Abitur","180","0.0379881545317149","0.0322025574450175","0.0437737516184122"
"Arbeitslose","2016","AkademikerIn","154","0.0200707765351078","0.0166535372283848","0.0234880158418308"
"Sonstige Nichterwerbspersonen","2016","(noch) kein Abschluss","1370","0.335395004378945","0.315891150300696","0.354898858457195"
"Sonstige Nichterwerbspersonen","2016","Hauptschule","986","0.052298054949978","0.0473050114439148","0.0572910984560412"
"Sonstige Nichterwerbspersonen","2016","Realschule","382","0.0457214430621428","0.0404817867132158","0.0509610994110698"
"Sonstige Nichterwerbspersonen","2016","(Fach-)Abitur","733","0.0659761092181997","0.0584632332219008","0.0734889852144986"
"Sonstige Nichterwerbspersonen","2016","AkademikerIn","802","0.0451986372289695","0.040136718872633","0.0502605555853059"
"Beamte","2016","(noch) kein Abschluss","","","",""
"Beamte","2016","Hauptschule","36","0.00650453825914701","0.00470161236690054","0.00830746415139348"
"Beamte","2016","Realschule","144","0.0232819722000515","0.0194992909918415","0.0270646534082615"
"Beamte","2016","(Fach-)Abitur","105","0.033136800032837","0.0277196398603532","0.0385539602053208"
"Beamte","2016","AkademikerIn","623","0.112063912142096","0.104377570323349","0.119750253960844"
"Angestellte, einfache Tätigkeiten","2017","(noch) kein Abschluss","349","0.167607790287667","0.153819460672619","0.181396119902715"
"Angestellte, einfache Tätigkeiten","2017","Hauptschule","1939","0.225981820225329","0.216858709482809","0.235104930967849"
"Angestellte, einfache Tätigkeiten","2017","Realschule","1384","0.183118030151891","0.174053161073674","0.192182899230109"
"Angestellte, einfache Tätigkeiten","2017","(Fach-)Abitur","895","0.183542237430485","0.172591021446446","0.194493453414524"
"Angestellte, einfache Tätigkeiten","2017","AkademikerIn","427","0.0505864896777312","0.0455338998979884","0.0556390794574739"
"Angestellte, qualifizierte Tätigkeiten","2017","(noch) kein Abschluss","34","0.0294719993157995","0.0232287685600549","0.0357152300715441"
"Angestellte, qualifizierte Tätigkeiten","2017","Hauptschule","1286","0.166176356705532","0.158056425793176","0.174296287617888"
"Angestellte, qualifizierte Tätigkeiten","2017","Realschule","2764","0.389171126450434","0.377743753237358","0.40059849966351"
"Angestellte, qualifizierte Tätigkeiten","2017","(Fach-)Abitur","1462","0.351569364943514","0.338062183089988","0.36507654679704"
"Angestellte, qualifizierte Tätigkeiten","2017","AkademikerIn","2788","0.420508072977736","0.409127085967488","0.431889059987985"
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","35","0.0323427139120263","0.0258121667794987","0.038873261044554"
"Selbstständige/ManagerInnen","2017","Hauptschule","251","0.0321498131724194","0.0283019119880878","0.0359977143567511"
"Selbstständige/ManagerInnen","2017","Realschule","390","0.0573972065429263","0.0519455803901093","0.0628488326957433"
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","273","0.0710685971234947","0.0637998733351573","0.0783373209118322"
"Selbstständige/ManagerInnen","2017","AkademikerIn","796","0.113099637122219","0.105797716866518","0.120401557377921"
"In Ausbildung","2017","(noch) kein Abschluss","429","0.21955438549711","0.204273696613119","0.234835074381101"
"In Ausbildung","2017","Hauptschule","258","0.0163020650414347","0.0135396889570861","0.0190644411257834"
"In Ausbildung","2017","Realschule","363","0.0457350279827272","0.0408386459823068","0.0506314099831476"
"In Ausbildung","2017","(Fach-)Abitur","668","0.145757278563822","0.135774918257509","0.155739638870135"
"In Ausbildung","2017","AkademikerIn","189","0.0266226950849039","0.0229113128827012","0.0303340772871065"
