year,bula_h,regtyp,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Berlin,Urban regions,No,0.21883,90,376,0.17699,0.26068
2013,Brandenburg,Urban regions,Yes,0.60394,31,31,0.42892,0.77895
2013,Brandenburg,Rural regions,Yes,0.64313,219,308,0.58954,0.69672
2013,Brandenburg,Rural regions,No,0.35687,89,308,0.30328,0.41046
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67200,131,185,0.60416,0.73984
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.32800,54,185,0.26016,0.39584
2013,Saxony,Urban regions,Yes,0.71562,239,341,0.66767,0.76357
2013,Saxony,Urban regions,No,0.28438,102,341,0.23643,0.33233
2013,Saxony,Rural regions,Yes,0.72661,230,340,0.67917,0.77406
2013,Saxony,Rural regions,No,0.27339,110,340,0.22594,0.32083
2013,Saxony-Anhalt,Urban regions,Yes,0.70801,59,59,0.59099,0.82502
2013,Saxony-Anhalt,Rural regions,Yes,0.62509,216,300,0.57021,0.67996
2013,Saxony-Anhalt,Rural regions,No,0.37491,84,300,0.32004,0.42979
2013,Thuringa,Urban regions,Yes,0.72275,89,127,0.64459,0.80092
2013,Thuringa,Urban regions,No,0.27725,38,127,0.19908,0.35541
2013,Thuringa,Rural regions,Yes,0.76921,167,242,0.71601,0.82240
2013,Thuringa,Rural regions,No,0.23079,75,242,0.17760,0.28399
2014,Schleswig-Holstein,Urban regions,Yes,0.85756,77,77,0.77898,0.93613
2014,Schleswig-Holstein,Rural regions,Yes,0.70509,161,218,0.64441,0.76576
2014,Schleswig-Holstein,Rural regions,No,0.29491,57,218,0.23424,0.35559
2014,Hamburg,Urban regions,Yes,0.73917,88,127,0.66250,0.81584
2014,Hamburg,Urban regions,No,0.26083,39,127,0.18416,0.33750
2014,Lower Saxony,Urban regions,Yes,0.74539,274,367,0.70076,0.79002
2014,Lower Saxony,Urban regions,No,0.25461,93,367,0.20998,0.29924
2014,Lower Saxony,Rural regions,Yes,0.70153,402,586,0.66445,0.73861
2014,Lower Saxony,Rural regions,No,0.29847,184,586,0.26139,0.33555
2014,Bremen,Urban regions,Yes,0.76770,51,51,0.65064,0.88475
2014,North Rhine-Westphalia,Urban regions,Yes,0.73995,1353,1877,0.72010,0.75980
2014,North Rhine-Westphalia,Urban regions,No,0.26005,524,1877,0.24020,0.27990
2014,Hesse,Urban regions,Yes,0.73473,442,611,0.69970,0.76977
2014,Hesse,Urban regions,No,0.26527,169,611,0.23023,0.30030
2014,Hesse,Rural regions,Yes,0.68210,109,149,0.60708,0.75712
2014,Hesse,Rural regions,No,0.31790,40,149,0.24288,0.39292
2014,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.72654,291,408,0.68324,0.76985
2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.27346,117,408,0.23015,0.31676
2014,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.67165,99,138,0.59301,0.75029
2014,"Rhineland-Palatinate, Saarland",Rural regions,No,0.32835,39,138,0.24971,0.40699
2014,Baden-Wuerttemberg,Urban regions,Yes,0.79357,871,1147,0.77013,0.81700
2014,Baden-Wuerttemberg,Urban regions,No,0.20643,276,1147,0.18300,0.22987
2014,Baden-Wuerttemberg,Rural regions,Yes,0.78556,91,122,0.71242,0.85869
2014,Baden-Wuerttemberg,Rural regions,No,0.21444,31,122,0.14131,0.28758
2014,Bavaria,Urban regions,Yes,0.72848,592,826,0.69813,0.75882
2014,Bavaria,Urban regions,No,0.27152,234,826,0.24118,0.30187
2014,Bavaria,Rural regions,Yes,0.69820,684,990,0.66959,0.72681
2014,Bavaria,Rural regions,No,0.30180,306,990,0.27319,0.33041
2014,Berlin,Urban regions,Yes,0.76935,277,361,0.72584,0.81287
2014,Berlin,Urban regions,No,0.23065,84,361,0.18713,0.27416
2014,Brandenburg,Rural regions,Yes,0.64609,199,285,0.59047,0.70170
2014,Brandenburg,Rural regions,No,0.35391,86,285,0.29830,0.40953
2014,Mecklenburg-Western Pomerania,Rural regions,Yes,0.68226,114,161,0.61011,0.75440
2014,Mecklenburg-Western Pomerania,Rural regions,No,0.31774,47,161,0.24560,0.38989
2014,Saxony,Urban regions,Yes,0.67443,223,316,0.62268,0.72618
2014,Saxony,Urban regions,No,0.32557,93,316,0.27382,0.37732
2014,Saxony,Rural regions,Yes,0.68153,205,311,0.62967,0.73339
2014,Saxony,Rural regions,No,0.31847,106,311,0.26661,0.37033
2014,Saxony-Anhalt,Urban regions,Yes,0.71545,49,49,0.58781,0.84310
2014,Saxony-Anhalt,Rural regions,Yes,0.72144,188,269,0.66777,0.77512
2014,Saxony-Anhalt,Rural regions,No,0.27856,81,269,0.22488,0.33223
2014,Thuringa,Urban regions,Yes,0.70158,90,90,0.60652,0.79665
2014,Thuringa,Rural regions,Yes,0.65533,174,245,0.59570,0.71496
2014,Thuringa,Rural regions,No,0.34467,71,245,0.28504,0.40430
2015,Schleswig-Holstein,Urban regions,Yes,0.80361,76,76,0.71370,0.89352
2015,Schleswig-Holstein,Rural regions,Yes,0.74506,168,228,0.68836,0.80175
2015,Schleswig-Holstein,Rural regions,No,0.25494,60,228,0.19825,0.31164
2015,Hamburg,Urban regions,Yes,0.73778,96,128,0.66129,0.81428
2015,Hamburg,Urban regions,No,0.26222,32,128,0.18572,0.33871
2015,Lower Saxony,Urban regions,Yes,0.73753,273,365,0.69233,0.78273
2015,Lower Saxony,Urban regions,No,0.26247,92,365,0.21727,0.30767
2015,Lower Saxony,Rural regions,Yes,0.76107,416,567,0.72594,0.79620
2015,Lower Saxony,Rural regions,No,0.23893,151,567,0.20380,0.27406
2015,Bremen,Urban regions,Yes,0.75219,46,46,0.62604,0.87834
2015,North Rhine-Westphalia,Urban regions,Yes,0.76408,1273,1668,0.74370,0.78446
2015,North Rhine-Westphalia,Urban regions,No,0.23592,395,1668,0.21554,0.25630
2015,Hesse,Urban regions,Yes,0.72945,436,588,0.69351,0.76539
2015,Hesse,Urban regions,No,0.27055,152,588,0.23461,0.30649
2015,Hesse,Rural regions,Yes,0.66798,115,159,0.59454,0.74141
2015,Hesse,Rural regions,No,0.33202,44,159,0.25859,0.40546
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.74347,278,363,0.69848,0.78846
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.25653,85,363,0.21154,0.30152
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.78978,112,145,0.72323,0.85634
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.21022,33,145,0.14366,0.27677
2015,Baden-Wuerttemberg,Urban regions,Yes,0.83195,942,1158,0.81040,0.85350
2015,Baden-Wuerttemberg,Urban regions,No,0.16805,216,1158,0.14650,0.18960
2015,Baden-Wuerttemberg,Rural regions,Yes,0.85646,111,111,0.79094,0.92198
2015,Bavaria,Urban regions,Yes,0.81670,632,789,0.78968,0.84371
2015,Bavaria,Urban regions,No,0.18330,157,789,0.15629,0.21032
2015,Bavaria,Rural regions,Yes,0.73581,728,980,0.70819,0.76343
2015,Bavaria,Rural regions,No,0.26419,252,980,0.23657,0.29181
2015,Berlin,Urban regions,Yes,0.77953,258,326,0.73446,0.82460
2015,Berlin,Urban regions,No,0.22047,68,326,0.17540,0.26554
2015,Brandenburg,Rural regions,Yes,0.68567,208,281,0.63129,0.74004
2015,Brandenburg,Rural regions,No,0.31433,73,281,0.25996,0.36871
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.71937,104,148,0.64674,0.79201
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.28063,44,148,0.20799,0.35326
2015,Saxony,Urban regions,Yes,0.69196,231,312,0.64065,0.74327
2015,Saxony,Urban regions,No,0.30804,81,312,0.25673,0.35935
2015,Saxony,Rural regions,Yes,0.74567,190,266,0.69324,0.79810
2015,Saxony,Rural regions,No,0.25433,76,266,0.20190,0.30676
2015,Saxony-Anhalt,Urban regions,Yes,0.49917,47,47,0.35467,0.64366
2015,Saxony-Anhalt,Rural regions,Yes,0.75008,188,249,0.69619,0.80396
2015,Saxony-Anhalt,Rural regions,No,0.24992,61,249,0.19604,0.30381
2015,Thuringa,Urban regions,Yes,0.78625,90,90,0.70108,0.87142
2015,Thuringa,Rural regions,Yes,0.76379,170,224,0.70804,0.81954
2015,Thuringa,Rural regions,No,0.23621,54,224,0.18046,0.29196
2016,Schleswig-Holstein,Urban regions,Yes,0.74761,64,64,0.64035,0.85488
2016,Schleswig-Holstein,Rural regions,Yes,0.73510,154,203,0.67425,0.79596
2016,Schleswig-Holstein,Rural regions,No,0.26490,49,203,0.20404,0.32575
2016,Hamburg,Urban regions,Yes,0.77543,93,93,0.69016,0.86071
2016,Lower Saxony,Urban regions,Yes,0.69527,273,361,0.64772,0.74282
2016,Lower Saxony,Urban regions,No,0.30473,88,361,0.25718,0.35228
2016,Lower Saxony,Rural regions,Yes,0.74231,433,563,0.70614,0.77847
2016,Lower Saxony,Rural regions,No,0.25769,130,563,0.22153,0.29386
2016,Bremen,Urban regions,Yes,0.82084,48,48,0.71120,0.93048
2016,North Rhine-Westphalia,Urban regions,Yes,0.79368,1237,1628,0.77401,0.81334
2016,North Rhine-Westphalia,Urban regions,No,0.20632,391,1628,0.18666,0.22599
2016,Hesse,Urban regions,Yes,0.81570,418,526,0.78253,0.84887
2016,Hesse,Urban regions,No,0.18430,108,526,0.15113,0.21747
2016,Hesse,Rural regions,Yes,0.73331,102,139,0.65953,0.80709
2016,Hesse,Rural regions,No,0.26669,37,139,0.19291,0.34047
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.71751,274,360,0.67094,0.76409
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.28249,86,360,0.23591,0.32906
2016,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.72108,108,148,0.64858,0.79358
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.27892,40,148,0.20642,0.35142
2016,Baden-Wuerttemberg,Urban regions,Yes,0.79908,878,1102,0.77542,0.82275
2016,Baden-Wuerttemberg,Urban regions,No,0.20092,224,1102,0.17725,0.22458
2016,Baden-Wuerttemberg,Rural regions,Yes,0.77811,93,124,0.70468,0.85154
2016,Baden-Wuerttemberg,Rural regions,No,0.22189,31,124,0.14846,0.29532
2016,Bavaria,Urban regions,Yes,0.76670,557,738,0.73616,0.79723
2016,Bavaria,Urban regions,No,0.23330,181,738,0.20277,0.26384
2016,Bavaria,Rural regions,Yes,0.77094,635,845,0.74259,0.79929
2016,Bavaria,Rural regions,No,0.22906,210,845,0.20071,0.25741
2016,Berlin,Urban regions,Yes,0.78045,254,320,0.73502,0.82588
2016,Berlin,Urban regions,No,0.21955,66,320,0.17412,0.26498
2016,Brandenburg,Rural regions,Yes,0.72502,209,274,0.67206,0.77799
2016,Brandenburg,Rural regions,No,0.27498,65,274,0.22201,0.32794
2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.69805,107,150,0.62433,0.77176
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.30195,43,150,0.22824,0.37567
2016,Saxony,Urban regions,Yes,0.74774,214,294,0.69801,0.79747
2016,Saxony,Urban regions,No,0.25226,80,294,0.20253,0.30199
2016,Saxony,Rural regions,Yes,0.68125,190,273,0.62587,0.73663
2016,Saxony,Rural regions,No,0.31875,83,273,0.26337,0.37413
2016,Saxony-Anhalt,Urban regions,Yes,0.83970,46,46,0.73250,0.94689
2016,Saxony-Anhalt,Rural regions,Yes,0.74029,181,242,0.68493,0.79565
2016,Saxony-Anhalt,Rural regions,No,0.25971,61,242,0.20435,0.31507
2016,Thuringa,Urban regions,Yes,0.73010,77,77,0.63029,0.82990
2016,Thuringa,Rural regions,Yes,0.66360,164,230,0.60240,0.72479
2016,Thuringa,Rural regions,No,0.33640,66,230,0.27521,0.39760
2017,Schleswig-Holstein,Urban regions,Yes,0.84534,90,90,0.77022,0.92047
2017,Schleswig-Holstein,Rural regions,Yes,0.72584,192,247,0.67010,0.78159
2017,Schleswig-Holstein,Rural regions,No,0.27416,55,247,0.21841,0.32990
2017,Hamburg,Urban regions,Yes,0.72303,98,98,0.63397,0.81208
2017,Lower Saxony,Urban regions,Yes,0.80353,339,436,0.76619,0.84087
2017,Lower Saxony,Urban regions,No,0.19647,97,436,0.15913,0.23381
2017,Lower Saxony,Rural regions,Yes,0.72720,427,562,0.69035,0.76406
2017,Lower Saxony,Rural regions,No,0.27280,135,562,0.23594,0.30965
2017,Bremen,Urban regions,Yes,0.65555,62,62,0.53630,0.77480
2017,North Rhine-Westphalia,Urban regions,Yes,0.74470,1271,1709,0.72402,0.76538
2017,North Rhine-Westphalia,Urban regions,No,0.25530,438,1709,0.23462,0.27598
2017,North Rhine-Westphalia,Rural regions,Yes,0.91508,38,38,0.82525,1.00490
2017,Hesse,Urban regions,Yes,0.79638,441,557,0.76291,0.82986
2017,Hesse,Urban regions,No,0.20362,116,557,0.17014,0.23709
2017,Hesse,Rural regions,Yes,0.75054,126,162,0.68370,0.81738
2017,Hesse,Rural regions,No,0.24946,36,162,0.18262,0.31630
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.76778,286,395,0.72609,0.80947
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.23222,109,395,0.19053,0.27391
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75002,109,147,0.67978,0.82026
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24998,38,147,0.17974,0.32022
2017,Baden-Wuerttemberg,Urban regions,Yes,0.79256,930,1151,0.76912,0.81599
2017,Baden-Wuerttemberg,Urban regions,No,0.20744,221,1151,0.18401,0.23088
2017,Baden-Wuerttemberg,Rural regions,Yes,0.80687,118,153,0.74411,0.86962
2017,Baden-Wuerttemberg,Rural regions,No,0.19313,35,153,0.13038,0.25589
2017,Bavaria,Urban regions,Yes,0.75855,597,774,0.72838,0.78872
2017,Bavaria,Urban regions,No,0.24145,177,774,0.21128,0.27162
2017,Bavaria,Rural regions,Yes,0.74234,679,930,0.71421,0.77046
2017,Bavaria,Rural regions,No,0.25766,251,930,0.22954,0.28579
2017,Berlin,Urban regions,Yes,0.81222,262,325,0.76969,0.85474
2017,Berlin,Urban regions,No,0.18778,63,325,0.14526,0.23031
2017,Brandenburg,Rural regions,Yes,0.73515,206,284,0.68374,0.78656
2017,Brandenburg,Rural regions,No,0.26485,78,284,0.21344,0.31626
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.73361,112,153,0.66333,0.80389
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.26639,41,153,0.19611,0.33667
2017,Saxony,Urban regions,Yes,0.79281,244,328,0.74888,0.83674
2017,Saxony,Urban regions,No,0.20719,84,328,0.16326,0.25112
2017,Saxony,Rural regions,Yes,0.71724,212,319,0.66774,0.76674
2017,Saxony,Rural regions,No,0.28276,107,319,0.23326,0.33226
2017,Saxony-Anhalt,Urban regions,Yes,0.83481,46,46,0.72631,0.94331
2017,Saxony-Anhalt,Rural regions,Yes,0.74070,199,263,0.68763,0.79376
2017,Saxony-Anhalt,Rural regions,No,0.25930,64,263,0.20624,0.31237
2017,Thuringa,Urban regions,Yes,0.76281,78,113,0.68403,0.84159
2017,Thuringa,Urban regions,No,0.23719,35,113,0.15841,0.31597
2017,Thuringa,Rural regions,Yes,0.70016,180,252,0.64348,0.75684
2017,Thuringa,Rural regions,No,0.29984,72,252,0.24316,0.35652
2018,Schleswig-Holstein,Urban regions,Yes,0.81069,94,127,0.74228,0.87909
2018,Schleswig-Holstein,Urban regions,No,0.18931,33,127,0.12091,0.25772
2018,Schleswig-Holstein,Rural regions,Yes,0.70110,185,254,0.64469,0.75751
2018,Schleswig-Holstein,Rural regions,No,0.29890,69,254,0.24249,0.35531
2018,Hamburg,Urban regions,Yes,0.73919,111,149,0.66845,0.80993
2018,Hamburg,Urban regions,No,0.26081,38,149,0.19007,0.33155
2018,Lower Saxony,Urban regions,Yes,0.75207,324,439,0.71163,0.79251
2018,Lower Saxony,Urban regions,No,0.24793,115,439,0.20749,0.28837
2018,Lower Saxony,Rural regions,Yes,0.72196,435,588,0.68572,0.75821
2018,Lower Saxony,Rural regions,No,0.27804,153,588,0.24179,0.31428
2018,Bremen,Urban regions,Yes,0.78857,58,58,0.68257,0.89458
2018,North Rhine-Westphalia,Urban regions,Yes,0.75744,1375,1864,0.73798,0.77690
2018,North Rhine-Westphalia,Urban regions,No,0.24256,489,1864,0.22310,0.26202
2018,North Rhine-Westphalia,Rural regions,Yes,0.71294,34,34,0.55859,0.86730
2018,Hesse,Urban regions,Yes,0.74767,427,574,0.71210,0.78323
2018,Hesse,Urban regions,No,0.25233,147,574,0.21677,0.28790
2018,Hesse,Rural regions,Yes,0.66747,109,143,0.58999,0.74496
2018,Hesse,Rural regions,No,0.33253,34,143,0.25504,0.41001
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.69985,302,438,0.65688,0.74282
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.30015,136,438,0.25718,0.34312
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75812,111,152,0.68982,0.82642
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24188,41,152,0.17358,0.31018
2018,Baden-Wuerttemberg,Urban regions,Yes,0.82284,924,1164,0.80090,0.84478
2018,Baden-Wuerttemberg,Urban regions,No,0.17716,240,1164,0.15522,0.19910
2018,Baden-Wuerttemberg,Rural regions,Yes,0.85367,115,147,0.79633,0.91100
2018,Baden-Wuerttemberg,Rural regions,No,0.14633,32,147,0.08900,0.20367
2018,Bavaria,Urban regions,Yes,0.78751,590,771,0.75861,0.81640
2018,Bavaria,Urban regions,No,0.21249,181,771,0.18360,0.24139
2018,Bavaria,Rural regions,Yes,0.73202,677,953,0.70389,0.76016
2018,Bavaria,Rural regions,No,0.26798,276,953,0.23984,0.29611
2018,Berlin,Urban regions,Yes,0.76340,268,364,0.71968,0.80712
2018,Berlin,Urban regions,No,0.23660,96,364,0.19288,0.28032
2018,Brandenburg,Urban regions,Yes,0.77707,32,32,0.63055,0.92359
2018,Brandenburg,Rural regions,Yes,0.66050,210,300,0.60682,0.71418
2018,Brandenburg,Rural regions,No,0.33950,90,300,0.28582,0.39318
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.76211,110,156,0.69508,0.82914
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.23789,46,156,0.17086,0.30492
2018,Saxony,Urban regions,Yes,0.70313,235,355,0.65553,0.75072
2018,Saxony,Urban regions,No,0.29687,120,355,0.24928,0.34447
2018,Saxony,Rural regions,Yes,0.68191,217,330,0.63158,0.73224
2018,Saxony,Rural regions,No,0.31809,113,330,0.26776,0.36842
2018,Saxony-Anhalt,Urban regions,Yes,0.67044,45,45,0.53155,0.80933
2018,Saxony-Anhalt,Rural regions,Yes,0.75876,194,265,0.70715,0.81037
2018,Saxony-Anhalt,Rural regions,No,0.24124,71,265,0.18963,0.29285
2018,Thuringa,Urban regions,Yes,0.73761,79,113,0.65614,0.81909
2018,Thuringa,Urban regions,No,0.26239,34,113,0.18091,0.34386
2018,Thuringa,Rural regions,Yes,0.68372,177,256,0.62665,0.74080
2018,Thuringa,Rural regions,No,0.31628,79,256,0.25920,0.37335
2019,Schleswig-Holstein,Urban regions,Yes,0.87036,100,131,0.81262,0.92810
2019,Schleswig-Holstein,Urban regions,No,0.12964,31,131,0.07190,0.18738
2019,Schleswig-Holstein,Rural regions,Yes,0.73878,164,214,0.67979,0.79778
2019,Schleswig-Holstein,Rural regions,No,0.26122,50,214,0.20222,0.32021
2019,Hamburg,Urban regions,Yes,0.75511,95,95,0.66818,0.84204
2019,Lower Saxony,Urban regions,Yes,0.78392,289,372,0.74204,0.82580
2019,Lower Saxony,Urban regions,No,0.21608,83,372,0.17420,0.25796
2019,Lower Saxony,Rural regions,Yes,0.79292,396,519,0.75802,0.82781
2019,Lower Saxony,Rural regions,No,0.20708,123,519,0.17219,0.24198
2019,Bremen,Urban regions,Yes,0.92776,57,57,0.85996,0.99557
2019,North Rhine-Westphalia,Urban regions,Yes,0.79178,1258,1655,0.77221,0.81135
2019,North Rhine-Westphalia,Urban regions,No,0.20822,397,1655,0.18865,0.22779
2019,North Rhine-Westphalia,Rural regions,Yes,0.96261,34,34,0.89787,1.02734
2019,Hesse,Urban regions,Yes,0.80258,397,512,0.76806,0.83709
2019,Hesse,Urban regions,No,0.19742,115,512,0.16291,0.23194
2019,Hesse,Rural regions,Yes,0.67029,101,101,0.57814,0.76243
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.75011,291,381,0.70658,0.79365
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.24989,90,381,0.20635,0.29342
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.70179,98,134,0.62405,0.77954
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.29821,36,134,0.22046,0.37595
2019,Baden-Wuerttemberg,Urban regions,Yes,0.76436,777,1031,0.73845,0.79028
2019,Baden-Wuerttemberg,Urban regions,No,0.23564,254,1031,0.20972,0.26155
2019,Baden-Wuerttemberg,Rural regions,Yes,0.88787,107,107,0.82780,0.94793
2019,Bavaria,Urban regions,Yes,0.81535,512,664,0.78582,0.84489
2019,Bavaria,Urban regions,No,0.18465,152,664,0.15511,0.21418
2019,Bavaria,Rural regions,Yes,0.72432,627,846,0.69419,0.75445
2019,Bavaria,Rural regions,No,0.27568,219,846,0.24555,0.30581
2019,Berlin,Urban regions,Yes,0.74002,231,312,0.69127,0.78877
2019,Berlin,Urban regions,No,0.25998,81,312,0.21123,0.30873
2019,Brandenburg,Urban regions,Yes,0.83140,31,31,0.69742,0.96538
2019,Brandenburg,Rural regions,Yes,0.66957,218,303,0.61651,0.72262
2019,Brandenburg,Rural regions,No,0.33043,85,303,0.27738,0.38349
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.65417,97,133,0.57303,0.73531
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.34583,36,133,0.26469,0.42697
2019,Saxony,Urban regions,Yes,0.72085,236,321,0.67170,0.77000
2019,Saxony,Urban regions,No,0.27915,85,321,0.23000,0.32830
2019,Saxony,Rural regions,Yes,0.70680,217,299,0.65511,0.75848
2019,Saxony,Rural regions,No,0.29320,82,299,0.24152,0.34489
2019,Saxony-Anhalt,Urban regions,Yes,0.83911,57,57,0.74288,0.93535
2019,Saxony-Anhalt,Rural regions,Yes,0.81740,178,224,0.76669,0.86811
2019,Saxony-Anhalt,Rural regions,No,0.18260,46,224,0.13189,0.23331
2019,Thuringa,Urban regions,Yes,0.80357,78,78,0.71483,0.89231
2019,Thuringa,Rural regions,Yes,0.73518,171,226,0.67753,0.79284
2019,Thuringa,Rural regions,No,0.26482,55,226,0.20716,0.32247
2020,Schleswig-Holstein,Urban regions,Yes,0.81830,97,97,0.74116,0.89543
2020,Schleswig-Holstein,Rural regions,Yes,0.63246,143,223,0.56903,0.69588
2020,Schleswig-Holstein,Rural regions,No,0.36754,80,223,0.30412,0.43097
2020,Hamburg,Urban regions,Yes,0.67233,107,166,0.60071,0.74395
2020,Hamburg,Urban regions,No,0.32767,59,166,0.25605,0.39929
2020,Lower Saxony,Urban regions,Yes,0.68223,283,426,0.63797,0.72650
2020,Lower Saxony,Urban regions,No,0.31777,143,426,0.27350,0.36203
2020,Lower Saxony,Rural regions,Yes,0.65266,368,582,0.61394,0.69137
2020,Lower Saxony,Rural regions,No,0.34734,214,582,0.30863,0.38606
2020,Bremen,Urban regions,Yes,0.57086,53,53,0.43633,0.70539
2020,North Rhine-Westphalia,Urban regions,Yes,0.65957,1264,1941,0.63848,0.68065
2020,North Rhine-Westphalia,Urban regions,No,0.34043,677,1941,0.31935,0.36152
2020,Hesse,Urban regions,Yes,0.67547,402,617,0.63849,0.71244
2020,Hesse,Urban regions,No,0.32453,215,617,0.28756,0.36151
2020,Hesse,Rural regions,Yes,0.72884,96,148,0.65697,0.80071
2020,Hesse,Rural regions,No,0.27116,52,148,0.19929,0.34303
2020,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.63733,227,386,0.58931,0.68536
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.36267,159,386,0.31464,0.41069
2020,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.63828,81,138,0.55782,0.71874
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.36172,57,138,0.28126,0.44218
2020,Baden-Wuerttemberg,Urban regions,Yes,0.64880,693,1113,0.62074,0.67686
2020,Baden-Wuerttemberg,Urban regions,No,0.35120,420,1113,0.32314,0.37926
2020,Baden-Wuerttemberg,Rural regions,Yes,0.80710,111,152,0.74417,0.87004
2020,Baden-Wuerttemberg,Rural regions,No,0.19290,41,152,0.12996,0.25583
2020,Bavaria,Urban regions,Yes,0.60265,541,867,0.57006,0.63524
2020,Bavaria,Urban regions,No,0.39735,326,867,0.36476,0.42994
2020,Bavaria,Rural regions,Yes,0.65125,583,928,0.62057,0.68193
2020,Bavaria,Rural regions,No,0.34875,345,928,0.31807,0.37943
2020,Berlin,Urban regions,Yes,0.71401,299,459,0.67262,0.75539
2020,Berlin,Urban regions,No,0.28599,160,459,0.24461,0.32738
2020,Brandenburg,Rural regions,Yes,0.65793,210,323,0.60612,0.70975
2020,Brandenburg,Rural regions,No,0.34207,113,323,0.29025,0.39388
2020,Mecklenburg-Western Pomerania,Rural regions,Yes,0.70245,87,130,0.62356,0.78135
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.29755,43,130,0.21865,0.37644
2020,Saxony,Urban regions,Yes,0.59967,202,337,0.54728,0.65206
2020,Saxony,Urban regions,No,0.40033,135,337,0.34794,0.45272
2020,Saxony,Rural regions,Yes,0.57573,188,307,0.52035,0.63111
2020,Saxony,Rural regions,No,0.42427,119,307,0.36889,0.47965
2020,Saxony-Anhalt,Urban regions,Yes,0.73079,49,49,0.60531,0.85627
2020,Saxony-Anhalt,Rural regions,Yes,0.69451,169,254,0.63776,0.75127
2020,Saxony-Anhalt,Rural regions,No,0.30549,85,254,0.24873,0.36224
2020,Thuringa,Urban regions,Yes,0.78275,71,108,0.70461,0.86088
2020,Thuringa,Urban regions,No,0.21725,37,108,0.13912,0.29539
2020,Thuringa,Rural regions,Yes,0.57816,137,235,0.51489,0.64144
2020,Thuringa,Rural regions,No,0.42184,98,235,0.35856,0.48511
2021,Schleswig-Holstein,Urban regions,Yes,0.84358,81,81,0.76397,0.92318
2021,Schleswig-Holstein,Rural regions,Yes,0.69329,124,169,0.62356,0.76302
2021,Schleswig-Holstein,Rural regions,No,0.30671,45,169,0.23698,0.37644
2021,Hamburg,Urban regions,Yes,0.74590,80,117,0.66667,0.82512
2021,Hamburg,Urban regions,No,0.25410,37,117,0.17488,0.33333
2021,Lower Saxony,Urban regions,Yes,0.81184,234,312,0.76840,0.85528
2021,Lower Saxony,Urban regions,No,0.18816,78,312,0.14472,0.23160
2021,Lower Saxony,Rural regions,Yes,0.82472,277,368,0.78582,0.86362
2021,Lower Saxony,Rural regions,No,0.17528,91,368,0.13638,0.21418
2021,Bremen,Urban regions,Yes,0.81346,36,36,0.68441,0.94252
2021,North Rhine-Westphalia,Urban regions,Yes,0.74089,998,1360,0.71760,0.76419
2021,North Rhine-Westphalia,Urban regions,No,0.25911,362,1360,0.23581,0.28240
2021,Hesse,Urban regions,Yes,0.80713,304,402,0.76851,0.84575
2021,Hesse,Urban regions,No,0.19287,98,402,0.15425,0.23149
2021,Hesse,Rural regions,Yes,0.89138,72,72,0.81900,0.96376
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.71170,185,282,0.65873,0.76466
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.28830,97,282,0.23534,0.34127
