year,age_gr,bula_h,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.73942,161,220,0.68128,0.79756
2014,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.26058,59,220,0.20244,0.31872
2014,30-45 y.,Baden-Wuerttemberg,Yes,0.81956,457,591,0.78853,0.85059
2014,30-45 y.,Baden-Wuerttemberg,No,0.18044,134,591,0.14941,0.21147
2014,30-45 y.,Bavaria,Yes,0.77359,586,792,0.74443,0.80276
2014,30-45 y.,Bavaria,No,0.22641,206,792,0.19724,0.25557
2014,30-45 y.,Berlin,Yes,0.80458,119,153,0.74154,0.86762
2014,30-45 y.,Berlin,No,0.19542,34,153,0.13238,0.25846
2014,30-45 y.,Brandenburg,Yes,0.73589,110,142,0.66312,0.80866
2014,30-45 y.,Brandenburg,No,0.26411,32,142,0.19134,0.33688
2014,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.75546,51,51,0.63632,0.87460
2014,30-45 y.,Saxony,Yes,0.70966,205,280,0.65639,0.76292
2014,30-45 y.,Saxony,No,0.29034,75,280,0.23708,0.34361
2014,30-45 y.,Saxony-Anhalt,Yes,0.77117,107,147,0.70303,0.83931
2014,30-45 y.,Saxony-Anhalt,No,0.22883,40,147,0.16069,0.29697
2014,30-45 y.,Thuringa,Yes,0.67606,115,154,0.60191,0.75022
2014,30-45 y.,Thuringa,No,0.32394,39,154,0.24978,0.39809
2014,46-65 y.,Schleswig-Holstein,Yes,0.69956,85,122,0.61788,0.78125
2014,46-65 y.,Schleswig-Holstein,No,0.30044,37,122,0.21875,0.38212
2014,46-65 y.,Hamburg,Yes,0.81437,34,34,0.68171,0.94703
2014,46-65 y.,Lower Saxony,Yes,0.73886,280,395,0.69549,0.78223
2014,46-65 y.,Lower Saxony,No,0.26114,115,395,0.21777,0.30451
2014,46-65 y.,North Rhine-Westphalia,Yes,0.67678,578,843,0.64519,0.70837
2014,46-65 y.,North Rhine-Westphalia,No,0.32322,265,843,0.29163,0.35481
2014,46-65 y.,Hesse,Yes,0.66476,244,354,0.61552,0.71401
2014,46-65 y.,Hesse,No,0.33524,110,354,0.28599,0.38448
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68360,160,228,0.62310,0.74411
2014,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.31640,68,228,0.25589,0.37690
2014,46-65 y.,Baden-Wuerttemberg,Yes,0.77758,354,483,0.74045,0.81471
2014,46-65 y.,Baden-Wuerttemberg,No,0.22242,129,483,0.18529,0.25955
2014,46-65 y.,Bavaria,Yes,0.67598,468,709,0.64150,0.71045
2014,46-65 y.,Bavaria,No,0.32402,241,709,0.28955,0.35850
2014,46-65 y.,Berlin,Yes,0.73074,125,166,0.66306,0.79843
2014,46-65 y.,Berlin,No,0.26926,41,166,0.20157,0.33694
2014,46-65 y.,Brandenburg,Yes,0.64283,99,146,0.56484,0.72082
2014,46-65 y.,Brandenburg,No,0.35717,47,146,0.27918,0.43516
2014,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.63590,63,97,0.53965,0.73216
2014,46-65 y.,Mecklenburg-Western Pomerania,No,0.36410,34,97,0.26784,0.46035
2014,46-65 y.,Saxony,Yes,0.63898,166,264,0.58093,0.69703
2014,46-65 y.,Saxony,No,0.36102,98,264,0.30297,0.41907
2014,46-65 y.,Saxony-Anhalt,Yes,0.70172,102,149,0.62801,0.77543
2014,46-65 y.,Saxony-Anhalt,No,0.29828,47,149,0.22457,0.37199
2014,46-65 y.,Thuringa,Yes,0.62197,117,163,0.54730,0.69664
2014,46-65 y.,Thuringa,No,0.37803,46,163,0.30336,0.45270
2015,17-29 y.,Schleswig-Holstein,Yes,0.77773,40,40,0.64724,0.90822
2015,17-29 y.,Lower Saxony,Yes,0.82819,102,141,0.76570,0.89067
2015,17-29 y.,Lower Saxony,No,0.17181,39,141,0.10933,0.23430
2015,17-29 y.,North Rhine-Westphalia,Yes,0.73032,171,222,0.67181,0.78883
2015,17-29 y.,North Rhine-Westphalia,No,0.26968,51,222,0.21117,0.32819
2015,17-29 y.,Hesse,Yes,0.70291,71,103,0.61422,0.79159
2015,17-29 y.,Hesse,No,0.29709,32,103,0.20841,0.38578
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.87673,73,73,0.80079,0.95266
2015,17-29 y.,Baden-Wuerttemberg,Yes,0.76480,148,192,0.70465,0.82495
2015,17-29 y.,Baden-Wuerttemberg,No,0.23520,44,192,0.17505,0.29535
2015,17-29 y.,Bavaria,Yes,0.76533,228,301,0.71738,0.81329
2015,17-29 y.,Bavaria,No,0.23467,73,301,0.18671,0.28262
2015,17-29 y.,Berlin,Yes,0.65304,37,37,0.49755,0.80854
2015,17-29 y.,Saxony,Yes,0.71215,63,63,0.59944,0.82485
2015,17-29 y.,Thuringa,Yes,0.78395,45,45,0.66234,0.90555
2015,30-45 y.,Schleswig-Holstein,Yes,0.77349,113,148,0.70583,0.84116
2015,30-45 y.,Schleswig-Holstein,No,0.22651,35,148,0.15884,0.29417
2015,30-45 y.,Hamburg,Yes,0.63805,46,46,0.49764,0.77846
2015,30-45 y.,Lower Saxony,Yes,0.77101,290,392,0.72936,0.81266
2015,30-45 y.,Lower Saxony,No,0.22899,102,392,0.18734,0.27064
2015,30-45 y.,North Rhine-Westphalia,Yes,0.81410,547,710,0.78547,0.84274
2015,30-45 y.,North Rhine-Westphalia,No,0.18590,163,710,0.15726,0.21453
2015,30-45 y.,Hesse,Yes,0.73275,222,293,0.68199,0.78351
2015,30-45 y.,Hesse,No,0.26725,71,293,0.21649,0.31801
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.71114,146,196,0.64752,0.77475
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.28886,50,196,0.22525,0.35248
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.86105,491,589,0.83310,0.88901
2015,30-45 y.,Baden-Wuerttemberg,No,0.13895,98,589,0.11099,0.16690
2015,30-45 y.,Bavaria,Yes,0.81515,590,744,0.78724,0.84306
2015,30-45 y.,Bavaria,No,0.18485,154,744,0.15694,0.21276
2015,30-45 y.,Berlin,Yes,0.80754,110,110,0.73353,0.88155
2015,30-45 y.,Brandenburg,Yes,0.76221,100,136,0.69040,0.83403
2015,30-45 y.,Brandenburg,No,0.23779,36,136,0.16597,0.30960
2015,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.72941,48,48,0.60239,0.85642
2015,30-45 y.,Saxony,Yes,0.70905,188,250,0.65264,0.76547
2015,30-45 y.,Saxony,No,0.29095,62,250,0.23453,0.34736
2015,30-45 y.,Saxony-Anhalt,Yes,0.87206,105,105,0.80786,0.93626
2015,30-45 y.,Thuringa,Yes,0.78252,103,136,0.71293,0.85211
2015,30-45 y.,Thuringa,No,0.21748,33,136,0.14789,0.28707
2015,46-65 y.,Schleswig-Holstein,Yes,0.74800,90,90,0.65780,0.83820
2015,46-65 y.,Hamburg,Yes,0.86348,36,36,0.74973,0.97723
2015,46-65 y.,Lower Saxony,Yes,0.71297,294,393,0.66818,0.75775
2015,46-65 y.,Lower Saxony,No,0.28703,99,393,0.24225,0.33182
2015,46-65 y.,North Rhine-Westphalia,Yes,0.73852,577,762,0.70730,0.76974
2015,46-65 y.,North Rhine-Westphalia,No,0.26148,185,762,0.23026,0.29270
2015,46-65 y.,Hesse,Yes,0.70993,257,349,0.66225,0.75761
2015,46-65 y.,Hesse,No,0.29007,92,349,0.24239,0.33775
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.73818,170,222,0.68022,0.79614
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.26182,52,222,0.20386,0.31978
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.84985,410,500,0.81851,0.88120
2015,46-65 y.,Baden-Wuerttemberg,No,0.15015,90,500,0.11880,0.18149
2015,46-65 y.,Bavaria,Yes,0.74708,539,715,0.71519,0.77896
2015,46-65 y.,Bavaria,No,0.25292,176,715,0.22104,0.28481
2015,46-65 y.,Berlin,Yes,0.80012,111,111,0.72538,0.87485
2015,46-65 y.,Brandenburg,Yes,0.69344,109,143,0.61760,0.76928
2015,46-65 y.,Brandenburg,No,0.30656,34,143,0.23072,0.38240
2015,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.72217,55,55,0.60269,0.84164
2015,46-65 y.,Saxony,Yes,0.73034,169,235,0.67348,0.78720
2015,46-65 y.,Saxony,No,0.26966,66,235,0.21280,0.32652
2015,46-65 y.,Saxony-Anhalt,Yes,0.68990,103,144,0.61409,0.76571
2015,46-65 y.,Saxony-Anhalt,No,0.31010,41,144,0.23429,0.38591
2015,46-65 y.,Thuringa,Yes,0.75870,111,149,0.68976,0.82763
2015,46-65 y.,Thuringa,No,0.24130,38,149,0.17237,0.31024
2016,17-29 y.,Schleswig-Holstein,Yes,0.72466,33,33,0.56989,0.87943
2016,17-29 y.,Lower Saxony,Yes,0.70730,126,160,0.63657,0.77802
2016,17-29 y.,Lower Saxony,No,0.29270,34,160,0.22198,0.36343
2016,17-29 y.,North Rhine-Westphalia,Yes,0.77088,167,227,0.71608,0.82567
2016,17-29 y.,North Rhine-Westphalia,No,0.22912,60,227,0.17433,0.28392
2016,17-29 y.,Hesse,Yes,0.80268,58,58,0.69937,0.90600
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.61092,47,47,0.47003,0.75181
2016,17-29 y.,Baden-Wuerttemberg,Yes,0.70752,136,178,0.64050,0.77453
2016,17-29 y.,Baden-Wuerttemberg,No,0.29248,42,178,0.22547,0.35950
2016,17-29 y.,Bavaria,Yes,0.78980,195,251,0.73929,0.84031
2016,17-29 y.,Bavaria,No,0.21020,56,251,0.15969,0.26071
2016,17-29 y.,Saxony,Yes,0.69634,57,57,0.57590,0.81678
2016,17-29 y.,Thuringa,Yes,0.72709,36,36,0.57951,0.87467
2016,30-45 y.,Schleswig-Holstein,Yes,0.71022,96,131,0.63223,0.78821
2016,30-45 y.,Schleswig-Holstein,No,0.28978,35,131,0.21179,0.36777
2016,30-45 y.,Hamburg,Yes,0.72394,43,43,0.58874,0.85914
2016,30-45 y.,Lower Saxony,Yes,0.67314,257,338,0.62306,0.72323
2016,30-45 y.,Lower Saxony,No,0.32686,81,338,0.27677,0.37694
2016,30-45 y.,North Rhine-Westphalia,Yes,0.79329,507,660,0.76237,0.82421
2016,30-45 y.,North Rhine-Westphalia,No,0.20671,153,660,0.17579,0.23763
2016,30-45 y.,Hesse,Yes,0.80818,206,259,0.76014,0.85623
2016,30-45 y.,Hesse,No,0.19182,53,259,0.14377,0.23986
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.71539,154,204,0.65332,0.77746
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.28461,50,204,0.22254,0.34668
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.84428,449,555,0.81408,0.87447
2016,30-45 y.,Baden-Wuerttemberg,No,0.15572,106,555,0.12553,0.18592
2016,30-45 y.,Bavaria,Yes,0.79565,496,643,0.76446,0.82684
2016,30-45 y.,Bavaria,No,0.20435,147,643,0.17316,0.23554
2016,30-45 y.,Berlin,Yes,0.83580,109,109,0.76593,0.90567
2016,30-45 y.,Brandenburg,Yes,0.70626,93,93,0.61319,0.79933
2016,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.74039,48,48,0.61505,0.86573
2016,30-45 y.,Saxony,Yes,0.74750,156,210,0.68860,0.80640
2016,30-45 y.,Saxony,No,0.25250,54,210,0.19360,0.31140
2016,30-45 y.,Saxony-Anhalt,Yes,0.75411,89,89,0.66414,0.84408
2016,30-45 y.,Thuringa,Yes,0.71793,102,138,0.64258,0.79329
2016,30-45 y.,Thuringa,No,0.28207,36,138,0.20671,0.35742
2016,46-65 y.,Schleswig-Holstein,Yes,0.77110,88,88,0.68282,0.85939
2016,46-65 y.,Hamburg,Yes,0.78015,37,37,0.64487,0.91544
2016,46-65 y.,Lower Saxony,Yes,0.75774,316,418,0.71661,0.79886
2016,46-65 y.,Lower Saxony,No,0.24226,102,418,0.20114,0.28339
2016,46-65 y.,North Rhine-Westphalia,Yes,0.78686,581,768,0.75788,0.81584
2016,46-65 y.,North Rhine-Westphalia,No,0.21314,187,768,0.18416,0.24212
2016,46-65 y.,Hesse,Yes,0.79344,255,324,0.74929,0.83759
2016,46-65 y.,Hesse,No,0.20656,69,324,0.16241,0.25071
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.75025,180,236,0.69491,0.80560
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.24975,56,236,0.19440,0.30509
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.79974,383,488,0.76420,0.83529
2016,46-65 y.,Baden-Wuerttemberg,No,0.20026,105,488,0.16471,0.23580
2016,46-65 y.,Bavaria,Yes,0.75069,497,679,0.71813,0.78326
2016,46-65 y.,Bavaria,No,0.24931,182,679,0.21674,0.28187
2016,46-65 y.,Berlin,Yes,0.73436,120,120,0.65500,0.81372
2016,46-65 y.,Brandenburg,Yes,0.72508,111,148,0.65291,0.79726
2016,46-65 y.,Brandenburg,No,0.27492,37,148,0.20274,0.34709
2016,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.61738,53,53,0.48528,0.74948
2016,46-65 y.,Saxony,Yes,0.69270,189,275,0.63807,0.74733
2016,46-65 y.,Saxony,No,0.30730,86,275,0.25267,0.36193
2016,46-65 y.,Saxony-Anhalt,Yes,0.72186,110,146,0.64893,0.79479
2016,46-65 y.,Saxony-Anhalt,No,0.27814,36,146,0.20521,0.35107
2016,46-65 y.,Thuringa,Yes,0.64080,102,147,0.56298,0.71862
2016,46-65 y.,Thuringa,No,0.35920,45,147,0.28138,0.43702
2017,17-29 y.,Schleswig-Holstein,Yes,0.72526,49,49,0.59898,0.85154
2017,17-29 y.,Lower Saxony,Yes,0.74213,145,187,0.67926,0.80500
2017,17-29 y.,Lower Saxony,No,0.25787,42,187,0.19500,0.32074
2017,17-29 y.,North Rhine-Westphalia,Yes,0.75647,203,270,0.70518,0.80777
2017,17-29 y.,North Rhine-Westphalia,No,0.24353,67,270,0.19223,0.29482
2017,17-29 y.,Hesse,Yes,0.74755,77,77,0.64988,0.84522
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.80001,73,73,0.70762,0.89240
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.83781,160,194,0.78581,0.88982
2017,17-29 y.,Baden-Wuerttemberg,No,0.16219,34,194,0.11018,0.21419
2017,17-29 y.,Bavaria,Yes,0.74593,191,260,0.69291,0.79895
2017,17-29 y.,Bavaria,No,0.25407,69,260,0.20105,0.30709
2017,17-29 y.,Berlin,Yes,0.63568,32,32,0.46627,0.80509
2017,17-29 y.,Saxony,Yes,0.85805,77,77,0.77958,0.93651
2017,17-29 y.,Saxony-Anhalt,Yes,0.81471,35,35,0.68411,0.94531
2017,17-29 y.,Thuringa,Yes,0.76257,41,41,0.63071,0.89444
2017,30-45 y.,Schleswig-Holstein,Yes,0.78591,124,124,0.71342,0.85840
2017,30-45 y.,Hamburg,Yes,0.68963,48,48,0.55736,0.82190
2017,30-45 y.,Lower Saxony,Yes,0.75519,256,331,0.70880,0.80158
2017,30-45 y.,Lower Saxony,No,0.24481,75,331,0.19842,0.29120
2017,30-45 y.,North Rhine-Westphalia,Yes,0.77918,487,627,0.74669,0.81168
2017,30-45 y.,North Rhine-Westphalia,No,0.22082,140,627,0.18832,0.25331
2017,30-45 y.,Hesse,Yes,0.84249,212,257,0.79786,0.88711
2017,30-45 y.,Hesse,No,0.15751,45,257,0.11289,0.20214
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.80569,136,186,0.74867,0.86270
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.19431,50,186,0.13730,0.25133
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.79442,430,526,0.75985,0.82899
2017,30-45 y.,Baden-Wuerttemberg,No,0.20558,96,526,0.17101,0.24015
2017,30-45 y.,Bavaria,Yes,0.78890,528,673,0.75805,0.81976
2017,30-45 y.,Bavaria,No,0.21110,145,673,0.18024,0.24195
2017,30-45 y.,Berlin,Yes,0.89058,109,109,0.83171,0.94946
2017,30-45 y.,Brandenburg,Yes,0.87641,96,96,0.81023,0.94260
2017,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.82195,58,58,0.72264,0.92127
2017,30-45 y.,Saxony,Yes,0.76381,177,243,0.71030,0.81733
2017,30-45 y.,Saxony,No,0.23619,66,243,0.18267,0.28970
2017,30-45 y.,Saxony-Anhalt,Yes,0.73638,85,85,0.64216,0.83060
2017,30-45 y.,Thuringa,Yes,0.78650,94,137,0.71763,0.85537
2017,30-45 y.,Thuringa,No,0.21350,43,137,0.14463,0.28237
2017,46-65 y.,Schleswig-Holstein,Yes,0.76107,107,139,0.68992,0.83222
2017,46-65 y.,Schleswig-Holstein,No,0.23893,32,139,0.16778,0.31008
2017,46-65 y.,Hamburg,Yes,0.76206,40,40,0.62841,0.89570
2017,46-65 y.,Lower Saxony,Yes,0.78479,362,470,0.74759,0.82198
2017,46-65 y.,Lower Saxony,No,0.21521,108,470,0.17802,0.25241
2017,46-65 y.,North Rhine-Westphalia,Yes,0.72727,611,843,0.69719,0.75736
2017,46-65 y.,North Rhine-Westphalia,No,0.27273,232,843,0.24264,0.30281
2017,46-65 y.,Hesse,Yes,0.75693,275,362,0.71268,0.80118
2017,46-65 y.,Hesse,No,0.24307,87,362,0.19882,0.28732
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.71979,183,255,0.66456,0.77502
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.28021,72,255,0.22498,0.33544
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.78681,456,578,0.75340,0.82023
2017,46-65 y.,Baden-Wuerttemberg,No,0.21319,122,578,0.17977,0.24660
2017,46-65 y.,Bavaria,Yes,0.71937,550,758,0.68737,0.75138
2017,46-65 y.,Bavaria,No,0.28063,208,758,0.24862,0.31263
2017,46-65 y.,Berlin,Yes,0.80459,120,120,0.73334,0.87583
2017,46-65 y.,Brandenburg,Yes,0.69220,118,162,0.62090,0.76350
2017,46-65 y.,Brandenburg,No,0.30780,44,162,0.23650,0.37910
2017,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.63375,60,60,0.51081,0.75668
2017,46-65 y.,Saxony,Yes,0.70128,200,306,0.64992,0.75265
2017,46-65 y.,Saxony,No,0.29872,106,306,0.24735,0.35008
2017,46-65 y.,Saxony-Anhalt,Yes,0.75631,124,163,0.69020,0.82242
2017,46-65 y.,Saxony-Anhalt,No,0.24369,39,163,0.17758,0.30980
2017,46-65 y.,Thuringa,Yes,0.65572,122,176,0.58533,0.72612
2017,46-65 y.,Thuringa,No,0.34428,54,176,0.27388,0.41467
2018,17-29 y.,Schleswig-Holstein,Yes,0.76216,57,57,0.65065,0.87367
2018,17-29 y.,Lower Saxony,Yes,0.77572,156,194,0.71687,0.83457
2018,17-29 y.,Lower Saxony,No,0.22428,38,194,0.16543,0.28313
2018,17-29 y.,North Rhine-Westphalia,Yes,0.82548,254,324,0.78408,0.86687
2018,17-29 y.,North Rhine-Westphalia,No,0.17452,70,324,0.13313,0.21592
2018,17-29 y.,Hesse,Yes,0.64187,89,129,0.55881,0.72493
2018,17-29 y.,Hesse,No,0.35813,40,129,0.27507,0.44119
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.72740,66,66,0.61915,0.83566
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.89164,139,173,0.84519,0.93809
2018,17-29 y.,Baden-Wuerttemberg,No,0.10836,34,173,0.06191,0.15481
2018,17-29 y.,Bavaria,Yes,0.79791,213,273,0.75019,0.84563
2018,17-29 y.,Bavaria,No,0.20209,60,273,0.15437,0.24981
2018,17-29 y.,Berlin,Yes,0.72342,40,40,0.58304,0.86381
2018,17-29 y.,Brandenburg,Yes,0.79227,31,31,0.64710,0.93744
2018,17-29 y.,Saxony,Yes,0.66055,64,99,0.56679,0.75430
2018,17-29 y.,Saxony,No,0.33945,35,99,0.24570,0.43321
2018,17-29 y.,Saxony-Anhalt,Yes,0.69504,34,34,0.53795,0.85212
2018,17-29 y.,Thuringa,Yes,0.73937,38,38,0.59792,0.88082
2018,30-45 y.,Schleswig-Holstein,Yes,0.77471,119,155,0.70872,0.84069
2018,30-45 y.,Schleswig-Holstein,No,0.22529,36,155,0.15931,0.29128
2018,30-45 y.,Hamburg,Yes,0.71274,50,50,0.58604,0.83943
2018,30-45 y.,Lower Saxony,Yes,0.71197,243,329,0.66296,0.76098
2018,30-45 y.,Lower Saxony,No,0.28803,86,329,0.23902,0.33704
2018,30-45 y.,North Rhine-Westphalia,Yes,0.78076,501,666,0.74932,0.81221
2018,30-45 y.,North Rhine-Westphalia,No,0.21924,165,666,0.18779,0.25068
2018,30-45 y.,Hesse,Yes,0.75636,184,234,0.70124,0.81148
2018,30-45 y.,Hesse,No,0.24364,50,234,0.18852,0.29876
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.74753,150,212,0.68891,0.80615
2018,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.25247,62,212,0.19385,0.31109
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.85779,437,533,0.82811,0.88747
2018,30-45 y.,Baden-Wuerttemberg,No,0.14221,96,533,0.11253,0.17189
2018,30-45 y.,Bavaria,Yes,0.78832,501,660,0.75714,0.81951
2018,30-45 y.,Bavaria,No,0.21168,159,660,0.18049,0.24286
2018,30-45 y.,Berlin,Yes,0.80990,116,151,0.74711,0.87270
2018,30-45 y.,Berlin,No,0.19010,35,151,0.12730,0.25289
2018,30-45 y.,Brandenburg,Yes,0.66372,99,137,0.58432,0.74313
2018,30-45 y.,Brandenburg,No,0.33628,38,137,0.25687,0.41568
2018,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.82770,64,64,0.73444,0.92095
2018,30-45 y.,Saxony,Yes,0.74589,167,249,0.69171,0.80008
2018,30-45 y.,Saxony,No,0.25411,82,249,0.19992,0.30829
2018,30-45 y.,Saxony-Anhalt,Yes,0.84907,88,88,0.77385,0.92430
2018,30-45 y.,Thuringa,Yes,0.62519,95,138,0.54413,0.70625
2018,30-45 y.,Thuringa,No,0.37481,43,138,0.29375,0.45587
2018,46-65 y.,Schleswig-Holstein,Yes,0.70296,103,149,0.62934,0.77658
2018,46-65 y.,Schleswig-Holstein,No,0.29704,46,149,0.22342,0.37066
2018,46-65 y.,Hamburg,Yes,0.76652,47,47,0.64426,0.88877
2018,46-65 y.,Lower Saxony,Yes,0.74204,356,493,0.70338,0.78070
2018,46-65 y.,Lower Saxony,No,0.25796,137,493,0.21930,0.29662
2018,46-65 y.,North Rhine-Westphalia,Yes,0.71941,645,900,0.69004,0.74878
2018,46-65 y.,North Rhine-Westphalia,No,0.28059,255,900,0.25122,0.30996
2018,46-65 y.,Hesse,Yes,0.75689,261,352,0.71201,0.80176
2018,46-65 y.,Hesse,No,0.24311,91,352,0.19824,0.28799
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68751,193,279,0.63302,0.74199
2018,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.31249,86,279,0.25801,0.36698
2018,46-65 y.,Baden-Wuerttemberg,Yes,0.77900,456,596,0.74567,0.81234
2018,46-65 y.,Baden-Wuerttemberg,No,0.22100,140,596,0.18766,0.25433
2018,46-65 y.,Bavaria,Yes,0.72356,547,775,0.69205,0.75507
2018,46-65 y.,Bavaria,No,0.27644,228,775,0.24493,0.30795
2018,46-65 y.,Berlin,Yes,0.73340,112,153,0.66310,0.80370
2018,46-65 y.,Berlin,No,0.26660,41,153,0.19630,0.33690
2018,46-65 y.,Brandenburg,Yes,0.67037,111,162,0.59776,0.74298
2018,46-65 y.,Brandenburg,No,0.32963,51,162,0.25702,0.40224
2018,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.75268,62,62,0.64440,0.86095
2018,46-65 y.,Saxony,Yes,0.66499,219,331,0.61406,0.71591
2018,46-65 y.,Saxony,No,0.33501,112,331,0.28409,0.38594
2018,46-65 y.,Saxony-Anhalt,Yes,0.69428,117,166,0.62398,0.76458
2018,46-65 y.,Saxony-Anhalt,No,0.30572,49,166,0.23542,0.37602
2018,46-65 y.,Thuringa,Yes,0.74768,123,185,0.68492,0.81044
2018,46-65 y.,Thuringa,No,0.25232,62,185,0.18956,0.31508
2019,17-29 y.,Schleswig-Holstein,Yes,0.82013,42,42,0.70256,0.93769
2019,17-29 y.,Lower Saxony,Yes,0.76174,110,156,0.69467,0.82881
2019,17-29 y.,Lower Saxony,No,0.23826,46,156,0.17119,0.30533
2019,17-29 y.,North Rhine-Westphalia,Yes,0.84648,236,316,0.80667,0.88629
2019,17-29 y.,North Rhine-Westphalia,No,0.15352,80,316,0.11371,0.19333
2019,17-29 y.,Hesse,Yes,0.67578,92,92,0.57960,0.77195
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.86169,63,63,0.77576,0.94763
2019,17-29 y.,Baden-Wuerttemberg,Yes,0.79716,126,159,0.73445,0.85986
2019,17-29 y.,Baden-Wuerttemberg,No,0.20284,33,159,0.14014,0.26555
2019,17-29 y.,Bavaria,Yes,0.77370,192,249,0.72162,0.82578
2019,17-29 y.,Bavaria,No,0.22630,57,249,0.17422,0.27838
2019,17-29 y.,Saxony,Yes,0.61610,51,51,0.48129,0.75090
2019,30-45 y.,Schleswig-Holstein,Yes,0.80872,109,109,0.73454,0.88290
2019,30-45 y.,Hamburg,Yes,0.69544,44,44,0.55788,0.83300
2019,30-45 y.,Lower Saxony,Yes,0.77640,217,282,0.72768,0.82512
2019,30-45 y.,Lower Saxony,No,0.22360,65,282,0.17488,0.27232
2019,30-45 y.,North Rhine-Westphalia,Yes,0.80609,449,580,0.77389,0.83829
2019,30-45 y.,North Rhine-Westphalia,No,0.19391,131,580,0.16171,0.22611
2019,30-45 y.,Hesse,Yes,0.87325,162,198,0.82679,0.91971
2019,30-45 y.,Hesse,No,0.12675,36,198,0.08029,0.17321
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.75958,131,167,0.69457,0.82459
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.24042,36,167,0.17541,0.30543
2019,30-45 y.,Baden-Wuerttemberg,Yes,0.79391,348,456,0.75674,0.83107
2019,30-45 y.,Baden-Wuerttemberg,No,0.20609,108,456,0.16893,0.24326
2019,30-45 y.,Bavaria,Yes,0.79077,434,561,0.75708,0.82446
2019,30-45 y.,Bavaria,No,0.20923,127,561,0.17554,0.24292
2019,30-45 y.,Berlin,Yes,0.75995,115,148,0.69090,0.82900
2019,30-45 y.,Berlin,No,0.24005,33,148,0.17100,0.30910
2019,30-45 y.,Brandenburg,Yes,0.71787,91,91,0.62489,0.81085
2019,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.65709,49,49,0.52280,0.79138
2019,30-45 y.,Saxony,Yes,0.77417,188,247,0.72192,0.82643
2019,30-45 y.,Saxony,No,0.22583,59,247,0.17357,0.27808
2019,30-45 y.,Saxony-Anhalt,Yes,0.88913,90,90,0.82390,0.95436
2019,30-45 y.,Thuringa,Yes,0.88603,104,104,0.82465,0.94740
2019,46-65 y.,Schleswig-Holstein,Yes,0.76377,116,156,0.69690,0.83064
2019,46-65 y.,Schleswig-Holstein,No,0.23623,40,156,0.16936,0.30310
2019,46-65 y.,Hamburg,Yes,0.77349,40,40,0.64212,0.90486
2019,46-65 y.,Lower Saxony,Yes,0.79292,359,458,0.75577,0.83007
2019,46-65 y.,Lower Saxony,No,0.20708,99,458,0.16993,0.24423
