,Unnamed: 0,year,pgisced97,quintil_oecd,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
820,820,2005,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.36611,51,6008,0.28342,0.45896
821,821,2005,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,38,6008,0.77988,1.26451
822,822,2005,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,77,6008,0.81922,1.23189
823,823,2005,First Stage of Tertiary Education,4th Quintile,Comp. time,0.60786,99,6008,0.49158,0.70163
824,824,2005,First Stage of Tertiary Education,4th Quintile,Some of both,0.2108,37,6008,0.16059,0.27382
825,825,2005,First Stage of Tertiary Education,4th Quintile,Not compensated,0.18133,32,6008,0.13173,0.22949
826,826,2005,First Stage of Tertiary Education,5th Quintile,Comp. time,0.61575,127,6008,0.51329,0.74562
827,827,2005,First Stage of Tertiary Education,5th Quintile,Some of both,0.12504,38,6008,0.09368,0.16631
828,828,2005,First Stage of Tertiary Education,5th Quintile,Not compensated,0.25921,57,6008,0.18096,0.34984
829,829,2005,Second Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,60,6008,0.81793,1.24844
830,830,2005,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.56928,87,6008,0.47981,0.66973
831,831,2005,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.21425,34,6008,0.16675,0.25795
832,832,2005,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.21647,46,6008,0.1732,0.26545
833,833,2005,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.55177,192,6008,0.48004,0.62506
834,834,2005,Second Stage of Tertiary Education,4th Quintile,Some of both,0.16729,56,6008,0.12596,0.20509
835,835,2005,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.28094,106,6008,0.23715,0.32889
836,836,2005,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.36461,412,6008,0.32698,0.40065
837,837,2005,Second Stage of Tertiary Education,5th Quintile,Some of both,0.15969,169,6008,0.13595,0.18694
838,838,2005,Second Stage of Tertiary Education,5th Quintile,Paid,0.03658,37,6008,0.02602,0.04852
839,839,2005,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.43912,510,6008,0.39516,0.49607
840,840,2006,Lower Secondary Level,1st Quintile,Comp. time,1.0,34,5867,0.80889,1.21307
841,841,2006,Lower Secondary Level,3rd Quintile,Comp. time,1.0,44,5867,0.77505,1.25444
842,842,2006,Lower Secondary Level,4th Quintile,Comp. time,1.0,43,5867,0.7618,1.20507
843,843,2006,Upper Secondary Level,1st Quintile,Comp. time,0.45013,137,5867,0.38733,0.51005
844,844,2006,Upper Secondary Level,1st Quintile,Some of both,0.22532,68,5867,0.18356,0.26343
845,845,2006,Upper Secondary Level,1st Quintile,Paid,0.18798,59,5867,0.15073,0.22238
846,846,2006,Upper Secondary Level,1st Quintile,Not compensated,0.13657,38,5867,0.10774,0.17058
847,847,2006,Upper Secondary Level,2nd Quintile,Comp. time,0.47126,277,5867,0.42853,0.51375
848,848,2006,Upper Secondary Level,2nd Quintile,Some of both,0.26558,129,5867,0.22776,0.3054
849,849,2006,Upper Secondary Level,2nd Quintile,Paid,0.19191,105,5867,0.16102,0.22667
850,850,2006,Upper Secondary Level,2nd Quintile,Not compensated,0.07125,46,5867,0.05639,0.09175
851,851,2006,Upper Secondary Level,3rd Quintile,Comp. time,0.54766,431,5867,0.50808,0.58573
852,852,2006,Upper Secondary Level,3rd Quintile,Some of both,0.22315,181,5867,0.19495,0.25448
853,853,2006,Upper Secondary Level,3rd Quintile,Paid,0.12344,86,5867,0.10291,0.14415
854,854,2006,Upper Secondary Level,3rd Quintile,Not compensated,0.10575,89,5867,0.08415,0.125
855,855,2006,Upper Secondary Level,4th Quintile,Comp. time,0.58108,469,5867,0.54485,0.62721
856,856,2006,Upper Secondary Level,4th Quintile,Some of both,0.225,189,5867,0.19896,0.25237
857,857,2006,Upper Secondary Level,4th Quintile,Paid,0.09662,92,5867,0.08106,0.11652
858,858,2006,Upper Secondary Level,4th Quintile,Not compensated,0.0973,91,5867,0.08125,0.12056
859,859,2006,Upper Secondary Level,5th Quintile,Comp. time,0.55346,456,5867,0.51428,0.60502
860,860,2006,Upper Secondary Level,5th Quintile,Some of both,0.16109,138,5867,0.13986,0.18559
861,861,2006,Upper Secondary Level,5th Quintile,Paid,0.11556,75,5867,0.08932,0.13974
862,862,2006,Upper Secondary Level,5th Quintile,Not compensated,0.1699,144,5867,0.14605,0.19922
863,863,2006,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,43,5867,0.74672,1.2611
864,864,2006,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,52,5867,0.7854,1.215
865,865,2006,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,72,5867,0.82843,1.23045
866,866,2006,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.59547,87,5867,0.49151,0.73202
867,867,2006,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.40453,47,5867,0.30762,0.51868
868,868,2006,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,35,5867,0.73214,1.23034
869,869,2006,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,74,5867,0.85899,1.15608
870,870,2006,First Stage of Tertiary Education,4th Quintile,Comp. time,0.74069,102,5867,0.63637,0.84721
871,871,2006,First Stage of Tertiary Education,4th Quintile,Some of both,0.25931,42,5867,0.18228,0.3518
872,872,2006,First Stage of Tertiary Education,5th Quintile,Comp. time,0.49988,105,5867,0.41632,0.59838
873,873,2006,First Stage of Tertiary Education,5th Quintile,Some of both,0.20178,41,5867,0.14277,0.26699
874,874,2006,First Stage of Tertiary Education,5th Quintile,Not compensated,0.29834,59,5867,0.22527,0.37999
875,875,2006,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.58709,42,5867,0.45024,0.73286
876,876,2006,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.41291,32,5867,0.27028,0.58034
877,877,2006,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.64126,105,5867,0.53654,0.76396
878,878,2006,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.35874,55,5867,0.27625,0.43206
879,879,2006,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.49789,187,5867,0.43069,0.56435
880,880,2006,Second Stage of Tertiary Education,4th Quintile,Some of both,0.22235,70,5867,0.18075,0.26726
881,881,2006,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.27976,107,5867,0.23397,0.33529
882,882,2006,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.34856,377,5867,0.31351,0.38383
883,883,2006,Second Stage of Tertiary Education,5th Quintile,Some of both,0.15658,147,5867,0.12886,0.18768
884,884,2006,Second Stage of Tertiary Education,5th Quintile,Paid,0.03446,38,5867,0.02437,0.04831
885,885,2006,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.4604,527,5867,0.41921,0.5093
886,886,2007,Lower Secondary Level,2nd Quintile,Comp. time,1.0,48,6201,0.80789,1.22136
887,887,2007,Lower Secondary Level,4th Quintile,Comp. time,1.0,37,6201,0.74983,1.2571
888,888,2007,Upper Secondary Level,1st Quintile,Comp. time,0.37218,131,6201,0.31903,0.42884
889,889,2007,Upper Secondary Level,1st Quintile,Some of both,0.28345,78,6201,0.22515,0.34146
890,890,2007,Upper Secondary Level,1st Quintile,Paid,0.20087,62,6201,0.15255,0.25905
891,891,2007,Upper Secondary Level,1st Quintile,Not compensated,0.14351,41,6201,0.11091,0.17503
892,892,2007,Upper Secondary Level,2nd Quintile,Comp. time,0.48271,302,6201,0.43621,0.5226
893,893,2007,Upper Secondary Level,2nd Quintile,Some of both,0.26804,158,6201,0.2372,0.30432
894,894,2007,Upper Secondary Level,2nd Quintile,Paid,0.16832,99,6201,0.13889,0.19672
895,895,2007,Upper Secondary Level,2nd Quintile,Not compensated,0.08093,61,6201,0.06638,0.09412
896,896,2007,Upper Secondary Level,3rd Quintile,Comp. time,0.51822,430,6201,0.47875,0.55409
897,897,2007,Upper Secondary Level,3rd Quintile,Some of both,0.24185,195,6201,0.21814,0.26704
898,898,2007,Upper Secondary Level,3rd Quintile,Paid,0.11387,93,6201,0.09427,0.14001
899,899,2007,Upper Secondary Level,3rd Quintile,Not compensated,0.12606,95,6201,0.10621,0.14851
900,900,2007,Upper Secondary Level,4th Quintile,Comp. time,0.59888,528,6201,0.55292,0.64864
901,901,2007,Upper Secondary Level,4th Quintile,Some of both,0.18741,187,6201,0.16419,0.20863
902,902,2007,Upper Secondary Level,4th Quintile,Paid,0.12178,109,6201,0.10387,0.14345
903,903,2007,Upper Secondary Level,4th Quintile,Not compensated,0.09194,94,6201,0.07228,0.11141
904,904,2007,Upper Secondary Level,5th Quintile,Comp. time,0.55505,433,6201,0.51188,0.60043
905,905,2007,Upper Secondary Level,5th Quintile,Some of both,0.20825,137,6201,0.18145,0.23792
906,906,2007,Upper Secondary Level,5th Quintile,Paid,0.07381,63,6201,0.05911,0.0891
907,907,2007,Upper Secondary Level,5th Quintile,Not compensated,0.16289,137,6201,0.13696,0.18916
908,908,2007,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,44,6201,0.78153,1.25135
909,909,2007,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,60,6201,0.82749,1.19253
910,910,2007,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,89,6201,0.84315,1.16241
911,911,2007,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.42057,70,6201,0.33803,0.50741
912,912,2007,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.27774,31,6201,0.21262,0.36915
913,913,2007,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.30169,50,6201,0.22124,0.39463
914,914,2007,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,41,6201,0.74798,1.24938
915,915,2007,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.6597,62,6201,0.52275,0.81839
916,916,2007,First Stage of Tertiary Education,3rd Quintile,Some of both,0.3403,31,6201,0.25086,0.45775
917,917,2007,First Stage of Tertiary Education,4th Quintile,Comp. time,0.53949,115,6201,0.44977,0.63814
918,918,2007,First Stage of Tertiary Education,4th Quintile,Some of both,0.22593,46,6201,0.16162,0.27907
919,919,2007,First Stage of Tertiary Education,4th Quintile,Not compensated,0.23458,32,6201,0.18207,0.29146
920,920,2007,First Stage of Tertiary Education,5th Quintile,Comp. time,0.51116,113,6201,0.41744,0.60685
921,921,2007,First Stage of Tertiary Education,5th Quintile,Some of both,0.19622,35,6201,0.14095,0.25864
922,922,2007,First Stage of Tertiary Education,5th Quintile,Not compensated,0.29261,55,6201,0.22698,0.36853
923,923,2007,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.64056,64,6201,0.5253,0.75906
924,924,2007,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.35944,32,6201,0.25882,0.47607
925,925,2007,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.59698,105,6201,0.50554,0.6904
926,926,2007,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.40302,65,6201,0.30822,0.50242
927,927,2007,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.50027,204,6201,0.44267,0.56742
928,928,2007,Second Stage of Tertiary Education,4th Quintile,Some of both,0.18946,80,6201,0.15456,0.22343
929,929,2007,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.31027,142,6201,0.24969,0.3677
930,930,2007,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.36964,405,6201,0.32949,0.40334
931,931,2007,Second Stage of Tertiary Education,5th Quintile,Some of both,0.15702,166,6201,0.13153,0.1835
932,932,2007,Second Stage of Tertiary Education,5th Quintile,Paid,0.03684,37,6201,0.0265,0.05086
933,933,2007,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.4365,509,6201,0.39569,0.49054
934,934,2008,Lower Secondary Level,2nd Quintile,Comp. time,1.0,42,6082,0.79462,1.22435
935,935,2008,Lower Secondary Level,3rd Quintile,Comp. time,1.0,41,6082,0.76273,1.28242
936,936,2008,Lower Secondary Level,4th Quintile,Comp. time,1.0,41,6082,0.70649,1.33065
937,937,2008,Upper Secondary Level,1st Quintile,Comp. time,0.4481,142,6082,0.38705,0.49451
938,938,2008,Upper Secondary Level,1st Quintile,Some of both,0.26486,73,6082,0.21909,0.32073
939,939,2008,Upper Secondary Level,1st Quintile,Paid,0.14763,51,6082,0.11119,0.18854
940,940,2008,Upper Secondary Level,1st Quintile,Not compensated,0.13941,47,6082,0.10771,0.17572
941,941,2008,Upper Secondary Level,2nd Quintile,Comp. time,0.44121,294,6082,0.39605,0.48397
942,942,2008,Upper Secondary Level,2nd Quintile,Some of both,0.24714,158,6082,0.21617,0.27654
943,943,2008,Upper Secondary Level,2nd Quintile,Paid,0.17511,100,6082,0.14294,0.20937
944,944,2008,Upper Secondary Level,2nd Quintile,Not compensated,0.13655,71,6082,0.10976,0.16077
945,945,2008,Upper Secondary Level,3rd Quintile,Comp. time,0.49611,396,6082,0.45863,0.53777
946,946,2008,Upper Secondary Level,3rd Quintile,Some of both,0.26974,196,6082,0.24173,0.2984
947,947,2008,Upper Secondary Level,3rd Quintile,Paid,0.12664,102,6082,0.10554,0.14783
948,948,2008,Upper Secondary Level,3rd Quintile,Not compensated,0.10751,93,6082,0.0905,0.12663
949,949,2008,Upper Secondary Level,4th Quintile,Comp. time,0.56116,488,6082,0.51209,0.61344
950,950,2008,Upper Secondary Level,4th Quintile,Some of both,0.22792,192,6082,0.20358,0.25626
951,951,2008,Upper Secondary Level,4th Quintile,Paid,0.11543,110,6082,0.09591,0.13726
952,952,2008,Upper Secondary Level,4th Quintile,Not compensated,0.09549,108,6082,0.07653,0.11664
953,953,2008,Upper Secondary Level,5th Quintile,Comp. time,0.55598,427,6082,0.50964,0.60357
954,954,2008,Upper Secondary Level,5th Quintile,Some of both,0.22046,160,6082,0.19171,0.24945
955,955,2008,Upper Secondary Level,5th Quintile,Paid,0.07194,58,6082,0.05408,0.09263
956,956,2008,Upper Secondary Level,5th Quintile,Not compensated,0.15162,133,6082,0.12593,0.17546
957,957,2008,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,46,6082,0.75106,1.24285
958,958,2008,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,57,6082,0.81235,1.20833
959,959,2008,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,90,6082,0.84887,1.18441
960,960,2008,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.47408,72,6082,0.37199,0.56013
961,961,2008,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.23728,37,6082,0.18378,0.30064
962,962,2008,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.28864,49,6082,0.19417,0.39743
963,963,2008,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,35,6082,0.73065,1.32227
964,964,2008,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.74708,76,6082,0.61725,0.91522
965,965,2008,First Stage of Tertiary Education,3rd Quintile,Some of both,0.25292,31,6082,0.18208,0.31997
966,966,2008,First Stage of Tertiary Education,4th Quintile,Comp. time,0.66718,97,6082,0.54424,0.80029
967,967,2008,First Stage of Tertiary Education,4th Quintile,Some of both,0.33282,43,6082,0.25175,0.41804
968,968,2008,First Stage of Tertiary Education,5th Quintile,Comp. time,0.5737,101,6082,0.46419,0.69279
969,969,2008,First Stage of Tertiary Education,5th Quintile,Some of both,0.15917,31,6082,0.10352,0.22798
970,970,2008,First Stage of Tertiary Education,5th Quintile,Not compensated,0.26713,51,6082,0.19648,0.34117
971,971,2008,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.5433,47,6082,0.41908,0.65953
972,972,2008,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.4567,36,6082,0.35159,0.57516
973,973,2008,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.49694,124,6082,0.4081,0.58527
974,974,2008,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.18174,37,6082,0.1321,0.25296
975,975,2008,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.32132,72,6082,0.23803,0.40355
976,976,2008,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.49777,184,6082,0.43236,0.56732
977,977,2008,Second Stage of Tertiary Education,4th Quintile,Some of both,0.14201,47,6082,0.10773,0.17924
978,978,2008,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.36022,131,6082,0.29569,0.42109
979,979,2008,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.37699,374,6082,0.33661,0.40952
980,980,2008,Second Stage of Tertiary Education,5th Quintile,Some of both,0.14242,150,6082,0.1168,0.1738
981,981,2008,Second Stage of Tertiary Education,5th Quintile,Paid,0.05248,47,6082,0.03808,0.06721
982,982,2008,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.4281,494,6082,0.3881,0.47934
983,983,2009,Upper Secondary Level,1st Quintile,Comp. time,0.40928,128,5224,0.33729,0.48566
984,984,2009,Upper Secondary Level,1st Quintile,Some of both,0.22918,63,5224,0.18716,0.27365
985,985,2009,Upper Secondary Level,1st Quintile,Paid,0.25618,62,5224,0.20742,0.31894
986,986,2009,Upper Secondary Level,1st Quintile,Not compensated,0.10536,34,5224,0.07552,0.14631
987,987,2009,Upper Secondary Level,2nd Quintile,Comp. time,0.46311,235,5224,0.40827,0.51737
988,988,2009,Upper Secondary Level,2nd Quintile,Some of both,0.3024,141,5224,0.25516,0.34921
989,989,2009,Upper Secondary Level,2nd Quintile,Paid,0.12849,74,5224,0.10226,0.16267
990,990,2009,Upper Secondary Level,2nd Quintile,Not compensated,0.10601,58,5224,0.08193,0.13847
991,991,2009,Upper Secondary Level,3rd Quintile,Comp. time,0.53228,394,5224,0.48233,0.57953
992,992,2009,Upper Secondary Level,3rd Quintile,Some of both,0.26114,182,5224,0.23212,0.30789
993,993,2009,Upper Secondary Level,3rd Quintile,Paid,0.11558,81,5224,0.0922,0.14575
994,994,2009,Upper Secondary Level,3rd Quintile,Not compensated,0.091,67,5224,0.06948,0.11608
995,995,2009,Upper Secondary Level,4th Quintile,Comp. time,0.57006,451,5224,0.52414,0.62608
996,996,2009,Upper Secondary Level,4th Quintile,Some of both,0.20322,159,5224,0.16946,0.25083
997,997,2009,Upper Secondary Level,4th Quintile,Paid,0.13094,94,5224,0.11029,0.15296
998,998,2009,Upper Secondary Level,4th Quintile,Not compensated,0.09579,86,5224,0.07738,0.11929
999,999,2009,Upper Secondary Level,5th Quintile,Comp. time,0.52188,342,5224,0.46324,0.57883
1000,1000,2009,Upper Secondary Level,5th Quintile,Some of both,0.22955,135,5224,0.19514,0.26515
1001,1001,2009,Upper Secondary Level,5th Quintile,Paid,0.07118,58,5224,0.05237,0.08904
1002,1002,2009,Upper Secondary Level,5th Quintile,Not compensated,0.17739,124,5224,0.14842,0.20884
1003,1003,2009,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,51,5224,0.70819,1.26391
1004,1004,2009,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,87,5224,0.78964,1.199
1005,1005,2009,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.63614,76,5224,0.49957,0.76844
1006,1006,2009,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.36386,45,5224,0.21556,0.50471
1007,1007,2009,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,33,5224,0.64733,1.49442
1008,1008,2009,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,71,5224,0.75948,1.25586
1009,1009,2009,First Stage of Tertiary Education,4th Quintile,Comp. time,1.0,93,5224,0.79622,1.17979
1010,1010,2009,First Stage of Tertiary Education,5th Quintile,Comp. time,0.46212,88,5224,0.35737,0.55939
1011,1011,2009,First Stage of Tertiary Education,5th Quintile,Some of both,0.23432,34,5224,0.14976,0.33637
1012,1012,2009,First Stage of Tertiary Education,5th Quintile,Not compensated,0.30356,49,5224,0.24515,0.40037
1013,1013,2009,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.62265,50,5224,0.45917,0.83127
1014,1014,2009,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.37735,34,5224,0.29734,0.4911
1015,1015,2009,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.5124,114,5224,0.42482,0.60127
1016,1016,2009,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.22396,37,5224,0.15318,0.31122
1017,1017,2009,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.26364,50,5224,0.18322,0.36327
1018,1018,2009,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.46535,174,5224,0.38746,0.54253
1019,1019,2009,Second Stage of Tertiary Education,4th Quintile,Some of both,0.22572,63,5224,0.18043,0.28704
1020,1020,2009,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.30892,126,5224,0.26007,0.38325
1021,1021,2009,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.38366,365,5224,0.34481,0.43575
1022,1022,2009,Second Stage of Tertiary Education,5th Quintile,Some of both,0.13812,129,5224,0.11108,0.16576
1023,1023,2009,Second Stage of Tertiary Education,5th Quintile,Paid,0.05453,45,5224,0.03211,0.07685
1024,1024,2009,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.42369,442,5224,0.3786,0.48273
1025,1025,2010,Lower Secondary Level,4th Quintile,Comp. time,1.0,32,4918,0.6728,1.38102
1026,1026,2010,Upper Secondary Level,1st Quintile,Comp. time,0.56159,126,4918,0.45058,0.70421
1027,1027,2010,Upper Secondary Level,1st Quintile,Some of both,0.22891,61,4918,0.16356,0.29291
1028,1028,2010,Upper Secondary Level,1st Quintile,Paid,0.2095,48,4918,0.13283,0.29277
1029,1029,2010,Upper Secondary Level,2nd Quintile,Comp. time,0.48086,240,4918,0.4079,0.55117
1030,1030,2010,Upper Secondary Level,2nd Quintile,Some of both,0.22895,123,4918,0.18278,0.27499
1031,1031,2010,Upper Secondary Level,2nd Quintile,Paid,0.18043,83,4918,0.13665,0.2317
1032,1032,2010,Upper Secondary Level,2nd Quintile,Not compensated,0.10976,50,4918,0.08602,0.14253
1033,1033,2010,Upper Secondary Level,3rd Quintile,Comp. time,0.56305,396,4918,0.51098,0.61366
1034,1034,2010,Upper Secondary Level,3rd Quintile,Some of both,0.20688,153,4918,0.16931,0.24307
1035,1035,2010,Upper Secondary Level,3rd Quintile,Paid,0.13513,79,4918,0.10902,0.16711
1036,1036,2010,Upper Secondary Level,3rd Quintile,Not compensated,0.09495,64,4918,0.07326,0.1212
1037,1037,2010,Upper Secondary Level,4th Quintile,Comp. time,0.58623,405,4918,0.52814,0.64531
1038,1038,2010,Upper Secondary Level,4th Quintile,Some of both,0.21984,141,4918,0.18399,0.25362
1039,1039,2010,Upper Secondary Level,4th Quintile,Paid,0.1047,69,4918,0.08013,0.13113
1040,1040,2010,Upper Secondary Level,4th Quintile,Not compensated,0.08923,78,4918,0.06284,0.11591
1041,1041,2010,Upper Secondary Level,5th Quintile,Comp. time,0.56821,337,4918,0.51962,0.63675
1042,1042,2010,Upper Secondary Level,5th Quintile,Some of both,0.16665,104,4918,0.13592,0.20197
1043,1043,2010,Upper Secondary Level,5th Quintile,Paid,0.08362,42,4918,0.06173,0.1113
1044,1044,2010,Upper Secondary Level,5th Quintile,Not compensated,0.18152,110,4918,0.15034,0.21098
1045,1045,2010,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,37,4918,0.72011,1.35091
1046,1046,2010,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,56,4918,0.74485,1.29183
1047,1047,2010,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,98,4918,0.814,1.20495
1048,1048,2010,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.66834,75,4918,0.52327,0.81143
1049,1049,2010,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.33166,32,4918,0.19864,0.49079
1050,1050,2010,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,38,4918,0.58929,1.47621
1051,1051,2010,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,57,4918,0.7016,1.3623
1052,1052,2010,First Stage of Tertiary Education,4th Quintile,Comp. time,0.76374,86,4918,0.60955,0.91457
1053,1053,2010,First Stage of Tertiary Education,4th Quintile,Some of both,0.23626,31,4918,0.13103,0.37087
1054,1054,2010,First Stage of Tertiary Education,5th Quintile,Comp. time,0.64363,98,4918,0.50607,0.82575
1055,1055,2010,First Stage of Tertiary Education,5th Quintile,Not compensated,0.35637,49,4918,0.25247,0.46793
1056,1056,2010,Second Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,51,4918,0.7041,1.33075
1057,1057,2010,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.45093,100,4918,0.34589,0.57392
1058,1058,2010,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.24378,36,4918,0.14768,0.33533
1059,1059,2010,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.30529,62,4918,0.21725,0.41708
1060,1060,2010,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.56268,191,4918,0.48778,0.65324
1061,1061,2010,Second Stage of Tertiary Education,4th Quintile,Some of both,0.17882,57,4918,0.13121,0.22623
1062,1062,2010,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.25849,107,4918,0.19974,0.31741
1063,1063,2010,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.39958,361,4918,0.35202,0.44368
1064,1064,2010,Second Stage of Tertiary Education,5th Quintile,Some of both,0.14346,131,4918,0.11102,0.16982
1065,1065,2010,Second Stage of Tertiary Education,5th Quintile,Paid,0.03821,40,4918,0.0241,0.0565
1066,1066,2010,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.41875,384,4918,0.36917,0.46774
1067,1067,2011,Lower Secondary Level,1st Quintile,Comp. time,0.69787,67,7066,0.49248,1.00842
1068,1068,2011,Lower Secondary Level,1st Quintile,Paid,0.30213,38,7066,0.21756,0.40864
1069,1069,2011,Lower Secondary Level,2nd Quintile,Comp. time,0.56673,52,7066,0.39804,0.73462
1070,1070,2011,Lower Secondary Level,2nd Quintile,Paid,0.43327,34,7066,0.24916,0.64175
1071,1071,2011,Lower Secondary Level,3rd Quintile,Comp. time,1.0,39,7066,0.62042,1.4171
1072,1072,2011,Lower Secondary Level,4th Quintile,Comp. time,1.0,31,7066,0.68104,1.34533
1073,1073,2011,Upper Secondary Level,1st Quintile,Comp. time,0.37569,237,7066,0.31746,0.44754
1074,1074,2011,Upper Secondary Level,1st Quintile,Some of both,0.27366,137,7066,0.2058,0.34666
1075,1075,2011,Upper Secondary Level,1st Quintile,Paid,0.2429,143,7066,0.18404,0.32641
1076,1076,2011,Upper Secondary Level,1st Quintile,Not compensated,0.10775,61,7066,0.06557,0.16028
1077,1077,2011,Upper Secondary Level,2nd Quintile,Comp. time,0.45949,432,7066,0.39532,0.52209
1078,1078,2011,Upper Secondary Level,2nd Quintile,Some of both,0.23361,217,7066,0.19145,0.28032
1079,1079,2011,Upper Secondary Level,2nd Quintile,Paid,0.16161,157,7066,0.13115,0.19388
1080,1080,2011,Upper Secondary Level,2nd Quintile,Not compensated,0.14529,92,7066,0.10916,0.1826
1081,1081,2011,Upper Secondary Level,3rd Quintile,Comp. time,0.52159,491,7066,0.46253,0.57518
1082,1082,2011,Upper Secondary Level,3rd Quintile,Some of both,0.22376,214,7066,0.18911,0.26092
1083,1083,2011,Upper Secondary Level,3rd Quintile,Paid,0.14258,117,7066,0.11425,0.17234
1084,1084,2011,Upper Secondary Level,3rd Quintile,Not compensated,0.11206,88,7066,0.08534,0.1461
