"plb0195_h","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Teils, teils","2006","Realschule","weiblich","210","0.154250425419151","0.134721223864662","0.173779626973639"
"Teils, teils","2006","(Fach-)Abitur","maennlich","83","0.164311183459706","0.129488733773979","0.199133633145433"
"Teils, teils","2006","(Fach-)Abitur","weiblich","72","0.136392103896377","0.106458754258741","0.166325453534013"
"Teils, teils","2006","AkademikerIn","maennlich","162","0.15176483151076","0.130872984086338","0.172656678935182"
"Teils, teils","2006","AkademikerIn","weiblich","127","0.151498974774941","0.128152838038287","0.174845111511595"
"Bezahlt","2006","(noch) kein Abschluss","maennlich","13","","",""
"Bezahlt","2006","(noch) kein Abschluss","weiblich","3","","",""
"Bezahlt","2006","Hauptschule","maennlich","220","0.196200722322139","0.173599607938057","0.218801836706222"
"Bezahlt","2006","Hauptschule","weiblich","94","0.152860886100956","0.124716367626163","0.181005404575749"
"Bezahlt","2006","Realschule","maennlich","135","0.121693611681532","0.103555264540757","0.139831958822307"
"Bezahlt","2006","Realschule","weiblich","100","0.0848721746711021","0.0698035382643496","0.0999408110778546"
"Bezahlt","2006","(Fach-)Abitur","maennlich","45","0.121143984371274","0.0904810824355891","0.151806886306958"
"Bezahlt","2006","(Fach-)Abitur","weiblich","46","0.100719160469305","0.0744705619266427","0.126967759011967"
"Bezahlt","2006","AkademikerIn","maennlich","48","0.0471114511365279","0.0347742276805951","0.0594486745924608"
"Bezahlt","2006","AkademikerIn","weiblich","48","0.060455250254445","0.0449363929854692","0.0759741075234208"
"Nicht abgegolten","2006","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2006","(noch) kein Abschluss","weiblich","1","","",""
"Nicht abgegolten","2006","Hauptschule","maennlich","137","0.113984401716064","0.095898126199066","0.132070677233062"
"Nicht abgegolten","2006","Hauptschule","weiblich","70","0.104949976436347","0.08097914510609","0.128920807766604"
"Nicht abgegolten","2006","Realschule","maennlich","210","0.150208736147562","0.130386870627097","0.170030601668027"
"Nicht abgegolten","2006","Realschule","weiblich","152","0.12735543384993","0.109330327216874","0.145380540482986"
"Nicht abgegolten","2006","(Fach-)Abitur","maennlich","115","0.243484032764519","0.203152218820335","0.283815846708704"
"Nicht abgegolten","2006","(Fach-)Abitur","weiblich","72","0.118611293004622","0.090411289457656","0.146811296551587"
"Nicht abgegolten","2006","AkademikerIn","maennlich","529","0.445491000782324","0.416550442599985","0.474431558964662"
"Nicht abgegolten","2006","AkademikerIn","weiblich","309","0.335373247626994","0.304630894305596","0.366115600948392"
"Abgefeiert","2007","(noch) kein Abschluss","maennlich","6","","",""
"Abgefeiert","2007","(noch) kein Abschluss","weiblich","8","","",""
"Abgefeiert","2007","Hauptschule","maennlich","471","0.447027587254214","0.417209391602031","0.476845782906396"
"Abgefeiert","2007","Hauptschule","weiblich","324","0.593193203276153","0.552138876995226","0.634247529557079"
"Abgefeiert","2007","Realschule","maennlich","541","0.458226773756911","0.429941592684777","0.486511954829044"
"Abgefeiert","2007","Realschule","weiblich","765","0.631642219420974","0.604026600287607","0.659257838554341"
"Abgefeiert","2007","(Fach-)Abitur","maennlich","195","0.453446319632604","0.406501727535038","0.500390911730171"
"Abgefeiert","2007","(Fach-)Abitur","weiblich","278","0.617923716567928","0.573277479076834","0.662569954059022"
"Abgefeiert","2007","AkademikerIn","maennlich","361","0.346363514255655","0.317787115393981","0.374939913117328"
"Abgefeiert","2007","AkademikerIn","weiblich","436","0.515847046589334","0.482504830632819","0.549189262545848"
"Teils, teils","2007","(noch) kein Abschluss","maennlich","3","","",""
"Teils, teils","2007","(noch) kein Abschluss","weiblich","1","","",""
"Teils, teils","2007","Hauptschule","maennlich","286","0.254730840190861","0.228599613128734","0.280862067252987"
"Teils, teils","2007","Hauptschule","weiblich","92","0.194707938265533","0.161615003414093","0.227800873116973"
"Teils, teils","2007","Realschule","maennlich","317","0.282953011066383","0.257382410310157","0.308523611822608"
"Teils, teils","2007","Realschule","weiblich","191","0.170008861745585","0.148503002812193","0.191514720678976"
"Teils, teils","2007","(Fach-)Abitur","maennlich","86","0.210329029951254","0.171898275232086","0.248759784670421"
"Teils, teils","2007","(Fach-)Abitur","weiblich","76","0.174507520278694","0.139633177898838","0.20938186265855"
"Teils, teils","2007","AkademikerIn","maennlich","167","0.172330628275909","0.149648543729333","0.195012712822485"
"Teils, teils","2007","AkademikerIn","weiblich","124","0.137662937906558","0.114675544099605","0.160650331713512"
"Bezahlt","2007","(noch) kein Abschluss","maennlich","5","","",""
"Bezahlt","2007","(noch) kein Abschluss","weiblich","3","","",""
"Bezahlt","2007","Hauptschule","maennlich","182","0.171022416495339","0.148440521822811","0.193604311167867"
"Bezahlt","2007","Hauptschule","weiblich","76","0.136465828733372","0.10777662671193","0.165155030754814"
"Bezahlt","2007","Realschule","maennlich","133","0.110957224378021","0.0931273171268103","0.128787131629232"
"Bezahlt","2007","Realschule","weiblich","84","0.0711033376652362","0.0563899397591394","0.085816735571333"
"Bezahlt","2007","(Fach-)Abitur","maennlich","42","0.116589339635922","0.0863259926922295","0.146852686579614"
"Bezahlt","2007","(Fach-)Abitur","weiblich","29","","",""
"Bezahlt","2007","AkademikerIn","maennlich","36","0.0449766870009691","0.032529420021911","0.0574239539800272"
"Bezahlt","2007","AkademikerIn","weiblich","33","0.047529352424918","0.0333338933437073","0.0617248115061288"
"Nicht abgegolten","2007","(noch) kein Abschluss","maennlich","1","","",""
"Nicht abgegolten","2007","(noch) kein Abschluss","weiblich","1","","",""
"Nicht abgegolten","2007","Hauptschule","maennlich","129","0.127219156059587","0.107234746449669","0.147203565669504"
"Nicht abgegolten","2007","Hauptschule","weiblich","58","0.0756330297249427","0.053535450248763","0.0977306092011224"
"Nicht abgegolten","2007","Realschule","maennlich","201","0.147862990798685","0.127712092076077","0.168013889521294"
"Nicht abgegolten","2007","Realschule","weiblich","132","0.127245581168205","0.10816675424858","0.14632440808783"
"Nicht abgegolten","2007","(Fach-)Abitur","maennlich","109","0.21963531078022","0.180595643835802","0.258674977724638"
"Nicht abgegolten","2007","(Fach-)Abitur","weiblich","72","0.142272526957294","0.110174556299951","0.174370497614637"
"Nicht abgegolten","2007","AkademikerIn","maennlich","501","0.436329170467467","0.406544473118139","0.466113867816795"
"Nicht abgegolten","2007","AkademikerIn","weiblich","270","0.29896066307919","0.268417014720285","0.329504311438095"
"Abgefeiert","2008","(noch) kein Abschluss","maennlich","3","","",""
"Abgefeiert","2008","(noch) kein Abschluss","weiblich","6","","",""
"Abgefeiert","2008","Hauptschule","maennlich","436","0.419246005813404","0.389023624393723","0.449468387233086"
"Abgefeiert","2008","Hauptschule","weiblich","313","0.560327951003277","0.519218691900463","0.60143721010609"
"Abgefeiert","2008","Realschule","maennlich","529","0.479652408068243","0.451050541630005","0.508254274506481"
"Abgefeiert","2008","Realschule","weiblich","736","0.57764723642247","0.549747257983775","0.605547214861165"
"Abgefeiert","2008","(Fach-)Abitur","maennlich","190","0.483390389764923","0.435078121678876","0.53170265785097"
"Abgefeiert","2008","(Fach-)Abitur","weiblich","286","0.679852344019233","0.636795491158412","0.722909196880054"
"Abgefeiert","2008","AkademikerIn","maennlich","349","0.365159120258633","0.33540667813052","0.394911562386745"
"Abgefeiert","2008","AkademikerIn","weiblich","408","0.478842854408012","0.445397289639508","0.512288419176515"
"Teils, teils","2008","(noch) kein Abschluss","maennlich","5","","",""
"Teils, teils","2008","(noch) kein Abschluss","weiblich","2","","",""
"Teils, teils","2008","Hauptschule","maennlich","274","0.284676957599694","0.257037763352302","0.312316151847087"
"Teils, teils","2008","Hauptschule","weiblich","104","0.203265988770108","0.169935390094801","0.236596587445415"
"Teils, teils","2008","Realschule","maennlich","308","0.258616577931702","0.233547757421038","0.283685398442367"
"Teils, teils","2008","Realschule","weiblich","238","0.21093434103293","0.187889959115576","0.233978722950285"
"Teils, teils","2008","(Fach-)Abitur","maennlich","76","0.185634255131053","0.148044803626318","0.223223706635789"
"Teils, teils","2008","(Fach-)Abitur","weiblich","75","0.156873125237732","0.123308595965436","0.190437654510028"
"Teils, teils","2008","AkademikerIn","maennlich","143","0.149609783222094","0.127568431484824","0.171651134959363"
"Teils, teils","2008","AkademikerIn","weiblich","115","0.1358867627041","0.112944746335012","0.158828779073189"
"Bezahlt","2008","(noch) kein Abschluss","maennlich","10","","",""
"Bezahlt","2008","(noch) kein Abschluss","weiblich","5","","",""
"Bezahlt","2008","Hauptschule","maennlich","183","0.178355652733835","0.154908857659909","0.201802447807761"
"Bezahlt","2008","Hauptschule","weiblich","80","0.130545104841223","0.102641654928285","0.158448554754161"
"Bezahlt","2008","Realschule","maennlich","142","0.117419588274541","0.0989893180046033","0.135849858544478"
"Bezahlt","2008","Realschule","weiblich","76","0.0647226617506343","0.050825271978564","0.0786200515227047"
"Bezahlt","2008","(Fach-)Abitur","maennlich","42","0.124358279361526","0.0924555562083895","0.156261002514662"
"Bezahlt","2008","(Fach-)Abitur","weiblich","36","0.0712822370621083","0.0475361335557391","0.0950283405684774"
"Bezahlt","2008","AkademikerIn","maennlich","57","0.0766554567967594","0.0602154295825765","0.0930954840109423"
"Bezahlt","2008","AkademikerIn","weiblich","42","0.051335775162802","0.036560893752124","0.06611065657348"
"Nicht abgegolten","2008","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2008","Hauptschule","maennlich","131","0.117721383853066","0.097982223789239","0.137460543916894"
"Nicht abgegolten","2008","Hauptschule","weiblich","63","0.105860955385393","0.0803794834156629","0.131342427355123"
"Nicht abgegolten","2008","Realschule","maennlich","193","0.144311425725514","0.1241930687288","0.164429782722229"
"Nicht abgegolten","2008","Realschule","weiblich","154","0.146695760793965","0.126711155227545","0.166680366360386"
"Nicht abgegolten","2008","(Fach-)Abitur","maennlich","103","0.206617075742498","0.167474291862858","0.245759859622138"
"Nicht abgegolten","2008","(Fach-)Abitur","weiblich","54","0.0919922936809266","0.0653187749465183","0.118665812415335"
"Nicht abgegolten","2008","AkademikerIn","maennlich","457","0.408575639722514","0.378199335075333","0.438951944369696"
"Nicht abgegolten","2008","AkademikerIn","weiblich","292","0.333934607725086","0.302359355416456","0.365509860033715"
"Abgefeiert","2009","(noch) kein Abschluss","maennlich","6","","",""
"Abgefeiert","2009","(noch) kein Abschluss","weiblich","3","","",""
"Abgefeiert","2009","Hauptschule","maennlich","377","0.41885954601181","0.385711489239891","0.452007602783729"
"Abgefeiert","2009","Hauptschule","weiblich","253","0.55510685498139","0.510083141009238","0.600130568953543"
"Abgefeiert","2009","Realschule","maennlich","486","0.506897421555396","0.476260935439856","0.537533907670937"
"Abgefeiert","2009","Realschule","weiblich","650","0.565504204692931","0.535747817791721","0.595260591594141"
"Abgefeiert","2009","(Fach-)Abitur","maennlich","175","0.514576654167595","0.462659788999729","0.566493519335461"
"Abgefeiert","2009","(Fach-)Abitur","weiblich","252","0.599277172150085","0.552632604513421","0.645921739786748"
"Abgefeiert","2009","AkademikerIn","maennlich","331","0.338944230783997","0.308716481419329","0.369171980148666"
"Abgefeiert","2009","AkademikerIn","weiblich","394","0.509740639527629","0.474968980142531","0.544512298912727"
"Teils, teils","2009","(noch) kein Abschluss","maennlich","7","","",""
"Teils, teils","2009","(noch) kein Abschluss","weiblich","1","","",""
"Teils, teils","2009","Hauptschule","maennlich","222","0.280285843916055","0.250109687973485","0.310461999858625"
"Teils, teils","2009","Hauptschule","weiblich","89","0.198202464806532","0.162085433269058","0.234319496344005"
"Teils, teils","2009","Realschule","maennlich","258","0.244297525008216","0.217967866281128","0.270627183735303"
"Teils, teils","2009","Realschule","weiblich","206","0.209966068444139","0.185516740885561","0.234415396002717"
"Teils, teils","2009","(Fach-)Abitur","maennlich","62","0.20955950748883","0.167281806133526","0.251837208844134"
"Teils, teils","2009","(Fach-)Abitur","weiblich","78","0.175073218326492","0.138900368772627","0.211246067880357"
"Teils, teils","2009","AkademikerIn","maennlich","136","0.180133437770165","0.155592486363439","0.20467438917689"
"Teils, teils","2009","AkademikerIn","weiblich","118","0.165427877668516","0.13958302113812","0.191272734198912"
"Bezahlt","2009","(noch) kein Abschluss","maennlich","4","","",""
"Bezahlt","2009","(noch) kein Abschluss","weiblich","3","","",""
"Bezahlt","2009","Hauptschule","maennlich","137","0.168763840953362","0.14359951946104","0.193928162445683"
"Bezahlt","2009","Hauptschule","weiblich","79","0.160567851986437","0.127305936018186","0.193829767954688"
"Bezahlt","2009","Realschule","maennlich","117","0.104197491763052","0.0854758020284792","0.122919181497624"
"Bezahlt","2009","Realschule","weiblich","82","0.0844063185201234","0.0677181621168609","0.101094474923386"
"Bezahlt","2009","(Fach-)Abitur","maennlich","32","0.075362502918627","0.0479413001858562","0.102783705651398"
"Bezahlt","2009","(Fach-)Abitur","weiblich","32","0.0909069447443656","0.0635436830603065","0.118270206428425"
"Bezahlt","2009","AkademikerIn","maennlich","50","0.0810028693214034","0.0635795892085744","0.0984261494342323"
"Bezahlt","2009","AkademikerIn","weiblich","38","0.0441799399011684","0.0298864436972551","0.0584734361050818"
"Nicht abgegolten","2009","(noch) kein Abschluss","maennlich","2","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2009","Hauptschule","maennlich","115","0.132090769118774","0.109342063057709","0.154839475179838"
"Nicht abgegolten","2009","Hauptschule","weiblich","47","0.0861228282256407","0.0607055981204415","0.11154005833084"
"Nicht abgegolten","2009","Realschule","maennlich","162","0.144607561673336","0.123055516971161","0.166159606375511"
"Nicht abgegolten","2009","Realschule","weiblich","128","0.140123408342807","0.119286038595887","0.160960778089727"
"Nicht abgegolten","2009","(Fach-)Abitur","maennlich","87","0.200501335424948","0.158911174752867","0.242091496097029"
"Nicht abgegolten","2009","(Fach-)Abitur","weiblich","62","0.134742664779058","0.102242139991494","0.167243189566621"
"Nicht abgegolten","2009","AkademikerIn","maennlich","425","0.399919462124434","0.368636081388683","0.431202842860186"
"Nicht abgegolten","2009","AkademikerIn","weiblich","244","0.280651542902686","0.249398578657928","0.311904507147444"
"Abgefeiert","2010","(noch) kein Abschluss","maennlich","11","","",""
"Abgefeiert","2010","(noch) kein Abschluss","weiblich","5","","",""
"Abgefeiert","2010","Hauptschule","maennlich","539","0.470519604028608","0.442704733347803","0.498334474709413"
"Abgefeiert","2010","Hauptschule","weiblich","340","0.56022983991127","0.520279843762583","0.600179836059957"
"Abgefeiert","2010","Realschule","maennlich","688","0.499725648801222","0.473728783077288","0.525722514525156"
"Abgefeiert","2010","Realschule","weiblich","945","0.604982019195198","0.580110013616679","0.629854024773717"
"Abgefeiert","2010","(Fach-)Abitur","maennlich","277","0.523980757158051","0.482430709800429","0.565530804515673"
"Abgefeiert","2010","(Fach-)Abitur","weiblich","379","0.684501271006052","0.647098250033083","0.721904291979021"
"Abgefeiert","2010","AkademikerIn","maennlich","455","0.374350951801546","0.34790053794178","0.400801365661311"
"Abgefeiert","2010","AkademikerIn","weiblich","559","0.543678737794059","0.513820390482138","0.57353708510598"
"Teils, teils","2010","(noch) kein Abschluss","maennlich","11","","",""
"Teils, teils","2010","(noch) kein Abschluss","weiblich","2","","",""
"Teils, teils","2010","Hauptschule","maennlich","318","0.230405249875603","0.206939173780787","0.25387132597042"
"Teils, teils","2010","Hauptschule","weiblich","90","0.154562150382261","0.125467498616152","0.183656802148371"
"Teils, teils","2010","Realschule","maennlich","345","0.237946856342682","0.215806547878668","0.260087164806695"
"Teils, teils","2010","Realschule","weiblich","241","0.159006495795118","0.140401272163114","0.177611719427123"
"Teils, teils","2010","(Fach-)Abitur","maennlich","94","0.211078549173825","0.17712849027689","0.245028608070759"
"Teils, teils","2010","(Fach-)Abitur","weiblich","95","0.146941595979482","0.118445687746995","0.17543750421197"
"Teils, teils","2010","AkademikerIn","maennlich","211","0.171432250408853","0.150833641955518","0.192030858862189"
"Teils, teils","2010","AkademikerIn","weiblich","139","0.135728136652962","0.115196698594839","0.156259574711085"
"Bezahlt","2010","(noch) kein Abschluss","maennlich","14","","",""
"Bezahlt","2010","(noch) kein Abschluss","weiblich","6","","",""
"Bezahlt","2010","Hauptschule","maennlich","256","0.19593703036955","0.173817977190229","0.218056083548871"
"Bezahlt","2010","Hauptschule","weiblich","107","0.190776495492449","0.159152450296273","0.222400540688624"
"Bezahlt","2010","Realschule","maennlich","188","0.120553154460701","0.103623615187193","0.137482693734208"
"Bezahlt","2010","Realschule","weiblich","133","0.076672665556531","0.0631354523834744","0.0902098787295876"
"Bezahlt","2010","(Fach-)Abitur","maennlich","62","0.0763984840278916","0.0542987885953433","0.0984981794604399"
"Bezahlt","2010","(Fach-)Abitur","weiblich","53","0.0634515145543188","0.0438311589787893","0.0830718701298483"
"Bezahlt","2010","AkademikerIn","maennlich","54","0.0387571915845659","0.0282079725816804","0.0493064105874514"
"Bezahlt","2010","AkademikerIn","weiblich","64","0.0454117658099825","0.0329307057876151","0.05789282583235"
"Nicht abgegolten","2010","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","weiblich","3","","",""
"Nicht abgegolten","2010","Hauptschule","maennlich","124","0.103138115726238","0.0861894458250019","0.120086785627475"
"Nicht abgegolten","2010","Hauptschule","weiblich","56","0.0944315142140199","0.0708951231484338","0.117967905279606"
"Nicht abgegolten","2010","Realschule","maennlich","200","0.141774340395396","0.123637959952309","0.159910720838484"
"Nicht abgegolten","2010","Realschule","weiblich","165","0.159338819453152","0.140717843691944","0.177959795214361"
"Nicht abgegolten","2010","(Fach-)Abitur","maennlich","122","0.188542209640233","0.15600061261514","0.221083806665325"
"Nicht abgegolten","2010","(Fach-)Abitur","weiblich","66","0.105105618460147","0.0804213875117769","0.129789849408517"
"Nicht abgegolten","2010","AkademikerIn","maennlich","566","0.415459606205035","0.388525704353819","0.442393508056252"
"Nicht abgegolten","2010","AkademikerIn","weiblich","307","0.275181359742996","0.248409199155476","0.301953520330516"
"Abgefeiert","2011","(noch) kein Abschluss","maennlich","16","","",""
"Abgefeiert","2011","(noch) kein Abschluss","weiblich","8","","",""
"Abgefeiert","2011","Hauptschule","maennlich","574","0.412162800685392","0.386434070082705","0.43789153128808"
"Abgefeiert","2011","Hauptschule","weiblich","416","0.571234631312406","0.536164734506497","0.606304528118315"
"Abgefeiert","2011","Realschule","maennlich","761","0.464487237834322","0.440371468851858","0.488603006816786"
"Abgefeiert","2011","Realschule","weiblich","1106","0.566501060922765","0.543876518384945","0.589125603460585"
"Abgefeiert","2011","(Fach-)Abitur","maennlich","286","0.462513314078449","0.423424359343132","0.501602268813766"
"Abgefeiert","2011","(Fach-)Abitur","weiblich","471","0.649751287667882","0.615723284600322","0.683779290735442"
"Abgefeiert","2011","AkademikerIn","maennlich","555","0.386910158324915","0.362205132428715","0.411615184221115"
"Abgefeiert","2011","AkademikerIn","weiblich","703","0.546124856871737","0.518871610028132","0.573378103715341"
"Teils, teils","2011","(noch) kein Abschluss","maennlich","14","","",""
"Teils, teils","2011","(noch) kein Abschluss","weiblich","1","","",""
"Teils, teils","2011","Hauptschule","maennlich","390","0.272706273583476","0.24942761687199","0.295984930294962"
"Teils, teils","2011","Hauptschule","weiblich","120","0.161400469482123","0.135330106513511","0.187470832450735"
"Teils, teils","2011","Realschule","maennlich","423","0.247097801876393","0.226241705124734","0.267953898628052"
"Teils, teils","2011","Realschule","weiblich","308","0.166728371756605","0.149711353086024","0.183745390427187"
"Teils, teils","2011","(Fach-)Abitur","maennlich","111","0.177896394419047","0.147914785715547","0.207878003122547"
"Teils, teils","2011","(Fach-)Abitur","weiblich","125","0.168682151979787","0.14197099288668","0.195393311072895"
"Teils, teils","2011","AkademikerIn","maennlich","219","0.160570697995478","0.141947965826362","0.179193430164594"
"Teils, teils","2011","AkademikerIn","weiblich","169","0.149190955176205","0.129688406310111","0.1686935040423"
"Bezahlt","2011","(noch) kein Abschluss","maennlich","23","","",""
"Bezahlt","2011","(noch) kein Abschluss","weiblich","7","","",""
"Bezahlt","2011","Hauptschule","maennlich","304","0.226750103415858","0.204862958526933","0.248637248304782"
"Bezahlt","2011","Hauptschule","weiblich","145","0.163100512076856","0.136919785999507","0.189281238154206"
"Bezahlt","2011","Realschule","maennlich","210","0.126195438940118","0.110138665031192","0.142252212849043"
"Bezahlt","2011","Realschule","weiblich","212","0.1044494730284","0.0904863168096358","0.118412629247164"
"Bezahlt","2011","(Fach-)Abitur","maennlich","83","0.133183355101212","0.106545657824977","0.159821052377448"
"Bezahlt","2011","(Fach-)Abitur","weiblich","76","0.0710335383083381","0.0527101258847717","0.0893569507319045"
"Bezahlt","2011","AkademikerIn","maennlich","73","0.0530859720996626","0.0417132782134894","0.0644586659858359"
"Bezahlt","2011","AkademikerIn","weiblich","56","0.0353172120136416","0.0252133001411178","0.0454211238861653"
"Nicht abgegolten","2011","(noch) kein Abschluss","maennlich","10","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","weiblich","5","","",""
"Nicht abgegolten","2011","Hauptschule","maennlich","138","0.0883808223152744","0.0735439904183961","0.103217654212153"
"Nicht abgegolten","2011","Hauptschule","weiblich","84","0.104264387128615","0.0826085342922687","0.125920239964961"
"Nicht abgegolten","2011","Realschule","maennlich","249","0.162219521349167","0.144393846298605","0.180045196399729"
"Nicht abgegolten","2011","Realschule","weiblich","217","0.16232109429223","0.14548614959939","0.179156038985069"
"Nicht abgegolten","2011","(Fach-)Abitur","maennlich","145","0.226406936401292","0.19359670979207","0.259217163010513"
"Nicht abgegolten","2011","(Fach-)Abitur","weiblich","83","0.110533022043993","0.0881671646301704","0.132898879457815"
"Nicht abgegolten","2011","AkademikerIn","maennlich","646","0.399433171579945","0.374589205826185","0.424277137333705"
"Nicht abgegolten","2011","AkademikerIn","weiblich","354","0.269366975938416","0.245082658410849","0.293651293465983"
"Abgefeiert","2012","(noch) kein Abschluss","maennlich","19","","",""
"Abgefeiert","2012","(noch) kein Abschluss","weiblich","12","","",""
"Abgefeiert","2012","Hauptschule","maennlich","618","0.435574758571201","0.409902766980908","0.461246750161494"
"Abgefeiert","2012","Hauptschule","weiblich","419","0.533165482722734","0.498572564997357","0.56775840044811"
"Abgefeiert","2012","Realschule","maennlich","790","0.483467851800798","0.459185721049984","0.507749982551611"
"Abgefeiert","2012","Realschule","weiblich","1202","0.614088427310734","0.592330485717684","0.635846368903784"
"Abgefeiert","2012","(Fach-)Abitur","maennlich","311","0.49006283561817","0.451895697162885","0.528229974073455"
"Abgefeiert","2012","(Fach-)Abitur","weiblich","497","0.628880575653895","0.595753889277341","0.662007262030449"
"Abgefeiert","2012","AkademikerIn","maennlich","585","0.403620763511683","0.378591220554098","0.428650306469268"
"Abgefeiert","2012","AkademikerIn","weiblich","747","0.56223803866656","0.535714737305937","0.588761340027183"
"Teils, teils","2012","(noch) kein Abschluss","maennlich","19","","",""
"Teils, teils","2012","(noch) kein Abschluss","weiblich","3","","",""
"Teils, teils","2012","Hauptschule","maennlich","391","0.285410654394053","0.262028293743132","0.308793015044975"
"Teils, teils","2012","Hauptschule","weiblich","150","0.200800641677615","0.173023675322544","0.228577608032685"
"Teils, teils","2012","Realschule","maennlich","427","0.266450265461717","0.244968143627932","0.287932387295503"
"Teils, teils","2012","Realschule","weiblich","343","0.177453732620517","0.160377927634728","0.194529537606306"
"Teils, teils","2012","(Fach-)Abitur","maennlich","137","0.224289488920667","0.192443137547738","0.256135840293597"
"Teils, teils","2012","(Fach-)Abitur","weiblich","148","0.160162408921171","0.135013739407908","0.185311078434434"
"Teils, teils","2012","AkademikerIn","maennlich","222","0.174607622584255","0.15524042698481","0.193974818183701"
"Teils, teils","2012","AkademikerIn","weiblich","177","0.126189871764935","0.108436974358553","0.143942769171316"
"Bezahlt","2012","(noch) kein Abschluss","maennlich","31","0.440836016404775","0.326943604348932","0.554728428460618"
"Bezahlt","2012","(noch) kein Abschluss","weiblich","9","","",""
"Bezahlt","2012","Hauptschule","maennlich","285","0.193465169737964","0.1730130675606","0.213917271915328"
"Bezahlt","2012","Hauptschule","weiblich","157","0.195071214527333","0.167595434883145","0.222546994171521"
"Bezahlt","2012","Realschule","maennlich","206","0.11871170158274","0.102995047977215","0.134428355188265"
"Bezahlt","2012","Realschule","weiblich","200","0.0917725134856863","0.0788688781030606","0.104676148868312"
"Bezahlt","2012","(Fach-)Abitur","maennlich","78","0.10852691005273","0.0847788454436707","0.13227497466179"
"Bezahlt","2012","(Fach-)Abitur","weiblich","78","0.088151513660598","0.0687107513474421","0.107592275973754"
"Bezahlt","2012","AkademikerIn","maennlich","72","0.0475231510346853","0.0366692779014616","0.0583770241679091"
"Bezahlt","2012","AkademikerIn","weiblich","65","0.0444761096789651","0.0334548146573945","0.0554974047005357"
"Nicht abgegolten","2012","(noch) kein Abschluss","maennlich","4","","",""
"Nicht abgegolten","2012","(noch) kein Abschluss","weiblich","5","","",""
"Nicht abgegolten","2012","Hauptschule","maennlich","139","0.0855494172967818","0.0710679141089116","0.100030920484652"
"Nicht abgegolten","2012","Hauptschule","weiblich","73","0.0709626610723184","0.0531591264936823","0.0887661956509546"
"Nicht abgegolten","2012","Realschule","maennlich","204","0.131370181154745","0.114955967543367","0.147784394766123"
"Nicht abgegolten","2012","Realschule","weiblich","178","0.116685326583063","0.102336238736936","0.13103441442919"
"Nicht abgegolten","2012","(Fach-)Abitur","maennlich","133","0.177120765408432","0.147972804702969","0.206268726113895"
"Nicht abgegolten","2012","(Fach-)Abitur","weiblich","94","0.122805501764336","0.100299729275487","0.145311274253184"
"Nicht abgegolten","2012","AkademikerIn","maennlich","597","0.374248462869376","0.349560464077758","0.398936461660995"
"Nicht abgegolten","2012","AkademikerIn","weiblich","355","0.26709597988954","0.243441920422008","0.290750039357071"
"Abgefeiert","2013","(noch) kein Abschluss","maennlich","23","","",""
"Abgefeiert","2013","(noch) kein Abschluss","weiblich","27","","",""
"Abgefeiert","2013","Hauptschule","maennlich","708","0.465412401897112","0.441160275449197","0.489664528345027"
"Abgefeiert","2013","Hauptschule","weiblich","440","0.569388707477023","0.536275698923079","0.602501716030967"
"Abgefeiert","2013","Realschule","maennlich","744","0.474813160902211","0.450143452375568","0.499482869428853"
"Abgefeiert","2013","Realschule","weiblich","1158","0.601660970537818","0.579448614722983","0.623873326352653"
"Abgefeiert","2013","(Fach-)Abitur","maennlich","372","0.475758503262933","0.441323400158312","0.510193606367555"
"Abgefeiert","2013","(Fach-)Abitur","weiblich","571","0.62043104775808","0.589669282993759","0.651192812522401"
"Abgefeiert","2013","AkademikerIn","maennlich","658","0.399998153027395","0.375857437517133","0.424138868537658"
"Abgefeiert","2013","AkademikerIn","weiblich","792","0.562158731565576","0.536318030543002","0.58799943258815"
"Teils, teils","2013","(noch) kein Abschluss","maennlich","26","","",""
"Teils, teils","2013","(noch) kein Abschluss","weiblich","4","","",""
"Teils, teils","2013","Hauptschule","maennlich","446","0.267820506310141","0.246290106111358","0.289350906508924"
"Teils, teils","2013","Hauptschule","weiblich","161","0.186637851730187","0.160582715311351","0.212692988149024"
"Teils, teils","2013","Realschule","maennlich","436","0.277280463078864","0.255165294216217","0.299395631941512"
"Teils, teils","2013","Realschule","weiblich","335","0.185104032375881","0.16748219067729","0.202725874074472"
"Teils, teils","2013","(Fach-)Abitur","maennlich","164","0.226172389629094","0.197326474948712","0.255018304309476"
"Teils, teils","2013","(Fach-)Abitur","weiblich","166","0.182588662711839","0.15809936238361","0.207077963040068"
"Teils, teils","2013","AkademikerIn","maennlich","249","0.168756565485001","0.150300492262596","0.187212638707407"
"Teils, teils","2013","AkademikerIn","weiblich","176","0.124743819752493","0.10753331622999","0.141954323274997"
"Bezahlt","2013","(noch) kein Abschluss","maennlich","27","","",""
