"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teils, teils","2014","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Teils, teils","2014","AkademikerIn","2","21","","",""
"Teils, teils","2014","AkademikerIn","3","52","0.180654481370964","0.13567102292715","0.225637939814779"
"Teils, teils","2014","AkademikerIn","4","96","0.13014554354664","0.104611292659309","0.15567979443397"
"Teils, teils","2014","AkademikerIn","5 Einkommensstärkstes Quintil","244","0.145981623496654","0.128898137224752","0.163065109768556"
"Bezahlt","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
"Bezahlt","2014","(noch) kein Abschluss","2","18","","",""
"Bezahlt","2014","(noch) kein Abschluss","3","6","","",""
"Bezahlt","2014","(noch) kein Abschluss","4","4","","",""
"Bezahlt","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Bezahlt","2014","Hauptschule","1 Einkommensschwächstes Quintil","69","0.240450591142016","0.187475827672646","0.293425354611387"
"Bezahlt","2014","Hauptschule","2","138","0.258968005235729","0.22218972857731","0.295746281894149"
"Bezahlt","2014","Hauptschule","3","109","0.18694761708264","0.152392458383577","0.221502775781702"
"Bezahlt","2014","Hauptschule","4","103","0.179575075383886","0.148092337866929","0.211057812900842"
"Bezahlt","2014","Hauptschule","5 Einkommensstärkstes Quintil","41","0.116104386587869","0.0806148175413524","0.151593955634386"
"Bezahlt","2014","Realschule","1 Einkommensschwächstes Quintil","36","0.165396197603861","0.117063826383794","0.213728568823928"
"Bezahlt","2014","Realschule","2","64","0.114164129375133","0.0875385370841126","0.140789721666153"
"Bezahlt","2014","Realschule","3","87","0.132804778449223","0.107184524413013","0.158425032485433"
"Bezahlt","2014","Realschule","4","75","0.0803332222968393","0.0624558184443305","0.0982106261493481"
"Bezahlt","2014","Realschule","5 Einkommensstärkstes Quintil","59","0.0796673381948358","0.0605541351700664","0.0987805412196052"
"Bezahlt","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","30","0.286306542663866","0.200656477797539","0.371956607530192"
"Bezahlt","2014","(Fach-)Abitur","2","42","0.142017674125389","0.0981287107833833","0.185906637467394"
"Bezahlt","2014","(Fach-)Abitur","3","38","0.123226246813994","0.0870994121280342","0.159353081499955"
"Bezahlt","2014","(Fach-)Abitur","4","43","0.070298408739484","0.0472838074966195","0.0933130099823486"
"Bezahlt","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","43","0.071454294481185","0.0488766359985378","0.0940319529638322"
"Bezahlt","2014","AkademikerIn","1 Einkommensschwächstes Quintil","9","","",""
"Bezahlt","2014","AkademikerIn","2","16","","",""
"Bezahlt","2014","AkademikerIn","3","26","","",""
"Bezahlt","2014","AkademikerIn","4","35","0.0503480125555709","0.0337537261775242","0.0669422989336177"
"Bezahlt","2014","AkademikerIn","5 Einkommensstärkstes Quintil","61","0.0520511593325338","0.0413038078118644","0.0627985108532032"
"Nicht abgegolten","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","2","3","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Nicht abgegolten","2014","Hauptschule","1 Einkommensschwächstes Quintil","24","","",""
"Nicht abgegolten","2014","Hauptschule","2","47","0.0752275924033366","0.0530836036142321","0.0973715811924411"
"Nicht abgegolten","2014","Hauptschule","3","36","0.0902550914453266","0.0648576870831345","0.115652495807519"
"Nicht abgegolten","2014","Hauptschule","4","38","0.0616136991410465","0.0418913106976419","0.0813360875844511"
"Nicht abgegolten","2014","Hauptschule","5 Einkommensstärkstes Quintil","33","0.0984902455453303","0.0654793164737424","0.131501174616918"
"Nicht abgegolten","2014","Realschule","1 Einkommensschwächstes Quintil","24","","",""
"Nicht abgegolten","2014","Realschule","2","45","0.108010804667668","0.0820229033220455","0.13399870601329"
"Nicht abgegolten","2014","Realschule","3","61","0.109519628288537","0.0859432930180222","0.133095963559051"
"Nicht abgegolten","2014","Realschule","4","89","0.11036039661828","0.0897514740110724","0.130969319225488"
"Nicht abgegolten","2014","Realschule","5 Einkommensstärkstes Quintil","110","0.162584509199618","0.13653911233563","0.188629906063606"
"Nicht abgegolten","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Nicht abgegolten","2014","(Fach-)Abitur","2","24","","",""
"Nicht abgegolten","2014","(Fach-)Abitur","3","32","0.0944948368879302","0.0623446104276101","0.12664506334825"
"Nicht abgegolten","2014","(Fach-)Abitur","4","57","0.11401647812273","0.0854039947407218","0.142628961504738"
"Nicht abgegolten","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","106","0.194730758548805","0.160021053590699","0.229440463506911"
"Nicht abgegolten","2014","AkademikerIn","1 Einkommensschwächstes Quintil","17","","",""
"Nicht abgegolten","2014","AkademikerIn","2","30","0.213209278255566","0.147664948557893","0.278753607953239"
"Nicht abgegolten","2014","AkademikerIn","3","58","0.236026995275829","0.186377507040088","0.28567648351157"
"Nicht abgegolten","2014","AkademikerIn","4","175","0.273358515879302","0.239535558984664","0.307181472773939"
"Nicht abgegolten","2014","AkademikerIn","5 Einkommensstärkstes Quintil","553","0.304038902763113","0.281782710681236","0.326295094844991"
"Abgefeiert","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","2","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","3","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","4","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2015","Hauptschule","2","","","",""
"Abgefeiert","2015","Hauptschule","3","","","",""
"Abgefeiert","2015","Hauptschule","4","","","",""
"Abgefeiert","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2015","Realschule","2","","","",""
"Abgefeiert","2015","Realschule","3","","","",""
"Abgefeiert","2015","Realschule","4","","","",""
"Abgefeiert","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2015","(Fach-)Abitur","2","","","",""
"Abgefeiert","2015","(Fach-)Abitur","3","","","",""
"Abgefeiert","2015","(Fach-)Abitur","4","","","",""
"Abgefeiert","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2015","AkademikerIn","2","","","",""
"Abgefeiert","2015","AkademikerIn","3","","","",""
"Abgefeiert","2015","AkademikerIn","4","","","",""
"Abgefeiert","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2015","(noch) kein Abschluss","2","","","",""
"Teils, teils","2015","(noch) kein Abschluss","3","","","",""
"Teils, teils","2015","(noch) kein Abschluss","4","","","",""
"Teils, teils","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2015","Hauptschule","2","","","",""
"Teils, teils","2015","Hauptschule","3","","","",""
"Teils, teils","2015","Hauptschule","4","","","",""
"Teils, teils","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2015","Realschule","2","","","",""
"Teils, teils","2015","Realschule","3","","","",""
"Teils, teils","2015","Realschule","4","","","",""
"Teils, teils","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2015","(Fach-)Abitur","2","","","",""
"Teils, teils","2015","(Fach-)Abitur","3","","","",""
"Teils, teils","2015","(Fach-)Abitur","4","","","",""
"Teils, teils","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2015","AkademikerIn","2","","","",""
"Teils, teils","2015","AkademikerIn","3","","","",""
"Teils, teils","2015","AkademikerIn","4","","","",""
"Teils, teils","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2015","(noch) kein Abschluss","2","","","",""
"Bezahlt","2015","(noch) kein Abschluss","3","","","",""
"Bezahlt","2015","(noch) kein Abschluss","4","","","",""
"Bezahlt","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2015","Hauptschule","2","","","",""
"Bezahlt","2015","Hauptschule","3","","","",""
"Bezahlt","2015","Hauptschule","4","","","",""
"Bezahlt","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2015","Realschule","2","","","",""
"Bezahlt","2015","Realschule","3","","","",""
"Bezahlt","2015","Realschule","4","","","",""
"Bezahlt","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2015","(Fach-)Abitur","2","","","",""
"Bezahlt","2015","(Fach-)Abitur","3","","","",""
"Bezahlt","2015","(Fach-)Abitur","4","","","",""
"Bezahlt","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2015","AkademikerIn","2","","","",""
"Bezahlt","2015","AkademikerIn","3","","","",""
"Bezahlt","2015","AkademikerIn","4","","","",""
"Bezahlt","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2015","Hauptschule","2","","","",""
"Nicht abgegolten","2015","Hauptschule","3","","","",""
"Nicht abgegolten","2015","Hauptschule","4","","","",""
"Nicht abgegolten","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2015","Realschule","2","","","",""
"Nicht abgegolten","2015","Realschule","3","","","",""
"Nicht abgegolten","2015","Realschule","4","","","",""
"Nicht abgegolten","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","2","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","3","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","4","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2015","AkademikerIn","2","","","",""
"Nicht abgegolten","2015","AkademikerIn","3","","","",""
"Nicht abgegolten","2015","AkademikerIn","4","","","",""
"Nicht abgegolten","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","2","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","3","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","4","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2016","Hauptschule","2","","","",""
"Abgefeiert","2016","Hauptschule","3","","","",""
"Abgefeiert","2016","Hauptschule","4","","","",""
"Abgefeiert","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2016","Realschule","2","","","",""
"Abgefeiert","2016","Realschule","3","","","",""
"Abgefeiert","2016","Realschule","4","","","",""
"Abgefeiert","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2016","(Fach-)Abitur","2","","","",""
"Abgefeiert","2016","(Fach-)Abitur","3","","","",""
"Abgefeiert","2016","(Fach-)Abitur","4","","","",""
"Abgefeiert","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2016","AkademikerIn","2","","","",""
"Abgefeiert","2016","AkademikerIn","3","","","",""
"Abgefeiert","2016","AkademikerIn","4","","","",""
"Abgefeiert","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2016","(noch) kein Abschluss","2","","","",""
"Teils, teils","2016","(noch) kein Abschluss","3","","","",""
"Teils, teils","2016","(noch) kein Abschluss","4","","","",""
"Teils, teils","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2016","Hauptschule","2","","","",""
"Teils, teils","2016","Hauptschule","3","","","",""
"Teils, teils","2016","Hauptschule","4","","","",""
"Teils, teils","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2016","Realschule","2","","","",""
"Teils, teils","2016","Realschule","3","","","",""
"Teils, teils","2016","Realschule","4","","","",""
"Teils, teils","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2016","(Fach-)Abitur","2","","","",""
"Teils, teils","2016","(Fach-)Abitur","3","","","",""
"Teils, teils","2016","(Fach-)Abitur","4","","","",""
"Teils, teils","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2016","AkademikerIn","2","","","",""
"Teils, teils","2016","AkademikerIn","3","","","",""
"Teils, teils","2016","AkademikerIn","4","","","",""
"Teils, teils","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2016","(noch) kein Abschluss","2","","","",""
"Bezahlt","2016","(noch) kein Abschluss","3","","","",""
"Bezahlt","2016","(noch) kein Abschluss","4","","","",""
"Bezahlt","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2016","Hauptschule","2","","","",""
"Bezahlt","2016","Hauptschule","3","","","",""
"Bezahlt","2016","Hauptschule","4","","","",""
"Bezahlt","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2016","Realschule","2","","","",""
"Bezahlt","2016","Realschule","3","","","",""
"Bezahlt","2016","Realschule","4","","","",""
"Bezahlt","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2016","(Fach-)Abitur","2","","","",""
"Bezahlt","2016","(Fach-)Abitur","3","","","",""
"Bezahlt","2016","(Fach-)Abitur","4","","","",""
"Bezahlt","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2016","AkademikerIn","2","","","",""
"Bezahlt","2016","AkademikerIn","3","","","",""
"Bezahlt","2016","AkademikerIn","4","","","",""
"Bezahlt","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2016","Hauptschule","2","","","",""
"Nicht abgegolten","2016","Hauptschule","3","","","",""
"Nicht abgegolten","2016","Hauptschule","4","","","",""
"Nicht abgegolten","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2016","Realschule","2","","","",""
"Nicht abgegolten","2016","Realschule","3","","","",""
"Nicht abgegolten","2016","Realschule","4","","","",""
"Nicht abgegolten","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","2","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","3","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","4","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2016","AkademikerIn","2","","","",""
"Nicht abgegolten","2016","AkademikerIn","3","","","",""
"Nicht abgegolten","2016","AkademikerIn","4","","","",""
"Nicht abgegolten","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","2","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","3","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","4","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2017","Hauptschule","2","","","",""
"Abgefeiert","2017","Hauptschule","3","","","",""
"Abgefeiert","2017","Hauptschule","4","","","",""
"Abgefeiert","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2017","Realschule","2","","","",""
"Abgefeiert","2017","Realschule","3","","","",""
"Abgefeiert","2017","Realschule","4","","","",""
"Abgefeiert","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2017","(Fach-)Abitur","2","","","",""
"Abgefeiert","2017","(Fach-)Abitur","3","","","",""
"Abgefeiert","2017","(Fach-)Abitur","4","","","",""
"Abgefeiert","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Abgefeiert","2017","AkademikerIn","2","","","",""
"Abgefeiert","2017","AkademikerIn","3","","","",""
"Abgefeiert","2017","AkademikerIn","4","","","",""
"Abgefeiert","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2017","(noch) kein Abschluss","2","","","",""
"Teils, teils","2017","(noch) kein Abschluss","3","","","",""
"Teils, teils","2017","(noch) kein Abschluss","4","","","",""
"Teils, teils","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2017","Hauptschule","2","","","",""
"Teils, teils","2017","Hauptschule","3","","","",""
"Teils, teils","2017","Hauptschule","4","","","",""
"Teils, teils","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2017","Realschule","2","","","",""
"Teils, teils","2017","Realschule","3","","","",""
"Teils, teils","2017","Realschule","4","","","",""
"Teils, teils","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2017","(Fach-)Abitur","2","","","",""
"Teils, teils","2017","(Fach-)Abitur","3","","","",""
"Teils, teils","2017","(Fach-)Abitur","4","","","",""
"Teils, teils","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2017","AkademikerIn","2","","","",""
"Teils, teils","2017","AkademikerIn","3","","","",""
"Teils, teils","2017","AkademikerIn","4","","","",""
"Teils, teils","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2017","(noch) kein Abschluss","2","","","",""
"Bezahlt","2017","(noch) kein Abschluss","3","","","",""
"Bezahlt","2017","(noch) kein Abschluss","4","","","",""
"Bezahlt","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2017","Hauptschule","2","","","",""
"Bezahlt","2017","Hauptschule","3","","","",""
"Bezahlt","2017","Hauptschule","4","","","",""
"Bezahlt","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2017","Realschule","2","","","",""
"Bezahlt","2017","Realschule","3","","","",""
"Bezahlt","2017","Realschule","4","","","",""
"Bezahlt","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2017","(Fach-)Abitur","2","","","",""
"Bezahlt","2017","(Fach-)Abitur","3","","","",""
"Bezahlt","2017","(Fach-)Abitur","4","","","",""
"Bezahlt","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Bezahlt","2017","AkademikerIn","2","","","",""
"Bezahlt","2017","AkademikerIn","3","","","",""
"Bezahlt","2017","AkademikerIn","4","","","",""
"Bezahlt","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2017","Hauptschule","2","","","",""
"Nicht abgegolten","2017","Hauptschule","3","","","",""
"Nicht abgegolten","2017","Hauptschule","4","","","",""
"Nicht abgegolten","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2017","Realschule","2","","","",""
"Nicht abgegolten","2017","Realschule","3","","","",""
"Nicht abgegolten","2017","Realschule","4","","","",""
"Nicht abgegolten","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","2","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","3","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","4","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2017","AkademikerIn","2","","","",""
"Nicht abgegolten","2017","AkademikerIn","3","","","",""
"Nicht abgegolten","2017","AkademikerIn","4","","","",""
"Nicht abgegolten","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Abgefeiert","2018","(noch) kein Abschluss","2","12","","",""
"Abgefeiert","2018","(noch) kein Abschluss","3","4","","",""
"Abgefeiert","2018","(noch) kein Abschluss","4","8","","",""
"Abgefeiert","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Abgefeiert","2018","Hauptschule","1 Einkommensschwächstes Quintil","58","0.552177913539514","0.466366411067725","0.637989416011303"
"Abgefeiert","2018","Hauptschule","2","112","0.425985334760199","0.369557173197117","0.482413496323281"
"Abgefeiert","2018","Hauptschule","3","173","0.453021129184435","0.403617336362855","0.502424922006015"
"Abgefeiert","2018","Hauptschule","4","273","0.488101658598162","0.4471023021507","0.529101015045624"
"Abgefeiert","2018","Hauptschule","5 Einkommensstärkstes Quintil","225","0.477821402100296","0.432806132686972","0.52283667151362"
"Abgefeiert","2018","Realschule","1 Einkommensschwächstes Quintil","66","0.627299858390411","0.541500201857594","0.713099514923229"
"Abgefeiert","2018","Realschule","2","158","0.642308797825393","0.586165859307663","0.698451736343123"
"Abgefeiert","2018","Realschule","3","274","0.526438010847147","0.482933441853975","0.569942579840319"
"Abgefeiert","2018","Realschule","4","549","0.536661972197871","0.505409955500842","0.567913988894899"
"Abgefeiert","2018","Realschule","5 Einkommensstärkstes Quintil","659","0.564780945211478","0.535522293888162","0.594039596534795"
"Abgefeiert","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","37","0.650148888493031","0.537618041717398","0.762679735268664"
"Abgefeiert","2018","(Fach-)Abitur","2","88","0.506155750879765","0.429403454707343","0.582908047052188"
"Abgefeiert","2018","(Fach-)Abitur","3","174","0.675016683324445","0.620923861968265","0.729109504680625"
"Abgefeiert","2018","(Fach-)Abitur","4","306","0.589141246170023","0.547759943020171","0.630522549319876"
"Abgefeiert","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","386","0.619364479608106","0.582208905543646","0.656520053672566"
"Abgefeiert","2018","AkademikerIn","1 Einkommensschwächstes Quintil","14","","",""
"Abgefeiert","2018","AkademikerIn","2","46","0.481966176165157","0.378155880809783","0.585776471520531"
"Abgefeiert","2018","AkademikerIn","3","115","0.471432862832885","0.403918146187949","0.538947579477821"
