"plb0195_h","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nicht abgegolten","2012","Hauptschule","Westdeutschland","198","0.0801523380602385","0.0684097473577475","0.0918949287627294"
"Nicht abgegolten","2012","Hauptschule","Ostdeutschland","14","","",""
"Nicht abgegolten","2012","Realschule","Westdeutschland","277","0.136163465804864","0.122405064781409","0.14992186682832"
"Nicht abgegolten","2012","Realschule","Ostdeutschland","105","0.0937162837854581","0.0769669378875256","0.110465629683391"
"Nicht abgegolten","2012","(Fach-)Abitur","Westdeutschland","199","0.146512931942164","0.126979809240833","0.166046054643496"
"Nicht abgegolten","2012","(Fach-)Abitur","Ostdeutschland","28","","",""
"Nicht abgegolten","2012","AkademikerIn","Westdeutschland","781","0.34234817630856","0.322351774493411","0.362344578123709"
"Nicht abgegolten","2012","AkademikerIn","Ostdeutschland","171","0.250766941452683","0.217622629068173","0.283911253837192"
"Abgefeiert","2013","(noch) kein Abschluss","Westdeutschland","45","0.342694231551231","0.260473710422478","0.424914752679984"
"Abgefeiert","2013","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Abgefeiert","2013","Hauptschule","Westdeutschland","1060","0.500257647767269","0.479756652966532","0.520758642568007"
"Abgefeiert","2013","Hauptschule","Ostdeutschland","88","0.503434613397901","0.433967170854206","0.572902055941596"
"Abgefeiert","2013","Realschule","Westdeutschland","1321","0.539804817267592","0.519768268756361","0.559841365778823"
"Abgefeiert","2013","Realschule","Ostdeutschland","581","0.537310826430425","0.50733722533113","0.567284427529721"
"Abgefeiert","2013","(Fach-)Abitur","Westdeutschland","805","0.547611523928569","0.522793002468316","0.572430045388822"
"Abgefeiert","2013","(Fach-)Abitur","Ostdeutschland","138","0.545037409818517","0.479085552050084","0.61098926758695"
"Abgefeiert","2013","AkademikerIn","Westdeutschland","1097","0.440849763753131","0.420801811906091","0.46089771560017"
"Abgefeiert","2013","AkademikerIn","Ostdeutschland","353","0.605954078259712","0.568155640376088","0.643752516143336"
"Teils, teils","2013","(noch) kein Abschluss","Westdeutschland","27","","",""
"Teils, teils","2013","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Teils, teils","2013","Hauptschule","Westdeutschland","553","0.240088840161988","0.222575362738362","0.257602317585613"
"Teils, teils","2013","Hauptschule","Ostdeutschland","54","0.246445977907156","0.186571792717435","0.306320163096877"
"Teils, teils","2013","Realschule","Westdeutschland","534","0.226039342495648","0.209224803673536","0.24285388131776"
"Teils, teils","2013","Realschule","Ostdeutschland","237","0.241409746058923","0.215684325238759","0.267135166879088"
"Teils, teils","2013","(Fach-)Abitur","Westdeutschland","301","0.213413338376681","0.192983359495541","0.23384331725782"
"Teils, teils","2013","(Fach-)Abitur","Ostdeutschland","29","","",""
"Teils, teils","2013","AkademikerIn","Westdeutschland","342","0.151384211012068","0.13691128663979","0.165857135384346"
"Teils, teils","2013","AkademikerIn","Ostdeutschland","83","0.141832101979534","0.114845141135809","0.16881906282326"
"Bezahlt","2013","(noch) kein Abschluss","Westdeutschland","49","0.417459839794457","0.332029252349769","0.502890427239146"
"Bezahlt","2013","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2013","Hauptschule","Westdeutschland","480","0.181962762765582","0.166143625790412","0.197781899740752"
"Bezahlt","2013","Hauptschule","Ostdeutschland","41","0.181293282110267","0.127765828281092","0.234820735939442"
"Bezahlt","2013","Realschule","Westdeutschland","261","0.100606018570871","0.0885133967863033","0.112698640355439"
"Bezahlt","2013","Realschule","Ostdeutschland","139","0.117219704610568","0.0978818591413465","0.13655755007979"
"Bezahlt","2013","(Fach-)Abitur","Westdeutschland","218","0.106575886292665","0.0911893041175292","0.121962468467801"
"Bezahlt","2013","(Fach-)Abitur","Ostdeutschland","24","","",""
"Bezahlt","2013","AkademikerIn","Westdeutschland","133","0.0558522654325288","0.0465796804495759","0.0651248504154817"
"Bezahlt","2013","AkademikerIn","Ostdeutschland","27","","",""
"Nicht abgegolten","2013","(noch) kein Abschluss","Westdeutschland","7","","",""
"Nicht abgegolten","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2013","Hauptschule","Westdeutschland","192","0.0776907493051611","0.0667151580200498","0.0886663405902725"
"Nicht abgegolten","2013","Hauptschule","Ostdeutschland","16","","",""
"Nicht abgegolten","2013","Realschule","Westdeutschland","261","0.133549821665889","0.119874833660031","0.147224809671747"
"Nicht abgegolten","2013","Realschule","Ostdeutschland","106","0.104059722900084","0.0857043876232892","0.122415058176878"
"Nicht abgegolten","2013","(Fach-)Abitur","Westdeutschland","221","0.132399251402085","0.115499256525302","0.149299246278868"
"Nicht abgegolten","2013","(Fach-)Abitur","Ostdeutschland","28","","",""
"Nicht abgegolten","2013","AkademikerIn","Westdeutschland","784","0.351913759802272","0.332629855286179","0.371197664318364"
"Nicht abgegolten","2013","AkademikerIn","Ostdeutschland","179","0.227047113837929","0.194641885843427","0.25945234183243"
"Abgefeiert","2014","(noch) kein Abschluss","Westdeutschland","26","","",""
"Abgefeiert","2014","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Abgefeiert","2014","Hauptschule","Westdeutschland","883","0.464252679256831","0.442346346802578","0.486159011711084"
"Abgefeiert","2014","Hauptschule","Ostdeutschland","76","0.428358261839418","0.355458350990437","0.5012581726884"
"Abgefeiert","2014","Realschule","Westdeutschland","1206","0.535843335936636","0.514718615539414","0.556968056333859"
"Abgefeiert","2014","Realschule","Ostdeutschland","501","0.527253307743553","0.495786059962822","0.558720555524284"
"Abgefeiert","2014","(Fach-)Abitur","Westdeutschland","730","0.524742848781046","0.498832473752645","0.550653223809446"
"Abgefeiert","2014","(Fach-)Abitur","Ostdeutschland","128","0.514142305244348","0.447334827770517","0.580949782718178"
"Abgefeiert","2014","AkademikerIn","Westdeutschland","1074","0.490415462703521","0.469563892976294","0.511267032430748"
"Abgefeiert","2014","AkademikerIn","Ostdeutschland","327","0.609904828794636","0.570679084615034","0.649130572974238"
"Teils, teils","2014","(noch) kein Abschluss","Westdeutschland","14","","",""
"Teils, teils","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Teils, teils","2014","Hauptschule","Westdeutschland","526","0.268125536564204","0.248667462715364","0.287583610413045"
"Teils, teils","2014","Hauptschule","Ostdeutschland","45","0.232791950929948","0.170532969236958","0.295050932622939"
"Teils, teils","2014","Realschule","Westdeutschland","472","0.222959709850172","0.205328800131169","0.240590619569176"
"Teils, teils","2014","Realschule","Ostdeutschland","279","0.269995811459159","0.24201398599327","0.297977636925047"
"Teils, teils","2014","(Fach-)Abitur","Westdeutschland","318","0.242244607209305","0.22001521025357","0.264474004165039"
"Teils, teils","2014","(Fach-)Abitur","Ostdeutschland","39","0.22367973771331","0.167978782330218","0.279380693096403"
"Teils, teils","2014","AkademikerIn","Westdeutschland","341","0.152180967751641","0.137198604996591","0.167163330506691"
"Teils, teils","2014","AkademikerIn","Ostdeutschland","80","0.124212128375908","0.0976882924005414","0.150735964351274"
"Bezahlt","2014","(noch) kein Abschluss","Westdeutschland","41","0.414088594253267","0.311175801154046","0.517001387352488"
"Bezahlt","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2014","Hauptschule","Westdeutschland","419","0.184847061420885","0.167796515619108","0.201897607222663"
"Bezahlt","2014","Hauptschule","Ostdeutschland","41","0.240629481593371","0.177655269622209","0.303603693564533"
"Bezahlt","2014","Realschule","Westdeutschland","214","0.101259613715754","0.0884812566506313","0.114037970780876"
"Bezahlt","2014","Realschule","Ostdeutschland","107","0.100129124600791","0.0812098203399271","0.119048428861655"
"Bezahlt","2014","(Fach-)Abitur","Westdeutschland","179","0.105283914943398","0.0893596373428909","0.121208192543905"
"Bezahlt","2014","(Fach-)Abitur","Ostdeutschland","17","","",""
"Bezahlt","2014","AkademikerIn","Westdeutschland","127","0.0614112097045151","0.0513971525859167","0.0714252668231134"
"Bezahlt","2014","AkademikerIn","Ostdeutschland","20","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","Westdeutschland","7","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nicht abgegolten","2014","Hauptschule","Westdeutschland","163","0.0827747227580788","0.0706715471185079","0.0948778983976498"
"Nicht abgegolten","2014","Hauptschule","Ostdeutschland","15","","",""
"Nicht abgegolten","2014","Realschule","Westdeutschland","249","0.139937340497438","0.125242272104016","0.15463240889086"
"Nicht abgegolten","2014","Realschule","Ostdeutschland","80","0.102621756196497","0.0834949550204052","0.12174855737259"
"Nicht abgegolten","2014","(Fach-)Abitur","Westdeutschland","200","0.127728629066251","0.110410297936164","0.145046960196339"
"Nicht abgegolten","2014","(Fach-)Abitur","Ostdeutschland","31","0.186812258660591","0.134713550067081","0.238910967254102"
"Nicht abgegolten","2014","AkademikerIn","Westdeutschland","666","0.295992359840323","0.276951897345548","0.315032822335097"
"Nicht abgegolten","2014","AkademikerIn","Ostdeutschland","167","0.232041605848017","0.198094195848289","0.265989015847745"
"Abgefeiert","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2015","Hauptschule","Westdeutschland","","","",""
"Abgefeiert","2015","Hauptschule","Ostdeutschland","","","",""
"Abgefeiert","2015","Realschule","Westdeutschland","","","",""
"Abgefeiert","2015","Realschule","Ostdeutschland","","","",""
"Abgefeiert","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Abgefeiert","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Abgefeiert","2015","AkademikerIn","Westdeutschland","","","",""
"Abgefeiert","2015","AkademikerIn","Ostdeutschland","","","",""
"Teils, teils","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Teils, teils","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2015","Hauptschule","Westdeutschland","","","",""
"Teils, teils","2015","Hauptschule","Ostdeutschland","","","",""
"Teils, teils","2015","Realschule","Westdeutschland","","","",""
"Teils, teils","2015","Realschule","Ostdeutschland","","","",""
"Teils, teils","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Teils, teils","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Teils, teils","2015","AkademikerIn","Westdeutschland","","","",""
"Teils, teils","2015","AkademikerIn","Ostdeutschland","","","",""
"Bezahlt","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Bezahlt","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Bezahlt","2015","Hauptschule","Westdeutschland","","","",""
"Bezahlt","2015","Hauptschule","Ostdeutschland","","","",""
"Bezahlt","2015","Realschule","Westdeutschland","","","",""
"Bezahlt","2015","Realschule","Ostdeutschland","","","",""
"Bezahlt","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Bezahlt","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Bezahlt","2015","AkademikerIn","Westdeutschland","","","",""
"Bezahlt","2015","AkademikerIn","Ostdeutschland","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2015","Hauptschule","Westdeutschland","","","",""
"Nicht abgegolten","2015","Hauptschule","Ostdeutschland","","","",""
"Nicht abgegolten","2015","Realschule","Westdeutschland","","","",""
"Nicht abgegolten","2015","Realschule","Ostdeutschland","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nicht abgegolten","2015","AkademikerIn","Westdeutschland","","","",""
"Nicht abgegolten","2015","AkademikerIn","Ostdeutschland","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2016","Hauptschule","Westdeutschland","","","",""
"Abgefeiert","2016","Hauptschule","Ostdeutschland","","","",""
"Abgefeiert","2016","Realschule","Westdeutschland","","","",""
"Abgefeiert","2016","Realschule","Ostdeutschland","","","",""
"Abgefeiert","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Abgefeiert","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Abgefeiert","2016","AkademikerIn","Westdeutschland","","","",""
"Abgefeiert","2016","AkademikerIn","Ostdeutschland","","","",""
"Teils, teils","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Teils, teils","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2016","Hauptschule","Westdeutschland","","","",""
"Teils, teils","2016","Hauptschule","Ostdeutschland","","","",""
"Teils, teils","2016","Realschule","Westdeutschland","","","",""
"Teils, teils","2016","Realschule","Ostdeutschland","","","",""
"Teils, teils","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Teils, teils","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Teils, teils","2016","AkademikerIn","Westdeutschland","","","",""
"Teils, teils","2016","AkademikerIn","Ostdeutschland","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Bezahlt","2016","Hauptschule","Westdeutschland","","","",""
"Bezahlt","2016","Hauptschule","Ostdeutschland","","","",""
"Bezahlt","2016","Realschule","Westdeutschland","","","",""
"Bezahlt","2016","Realschule","Ostdeutschland","","","",""
"Bezahlt","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Bezahlt","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Bezahlt","2016","AkademikerIn","Westdeutschland","","","",""
"Bezahlt","2016","AkademikerIn","Ostdeutschland","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2016","Hauptschule","Westdeutschland","","","",""
"Nicht abgegolten","2016","Hauptschule","Ostdeutschland","","","",""
"Nicht abgegolten","2016","Realschule","Westdeutschland","","","",""
"Nicht abgegolten","2016","Realschule","Ostdeutschland","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nicht abgegolten","2016","AkademikerIn","Westdeutschland","","","",""
"Nicht abgegolten","2016","AkademikerIn","Ostdeutschland","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2017","Hauptschule","Westdeutschland","","","",""
"Abgefeiert","2017","Hauptschule","Ostdeutschland","","","",""
"Abgefeiert","2017","Realschule","Westdeutschland","","","",""
"Abgefeiert","2017","Realschule","Ostdeutschland","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Abgefeiert","2017","AkademikerIn","Westdeutschland","","","",""
"Abgefeiert","2017","AkademikerIn","Ostdeutschland","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2017","Hauptschule","Westdeutschland","","","",""
"Teils, teils","2017","Hauptschule","Ostdeutschland","","","",""
"Teils, teils","2017","Realschule","Westdeutschland","","","",""
"Teils, teils","2017","Realschule","Ostdeutschland","","","",""
"Teils, teils","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Teils, teils","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Teils, teils","2017","AkademikerIn","Westdeutschland","","","",""
"Teils, teils","2017","AkademikerIn","Ostdeutschland","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Bezahlt","2017","Hauptschule","Westdeutschland","","","",""
"Bezahlt","2017","Hauptschule","Ostdeutschland","","","",""
"Bezahlt","2017","Realschule","Westdeutschland","","","",""
"Bezahlt","2017","Realschule","Ostdeutschland","","","",""
"Bezahlt","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Bezahlt","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Bezahlt","2017","AkademikerIn","Westdeutschland","","","",""
"Bezahlt","2017","AkademikerIn","Ostdeutschland","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2017","Hauptschule","Westdeutschland","","","",""
"Nicht abgegolten","2017","Hauptschule","Ostdeutschland","","","",""
"Nicht abgegolten","2017","Realschule","Westdeutschland","","","",""
"Nicht abgegolten","2017","Realschule","Ostdeutschland","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Nicht abgegolten","2017","AkademikerIn","Westdeutschland","","","",""
"Nicht abgegolten","2017","AkademikerIn","Ostdeutschland","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Westdeutschland","28","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Abgefeiert","2018","Hauptschule","Westdeutschland","758","0.474168904721256","0.450263244010097","0.498074565432416"
"Abgefeiert","2018","Hauptschule","Ostdeutschland","83","0.477295263994609","0.404729098135566","0.549861429853652"
"Abgefeiert","2018","Realschule","Westdeutschland","1206","0.558199538828187","0.536697238130601","0.579701839525772"
"Abgefeiert","2018","Realschule","Ostdeutschland","500","0.554364180549017","0.522590187914961","0.586138173183074"
"Abgefeiert","2018","(Fach-)Abitur","Westdeutschland","816","0.59600773305918","0.570880668705341","0.621134797413018"
"Abgefeiert","2018","(Fach-)Abitur","Ostdeutschland","175","0.700821513346576","0.644509620505788","0.757133406187365"
"Abgefeiert","2018","AkademikerIn","Westdeutschland","1205","0.49981576267314","0.479600279089938","0.520031246256342"
"Abgefeiert","2018","AkademikerIn","Ostdeutschland","330","0.589448812321984","0.549064065172676","0.629833559471291"
"Teils, teils","2018","(noch) kein Abschluss","Westdeutschland","21","","",""
"Teils, teils","2018","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Teils, teils","2018","Hauptschule","Westdeutschland","461","0.272159848267448","0.250851925402772","0.293467771132125"
"Teils, teils","2018","Hauptschule","Ostdeutschland","48","0.251661010818718","0.188613266709085","0.31470875492835"
"Teils, teils","2018","Realschule","Westdeutschland","465","0.246786289174622","0.228118334655378","0.265454243693865"
"Teils, teils","2018","Realschule","Ostdeutschland","260","0.252108362084649","0.224349789593782","0.279866934575515"
"Teils, teils","2018","(Fach-)Abitur","Westdeutschland","304","0.212826722374792","0.191867385968055","0.23378605878153"
"Teils, teils","2018","(Fach-)Abitur","Ostdeutschland","43","0.15579805656902","0.111197998465738","0.200398114672303"
"Teils, teils","2018","AkademikerIn","Westdeutschland","376","0.169798303574138","0.154618273163151","0.184978333985125"
"Teils, teils","2018","AkademikerIn","Ostdeutschland","88","0.141302957718117","0.112706892891514","0.16989902254472"
"Bezahlt","2018","(noch) kein Abschluss","Westdeutschland","27","","",""
"Bezahlt","2018","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2018","Hauptschule","Westdeutschland","364","0.182788954763274","0.164285485096443","0.201292424430106"
"Bezahlt","2018","Hauptschule","Ostdeutschland","39","0.212902982664542","0.153430317207923","0.27237564812116"
"Bezahlt","2018","Realschule","Westdeutschland","215","0.112054985245858","0.0983970282846538","0.125712942207062"
"Bezahlt","2018","Realschule","Ostdeutschland","115","0.112049079591347","0.0918847962289628","0.132213362953731"
"Bezahlt","2018","(Fach-)Abitur","Westdeutschland","188","0.104750412911932","0.0890692157553878","0.120431610068475"
"Bezahlt","2018","(Fach-)Abitur","Ostdeutschland","19","","",""
"Bezahlt","2018","AkademikerIn","Westdeutschland","148","0.0581623648039721","0.048699487518723","0.0676252420892212"
"Bezahlt","2018","AkademikerIn","Ostdeutschland","33","0.0618564326025158","0.042080464607724","0.0816324005973076"
"Nicht abgegolten","2018","(noch) kein Abschluss","Westdeutschland","4","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nicht abgegolten","2018","Hauptschule","Westdeutschland","93","0.0708822922480211","0.0585961559385673","0.0831684285574748"
"Nicht abgegolten","2018","Hauptschule","Ostdeutschland","12","","",""
"Nicht abgegolten","2018","Realschule","Westdeutschland","163","0.0829591867513335","0.0710164547393092","0.0949019187633578"
"Nicht abgegolten","2018","Realschule","Ostdeutschland","65","0.0814783777749874","0.0639899791804772","0.0989667763694975"
"Nicht abgegolten","2018","(Fach-)Abitur","Westdeutschland","157","0.0864151316540961","0.0720271914072143","0.100803071900978"
"Nicht abgegolten","2018","(Fach-)Abitur","Ostdeutschland","17","","",""
"Nicht abgegolten","2018","AkademikerIn","Westdeutschland","621","0.27222356894875","0.254227567682207","0.290219570215293"
"Nicht abgegolten","2018","AkademikerIn","Ostdeutschland","119","0.207391797357384","0.174107780588021","0.240675814126746"
"Abgefeiert","2019","(noch) kein Abschluss","Westdeutschland","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2019","Hauptschule","Westdeutschland","","","",""
"Abgefeiert","2019","Hauptschule","Ostdeutschland","","","",""
"Abgefeiert","2019","Realschule","Westdeutschland","","","",""
"Abgefeiert","2019","Realschule","Ostdeutschland","","","",""
"Abgefeiert","2019","(Fach-)Abitur","Westdeutschland","","","",""
"Abgefeiert","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Abgefeiert","2019","AkademikerIn","Westdeutschland","","","",""
"Abgefeiert","2019","AkademikerIn","Ostdeutschland","","","",""
"Teils, teils","2019","(noch) kein Abschluss","Westdeutschland","","","",""
"Teils, teils","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2019","Hauptschule","Westdeutschland","","","",""
"Teils, teils","2019","Hauptschule","Ostdeutschland","","","",""
"Teils, teils","2019","Realschule","Westdeutschland","","","",""
"Teils, teils","2019","Realschule","Ostdeutschland","","","",""
"Teils, teils","2019","(Fach-)Abitur","Westdeutschland","","","",""
"Teils, teils","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Teils, teils","2019","AkademikerIn","Westdeutschland","","","",""
"Teils, teils","2019","AkademikerIn","Ostdeutschland","","","",""
"Bezahlt","2019","(noch) kein Abschluss","Westdeutschland","","","",""
"Bezahlt","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Bezahlt","2019","Hauptschule","Westdeutschland","","","",""
"Bezahlt","2019","Hauptschule","Ostdeutschland","","","",""
"Bezahlt","2019","Realschule","Westdeutschland","","","",""
"Bezahlt","2019","Realschule","Ostdeutschland","","","",""
"Bezahlt","2019","(Fach-)Abitur","Westdeutschland","","","",""
"Bezahlt","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Bezahlt","2019","AkademikerIn","Westdeutschland","","","",""
"Bezahlt","2019","AkademikerIn","Ostdeutschland","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","Westdeutschland","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2019","Hauptschule","Westdeutschland","","","",""
"Nicht abgegolten","2019","Hauptschule","Ostdeutschland","","","",""
"Nicht abgegolten","2019","Realschule","Westdeutschland","","","",""
"Nicht abgegolten","2019","Realschule","Ostdeutschland","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","Westdeutschland","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","Ostdeutschland","","","",""
"Nicht abgegolten","2019","AkademikerIn","Westdeutschland","","","",""
"Nicht abgegolten","2019","AkademikerIn","Ostdeutschland","","","",""
"Abgefeiert","2020","(noch) kein Abschluss","Westdeutschland","30","0.325988563977465","0.240687605427627","0.411289522527302"
"Abgefeiert","2020","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Abgefeiert","2020","Hauptschule","Westdeutschland","650","0.475739933393946","0.450061207186808","0.501418659601085"
"Abgefeiert","2020","Hauptschule","Ostdeutschland","59","0.330927598225993","0.257556908899779","0.404298287552207"
"Abgefeiert","2020","Realschule","Westdeutschland","1134","0.567491262236555","0.545365564149512","0.589616960323598"
"Abgefeiert","2020","Realschule","Ostdeutschland","480","0.56876349304091","0.535663913154677","0.601863072927143"
"Abgefeiert","2020","(Fach-)Abitur","Westdeutschland","902","0.604619498527154","0.580766387802586","0.628472609251722"
"Abgefeiert","2020","(Fach-)Abitur","Ostdeutschland","177","0.730802107986918","0.678379639513145","0.783224576460691"
"Abgefeiert","2020","AkademikerIn","Westdeutschland","1361","0.556953195531463","0.537837185074131","0.576069205988796"
"Abgefeiert","2020","AkademikerIn","Ostdeutschland","342","0.606455904896885","0.568186012674139","0.644725797119631"
"Teils, teils","2020","(noch) kein Abschluss","Westdeutschland","27","","",""
"Teils, teils","2020","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Teils, teils","2020","Hauptschule","Westdeutschland","425","0.289501973866011","0.266182299250971","0.312821648481051"
"Teils, teils","2020","Hauptschule","Ostdeutschland","56","0.403843560637652","0.327335666478969","0.480351454796335"
"Teils, teils","2020","Realschule","Westdeutschland","488","0.265241543807913","0.245525806652905","0.284957280962921"
"Teils, teils","2020","Realschule","Ostdeutschland","235","0.257084752516542","0.227876426921393","0.28629307811169"
"Teils, teils","2020","(Fach-)Abitur","Westdeutschland","346","0.230946442037532","0.210386103720071","0.251506780354992"
"Teils, teils","2020","(Fach-)Abitur","Ostdeutschland","51","0.14980418227596","0.107624510552892","0.191983853999028"
"Teils, teils","2020","AkademikerIn","Westdeutschland","408","0.166343613445527","0.152013167291887","0.180674059599167"
"Teils, teils","2020","AkademikerIn","Ostdeutschland","99","0.131511742981259","0.105037401484825","0.157986084477692"
"Bezahlt","2020","(noch) kein Abschluss","Westdeutschland","44","0.328865506635139","0.24337201808674","0.414358995183538"
"Bezahlt","2020","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2020","Hauptschule","Westdeutschland","287","0.17439969374534","0.154888984115313","0.193910403375368"
"Bezahlt","2020","Hauptschule","Ostdeutschland","31","0.198717425172957","0.136497372792047","0.260937477553867"
"Bezahlt","2020","Realschule","Westdeutschland","148","0.0917021637330769","0.0788130255134995","0.104591301952654"
"Bezahlt","2020","Realschule","Ostdeutschland","92","0.105485681954265","0.0849556667458341","0.126015697162696"
"Bezahlt","2020","(Fach-)Abitur","Westdeutschland","196","0.0841813623160724","0.0706354256900738","0.0977272989420709"
"Bezahlt","2020","(Fach-)Abitur","Ostdeutschland","26","","",""
"Bezahlt","2020","AkademikerIn","Westdeutschland","196","0.0589037497237398","0.0498432615518236","0.067964237895656"
"Bezahlt","2020","AkademikerIn","Ostdeutschland","45","0.0587782624505306","0.0403529326315966","0.0772035922694647"
"Nicht abgegolten","2020","(noch) kein Abschluss","Westdeutschland","15","","",""
"Nicht abgegolten","2020","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2020","Hauptschule","Westdeutschland","91","0.0603583989947021","0.0481132166187324","0.0726035813706718"
"Nicht abgegolten","2020","Hauptschule","Ostdeutschland","12","","",""
"Nicht abgegolten","2020","Realschule","Westdeutschland","156","0.0755650302224557","0.0637613193607196","0.0873687410841917"
"Nicht abgegolten","2020","Realschule","Ostdeutschland","53","0.0686660724882832","0.0517646724452083","0.085567472531358"
"Nicht abgegolten","2020","(Fach-)Abitur","Westdeutschland","170","0.080252697119242","0.0669982869582158","0.0935071072802682"
"Nicht abgegolten","2020","(Fach-)Abitur","Ostdeutschland","21","","",""
