"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Abgefeiert","2001","Realschule","Schleswig-Holstein","38","0.533365945399806","0.421204873390284","0.645527017409328"
"Abgefeiert","2001","Realschule","Hamburg","17","","",""
"Abgefeiert","2001","Realschule","Niedersachsen","126","","",""
"Abgefeiert","2001","Realschule","Bremen","7","0.335334111601452","0.0964193280457211","0.574248895157184"
"Abgefeiert","2001","Realschule","Nordrhein-Westfalen","203","","",""
"Abgefeiert","2001","Realschule","Hessen","89","0.579205939373544","0.501982423815854","0.656429454931233"
"Abgefeiert","2001","Realschule","Rheinland-Pfalz,Saarland","56","0.534170231608301","0.438299756101208","0.630040707115394"
"Abgefeiert","2001","Realschule","Baden-Wuerttemberg","130","","",""
"Abgefeiert","2001","Realschule","Bayern","160","","",""
"Abgefeiert","2001","Realschule","Saarland","","","",""
"Abgefeiert","2001","Realschule","Berlin","59","0.516905921776585","0.423943332328564","0.609868511224606"
"Abgefeiert","2001","Realschule","Brandenburg","76","0.44893867597466","0.372346561344292","0.525530790605028"
"Abgefeiert","2001","Realschule","Mecklenburg-Vorpommern","61","0.574249120499976","0.482676208277884","0.665822032722069"
"Abgefeiert","2001","Realschule","Sachsen","170","","",""
"Abgefeiert","2001","Realschule","Sachsen-Anhalt","80","0.470374685469877","0.393276973277875","0.547472397661879"
"Abgefeiert","2001","Realschule","Thueringen","106","","",""
"Abgefeiert","2001","(Fach-)Abitur","Schleswig-Holstein","9","0.385452660871032","0.186546896958022","0.584358424784042"
"Abgefeiert","2001","(Fach-)Abitur","Hamburg","16","","",""
"Abgefeiert","2001","(Fach-)Abitur","Niedersachsen","38","0.559395146349133","0.443916176220715","0.674874116477551"
"Abgefeiert","2001","(Fach-)Abitur","Bremen","6","0.637390549397355","0.339421976881461","0.935359121913248"
"Abgefeiert","2001","(Fach-)Abitur","Nordrhein-Westfalen","126","","",""
"Abgefeiert","2001","(Fach-)Abitur","Hessen","39","0.598171851336255","0.4864687077112","0.709874994961311"
"Abgefeiert","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"Abgefeiert","2001","(Fach-)Abitur","Baden-Wuerttemberg","38","0.377497084573317","0.286072349801352","0.468921819345282"
"Abgefeiert","2001","(Fach-)Abitur","Bayern","41","0.471989032029464","0.367686661188524","0.576291402870403"
"Abgefeiert","2001","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","2001","(Fach-)Abitur","Berlin","6","0.211167794399604","0.0572203912405806","0.365115197558628"
"Abgefeiert","2001","(Fach-)Abitur","Brandenburg","10","","",""
"Abgefeiert","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","6","0.732370375324697","0.470742372930878","0.993998377718517"
"Abgefeiert","2001","(Fach-)Abitur","Sachsen","12","","",""
"Abgefeiert","2001","(Fach-)Abitur","Sachsen-Anhalt","15","","",""
"Abgefeiert","2001","(Fach-)Abitur","Thueringen","9","0.582346800972777","0.347911836995451","0.816781764950102"
"Abgefeiert","2001","AkademikerIn","Schleswig-Holstein","6","0.184094861805087","0.0430394478611905","0.325150275748984"
"Abgefeiert","2001","AkademikerIn","Hamburg","12","","",""
"Abgefeiert","2001","AkademikerIn","Niedersachsen","55","0.475652841692462","0.387034690987353","0.564270992397572"
"Abgefeiert","2001","AkademikerIn","Bremen","6","0.278272779310766","0.0586840703976074","0.497861488223924"
"Abgefeiert","2001","AkademikerIn","Nordrhein-Westfalen","96","0.291607824236602","0.241416427874003","0.341799220599201"
"Abgefeiert","2001","AkademikerIn","Hessen","45","0.321023083507084","0.236063038817346","0.405983128196823"
"Abgefeiert","2001","AkademikerIn","Rheinland-Pfalz,Saarland","28","","",""
"Abgefeiert","2001","AkademikerIn","Baden-Wuerttemberg","61","0.336130447969134","0.266341434457961","0.405919461480308"
"Abgefeiert","2001","AkademikerIn","Bayern","81","0.405928010928867","0.340287355452924","0.47156866640481"
"Abgefeiert","2001","AkademikerIn","Saarland","","","",""
"Abgefeiert","2001","AkademikerIn","Berlin","51","0.442411507935594","0.350014754798328","0.53480826107286"
"Abgefeiert","2001","AkademikerIn","Brandenburg","60","0.524929253829597","0.433259683096856","0.616598824562337"
"Abgefeiert","2001","AkademikerIn","Mecklenburg-Vorpommern","28","","",""
"Abgefeiert","2001","AkademikerIn","Sachsen","77","0.424124236080991","0.352324418157588","0.495924054004394"
"Abgefeiert","2001","AkademikerIn","Sachsen-Anhalt","52","0.440853784994825","0.348904350774741","0.53280321921491"
"Abgefeiert","2001","AkademikerIn","Thueringen","48","0.524869956799385","0.422826237150127","0.626913676448643"
"Teils, teils","2001","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Teils, teils","2001","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Niedersachsen","5","0.540049591917487","0.170841342282796","0.909257841552179"
"Teils, teils","2001","(noch) kein Abschluss","Bremen","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Teils, teils","2001","(noch) kein Abschluss","Hessen","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Bayern","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Sachsen","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teils, teils","2001","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","2001","Hauptschule","Schleswig-Holstein","21","","",""
"Teils, teils","2001","Hauptschule","Hamburg","4","0.157677277650383","-0.00204184204811864","0.317396397348886"
"Teils, teils","2001","Hauptschule","Niedersachsen","68","0.290747938155337","0.233885736113843","0.347610140196831"
"Teils, teils","2001","Hauptschule","Bremen","5","0.314326614141488","0.079389470060425","0.549263758222551"
"Teils, teils","2001","Hauptschule","Nordrhein-Westfalen","116","","",""
"Teils, teils","2001","Hauptschule","Hessen","50","0.287473995762364","0.220419375268941","0.354528616255787"
"Teils, teils","2001","Hauptschule","Rheinland-Pfalz,Saarland","45","0.24894948601861","0.187303134305842","0.310595837731378"
"Teils, teils","2001","Hauptschule","Baden-Wuerttemberg","116","","",""
"Teils, teils","2001","Hauptschule","Bayern","113","","",""
"Teils, teils","2001","Hauptschule","Saarland","","","",""
"Teils, teils","2001","Hauptschule","Berlin","11","","",""
"Teils, teils","2001","Hauptschule","Brandenburg","4","0.0897505125187347","-0.00928063057538785","0.188781655612857"
"Teils, teils","2001","Hauptschule","Mecklenburg-Vorpommern","6","0.358508476337857","0.136965995970699","0.580050956705015"
"Teils, teils","2001","Hauptschule","Sachsen","11","","",""
"Teils, teils","2001","Hauptschule","Sachsen-Anhalt","9","0.165148228616669","0.0578454862307551","0.272450971002584"
"Teils, teils","2001","Hauptschule","Thueringen","7","0.156663305414643","0.0538352521730902","0.259491358656195"
"Teils, teils","2001","Realschule","Schleswig-Holstein","22","","",""
"Teils, teils","2001","Realschule","Hamburg","7","0.343389782883375","0.164282307779954","0.522497257986797"
"Teils, teils","2001","Realschule","Niedersachsen","47","0.204172579057557","0.151619032647986","0.256726125467129"
"Teils, teils","2001","Realschule","Bremen","4","0.348017390470797","0.106959728202923","0.589075052738672"
"Teils, teils","2001","Realschule","Nordrhein-Westfalen","81","0.1924073142127","0.154063787850205","0.230750840575194"
"Teils, teils","2001","Realschule","Hessen","30","0.15107211833048","0.0950543474346817","0.207089889226279"
"Teils, teils","2001","Realschule","Rheinland-Pfalz,Saarland","19","","",""
"Teils, teils","2001","Realschule","Baden-Wuerttemberg","53","0.174514945098747","0.127181236331992","0.221848653865503"
"Teils, teils","2001","Realschule","Bayern","49","0.143809326242752","0.104036058928736","0.183582593556767"
"Teils, teils","2001","Realschule","Saarland","","","",""
"Teils, teils","2001","Realschule","Berlin","34","0.338352092795873","0.250331455890693","0.426372729701053"
"Teils, teils","2001","Realschule","Brandenburg","36","0.233525918106242","0.168377051487141","0.298674784725344"
"Teils, teils","2001","Realschule","Mecklenburg-Vorpommern","31","0.240780960151927","0.161597642123272","0.319964278180582"
"Teils, teils","2001","Realschule","Sachsen","86","0.281024161856948","0.23274553017772","0.329302793536176"
"Teils, teils","2001","Realschule","Sachsen-Anhalt","33","0.197208504836856","0.135747542691398","0.258669466982313"
"Teils, teils","2001","Realschule","Thueringen","50","0.238405984680845","0.180076048878197","0.296735920483494"
"Teils, teils","2001","(Fach-)Abitur","Schleswig-Holstein","6","0.361138383058748","0.16483653158241","0.557440234535087"
"Teils, teils","2001","(Fach-)Abitur","Hamburg","1","","",""
"Teils, teils","2001","(Fach-)Abitur","Niedersachsen","16","","",""
"Teils, teils","2001","(Fach-)Abitur","Bremen","2","","",""
"Teils, teils","2001","(Fach-)Abitur","Nordrhein-Westfalen","54","0.211789209954129","0.161542881178197","0.262035538730061"
"Teils, teils","2001","(Fach-)Abitur","Hessen","15","","",""
"Teils, teils","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Teils, teils","2001","(Fach-)Abitur","Baden-Wuerttemberg","25","","",""
"Teils, teils","2001","(Fach-)Abitur","Bayern","19","","",""
"Teils, teils","2001","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","2001","(Fach-)Abitur","Berlin","8","0.351849822999353","0.171721212310579","0.531978433688127"
"Teils, teils","2001","(Fach-)Abitur","Brandenburg","6","0.223146652346472","0.0450715705944411","0.401221734098502"
"Teils, teils","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Teils, teils","2001","(Fach-)Abitur","Sachsen","11","","",""
"Teils, teils","2001","(Fach-)Abitur","Sachsen-Anhalt","4","0.134903761748347","0.00836799031636651","0.261439533180327"
"Teils, teils","2001","(Fach-)Abitur","Thueringen","4","0.296968197471111","0.0797650634216263","0.514171331520596"
"Teils, teils","2001","AkademikerIn","Schleswig-Holstein","7","0.308996877746641","0.140820055346321","0.477173700146962"
"Teils, teils","2001","AkademikerIn","Hamburg","5","0.110756577629735","-0.00154414689580948","0.22305730215528"
"Teils, teils","2001","AkademikerIn","Niedersachsen","26","","",""
"Teils, teils","2001","AkademikerIn","Bremen","5","0.467867532979621","0.223378471814499","0.712356594144744"
"Teils, teils","2001","AkademikerIn","Nordrhein-Westfalen","63","0.226239967312377","0.180035855580412","0.272444079044343"
"Teils, teils","2001","AkademikerIn","Hessen","19","","",""
"Teils, teils","2001","AkademikerIn","Rheinland-Pfalz,Saarland","16","","",""
"Teils, teils","2001","AkademikerIn","Baden-Wuerttemberg","26","","",""
"Teils, teils","2001","AkademikerIn","Bayern","42","0.181157584086844","0.129675361650545","0.232639806523142"
"Teils, teils","2001","AkademikerIn","Saarland","","","",""
"Teils, teils","2001","AkademikerIn","Berlin","26","","",""
"Teils, teils","2001","AkademikerIn","Brandenburg","23","","",""
"Teils, teils","2001","AkademikerIn","Mecklenburg-Vorpommern","11","","",""
"Teils, teils","2001","AkademikerIn","Sachsen","35","0.174522060744607","0.119379072280476","0.229665049208737"
"Teils, teils","2001","AkademikerIn","Sachsen-Anhalt","18","","",""
"Teils, teils","2001","AkademikerIn","Thueringen","12","","",""
"Bezahlt","2001","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Bezahlt","2001","(noch) kein Abschluss","Hamburg","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Niedersachsen","1","","",""
"Bezahlt","2001","(noch) kein Abschluss","Bremen","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Nordrhein-Westfalen","11","","",""
"Bezahlt","2001","(noch) kein Abschluss","Hessen","1","","",""
"Bezahlt","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Baden-Wuerttemberg","5","0.504949127010665","0.178304465672585","0.831593788348745"
"Bezahlt","2001","(noch) kein Abschluss","Bayern","6","0.523099922110784","0.196788060686502","0.849411783535066"
"Bezahlt","2001","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Berlin","3","","",""
"Bezahlt","2001","(noch) kein Abschluss","Brandenburg","1","","",""
"Bezahlt","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","2001","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Bezahlt","2001","(noch) kein Abschluss","Thueringen","1","","",""
"Bezahlt","2001","Hauptschule","Schleswig-Holstein","20","","",""
"Bezahlt","2001","Hauptschule","Hamburg","1","","",""
"Bezahlt","2001","Hauptschule","Niedersachsen","60","0.292870288687546","0.235886378200122","0.349854199174971"
"Bezahlt","2001","Hauptschule","Bremen","6","0.357054992735401","0.114585596687466","0.599524388783337"
"Bezahlt","2001","Hauptschule","Nordrhein-Westfalen","185","","",""
"Bezahlt","2001","Hauptschule","Hessen","39","0.216720861443708","0.155677603293607","0.27776411959381"
"Bezahlt","2001","Hauptschule","Rheinland-Pfalz,Saarland","57","0.295744684476283","0.230680688931103","0.360808680021462"
"Bezahlt","2001","Hauptschule","Baden-Wuerttemberg","97","0.230635380387664","0.188667051255157","0.27260370952017"
"Bezahlt","2001","Hauptschule","Bayern","68","0.138004102024037","0.107371618560016","0.168636585488058"
"Bezahlt","2001","Hauptschule","Saarland","","","",""
"Bezahlt","2001","Hauptschule","Berlin","11","","",""
"Bezahlt","2001","Hauptschule","Brandenburg","8","0.223267417453202","0.0789822997688286","0.367552535137575"
"Bezahlt","2001","Hauptschule","Mecklenburg-Vorpommern","5","0.303709491990511","0.0912695087151781","0.516149475265845"
"Bezahlt","2001","Hauptschule","Sachsen","6","0.114641296824113","0.0225752807264244","0.206707312921802"
"Bezahlt","2001","Hauptschule","Sachsen-Anhalt","16","","",""
"Bezahlt","2001","Hauptschule","Thueringen","15","","",""
"Bezahlt","2001","Realschule","Schleswig-Holstein","2","","",""
"Bezahlt","2001","Realschule","Hamburg","1","","",""
"Bezahlt","2001","Realschule","Niedersachsen","31","0.143958406589552","0.0981906294198577","0.189726183759246"
"Bezahlt","2001","Realschule","Bremen","3","","",""
"Bezahlt","2001","Realschule","Nordrhein-Westfalen","70","0.175970022591558","0.13892960069495","0.213010444488165"
"Bezahlt","2001","Realschule","Hessen","17","","",""
"Bezahlt","2001","Realschule","Rheinland-Pfalz,Saarland","18","","",""
"Bezahlt","2001","Realschule","Baden-Wuerttemberg","29","","",""
"Bezahlt","2001","Realschule","Bayern","42","0.137409903053089","0.0983866250912576","0.17643318101492"
"Bezahlt","2001","Realschule","Saarland","","","",""
"Bezahlt","2001","Realschule","Berlin","9","0.0892691902832755","0.0362256608273345","0.142312719739217"
"Bezahlt","2001","Realschule","Brandenburg","32","0.202711594449133","0.140804901762872","0.264618287135393"
"Bezahlt","2001","Realschule","Mecklenburg-Vorpommern","13","","",""
"Bezahlt","2001","Realschule","Sachsen","45","0.127223199340919","0.0914332793498109","0.163013119332028"
"Bezahlt","2001","Realschule","Sachsen-Anhalt","27","","",""
"Bezahlt","2001","Realschule","Thueringen","33","0.153010149579996","0.103730185406287","0.202290113753704"
"Bezahlt","2001","(Fach-)Abitur","Schleswig-Holstein","4","0.141617336031293","-0.000872160613818868","0.284106832676406"
"Bezahlt","2001","(Fach-)Abitur","Hamburg","2","","",""
"Bezahlt","2001","(Fach-)Abitur","Niedersachsen","8","0.106294645617809","0.0346024649136925","0.177986826321926"
"Bezahlt","2001","(Fach-)Abitur","Bremen","1","","",""
"Bezahlt","2001","(Fach-)Abitur","Nordrhein-Westfalen","35","0.136488096562471","0.0942686257326677","0.178707567392274"
"Bezahlt","2001","(Fach-)Abitur","Hessen","11","","",""
"Bezahlt","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.175402109366867","0.0678135758256839","0.282990642908049"
"Bezahlt","2001","(Fach-)Abitur","Baden-Wuerttemberg","21","","",""
"Bezahlt","2001","(Fach-)Abitur","Bayern","10","","",""
"Bezahlt","2001","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","2001","(Fach-)Abitur","Berlin","6","0.172848336832071","0.0302247398720638","0.315471933792078"
"Bezahlt","2001","(Fach-)Abitur","Brandenburg","3","","",""
"Bezahlt","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Bezahlt","2001","(Fach-)Abitur","Sachsen","6","0.127804911701427","0.0171948436606131","0.238414979742242"
"Bezahlt","2001","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Bezahlt","2001","(Fach-)Abitur","Thueringen","","","",""
"Bezahlt","2001","AkademikerIn","Schleswig-Holstein","1","","",""
"Bezahlt","2001","AkademikerIn","Hamburg","3","","",""
"Bezahlt","2001","AkademikerIn","Niedersachsen","8","0.0745234418948419","0.0279222162131036","0.12112466757658"
"Bezahlt","2001","AkademikerIn","Bremen","","","",""
"Bezahlt","2001","AkademikerIn","Nordrhein-Westfalen","32","0.100504344275854","0.0673007753841691","0.133707913167538"
"Bezahlt","2001","AkademikerIn","Hessen","9","0.0608160282028408","0.0173246210510332","0.104307435354649"
"Bezahlt","2001","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Bezahlt","2001","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Bezahlt","2001","AkademikerIn","Bayern","11","","",""
"Bezahlt","2001","AkademikerIn","Saarland","","","",""
"Bezahlt","2001","AkademikerIn","Berlin","6","0.0728834561682389","0.0245254655669425","0.121241446769535"
"Bezahlt","2001","AkademikerIn","Brandenburg","6","0.0674300144015467","0.0213976790509669","0.113462349752126"
"Bezahlt","2001","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Bezahlt","2001","AkademikerIn","Sachsen","10","","",""
"Bezahlt","2001","AkademikerIn","Sachsen-Anhalt","5","0.059698694031711","0.015819866481331","0.103577521582091"
"Bezahlt","2001","AkademikerIn","Thueringen","5","0.0525862467722844","0.00697624308413901","0.0981962504604298"
"Nicht abgegolten","2001","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Hamburg","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Bremen","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Hessen","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Bayern","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Saarland","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Berlin","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Sachsen","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Thueringen","","","",""
"Nicht abgegolten","2001","Hauptschule","Schleswig-Holstein","9","0.0940312744417404","0.0312396369329312","0.15682291195055"
"Nicht abgegolten","2001","Hauptschule","Hamburg","1","","",""
"Nicht abgegolten","2001","Hauptschule","Niedersachsen","17","","",""
"Nicht abgegolten","2001","Hauptschule","Bremen","1","","",""
"Nicht abgegolten","2001","Hauptschule","Nordrhein-Westfalen","52","0.0929515530109023","0.0687944324566415","0.117108673565163"
"Nicht abgegolten","2001","Hauptschule","Hessen","18","","",""
"Nicht abgegolten","2001","Hauptschule","Rheinland-Pfalz,Saarland","14","","",""
"Nicht abgegolten","2001","Hauptschule","Baden-Wuerttemberg","34","0.0827017109704141","0.0552603815399329","0.110143040400895"
"Nicht abgegolten","2001","Hauptschule","Bayern","39","0.0793448165030334","0.0553403868364537","0.103349246169613"
"Nicht abgegolten","2001","Hauptschule","Saarland","","","",""
"Nicht abgegolten","2001","Hauptschule","Berlin","2","","",""
"Nicht abgegolten","2001","Hauptschule","Brandenburg","4","0.0956295253622202","-0.00626299142824732","0.197522042152688"
"Nicht abgegolten","2001","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Nicht abgegolten","2001","Hauptschule","Sachsen","3","","",""
"Nicht abgegolten","2001","Hauptschule","Sachsen-Anhalt","2","","",""
"Nicht abgegolten","2001","Hauptschule","Thueringen","3","","",""
"Nicht abgegolten","2001","Realschule","Schleswig-Holstein","14","","",""
"Nicht abgegolten","2001","Realschule","Hamburg","2","","",""
"Nicht abgegolten","2001","Realschule","Niedersachsen","22","","",""
"Nicht abgegolten","2001","Realschule","Bremen","1","","",""
"Nicht abgegolten","2001","Realschule","Nordrhein-Westfalen","52","0.144435028253347","0.110241191234041","0.178628865272653"
"Nicht abgegolten","2001","Realschule","Hessen","21","","",""
"Nicht abgegolten","2001","Realschule","Rheinland-Pfalz,Saarland","11","","",""
"Nicht abgegolten","2001","Realschule","Baden-Wuerttemberg","35","0.120976824357823","0.0803090067432518","0.161644641972395"
"Nicht abgegolten","2001","Realschule","Bayern","48","0.170530209480113","0.127900394631873","0.213160024328352"
"Nicht abgegolten","2001","Realschule","Saarland","","","",""
"Nicht abgegolten","2001","Realschule","Berlin","9","0.0554727951442672","0.0128900297303487","0.0980555605581856"
"Nicht abgegolten","2001","Realschule","Brandenburg","18","","",""
"Nicht abgegolten","2001","Realschule","Mecklenburg-Vorpommern","7","0.0699251591799015","0.0226955056343116","0.117154812725492"
"Nicht abgegolten","2001","Realschule","Sachsen","32","0.0852353556774085","0.0552443831827728","0.115226328172044"
"Nicht abgegolten","2001","Realschule","Sachsen-Anhalt","21","","",""
"Nicht abgegolten","2001","Realschule","Thueringen","16","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Schleswig-Holstein","4","0.111791620038926","-0.016987730659934","0.240570970737786"
"Nicht abgegolten","2001","(Fach-)Abitur","Hamburg","4","0.173626343705679","0.0188230435484423","0.328429643862915"
"Nicht abgegolten","2001","(Fach-)Abitur","Niedersachsen","9","0.135922137402827","0.0562070633835977","0.215637211422057"
"Nicht abgegolten","2001","(Fach-)Abitur","Bremen","1","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Nordrhein-Westfalen","39","0.159676943658301","0.114628947408492","0.20472493990811"
"Nicht abgegolten","2001","(Fach-)Abitur","Hessen","9","0.120099322760485","0.0460332467792603","0.194165398741709"
"Nicht abgegolten","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.14365260550616","0.0444303222954766","0.242874888716843"
"Nicht abgegolten","2001","(Fach-)Abitur","Baden-Wuerttemberg","24","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Bayern","18","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Saarland","","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Berlin","7","0.264134045768972","0.0978395954878468","0.430428496050096"
"Nicht abgegolten","2001","(Fach-)Abitur","Brandenburg","2","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Nicht abgegolten","2001","(Fach-)Abitur","Sachsen","6","0.192419869478427","0.0618232788684969","0.323016460088358"
"Nicht abgegolten","2001","(Fach-)Abitur","Sachsen-Anhalt","7","0.171207116512353","0.0316818089742546","0.310732424050451"
"Nicht abgegolten","2001","(Fach-)Abitur","Thueringen","4","0.120685001556112","-0.0341690316025808","0.275539034714805"
"Nicht abgegolten","2001","AkademikerIn","Schleswig-Holstein","15","","",""
"Nicht abgegolten","2001","AkademikerIn","Hamburg","10","","",""
"Nicht abgegolten","2001","AkademikerIn","Niedersachsen","33","0.252120699898293","0.175067942631688","0.329173457164897"
"Nicht abgegolten","2001","AkademikerIn","Bremen","5","0.253859687709613","0.0406066517347644","0.467112723684461"
"Nicht abgegolten","2001","AkademikerIn","Nordrhein-Westfalen","124","","",""
"Nicht abgegolten","2001","AkademikerIn","Hessen","43","0.469437671593704","0.378618764638149","0.560256578549258"
"Nicht abgegolten","2001","AkademikerIn","Rheinland-Pfalz,Saarland","26","","",""
"Nicht abgegolten","2001","AkademikerIn","Baden-Wuerttemberg","78","0.396862086391993","0.324581797881753","0.469142374902233"
"Nicht abgegolten","2001","AkademikerIn","Bayern","81","0.366527658332788","0.302118731063483","0.430936585602093"
"Nicht abgegolten","2001","AkademikerIn","Saarland","","","",""
"Nicht abgegolten","2001","AkademikerIn","Berlin","28","","",""
"Nicht abgegolten","2001","AkademikerIn","Brandenburg","25","","",""
"Nicht abgegolten","2001","AkademikerIn","Mecklenburg-Vorpommern","18","","",""
"Nicht abgegolten","2001","AkademikerIn","Sachsen","60","0.345647685392861","0.276554527101549","0.414740843684172"
"Nicht abgegolten","2001","AkademikerIn","Sachsen-Anhalt","37","0.369321959371205","0.279940899531941","0.458703019210469"
"Nicht abgegolten","2001","AkademikerIn","Thueringen","27","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Hamburg","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Niedersachsen","2","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Bremen","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Nordrhein-Westfalen","4","0.523626870967966","0.22848125338918","0.818772488546753"
"Abgefeiert","2002","(noch) kein Abschluss","Hessen","3","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Baden-Wuerttemberg","5","0.354930838299605","0.120473890310685","0.589387786288524"
"Abgefeiert","2002","(noch) kein Abschluss","Bayern","1","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Saarland","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Berlin","2","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Brandenburg","1","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Sachsen","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Thueringen","1","","",""
"Abgefeiert","2002","Hauptschule","Schleswig-Holstein","33","0.453293136494068","0.339870675583164","0.566715597404973"
"Abgefeiert","2002","Hauptschule","Hamburg","13","","",""
"Abgefeiert","2002","Hauptschule","Niedersachsen","104","","",""
"Abgefeiert","2002","Hauptschule","Bremen","6","0.382251877817716","0.136338026057507","0.628165729577925"
"Abgefeiert","2002","Hauptschule","Nordrhein-Westfalen","172","","",""
"Abgefeiert","2002","Hauptschule","Hessen","63","0.353949352833004","0.277167462321487","0.430731243344522"
"Abgefeiert","2002","Hauptschule","Rheinland-Pfalz,Saarland","66","0.369076810353259","0.296323733824415","0.441829886882104"
"Abgefeiert","2002","Hauptschule","Baden-Wuerttemberg","143","","",""
"Abgefeiert","2002","Hauptschule","Bayern","231","","",""
"Abgefeiert","2002","Hauptschule","Saarland","","","",""
"Abgefeiert","2002","Hauptschule","Berlin","16","","",""
"Abgefeiert","2002","Hauptschule","Brandenburg","13","","",""
"Abgefeiert","2002","Hauptschule","Mecklenburg-Vorpommern","6","0.485803707889596","0.223998093265018","0.747609322514173"
