"pld0043","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2008","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Sehr oft","2008","(Fach-)Abitur","Hamburg","1","","",""
"Sehr oft","2008","(Fach-)Abitur","Niedersachsen","13","","",""
"Sehr oft","2008","(Fach-)Abitur","Bremen","3","","",""
"Sehr oft","2008","(Fach-)Abitur","Nordrhein-Westfalen","21","","",""
"Sehr oft","2008","(Fach-)Abitur","Hessen","6","0.0527390421338009","0.0191401801243553","0.0863379041432464"
"Sehr oft","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.0427616075547812","0.00545842072508201","0.0800647943844805"
"Sehr oft","2008","(Fach-)Abitur","Baden-Wuerttemberg","20","","",""
"Sehr oft","2008","(Fach-)Abitur","Bayern","13","","",""
"Sehr oft","2008","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2008","(Fach-)Abitur","Berlin","5","0.034515797489838","-0.00126332073679815","0.0702949157164742"
"Sehr oft","2008","(Fach-)Abitur","Brandenburg","7","0.122029137022649","0.043061717786618","0.20099655625868"
"Sehr oft","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2008","(Fach-)Abitur","Sachsen","1","","",""
"Sehr oft","2008","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Sehr oft","2008","(Fach-)Abitur","Thueringen","6","0.0844775099367449","0.00815229013006122","0.160802729743429"
"Sehr oft","2008","AkademikerIn","Schleswig-Holstein","6","0.0923455152405747","0.0328621434736722","0.151828887007477"
"Sehr oft","2008","AkademikerIn","Hamburg","5","0.0605222802344289","0.00794048265732576","0.113104077811532"
"Sehr oft","2008","AkademikerIn","Niedersachsen","16","","",""
"Sehr oft","2008","AkademikerIn","Bremen","3","","",""
"Sehr oft","2008","AkademikerIn","Nordrhein-Westfalen","22","","",""
"Sehr oft","2008","AkademikerIn","Hessen","16","","",""
"Sehr oft","2008","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.0448838146942677","0.0142075801710208","0.0755600492175147"
"Sehr oft","2008","AkademikerIn","Baden-Wuerttemberg","24","","",""
"Sehr oft","2008","AkademikerIn","Bayern","21","","",""
"Sehr oft","2008","AkademikerIn","Saarland","","","",""
"Sehr oft","2008","AkademikerIn","Berlin","12","","",""
"Sehr oft","2008","AkademikerIn","Brandenburg","7","0.0446325457033579","0.0183981742824996","0.0708669171242163"
"Sehr oft","2008","AkademikerIn","Mecklenburg-Vorpommern","5","0.0270684934421691","0.000186761302164742","0.0539502255821735"
"Sehr oft","2008","AkademikerIn","Sachsen","9","0.0302034640279979","0.0124995391355149","0.0479073889204809"
"Sehr oft","2008","AkademikerIn","Sachsen-Anhalt","2","","",""
"Sehr oft","2008","AkademikerIn","Thueringen","4","0.0289485201358117","0.00459023511748967","0.0533068051541337"
"Oft","2008","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Oft","2008","(noch) kein Abschluss","Hamburg","2","","",""
"Oft","2008","(noch) kein Abschluss","Niedersachsen","17","","",""
"Oft","2008","(noch) kein Abschluss","Bremen","1","","",""
"Oft","2008","(noch) kein Abschluss","Nordrhein-Westfalen","30","0.228852305070187","0.155207941655567","0.302496668484807"
"Oft","2008","(noch) kein Abschluss","Hessen","13","","",""
"Oft","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Oft","2008","(noch) kein Abschluss","Baden-Wuerttemberg","21","","",""
"Oft","2008","(noch) kein Abschluss","Bayern","15","","",""
"Oft","2008","(noch) kein Abschluss","Saarland","","","",""
"Oft","2008","(noch) kein Abschluss","Berlin","4","0.0902043869517034","-0.0353462273577419","0.215755001261149"
"Oft","2008","(noch) kein Abschluss","Brandenburg","5","0.165998983013578","-0.0108732399386304","0.342871205965787"
"Oft","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Oft","2008","(noch) kein Abschluss","Sachsen","10","","",""
"Oft","2008","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Oft","2008","(noch) kein Abschluss","Thueringen","7","0.712365088047944","0.466300834348401","0.958429341747487"
"Oft","2008","Hauptschule","Schleswig-Holstein","18","","",""
"Oft","2008","Hauptschule","Hamburg","9","0.130507050404194","0.0515939529230925","0.209420147885296"
"Oft","2008","Hauptschule","Niedersachsen","66","0.109493803410197","0.0853018271379333","0.133685779682461"
"Oft","2008","Hauptschule","Bremen","","","",""
"Oft","2008","Hauptschule","Nordrhein-Westfalen","152","","",""
"Oft","2008","Hauptschule","Hessen","31","0.0738899142304008","0.0487219591106714","0.0990578693501302"
"Oft","2008","Hauptschule","Rheinland-Pfalz,Saarland","54","0.0961299519375252","0.070818818722335","0.121441085152715"
"Oft","2008","Hauptschule","Baden-Wuerttemberg","101","","",""
"Oft","2008","Hauptschule","Bayern","127","","",""
"Oft","2008","Hauptschule","Saarland","","","",""
"Oft","2008","Hauptschule","Berlin","18","","",""
"Oft","2008","Hauptschule","Brandenburg","17","","",""
"Oft","2008","Hauptschule","Mecklenburg-Vorpommern","7","0.0537125589251439","0.0117718215845007","0.0956532962657873"
"Oft","2008","Hauptschule","Sachsen","21","","",""
"Oft","2008","Hauptschule","Sachsen-Anhalt","12","","",""
"Oft","2008","Hauptschule","Thueringen","21","","",""
"Oft","2008","Realschule","Schleswig-Holstein","30","0.252990292356459","0.182714706480905","0.323265878232014"
"Oft","2008","Realschule","Hamburg","9","0.125361069174897","0.0472308052271222","0.203491333122672"
"Oft","2008","Realschule","Niedersachsen","90","0.184892359840814","0.15133146776379","0.218453251917838"
"Oft","2008","Realschule","Bremen","9","0.149236216934878","0.04147436200945","0.256998071860306"
"Oft","2008","Realschule","Nordrhein-Westfalen","132","","",""
"Oft","2008","Realschule","Hessen","46","0.164153563546753","0.12369517691347","0.204611950180037"
"Oft","2008","Realschule","Rheinland-Pfalz,Saarland","41","0.16809960484227","0.117879536329907","0.218319673354632"
"Oft","2008","Realschule","Baden-Wuerttemberg","112","","",""
"Oft","2008","Realschule","Bayern","87","0.136392540956064","0.109022016182823","0.163763065729305"
"Oft","2008","Realschule","Saarland","","","",""
"Oft","2008","Realschule","Berlin","30","0.14046071687106","0.0921846524634486","0.188736781278671"
"Oft","2008","Realschule","Brandenburg","40","0.163653544603396","0.119687291326718","0.207619797880073"
"Oft","2008","Realschule","Mecklenburg-Vorpommern","22","","",""
"Oft","2008","Realschule","Sachsen","80","0.150337577976341","0.120971297796631","0.179703858156051"
"Oft","2008","Realschule","Sachsen-Anhalt","42","0.131122924126353","0.0915873948012412","0.170658453451466"
"Oft","2008","Realschule","Thueringen","47","0.148087420511475","0.109823391786888","0.186351449236061"
"Oft","2008","(Fach-)Abitur","Schleswig-Holstein","21","","",""
"Oft","2008","(Fach-)Abitur","Hamburg","9","0.255187083902985","0.129201132666488","0.381173035139483"
"Oft","2008","(Fach-)Abitur","Niedersachsen","43","0.289826763072216","0.22280078637311","0.356852739771322"
"Oft","2008","(Fach-)Abitur","Bremen","2","","",""
"Oft","2008","(Fach-)Abitur","Nordrhein-Westfalen","128","","",""
"Oft","2008","(Fach-)Abitur","Hessen","34","0.19941726124322","0.139354109837734","0.259480412648705"
"Oft","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","24","","",""
"Oft","2008","(Fach-)Abitur","Baden-Wuerttemberg","52","0.18121795074739","0.136018750212477","0.226417151282304"
"Oft","2008","(Fach-)Abitur","Bayern","62","0.183775205144716","0.137056104123481","0.230494306165951"
"Oft","2008","(Fach-)Abitur","Saarland","","","",""
"Oft","2008","(Fach-)Abitur","Berlin","26","","",""
"Oft","2008","(Fach-)Abitur","Brandenburg","13","","",""
"Oft","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Oft","2008","(Fach-)Abitur","Sachsen","27","","",""
"Oft","2008","(Fach-)Abitur","Sachsen-Anhalt","22","","",""
"Oft","2008","(Fach-)Abitur","Thueringen","8","0.136966846656647","0.0426075986111178","0.231326094702176"
"Oft","2008","AkademikerIn","Schleswig-Holstein","16","","",""
"Oft","2008","AkademikerIn","Hamburg","21","","",""
"Oft","2008","AkademikerIn","Niedersachsen","69","0.194893636855602","0.150583370281053","0.239203903430152"
"Oft","2008","AkademikerIn","Bremen","3","","",""
"Oft","2008","AkademikerIn","Nordrhein-Westfalen","163","","",""
"Oft","2008","AkademikerIn","Hessen","82","0.234164191009825","0.188124278851472","0.280204103168178"
"Oft","2008","AkademikerIn","Rheinland-Pfalz,Saarland","38","0.201422187279349","0.142000997896925","0.260843376661772"
"Oft","2008","AkademikerIn","Baden-Wuerttemberg","87","0.171000906727411","0.136481269311237","0.205520544143586"
"Oft","2008","AkademikerIn","Bayern","102","","",""
"Oft","2008","AkademikerIn","Saarland","","","",""
"Oft","2008","AkademikerIn","Berlin","43","0.150388337861292","0.10668658652053","0.194090089202054"
"Oft","2008","AkademikerIn","Brandenburg","37","0.139161057338646","0.0951887327515397","0.183133381925753"
"Oft","2008","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Oft","2008","AkademikerIn","Sachsen","72","0.218814266611576","0.17604657246338","0.261581960759772"
"Oft","2008","AkademikerIn","Sachsen-Anhalt","38","0.219980817456262","0.162572060876601","0.277389574035922"
"Oft","2008","AkademikerIn","Thueringen","20","","",""
"Manchmal","2008","(noch) kein Abschluss","Schleswig-Holstein","7","0.256967030420254","0.055105024946325","0.458829035894184"
"Manchmal","2008","(noch) kein Abschluss","Hamburg","4","0.611498161173121","0.29306304586365","0.929933276482591"
"Manchmal","2008","(noch) kein Abschluss","Niedersachsen","19","","",""
"Manchmal","2008","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2008","(noch) kein Abschluss","Nordrhein-Westfalen","36","0.24132593988831","0.166315328491172","0.316336551285448"
"Manchmal","2008","(noch) kein Abschluss","Hessen","10","","",""
"Manchmal","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","13","","",""
"Manchmal","2008","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.351699703029479","0.253592361864677","0.449807044194281"
"Manchmal","2008","(noch) kein Abschluss","Bayern","25","","",""
"Manchmal","2008","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2008","(noch) kein Abschluss","Berlin","5","0.0904578043887526","-0.0352515338489562","0.216167142626461"
"Manchmal","2008","(noch) kein Abschluss","Brandenburg","7","0.669426554974353","0.445807359717183","0.893045750231524"
"Manchmal","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.280349969702413","0.0783821294793724","0.482317809925454"
"Manchmal","2008","(noch) kein Abschluss","Sachsen","13","","",""
"Manchmal","2008","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Manchmal","2008","(noch) kein Abschluss","Thueringen","6","0.287634911952056","0.041570658252513","0.533699165651599"
"Manchmal","2008","Hauptschule","Schleswig-Holstein","57","0.30392129212314","0.241564367776603","0.366278216469677"
"Manchmal","2008","Hauptschule","Hamburg","22","","",""
"Manchmal","2008","Hauptschule","Niedersachsen","182","","",""
"Manchmal","2008","Hauptschule","Bremen","10","","",""
"Manchmal","2008","Hauptschule","Nordrhein-Westfalen","418","0.269089802324108","0.246691441555158","0.291488163093058"
"Manchmal","2008","Hauptschule","Hessen","131","","",""
"Manchmal","2008","Hauptschule","Rheinland-Pfalz,Saarland","142","","",""
"Manchmal","2008","Hauptschule","Baden-Wuerttemberg","280","","",""
"Manchmal","2008","Hauptschule","Bayern","337","0.276886635971736","0.251484855717458","0.302288416226014"
"Manchmal","2008","Hauptschule","Saarland","","","",""
"Manchmal","2008","Hauptschule","Berlin","31","0.264742294983964","0.184798158293155","0.344686431674773"
"Manchmal","2008","Hauptschule","Brandenburg","45","0.204334356889892","0.148730053185361","0.259938660594424"
"Manchmal","2008","Hauptschule","Mecklenburg-Vorpommern","27","","",""
"Manchmal","2008","Hauptschule","Sachsen","81","0.250035260584817","0.203172030350367","0.296898490819266"
"Manchmal","2008","Hauptschule","Sachsen-Anhalt","56","0.268459576712636","0.209900345597358","0.327018807827914"
"Manchmal","2008","Hauptschule","Thueringen","53","0.196145213099472","0.14886917177717","0.243421254421773"
"Manchmal","2008","Realschule","Schleswig-Holstein","43","0.247271000665858","0.177528849200754","0.317013152130962"
"Manchmal","2008","Realschule","Hamburg","19","","",""
"Manchmal","2008","Realschule","Niedersachsen","201","","",""
"Manchmal","2008","Realschule","Bremen","16","","",""
"Manchmal","2008","Realschule","Nordrhein-Westfalen","300","0.37682465856707","0.34363667033304","0.4100126468011"
"Manchmal","2008","Realschule","Hessen","132","","",""
"Manchmal","2008","Realschule","Rheinland-Pfalz,Saarland","80","0.425251571761309","0.358858899482949","0.49164424403967"
"Manchmal","2008","Realschule","Baden-Wuerttemberg","208","","",""
"Manchmal","2008","Realschule","Bayern","234","","",""
"Manchmal","2008","Realschule","Saarland","","","",""
"Manchmal","2008","Realschule","Berlin","75","0.393253260023978","0.325385823661532","0.461120696386425"
"Manchmal","2008","Realschule","Brandenburg","90","0.322840358180118","0.2672751325065","0.378405583853737"
"Manchmal","2008","Realschule","Mecklenburg-Vorpommern","63","0.361585821946432","0.290804541297468","0.432367102595397"
"Manchmal","2008","Realschule","Sachsen","215","","",""
"Manchmal","2008","Realschule","Sachsen-Anhalt","103","","",""
"Manchmal","2008","Realschule","Thueringen","113","","",""
"Manchmal","2008","(Fach-)Abitur","Schleswig-Holstein","21","","",""
"Manchmal","2008","(Fach-)Abitur","Hamburg","28","","",""
"Manchmal","2008","(Fach-)Abitur","Niedersachsen","67","0.356625843379055","0.285858976368703","0.427392710389407"
"Manchmal","2008","(Fach-)Abitur","Bremen","11","","",""
"Manchmal","2008","(Fach-)Abitur","Nordrhein-Westfalen","221","","",""
"Manchmal","2008","(Fach-)Abitur","Hessen","71","0.35613863273783","0.284155729694157","0.428121535781502"
"Manchmal","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","40","0.364592206541127","0.275848241597695","0.453336171484558"
"Manchmal","2008","(Fach-)Abitur","Baden-Wuerttemberg","108","","",""
"Manchmal","2008","(Fach-)Abitur","Bayern","96","0.3687205657644","0.310522891568497","0.426918239960303"
"Manchmal","2008","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2008","(Fach-)Abitur","Berlin","33","0.325841563308857","0.233980320178983","0.417702806438731"
"Manchmal","2008","(Fach-)Abitur","Brandenburg","27","","",""
"Manchmal","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","7","0.247126515364494","0.0708457827573667","0.423407247971621"
"Manchmal","2008","(Fach-)Abitur","Sachsen","48","0.414107265727462","0.322474228227722","0.505740303227202"
"Manchmal","2008","(Fach-)Abitur","Sachsen-Anhalt","30","0.390524551553786","0.282255815036397","0.498793288071175"
"Manchmal","2008","(Fach-)Abitur","Thueringen","22","","",""
"Manchmal","2008","AkademikerIn","Schleswig-Holstein","25","","",""
"Manchmal","2008","AkademikerIn","Hamburg","30","0.395896793459138","0.288056488342372","0.503737098575904"
"Manchmal","2008","AkademikerIn","Niedersachsen","129","","",""
"Manchmal","2008","AkademikerIn","Bremen","15","","",""
"Manchmal","2008","AkademikerIn","Nordrhein-Westfalen","303","0.379599910007866","0.345565239498076","0.413634580517656"
"Manchmal","2008","AkademikerIn","Hessen","113","","",""
"Manchmal","2008","AkademikerIn","Rheinland-Pfalz,Saarland","65","0.359292663807989","0.288206825414723","0.430378502201256"
"Manchmal","2008","AkademikerIn","Baden-Wuerttemberg","185","","",""
"Manchmal","2008","AkademikerIn","Bayern","198","","",""
"Manchmal","2008","AkademikerIn","Saarland","","","",""
"Manchmal","2008","AkademikerIn","Berlin","104","","",""
"Manchmal","2008","AkademikerIn","Brandenburg","92","0.36540213817802","0.304224253442753","0.426580022913287"
"Manchmal","2008","AkademikerIn","Mecklenburg-Vorpommern","56","0.388084310250561","0.307362125024384","0.468806495476738"
"Manchmal","2008","AkademikerIn","Sachsen","139","","",""
"Manchmal","2008","AkademikerIn","Sachsen-Anhalt","88","0.422798610418764","0.354334408055849","0.49126281278168"
"Manchmal","2008","AkademikerIn","Thueringen","70","0.352765425492231","0.283345161947359","0.422185689037104"
"Selten","2008","(noch) kein Abschluss","Schleswig-Holstein","4","0.336237185257049","0.117993760296872","0.554480610217226"
"Selten","2008","(noch) kein Abschluss","Hamburg","3","","",""
"Selten","2008","(noch) kein Abschluss","Niedersachsen","10","","",""
"Selten","2008","(noch) kein Abschluss","Bremen","","","",""
"Selten","2008","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Selten","2008","(noch) kein Abschluss","Hessen","7","0.15267561756496","0.0367826927065011","0.268568542423419"
"Selten","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Selten","2008","(noch) kein Abschluss","Baden-Wuerttemberg","19","","",""
"Selten","2008","(noch) kein Abschluss","Bayern","8","0.179482195622669","0.0847205688305734","0.274243822414764"
"Selten","2008","(noch) kein Abschluss","Saarland","","","",""
"Selten","2008","(noch) kein Abschluss","Berlin","6","0.540252369034962","0.321832982398041","0.758671755671883"
"Selten","2008","(noch) kein Abschluss","Brandenburg","2","","",""
"Selten","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.361895866435165","0.145818697606514","0.577973035263816"
"Selten","2008","(noch) kein Abschluss","Sachsen","3","","",""
"Selten","2008","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Selten","2008","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2008","Hauptschule","Schleswig-Holstein","73","0.345100862098261","0.280649043003675","0.409552681192847"
"Selten","2008","Hauptschule","Hamburg","15","","",""
"Selten","2008","Hauptschule","Niedersachsen","202","","",""
"Selten","2008","Hauptschule","Bremen","18","","",""
"Selten","2008","Hauptschule","Nordrhein-Westfalen","460","0.291528383072533","0.268575499431345","0.314481266713721"
"Selten","2008","Hauptschule","Hessen","121","","",""
"Selten","2008","Hauptschule","Rheinland-Pfalz,Saarland","152","","",""
"Selten","2008","Hauptschule","Baden-Wuerttemberg","311","0.317981859171974","0.287658093807338","0.348305624536611"
"Selten","2008","Hauptschule","Bayern","386","0.305821174079949","0.279664686751218","0.331977661408681"
"Selten","2008","Hauptschule","Saarland","","","",""
"Selten","2008","Hauptschule","Berlin","30","0.207200182676983","0.133760296035868","0.280640069318097"
"Selten","2008","Hauptschule","Brandenburg","62","0.364820112737383","0.298436610377248","0.431203615097518"
"Selten","2008","Hauptschule","Mecklenburg-Vorpommern","33","0.292074723992322","0.207483112490563","0.376666335494082"
