year,bula_h,rentown,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.35106,63,191,0.28319,0.41893
2010,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.37671,83,191,0.30780,0.44561
2010,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.17821,45,191,0.12379,0.23262
2010,Saxony,Tenant,Very Inexpensive,0.04631,35,550,0.02873,0.06389
2010,Saxony,Tenant,Inexpensive,0.25502,151,550,0.21856,0.29148
2010,Saxony,Tenant,Reasonable,0.43215,257,550,0.39071,0.47359
2010,Saxony,Tenant,Slightly Expensive,0.16738,107,550,0.13615,0.19861
2010,Saxony-Anhalt,Tenant,Inexpensive,0.20551,56,239,0.15418,0.25685
2010,Saxony-Anhalt,Tenant,Reasonable,0.49331,130,239,0.42979,0.55682
2010,Saxony-Anhalt,Tenant,Slightly Expensive,0.15871,53,239,0.11229,0.20513
2010,Thuringa,Tenant,Inexpensive,0.14089,44,203,0.09291,0.18887
2010,Thuringa,Tenant,Reasonable,0.41130,118,203,0.34344,0.47916
2010,Thuringa,Tenant,Slightly Expensive,0.15219,41,203,0.10266,0.20173
2011,Schleswig-Holstein,Tenant,Inexpensive,0.28331,95,283,0.23071,0.33590
2011,Schleswig-Holstein,Tenant,Reasonable,0.46118,151,283,0.40300,0.51936
2011,Schleswig-Holstein,Tenant,Slightly Expensive,0.13144,37,283,0.09201,0.17088
2011,Hamburg,Tenant,Inexpensive,0.23217,49,181,0.17049,0.29385
2011,Hamburg,Tenant,Reasonable,0.45968,96,181,0.38687,0.53248
2011,Hamburg,Tenant,Slightly Expensive,0.22254,36,181,0.16177,0.28330
2011,Lower Saxony,Tenant,Very Inexpensive,0.09045,60,604,0.06756,0.11334
2011,Lower Saxony,Tenant,Inexpensive,0.20956,156,604,0.17707,0.24204
2011,Lower Saxony,Tenant,Reasonable,0.44257,297,604,0.40293,0.48222
2011,Lower Saxony,Tenant,Slightly Expensive,0.16658,91,604,0.13684,0.19632
2011,Bremen,Tenant,Reasonable,0.56348,41,41,0.40978,0.71717
2011,North Rhine-Westphalia,Tenant,Very Inexpensive,0.06199,111,1745,0.05067,0.07331
2011,North Rhine-Westphalia,Tenant,Inexpensive,0.21357,412,1745,0.19434,0.23281
2011,North Rhine-Westphalia,Tenant,Reasonable,0.48723,861,1745,0.46377,0.51069
2011,North Rhine-Westphalia,Tenant,Slightly Expensive,0.15713,310,1745,0.14005,0.17421
2011,North Rhine-Westphalia,Tenant,Too Expensive,0.02343,51,1745,0.01633,0.03053
2011,Hesse,Tenant,Very Inexpensive,0.06820,42,543,0.04697,0.08942
2011,Hesse,Tenant,Inexpensive,0.23090,142,543,0.19543,0.26638
2011,Hesse,Tenant,Reasonable,0.40802,243,543,0.36664,0.44939
2011,Hesse,Tenant,Slightly Expensive,0.17655,116,543,0.14445,0.20865
2011,"Rhineland-Palatinate, Saarland",Tenant,Very Inexpensive,0.10685,38,356,0.07472,0.13899
2011,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.26092,104,356,0.21524,0.30660
2011,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.36825,160,356,0.31808,0.41843
2011,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.09446,54,356,0.06404,0.12489
2011,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.06495,83,844,0.04832,0.08159
2011,Baden-Wuerttemberg,Tenant,Inexpensive,0.22745,216,844,0.19915,0.25575
2011,Baden-Wuerttemberg,Tenant,Reasonable,0.49294,411,844,0.45920,0.52669
2011,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.13893,134,844,0.11558,0.16228
2011,Bavaria,Tenant,Very Inexpensive,0.07980,120,1131,0.06400,0.09560
2011,Bavaria,Tenant,Inexpensive,0.23348,288,1131,0.20881,0.25815
2011,Bavaria,Tenant,Reasonable,0.39335,484,1131,0.36486,0.42183
2011,Bavaria,Tenant,Slightly Expensive,0.17708,207,1131,0.15483,0.19934
2011,Bavaria,Tenant,Too Expensive,0.02386,32,1131,0.01496,0.03275
2011,Berlin,Tenant,Very Inexpensive,0.09770,44,514,0.07201,0.12339
2011,Berlin,Tenant,Inexpensive,0.26707,156,514,0.22878,0.30535
2011,Berlin,Tenant,Reasonable,0.36622,211,514,0.32453,0.40791
2011,Berlin,Tenant,Slightly Expensive,0.21013,103,514,0.17488,0.24539
2011,Brandenburg,Tenant,Very Inexpensive,0.09054,34,347,0.06030,0.12078
2011,Brandenburg,Tenant,Inexpensive,0.12641,64,347,0.09139,0.16143
2011,Brandenburg,Tenant,Reasonable,0.39441,164,347,0.34292,0.44591
2011,Brandenburg,Tenant,Slightly Expensive,0.24853,85,347,0.20299,0.29407
2011,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.28886,63,227,0.22977,0.34795
2011,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.38458,102,227,0.32115,0.44801
2011,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.20170,62,227,0.14938,0.25402
2011,Saxony,Tenant,Very Inexpensive,0.05865,48,627,0.04024,0.07705
2011,Saxony,Tenant,Inexpensive,0.22528,154,627,0.19256,0.25801
2011,Saxony,Tenant,Reasonable,0.43293,298,627,0.39411,0.47174
2011,Saxony,Tenant,Slightly Expensive,0.15594,127,627,0.12752,0.18436
2011,Saxony-Anhalt,Tenant,Inexpensive,0.20358,72,310,0.15868,0.24848
2011,Saxony-Anhalt,Tenant,Reasonable,0.42517,146,310,0.37004,0.48029
2011,Saxony-Anhalt,Tenant,Slightly Expensive,0.19711,92,310,0.15275,0.24147
2011,Thuringa,Tenant,Inexpensive,0.24925,82,290,0.19937,0.29912
2011,Thuringa,Tenant,Reasonable,0.37969,147,290,0.32373,0.43564
2011,Thuringa,Tenant,Slightly Expensive,0.15861,61,290,0.11649,0.20073
2012,Schleswig-Holstein,Tenant,Inexpensive,0.25566,93,285,0.20493,0.30640
2012,Schleswig-Holstein,Tenant,Reasonable,0.47917,150,285,0.42107,0.53727
2012,Schleswig-Holstein,Tenant,Slightly Expensive,0.15539,42,285,0.11326,0.19752
2012,Hamburg,Tenant,Inexpensive,0.23864,61,175,0.17530,0.30197
2012,Hamburg,Tenant,Reasonable,0.41397,79,175,0.34078,0.48715
2012,Hamburg,Tenant,Slightly Expensive,0.23119,35,175,0.16855,0.29384
2012,Lower Saxony,Tenant,Very Inexpensive,0.09873,60,597,0.07478,0.12268
2012,Lower Saxony,Tenant,Inexpensive,0.20785,155,597,0.17527,0.24042
2012,Lower Saxony,Tenant,Reasonable,0.45482,291,597,0.41484,0.49479
2012,Lower Saxony,Tenant,Slightly Expensive,0.14950,91,597,0.12087,0.17813
2012,Bremen,Tenant,Reasonable,0.53968,36,36,0.37455,0.70480
2012,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05169,113,1682,0.04110,0.06227
2012,North Rhine-Westphalia,Tenant,Inexpensive,0.21861,409,1682,0.19886,0.23837
2012,North Rhine-Westphalia,Tenant,Reasonable,0.50555,842,1682,0.48165,0.52945
2012,North Rhine-Westphalia,Tenant,Slightly Expensive,0.14995,267,1682,0.13288,0.16702
2012,North Rhine-Westphalia,Tenant,Too Expensive,0.02201,51,1682,0.01500,0.02903
2012,Hesse,Tenant,Very Inexpensive,0.05290,36,509,0.03343,0.07236
2012,Hesse,Tenant,Inexpensive,0.23053,145,509,0.19391,0.26716
2012,Hesse,Tenant,Reasonable,0.37842,234,509,0.33624,0.42059
2012,Hesse,Tenant,Slightly Expensive,0.21554,94,509,0.17978,0.25129
2012,"Rhineland-Palatinate, Saarland",Tenant,Very Inexpensive,0.09967,33,366,0.06894,0.13040
2012,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.29453,140,366,0.24776,0.34129
2012,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.37479,150,366,0.32513,0.42445
2012,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.09990,43,366,0.06913,0.13066
2012,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.06764,80,793,0.05015,0.08512
2012,Baden-Wuerttemberg,Tenant,Inexpensive,0.24841,215,793,0.21832,0.27851
2012,Baden-Wuerttemberg,Tenant,Reasonable,0.45237,370,793,0.41771,0.48704
2012,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.14884,128,793,0.12405,0.17363
2012,Bavaria,Tenant,Very Inexpensive,0.08801,113,1080,0.07110,0.10491
2012,Bavaria,Tenant,Inexpensive,0.22366,295,1080,0.19879,0.24852
2012,Bavaria,Tenant,Reasonable,0.40319,493,1080,0.37392,0.43246
2012,Bavaria,Tenant,Slightly Expensive,0.16156,179,1080,0.13960,0.18353
2012,Berlin,Tenant,Very Inexpensive,0.09372,47,534,0.06898,0.11846
2012,Berlin,Tenant,Inexpensive,0.27352,161,534,0.23567,0.31136
2012,Berlin,Tenant,Reasonable,0.40030,231,534,0.35870,0.44189
2012,Berlin,Tenant,Slightly Expensive,0.17084,95,534,0.13889,0.20279
2012,Brandenburg,Tenant,Inexpensive,0.16106,82,315,0.12040,0.20172
2012,Brandenburg,Tenant,Reasonable,0.38684,147,315,0.33298,0.44071
2012,Brandenburg,Tenant,Slightly Expensive,0.23585,86,315,0.18889,0.28281
2012,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.28748,65,233,0.22924,0.34571
2012,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.44437,121,233,0.38043,0.50831
2012,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.15395,47,233,0.10751,0.20039
2012,Saxony,Tenant,Very Inexpensive,0.05594,41,651,0.03827,0.07361
2012,Saxony,Tenant,Inexpensive,0.27254,182,651,0.23831,0.30677
2012,Saxony,Tenant,Reasonable,0.41688,315,651,0.37898,0.45479
2012,Saxony,Tenant,Slightly Expensive,0.15466,113,651,0.12686,0.18246
2012,Saxony-Anhalt,Tenant,Inexpensive,0.15942,74,303,0.11813,0.20071
2012,Saxony-Anhalt,Tenant,Reasonable,0.44517,146,303,0.38912,0.50122
2012,Saxony-Anhalt,Tenant,Slightly Expensive,0.20994,83,303,0.16401,0.25587
2012,Thuringa,Tenant,Inexpensive,0.21292,84,282,0.16505,0.26078
2012,Thuringa,Tenant,Reasonable,0.37373,143,282,0.31716,0.43030
2012,Thuringa,Tenant,Slightly Expensive,0.15992,55,282,0.11706,0.20277
2013,Schleswig-Holstein,Tenant,Inexpensive,0.25897,97,326,0.21134,0.30659
2013,Schleswig-Holstein,Tenant,Reasonable,0.40539,160,326,0.35201,0.45877
2013,Schleswig-Holstein,Tenant,Slightly Expensive,0.20605,69,326,0.16207,0.25002
2013,Hamburg,Tenant,Inexpensive,0.30944,68,228,0.24931,0.36958
2013,Hamburg,Tenant,Reasonable,0.41983,120,228,0.35563,0.48403
2013,Hamburg,Tenant,Slightly Expensive,0.19417,40,228,0.14271,0.24562
2013,Lower Saxony,Tenant,Very Inexpensive,0.09589,69,729,0.07450,0.11728
2013,Lower Saxony,Tenant,Inexpensive,0.22767,197,729,0.19721,0.25813
2013,Lower Saxony,Tenant,Reasonable,0.45185,347,729,0.41569,0.48800
2013,Lower Saxony,Tenant,Slightly Expensive,0.12652,116,729,0.10237,0.15067
2013,Bremen,Tenant,Reasonable,0.55463,52,52,0.41823,0.69104
2013,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05749,121,2066,0.04745,0.06753
2013,North Rhine-Westphalia,Tenant,Inexpensive,0.21676,481,2066,0.19899,0.23453
2013,North Rhine-Westphalia,Tenant,Reasonable,0.48973,1037,2066,0.46817,0.51130
2013,North Rhine-Westphalia,Tenant,Slightly Expensive,0.14745,361,2066,0.13215,0.16274
2013,North Rhine-Westphalia,Tenant,Too Expensive,0.01963,66,2066,0.01365,0.02561
2013,Hesse,Tenant,Very Inexpensive,0.05337,41,689,0.03657,0.07016
2013,Hesse,Tenant,Inexpensive,0.30924,214,689,0.27470,0.34377
2013,Hesse,Tenant,Reasonable,0.34423,278,689,0.30872,0.37973
2013,Hesse,Tenant,Slightly Expensive,0.16603,123,689,0.13823,0.19384
2013,Hesse,Tenant,Too Expensive,0.03400,33,689,0.02046,0.04755
2013,"Rhineland-Palatinate, Saarland",Tenant,Very Inexpensive,0.10750,48,443,0.07862,0.13638
2013,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.31819,137,443,0.27477,0.36161
2013,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.35756,178,443,0.31287,0.40224
2013,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.12917,80,443,0.09791,0.16044
2013,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.07410,85,1001,0.05787,0.09034
2013,Baden-Wuerttemberg,Tenant,Inexpensive,0.25976,270,1001,0.23258,0.28694
2013,Baden-Wuerttemberg,Tenant,Reasonable,0.43395,432,1001,0.40323,0.46467
2013,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.13839,172,1001,0.11699,0.15980
2013,Baden-Wuerttemberg,Tenant,Too Expensive,0.02737,42,1001,0.01726,0.03748
2013,Bavaria,Tenant,Very Inexpensive,0.08085,139,1421,0.06667,0.09503
2013,Bavaria,Tenant,Inexpensive,0.23670,368,1421,0.21459,0.25881
2013,Bavaria,Tenant,Reasonable,0.42818,630,1421,0.40244,0.45392
2013,Bavaria,Tenant,Slightly Expensive,0.16300,241,1421,0.14378,0.18221
2013,Bavaria,Tenant,Too Expensive,0.02315,43,1421,0.01533,0.03097
2013,Berlin,Tenant,Very Inexpensive,0.09793,50,603,0.07419,0.12168
2013,Berlin,Tenant,Inexpensive,0.26743,174,603,0.23207,0.30278
2013,Berlin,Tenant,Reasonable,0.39715,268,603,0.35806,0.43624
2013,Berlin,Tenant,Slightly Expensive,0.17544,111,603,0.14506,0.20583
2013,Brandenburg,Tenant,Very Inexpensive,0.09012,31,352,0.06016,0.12008
2013,Brandenburg,Tenant,Inexpensive,0.15789,70,352,0.11974,0.19604
2013,Brandenburg,Tenant,Reasonable,0.43815,173,352,0.38624,0.49006
2013,Brandenburg,Tenant,Slightly Expensive,0.17112,78,352,0.13172,0.21052
2013,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.26523,64,237,0.20891,0.32155
2013,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.48121,123,237,0.41746,0.54496
2013,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.17193,50,237,0.12379,0.22007
2013,Saxony,Tenant,Very Inexpensive,0.05053,39,650,0.03368,0.06738
2013,Saxony,Tenant,Inexpensive,0.27685,179,650,0.24243,0.31128
2013,Saxony,Tenant,Reasonable,0.44000,323,650,0.40181,0.47819
2013,Saxony,Tenant,Slightly Expensive,0.13616,109,650,0.10978,0.16255
2013,Saxony-Anhalt,Tenant,Inexpensive,0.22522,84,326,0.17980,0.27063
2013,Saxony-Anhalt,Tenant,Reasonable,0.45506,178,326,0.40092,0.50920
2013,Saxony-Anhalt,Tenant,Slightly Expensive,0.14233,64,326,0.10435,0.18032
2013,Thuringa,Tenant,Inexpensive,0.18414,54,259,0.13684,0.23143
2013,Thuringa,Tenant,Reasonable,0.42109,153,259,0.36084,0.48134
2013,Thuringa,Tenant,Slightly Expensive,0.15359,52,259,0.10959,0.19758
2014,Schleswig-Holstein,Tenant,Inexpensive,0.23936,76,271,0.18846,0.29026
2014,Schleswig-Holstein,Tenant,Reasonable,0.44337,139,271,0.38412,0.50263
2014,Schleswig-Holstein,Tenant,Slightly Expensive,0.21026,56,271,0.16166,0.25887
2014,Hamburg,Tenant,Inexpensive,0.20847,48,182,0.14929,0.26765
2014,Hamburg,Tenant,Reasonable,0.47165,85,182,0.39893,0.54438
2014,Hamburg,Tenant,Slightly Expensive,0.24409,49,182,0.18151,0.30667
2014,Lower Saxony,Tenant,Very Inexpensive,0.09087,62,656,0.06886,0.11288
2014,Lower Saxony,Tenant,Inexpensive,0.25818,174,656,0.22466,0.29169
2014,Lower Saxony,Tenant,Reasonable,0.43834,318,656,0.40034,0.47633
2014,Lower Saxony,Tenant,Slightly Expensive,0.13060,102,656,0.10479,0.15640
2014,Bremen,Tenant,Reasonable,0.57241,40,40,0.41714,0.72768
2014,North Rhine-Westphalia,Tenant,Very Inexpensive,0.06075,122,1807,0.04973,0.07177
2014,North Rhine-Westphalia,Tenant,Inexpensive,0.25042,437,1807,0.23044,0.27040
2014,North Rhine-Westphalia,Tenant,Reasonable,0.46652,862,1807,0.44351,0.48953
2014,North Rhine-Westphalia,Tenant,Slightly Expensive,0.17536,338,1807,0.15782,0.19289
2014,North Rhine-Westphalia,Tenant,Too Expensive,0.01685,48,1807,0.01091,0.02278
2014,Hesse,Tenant,Very Inexpensive,0.06960,48,554,0.04839,0.09081
2014,Hesse,Tenant,Inexpensive,0.28174,158,554,0.24425,0.31923
2014,Hesse,Tenant,Reasonable,0.43091,249,554,0.38964,0.47218
2014,Hesse,Tenant,Slightly Expensive,0.15205,99,554,0.12212,0.18197
2014,"Rhineland-Palatinate, Saarland",Tenant,Very Inexpensive,0.09111,38,399,0.06284,0.11939
2014,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.27992,129,399,0.23581,0.32403
2014,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.44969,169,399,0.40082,0.49857
2014,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.10591,63,399,0.07568,0.13615
2014,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.09305,78,806,0.07298,0.11312
2014,Baden-Wuerttemberg,Tenant,Inexpensive,0.27719,223,806,0.24627,0.30811
2014,Baden-Wuerttemberg,Tenant,Reasonable,0.41776,372,806,0.38369,0.45183
2014,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.13247,133,806,0.10906,0.15589
2014,Bavaria,Tenant,Very Inexpensive,0.11217,148,1248,0.09465,0.12968
2014,Bavaria,Tenant,Inexpensive,0.24574,344,1248,0.22185,0.26964
2014,Bavaria,Tenant,Reasonable,0.41443,519,1248,0.38708,0.44177
2014,Bavaria,Tenant,Slightly Expensive,0.15454,195,1248,0.13448,0.17461
2014,Bavaria,Tenant,Too Expensive,0.02792,42,1248,0.01878,0.03706
2014,Berlin,Tenant,Very Inexpensive,0.08102,41,524,0.05763,0.10441
2014,Berlin,Tenant,Inexpensive,0.32185,165,524,0.28181,0.36189
2014,Berlin,Tenant,Reasonable,0.36418,211,524,0.32294,0.40542
2014,Berlin,Tenant,Slightly Expensive,0.18875,107,524,0.15521,0.22228
2014,Brandenburg,Tenant,Inexpensive,0.22717,88,303,0.17991,0.27443
2014,Brandenburg,Tenant,Reasonable,0.41472,152,303,0.35916,0.47029
2014,Brandenburg,Tenant,Slightly Expensive,0.18795,63,303,0.14389,0.23201
2014,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.26252,59,210,0.20287,0.32217
2014,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.37996,102,210,0.31416,0.44577
2014,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.19462,49,210,0.14094,0.24829
2014,Saxony,Tenant,Very Inexpensive,0.09489,64,596,0.07134,0.11843
2014,Saxony,Tenant,Inexpensive,0.29511,161,596,0.25846,0.33175
2014,Saxony,Tenant,Reasonable,0.38769,265,596,0.34854,0.42684
2014,Saxony,Tenant,Slightly Expensive,0.14189,106,596,0.11386,0.16993
2014,Saxony-Anhalt,Tenant,Very Inexpensive,0.11573,32,326,0.08095,0.15051
2014,Saxony-Anhalt,Tenant,Inexpensive,0.23904,85,326,0.19267,0.28541
2014,Saxony-Anhalt,Tenant,Reasonable,0.38632,141,326,0.33338,0.43926
2014,Saxony-Anhalt,Tenant,Slightly Expensive,0.18750,68,326,0.14507,0.22994
2014,Thuringa,Tenant,Very Inexpensive,0.11233,34,303,0.07671,0.14794
2014,Thuringa,Tenant,Inexpensive,0.26167,80,303,0.21210,0.31125
2014,Thuringa,Tenant,Reasonable,0.40172,141,303,0.34643,0.45701
2014,Thuringa,Tenant,Slightly Expensive,0.15339,48,303,0.11275,0.19404
