year,bula_h,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Hesse,West,Inexpensive,0.12158,96,387,0.08898,0.15418
2002,Hesse,West,Reasonable,0.20698,171,387,0.16656,0.24740
2002,Hesse,West,Slightly Expensive,0.11200,86,387,0.08054,0.14346
2002,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.04958,33,255,0.02289,0.07628
2002,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.06851,55,255,0.03744,0.09957
2002,"Rhineland-Palatinate, Saarland",West,Reasonable,0.19391,119,255,0.14528,0.24253
2002,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.06740,48,255,0.03657,0.09824
2002,Baden-Wuerttemberg,West,Very Inexpensive,0.03287,45,654,0.01920,0.04655
2002,Baden-Wuerttemberg,West,Inexpensive,0.11778,162,654,0.09305,0.14250
2002,Baden-Wuerttemberg,West,Reasonable,0.22912,332,654,0.19688,0.26135
2002,Baden-Wuerttemberg,West,Slightly Expensive,0.07728,115,654,0.05680,0.09776
2002,Bavaria,West,Very Inexpensive,0.04065,63,694,0.02594,0.05535
2002,Bavaria,West,Inexpensive,0.11306,178,694,0.08949,0.13664
2002,Bavaria,West,Reasonable,0.21016,323,694,0.17983,0.24049
2002,Bavaria,West,Slightly Expensive,0.08002,130,694,0.05982,0.10022
2002,Berlin,West,Inexpensive,0.16051,45,191,0.10831,0.21270
2002,Berlin,West,Reasonable,0.37500,97,191,0.30616,0.44383
2002,Berlin,West,Slightly Expensive,0.19902,49,191,0.14225,0.25579
2002,Berlin,East,Inexpensive,0.30292,64,171,0.23384,0.37199
2002,Berlin,East,Reasonable,0.36071,72,171,0.28853,0.43290
2002,Berlin,East,Slightly Expensive,0.18922,35,171,0.13034,0.24810
2002,Brandenburg,East,Inexpensive,0.16077,76,250,0.11514,0.20639
2002,Brandenburg,East,Reasonable,0.24535,118,250,0.19190,0.29880
2002,Brandenburg,East,Slightly Expensive,0.11166,56,250,0.07254,0.15078
2002,Mecklenburg-Western Pomerania,East,Inexpensive,0.15178,44,157,0.09547,0.20808
2002,Mecklenburg-Western Pomerania,East,Reasonable,0.31566,76,157,0.24272,0.38859
2002,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.14952,37,157,0.09356,0.20547
2002,Saxony,East,Inexpensive,0.17348,134,459,0.13880,0.20816
2002,Saxony,East,Reasonable,0.28485,231,459,0.24351,0.32618
2002,Saxony,East,Slightly Expensive,0.12469,94,459,0.09443,0.15495
2002,Saxony-Anhalt,East,Inexpensive,0.13099,64,235,0.08776,0.17422
2002,Saxony-Anhalt,East,Reasonable,0.28859,123,235,0.23053,0.34664
2002,Saxony-Anhalt,East,Slightly Expensive,0.09225,48,235,0.05517,0.12933
2002,Thuringa,East,Inexpensive,0.11359,49,195,0.06894,0.15825
2002,Thuringa,East,Reasonable,0.26610,99,195,0.20391,0.32828
2002,Thuringa,East,Slightly Expensive,0.10043,47,195,0.05813,0.14272
2005,Schleswig-Holstein,West,Reasonable,0.24373,81,81,0.14965,0.33781
2005,Hamburg,West,Reasonable,0.41726,66,66,0.29738,0.53714
2005,Lower Saxony,West,Very Inexpensive,0.06049,46,335,0.03492,0.08605
2005,Lower Saxony,West,Inexpensive,0.08094,71,335,0.05169,0.11019
2005,Lower Saxony,West,Reasonable,0.18590,158,335,0.14418,0.22763
2005,Lower Saxony,West,Slightly Expensive,0.07306,60,335,0.04515,0.10097
2005,North Rhine-Westphalia,West,Very Inexpensive,0.03570,64,1178,0.02510,0.04629
2005,North Rhine-Westphalia,West,Inexpensive,0.14583,290,1178,0.12567,0.16600
2005,North Rhine-Westphalia,West,Reasonable,0.28979,612,1178,0.26388,0.31571
2005,North Rhine-Westphalia,West,Slightly Expensive,0.10145,212,1178,0.08420,0.11870
2005,Hesse,West,Inexpensive,0.15042,96,331,0.11185,0.18899
2005,Hesse,West,Reasonable,0.23863,165,331,0.19264,0.28462
2005,Hesse,West,Slightly Expensive,0.08975,70,331,0.05891,0.12059
2005,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11490,64,226,0.07323,0.15657
2005,"Rhineland-Palatinate, Saarland",West,Reasonable,0.19496,113,226,0.14319,0.24672
2005,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.07871,49,226,0.04352,0.11389
2005,Baden-Wuerttemberg,West,Inexpensive,0.12049,139,562,0.09355,0.14743
2005,Baden-Wuerttemberg,West,Reasonable,0.23133,302,562,0.19644,0.26623
2005,Baden-Wuerttemberg,West,Slightly Expensive,0.09135,121,562,0.06751,0.11520
2005,Bavaria,West,Very Inexpensive,0.03483,55,626,0.02045,0.04920
2005,Bavaria,West,Inexpensive,0.12504,170,626,0.09911,0.15097
2005,Bavaria,West,Reasonable,0.19751,286,626,0.16630,0.22873
2005,Bavaria,West,Slightly Expensive,0.08725,115,626,0.06513,0.10938
2005,Berlin,West,Inexpensive,0.17987,49,180,0.12360,0.23613
2005,Berlin,West,Reasonable,0.44938,99,180,0.37651,0.52226
2005,Berlin,West,Slightly Expensive,0.12738,32,180,0.07854,0.17622
2005,Berlin,East,Inexpensive,0.24027,47,121,0.16383,0.31672
2005,Berlin,East,Reasonable,0.39124,74,121,0.30392,0.47856
2005,Brandenburg,East,Inexpensive,0.09341,44,235,0.05612,0.13070
2005,Brandenburg,East,Reasonable,0.27644,118,235,0.21914,0.33374
2005,Brandenburg,East,Slightly Expensive,0.15342,73,235,0.10725,0.19960
2005,Mecklenburg-Western Pomerania,East,Inexpensive,0.17345,42,142,0.11095,0.23595
2005,Mecklenburg-Western Pomerania,East,Reasonable,0.25583,69,142,0.18381,0.32786
2005,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.14495,31,142,0.08684,0.20306
2005,Saxony,East,Inexpensive,0.14430,107,425,0.11086,0.17775
2005,Saxony,East,Reasonable,0.32400,235,425,0.27945,0.36855
2005,Saxony,East,Slightly Expensive,0.12096,83,425,0.08992,0.15200
2005,Saxony-Anhalt,East,Inexpensive,0.08990,48,208,0.05093,0.12886
2005,Saxony-Anhalt,East,Reasonable,0.31497,115,208,0.25169,0.37825
2005,Saxony-Anhalt,East,Slightly Expensive,0.11953,45,208,0.07534,0.16373
2005,Thuringa,East,Inexpensive,0.09903,36,184,0.05576,0.14231
2005,Thuringa,East,Reasonable,0.28546,107,184,0.22002,0.35090
2005,Thuringa,East,Slightly Expensive,0.09710,41,184,0.05420,0.14000
2006,Schleswig-Holstein,West,Inexpensive,0.10354,41,146,0.05395,0.15313
2006,Schleswig-Holstein,West,Reasonable,0.20643,69,146,0.14055,0.27231
2006,Schleswig-Holstein,West,Slightly Expensive,0.09967,36,146,0.05091,0.14843
2006,Hamburg,West,Inexpensive,0.17651,35,115,0.10652,0.24650
2006,Hamburg,West,Reasonable,0.49075,80,115,0.39898,0.58252
2006,Lower Saxony,West,Inexpensive,0.10335,97,358,0.07177,0.13493
2006,Lower Saxony,West,Reasonable,0.20720,187,358,0.16516,0.24924
2006,Lower Saxony,West,Slightly Expensive,0.08444,74,358,0.05560,0.11328
2006,North Rhine-Westphalia,West,Very Inexpensive,0.03325,63,1262,0.02335,0.04314
2006,North Rhine-Westphalia,West,Inexpensive,0.13915,296,1262,0.12005,0.15825
2006,North Rhine-Westphalia,West,Reasonable,0.29147,642,1262,0.26638,0.31655
2006,North Rhine-Westphalia,West,Slightly Expensive,0.10164,230,1262,0.08496,0.11832
2006,North Rhine-Westphalia,West,Too Expensive,0.01618,31,1262,0.00921,0.02314
2006,Hesse,West,Inexpensive,0.13839,100,343,0.10179,0.17498
2006,Hesse,West,Reasonable,0.23787,171,343,0.19274,0.28299
2006,Hesse,West,Slightly Expensive,0.10621,72,343,0.07355,0.13886
2006,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11921,76,245,0.07856,0.15987
2006,"Rhineland-Palatinate, Saarland",West,Reasonable,0.19989,123,245,0.14971,0.25007
2006,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.05925,46,245,0.02963,0.08888
2006,Baden-Wuerttemberg,West,Inexpensive,0.12288,158,604,0.09668,0.14908
2006,Baden-Wuerttemberg,West,Reasonable,0.23842,324,604,0.20441,0.27243
2006,Baden-Wuerttemberg,West,Slightly Expensive,0.08911,122,604,0.06637,0.11186
2006,Bavaria,West,Very Inexpensive,0.04051,65,678,0.02566,0.05536
2006,Bavaria,West,Inexpensive,0.11300,159,678,0.08915,0.13685
2006,Bavaria,West,Reasonable,0.20023,311,678,0.17009,0.23038
2006,Bavaria,West,Slightly Expensive,0.10447,143,678,0.08143,0.12752
2006,Berlin,West,Inexpensive,0.20764,57,178,0.14788,0.26740
2006,Berlin,West,Reasonable,0.30887,77,178,0.24081,0.37694
2006,Berlin,West,Slightly Expensive,0.19005,44,178,0.13225,0.24785
2006,Berlin,East,Inexpensive,0.28197,53,156,0.21113,0.35281
2006,Berlin,East,Reasonable,0.28606,64,156,0.21491,0.35721
2006,Berlin,East,Slightly Expensive,0.22216,39,156,0.15671,0.28760
2006,Brandenburg,East,Inexpensive,0.11430,60,267,0.07607,0.15254
2006,Brandenburg,East,Reasonable,0.28300,135,267,0.22887,0.33714
2006,Brandenburg,East,Slightly Expensive,0.14340,72,267,0.10128,0.18551
2006,Mecklenburg-Western Pomerania,East,Inexpensive,0.16443,42,120,0.09783,0.23103
2006,Mecklenburg-Western Pomerania,East,Reasonable,0.26251,78,120,0.18346,0.34157
2006,Saxony,East,Inexpensive,0.14414,119,465,0.11218,0.17609
2006,Saxony,East,Reasonable,0.32197,253,465,0.27946,0.36448
2006,Saxony,East,Slightly Expensive,0.13605,93,465,0.10485,0.16724
2006,Saxony-Anhalt,East,Inexpensive,0.13415,66,234,0.09039,0.17791
2006,Saxony-Anhalt,East,Reasonable,0.30664,116,234,0.24743,0.36585
2006,Saxony-Anhalt,East,Slightly Expensive,0.12618,52,234,0.08354,0.16881
2006,Thuringa,East,Inexpensive,0.11902,53,193,0.07321,0.16482
2006,Thuringa,East,Reasonable,0.23604,102,193,0.17597,0.29611
2006,Thuringa,East,Slightly Expensive,0.08316,38,193,0.04410,0.12221
2007,Schleswig-Holstein,West,Inexpensive,0.08572,32,147,0.04031,0.13114
2007,Schleswig-Holstein,West,Reasonable,0.22940,77,147,0.16120,0.29760
2007,Schleswig-Holstein,West,Slightly Expensive,0.11629,38,147,0.06429,0.16829
2007,Hamburg,West,Inexpensive,0.27572,38,133,0.19949,0.35196
2007,Hamburg,West,Reasonable,0.32214,61,133,0.24242,0.40186
2007,Hamburg,West,Slightly Expensive,0.18004,34,133,0.11450,0.24559
2007,Lower Saxony,West,Inexpensive,0.10433,89,324,0.07099,0.13767
2007,Lower Saxony,West,Reasonable,0.18601,165,324,0.14358,0.22845
2007,Lower Saxony,West,Slightly Expensive,0.08349,70,324,0.05332,0.11365
2007,North Rhine-Westphalia,West,Very Inexpensive,0.04133,77,1153,0.02984,0.05283
2007,North Rhine-Westphalia,West,Inexpensive,0.13018,262,1153,0.11075,0.14962
2007,North Rhine-Westphalia,West,Reasonable,0.28429,588,1153,0.25825,0.31034
2007,North Rhine-Westphalia,West,Slightly Expensive,0.09454,192,1153,0.07764,0.11143
2007,North Rhine-Westphalia,West,Too Expensive,0.01786,34,1153,0.01021,0.02550
2007,Hesse,West,Inexpensive,0.14701,103,329,0.10869,0.18533
2007,Hesse,West,Reasonable,0.23612,165,329,0.19016,0.28209
2007,Hesse,West,Slightly Expensive,0.09284,61,329,0.06143,0.12424
2007,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.10752,71,222,0.06668,0.14836
2007,"Rhineland-Palatinate, Saarland",West,Reasonable,0.22291,117,222,0.16804,0.27778
2007,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.05011,34,222,0.02135,0.07888
2007,Baden-Wuerttemberg,West,Inexpensive,0.10890,134,543,0.08268,0.13513
2007,Baden-Wuerttemberg,West,Reasonable,0.24191,297,543,0.20586,0.27797
2007,Baden-Wuerttemberg,West,Slightly Expensive,0.08097,112,543,0.05800,0.10393
2007,Bavaria,West,Very Inexpensive,0.04055,55,633,0.02517,0.05593
2007,Bavaria,West,Inexpensive,0.09881,150,633,0.07555,0.12208
2007,Bavaria,West,Reasonable,0.21696,307,633,0.18482,0.24909
2007,Bavaria,West,Slightly Expensive,0.08063,121,633,0.05940,0.10185
2007,Berlin,West,Inexpensive,0.17873,49,164,0.11992,0.23755
2007,Berlin,West,Reasonable,0.29264,73,164,0.22279,0.36249
2007,Berlin,West,Slightly Expensive,0.20475,42,164,0.14280,0.26670
2007,Berlin,East,Inexpensive,0.20373,43,143,0.13748,0.26998
2007,Berlin,East,Reasonable,0.34126,66,143,0.26328,0.41925
2007,Berlin,East,Slightly Expensive,0.17756,34,143,0.11470,0.24041
2007,Brandenburg,East,Inexpensive,0.11378,57,245,0.07394,0.15363
2007,Brandenburg,East,Reasonable,0.25570,113,245,0.20096,0.31044
2007,Brandenburg,East,Slightly Expensive,0.17353,75,245,0.12601,0.22105
2007,Mecklenburg-Western Pomerania,East,Inexpensive,0.17465,44,135,0.11037,0.23894
2007,Mecklenburg-Western Pomerania,East,Reasonable,0.24342,60,135,0.17076,0.31608
2007,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.11243,31,135,0.05895,0.16592
2007,Saxony,East,Inexpensive,0.14011,115,435,0.10745,0.17276
2007,Saxony,East,Reasonable,0.31984,235,435,0.27596,0.36372
2007,Saxony,East,Slightly Expensive,0.11926,85,435,0.08877,0.14975
2007,Saxony-Anhalt,East,Inexpensive,0.09732,45,206,0.05675,0.13790
2007,Saxony-Anhalt,East,Reasonable,0.31692,114,206,0.25322,0.38061
2007,Saxony-Anhalt,East,Slightly Expensive,0.11104,47,206,0.06803,0.15405
2007,Thuringa,East,Inexpensive,0.10785,43,187,0.06327,0.15242
2007,Thuringa,East,Reasonable,0.23446,108,187,0.17357,0.29534
2007,Thuringa,East,Slightly Expensive,0.08235,36,187,0.04284,0.12186
2008,Schleswig-Holstein,West,Reasonable,0.26897,82,113,0.18685,0.35109
2008,Schleswig-Holstein,West,Slightly Expensive,0.10139,31,113,0.04549,0.15729
2008,Hamburg,West,Inexpensive,0.19291,33,128,0.12428,0.26154
2008,Hamburg,West,Reasonable,0.36504,64,128,0.28131,0.44877
2008,Hamburg,West,Slightly Expensive,0.20702,31,128,0.13655,0.27749
2008,Lower Saxony,West,Very Inexpensive,0.04670,36,338,0.02418,0.06923
2008,Lower Saxony,West,Inexpensive,0.09610,85,338,0.06463,0.12757
2008,Lower Saxony,West,Reasonable,0.18945,152,338,0.14761,0.23129
2008,Lower Saxony,West,Slightly Expensive,0.08716,65,338,0.05705,0.11728
2008,North Rhine-Westphalia,West,Very Inexpensive,0.03493,58,1031,0.02372,0.04615
2008,North Rhine-Westphalia,West,Inexpensive,0.12974,240,1031,0.10922,0.15026
2008,North Rhine-Westphalia,West,Reasonable,0.27991,548,1031,0.25249,0.30733
2008,North Rhine-Westphalia,West,Slightly Expensive,0.09945,185,1031,0.08117,0.11772
2008,Hesse,West,Inexpensive,0.15665,99,293,0.11496,0.19834
2008,Hesse,West,Reasonable,0.21448,135,293,0.16740,0.26156
2008,Hesse,West,Slightly Expensive,0.09634,59,293,0.06250,0.13018
2008,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.10098,60,191,0.05813,0.14382
2008,"Rhineland-Palatinate, Saarland",West,Reasonable,0.17177,96,191,0.11814,0.22540
2008,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.06159,35,191,0.02740,0.09577
2008,Baden-Wuerttemberg,West,Inexpensive,0.11149,131,501,0.08390,0.13908
2008,Baden-Wuerttemberg,West,Reasonable,0.21514,261,501,0.17912,0.25116
2008,Baden-Wuerttemberg,West,Slightly Expensive,0.09138,109,501,0.06612,0.11664
2008,Bavaria,West,Very Inexpensive,0.03782,54,594,0.02246,0.05317
2008,Bavaria,West,Inexpensive,0.13191,176,594,0.10467,0.15914
2008,Bavaria,West,Reasonable,0.18820,262,594,0.15674,0.21966
2008,Bavaria,West,Slightly Expensive,0.07550,102,594,0.05423,0.09676
2008,Berlin,West,Inexpensive,0.15320,42,123,0.08928,0.21711
2008,Berlin,West,Reasonable,0.35704,81,123,0.27202,0.44206
2008,Berlin,East,Inexpensive,0.24922,42,145,0.17857,0.31988
2008,Berlin,East,Reasonable,0.34277,71,145,0.26525,0.42030
2008,Berlin,East,Slightly Expensive,0.17112,32,145,0.10960,0.23263
2008,Brandenburg,East,Inexpensive,0.11296,56,223,0.07132,0.15459
2008,Brandenburg,East,Reasonable,0.24842,105,223,0.19158,0.30526
2008,Brandenburg,East,Slightly Expensive,0.14841,62,223,0.10164,0.19517
2008,Mecklenburg-Western Pomerania,East,Inexpensive,0.21964,50,100,0.13809,0.30120
2008,Mecklenburg-Western Pomerania,East,Reasonable,0.18744,50,100,0.11057,0.26432
2008,Saxony,East,Inexpensive,0.15012,108,422,0.11600,0.18424
2008,Saxony,East,Reasonable,0.31766,232,422,0.27319,0.36214
2008,Saxony,East,Slightly Expensive,0.11547,82,422,0.08494,0.14600
2008,Saxony-Anhalt,East,Inexpensive,0.13534,51,200,0.08781,0.18286
2008,Saxony-Anhalt,East,Reasonable,0.26484,100,200,0.20353,0.32614
2008,Saxony-Anhalt,East,Slightly Expensive,0.14557,49,200,0.09657,0.19457
2008,Thuringa,East,Inexpensive,0.08873,36,178,0.04684,0.13063
2008,Thuringa,East,Reasonable,0.24625,107,178,0.18278,0.30972
2008,Thuringa,East,Slightly Expensive,0.08813,35,178,0.04637,0.12989
2009,Schleswig-Holstein,West,Reasonable,0.20049,62,62,0.10002,0.30096
2009,Hamburg,West,Inexpensive,0.25535,42,93,0.16625,0.34446
2009,Hamburg,West,Reasonable,0.28791,51,93,0.19538,0.38043
2009,Lower Saxony,West,Very Inexpensive,0.04466,32,340,0.02267,0.06665
2009,Lower Saxony,West,Inexpensive,0.10094,84,340,0.06887,0.13301
2009,Lower Saxony,West,Reasonable,0.20944,168,340,0.16612,0.25275
2009,Lower Saxony,West,Slightly Expensive,0.08197,56,340,0.05277,0.11117
2009,North Rhine-Westphalia,West,Very Inexpensive,0.03087,58,958,0.01991,0.04183
2009,North Rhine-Westphalia,West,Inexpensive,0.14242,247,958,0.12028,0.16456
2009,North Rhine-Westphalia,West,Reasonable,0.27092,494,958,0.24276,0.29908
2009,North Rhine-Westphalia,West,Slightly Expensive,0.08273,159,958,0.06528,0.10018
2009,Hesse,West,Inexpensive,0.11005,77,271,0.07272,0.14738
2009,Hesse,West,Reasonable,0.21486,136,271,0.16587,0.26385
2009,Hesse,West,Slightly Expensive,0.10856,58,271,0.07145,0.14567
2009,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.10076,56,183,0.05703,0.14450
2009,"Rhineland-Palatinate, Saarland",West,Reasonable,0.17128,89,183,0.11654,0.22602
2009,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.06886,38,183,0.03207,0.10564
2009,Baden-Wuerttemberg,West,Inexpensive,0.10155,112,447,0.07352,0.12959
2009,Baden-Wuerttemberg,West,Reasonable,0.23693,256,447,0.19746,0.27639
2009,Baden-Wuerttemberg,West,Slightly Expensive,0.06930,79,447,0.04573,0.09287
2009,Bavaria,West,Very Inexpensive,0.03419,50,575,0.01932,0.04906
2009,Bavaria,West,Inexpensive,0.10239,125,575,0.07759,0.12719
2009,Bavaria,West,Reasonable,0.21896,290,575,0.18513,0.25280
2009,Bavaria,West,Slightly Expensive,0.09292,110,575,0.06917,0.11667
2009,Berlin,West,Inexpensive,0.20584,49,156,0.14219,0.26950
2009,Berlin,West,Reasonable,0.29981,69,156,0.22768,0.37194
2009,Berlin,West,Slightly Expensive,0.18481,38,156,0.12370,0.24591
2009,Berlin,East,Inexpensive,0.22116,46,142,0.15265,0.28966
2009,Berlin,East,Reasonable,0.31890,65,142,0.24197,0.39583
2009,Berlin,East,Slightly Expensive,0.18558,31,142,0.12141,0.24975
2009,Brandenburg,East,Inexpensive,0.10609,48,217,0.06502,0.14716
2009,Brandenburg,East,Reasonable,0.25395,106,217,0.19591,0.31200
2009,Brandenburg,East,Slightly Expensive,0.15560,63,217,0.10726,0.20394
2009,Mecklenburg-Western Pomerania,East,Inexpensive,0.16122,42,128,0.09727,0.22518
2009,Mecklenburg-Western Pomerania,East,Reasonable,0.23166,52,128,0.15829,0.30504
2009,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.12392,34,128,0.06662,0.18123
2009,Saxony,East,Very Inexpensive,0.03962,36,419,0.02092,0.05832
2009,Saxony,East,Inexpensive,0.15627,111,419,0.12146,0.19108
2009,Saxony,East,Reasonable,0.27234,191,419,0.22967,0.31502
2009,Saxony,East,Slightly Expensive,0.12902,81,419,0.09688,0.16115
2009,Saxony-Anhalt,East,Inexpensive,0.11276,45,182,0.06668,0.15885
2009,Saxony-Anhalt,East,Reasonable,0.29511,100,182,0.22866,0.36156
2009,Saxony-Anhalt,East,Slightly Expensive,0.09498,37,182,0.05226,0.13769
2009,Thuringa,East,Inexpensive,0.09162,44,165,0.04746,0.13577
2009,Thuringa,East,Reasonable,0.24055,86,165,0.17513,0.30597
2009,Thuringa,East,Slightly Expensive,0.05948,35,165,0.02328,0.09567
2010,Schleswig-Holstein,West,Inexpensive,0.09928,55,206,0.05834,0.14022
2010,Schleswig-Holstein,West,Reasonable,0.22626,104,206,0.16898,0.28353
2010,Schleswig-Holstein,West,Slightly Expensive,0.12208,47,206,0.07726,0.16689
2010,Hamburg,West,Inexpensive,0.19252,52,165,0.13218,0.25286
2010,Hamburg,West,Reasonable,0.32063,73,165,0.24920,0.39206
2010,Hamburg,West,Slightly Expensive,0.20172,40,165,0.14030,0.26314
2010,Lower Saxony,West,Very Inexpensive,0.04844,57,541,0.03033,0.06654
2010,Lower Saxony,West,Inexpensive,0.08645,140,541,0.06274,0.11015
2010,Lower Saxony,West,Reasonable,0.19812,239,541,0.16450,0.23173
2010,Lower Saxony,West,Slightly Expensive,0.08885,105,541,0.06485,0.11285
2010,North Rhine-Westphalia,West,Very Inexpensive,0.04066,111,1515,0.03071,0.05060
2010,North Rhine-Westphalia,West,Inexpensive,0.11648,328,1515,0.10032,0.13264
2010,North Rhine-Westphalia,West,Reasonable,0.27496,766,1515,0.25247,0.29745
2010,North Rhine-Westphalia,West,Slightly Expensive,0.09365,273,1515,0.07897,0.10832
2010,North Rhine-Westphalia,West,Too Expensive,0.00767,37,1515,0.00328,0.01207
2010,Hesse,West,Very Inexpensive,0.02807,33,470,0.01312,0.04301
2010,Hesse,West,Inexpensive,0.11861,138,470,0.08934,0.14787
2010,Hesse,West,Reasonable,0.19940,197,470,0.16324,0.23556
2010,Hesse,West,Slightly Expensive,0.12965,102,470,0.09925,0.16005
2010,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11071,90,248,0.07158,0.14984
2010,"Rhineland-Palatinate, Saarland",West,Reasonable,0.15110,111,248,0.10643,0.19576
2010,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.05224,47,248,0.02449,0.07999
2010,Baden-Wuerttemberg,West,Very Inexpensive,0.02718,60,717,0.01527,0.03909
2010,Baden-Wuerttemberg,West,Inexpensive,0.11804,203,717,0.09441,0.14168
2010,Baden-Wuerttemberg,West,Reasonable,0.21415,340,717,0.18410,0.24420
2010,Baden-Wuerttemberg,West,Slightly Expensive,0.06513,114,717,0.04706,0.08321
2010,Bavaria,West,Very Inexpensive,0.03988,83,870,0.02687,0.05289
2010,Bavaria,West,Inexpensive,0.10139,234,870,0.08132,0.12146
2010,Bavaria,West,Reasonable,0.19713,389,870,0.17068,0.22358
2010,Bavaria,West,Slightly Expensive,0.08109,164,870,0.06294,0.09924
2010,Berlin,West,Inexpensive,0.17703,67,243,0.12894,0.22512
2010,Berlin,West,Reasonable,0.30651,111,243,0.24842,0.36460
2010,Berlin,West,Slightly Expensive,0.18545,65,243,0.13648,0.23442
2010,Berlin,East,Inexpensive,0.23746,58,180,0.17512,0.29979
2010,Berlin,East,Reasonable,0.30848,78,180,0.24082,0.37614
2010,Berlin,East,Slightly Expensive,0.23820,44,180,0.17580,0.30061
2010,Brandenburg,East,Inexpensive,0.08301,67,273,0.05022,0.11580
2010,Brandenburg,East,Reasonable,0.26581,138,273,0.21331,0.31831
2010,Brandenburg,East,Slightly Expensive,0.15076,68,273,0.10824,0.19329
2010,Mecklenburg-Western Pomerania,East,Inexpensive,0.19269,63,191,0.13661,0.24878
2010,Mecklenburg-Western Pomerania,East,Reasonable,0.20677,83,191,0.14918,0.26435
2010,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.09782,45,191,0.05558,0.14006
2010,Saxony,East,Very Inexpensive,0.03089,35,550,0.01642,0.04537
2010,Saxony,East,Inexpensive,0.17013,151,550,0.13870,0.20157
2010,Saxony,East,Reasonable,0.28830,257,550,0.25041,0.32620
2010,Saxony,East,Slightly Expensive,0.11167,107,550,0.08532,0.13801
2010,Saxony-Anhalt,East,Inexpensive,0.12192,56,239,0.08035,0.16349
2010,Saxony-Anhalt,East,Reasonable,0.29265,130,239,0.23484,0.35045
2010,Saxony-Anhalt,East,Slightly Expensive,0.09415,53,239,0.05705,0.13126
2010,Thuringa,East,Inexpensive,0.07777,44,203,0.04084,0.11471
2010,Thuringa,East,Reasonable,0.22704,118,203,0.16927,0.28481
2010,Thuringa,East,Slightly Expensive,0.08401,41,203,0.04576,0.12227
2011,Schleswig-Holstein,West,Inexpensive,0.14610,95,283,0.10488,0.18733
2011,Schleswig-Holstein,West,Reasonable,0.23783,151,283,0.18814,0.28753
2011,Schleswig-Holstein,West,Slightly Expensive,0.06779,37,283,0.03845,0.09713
2011,Hamburg,West,Inexpensive,0.18333,49,181,0.12681,0.23986
2011,Hamburg,West,Reasonable,0.36298,96,181,0.29274,0.43323
2011,Hamburg,West,Slightly Expensive,0.17573,36,181,0.12013,0.23133
2011,Lower Saxony,West,Very Inexpensive,0.03998,60,604,0.02434,0.05561
2011,Lower Saxony,West,Inexpensive,0.09262,156,604,0.06948,0.11575
2011,Lower Saxony,West,Reasonable,0.19560,297,604,0.16394,0.22726
2011,Lower Saxony,West,Slightly Expensive,0.07362,91,604,0.05278,0.09447
2011,Bremen,West,Reasonable,0.37623,41,41,0.22610,0.52636
2011,North Rhine-Westphalia,West,Very Inexpensive,0.03450,111,1745,0.02594,0.04307
2011,North Rhine-Westphalia,West,Inexpensive,0.11888,412,1745,0.10369,0.13407
2011,North Rhine-Westphalia,West,Reasonable,0.27120,861,1745,0.25033,0.29206
2011,North Rhine-Westphalia,West,Slightly Expensive,0.08746,310,1745,0.07420,0.10072
2011,North Rhine-Westphalia,West,Too Expensive,0.01304,51,1745,0.00772,0.01837
2011,Hesse,West,Very Inexpensive,0.03572,42,543,0.02010,0.05135
2011,Hesse,West,Inexpensive,0.12096,142,543,0.09351,0.14841
2011,Hesse,West,Reasonable,0.21374,243,543,0.17922,0.24825
2011,Hesse,West,Slightly Expensive,0.09248,116,543,0.06809,0.11687
2011,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.04904,38,356,0.02658,0.07151
2011,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11976,104,356,0.08598,0.15353
2011,"Rhineland-Palatinate, Saarland",West,Reasonable,0.16902,160,356,0.13003,0.20801
2011,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.04336,54,356,0.02217,0.06454
2011,Baden-Wuerttemberg,West,Very Inexpensive,0.02978,83,844,0.01830,0.04125
2011,Baden-Wuerttemberg,West,Inexpensive,0.10428,216,844,0.08365,0.12491
2011,Baden-Wuerttemberg,West,Reasonable,0.22600,411,844,0.19777,0.25423
