"m11126","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2002","(noch) kein Abschluss","Laendlicher Raum","16","","",""
"Weniger gut","2002","Hauptschule","Staedtischer Raum","1023","0.182914852809195","0.172952668934519","0.19287703668387"
"Weniger gut","2002","Hauptschule","Laendlicher Raum","553","0.180326094964424","0.166831499214308","0.193820690714539"
"Weniger gut","2002","Realschule","Staedtischer Raum","358","0.109835222696223","0.0995710406931218","0.120099404699324"
"Weniger gut","2002","Realschule","Laendlicher Raum","219","0.090204782044452","0.0787792579866441","0.10163030610226"
"Weniger gut","2002","(Fach-)Abitur","Staedtischer Raum","160","0.106865102526857","0.0928401428969508","0.120890062156763"
"Weniger gut","2002","(Fach-)Abitur","Laendlicher Raum","44","0.0877389770309457","0.06487165693141","0.110606297130481"
"Weniger gut","2002","AkademikerIn","Staedtischer Raum","269","0.0917047196138014","0.0817346779054713","0.101674761322132"
"Weniger gut","2002","AkademikerIn","Laendlicher Raum","149","0.132205334841785","0.114008659715869","0.150402009967701"
"Schlecht","2002","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Schlecht","2002","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Schlecht","2002","Hauptschule","Staedtischer Raum","333","0.0666651284244309","0.0602372964505075","0.0730929603983543"
"Schlecht","2002","Hauptschule","Laendlicher Raum","163","0.0536401437126369","0.045731843331257","0.0615484440940168"
"Schlecht","2002","Realschule","Staedtischer Raum","70","0.0227428481228404","0.0178490598240122","0.0276366364216686"
"Schlecht","2002","Realschule","Laendlicher Raum","52","0.0236847723881412","0.0176199349748212","0.0297496098014612"
"Schlecht","2002","(Fach-)Abitur","Staedtischer Raum","40","0.0267031281610964","0.0193845136764047","0.0340217426457881"
"Schlecht","2002","(Fach-)Abitur","Laendlicher Raum","5","","",""
"Schlecht","2002","AkademikerIn","Staedtischer Raum","41","0.0205792522685252","0.0156748391207383","0.025483665416312"
"Schlecht","2002","AkademikerIn","Laendlicher Raum","30","0.0285115456299745","0.0195705009371422","0.0374525903228067"
"Sehr gut","2003","(noch) kein Abschluss","Staedtischer Raum","166","0.243351853517309","0.20989740559589","0.276806301438729"
"Sehr gut","2003","(noch) kein Abschluss","Laendlicher Raum","64","0.231489604809373","0.180220936493331","0.282758273125416"
"Sehr gut","2003","Hauptschule","Staedtischer Raum","334","0.0607582059012489","0.0544494706766078","0.06706694112589"
"Sehr gut","2003","Hauptschule","Laendlicher Raum","155","0.0546490944284643","0.0464288614799857","0.062869327376943"
"Sehr gut","2003","Realschule","Staedtischer Raum","380","0.102757938138403","0.0926096098869674","0.112906266389838"
"Sehr gut","2003","Realschule","Laendlicher Raum","195","0.0884870258969629","0.0769726617167645","0.100001390077161"
"Sehr gut","2003","(Fach-)Abitur","Staedtischer Raum","291","0.131975418924343","0.116510355121445","0.147440482727241"
"Sehr gut","2003","(Fach-)Abitur","Laendlicher Raum","88","0.136745825078707","0.108465594685107","0.165026055472307"
"Sehr gut","2003","AkademikerIn","Staedtischer Raum","380","0.11401929085314","0.102781832075379","0.125256749630901"
"Sehr gut","2003","AkademikerIn","Laendlicher Raum","116","0.0803084624324571","0.0653792932399578","0.0952376316249563"
"Gut","2003","(noch) kein Abschluss","Staedtischer Raum","236","0.359294348443819","0.321888111345738","0.396700585541901"
"Gut","2003","(noch) kein Abschluss","Laendlicher Raum","118","0.402635500214614","0.343023025144522","0.462247975284705"
"Gut","2003","Hauptschule","Staedtischer Raum","1887","0.319355036696471","0.307042477605398","0.331667595787543"
"Gut","2003","Hauptschule","Laendlicher Raum","983","0.332925811882991","0.315882385084224","0.349969238681759"
"Gut","2003","Realschule","Staedtischer Raum","1543","0.433606216052598","0.417043216426151","0.450169215679045"
"Gut","2003","Realschule","Laendlicher Raum","1110","0.449250309010492","0.429083366597948","0.469417251423036"
"Gut","2003","(Fach-)Abitur","Staedtischer Raum","903","0.480837425041576","0.45800826147236","0.503666588610792"
"Gut","2003","(Fach-)Abitur","Laendlicher Raum","303","0.534202791815868","0.493143819135883","0.575261764495853"
"Gut","2003","AkademikerIn","Staedtischer Raum","1518","0.478330799795904","0.46066925927315","0.495992340318658"
"Gut","2003","AkademikerIn","Laendlicher Raum","559","0.399934565154631","0.373023699693574","0.426845430615688"
"Zufriedenstellend","2003","(noch) kein Abschluss","Staedtischer Raum","141","0.221903653027798","0.189507871167747","0.254299434887849"
"Zufriedenstellend","2003","(noch) kein Abschluss","Laendlicher Raum","52","0.204319742232573","0.155309609992607","0.253329874472539"
"Zufriedenstellend","2003","Hauptschule","Staedtischer Raum","1949","0.359599210121647","0.346926006311471","0.372272413931823"
"Zufriedenstellend","2003","Hauptschule","Laendlicher Raum","1146","0.384556578970933","0.366962347254536","0.402150810687331"
"Zufriedenstellend","2003","Realschule","Staedtischer Raum","1090","0.327001002725703","0.311322169019977","0.34267983643143"
"Zufriedenstellend","2003","Realschule","Laendlicher Raum","747","0.331633108887534","0.312545341229849","0.350720876545219"
"Zufriedenstellend","2003","(Fach-)Abitur","Staedtischer Raum","458","0.27308564500731","0.252727873387088","0.293443416627532"
"Zufriedenstellend","2003","(Fach-)Abitur","Laendlicher Raum","126","0.21926265143456","0.185206829214126","0.253318473654994"
"Zufriedenstellend","2003","AkademikerIn","Staedtischer Raum","832","0.27498944405837","0.259202539357855","0.290776348758884"
"Zufriedenstellend","2003","AkademikerIn","Laendlicher Raum","420","0.364852914206918","0.338408743391228","0.391297085022608"
"Weniger gut","2003","(noch) kein Abschluss","Staedtischer Raum","69","0.126875023432474","0.100926310261502","0.152823736603446"
"Weniger gut","2003","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Weniger gut","2003","Hauptschule","Staedtischer Raum","1020","0.193747530659334","0.183309832295387","0.204185229023281"
"Weniger gut","2003","Hauptschule","Laendlicher Raum","473","0.163618185452658","0.150239476855487","0.176996894049828"
"Weniger gut","2003","Realschule","Staedtischer Raum","354","0.110720949829529","0.100233595653954","0.121208304005104"
"Weniger gut","2003","Realschule","Laendlicher Raum","238","0.105888947667468","0.0934139698333481","0.118363925501587"
"Weniger gut","2003","(Fach-)Abitur","Staedtischer Raum","158","0.0940493529096751","0.0807120088347315","0.107386696984619"
"Weniger gut","2003","(Fach-)Abitur","Laendlicher Raum","45","0.102106875831251","0.0771841018700672","0.127029649792434"
"Weniger gut","2003","AkademikerIn","Staedtischer Raum","291","0.107362986269265","0.0964175885285944","0.118308384009936"
"Weniger gut","2003","AkademikerIn","Laendlicher Raum","147","0.124981747673545","0.106815478624636","0.143148016722454"
"Schlecht","2003","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Schlecht","2003","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Schlecht","2003","Hauptschule","Staedtischer Raum","318","0.0665400166212995","0.0599582810480423","0.0731217521945567"
"Schlecht","2003","Hauptschule","Laendlicher Raum","180","0.0642503292649533","0.0553825752403906","0.0731180832895161"
"Schlecht","2003","Realschule","Staedtischer Raum","72","0.0259138932537673","0.020603862817543","0.0312239236899916"
"Schlecht","2003","Realschule","Laendlicher Raum","47","0.0247406085375436","0.0184428791634101","0.031038337911677"
"Schlecht","2003","(Fach-)Abitur","Staedtischer Raum","30","0.0200521581170961","0.0136471273513084","0.0264571888828839"
"Schlecht","2003","(Fach-)Abitur","Laendlicher Raum","5","","",""
"Schlecht","2003","AkademikerIn","Staedtischer Raum","52","0.0252974790233207","0.0197455810339631","0.0308493770126784"
"Schlecht","2003","AkademikerIn","Laendlicher Raum","31","0.0299223105324484","0.020563197114262","0.0392814239506348"
"Sehr gut","2004","(noch) kein Abschluss","Staedtischer Raum","172","0.22258449729228","0.190556141595523","0.254612852989036"
"Sehr gut","2004","(noch) kein Abschluss","Laendlicher Raum","65","0.241471750302544","0.189350208518011","0.293593292087077"
"Sehr gut","2004","Hauptschule","Staedtischer Raum","311","0.0602242960552785","0.0537896441994271","0.0666589479111299"
"Sehr gut","2004","Hauptschule","Laendlicher Raum","173","0.0683650437169645","0.0590239221938796","0.0777061652400494"
"Sehr gut","2004","Realschule","Staedtischer Raum","375","0.110448454944395","0.0997911276860497","0.12110578220274"
"Sehr gut","2004","Realschule","Laendlicher Raum","206","0.0970974587377898","0.084967772579074","0.109227144896506"
"Sehr gut","2004","(Fach-)Abitur","Staedtischer Raum","300","0.164383063731546","0.147388462858483","0.18137766460461"
"Sehr gut","2004","(Fach-)Abitur","Laendlicher Raum","92","0.128935961234992","0.101423924883737","0.156447997586248"
"Sehr gut","2004","AkademikerIn","Staedtischer Raum","336","0.109576818568797","0.0984455932450348","0.12070804389256"
"Sehr gut","2004","AkademikerIn","Laendlicher Raum","91","0.0706187131948341","0.0564899782644165","0.0847474481252516"
"Gut","2004","(noch) kein Abschluss","Staedtischer Raum","265","0.372331673690838","0.335110446638687","0.409552900742988"
"Gut","2004","(noch) kein Abschluss","Laendlicher Raum","118","0.404170758333539","0.344406496430741","0.463935020236338"
"Gut","2004","Hauptschule","Staedtischer Raum","1749","0.307971741078625","0.295485134436848","0.320458347720403"
"Gut","2004","Hauptschule","Laendlicher Raum","891","0.309370914930145","0.292262047571175","0.326479782289114"
"Gut","2004","Realschule","Staedtischer Raum","1470","0.41742457406676","0.400657858096482","0.434191290037037"
"Gut","2004","Realschule","Laendlicher Raum","1072","0.444810643323313","0.424452726023369","0.465168560623257"
"Gut","2004","(Fach-)Abitur","Staedtischer Raum","871","0.446493048384147","0.423697622632439","0.469288474135854"
"Gut","2004","(Fach-)Abitur","Laendlicher Raum","306","0.520057831604912","0.479043943873783","0.561071719336042"
"Gut","2004","AkademikerIn","Staedtischer Raum","1488","0.452361902426995","0.434625103650209","0.470098701203782"
"Gut","2004","AkademikerIn","Laendlicher Raum","573","0.418974927321556","0.391764342887833","0.446185511755278"
"Zufriedenstellend","2004","(noch) kein Abschluss","Staedtischer Raum","132","0.241087806146162","0.208153844451586","0.274021767840738"
"Zufriedenstellend","2004","(noch) kein Abschluss","Laendlicher Raum","52","0.234216658450575","0.182639185894428","0.285794131006722"
"Zufriedenstellend","2004","Hauptschule","Staedtischer Raum","1854","0.351293204264575","0.338381422413379","0.364204986115772"
"Zufriedenstellend","2004","Hauptschule","Laendlicher Raum","1086","0.380557224056884","0.362586330664126","0.398528117449642"
"Zufriedenstellend","2004","Realschule","Staedtischer Raum","1033","0.313871129174172","0.298092784015378","0.329649474332966"
"Zufriedenstellend","2004","Realschule","Laendlicher Raum","735","0.327351651392048","0.3081284151624","0.346574887621696"
"Zufriedenstellend","2004","(Fach-)Abitur","Staedtischer Raum","444","0.243664621729889","0.223979764750144","0.263349478709635"
"Zufriedenstellend","2004","(Fach-)Abitur","Laendlicher Raum","119","0.235500424052931","0.200667082809489","0.270333765296373"
"Zufriedenstellend","2004","AkademikerIn","Staedtischer Raum","842","0.295552151523068","0.279291913911921","0.311812389134215"
"Zufriedenstellend","2004","AkademikerIn","Laendlicher Raum","428","0.33911602863088","0.313007452715997","0.365224604545763"
"Weniger gut","2004","(noch) kein Abschluss","Staedtischer Raum","59","0.114119212181658","0.0896382990912845","0.138600125272032"
"Weniger gut","2004","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Weniger gut","2004","Hauptschule","Staedtischer Raum","987","0.205578610839778","0.194648073561084","0.216509148118473"
"Weniger gut","2004","Hauptschule","Laendlicher Raum","499","0.182615682354454","0.168315509992616","0.196915854716293"
"Weniger gut","2004","Realschule","Staedtischer Raum","361","0.127441779824472","0.116103790556743","0.138779769092201"
"Weniger gut","2004","Realschule","Laendlicher Raum","226","0.108682715060047","0.0959323799676976","0.121433050152397"
"Weniger gut","2004","(Fach-)Abitur","Staedtischer Raum","174","0.116227931259523","0.101531759903958","0.130924102615088"
"Weniger gut","2004","(Fach-)Abitur","Laendlicher Raum","44","0.0976872610702772","0.0733143067709933","0.122060215369561"
"Weniger gut","2004","AkademikerIn","Staedtischer Raum","303","0.112166817058906","0.100921200119382","0.12341243399843"
"Weniger gut","2004","AkademikerIn","Laendlicher Raum","142","0.143763091761316","0.124413710149959","0.163112473372673"
"Schlecht","2004","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Schlecht","2004","(noch) kein Abschluss","Laendlicher Raum","10","","",""
"Schlecht","2004","Hauptschule","Staedtischer Raum","350","0.0749321477617423","0.0678110332972466","0.082053262226238"
"Schlecht","2004","Hauptschule","Laendlicher Raum","155","0.0590911349415525","0.0503635510456044","0.0678187188375007"
"Schlecht","2004","Realschule","Staedtischer Raum","84","0.0308140619902015","0.0249383439298238","0.0366897800505792"
"Schlecht","2004","Realschule","Laendlicher Raum","50","0.0220575314868016","0.0160408045516125","0.0280742584219908"
"Schlecht","2004","(Fach-)Abitur","Staedtischer Raum","38","0.0292313348948945","0.0215070013930147","0.0369556683967743"
"Schlecht","2004","(Fach-)Abitur","Laendlicher Raum","9","","",""
"Schlecht","2004","AkademikerIn","Staedtischer Raum","56","0.0303423104222327","0.0242298093539711","0.0364548114904943"
"Schlecht","2004","AkademikerIn","Laendlicher Raum","29","","",""
"Sehr gut","2005","(noch) kein Abschluss","Staedtischer Raum","171","0.213176621168587","0.181520986909834","0.244832255427341"
"Sehr gut","2005","(noch) kein Abschluss","Laendlicher Raum","69","0.27434819575239","0.22011357458205","0.328582816922729"
"Sehr gut","2005","Hauptschule","Staedtischer Raum","261","0.0515417499680967","0.045369302945485","0.0577141969907084"
"Sehr gut","2005","Hauptschule","Laendlicher Raum","147","0.0645950259809769","0.0551827029997032","0.0740073489622506"
"Sehr gut","2005","Realschule","Staedtischer Raum","290","0.0814907816960994","0.0719878509777279","0.0909937124144708"
"Sehr gut","2005","Realschule","Laendlicher Raum","199","0.0955620308314941","0.0832039679841758","0.107920093678812"
"Sehr gut","2005","(Fach-)Abitur","Staedtischer Raum","231","0.134471247449558","0.118441416824764","0.150501078074352"
"Sehr gut","2005","(Fach-)Abitur","Laendlicher Raum","76","0.121555738670744","0.0942958931389994","0.148815584202489"
"Sehr gut","2005","AkademikerIn","Staedtischer Raum","308","0.102508971366663","0.0915374700084277","0.113480472724899"
"Sehr gut","2005","AkademikerIn","Laendlicher Raum","108","0.085346359284001","0.0696491071018054","0.101043611466197"
"Gut","2005","(noch) kein Abschluss","Staedtischer Raum","245","0.3569576065029","0.31992615564132","0.393989057364481"
"Gut","2005","(noch) kein Abschluss","Laendlicher Raum","114","0.386711489033073","0.327516169530703","0.445906808535443"
"Gut","2005","Hauptschule","Staedtischer Raum","1589","0.299137342313616","0.286354705257501","0.31191997936973"
"Gut","2005","Hauptschule","Laendlicher Raum","795","0.309051257244295","0.29135686631183","0.326745648176759"
"Gut","2005","Realschule","Staedtischer Raum","1429","0.425310926518193","0.40813851443667","0.442483338599717"
"Gut","2005","Realschule","Laendlicher Raum","992","0.431234723296265","0.410416593107053","0.452052853485476"
"Gut","2005","(Fach-)Abitur","Staedtischer Raum","798","0.43183702138076","0.408563083620135","0.455110959141385"
"Gut","2005","(Fach-)Abitur","Laendlicher Raum","296","0.535874142026991","0.494270836780035","0.577477447273947"
"Gut","2005","AkademikerIn","Staedtischer Raum","1364","0.450677386235553","0.432679699521941","0.468675072949164"
"Gut","2005","AkademikerIn","Laendlicher Raum","511","0.404007017806355","0.376438219923264","0.431575815689447"
"Zufriedenstellend","2005","(noch) kein Abschluss","Staedtischer Raum","144","0.284572708718708","0.249697085268008","0.319448332169408"
"Zufriedenstellend","2005","(noch) kein Abschluss","Laendlicher Raum","51","0.231259501698113","0.180008649615965","0.282510353780261"
"Zufriedenstellend","2005","Hauptschule","Staedtischer Raum","1810","0.373594631194521","0.360089564575541","0.387099697813502"
"Zufriedenstellend","2005","Hauptschule","Laendlicher Raum","1005","0.368795587559199","0.350320975967859","0.387270199150538"
"Zufriedenstellend","2005","Realschule","Staedtischer Raum","1024","0.335476646545419","0.31907649609878","0.351876796992057"
"Zufriedenstellend","2005","Realschule","Laendlicher Raum","693","0.329661055757044","0.309900490241307","0.349421621272781"
"Zufriedenstellend","2005","(Fach-)Abitur","Staedtischer Raum","493","0.285963412866316","0.26473150918086","0.307195316551771"
"Zufriedenstellend","2005","(Fach-)Abitur","Laendlicher Raum","137","0.235652623913171","0.200247992161084","0.271057255665258"
"Zufriedenstellend","2005","AkademikerIn","Staedtischer Raum","893","0.299972906505148","0.283397335221229","0.316548477789067"
"Zufriedenstellend","2005","AkademikerIn","Laendlicher Raum","431","0.348534144145023","0.321762730995737","0.375305557294309"
"Weniger gut","2005","(noch) kein Abschluss","Staedtischer Raum","57","0.103718233299351","0.0801518769396032","0.1272845896591"
"Weniger gut","2005","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Weniger gut","2005","Hauptschule","Staedtischer Raum","953","0.203045713810611","0.191815648024298","0.214275779596924"
"Weniger gut","2005","Hauptschule","Laendlicher Raum","515","0.19596691319973","0.180767536394082","0.211166290005378"
"Weniger gut","2005","Realschule","Staedtischer Raum","365","0.127214576590769","0.115640569553673","0.138788583627865"
"Weniger gut","2005","Realschule","Laendlicher Raum","245","0.125154607938462","0.11124523993463","0.139063975942295"
"Weniger gut","2005","(Fach-)Abitur","Staedtischer Raum","176","0.117473922773877","0.102345001045875","0.132602844501879"
"Weniger gut","2005","(Fach-)Abitur","Laendlicher Raum","33","0.0847372041247825","0.0615051012550615","0.107969306994503"
"Weniger gut","2005","AkademikerIn","Staedtischer Raum","314","0.121245677570564","0.109438749024396","0.133052606116732"
"Weniger gut","2005","AkademikerIn","Laendlicher Raum","131","0.124052838895486","0.105532662862382","0.142573014928591"
"Schlecht","2005","(noch) kein Abschluss","Staedtischer Raum","26","","",""
"Schlecht","2005","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Schlecht","2005","Hauptschule","Staedtischer Raum","316","0.0726805627131556","0.0654329912889395","0.0799281341373718"
"Schlecht","2005","Hauptschule","Laendlicher Raum","158","0.0615912160157994","0.0523855997633611","0.0707968322682377"
"Schlecht","2005","Realschule","Staedtischer Raum","76","0.0305070686495197","0.0245334963471652","0.0364806409518741"
"Schlecht","2005","Realschule","Laendlicher Raum","45","0.0183875821767345","0.0127401547797707","0.0240350095736982"
"Schlecht","2005","(Fach-)Abitur","Staedtischer Raum","42","0.0302543955294897","0.0222062352475341","0.0383025558114452"
"Schlecht","2005","(Fach-)Abitur","Laendlicher Raum","10","","",""
"Schlecht","2005","AkademikerIn","Staedtischer Raum","57","0.025595058322072","0.0198826681138043","0.0313074485303397"
"Schlecht","2005","AkademikerIn","Laendlicher Raum","36","0.0380596398691343","0.0273096213457051","0.0488096583925635"
"Sehr gut","2006","(noch) kein Abschluss","Staedtischer Raum","160","0.217067731584795","0.184591734271577","0.249543728898012"
"Sehr gut","2006","(noch) kein Abschluss","Laendlicher Raum","86","0.291096759227392","0.237111423676508","0.345082094778277"
"Sehr gut","2006","Hauptschule","Staedtischer Raum","275","0.0576439372351922","0.0513182856498977","0.0639695888204867"
"Sehr gut","2006","Hauptschule","Laendlicher Raum","147","0.0618093298053999","0.0530554990192267","0.0705631605915732"
"Sehr gut","2006","Realschule","Staedtischer Raum","305","0.096825965568211","0.0868298590231523","0.10682207211327"
"Sehr gut","2006","Realschule","Laendlicher Raum","238","0.100599735005891","0.0885805449257137","0.112618925086069"
"Sehr gut","2006","(Fach-)Abitur","Staedtischer Raum","243","0.134772414220665","0.119224359367677","0.150320469073654"
"Sehr gut","2006","(Fach-)Abitur","Laendlicher Raum","85","0.128185822707894","0.101459277956189","0.154912367459598"
"Sehr gut","2006","AkademikerIn","Staedtischer Raum","362","0.111617541443198","0.100759641745056","0.122475441141339"
"Sehr gut","2006","AkademikerIn","Laendlicher Raum","114","0.0846933098267171","0.0698025123919928","0.0995841072614414"
"Gut","2006","(noch) kein Abschluss","Staedtischer Raum","252","0.354731165672015","0.317041456664078","0.392420874679953"
"Gut","2006","(noch) kein Abschluss","Laendlicher Raum","121","0.401383637977674","0.343130709487385","0.459636566467964"
"Gut","2006","Hauptschule","Staedtischer Raum","1630","0.300514698012329","0.288071182593896","0.312958213430761"
"Gut","2006","Hauptschule","Laendlicher Raum","913","0.313970253398141","0.297099234940664","0.330841271855618"
"Gut","2006","Realschule","Staedtischer Raum","1517","0.423175290830938","0.406474720026735","0.43987586163514"
"Gut","2006","Realschule","Laendlicher Raum","1093","0.433236145924966","0.413436214149741","0.45303607770019"
"Gut","2006","(Fach-)Abitur","Staedtischer Raum","882","0.453277899384289","0.43061184279673","0.475943955971849"
"Gut","2006","(Fach-)Abitur","Laendlicher Raum","291","0.445943575728606","0.406203580705659","0.485683570751553"
"Gut","2006","AkademikerIn","Staedtischer Raum","1506","0.443806325778354","0.426675062927269","0.46093758862944"
"Gut","2006","AkademikerIn","Laendlicher Raum","560","0.393030851961636","0.366908834562236","0.419152869361035"
"Zufriedenstellend","2006","(noch) kein Abschluss","Staedtischer Raum","129","0.254774924658915","0.220448795107767","0.289101054210064"
"Zufriedenstellend","2006","(noch) kein Abschluss","Laendlicher Raum","38","0.160052242854589","0.116478922150917","0.20362556355826"
"Zufriedenstellend","2006","Hauptschule","Staedtischer Raum","2000","0.38463589707426","0.371431702346267","0.397840091802254"
"Zufriedenstellend","2006","Hauptschule","Laendlicher Raum","1113","0.366223108322348","0.348709862346768","0.383736354297928"
"Zufriedenstellend","2006","Realschule","Staedtischer Raum","1069","0.328973416821723","0.31309162489225","0.344855208751197"
"Zufriedenstellend","2006","Realschule","Laendlicher Raum","783","0.334733751847343","0.315877829658466","0.353589674036219"
"Zufriedenstellend","2006","(Fach-)Abitur","Staedtischer Raum","503","0.27200308961718","0.251742034032765","0.292264145201594"
"Zufriedenstellend","2006","(Fach-)Abitur","Laendlicher Raum","164","0.291942428882384","0.255593321624204","0.328291536140565"
"Zufriedenstellend","2006","AkademikerIn","Staedtischer Raum","970","0.306273057157183","0.290379237175698","0.322166877138667"
"Zufriedenstellend","2006","AkademikerIn","Laendlicher Raum","455","0.336475494997448","0.311204910424507","0.361746079570389"
"Weniger gut","2006","(noch) kein Abschluss","Staedtischer Raum","59","0.134096803877981","0.107252839659939","0.160940768096023"
"Weniger gut","2006","(noch) kein Abschluss","Laendlicher Raum","20","","",""
"Weniger gut","2006","Hauptschule","Staedtischer Raum","969","0.184388106431118","0.173862935395341","0.194913277466895"
"Weniger gut","2006","Hauptschule","Laendlicher Raum","523","0.178928671360316","0.16499530722264","0.192862035497993"
"Weniger gut","2006","Realschule","Staedtischer Raum","383","0.119259201640431","0.108304028579256","0.130214374701605"
"Weniger gut","2006","Realschule","Laendlicher Raum","246","0.111263249781131","0.0986982432288833","0.123828256333379"
"Weniger gut","2006","(Fach-)Abitur","Staedtischer Raum","178","0.110381296847141","0.096113396089463","0.124649197604819"
"Weniger gut","2006","(Fach-)Abitur","Laendlicher Raum","45","0.0919300801015981","0.0688307535119339","0.115029406691262"
"Weniger gut","2006","AkademikerIn","Staedtischer Raum","323","0.110689211483489","0.0998709110175764","0.121507511949401"
"Weniger gut","2006","AkademikerIn","Laendlicher Raum","171","0.143559371588492","0.124806210261703","0.162312532915281"
"Schlecht","2006","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Schlecht","2006","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Schlecht","2006","Hauptschule","Staedtischer Raum","341","0.0728173612471007","0.0657652192463171","0.0798695032478842"
"Schlecht","2006","Hauptschule","Laendlicher Raum","211","0.0790686371137946","0.0692592622048732","0.088878012022716"
"Schlecht","2006","Realschule","Staedtischer Raum","88","0.0317661251386974","0.0258379436061108","0.0376943066712839"
"Schlecht","2006","Realschule","Laendlicher Raum","46","0.0201671174406695","0.0145501979605912","0.0257840369207478"
"Schlecht","2006","(Fach-)Abitur","Staedtischer Raum","47","0.0295652999307248","0.0218529862607265","0.0372776136007231"
"Schlecht","2006","(Fach-)Abitur","Laendlicher Raum","16","","",""
"Schlecht","2006","AkademikerIn","Staedtischer Raum","70","0.0276138641377764","0.0219636802423655","0.0332640480331872"
"Schlecht","2006","AkademikerIn","Laendlicher Raum","43","0.0422409716257073","0.0314836250291669","0.0529983182222476"
"Sehr gut","2007","(noch) kein Abschluss","Staedtischer Raum","153","0.241444642900524","0.206373291288506","0.276515994512542"
"Sehr gut","2007","(noch) kein Abschluss","Laendlicher Raum","84","0.286532771152787","0.232400673212907","0.340664869092667"
"Sehr gut","2007","Hauptschule","Staedtischer Raum","203","0.0446857361057872","0.0387706890538454","0.0506007831577289"
"Sehr gut","2007","Hauptschule","Laendlicher Raum","134","0.0549263328514774","0.0462599282299284","0.0635927374730264"
"Sehr gut","2007","Realschule","Staedtischer Raum","271","0.0861751300222598","0.0763862442566045","0.095964015787915"
"Sehr gut","2007","Realschule","Laendlicher Raum","208","0.0914532836197058","0.0795770400133402","0.103329527226071"
"Sehr gut","2007","(Fach-)Abitur","Staedtischer Raum","237","0.143264102439977","0.126942844377607","0.159585360502348"
"Sehr gut","2007","(Fach-)Abitur","Laendlicher Raum","76","0.116336101500889","0.0903763762102272","0.142295826791551"
"Sehr gut","2007","AkademikerIn","Staedtischer Raum","322","0.097801349691267","0.0873346094306151","0.108268089951919"
"Sehr gut","2007","AkademikerIn","Laendlicher Raum","88","0.0746252903937592","0.0602795336470616","0.0889710471404568"
"Gut","2007","(noch) kein Abschluss","Staedtischer Raum","241","0.377447544396479","0.337722320464757","0.417172768328201"
"Gut","2007","(noch) kein Abschluss","Laendlicher Raum","105","0.36262034680575","0.305062322765674","0.420178370845826"
"Gut","2007","Hauptschule","Staedtischer Raum","1470","0.284462453453205","0.271546415760427","0.297378491145983"
"Gut","2007","Hauptschule","Laendlicher Raum","813","0.305534027101483","0.288012534237907","0.32305551996506"
"Gut","2007","Realschule","Staedtischer Raum","1426","0.436843391536141","0.419541711447661","0.454145071624622"
"Gut","2007","Realschule","Laendlicher Raum","993","0.433159356383159","0.412743850066512","0.453574862699806"
"Gut","2007","(Fach-)Abitur","Staedtischer Raum","853","0.453657651371551","0.430464593560498","0.476850709182603"
"Gut","2007","(Fach-)Abitur","Laendlicher Raum","287","0.465425940798139","0.425040157016274","0.505811724580004"
"Gut","2007","AkademikerIn","Staedtischer Raum","1445","0.463119573179642","0.44554951134061","0.480689635018674"
"Gut","2007","AkademikerIn","Laendlicher Raum","572","0.426712497408144","0.399711764623442","0.453713230192845"
"Zufriedenstellend","2007","(noch) kein Abschluss","Staedtischer Raum","110","0.220531194514303","0.186554239028576","0.25450815000003"
"Zufriedenstellend","2007","(noch) kein Abschluss","Laendlicher Raum","53","0.239576401504299","0.188475271278044","0.290677531730554"
"Zufriedenstellend","2007","Hauptschule","Staedtischer Raum","1812","0.403596705983094","0.389550972045649","0.417642439920538"
"Zufriedenstellend","2007","Hauptschule","Laendlicher Raum","1048","0.383772317115069","0.365274381963279","0.40227025226686"
"Zufriedenstellend","2007","Realschule","Staedtischer Raum","990","0.322607103935152","0.306300328809124","0.338913879061179"
"Zufriedenstellend","2007","Realschule","Laendlicher Raum","754","0.33253994651119","0.31312928372632","0.351950609296059"
"Zufriedenstellend","2007","(Fach-)Abitur","Staedtischer Raum","471","0.269324863327188","0.248658605338097","0.28999112131628"
"Zufriedenstellend","2007","(Fach-)Abitur","Laendlicher Raum","165","0.306443038327405","0.26911671355261","0.3437693631022"
"Zufriedenstellend","2007","AkademikerIn","Staedtischer Raum","934","0.29603557198342","0.279950046860867","0.312121097105974"
"Zufriedenstellend","2007","AkademikerIn","Laendlicher Raum","441","0.33001698208817","0.304347230025214","0.355686734151127"
"Weniger gut","2007","(noch) kein Abschluss","Staedtischer Raum","51","0.122211886310368","0.0953707036125516","0.149053069008185"
"Weniger gut","2007","(noch) kein Abschluss","Laendlicher Raum","19","","",""
