year,bula_h,quintil_oecd_hh,hlc0061_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Bavaria,3rd Quintile,No,0.99506,461,461,0.98866,1.00147
2019,Bavaria,4th Quintile,No,0.98978,504,504,0.98099,0.99857
2019,Berlin,1st Quintile,No,0.89815,223,223,0.85837,0.93794
2019,Berlin,2nd Quintile,No,0.98557,139,139,0.96567,1.00547
2019,Berlin,3rd Quintile,No,0.97536,119,119,0.94739,1.00333
2019,Berlin,4th Quintile,No,0.95728,124,124,0.92154,0.99302
2019,Brandenburg,1st Quintile,No,0.98393,234,234,0.96779,1.00008
2019,Brandenburg,2nd Quintile,No,0.99505,148,148,0.98369,1.00640
2019,Brandenburg,3rd Quintile,No,0.97137,131,131,0.94270,1.00004
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.91053,127,127,0.86069,0.96037
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99513,97,97,0.98119,1.00906
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99220,69,69,0.97128,1.01311
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.99486,50,50,0.97484,1.01488
2019,Saxony,1st Quintile,No,0.96131,260,260,0.93782,0.98480
2019,Saxony,2nd Quintile,No,0.99279,246,246,0.98220,1.00338
2019,Saxony,3rd Quintile,No,0.96181,218,218,0.93631,0.98731
2019,Saxony,4th Quintile,No,0.99910,161,161,0.99445,1.00375
2019,Saxony,5th Quintile,No,0.99944,193,193,0.99611,1.00278
2019,Saxony-Anhalt,1st Quintile,No,0.99354,188,188,0.98206,1.00502
2019,Saxony-Anhalt,2nd Quintile,No,0.94400,137,137,0.90535,0.98264
2019,Saxony-Anhalt,3rd Quintile,No,0.93813,92,92,0.88863,0.98763
2019,Thuringa,1st Quintile,No,0.97098,181,181,0.94645,0.99550
2019,Thuringa,2nd Quintile,No,0.97128,144,144,0.94390,0.99865
2019,Thuringa,3rd Quintile,No,0.99439,123,123,0.98114,1.00764
2019,Thuringa,4th Quintile,No,0.99266,82,82,0.97407,1.01125
2020,Schleswig-Holstein,1st Quintile,No,0.99284,231,231,0.98195,1.00374
2020,Schleswig-Holstein,2nd Quintile,No,0.99285,112,112,0.97717,1.00852
2020,Schleswig-Holstein,3rd Quintile,No,0.99357,102,102,0.97798,1.00916
2020,Hamburg,1st Quintile,No,0.82377,116,116,0.75413,0.89341
2020,Hamburg,2nd Quintile,No,0.95598,63,63,0.90492,1.00704
2020,Lower Saxony,1st Quintile,No,0.94303,597,597,0.92442,0.96164
2020,Lower Saxony,2nd Quintile,No,0.96949,323,323,0.95070,0.98827
2020,Lower Saxony,3rd Quintile,No,0.98011,233,233,0.96215,0.99808
2020,Lower Saxony,4th Quintile,No,0.99933,262,262,0.99620,1.00246
2020,Lower Saxony,5th Quintile,No,0.99632,326,326,0.98973,1.00290
2020,Bremen,1st Quintile,No,0.99326,99,99,0.97706,1.00946
2020,North Rhine-Westphalia,1st Quintile,Yes,0.07500,35,1622,0.06218,0.08782
2020,North Rhine-Westphalia,1st Quintile,No,0.92500,1587,1622,0.91218,0.93782
2020,North Rhine-Westphalia,2nd Quintile,No,0.98127,709,709,0.97128,0.99125
2020,North Rhine-Westphalia,3rd Quintile,No,0.98740,554,554,0.97810,0.99669
2020,North Rhine-Westphalia,4th Quintile,No,0.99892,556,556,0.99619,1.00165
2020,North Rhine-Westphalia,5th Quintile,No,0.99276,765,765,0.98675,0.99877
2020,Hesse,1st Quintile,No,0.89518,400,400,0.86512,0.92523
2020,Hesse,2nd Quintile,No,0.98056,203,203,0.96152,0.99960
2020,Hesse,3rd Quintile,No,0.97715,195,195,0.95613,0.99818
2020,Hesse,4th Quintile,No,0.98774,201,201,0.97250,1.00299
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.95349,357,357,0.93161,0.97536
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99264,183,183,0.98022,1.00506
2020,Baden-Wuerttemberg,1st Quintile,No,0.91745,496,496,0.89320,0.94169
2020,Baden-Wuerttemberg,2nd Quintile,No,0.98673,283,283,0.97338,1.00009
2020,Baden-Wuerttemberg,4th Quintile,No,0.99750,350,350,0.99226,1.00274
2020,Bavaria,1st Quintile,No,0.93191,648,648,0.91250,0.95132
2020,Bavaria,2nd Quintile,No,0.97299,533,533,0.95922,0.98677
2020,Bavaria,3rd Quintile,No,0.99053,469,469,0.98176,0.99931
2020,Bavaria,4th Quintile,No,0.99301,507,507,0.98576,1.00027
2020,Bavaria,5th Quintile,No,0.99639,650,650,0.99178,1.00100
2020,Berlin,1st Quintile,No,0.89538,338,338,0.86270,0.92806
2020,Berlin,2nd Quintile,No,0.93012,172,172,0.89191,0.96833
2020,Berlin,3rd Quintile,No,0.98974,145,145,0.97327,1.00620
2020,Berlin,5th Quintile,No,0.99864,184,184,0.99330,1.00398
2020,Brandenburg,1st Quintile,No,0.98670,216,216,0.97138,1.00201
2020,Brandenburg,2nd Quintile,No,0.95713,158,158,0.92544,0.98882
2020,Brandenburg,4th Quintile,No,0.99108,102,102,0.97274,1.00942
2020,Brandenburg,5th Quintile,No,0.99953,123,123,0.99570,1.00337
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.93032,115,115,0.88358,0.97706
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97330,94,94,0.94054,1.00607
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98881,55,55,0.96076,1.01687
2020,Saxony,1st Quintile,No,0.95902,277,277,0.93564,0.98241
2020,Saxony,2nd Quintile,No,0.99707,274,274,0.99066,1.00348
2020,Saxony,3rd Quintile,No,0.99005,206,206,0.97647,1.00364
2020,Saxony-Anhalt,1st Quintile,No,0.99327,210,210,0.98218,1.00435
2020,Saxony-Anhalt,2nd Quintile,No,0.96482,119,119,0.93158,0.99806
2020,Saxony-Anhalt,3rd Quintile,No,0.99172,96,96,0.97349,1.00994
2020,Thuringa,1st Quintile,No,0.96322,192,192,0.93653,0.98992
2020,Thuringa,3rd Quintile,No,0.96619,100,100,0.93059,1.00179
2020,Thuringa,4th Quintile,No,0.97637,86,86,0.94408,1.00866
2021,Schleswig-Holstein,1st Quintile,No,0.99497,152,152,0.98368,1.00625
2021,Schleswig-Holstein,2nd Quintile,No,0.97973,92,92,0.95077,1.00868
2021,Schleswig-Holstein,5th Quintile,No,0.99596,100,100,0.98346,1.00846
2021,Hamburg,1st Quintile,No,0.90420,78,78,0.83846,0.96994
2021,Hamburg,2nd Quintile,No,0.90916,53,53,0.83104,0.98727
2021,Hamburg,4th Quintile,No,0.95526,46,46,0.89486,1.01566
2021,Lower Saxony,1st Quintile,No,0.95634,298,298,0.93311,0.97958
2021,Lower Saxony,2nd Quintile,No,0.99472,226,226,0.98524,1.00419
2021,Lower Saxony,4th Quintile,No,0.99687,201,201,0.98913,1.00461
2021,Bremen,1st Quintile,No,0.91295,42,42,0.82666,0.99924
2021,North Rhine-Westphalia,1st Quintile,No,0.96818,757,757,0.95567,0.98069
2021,North Rhine-Westphalia,2nd Quintile,No,0.97769,486,486,0.96455,0.99084
2021,North Rhine-Westphalia,3rd Quintile,No,0.98512,401,401,0.97325,0.99698
2021,North Rhine-Westphalia,4th Quintile,No,0.98161,408,408,0.96856,0.99466
2021,North Rhine-Westphalia,5th Quintile,No,0.99524,566,566,0.98956,1.00091
2021,Hesse,1st Quintile,No,0.92764,240,240,0.89479,0.96048
2021,Hesse,2nd Quintile,No,0.98476,121,121,0.96284,1.00668
2021,Hesse,3rd Quintile,No,0.94114,125,125,0.89971,0.98257
2021,Hesse,4th Quintile,No,0.99249,126,126,0.97735,1.00763
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96284,183,183,0.93536,0.99032
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98767,118,118,0.96767,1.00767
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99416,110,110,0.97985,1.00847
2021,Baden-Wuerttemberg,1st Quintile,No,0.95059,255,255,0.92394,0.97725
2021,Baden-Wuerttemberg,2nd Quintile,No,0.96311,207,207,0.93737,0.98885
2021,Baden-Wuerttemberg,3rd Quintile,No,0.98066,217,217,0.96229,0.99902
2021,Baden-Wuerttemberg,4th Quintile,No,0.97827,251,251,0.96019,0.99634
2021,Baden-Wuerttemberg,5th Quintile,No,0.99544,379,379,0.98865,1.00223
2021,Bavaria,1st Quintile,No,0.93505,324,324,0.90817,0.96192
2021,Bavaria,2nd Quintile,No,0.97239,354,354,0.95530,0.98949
2021,Bavaria,3rd Quintile,No,0.97400,309,309,0.95623,0.99177
2021,Bavaria,4th Quintile,No,0.98977,371,371,0.97951,1.00002
2021,Bavaria,5th Quintile,No,0.99367,465,465,0.98645,1.00088
2021,Berlin,1st Quintile,No,0.92987,182,182,0.89267,0.96708
2021,Berlin,2nd Quintile,No,0.98952,100,100,0.96945,1.00958
2021,Berlin,3rd Quintile,No,0.99822,98,98,0.98984,1.00660
2021,Berlin,4th Quintile,No,0.98887,108,108,0.96899,1.00875
2021,Brandenburg,1st Quintile,No,0.99415,114,114,0.98008,1.00821
2021,Brandenburg,2nd Quintile,No,0.99415,105,105,0.97949,1.00881
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.98490,72,72,0.95654,1.01327
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96501,44,44,0.91009,1.01993
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.94099,43,43,0.86973,1.01226
2021,Saxony,1st Quintile,No,0.99245,186,186,0.97998,1.00492
2021,Saxony,2nd Quintile,No,0.96737,174,174,0.94089,0.99384
2021,Saxony,3rd Quintile,No,0.98996,169,169,0.97488,1.00504
2021,Saxony,4th Quintile,No,0.93675,108,108,0.89063,0.98287
2021,Saxony,5th Quintile,No,0.99403,116,116,0.97994,1.00811
2021,Saxony-Anhalt,1st Quintile,No,0.99871,117,117,0.99218,1.00524
2021,Saxony-Anhalt,2nd Quintile,No,0.98572,91,91,0.96121,1.01023
2021,Saxony-Anhalt,3rd Quintile,No,0.99555,73,73,0.98017,1.01093
2021,Saxony-Anhalt,4th Quintile,No,0.99690,59,59,0.98259,1.01121
2021,Saxony-Anhalt,5th Quintile,No,0.86013,49,49,0.76200,0.95825
2021,Thuringa,1st Quintile,No,0.98040,120,120,0.95550,1.00531
2021,Thuringa,3rd Quintile,No,0.99388,65,65,0.97477,1.01299
2021,Thuringa,4th Quintile,No,0.98285,63,63,0.95053,1.01517
2022,Schleswig-Holstein,1st Quintile,No,0.95011,156,156,0.91583,0.98438
2022,Schleswig-Holstein,2nd Quintile,No,0.97270,134,134,0.94500,1.00039
2022,Schleswig-Holstein,3rd Quintile,No,0.98357,128,128,0.96145,1.00568
2022,Schleswig-Holstein,5th Quintile,No,0.99775,133,133,0.98966,1.00584
2022,Hamburg,1st Quintile,No,0.96651,111,111,0.93289,1.00013
2022,Hamburg,2nd Quintile,No,0.95260,85,85,0.90715,0.99804
2022,Hamburg,4th Quintile,No,0.98366,94,94,0.95790,1.00943
2022,Lower Saxony,1st Quintile,No,0.94857,481,481,0.92881,0.96833
2022,Lower Saxony,2nd Quintile,No,0.98296,359,359,0.96955,0.99637
2022,Lower Saxony,3rd Quintile,No,0.97648,255,255,0.95784,0.99512
2022,Lower Saxony,4th Quintile,No,0.99246,299,299,0.98264,1.00228
2022,Lower Saxony,5th Quintile,No,0.99542,321,321,0.98803,1.00282
2022,Bremen,1st Quintile,No,0.97248,55,55,0.92885,1.01611
2022,North Rhine-Westphalia,1st Quintile,No,0.96444,1137,1137,0.95367,0.97521
2022,North Rhine-Westphalia,2nd Quintile,No,0.98043,867,867,0.97121,0.98966
2022,North Rhine-Westphalia,3rd Quintile,No,0.97651,707,707,0.96534,0.98768
2022,North Rhine-Westphalia,4th Quintile,No,0.99161,666,666,0.98468,0.99854
2022,North Rhine-Westphalia,5th Quintile,No,0.99095,810,810,0.98443,0.99748
2022,Hesse,1st Quintile,No,0.98335,311,311,0.96910,0.99759
2022,Hesse,2nd Quintile,No,0.98387,248,248,0.96816,0.99958
2022,Hesse,3rd Quintile,No,0.95574,240,240,0.92967,0.98182
2022,Hesse,4th Quintile,No,0.99397,232,232,0.98398,1.00395
2022,Hesse,5th Quintile,No,0.98612,267,267,0.97207,1.00018
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.92689,247,247,0.89436,0.95942
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98106,188,188,0.96152,1.00060
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98651,168,168,0.96901,1.00401
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99016,159,159,0.97476,1.00555
2022,Baden-Wuerttemberg,1st Quintile,No,0.94632,553,553,0.92751,0.96512
2022,Baden-Wuerttemberg,2nd Quintile,No,0.97538,439,439,0.96086,0.98989
2022,Baden-Wuerttemberg,3rd Quintile,No,0.98450,362,362,0.97176,0.99725
2022,Baden-Wuerttemberg,4th Quintile,No,0.99329,428,428,0.98554,1.00103
2022,Baden-Wuerttemberg,5th Quintile,No,0.99633,524,524,0.99115,1.00151
2022,Bavaria,1st Quintile,No,0.96338,656,656,0.94900,0.97777
2022,Bavaria,2nd Quintile,No,0.94704,567,567,0.92859,0.96549
2022,Bavaria,3rd Quintile,No,0.98278,534,534,0.97174,0.99383
2022,Bavaria,4th Quintile,No,0.98689,608,608,0.97784,0.99594
2022,Bavaria,5th Quintile,No,0.98320,719,719,0.97380,0.99260
2022,Berlin,1st Quintile,No,0.95104,297,297,0.92646,0.97562
2022,Berlin,2nd Quintile,No,0.97757,247,247,0.95907,0.99607
2022,Berlin,3rd Quintile,No,0.97014,199,199,0.94643,0.99385
2022,Berlin,4th Quintile,No,0.99215,203,203,0.97998,1.00432
2022,Berlin,5th Quintile,No,0.99702,227,227,0.98992,1.00413
2022,Brandenburg,1st Quintile,No,0.94581,196,196,0.91404,0.97759
2022,Brandenburg,2nd Quintile,No,0.99260,165,165,0.97948,1.00572
2022,Brandenburg,3rd Quintile,No,0.97006,142,142,0.94192,0.99819
2022,Brandenburg,4th Quintile,No,0.98424,121,121,0.96196,1.00652
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.98650,123,123,0.96601,1.00698
2022,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95460,109,109,0.91533,0.99386
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.94846,54,54,0.88893,1.00798
2022,Saxony,1st Quintile,No,0.96879,373,373,0.95112,0.98646
2022,Saxony,2nd Quintile,No,0.98672,310,310,0.97395,0.99948
2022,Saxony,3rd Quintile,No,0.98725,252,252,0.97337,1.00113
2022,Saxony,4th Quintile,No,0.98780,195,195,0.97234,1.00325
2022,Saxony,5th Quintile,No,0.99158,148,148,0.97682,1.00635
2022,Saxony-Anhalt,1st Quintile,No,0.98545,210,210,0.96921,1.00168
2022,Saxony-Anhalt,2nd Quintile,No,0.98951,167,167,0.97402,1.00501
2022,Saxony-Anhalt,3rd Quintile,No,0.98677,127,127,0.96681,1.00672
2022,Saxony-Anhalt,4th Quintile,No,0.97343,100,100,0.94175,1.00511
2022,Saxony-Anhalt,5th Quintile,No,0.97547,73,73,0.93974,1.01120
2022,Thuringa,1st Quintile,No,0.97648,170,170,0.95363,0.99933
2022,Thuringa,2nd Quintile,No,0.99361,143,143,0.98050,1.00672
2022,Thuringa,3rd Quintile,No,0.99423,115,115,0.98032,1.00813
2022,Thuringa,4th Quintile,No,0.89151,76,76,0.82113,0.96190
2022,Thuringa,5th Quintile,No,0.99729,85,85,0.98617,1.00841
