year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bavaria,Tenant,A Bit Too Large,0.06989,50,674,0.05062,0.08915
2005,Berlin,Owner,Just Right,0.66861,57,57,0.54532,0.79189
2005,Berlin,Tenant,A Bit Too Small,0.17548,76,347,0.13540,0.21556
2005,Berlin,Tenant,Just Right,0.74452,271,347,0.69857,0.79048
2005,Brandenburg,Owner,Just Right,0.75799,144,144,0.68779,0.82819
2005,Brandenburg,Tenant,A Bit Too Small,0.16728,54,265,0.12226,0.21231
2005,Brandenburg,Tenant,Just Right,0.75812,211,265,0.70646,0.80978
2005,Mecklenburg-Western Pomerania,Owner,Just Right,0.74848,88,88,0.65731,0.83966
2005,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79126,119,119,0.71793,0.86459
2005,Saxony,Owner,Just Right,0.80127,252,290,0.75526,0.84728
2005,Saxony,Owner,A Bit Too Large,0.08485,38,290,0.05272,0.11698
2005,Saxony,Tenant,A Bit Too Small,0.14750,72,478,0.11568,0.17932
2005,Saxony,Tenant,Just Right,0.77566,372,478,0.73823,0.81310
2005,Saxony,Tenant,A Bit Too Large,0.05916,34,478,0.03799,0.08034
2005,Saxony-Anhalt,Owner,Just Right,0.76918,176,176,0.70675,0.83161
2005,Saxony-Anhalt,Tenant,A Bit Too Small,0.14703,36,220,0.10012,0.19393
2005,Saxony-Anhalt,Tenant,Just Right,0.74554,184,220,0.68786,0.80323
2005,Thuringa,Owner,Just Right,0.77969,180,180,0.71898,0.84041
2005,Thuringa,Tenant,A Bit Too Small,0.14734,39,214,0.09974,0.19494
2005,Thuringa,Tenant,Just Right,0.78726,175,214,0.73230,0.84222
2006,Schleswig-Holstein,Owner,Just Right,0.74246,162,193,0.68061,0.80432
2006,Schleswig-Holstein,Owner,A Bit Too Large,0.13633,31,193,0.08779,0.18486
2006,Schleswig-Holstein,Tenant,Just Right,0.78775,134,134,0.71826,0.85725
2006,Hamburg,Owner,Just Right,0.72491,37,37,0.57904,0.87079
2006,Hamburg,Tenant,Just Right,0.69630,104,104,0.60749,0.78511
2006,Lower Saxony,Owner,A Bit Too Small,0.06893,40,610,0.04881,0.08905
2006,Lower Saxony,Owner,Just Right,0.64566,443,610,0.60767,0.68365
2006,Lower Saxony,Owner,A Bit Too Large,0.23801,127,610,0.20419,0.27184
2006,Lower Saxony,Tenant,A Bit Too Small,0.15308,64,422,0.11868,0.18747
2006,Lower Saxony,Tenant,Just Right,0.71370,315,422,0.67052,0.75688
2006,Lower Saxony,Tenant,A Bit Too Large,0.09738,43,422,0.06906,0.12570
2006,Bremen,Tenant,Just Right,0.85092,45,45,0.74568,0.95616
2006,North Rhine-Westphalia,Owner,A Bit Too Small,0.07193,86,1197,0.05729,0.08658
2006,North Rhine-Westphalia,Owner,Just Right,0.73128,893,1197,0.70616,0.75641
2006,North Rhine-Westphalia,Owner,A Bit Too Large,0.16724,185,1197,0.14609,0.18839
2006,North Rhine-Westphalia,Owner,Much Too Large,0.02606,33,1197,0.01703,0.03509
2006,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15116,212,1295,0.13164,0.17067
2006,North Rhine-Westphalia,Tenant,Just Right,0.73740,983,1295,0.71343,0.76138
2006,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08122,100,1295,0.06634,0.09611
2006,Hesse,Owner,A Bit Too Small,0.09790,40,410,0.06910,0.12671
2006,Hesse,Owner,Just Right,0.64734,277,410,0.60103,0.69364
2006,Hesse,Owner,A Bit Too Large,0.21495,93,410,0.17514,0.25477
2006,Hesse,Tenant,A Bit Too Small,0.26853,107,374,0.22355,0.31350
2006,Hesse,Tenant,Just Right,0.61984,267,374,0.57058,0.66911
2006,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.65379,272,367,0.60505,0.70253
2006,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.25654,95,367,0.21180,0.30128
2006,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15831,55,282,0.11563,0.20099
2006,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.69965,227,282,0.64605,0.75324
2006,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08912,72,767,0.06894,0.10929
2006,Baden-Wuerttemberg,Owner,Just Right,0.70394,562,767,0.67161,0.73627
2006,Baden-Wuerttemberg,Owner,A Bit Too Large,0.18108,133,767,0.15381,0.20835
2006,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18091,129,660,0.15152,0.21030
2006,Baden-Wuerttemberg,Tenant,Just Right,0.71655,498,660,0.68214,0.75096
2006,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05860,33,660,0.04067,0.07653
2006,Bavaria,Owner,A Bit Too Small,0.08611,88,943,0.06820,0.10403
2006,Bavaria,Owner,Just Right,0.71509,697,943,0.68627,0.74392
2006,Bavaria,Owner,A Bit Too Large,0.16567,158,943,0.14193,0.18941
2006,Bavaria,Tenant,A Bit Too Small,0.21764,171,727,0.18762,0.24766
2006,Bavaria,Tenant,Just Right,0.67308,506,727,0.63895,0.70720
2006,Bavaria,Tenant,A Bit Too Large,0.07747,50,727,0.05802,0.09691
2006,Berlin,Owner,Just Right,0.64987,63,63,0.53114,0.76861
2006,Berlin,Tenant,A Bit Too Small,0.19841,84,362,0.15727,0.23955
2006,Berlin,Tenant,Just Right,0.71514,278,362,0.66858,0.76170
2006,Brandenburg,Owner,Just Right,0.72993,161,193,0.66713,0.79274
2006,Brandenburg,Owner,A Bit Too Large,0.16147,32,193,0.10943,0.21352
2006,Brandenburg,Tenant,A Bit Too Small,0.14036,48,289,0.10024,0.18047
2006,Brandenburg,Tenant,Just Right,0.76337,241,289,0.71428,0.81246
2006,Mecklenburg-Western Pomerania,Owner,Just Right,0.72871,103,103,0.64242,0.81500
2006,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79479,124,124,0.72342,0.86616
2006,Saxony,Owner,Just Right,0.74206,251,311,0.69335,0.79076
2006,Saxony,Owner,A Bit Too Large,0.16380,60,311,0.12260,0.20500
2006,Saxony,Tenant,A Bit Too Small,0.10759,64,525,0.08106,0.13412
2006,Saxony,Tenant,Just Right,0.82442,426,525,0.79185,0.85700
2006,Saxony,Tenant,A Bit Too Large,0.05466,35,525,0.03520,0.07412
2006,Saxony-Anhalt,Owner,Just Right,0.80236,174,174,0.74302,0.86170
2006,Saxony-Anhalt,Tenant,A Bit Too Small,0.15205,50,249,0.10736,0.19674
2006,Saxony-Anhalt,Tenant,Just Right,0.78435,199,249,0.73317,0.83554
2006,Thuringa,Owner,Just Right,0.71938,194,236,0.66194,0.77683
2006,Thuringa,Owner,A Bit Too Large,0.17029,42,236,0.12223,0.21835
2006,Thuringa,Tenant,A Bit Too Small,0.13486,34,231,0.09072,0.17901
2006,Thuringa,Tenant,Just Right,0.80816,197,231,0.75727,0.85905
2007,Schleswig-Holstein,Owner,Just Right,0.75333,148,179,0.69000,0.81666
2007,Schleswig-Holstein,Owner,A Bit Too Large,0.15336,31,179,0.10042,0.20629
2007,Schleswig-Holstein,Tenant,Just Right,0.75859,124,124,0.68296,0.83422
2007,Hamburg,Owner,Just Right,0.78502,35,35,0.64694,0.92311
2007,Hamburg,Tenant,A Bit Too Small,0.19348,32,131,0.12558,0.26139
2007,Hamburg,Tenant,Just Right,0.71676,99,131,0.63931,0.79422
2007,Lower Saxony,Owner,A Bit Too Small,0.07560,37,571,0.05390,0.09730
2007,Lower Saxony,Owner,Just Right,0.64678,405,571,0.60754,0.68602
2007,Lower Saxony,Owner,A Bit Too Large,0.24010,129,571,0.20504,0.27517
2007,Lower Saxony,Tenant,A Bit Too Small,0.15838,71,404,0.12274,0.19403
2007,Lower Saxony,Tenant,Just Right,0.69999,288,404,0.65525,0.74474
2007,Lower Saxony,Tenant,A Bit Too Large,0.11838,45,404,0.08684,0.14993
2007,Bremen,Tenant,Just Right,0.85728,41,41,0.74888,0.96568
2007,North Rhine-Westphalia,Owner,A Bit Too Small,0.06210,71,1081,0.04771,0.07650
2007,North Rhine-Westphalia,Owner,Just Right,0.73735,832,1081,0.71110,0.76360
2007,North Rhine-Westphalia,Owner,A Bit Too Large,0.17324,178,1081,0.15067,0.19581
2007,North Rhine-Westphalia,Tenant,A Bit Too Small,0.17108,223,1194,0.14971,0.19245
2007,North Rhine-Westphalia,Tenant,Just Right,0.71815,886,1194,0.69262,0.74368
2007,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08016,85,1194,0.06475,0.09557
2007,Hesse,Owner,A Bit Too Small,0.10935,42,376,0.07776,0.14093
2007,Hesse,Owner,Just Right,0.65941,254,376,0.61144,0.70737
2007,Hesse,Owner,A Bit Too Large,0.19769,80,376,0.15738,0.23800
2007,Hesse,Tenant,A Bit Too Small,0.19633,74,382,0.15644,0.23622
2007,Hesse,Tenant,Just Right,0.71053,274,382,0.66500,0.75607
2007,Hesse,Tenant,A Bit Too Large,0.06381,34,382,0.03927,0.08835
2007,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.70022,268,345,0.65181,0.74864
2007,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21707,77,345,0.17350,0.26063
2007,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15950,53,255,0.11447,0.20452
2007,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.74816,202,255,0.69478,0.80154
2007,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09813,79,713,0.07628,0.11999
2007,Baden-Wuerttemberg,Owner,Just Right,0.66883,510,713,0.63426,0.70340
2007,Baden-Wuerttemberg,Owner,A Bit Too Large,0.20292,124,713,0.17338,0.23247
2007,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.19216,135,583,0.16015,0.22417
2007,Baden-Wuerttemberg,Tenant,Just Right,0.74039,448,583,0.70478,0.77601
2007,Bavaria,Owner,A Bit Too Small,0.07301,73,898,0.05598,0.09003
2007,Bavaria,Owner,Just Right,0.72785,669,898,0.69872,0.75697
2007,Bavaria,Owner,A Bit Too Large,0.16071,156,898,0.13668,0.18475
2007,Bavaria,Tenant,A Bit Too Small,0.21616,160,686,0.18533,0.24698
2007,Bavaria,Tenant,Just Right,0.68476,485,686,0.64997,0.71955
2007,Bavaria,Tenant,A Bit Too Large,0.06895,41,686,0.04997,0.08792
2007,Berlin,Owner,Just Right,0.68384,65,65,0.56992,0.79776
2007,Berlin,Tenant,A Bit Too Small,0.19293,74,339,0.15086,0.23500
2007,Berlin,Tenant,Just Right,0.72286,265,339,0.67515,0.77058
2007,Brandenburg,Owner,Just Right,0.81867,152,152,0.75722,0.88013
2007,Brandenburg,Tenant,A Bit Too Small,0.13234,46,275,0.09222,0.17246
2007,Brandenburg,Tenant,Just Right,0.78245,229,275,0.73359,0.83130
2007,Mecklenburg-Western Pomerania,Owner,Just Right,0.70601,90,90,0.61136,0.80066
2007,Mecklenburg-Western Pomerania,Tenant,Just Right,0.77857,114,114,0.70202,0.85513
2007,Saxony,Owner,Just Right,0.74273,246,292,0.69251,0.79296
2007,Saxony,Owner,A Bit Too Large,0.14421,46,292,0.10384,0.18457
2007,Saxony,Tenant,A Bit Too Small,0.13377,68,497,0.10381,0.16373
2007,Saxony,Tenant,Just Right,0.78193,392,497,0.74558,0.81827
2007,Saxony,Tenant,A Bit Too Large,0.06681,37,497,0.04483,0.08878
2007,Saxony-Anhalt,Owner,Just Right,0.78743,172,172,0.72610,0.84875
2007,Saxony-Anhalt,Tenant,A Bit Too Small,0.15327,46,224,0.10599,0.20055
2007,Saxony-Anhalt,Tenant,Just Right,0.75054,178,224,0.69374,0.80733
2007,Thuringa,Owner,Just Right,0.70352,187,222,0.64331,0.76373
2007,Thuringa,Owner,A Bit Too Large,0.16572,35,222,0.11670,0.21474
2007,Thuringa,Tenant,A Bit Too Small,0.15618,34,219,0.10799,0.20437
2007,Thuringa,Tenant,Just Right,0.77324,185,219,0.71766,0.82883
2008,Schleswig-Holstein,Owner,Just Right,0.69345,131,131,0.61419,0.77271
2008,Schleswig-Holstein,Tenant,Just Right,0.82680,124,124,0.75992,0.89368
2008,Hamburg,Owner,Just Right,0.88419,39,39,0.78244,0.98593
2008,Hamburg,Tenant,A Bit Too Small,0.23892,37,131,0.16562,0.31223
2008,Hamburg,Tenant,Just Right,0.70300,94,131,0.62445,0.78155
2008,Lower Saxony,Owner,A Bit Too Small,0.05305,31,559,0.03445,0.07165
2008,Lower Saxony,Owner,Just Right,0.64919,393,559,0.60959,0.68879
2008,Lower Saxony,Owner,A Bit Too Large,0.25109,135,559,0.21511,0.28707
2008,Lower Saxony,Tenant,A Bit Too Small,0.15573,59,365,0.11848,0.19298
2008,Lower Saxony,Tenant,Just Right,0.69757,275,365,0.65038,0.74475
2008,Lower Saxony,Tenant,A Bit Too Large,0.10660,31,365,0.07489,0.13830
2008,Bremen,Tenant,Just Right,0.81922,39,39,0.69686,0.94158
2008,North Rhine-Westphalia,Owner,A Bit Too Small,0.06182,66,1051,0.04726,0.07639
2008,North Rhine-Westphalia,Owner,Just Right,0.72253,778,1051,0.69545,0.74961
2008,North Rhine-Westphalia,Owner,A Bit Too Large,0.17355,171,1051,0.15064,0.19645
2008,North Rhine-Westphalia,Owner,Much Too Large,0.03817,36,1051,0.02658,0.04976
2008,North Rhine-Westphalia,Tenant,A Bit Too Small,0.14350,181,1097,0.12274,0.16426
2008,North Rhine-Westphalia,Tenant,Just Right,0.75077,835,1097,0.72516,0.77637
2008,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08103,81,1097,0.06487,0.09719
2008,Hesse,Owner,A Bit Too Small,0.10865,40,363,0.07659,0.14070
2008,Hesse,Owner,Just Right,0.67629,247,363,0.62809,0.72449
2008,Hesse,Owner,A Bit Too Large,0.17900,76,363,0.13950,0.21849
2008,Hesse,Tenant,A Bit Too Small,0.23527,76,344,0.19038,0.28016
2008,Hesse,Tenant,Just Right,0.64702,233,344,0.59644,0.69759
2008,Hesse,Tenant,A Bit Too Large,0.08153,35,344,0.05257,0.11049
2008,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.63111,233,307,0.57705,0.68517
2008,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21865,74,307,0.17234,0.26496
2008,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15594,47,234,0.10936,0.20253
2008,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73542,187,234,0.67878,0.79206
2008,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08311,70,690,0.06250,0.10372
2008,Baden-Wuerttemberg,Owner,Just Right,0.68499,499,690,0.65030,0.71967
2008,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19702,121,690,0.16732,0.22672
2008,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.17054,97,551,0.13910,0.20197
2008,Baden-Wuerttemberg,Tenant,Just Right,0.72123,416,551,0.68376,0.75871
2008,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07231,38,551,0.05066,0.09396
2008,Bavaria,Owner,A Bit Too Small,0.08328,71,847,0.06466,0.10190
2008,Bavaria,Owner,Just Right,0.70267,623,847,0.67187,0.73347
2008,Bavaria,Owner,A Bit Too Large,0.18482,153,847,0.15866,0.21097
2008,Bavaria,Tenant,A Bit Too Small,0.22083,147,634,0.18851,0.25314
2008,Bavaria,Tenant,Just Right,0.65903,443,634,0.62210,0.69596
2008,Bavaria,Tenant,A Bit Too Large,0.07610,44,634,0.05544,0.09676
2008,Berlin,Owner,Just Right,0.69616,67,67,0.58521,0.80712
2008,Berlin,Tenant,A Bit Too Small,0.18171,66,327,0.13985,0.22356
2008,Berlin,Tenant,Just Right,0.73348,261,327,0.68548,0.78147
2008,Brandenburg,Owner,Just Right,0.79010,150,150,0.72471,0.85549
2008,Brandenburg,Tenant,A Bit Too Small,0.14047,51,249,0.09722,0.18371
2008,Brandenburg,Tenant,Just Right,0.72702,198,249,0.67157,0.78246
2008,Mecklenburg-Western Pomerania,Owner,Just Right,0.77219,92,92,0.68602,0.85837
2008,Mecklenburg-Western Pomerania,Tenant,Just Right,0.78892,116,116,0.71433,0.86350
2008,Saxony,Owner,Just Right,0.77749,235,280,0.72868,0.82630
2008,Saxony,Owner,A Bit Too Large,0.11649,45,280,0.07884,0.15413
2008,Saxony,Tenant,A Bit Too Small,0.15496,65,487,0.12279,0.18713
2008,Saxony,Tenant,Just Right,0.77171,389,487,0.73439,0.80903
2008,Saxony,Tenant,A Bit Too Large,0.06675,33,487,0.04456,0.08894
2008,Saxony-Anhalt,Owner,Just Right,0.74408,155,155,0.67516,0.81300
2008,Saxony-Anhalt,Tenant,A Bit Too Small,0.18128,43,212,0.12930,0.23326
2008,Saxony-Anhalt,Tenant,Just Right,0.71329,169,212,0.65228,0.77431
2008,Thuringa,Owner,Just Right,0.75110,175,215,0.69317,0.80903
2008,Thuringa,Owner,A Bit Too Large,0.16075,40,215,0.11154,0.20996
2008,Thuringa,Tenant,A Bit Too Small,0.13872,32,210,0.09185,0.18558
2008,Thuringa,Tenant,Just Right,0.76742,178,210,0.71014,0.82469
2009,Schleswig-Holstein,Owner,Just Right,0.61722,112,149,0.53891,0.69553
2009,Schleswig-Holstein,Owner,A Bit Too Large,0.22208,37,149,0.15512,0.28905
2009,Schleswig-Holstein,Tenant,Just Right,0.80424,106,106,0.72835,0.88014
2009,Hamburg,Owner,Just Right,0.62224,32,32,0.45156,0.79291
2009,Hamburg,Tenant,Just Right,0.74882,94,94,0.66067,0.83696
2009,Lower Saxony,Owner,A Bit Too Small,0.07545,33,507,0.05244,0.09847
2009,Lower Saxony,Owner,Just Right,0.63006,361,507,0.58800,0.67213
2009,Lower Saxony,Owner,A Bit Too Large,0.23101,113,507,0.19429,0.26774
2009,Lower Saxony,Tenant,A Bit Too Small,0.17699,58,361,0.13756,0.21642
2009,Lower Saxony,Tenant,Just Right,0.66412,266,361,0.61533,0.71291
2009,Lower Saxony,Tenant,A Bit Too Large,0.11481,37,361,0.08188,0.14774
2009,North Rhine-Westphalia,Owner,A Bit Too Small,0.07744,72,978,0.06068,0.09420
2009,North Rhine-Westphalia,Owner,Just Right,0.71930,711,978,0.69113,0.74748
2009,North Rhine-Westphalia,Owner,A Bit Too Large,0.16636,160,978,0.14301,0.18971
2009,North Rhine-Westphalia,Owner,Much Too Large,0.03290,35,978,0.02172,0.04409
2009,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15548,171,1016,0.13319,0.17778
2009,North Rhine-Westphalia,Tenant,Just Right,0.73735,769,1016,0.71028,0.76442
2009,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08026,76,1016,0.06354,0.09697
2009,Hesse,Owner,A Bit Too Small,0.10598,35,343,0.07336,0.13861
2009,Hesse,Owner,Just Right,0.66443,226,343,0.61438,0.71447
2009,Hesse,Owner,A Bit Too Large,0.20908,82,343,0.16598,0.25218
2009,Hesse,Tenant,A Bit Too Small,0.23963,75,297,0.19100,0.28826
2009,Hesse,Tenant,Just Right,0.64124,222,297,0.58660,0.69588
2009,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66339,228,298,0.60965,0.71714
2009,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.20982,70,298,0.16351,0.25613
2009,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15582,33,212,0.10688,0.20476
2009,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73227,179,212,0.67253,0.79202
2009,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07987,62,626,0.05862,0.10113
2009,Baden-Wuerttemberg,Owner,Just Right,0.64033,430,626,0.60270,0.67795
2009,Baden-Wuerttemberg,Owner,A Bit Too Large,0.24368,134,626,0.21002,0.27733
2009,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18294,96,487,0.14856,0.21731
2009,Baden-Wuerttemberg,Tenant,Just Right,0.70088,360,487,0.66017,0.74159
2009,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.08257,31,487,0.05810,0.10704
2009,Bavaria,Owner,A Bit Too Small,0.10043,71,796,0.07953,0.12132
2009,Bavaria,Owner,Just Right,0.68620,576,796,0.65394,0.71845
2009,Bavaria,Owner,A Bit Too Large,0.18773,149,796,0.16058,0.21487
2009,Bavaria,Tenant,A Bit Too Small,0.19846,135,612,0.16684,0.23009
2009,Bavaria,Tenant,Just Right,0.68433,427,612,0.64748,0.72119
2009,Bavaria,Tenant,A Bit Too Large,0.07971,50,612,0.05823,0.10119
2009,Berlin,Owner,Just Right,0.62328,66,66,0.50548,0.74108
2009,Berlin,Tenant,A Bit Too Small,0.21617,77,307,0.17005,0.26229
2009,Berlin,Tenant,Just Right,0.69537,230,307,0.64380,0.74694
2009,Brandenburg,Owner,Just Right,0.72393,145,145,0.65091,0.79695
2009,Brandenburg,Tenant,A Bit Too Small,0.17699,49,245,0.12910,0.22488
2009,Brandenburg,Tenant,Just Right,0.76278,196,245,0.70940,0.81615
2009,Mecklenburg-Western Pomerania,Owner,Just Right,0.71042,91,91,0.61671,0.80413
2009,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79716,110,110,0.72167,0.87265
2009,Saxony,Owner,Just Right,0.75264,224,270,0.70108,0.80420
2009,Saxony,Owner,A Bit Too Large,0.13489,46,270,0.09407,0.17572
2009,Saxony,Tenant,A Bit Too Small,0.16189,72,451,0.12785,0.19592
2009,Saxony,Tenant,Just Right,0.75598,342,451,0.71630,0.79567
2009,Saxony,Tenant,A Bit Too Large,0.06364,37,451,0.04108,0.08619
2009,Saxony-Anhalt,Owner,Just Right,0.72203,152,184,0.65713,0.78694
2009,Saxony-Anhalt,Owner,A Bit Too Large,0.19209,32,184,0.13501,0.24916
2009,Saxony-Anhalt,Tenant,Just Right,0.70260,165,165,0.63264,0.77256
2009,Thuringa,Owner,Just Right,0.68660,167,206,0.62310,0.75010
2009,Thuringa,Owner,A Bit Too Large,0.17453,39,206,0.12257,0.22649
2009,Thuringa,Tenant,A Bit Too Small,0.17523,38,201,0.12254,0.22792
2009,Thuringa,Tenant,Just Right,0.75228,163,201,0.69246,0.81211
2010,Schleswig-Holstein,Owner,Just Right,0.64541,153,153,0.56936,0.72146
2010,Schleswig-Holstein,Tenant,A Bit Too Small,0.17576,54,206,0.12366,0.22787
2010,Schleswig-Holstein,Tenant,Just Right,0.74516,152,206,0.68550,0.80481
2010,Hamburg,Owner,Just Right,0.69827,43,43,0.55946,0.83709
2010,Hamburg,Tenant,A Bit Too Small,0.21555,52,166,0.15280,0.27829
2010,Hamburg,Tenant,Just Right,0.69776,114,166,0.62769,0.76783
2010,Lower Saxony,Owner,A Bit Too Small,0.07194,60,652,0.05209,0.09179
2010,Lower Saxony,Owner,Just Right,0.62948,446,652,0.59238,0.66658
2010,Lower Saxony,Owner,A Bit Too Large,0.22392,113,652,0.19190,0.25594
2010,Lower Saxony,Owner,Much Too Large,0.07094,33,652,0.05122,0.09066
2010,Lower Saxony,Tenant,A Bit Too Small,0.14866,124,570,0.11942,0.17789
2010,Lower Saxony,Tenant,Just Right,0.70947,402,570,0.67216,0.74677
2010,Lower Saxony,Tenant,A Bit Too Large,0.09909,44,570,0.07454,0.12364
2010,Bremen,Tenant,Just Right,0.75134,39,39,0.61391,0.88877
2010,North Rhine-Westphalia,Owner,A Bit Too Small,0.06884,121,1192,0.05446,0.08322
2010,North Rhine-Westphalia,Owner,Just Right,0.72867,887,1192,0.70342,0.75393
2010,North Rhine-Westphalia,Owner,A Bit Too Large,0.16728,184,1192,0.14609,0.18848
2010,North Rhine-Westphalia,Tenant,Much Too Small,0.01478,72,1571,0.00881,0.02075
2010,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15885,359,1571,0.14077,0.17693
2010,North Rhine-Westphalia,Tenant,Just Right,0.72805,1049,1571,0.70604,0.75006
2010,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08812,91,1571,0.07410,0.10214
2010,Hesse,Owner,A Bit Too Small,0.08625,49,414,0.05917,0.11332
2010,Hesse,Owner,Just Right,0.68312,295,414,0.63825,0.72799
2010,Hesse,Owner,A Bit Too Large,0.18938,70,414,0.15159,0.22717
2010,Hesse,Tenant,Much Too Small,0.04715,44,506,0.02866,0.06564
2010,Hesse,Tenant,A Bit Too Small,0.20806,144,506,0.17266,0.24347
2010,Hesse,Tenant,Just Right,0.67280,318,506,0.63188,0.71372
2010,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.06804,34,423,0.04402,0.09207
2010,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.64720,308,423,0.60161,0.69279
2010,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.24208,81,423,0.20122,0.28295
2010,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.14337,69,319,0.10485,0.18188
2010,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73118,218,319,0.68245,0.77991
2010,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.09809,32,319,0.06540,0.13078
2010,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08242,103,817,0.06355,0.10129
2010,Baden-Wuerttemberg,Owner,Just Right,0.66640,582,817,0.63405,0.69875
2010,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19996,132,817,0.17251,0.22740
2010,Baden-Wuerttemberg,Tenant,Much Too Small,0.01845,45,767,0.00892,0.02798
2010,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18562,201,767,0.15809,0.21316
2010,Baden-Wuerttemberg,Tenant,Just Right,0.69171,480,767,0.65901,0.72442
2010,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.08806,41,767,0.06800,0.10813
2010,Bavaria,Owner,A Bit Too Small,0.11074,126,1051,0.09176,0.12972
2010,Bavaria,Owner,Just Right,0.67011,745,1051,0.64167,0.69855
2010,Bavaria,Owner,A Bit Too Large,0.18976,180,1051,0.16604,0.21348
2010,Bavaria,Tenant,Much Too Small,0.02256,44,943,0.01308,0.03204
2010,Bavaria,Tenant,A Bit Too Small,0.20888,245,943,0.18292,0.23484
2010,Bavaria,Tenant,Just Right,0.67252,589,943,0.64255,0.70249
2010,Bavaria,Tenant,A Bit Too Large,0.08969,65,943,0.07145,0.10794
2010,Berlin,Owner,Just Right,0.67132,81,81,0.56839,0.77426
2010,Berlin,Tenant,A Bit Too Small,0.19956,135,464,0.16316,0.23597
2010,Berlin,Tenant,Just Right,0.72320,298,464,0.68244,0.76395
2010,Berlin,Tenant,A Bit Too Large,0.05479,31,464,0.03406,0.07552
2010,Brandenburg,Owner,Just Right,0.72781,175,175,0.66168,0.79395
2010,Brandenburg,Tenant,A Bit Too Small,0.18181,75,292,0.13750,0.22613
2010,Brandenburg,Tenant,Just Right,0.68939,217,292,0.63622,0.74256
2010,Mecklenburg-Western Pomerania,Owner,Just Right,0.66539,96,96,0.57051,0.76028
2010,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.15344,46,197,0.10299,0.20390
2010,Mecklenburg-Western Pomerania,Tenant,Just Right,0.77122,151,197,0.71241,0.83002
2010,Saxony,Owner,A Bit Too Small,0.11146,34,330,0.07745,0.14546
2010,Saxony,Owner,Just Right,0.72062,251,330,0.67214,0.76911
2010,Saxony,Owner,A Bit Too Large,0.13814,45,330,0.10085,0.17542
2010,Saxony,Tenant,A Bit Too Small,0.15960,137,568,0.12945,0.18974
2010,Saxony,Tenant,Just Right,0.72895,396,568,0.69236,0.76554
2010,Saxony,Tenant,A Bit Too Large,0.08061,35,568,0.05820,0.10302
2010,Saxony-Anhalt,Owner,Just Right,0.72817,177,219,0.66911,0.78723
2010,Saxony-Anhalt,Owner,A Bit Too Large,0.22648,42,219,0.17092,0.28204
