year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Single-person household,4th Quintile,A Bit Too Large,0.21798,115,496,0.18161,0.25436
2008,Single-person household,5th Quintile,A Bit Too Small,0.12636,58,512,0.09755,0.15517
2008,Single-person household,5th Quintile,Just Right,0.61918,337,512,0.57707,0.66128
2008,Single-person household,5th Quintile,A Bit Too Large,0.21682,117,512,0.18109,0.25255
2008,Couple without children,1st Quintile,A Bit Too Small,0.09946,41,395,0.06991,0.12901
2008,Couple without children,1st Quintile,Just Right,0.80233,316,395,0.76301,0.84165
2008,Couple without children,1st Quintile,A Bit Too Large,0.07925,38,395,0.05257,0.10592
2008,Couple without children,2nd Quintile,A Bit Too Small,0.08418,43,579,0.06155,0.10682
2008,Couple without children,2nd Quintile,Just Right,0.78668,477,579,0.75328,0.82008
2008,Couple without children,2nd Quintile,A Bit Too Large,0.10380,59,579,0.07893,0.12867
2008,Couple without children,3rd Quintile,A Bit Too Small,0.07920,64,706,0.05926,0.09913
2008,Couple without children,3rd Quintile,Just Right,0.73765,519,706,0.70518,0.77012
2008,Couple without children,3rd Quintile,A Bit Too Large,0.16230,123,706,0.13508,0.18952
2008,Couple without children,4th Quintile,A Bit Too Small,0.09332,66,706,0.07184,0.11479
2008,Couple without children,4th Quintile,Just Right,0.71703,534,706,0.68378,0.75028
2008,Couple without children,4th Quintile,A Bit Too Large,0.15869,106,706,0.13172,0.18566
2008,Couple without children,5th Quintile,A Bit Too Small,0.08830,100,1281,0.07275,0.10384
2008,Couple without children,5th Quintile,Just Right,0.68057,884,1281,0.65503,0.70611
2008,Couple without children,5th Quintile,A Bit Too Large,0.19384,261,1281,0.17218,0.21549
2008,Couple without children,5th Quintile,Much Too Large,0.03052,36,1281,0.02110,0.03994
2008,Single parent,1st Quintile,A Bit Too Small,0.25080,64,260,0.19800,0.30359
2008,Single parent,1st Quintile,Just Right,0.66125,196,260,0.60361,0.71889
2008,Single parent,2nd Quintile,A Bit Too Small,0.23147,31,138,0.16084,0.30210
2008,Single parent,2nd Quintile,Just Right,0.67838,107,138,0.60016,0.75659
2008,Single parent,3rd Quintile,Just Right,0.77291,85,85,0.68331,0.86250
2008,Single parent,4th Quintile,Just Right,0.76501,53,53,0.64977,0.88025
2008,Couple with children,1st Quintile,A Bit Too Small,0.25745,90,357,0.21203,0.30287
2008,Couple with children,1st Quintile,Just Right,0.65197,267,357,0.60249,0.70145
2008,Couple with children,2nd Quintile,A Bit Too Small,0.23937,145,580,0.20462,0.27413
2008,Couple with children,2nd Quintile,Just Right,0.67255,435,580,0.63432,0.71077
2008,Couple with children,3rd Quintile,A Bit Too Small,0.16904,132,727,0.14178,0.19631
2008,Couple with children,3rd Quintile,Just Right,0.74044,552,727,0.70855,0.77233
2008,Couple with children,3rd Quintile,A Bit Too Large,0.06558,43,727,0.04757,0.08358
2008,Couple with children,4th Quintile,A Bit Too Small,0.18445,118,727,0.15623,0.21266
2008,Couple with children,4th Quintile,Just Right,0.72711,557,727,0.69471,0.75951
2008,Couple with children,4th Quintile,A Bit Too Large,0.06916,52,727,0.05070,0.08762
2008,Couple with children,5th Quintile,A Bit Too Small,0.14088,92,759,0.11611,0.16565
2008,Couple with children,5th Quintile,Just Right,0.74571,582,759,0.71471,0.77671
2008,Couple with children,5th Quintile,A Bit Too Large,0.09726,85,759,0.07617,0.11836
2009,Single-person household,1st Quintile,A Bit Too Small,0.12102,88,741,0.09752,0.14452
2009,Single-person household,1st Quintile,Just Right,0.75541,592,741,0.72444,0.78638
2009,Single-person household,1st Quintile,A Bit Too Large,0.08304,61,741,0.06315,0.10292
2009,Single-person household,2nd Quintile,A Bit Too Small,0.09149,47,542,0.06720,0.11579
2009,Single-person household,2nd Quintile,Just Right,0.76821,426,542,0.73265,0.80377
2009,Single-person household,2nd Quintile,A Bit Too Large,0.11818,69,542,0.09098,0.14538
2009,Single-person household,3rd Quintile,A Bit Too Small,0.08840,46,521,0.06400,0.11280
2009,Single-person household,3rd Quintile,Just Right,0.70840,380,521,0.66933,0.74746
2009,Single-person household,3rd Quintile,A Bit Too Large,0.16970,95,521,0.13744,0.20196
2009,Single-person household,4th Quintile,A Bit Too Small,0.14378,60,456,0.11154,0.17602
2009,Single-person household,4th Quintile,Just Right,0.65324,316,456,0.60950,0.69697
2009,Single-person household,4th Quintile,A Bit Too Large,0.16904,80,456,0.13460,0.20348
2009,Single-person household,5th Quintile,A Bit Too Small,0.11491,57,462,0.08580,0.14403
2009,Single-person household,5th Quintile,Just Right,0.63041,296,462,0.58634,0.67447
2009,Single-person household,5th Quintile,A Bit Too Large,0.19934,109,462,0.16287,0.23581
2009,Couple without children,1st Quintile,A Bit Too Small,0.08358,31,367,0.05523,0.11193
2009,Couple without children,1st Quintile,Just Right,0.82425,302,367,0.78525,0.86324
2009,Couple without children,1st Quintile,A Bit Too Large,0.06462,34,367,0.03944,0.08981
2009,Couple without children,2nd Quintile,A Bit Too Small,0.12747,49,591,0.10056,0.15438
2009,Couple without children,2nd Quintile,Just Right,0.72731,473,591,0.69137,0.76324
2009,Couple without children,2nd Quintile,A Bit Too Large,0.11878,69,591,0.09268,0.14489
2009,Couple without children,3rd Quintile,A Bit Too Small,0.11275,70,596,0.08733,0.13816
2009,Couple without children,3rd Quintile,Just Right,0.69029,418,596,0.65313,0.72744
2009,Couple without children,3rd Quintile,A Bit Too Large,0.16780,108,596,0.13778,0.19783
2009,Couple without children,4th Quintile,A Bit Too Small,0.09283,75,734,0.07182,0.11384
2009,Couple without children,4th Quintile,Just Right,0.71710,544,734,0.68449,0.74971
2009,Couple without children,4th Quintile,A Bit Too Large,0.16478,115,734,0.13792,0.19164
2009,Couple without children,5th Quintile,A Bit Too Small,0.09858,91,1191,0.08165,0.11552
2009,Couple without children,5th Quintile,Just Right,0.63162,800,1191,0.60421,0.65903
2009,Couple without children,5th Quintile,A Bit Too Large,0.23434,266,1191,0.21027,0.25840
2009,Couple without children,5th Quintile,Much Too Large,0.02852,34,1191,0.01906,0.03798
2009,Single parent,1st Quintile,A Bit Too Small,0.20908,60,219,0.15509,0.26306
2009,Single parent,1st Quintile,Just Right,0.62951,159,219,0.56540,0.69362
2009,Single parent,2nd Quintile,Just Right,0.63086,101,101,0.53627,0.72544
2009,Single parent,3rd Quintile,Just Right,0.69274,74,74,0.58691,0.79858
2009,Single parent,4th Quintile,Just Right,0.76032,52,52,0.64316,0.87748
2009,Couple with children,1st Quintile,A Bit Too Small,0.30223,99,338,0.25320,0.35126
2009,Couple with children,1st Quintile,Just Right,0.62871,239,338,0.57712,0.68029
2009,Couple with children,2nd Quintile,A Bit Too Small,0.19507,126,534,0.16143,0.22872
2009,Couple with children,2nd Quintile,Just Right,0.70728,376,534,0.66865,0.74591
2009,Couple with children,2nd Quintile,A Bit Too Large,0.05260,32,534,0.03365,0.07155
2009,Couple with children,3rd Quintile,A Bit Too Small,0.21706,130,643,0.18517,0.24895
2009,Couple with children,3rd Quintile,Just Right,0.69635,475,643,0.66078,0.73192
2009,Couple with children,3rd Quintile,A Bit Too Large,0.06290,38,643,0.04412,0.08168
2009,Couple with children,4th Quintile,A Bit Too Small,0.19274,107,703,0.16356,0.22192
2009,Couple with children,4th Quintile,Just Right,0.66860,532,703,0.63378,0.70343
2009,Couple with children,4th Quintile,A Bit Too Large,0.10122,64,703,0.07891,0.12353
2009,Couple with children,5th Quintile,A Bit Too Small,0.13858,90,694,0.11285,0.16430
2009,Couple with children,5th Quintile,Just Right,0.70492,517,694,0.67096,0.73887
2009,Couple with children,5th Quintile,A Bit Too Large,0.12776,87,694,0.10291,0.15262
2010,Single-person household,1st Quintile,A Bit Too Small,0.12192,95,698,0.09763,0.14621
2010,Single-person household,1st Quintile,Just Right,0.74546,533,698,0.71312,0.77780
2010,Single-person household,1st Quintile,A Bit Too Large,0.09796,70,698,0.07589,0.12003
2010,Single-person household,2nd Quintile,A Bit Too Small,0.08539,46,537,0.06173,0.10905
2010,Single-person household,2nd Quintile,Just Right,0.75399,411,537,0.71753,0.79045
2010,Single-person household,2nd Quintile,A Bit Too Large,0.13623,80,537,0.10719,0.16527
2010,Single-person household,3rd Quintile,A Bit Too Small,0.09991,47,475,0.07292,0.12691
2010,Single-person household,3rd Quintile,Just Right,0.70730,362,475,0.66634,0.74826
2010,Single-person household,3rd Quintile,A Bit Too Large,0.13842,66,475,0.10733,0.16951
2010,Single-person household,4th Quintile,A Bit Too Small,0.13303,54,440,0.10126,0.16479
2010,Single-person household,4th Quintile,Just Right,0.62746,287,440,0.58223,0.67269
2010,Single-person household,4th Quintile,A Bit Too Large,0.20546,99,440,0.16767,0.24326
2010,Single-person household,5th Quintile,A Bit Too Small,0.11095,38,428,0.08116,0.14074
2010,Single-person household,5th Quintile,Just Right,0.62866,285,428,0.58284,0.67449
2010,Single-person household,5th Quintile,A Bit Too Large,0.20571,105,428,0.16737,0.24405
2010,Couple without children,1st Quintile,Just Right,0.80605,276,276,0.75932,0.85278
2010,Couple without children,2nd Quintile,A Bit Too Small,0.07465,41,565,0.05296,0.09634
2010,Couple without children,2nd Quintile,Just Right,0.77707,450,565,0.74272,0.81142
2010,Couple without children,2nd Quintile,A Bit Too Large,0.13202,74,565,0.10408,0.15996
2010,Couple without children,3rd Quintile,A Bit Too Small,0.13627,66,589,0.10854,0.16400
2010,Couple without children,3rd Quintile,Just Right,0.68677,433,589,0.64929,0.72426
2010,Couple without children,3rd Quintile,A Bit Too Large,0.15486,90,589,0.12562,0.18410
2010,Couple without children,4th Quintile,A Bit Too Small,0.08319,63,704,0.06278,0.10361
2010,Couple without children,4th Quintile,Just Right,0.68962,502,704,0.65542,0.72382
2010,Couple without children,4th Quintile,A Bit Too Large,0.19504,139,704,0.16575,0.22433
2010,Couple without children,5th Quintile,A Bit Too Small,0.10031,93,1094,0.08250,0.11812
2010,Couple without children,5th Quintile,Just Right,0.66415,767,1094,0.63615,0.69215
2010,Couple without children,5th Quintile,A Bit Too Large,0.20047,234,1094,0.17673,0.22420
2010,Single parent,1st Quintile,Much Too Small,0.06342,75,883,0.04734,0.07951
2010,Single parent,1st Quintile,A Bit Too Small,0.27276,242,883,0.24336,0.30215
2010,Single parent,1st Quintile,Just Right,0.58434,519,883,0.55182,0.61687
2010,Single parent,1st Quintile,A Bit Too Large,0.06246,47,883,0.04649,0.07843
2010,Single parent,2nd Quintile,A Bit Too Small,0.22648,93,403,0.18556,0.26739
2010,Single parent,2nd Quintile,Just Right,0.66407,276,403,0.61790,0.71024
2010,Single parent,2nd Quintile,A Bit Too Large,0.07286,34,403,0.04745,0.09827
2010,Single parent,3rd Quintile,A Bit Too Small,0.13834,57,235,0.09410,0.18258
2010,Single parent,3rd Quintile,Just Right,0.75481,178,235,0.69969,0.80993
2010,Single parent,4th Quintile,Just Right,0.67282,113,113,0.58593,0.75971
2010,Single parent,5th Quintile,Just Right,0.72785,62,62,0.61616,0.83954
2010,Couple with children,1st Quintile,Much Too Small,0.07976,135,1127,0.06393,0.09558
2010,Couple with children,1st Quintile,A Bit Too Small,0.27281,374,1127,0.24679,0.29882
2010,Couple with children,1st Quintile,Just Right,0.60103,618,1127,0.57243,0.62963
2010,Couple with children,2nd Quintile,Much Too Small,0.02679,71,1330,0.01811,0.03547
2010,Couple with children,2nd Quintile,A Bit Too Small,0.24435,384,1330,0.22124,0.26745
2010,Couple with children,2nd Quintile,Just Right,0.67346,830,1330,0.64824,0.69867
2010,Couple with children,2nd Quintile,A Bit Too Large,0.04543,45,1330,0.03423,0.05663
2010,Couple with children,3rd Quintile,Much Too Small,0.01589,33,1134,0.00861,0.02317
2010,Couple with children,3rd Quintile,A Bit Too Small,0.19436,276,1134,0.17132,0.21740
2010,Couple with children,3rd Quintile,Just Right,0.71138,761,1134,0.68499,0.73776
2010,Couple with children,3rd Quintile,A Bit Too Large,0.07483,64,1134,0.05951,0.09016
2010,Couple with children,4th Quintile,A Bit Too Small,0.18516,219,1043,0.16157,0.20874
2010,Couple with children,4th Quintile,Just Right,0.72193,760,1043,0.69473,0.74913
2010,Couple with children,4th Quintile,A Bit Too Large,0.07286,64,1043,0.05708,0.08864
2010,Couple with children,5th Quintile,A Bit Too Small,0.14280,151,979,0.12087,0.16473
2010,Couple with children,5th Quintile,Just Right,0.71406,728,979,0.68574,0.74238
2010,Couple with children,5th Quintile,A Bit Too Large,0.11106,100,979,0.09136,0.13075
2011,Single-person household,1st Quintile,A Bit Too Small,0.13964,132,1000,0.11814,0.16113
2011,Single-person household,1st Quintile,Just Right,0.76038,786,1000,0.73391,0.78685
2011,Single-person household,1st Quintile,A Bit Too Large,0.07598,82,1000,0.05955,0.09241
2011,Single-person household,2nd Quintile,A Bit Too Small,0.07545,55,707,0.05597,0.09493
2011,Single-person household,2nd Quintile,Just Right,0.76268,550,707,0.73130,0.79407
2011,Single-person household,2nd Quintile,A Bit Too Large,0.13181,102,707,0.10686,0.15676
2011,Single-person household,3rd Quintile,A Bit Too Small,0.09518,54,640,0.07242,0.11793
2011,Single-person household,3rd Quintile,Just Right,0.71060,476,640,0.67544,0.74577
2011,Single-person household,3rd Quintile,A Bit Too Large,0.15819,110,640,0.12990,0.18649
2011,Single-person household,4th Quintile,A Bit Too Small,0.12315,60,524,0.09498,0.15131
2011,Single-person household,4th Quintile,Just Right,0.64700,358,524,0.60604,0.68796
2011,Single-person household,4th Quintile,A Bit Too Large,0.18528,106,524,0.15198,0.21858
2011,Single-person household,5th Quintile,A Bit Too Small,0.10951,53,557,0.08356,0.13547
2011,Single-person household,5th Quintile,Just Right,0.61429,335,557,0.57383,0.65475
2011,Single-person household,5th Quintile,A Bit Too Large,0.21524,133,557,0.18108,0.24940
2011,Single-person household,5th Quintile,Much Too Large,0.05465,36,557,0.03576,0.07354
2011,Couple without children,1st Quintile,A Bit Too Small,0.12683,51,463,0.09648,0.15717
2011,Couple without children,1st Quintile,Just Right,0.77687,375,463,0.73891,0.81484
2011,Couple without children,1st Quintile,A Bit Too Large,0.07562,37,463,0.05151,0.09973
2011,Couple without children,2nd Quintile,A Bit Too Small,0.08421,51,705,0.06369,0.10472
2011,Couple without children,2nd Quintile,Just Right,0.73587,548,705,0.70330,0.76844
2011,Couple without children,2nd Quintile,A Bit Too Large,0.15890,106,705,0.13189,0.18590
2011,Couple without children,3rd Quintile,A Bit Too Small,0.09934,75,772,0.07823,0.12045
2011,Couple without children,3rd Quintile,Just Right,0.72049,575,772,0.68881,0.75217
2011,Couple without children,3rd Quintile,A Bit Too Large,0.14341,122,772,0.11867,0.16815
2011,Couple without children,4th Quintile,A Bit Too Small,0.07979,77,926,0.06233,0.09725
2011,Couple without children,4th Quintile,Just Right,0.68331,672,926,0.65333,0.71328
2011,Couple without children,4th Quintile,A Bit Too Large,0.20945,177,926,0.18323,0.23567
2011,Couple without children,5th Quintile,A Bit Too Small,0.11267,128,1407,0.09614,0.12920
2011,Couple without children,5th Quintile,Just Right,0.65199,937,1407,0.62709,0.67689
2011,Couple without children,5th Quintile,A Bit Too Large,0.19718,310,1407,0.17639,0.21798
2011,Couple without children,5th Quintile,Much Too Large,0.02547,32,1407,0.01723,0.03370
2011,Single parent,1st Quintile,Much Too Small,0.05532,67,1033,0.04138,0.06927
2011,Single parent,1st Quintile,A Bit Too Small,0.21550,253,1033,0.19041,0.24058
2011,Single parent,1st Quintile,Just Right,0.68677,675,1033,0.65847,0.71507
2011,Single parent,1st Quintile,A Bit Too Large,0.04099,38,1033,0.02889,0.05308
2011,Single parent,2nd Quintile,A Bit Too Small,0.23509,128,523,0.19872,0.27147
2011,Single parent,2nd Quintile,Just Right,0.61286,350,523,0.57107,0.65464
2011,Single parent,2nd Quintile,A Bit Too Large,0.10440,45,523,0.07816,0.13063
2011,Single parent,3rd Quintile,A Bit Too Small,0.18409,76,334,0.14246,0.22571
2011,Single parent,3rd Quintile,Just Right,0.69274,258,334,0.64319,0.74229
2011,Single parent,4th Quintile,A Bit Too Small,0.16136,35,214,0.11196,0.21077
2011,Single parent,4th Quintile,Just Right,0.66749,148,214,0.60422,0.73076
2011,Single parent,4th Quintile,A Bit Too Large,0.13272,31,214,0.08716,0.17828
2011,Single parent,5th Quintile,Just Right,0.70312,80,80,0.60237,0.80387
2011,Couple with children,1st Quintile,Much Too Small,0.07406,90,1111,0.05865,0.08946
2011,Couple with children,1st Quintile,A Bit Too Small,0.27826,345,1111,0.25190,0.30463
2011,Couple with children,1st Quintile,Just Right,0.60503,638,1111,0.57627,0.63379
2011,Couple with children,1st Quintile,A Bit Too Large,0.04213,38,1111,0.03031,0.05395
2011,Couple with children,2nd Quintile,Much Too Small,0.02940,68,1361,0.02042,0.03837
2011,Couple with children,2nd Quintile,A Bit Too Small,0.21928,363,1361,0.19729,0.24127
2011,Couple with children,2nd Quintile,Just Right,0.69222,882,1361,0.66769,0.71675
2011,Couple with children,2nd Quintile,A Bit Too Large,0.05724,48,1361,0.04490,0.06959
2011,Couple with children,3rd Quintile,Much Too Small,0.01959,49,1334,0.01215,0.02703
2011,Couple with children,3rd Quintile,A Bit Too Small,0.19661,319,1334,0.17527,0.21795
2011,Couple with children,3rd Quintile,Just Right,0.70738,904,1334,0.68295,0.73180
2011,Couple with children,3rd Quintile,A Bit Too Large,0.07128,62,1334,0.05747,0.08509
2011,Couple with children,4th Quintile,A Bit Too Small,0.16191,227,1244,0.14143,0.18239
2011,Couple with children,4th Quintile,Just Right,0.71242,902,1244,0.68725,0.73758
2011,Couple with children,4th Quintile,A Bit Too Large,0.10178,115,1244,0.08497,0.11859
2011,Couple with children,5th Quintile,A Bit Too Small,0.15014,175,1051,0.12853,0.17175
2011,Couple with children,5th Quintile,Just Right,0.67978,748,1051,0.65156,0.70800
2011,Couple with children,5th Quintile,A Bit Too Large,0.14467,128,1051,0.12339,0.16594
2012,Single-person household,1st Quintile,A Bit Too Small,0.11733,134,1059,0.09793,0.13672
2012,Single-person household,1st Quintile,Just Right,0.76087,822,1059,0.73517,0.78658
2012,Single-person household,1st Quintile,A Bit Too Large,0.08880,103,1059,0.07166,0.10594
2012,Single-person household,2nd Quintile,A Bit Too Small,0.08948,64,712,0.06850,0.11046
2012,Single-person household,2nd Quintile,Just Right,0.73776,548,712,0.70542,0.77009
2012,Single-person household,2nd Quintile,A Bit Too Large,0.14355,100,712,0.11778,0.16932
2012,Single-person household,3rd Quintile,A Bit Too Small,0.10527,69,637,0.08142,0.12912
2012,Single-person household,3rd Quintile,Just Right,0.70214,465,637,0.66660,0.73769
2012,Single-person household,3rd Quintile,A Bit Too Large,0.15046,103,637,0.12267,0.17824
2012,Single-person household,4th Quintile,A Bit Too Small,0.11369,59,589,0.08803,0.13935
2012,Single-person household,4th Quintile,Just Right,0.66330,404,589,0.62510,0.70150
2012,Single-person household,4th Quintile,A Bit Too Large,0.18142,126,589,0.15027,0.21257
2012,Single-person household,5th Quintile,A Bit Too Small,0.06308,39,569,0.04309,0.08307
2012,Single-person household,5th Quintile,Just Right,0.69425,373,569,0.65636,0.73214
2012,Single-person household,5th Quintile,A Bit Too Large,0.19175,121,569,0.15937,0.22412
2012,Single-person household,5th Quintile,Much Too Large,0.04978,36,569,0.03189,0.06767
2012,Couple without children,1st Quintile,A Bit Too Small,0.10488,47,456,0.07672,0.13303
2012,Couple without children,1st Quintile,Just Right,0.79165,376,456,0.75434,0.82897
2012,Couple without children,1st Quintile,A Bit Too Large,0.07327,33,456,0.04933,0.09722
2012,Couple without children,2nd Quintile,A Bit Too Small,0.06766,44,718,0.04928,0.08605
2012,Couple without children,2nd Quintile,Just Right,0.76952,577,718,0.73869,0.80035
2012,Couple without children,2nd Quintile,A Bit Too Large,0.14036,97,718,0.11494,0.16579
2012,Couple without children,3rd Quintile,A Bit Too Small,0.11187,78,810,0.09015,0.13359
2012,Couple without children,3rd Quintile,Just Right,0.67707,594,810,0.64485,0.70930
2012,Couple without children,3rd Quintile,A Bit Too Large,0.17240,138,810,0.14637,0.19842
2012,Couple without children,4th Quintile,A Bit Too Small,0.07148,73,935,0.05496,0.08800
2012,Couple without children,4th Quintile,Just Right,0.71293,671,935,0.68392,0.74195
2012,Couple without children,4th Quintile,A Bit Too Large,0.19099,191,935,0.16578,0.21620
2012,Couple without children,5th Quintile,A Bit Too Small,0.08459,105,1427,0.07015,0.09904
2012,Couple without children,5th Quintile,Just Right,0.65883,937,1427,0.63422,0.68344
2012,Couple without children,5th Quintile,A Bit Too Large,0.21776,336,1427,0.19634,0.23918
2012,Couple without children,5th Quintile,Much Too Large,0.03309,49,1427,0.02381,0.04237
2012,Single parent,1st Quintile,Much Too Small,0.04812,41,969,0.03464,0.06160
2012,Single parent,1st Quintile,A Bit Too Small,0.21870,235,969,0.19266,0.24474
2012,Single parent,1st Quintile,Just Right,0.68344,650,969,0.65413,0.71274
2012,Single parent,1st Quintile,A Bit Too Large,0.04626,43,969,0.03303,0.05950
2012,Single parent,2nd Quintile,A Bit Too Small,0.18264,111,521,0.14943,0.21584
2012,Single parent,2nd Quintile,Just Right,0.68822,375,521,0.64841,0.72803
2012,Single parent,2nd Quintile,A Bit Too Large,0.09276,35,521,0.06783,0.11770
2012,Single parent,3rd Quintile,A Bit Too Small,0.22792,80,334,0.18287,0.27298
2012,Single parent,3rd Quintile,Just Right,0.59953,219,334,0.54691,0.65216
2012,Single parent,3rd Quintile,A Bit Too Large,0.09691,35,334,0.06513,0.12868
2012,Single parent,4th Quintile,Just Right,0.68322,133,167,0.61245,0.75399
2012,Single parent,4th Quintile,A Bit Too Large,0.17178,34,167,0.11440,0.22916
2012,Single parent,5th Quintile,Just Right,0.76079,83,83,0.66845,0.85312
2012,Couple with children,1st Quintile,Much Too Small,0.06860,82,983,0.05279,0.08441
2012,Couple with children,1st Quintile,A Bit Too Small,0.28687,313,983,0.25858,0.31516
2012,Couple with children,1st Quintile,Just Right,0.59746,588,983,0.56679,0.62813
2012,Couple with children,2nd Quintile,Much Too Small,0.03886,53,1231,0.02806,0.04966
2012,Couple with children,2nd Quintile,A Bit Too Small,0.19185,308,1231,0.16985,0.21386
2012,Couple with children,2nd Quintile,Just Right,0.70774,820,1231,0.68232,0.73315
2012,Couple with children,2nd Quintile,A Bit Too Large,0.05579,50,1231,0.04296,0.06861
2012,Couple with children,3rd Quintile,Much Too Small,0.01991,42,1289,0.01228,0.02753
2012,Couple with children,3rd Quintile,A Bit Too Small,0.19101,266,1289,0.16954,0.21247
2012,Couple with children,3rd Quintile,Just Right,0.71641,911,1289,0.69179,0.74103
2012,Couple with children,3rd Quintile,A Bit Too Large,0.06577,70,1289,0.05224,0.07931
2012,Couple with children,4th Quintile,A Bit Too Small,0.17548,215,1175,0.15372,0.19724
2012,Couple with children,4th Quintile,Just Right,0.69684,865,1175,0.67054,0.72313
2012,Couple with children,4th Quintile,A Bit Too Large,0.10041,95,1175,0.08322,0.11760
2012,Couple with children,5th Quintile,A Bit Too Small,0.13441,142,994,0.11320,0.15563
2012,Couple with children,5th Quintile,Just Right,0.71410,754,994,0.68599,0.74220
2012,Couple with children,5th Quintile,A Bit Too Large,0.12768,98,994,0.10692,0.14844
2013,Single-person household,1st Quintile,A Bit Too Small,0.13788,154,1081,0.11732,0.15844
2013,Single-person household,1st Quintile,Just Right,0.76735,849,1081,0.74215,0.79255
2013,Single-person household,1st Quintile,A Bit Too Large,0.07083,78,1081,0.05553,0.08613
2013,Single-person household,2nd Quintile,A Bit Too Small,0.08736,80,809,0.06789,0.10683
2013,Single-person household,2nd Quintile,Just Right,0.74972,620,809,0.71985,0.77959
2013,Single-person household,2nd Quintile,A Bit Too Large,0.12988,109,809,0.10670,0.15306
2013,Single-person household,3rd Quintile,A Bit Too Small,0.08823,65,649,0.06639,0.11007
2013,Single-person household,3rd Quintile,Just Right,0.67559,454,649,0.63955,0.71164
2013,Single-person household,3rd Quintile,A Bit Too Large,0.19018,130,649,0.15996,0.22040
2013,Single-person household,4th Quintile,A Bit Too Small,0.09662,59,588,0.07272,0.12052
2013,Single-person household,4th Quintile,Just Right,0.70772,423,588,0.67093,0.74452
2013,Single-person household,4th Quintile,A Bit Too Large,0.16652,106,588,0.13638,0.19666
2013,Single-person household,5th Quintile,A Bit Too Small,0.08669,51,599,0.06414,0.10924
2013,Single-person household,5th Quintile,Just Right,0.62537,369,599,0.58658,0.66417
2013,Single-person household,5th Quintile,A Bit Too Large,0.21988,139,599,0.18669,0.25308
2013,Single-person household,5th Quintile,Much Too Large,0.06350,40,599,0.04396,0.08305
2013,Couple without children,1st Quintile,A Bit Too Small,0.13102,67,560,0.10305,0.15899
2013,Couple without children,1st Quintile,Just Right,0.76289,447,560,0.72763,0.79814
2013,Couple without children,1st Quintile,A Bit Too Large,0.07609,46,560,0.05411,0.09807
2013,Couple without children,2nd Quintile,A Bit Too Small,0.09687,73,753,0.07573,0.11801
2013,Couple without children,2nd Quintile,Just Right,0.77374,594,753,0.74384,0.80365
2013,Couple without children,2nd Quintile,A Bit Too Large,0.11321,86,753,0.09056,0.13586
2013,Couple without children,3rd Quintile,A Bit Too Small,0.08154,76,851,0.06314,0.09993
2013,Couple without children,3rd Quintile,Just Right,0.69947,637,851,0.66864,0.73029
2013,Couple without children,3rd Quintile,A Bit Too Large,0.17287,138,851,0.14745,0.19830
2013,Couple without children,4th Quintile,A Bit Too Small,0.07574,79,945,0.05886,0.09261
2013,Couple without children,4th Quintile,Just Right,0.70435,690,945,0.67524,0.73346
2013,Couple without children,4th Quintile,A Bit Too Large,0.19094,176,945,0.16586,0.21601
2013,Couple without children,5th Quintile,A Bit Too Small,0.06802,100,1431,0.05497,0.08107
2013,Couple without children,5th Quintile,Just Right,0.67333,974,1431,0.64902,0.69763
2013,Couple without children,5th Quintile,A Bit Too Large,0.21746,305,1431,0.19608,0.23884
2013,Couple without children,5th Quintile,Much Too Large,0.03855,52,1431,0.02857,0.04852
2013,Single parent,1st Quintile,Much Too Small,0.04839,51,1013,0.03517,0.06161
2013,Single parent,1st Quintile,A Bit Too Small,0.22906,240,1013,0.20317,0.25495
2013,Single parent,1st Quintile,Just Right,0.66623,676,1013,0.63718,0.69528
2013,Single parent,1st Quintile,A Bit Too Large,0.05113,46,1013,0.03756,0.06470
2013,Single parent,2nd Quintile,A Bit Too Small,0.18427,128,543,0.15163,0.21691
2013,Single parent,2nd Quintile,Just Right,0.72436,415,543,0.68674,0.76198
2013,Single parent,3rd Quintile,A Bit Too Small,0.17989,68,323,0.13793,0.22184
2013,Single parent,3rd Quintile,Just Right,0.68268,215,323,0.63184,0.73352
2013,Single parent,3rd Quintile,A Bit Too Large,0.11426,40,323,0.07951,0.14901
2013,Single parent,4th Quintile,Just Right,0.72701,133,133,0.65101,0.80301
2013,Single parent,5th Quintile,Just Right,0.64275,78,78,0.53571,0.74978
2013,Couple with children,1st Quintile,Much Too Small,0.08643,131,1354,0.07145,0.10140
2013,Couple with children,1st Quintile,A Bit Too Small,0.27149,410,1354,0.24779,0.29519
2013,Couple with children,1st Quintile,Just Right,0.60418,780,1354,0.57813,0.63024
2013,Couple with children,1st Quintile,A Bit Too Large,0.03367,33,1354,0.02406,0.04328
2013,Couple with children,2nd Quintile,Much Too Small,0.04514,75,1544,0.03478,0.05550
2013,Couple with children,2nd Quintile,A Bit Too Small,0.20609,380,1544,0.18591,0.22627
2013,Couple with children,2nd Quintile,Just Right,0.68616,1036,1544,0.66300,0.70931
2013,Couple with children,2nd Quintile,A Bit Too Large,0.05401,53,1544,0.04273,0.06529
2013,Couple with children,3rd Quintile,Much Too Small,0.02772,61,1397,0.01911,0.03633
2013,Couple with children,3rd Quintile,A Bit Too Small,0.17276,277,1397,0.15293,0.19259
2013,Couple with children,3rd Quintile,Just Right,0.72319,977,1397,0.69972,0.74666
